id	url	title	mediatype	hash	publisher	period	spend-over
9b6a2e09-33b3-42f8-aa04-b6ebc4badad7	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/october-2012-the-royal-parks-spend-over-25,000.xls	October 2012 return	application/ms-excel	25c3ad1a7e710a694c711bf57cab7ba833701a1e	006be448-bac4-4627-887f-854df68495f0	NULL	25000
5da723ba-b428-49f8-8a11-c09cc02d132d	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/november-2012-the-royal-parks-spend-over-25,000.xls	November 2012 return	application/ms-excel	a0f49d1dd74e14dac417a5a137422ebf1efa5de7	006be448-bac4-4627-887f-854df68495f0	NULL	25000
dd96fd03-46d8-45a3-85fb-d7dbc51a33d9	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/december-2012-the-royal-parks-spend-over-25,000.xls	December 2012 return	application/ms-excel	806a3e1c33bf83349d1462a14a5119c7193247e7	006be448-bac4-4627-887f-854df68495f0	NULL	25000
828f5ae7-dd24-4f2b-aa31-984cf0f2b8cc	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/january-2013-the-royal-parks-spend-over-25,000.xls	January 2013 return	application/ms-excel	36aebd3655ab75e430a37244825f3f6e2a8a923d	006be448-bac4-4627-887f-854df68495f0	NULL	25000
58c9193f-a175-43ff-8663-006884eaf9f2	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/february-2013-the-royal-parks-spend-over-25,000.xls	February 2013 return	application/ms-excel	cccff8ee7141bb78e52a99d9f85a85e054ac3c5b	006be448-bac4-4627-887f-854df68495f0	NULL	25000
428e7bb0-a689-40dc-96d4-fab9652f11cb	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/march-2013-the-royal-parks-spend-over-25,000.xls	March 2013 return	application/ms-excel	cffc632d9ac71a14eff23e9499e7a24514c21d17	006be448-bac4-4627-887f-854df68495f0	NULL	25000
2da42814-4361-41a5-b77b-db2a1df870ed	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/april-2013-the-royal-parks-spend-over-25,000.xls	April 2013 return	application/ms-excel	25be11bada6d386745c037f0b6c1d034179e0a70	006be448-bac4-4627-887f-854df68495f0	NULL	25000
16545c95-cdc0-4c59-8f45-899dbab80505	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/may-2013-the-royal-parks-spend-over-25,000.xls	May 2013 return	application/ms-excel	52aeb5203b0c2f966c7812616d8fc45ff8243abf	006be448-bac4-4627-887f-854df68495f0	NULL	25000
031cc5f8-3feb-401b-8fa6-e7af7d01e724	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/june-2013-the-royal-parks-spend-over-25,000.xls	June 2013 return	application/ms-excel	188a63059cd73f2ae1acd6d31156e0fd7c8e4998	006be448-bac4-4627-887f-854df68495f0	NULL	25000
93a60b58-df21-4f3d-99c7-32e3280e7b77	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/july-2013-the-royal-parks-spend-over-25,000.xls	July 2013 return	application/ms-excel	77c465549f2271376ecdd8b74731afdccff9cf6c	006be448-bac4-4627-887f-854df68495f0	NULL	25000
02754eb7-9aa6-4c89-9fa9-b91da1b3494d	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/august-2013-the-royal-parks-spend-over-25,000.xls	August 2013 return	application/ms-excel	83cb04faff0f79f8e5ab0e8c25804316dab4df70	006be448-bac4-4627-887f-854df68495f0	NULL	25000
4c7a7a26-1ab5-44b4-b20e-625cab2e22a2	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/september-2013-the-royal-parks-spend-over-25,000.xls	September 2013 return	application/ms-excel	2e9b613d01091095a62944e0ab6b741afbfe2fb3	006be448-bac4-4627-887f-854df68495f0	NULL	25000
10750321-e8bf-4d7e-9c50-498fb2d54bc9	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/october-2013-the-royal-parks-spend-over-25,000-1.xls	October 2013 return	application/ms-excel	fef07f26058feed0c3813d5ce0ca7ae08603734b	006be448-bac4-4627-887f-854df68495f0	NULL	25000
7a1b47f8-b5f1-4f97-a9bf-8deeafaac206	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/november-2013-the-royal-parks-spend-over-25,000.xls	November 2013 return	application/ms-excel	5d6f0237bd04dcfcb20a853bbe804d47619c0335	006be448-bac4-4627-887f-854df68495f0	NULL	25000
36f948a7-cb69-4e38-9ef7-5d9b6a2df99a	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/december-2013-the-royal-parks-spend-over-25,000.xls	December 2013 return	application/ms-excel	11c21d4cf9f2fbc5c9298f06bc253fe7691d4226	006be448-bac4-4627-887f-854df68495f0	NULL	25000
788f6fac-1f46-44aa-83bc-d20e8f892e72	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/january-2014-the-royal-parks-spend-over-25,000.xls	January 2014 return	application/ms-excel	7a3996f24aa21b62f6c4f961abacef30fb6882d4	006be448-bac4-4627-887f-854df68495f0	NULL	25000
1c0c1092-8765-418d-a796-87697ed39e74	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/February-2014-the-royal-parks-spend-over-25,000.xls	February 2014 return	application/ms-excel	166323d4522cb3460df0f389c22c82fe2a857ba7	006be448-bac4-4627-887f-854df68495f0	NULL	25000
246d6813-e9ae-43d1-9d0d-03dc4653cc6e	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/March-2014-the-royal-parks-spend-over-25,000.xls	March 2014 return	application/ms-excel	288f6484f4740e047654c205009ac465b8ea891e	006be448-bac4-4627-887f-854df68495f0	NULL	25000
bf9295e1-1722-46f3-8889-d54fff64dbf4	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/April-2014-the-royal-parks-spend-over-25,000.xls	April 2014 return	application/ms-excel	dd8584821a0036b60ac2f843f3e36fcdfab79d98	006be448-bac4-4627-887f-854df68495f0	NULL	25000
3fc952c0-e0b8-43a4-a0bf-af8033d88452	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/May-2014-the-royal-parks-spend-over-25,000.xls	May 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
8b121903-11c6-47ec-a0a8-d5a2b394fedd	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/June-2014-the-royal-parks-spend-over-25,000.xls	June 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
e3489b31-9c1a-45c4-9b8f-c82b3ba39827	http://www.royalparks.org.uk/__documents/the-royal-parks/transparency_reports/July-2014-the-royal-parks-spend-over-25,000.xls	July 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
8a9a763c-6e37-4295-847d-9fb2f30f15b3	https://www.royalparks.org.uk/__data/assets/excel_doc/0012/50403/august-2014-the-royal-parks-spend-over-25,000.xls	August 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
5bb174e4-cd92-4d08-ba1d-3153f8464be9	https://www.royalparks.org.uk/__data/assets/excel_doc/0010/50401/September-2014-The-Royal-Parks-spend-over-25,000.xls	September 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
803c4186-2f62-4840-9867-bd1a816bc224	https://www.royalparks.org.uk/__data/assets/excel_doc/0019/51265/October-2014-The-Royal-Parks-spend-over-25,000.xls	October 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
a903c4a8-47e5-4253-822f-0def4b31e168	https://www.royalparks.org.uk/__data/assets/excel_doc/0014/51800/November-2014-The-Royal-Parks-spend-over-25,000.xls	November 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
5e5cad8c-1d76-4ac5-bfc9-6bcd48c3fd30	https://www.royalparks.org.uk/__data/assets/excel_doc/0008/52919/December-2014-The-Royal-Parks-spend-over-25,000.xls	December 2014 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
390a65cb-ba36-47f1-97d1-ebdfdb9a8abf	https://www.royalparks.org.uk/__data/assets/excel_doc/0008/53657/January-2015-The-Royal-Parks-spend-over-25,000.xls	January 2015 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
2d265ae8-ef56-41a8-917d-1210ce822fe8	https://www.royalparks.org.uk/__data/assets/excel_doc/0013/54211/February-2015-The-Royal-Parks-spend-over-25,000.xls	February 2015 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
d4873974-421a-4d15-8850-9a077fbffb6f	https://www.royalparks.org.uk/__data/assets/excel_doc/0007/54628/March-2015-The-Royal-Parks-spend-over-25,000.xls	March 2015 return	NULL	NULL	006be448-bac4-4627-887f-854df68495f0	NULL	25000
bf3883f4-f4af-41ad-95f1-eaedfc71b02a	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201004.csv	2010 April transactions	application/vnd.excel	4f00b75142dd14fc2a974eec2d6077f97021d0bb	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
123bb3a4-a884-4094-878d-e448ccd11bb8	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201005.csv	2010 May transactions	application/vnd.excel	e3aa896d1aa2470c197586bcb36bf4371da934ee	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
6b5f8da1-5fb8-4613-97e0-0b8949930ca2	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201006.csv	2010 June transactions	application/vnd.excel	4a66d9d8d798ddf0df5346201549315746ade615	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
42d1a050-76e3-4e61-a2b7-d9b12733d566	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201007.csv	2010 July transactions	application/vnd.excel	b2595995377e9702d68f2c02e693f2f9cf1938b0	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
7ea5417a-6e78-4037-9460-943626426c7f	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201008.csv	2010 August transactions	application/vnd.excel	4e2d3442859e48c0d19b377ffa13f1d941907828	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
a6388ad6-a10d-4c20-8e19-6b607d01c6fd	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201009.csv	2010 September transactions	application/vnd.excel	ce3f549406fc3cf49eb878e3720238a932de3059	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
0caf99e5-ab8d-46c4-a6a9-19ece072f182	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201010.csv	2010 October transactions	application/vnd.excel	eff4e5c57eb50cf5e516aadb82ca16e768aa0cec	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
f77d1fde-22cf-4bef-85a1-8b5ba812f18d	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201011.csv	2010 November transactions	application/vnd.excel	193b45c3fc015b756731676888980b6fdaa2d5b7	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
48ba29fe-9c52-4635-b282-8caea810125d	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201012.csv	2010 December transactions	application/vnd.excel	28a78d8ca2fa2bf99a5dad3db7a4ad6d69936b0d	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
dab100dc-8868-4131-b23a-d5020398c4ac	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201101.csv	2011 January transactions	application/vnd.excel	ac05d259acaf8fb8bd348a30636ee041101236de	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
cff1b9ec-374e-4985-b535-18a5ed0389f3	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201102.csv	2011 February transactions	application/vnd.excel	d761e252d2269148adb7664affcde5726926c144	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
d095f885-f5ca-4374-b413-f282f7096ca8	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201103.csv	2011 March transactions	application/vnd.excel	caf5d96f6f9cbaf15dfb52fad6480bf46910050e	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
cbb44886-9e02-4726-a969-ae4c87cc019d	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201104.csv	2011 April transactions	application/vnd.excel	ea9a2f78f38c6a8820761e2b5e1204541f562533	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
4e5238a1-f5c3-4f70-a91c-c8ccf1a44f18	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201105.csv	2011 May transactions	application/vnd.excel	4abe8d52b2fd5fd186b3edcfc32489b5a69071f5	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
798c7ac1-4510-48ee-88ee-772c3c6964d1	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201106.csv	2011 June transactions	application/vnd.excel	e3956f5ed4933fd750acc089d33390d63f7e504a	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
b2f077f9-93a6-44df-b5eb-fb1c15f6be00	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201107.csv	2011 July transactions	application/vnd.excel	66cd05dda2156e10332d198571c18881b6ea339d	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
30701fa6-0838-4409-9014-66e67ef80f81	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201108.csv	2011 August transactions	application/vnd.excel	670866369bf69302aad06ff5f00d2418f88574c2	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
a9b2b439-fdd7-44bd-a169-f264e7dadfdc	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201109.csv	2011 September transactions	application/vnd.excel	d0fd8f276c2061e1f7ca0659a2ae4fe63055b036	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
19f1084b-6ee7-4eeb-86b4-f4d0868ac2d8	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201110.csv	2011 October transactions	application/vnd.excel	33aed26374f7b3faefd45258327f95e4f4f19fbb	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
9e83f40e-5d0e-41a3-ac5e-8a462b4eefde	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201111.csv	2011 November transactions	application/vnd.excel	f515e065971371ecfb07fd7e507e2808a5c98bde	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
96900858-7f02-4b05-9b19-a028ae00891b	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201112.csv	2011 December transactions	application/vnd.excel	a18e0640a75e592f8aee600827adad9731a25512	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
7df7ee90-9f04-482c-b7f3-f7c15b5b2d86	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201201.csv	2012 January transactions	application/vnd.excel	5b887bdef359b7b156db938d1089779e3a893bf3	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
1b456b1b-75b7-4640-b3f9-e79894575da7	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201202.csv	2012 February transactions	text/html	90192d88e6a625271d0b1df1b74fbad5fb4ab1a6	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
b0feb938-6651-45d1-b21f-6802d6f08c73	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201203.csv	2012 March transactions	application/vnd.excel	a4a48ace524304f46a7669c3c7b7a07528c6d009	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
b9e3748f-2dcd-4f7d-801a-d1fc46bc2ce2	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201204.csv	2012 April transactions	application/vnd.excel	7e54683d86b2e87160ec62356b4f7362160424b3	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
52a82332-e7ee-41d0-b31d-35bf4e98c9a2	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201205.csv	2012 May transactions	application/vnd.excel	2d9cf07fd414bb3d784b50bf139f0111de6f4d2f	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
01b77678-9598-4533-a65f-59e99da7b48c	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201206.csv	2012 June transactions	text/html	5f861378dc3b957505436b32e7991186c50d693b	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
81d3f93b-aedc-4cd4-af13-649d776a15c6	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201207.csv	2012 July transactions	application/vnd.excel	10a45706de06f6442f47d4be630aec07d06f9894	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
dcf4928f-970a-4528-ae2a-6d5c85c9eecc	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201208.csv	2012 August transactions	text/html	39bc4ad2a6079e71c64327e686e98b69e6f01eb7	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
6b0003dc-f24e-4e1e-bba3-e073910cf3e3	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201209.csv	2012 September transactions	application/vnd.excel	7c785f1de75e4863091be83814f5fa53b5b04964	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
75c68f97-dfd4-43a4-bfa2-9f4a48cb23a9	http://www.ofwat.gov.uk/publications/data/transactions/prs_dat_transactions201210.csv	2012 October transactions	application/vnd.excel	2cbd497daffc17f9c1425f0f43e57e990256a7cf	008804f6-f5ca-4a92-92f0-85104214621f	NULL	25000
