Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Rural Payments Agency,14-Jul-10,IT Outsourced Services,Supplier Management,DSGi Business~113219956,10542680,72770.00 
DEFRA,Rural Payments Agency,14-Jul-10,Printing,Managed Document Service,Adare Limited~114358310,IS1170888,66852.53 
DEFRA,Rural Payments Agency,15-Jul-10,ERNIC Permanent Staff,n/a,INLAND REVENUE.,15TH JULY 2010/ACS/PUS,36955.26 
DEFRA,Rural Payments Agency,15-Jul-10,IT Outsourced Services,CIO - PPD Programme Livestock Tracing,IBM UK LTD~105002620,5807100739,57275.30 
DEFRA,Rural Payments Agency,15-Jul-10,IT Outsourced Services,CIO - Service Management,Steria Limited~105040261,100007683,5179.27 
DEFRA,Rural Payments Agency,15-Jul-10,IT Outsourced Services,CIO - Service Management,Steria Limited~105040261,100007695,235048.36 
DEFRA,Rural Payments Agency,15-Jul-10,IT Outsourced Services,CIO - Service Management,Steria Limited~105040261,100007680,509669.79 
DEFRA,Rural Payments Agency,16-Jul-10,Supplier Contractors (VAT Recoverable),Ops - Exeter GI Services,InfoTech Enterprises Europe Ltd~108795328,970000255,184028.96 
DEFRA,Rural Payments Agency,19-Jul-10,IT Outsourced Services,CIO - Service Management,IBM UK LTD~105002620,5807101034,124779.00 
DEFRA,Rural Payments Agency,19-Jul-10,IT Software Development Clearing A/C,CIO - PPD Corporate Services,IBM UK LTD~105002620,5807101031,31494.87 
DEFRA,Rural Payments Agency,19-Jul-10,Travel & Subsistence - Travel (UK)/Travel (Foreign),,Barclaycard Business~105048156,4257571009932239/1JULY2010,39471.61 
DEFRA,Rural Payments Agency,21-Jul-10,Travel & Subsistence - Travel (UK),DEFRA Funded Projected,SOFTWARE AG (UK) LIMITED~111720391,4400115B,92192.85 
DEFRA,Rural Payments Agency,22-Jul-10,Contractors (VAT Irrecoverable),CIO - Programme & Projects - Technical Infrastructure Programme,GARTNER GROUP UK LTD~105026640,20062380A,46935.38 
DEFRA,Rural Payments Agency,22-Jul-10,Outscourced Scanning Costs,Managed Document Service,Adare Limited~114358310,IS1170778,51632.17 
DEFRA,Rural Payments Agency,23-Jul-10,Contractors (VAT Irrecoverable),CIO - Programme & Projects - Other,Hitachi Consulting~113117054,600002377,34797.34 
DEFRA,Rural Payments Agency,23-Jul-10,Contractors (VAT Irrecoverable),CIO - Programme & Projects - Other,Hitachi Consulting~113117054,600002516,47324.01 
DEFRA,Rural Payments Agency,23-Jul-10,IT Outsourced Services,CIO - Service Management,IBM UK LTD~105002620,5807101294,591932.95 
DEFRA,Rural Payments Agency,23-Jul-10,Supplier Contractors (VAT Recoverable),COO/Preformance Directorate (Research Unit),Serco Consulting Ltd~114639650,90417627,30622.00 
DEFRA,Rural Payments Agency,23-Jul-10,,,ACCENTURE (UK) LTD~105043685,3003132978,91111.79 
DEFRA,Rural Payments Agency,28-Jul-10,Telecoms Service Charges (inc conferencing),CIO - Service  / Ops - Carlisle SPS,BRITISH TELECOM PLC~105000844,VP83682270/M06201,37635.98 
DEFRA,Rural Payments Agency,29-Jul-10,Supplier Contractors (VAT Irrecoverable),Finance - Finance Director,Deloitte and Touche LLP~114191649,1110567209,32253.75 
DEFRA,Rural Payments Agency,29-Jul-10,WIP S/W projects,CIO - Service Management,VODAFONE LTD (CORPORATE)~105002481,601208731/55827274,33660.20 
DEFRA,Rural Payments Agency,30-Jul-10,WIP S/W projects,CIO - Service Management,Selex Communications Ltd~114191912,3010762,30432.50 
DEFRA,Rural Payments Agency,02-Aug-10,Agents Services (SEERAD),Inspectorate - Delivery A,SCOTTISH EXECUTIVE CORPORATE SERVICES,1007815,41508.03 
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
