MODGPC23739,06-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł511.20,23739
MODGPC23740,01-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł3,579.09",23740
MODGPC23741,13-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł1,764.32",23741
MODGPC23742,13-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł1,632.66",23742
MODGPC23743,13-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł587.49,23743
MODGPC23744,13-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł1,812.06",23744
MODGPC23745,07-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł1,551.60",23745
MODGPC23746,13-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł756.00,23746
MODGPC23747,09-Feb-12,Mail Order / Direct Selling        , CATALOG MERCHANT,Ł923.93,23747
MODGPC23748,06-Feb-12,Mail Order / Direct Selling        , CATALOG MERCHANT,Ł851.96,23748
MODGPC23749,08-Feb-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł1,000.00",23749
MODGPC23750,08-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł1,101.41",23750
MODGPC23751,02-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł735.60,23751
MODGPC23752,02-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł735.60,23752
MODGPC23753,09-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł555.60,23753
MODGPC23754,09-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł733.20,23754
MODGPC23755,09-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł541.20,23755
MODGPC23756,09-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł693.60,23756
MODGPC23757,09-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł693.60,23757
MODGPC23758,09-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł693.60,23758
MODGPC23759,09-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł735.60,23759
MODGPC23760,09-Feb-12,Medical Supplies and Services      , ORTHOPEDIC GOODS,Ł961.00,23760
MODGPC23761,09-Feb-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł6,158.80",23761
MODGPC23762,09-Feb-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł9,756.61",23762
MODGPC23763,09-Feb-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł9,412.46",23763
MODGPC23764,09-Feb-12,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł5,343.72",23764
MODGPC23765,07-Feb-12,Medical Supplies and Services      , DRUG STORES & PHARMACIES,Ł630.34,23765
MODGPC23766,07-Feb-12,Medical Supplies and Services      , OPTICIANS,Ł972.00,23766
MODGPC23767,06-Feb-12,Medical Supplies and Services      , OPTICIANS,Ł679.97,23767
MODGPC23768,10-Feb-12,Medical Supplies and Services      , OPTICIANS,Ł652.50,23768
MODGPC23769,10-Feb-12,Medical Supplies and Services      , OPTICIANS,Ł634.20,23769
MODGPC23770,10-Feb-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł704.45,23770
MODGPC23771,08-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł789.65,23771
MODGPC23772,01-Feb-12,Medical Supplies and Services      , OPTICIANS,Ł807.15,23772
MODGPC23773,01-Feb-12,Medical Supplies and Services      , OPTICIANS,Ł538.10,23773
MODGPC23774,07-Feb-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł1,513.80",23774
MODGPC23775,02-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł3,114.60",23775
MODGPC23776,02-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł882.60,23776
MODGPC23777,03-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł589.20,23777
MODGPC23778,10-Feb-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,23778
MODGPC23779,10-Feb-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,23779
MODGPC23780,10-Feb-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,23780
MODGPC23781,10-Feb-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,23781
MODGPC23782,10-Feb-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,23782
MODGPC23783,10-Feb-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,23783
MODGPC23784,01-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł2,307.56",23784
MODGPC23785,08-Feb-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł758.88,23785
MODGPC23786,03-Feb-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,"Ł2,926.80",23786
MODGPC23787,02-Feb-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,Ł715.87,23787
MODGPC23788,01-Feb-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł954.00,23788
MODGPC23789,02-Feb-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł720.00,23789
MODGPC23790,10-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł2,160.00",23790
MODGPC23791,01-Feb-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł768.00,23791
MODGPC23792,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,878.55",23792
MODGPC23793,08-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł3,840.00",23793
MODGPC23794,13-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł746.40,23794
MODGPC23795,09-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł660.00,23795
MODGPC23796,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł960.00,23796
MODGPC23797,07-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,174.37",23797
MODGPC23798,07-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł3,174.00",23798
MODGPC23799,13-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł8,748.75",23799
MODGPC23800,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł994.87,23800
MODGPC23801,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł994.87,23801
MODGPC23802,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł994.87,23802
MODGPC23803,06-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,914.00",23803
MODGPC23804,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,328.80",23804
MODGPC23805,09-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,400.00",23805
MODGPC23806,13-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,193.20",23806
MODGPC23807,06-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,364.00",23807
MODGPC23808,08-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł534.60,23808
MODGPC23809,09-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł621.60,23809
MODGPC23810,08-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,710.60",23810
MODGPC23811,03-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł711.47,23811
MODGPC23812,09-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,944.00",23812
MODGPC23813,10-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł834.00,23813
MODGPC23814,01-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł710.69,23814
MODGPC23815,08-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł612.00,23815
MODGPC23816,10-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł573.84,23816
MODGPC23817,03-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,716.00",23817
MODGPC23818,10-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,104.00",23818
MODGPC23819,10-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,104.00",23819
MODGPC23820,10-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,676.54",23820
MODGPC23821,02-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł897.21,23821
MODGPC23822,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł612.00,23822
MODGPC23823,10-Feb-12,Miscellaneous Industrial/Commercial, TESTING LABS (NON-MEDICAL),"Ł1,368.00",23823
MODGPC23824,02-Feb-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł512.65,23824
MODGPC23825,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł545.72,23825
MODGPC23826,01-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,800.00",23826
MODGPC23827,07-Feb-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł1,042.32",23827
MODGPC23828,08-Feb-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł521.90,23828
MODGPC23829,06-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,428.00",23829
MODGPC23830,06-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,259.04",23830
MODGPC23831,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł872.57,23831
MODGPC23832,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,638.41",23832
MODGPC23833,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,164.00",23833
MODGPC23834,01-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł789.30,23834
MODGPC23835,07-Feb-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł8,034.00",23835
MODGPC23836,07-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,776.00",23836
MODGPC23837,07-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł668.75,23837
MODGPC23838,13-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,332.00",23838
MODGPC23839,01-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł874.69,23839
MODGPC23840,01-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł764.23,23840
MODGPC23841,13-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł693.22,23841
MODGPC23842,13-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł800.04,23842
MODGPC23843,07-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł2,644.56",23843
MODGPC23844,07-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł626.48,23844
MODGPC23845,03-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,211.28",23845
MODGPC23846,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,655.28",23846
MODGPC23847,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,372.20",23847
MODGPC23848,10-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł950.00,23848
MODGPC23849,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł514.00,23849
MODGPC23850,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł701.82,23850
MODGPC23851,10-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł598.79,23851
MODGPC23852,10-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł598.79,23852
MODGPC23853,10-Feb-12,Miscellaneous Industrial/Commercial, PIECE GOODS/NOTIONS/DRY GOODS,"Ł2,330.16",23853
MODGPC23854,08-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł9,462.00",23854
MODGPC23855,09-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł604.44,23855
MODGPC23856,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,295.14",23856
MODGPC23857,01-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,586.40",23857
MODGPC23858,06-Feb-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,Ł759.48,23858
MODGPC23859,09-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,580.25",23859
MODGPC23860,09-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł3,271.20",23860
MODGPC23861,02-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł682.99,23861
MODGPC23862,06-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł592.06,23862
MODGPC23863,02-Feb-12,Miscellaneous Industrial/Commercial, FILMS/VIDEO PRODUCTION/DIST,Ł564.00,23863
MODGPC23864,10-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł8,280.00",23864
MODGPC23865,10-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł8,280.00",23865
MODGPC23866,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,638.56",23866
MODGPC23867,13-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł845.03,23867
MODGPC23868,07-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł527.52,23868
MODGPC23869,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł994.02,23869
MODGPC23870,01-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,798.08",23870
MODGPC23871,10-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł5,000.00",23871
MODGPC23872,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł756.00,23872
MODGPC23873,03-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł504.00,23873
MODGPC23874,09-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,427.04",23874
MODGPC23875,03-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł5,400.00",23875
MODGPC23876,02-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,780.24",23876
MODGPC23877,04-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł528.00,23877
MODGPC23878,09-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł24,240.00",23878
MODGPC23879,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,224.00",23879
MODGPC23880,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł609.00,23880
MODGPC23881,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł715.20,23881
MODGPC23882,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł606.87,23882
MODGPC23883,09-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł7,299.07",23883
MODGPC23884,02-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,980.60",23884
MODGPC23885,13-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł586.93,23885
MODGPC23886,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł615.79,23886
MODGPC23887,13-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł972.00,23887
MODGPC23888,02-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,352.10",23888
MODGPC23889,02-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,302.00",23889
MODGPC23890,02-Feb-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,345.20",23890
MODGPC23891,09-Feb-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,236.00",23891
MODGPC23892,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,266.10",23892
MODGPC23893,10-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł715.97,23893
MODGPC23894,02-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,120.98",23894
MODGPC23895,03-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,008.00",23895
MODGPC23896,02-Feb-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł1,906.80",23896
MODGPC23897,02-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,332.00",23897
MODGPC23898,08-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,899.96",23898
MODGPC23899,06-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,800.00",23899
MODGPC23900,03-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł510.00,23900
MODGPC23901,10-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł510.00,23901
MODGPC23902,08-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł600.00,23902
MODGPC23903,07-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,437.38",23903
MODGPC23904,13-Feb-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł982.80,23904
MODGPC23905,09-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,633.07",23905
MODGPC23906,01-Feb-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł610.44,23906
MODGPC23907,01-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł5,839.20",23907
MODGPC23908,01-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł832.80,23908
MODGPC23909,13-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł635.62,23909
MODGPC23910,13-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,730.22",23910
MODGPC23911,01-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł752.40,23911
MODGPC23912,03-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł550.00,23912
MODGPC23913,02-Feb-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł806.76,23913
MODGPC23914,02-Feb-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,056.82",23914
MODGPC23915,09-Feb-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł700.92,23915
MODGPC23916,09-Feb-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł634.26,23916
MODGPC23917,07-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł984.05,23917
MODGPC23918,07-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł538.80,23918
MODGPC23919,01-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,092.00",23919
MODGPC23920,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,200.00",23920
MODGPC23921,09-Feb-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł528.00,23921
MODGPC23922,06-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł540.00,23922
MODGPC23923,08-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł516.60,23923
MODGPC23924,02-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł6,198.00",23924
MODGPC23925,02-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,304.00",23925
MODGPC23926,01-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł748.80,23926
MODGPC23927,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł8,166.96",23927
MODGPC23928,09-Feb-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,Ł708.00,23928
MODGPC23929,08-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,043.40",23929
MODGPC23930,06-Feb-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł784.88,23930
MODGPC23931,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł540.00,23931
MODGPC23932,07-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,604.22",23932
MODGPC23933,07-Feb-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł571.30,23933
MODGPC23934,08-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,210.34",23934
MODGPC23935,07-Feb-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł798.90,23935
MODGPC23936,07-Feb-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł532.62,23936
MODGPC23937,02-Feb-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł699.60,23937
MODGPC23938,09-Feb-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł2,688.54",23938
MODGPC23939,03-Feb-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,366.61",23939
MODGPC23940,08-Feb-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,039.87",23940
MODGPC23941,13-Feb-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł751.74,23941
MODGPC23942,13-Feb-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł741.10,23942
MODGPC23943,13-Feb-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł811.89,23943
MODGPC23944,07-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł4,594.07",23944
MODGPC23945,09-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł9,900.00",23945
MODGPC23946,09-Feb-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł998.05,23946
MODGPC23947,01-Feb-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł717.60,23947
MODGPC23948,07-Feb-12,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,"Ł1,407.34",23948
MODGPC23949,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł7,846.56",23949
MODGPC23950,06-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł845.94,23950
MODGPC23951,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł855.29,23951
MODGPC23952,08-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł892.68,23952
MODGPC23953,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł860.52,23953
MODGPC23954,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł859.68,23954
MODGPC23955,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,052.10",23955
MODGPC23956,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł990.96,23956
MODGPC23957,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł559.97,23957
MODGPC23958,06-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł694.30,23958
MODGPC23959,01-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł745.37,23959
MODGPC23960,08-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł851.04,23960
MODGPC23961,09-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł2,344.80",23961
MODGPC23962,09-Feb-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,900.34",23962
