Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,150.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,17.16,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,50.90,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,258.33,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,33.33,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,76.90,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,17.16,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,17.16,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,76.90,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,56.92,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,150.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,25.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,82.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,82.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,58.47,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,78.26,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,82.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,82.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,58.47,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,25.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,58.47,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,78.26,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,78.26,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,375.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,668.60,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,06/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122575,"43,912.80",ICT Relocation of Law Commission Staff from Steel House to 102 Petty France
Ministry of Justice,MoJ HQ,06/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122575,"42,826.00",ICT Relocation of Law Commission Staff from Steel House to 102 Petty France
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,"29,236.00",ICT HMIP Trafford House Relocation to Manchester Civil Justice Centre
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,116.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1122319,66.86,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,66.86,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,133.72,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,60.34,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,89.44,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,8.51,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,8.51,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,92.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1122319,17.16,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1122319,78.26,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,82.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,11.62,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"601,175.30",ICT Desktops
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,18.33,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,168.02,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"103,165.60",ICT Laptops
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"1,325,208.73",ICT Network Services
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"582,987.00",ICT Service Desk
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"936,993.10",ICT Hosting
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"175,993.25",ICT Hosting
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"24,478.06",ICT Telephony
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"4,895.61",ICT Telephony
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"37,532.27",ICT Telephony
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"7,506.45",ICT Telephony
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"139,067.72",ICT General
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"1,398.30",Standard Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"2,320.09",Emergency  Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"1,398.30",Standard Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,"2,320.09",Emergency  Power Down Request for DISC connected site with no site engineer assistance required
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,69.75,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,46.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,82.78,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,24/Feb/2014 ,222002-Other Property Costs,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1124087,"78,497.86",Support delivery of IT Services.
Ministry of Justice,MoJ HQ,24/Feb/2014 ,222002-Other Property Costs,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1124087,"15,699.57",Support delivery of IT Services.
Ministry of Justice,MoJ HQ,24/Feb/2014 ,222002-Other Property Costs,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1124087,"53,189.30",Support delivery of IT Services.
Ministry of Justice,MoJ HQ,24/Feb/2014 ,222002-Other Property Costs,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1124087,"10,637.86",Support delivery of IT Services.
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,528.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,164.00,IT peripherals/ individual ordered software and equipment
Ministry of Justice,MoJ HQ,03/Feb/2014 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1122319,264.00,IT peripherals/ individual ordered software and equipment
