Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,OCEAN SAFETY LTD,SO14 5QF,285235,Equipment support non-project costs," 32,294.88 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,THALES UK LIMITED,,V - 9000156259 - 00175849,Sub Contracted Work," 32,243.00 "
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2013,Sub Contracted Work,Operations,THALES UK LIMITED,,V - 9000156353 - 00175926,Sub Contracted Work," 32,243.00 "
Ministry of Defence,Ministry of Defence,16/12/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,286081,Consumption of medical dental and veterinary inventory," 32,217.12 "
Ministry of Defence,Ministry of Defence,03/12/2013,Externally delivered education and training,Air Command,SELEX ES LTD,EH5 2XS,281325,External military training ," 32,083.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,MID SUFFOLK DISTRICT COUNCIL,IP6 8DL,283815,Rent buildings - non civil estate property and married quarter property," 32,058.41 "
Ministry of Defence,Ministry of Defence,05/12/2013,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,281995,Consumption of engineering and technical inventory," 32,020.12 "
Ministry of Defence,Ministry of Defence,23/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,RMADA LIMITED,SN10 1PY,289726,Equipment support non-project costs," 32,000.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,CITY OF WESTMINSTER,SW1E 6QP,283499,Rent buildings - non civil estate property and married quarter property," 31,994.85 "
Ministry of Defence,Ministry of Defence,12/12/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,284982,Cost of food services," 31,920.65 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000156500 - 00174675,Sub Contracted Work," 31,767.20 "
Ministry of Defence,Defence Support Group,19/12/2013,Gas,Business Stream 3,CORONA ENERGY RETAIL 4 LIMITED,,10198625,Gas," 31,754.19 "
Ministry of Defence,Ministry of Defence,13/12/2013,Externally delivered education and training,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,External military training ," 31,728.00 "
Ministry of Defence,Ministry of Defence,24/12/2013,Spend on Inventory - General,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,290146,Spend on Inventory - General," 31,718.40 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,12/12/2013,Statutory & Mandatory Inspections,Estates Management,J Tomlinson Ltd,,2780-2895,Statutory & Mandatory Inspections," 31,699.94 "
Ministry of Defence,Ministry of Defence,16/12/2013,Design services and minor equipment purchases,Navy Command,HAUS SCHWABEN,,5000106722,Equipment support non-project costs," 31,666.67 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,285787,Spend on Inventory - General," 31,656.84 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Staff Recruitment Costs,Corporate,PENNA PLC,,V - 9000156194 - 00173411,Staff Recruitment Costs," 31,639.02 "
Ministry of Defence,Ministry of Defence,18/12/2013,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,287323,Works - estate management," 31,632.92 "
Ministry of Defence,Ministry of Defence,10/12/2013,Estate management,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,283746,Estate + facilities management services - accommodation inventory + service," 31,611.35 "
Ministry of Defence,Ministry of Defence,09/12/2013,Fuel for military use,Defence Infrastructure Organisation ,CERTAS ENERGY UK LIMITED,WA3 6XG,179779,Cost of ground diesel fuel consumed," 31,582.92 "
Ministry of Defence,Ministry of Defence,17/12/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,287288,Cost of other material consumed," 31,568.47 "
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2013,Facility Management Costs,Infrastructure,QINETIQ LIMITED,,V - 9000156237 - 00175532,Facility Management Costs," 31,557.57 "
Ministry of Defence,Ministry of Defence,05/12/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,281914,Consumption of medical dental and veterinary inventory," 31,532.45 "
Ministry of Defence,Ministry of Defence,19/12/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,288040,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development," 31,513.58 "
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2013,Sub Contracted Work,Operations,UNIVERSITY OF SOUTHAMPTON,,V - 9000156238 - 00173308,Sub Contracted Work," 31,470.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Estate management,Defence Infrastructure Organisation ,QINETIQ LIMITED,GU14 0LX,284008,Estate + facilities management services - accommodation inventory + service," 31,468.25 "
Ministry of Defence,Ministry of Defence,19/12/2013,Spend on Inventory - General,Defence Equipment & Support,CENTRAL MANAGEMENT CATALOGUE AGENCY (U K) LTD,WR4 9FD,287997,Spend on Inventory - General," 31,457.57 "
Ministry of Defence,Ministry of Defence,19/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SIMOCO EMEA LIMITED,DE11 1NH,288385,Equipment support project costs," 31,445.86 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,31/12/2013,Assets in the Course of Construction,Capital Expenditure,Northern Interior Contracts Ltd,,10006161,Assets in the Course of Construction," 31,284.00 "
Ministry of Defence,Ministry of Defence,17/12/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000106847,Utilities consumed - heating oil," 31,244.02 "
Ministry of Defence,Ministry of Defence,23/12/2013,Purchase of inventory and services ,Head Office & Corporate Services,SWETS INFORMATION SERVICES LTD,OX14 1UQ,289794,Cost of other material consumed," 31,208.01 "
Ministry of Defence,Ministry of Defence,09/12/2013,IT and communication services,Joint Forces Command,SERCO LIMITED,RG27 9UY,283287,Computer equipment costing below the capitalisation threshold," 31,205.65 "
Ministry of Defence,Ministry of Defence,27/12/2013,Fees for professional services,Head Office & Corporate Services,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,290335,Fees for professional services excluding legal fees," 31,149.06 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,MIDLOTHIAN COUNCIL,EH22 1YB,283816,Rent buildings - non civil estate property and married quarter property," 31,105.28 "
Ministry of Defence,Ministry of Defence,03/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,281295,Equipment support non-project costs," 31,102.80 "
Ministry of Defence,Ministry of Defence,19/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,POWERFIELD LIMITED,CW7 2JZ,288319,Equipment support non-project costs," 30,939.00 "
Ministry of Defence,Ministry of Defence,23/12/2013,Spend on Inventory - General,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,289294,Spend on Inventory - General," 30,890.35 "
Ministry of Defence,Ministry of Defence,06/12/2013,Purchase of inventory and services ,Joint Forces Command,BOC LIMITED,M28 2UT,282553,Consumption of engineering and technical inventory," 30,877.12 "
Ministry of Defence,Ministry of Defence,12/12/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,284819,Consumption of medical dental and veterinary inventory," 30,818.72 "
Ministry of Defence,Ministry of Defence,02/12/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,280557,Freight movement costs," 30,800.89 "
Ministry of Defence,Ministry of Defence,31/12/2013,Spend on Inventory - General,Defence Equipment & Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,290775,Spend on Inventory - General," 30,753.51 "
Ministry of Defence,Ministry of Defence,05/12/2013,Externally delivered education and training,Navy Command,OPEN UNIVERSITY (THE),MK7 6BT,282281,External military training ," 30,732.00 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000156444 - 00174831,Capital Asset expenditure," 30,703.64 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,COTSWOLD DISTRICT COUNCIL,GL7 1PY,283517,Rent buildings - non civil estate property and married quarter property," 30,623.66 "
Ministry of Defence,Ministry of Defence,20/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,DY4 7UD,288677,Equipment support non-project costs," 30,578.17 "
Ministry of Defence,Ministry of Defence,12/12/2013,Spend on Inventory - General,Defence Equipment & Support,TELEVISION INSTALLATION SERVICES (MANSFIELD) LIMITED,NG18 5BU,285328,Spend on Inventory - General," 30,514.20 "
Ministry of Defence,Ministry of Defence,18/12/2013,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,287743,External military training ," 30,495.67 "
Ministry of Defence,Ministry of Defence,23/12/2013,Fees for professional services,Joint Forces Command,INSIGHTS LEARNING & DEVELOPMENT LIMITED,DD2 1EG,180013,Fees for professional services excluding legal fees," 30,491.30 "
Ministry of Defence,Ministry of Defence,06/12/2013,Fuel for military use,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,WA3 6XG,179747,Cost of ground diesel fuel consumed," 30,485.52 "
Ministry of Defence,Ministry of Defence,13/12/2013,"Purchase of munitions, other inventory or fuel",Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,285566,Raw materials and consumable aviation fuel inventory purchased," 30,485.41 "
Ministry of Defence,Ministry of Defence,12/12/2013,Externally delivered education and training,Navy Command,UNIVERSITY OF SOUTHAMPTON,SO17 1BJ,285372,External military training ," 30,465.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,285523,Spend on Inventory - General," 30,461.81 "
Ministry of Defence,Ministry of Defence,09/12/2013,Estate management,Defence Equipment & Support,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,283141,Estate core services charge," 30,458.56 "
Ministry of Defence,Ministry of Defence,19/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SPRAYBAKE LTD,CO10 2XG,288400,Equipment support non-project costs," 30,453.85 "
Ministry of Defence,Ministry of Defence,06/12/2013,Spend on Inventory - General,Defence Equipment & Support,BRIGGS EQUIPMENT UK LIMITED,WS11 8XW,282561,Spend on Inventory - General," 30,250.98 "
Ministry of Defence,Ministry of Defence,05/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,DRUMGRANGE LTD,KT16 9JX,282070,Equipment support project costs," 30,241.75 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,05/12/2013,Injections / Projects RDEL and MNW,Estates Management,Security Services Group,,7525,Injections / Projects RDEL and MNW," 30,209.54 "
Ministry of Defence,Defence Science and Technology Laboratory,03/12/2013,Materials & Equipment,Operations,QUOTIENT BIORESEARCH LIMITED,,V - 9000156104 - 00175121,Materials & Equipment," 30,200.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,Estate management,Defence Equipment & Support,EMCOR FACILITIES SERVICES LTD,SO53 3YE,285656,Estate + facilities management services - accommodation inventory + service," 30,192.80 "
Ministry of Defence,Ministry of Defence,19/12/2013,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,287989,Spend on Inventory - General," 30,185.49 "
Ministry of Defence,Ministry of Defence,19/12/2013,IT and communication services,Defence Equipment & Support,CRISPLANT A/S,,288030,Computer equipment costing below the capitalisation threshold," 30,117.00 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,285678,Spend on Inventory - General," 30,066.00 "
Ministry of Defence,Ministry of Defence,17/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,286857,Equipment support non-project costs," 30,053.52 "
Ministry of Defence,Ministry of Defence,05/12/2013,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,RESERVE FORCES AND CADETS ASSOCIATION FOR GREATER LONDON,SW6 3JS,282325,Building maintenance accommodation inventory," 30,000.00 "
Ministry of Defence,Defence Science and Technology Laboratory,03/12/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000156109 - 00175158,Sub Contracted Work," 30,000.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Administration,Land Forces,SCOTTISH BORDERS COUNCIL,TD6 0SA,289094,General administration," 29,995.00 "
Ministry of Defence,Ministry of Defence,11/12/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,284542,Spend on Inventory - General," 29,972.40 "
Ministry of Defence,Ministry of Defence,18/12/2013,Estate management,Air Command,SERCO LIMITED,RG27 9UY,287743,Estate + facilities management services - accommodation inventory + service," 29,969.33 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,ROYAL BOROUGH OF KINGSTON  UPON THAMES,KT1 1EU,284034,Rent buildings - non civil estate property and married quarter property," 29,874.91 "
Ministry of Defence,Ministry of Defence,04/12/2013,International contributions,Head Office & Corporate Services,U.S DEPARTMENT OF TREASURY,,2000020793,Defence military assistance fund international subscriptions and other payments," 29,865.74 "
Ministry of Defence,Ministry of Defence,20/12/2013,Fuel for military use,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,WA3 6XG,179946,Cost of ground diesel fuel consumed," 29,796.20 "
Ministry of Defence,Ministry of Defence,05/12/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,BRITISH AIRWAYS PLC,UB7 0GB,282001,Freight movement costs," 29,787.65 "
Ministry of Defence,Ministry of Defence,03/12/2013,"Transportation of personnel, freight and travel expenses",Air Command,BAHRAIN AIRPORT SERVICES,,2002587,Aircraft landing fees," 29,775.52 "
Ministry of Defence,Ministry of Defence,17/12/2013,Medical treatment & stores and welfare services,Joint Forces Command,QUEEN ELIZABETHS FOUNDATION FOR DISABLED PEOPLE,KT22 0BN,287167,Medical health services," 29,737.50 "
Ministry of Defence,Ministry of Defence,10/12/2013,Externally delivered education and training,Defence Equipment & Support,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,283468,External training - civilian," 29,584.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,SUFFOLK COASTAL DISTRICT COUNCIL,IP12 1AU,284132,Rent buildings - non civil estate property and married quarter property," 29,519.01 "
Ministry of Defence,Ministry of Defence,05/12/2013,Externally delivered education and training,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,282346,External military training ," 29,509.23 "
Ministry of Defence,Ministry of Defence,06/12/2013,Spend on Inventory - General,Defence Equipment & Support,UNIVAR LIMITED,BD1 5BD,282998,Spend on Inventory - General," 29,422.08 "
Ministry of Defence,Ministry of Defence,27/12/2013,Fees for professional services,Head Office & Corporate Services,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,290385,Fees for professional services excluding legal fees," 29,416.00 "
Ministry of Defence,Ministry of Defence,12/12/2013,IT and communication services,Defence Equipment & Support,PA CONSULTING SERVICES LTD,SW1W 9SR,285239,Information technology services," 29,407.50 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,W1H 7JT,179837,Spend on Inventory - General," 29,403.79 "
Ministry of Defence,Ministry of Defence,03/12/2013,IT and communication services,Air Command,DATASOFT COMPUTING LTD,RG14 6PZ,281082,Information technology services," 29,375.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,CANTERBURY CITY COUNCIL,CT1 1YW,283464,Rent buildings - non civil estate property and married quarter property," 29,329.32 "
Ministry of Defence,Ministry of Defence,17/12/2013,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,286924,Fees for professional services excluding legal fees," 29,268.30 "
Ministry of Defence,Ministry of Defence,19/12/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,288054,Spend on Inventory - General," 29,146.22 "
Ministry of Defence,Ministry of Defence,19/12/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,287899,Cost of clothing and textile services received," 29,081.66 "
Ministry of Defence,Ministry of Defence,18/12/2013,Preparation of land & buildings for disposal,Defence Infrastructure Organisation ,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,287418,Works in aid of disposal," 29,080.98 "
Ministry of Defence,Ministry of Defence,20/12/2013,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,289229,Cost of ground diesel fuel consumed," 29,065.37 "
Ministry of Defence,Ministry of Defence,05/12/2013,Spend on Inventory - General,Defence Equipment & Support,ACTIVE ELECTRONICS PLC,HP13 6ET,281921,Spend on Inventory - General," 29,061.12 "
Ministry of Defence,Ministry of Defence,11/12/2013,Design services and minor equipment purchases,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Equipment support non-project costs," 29,032.91 "
Ministry of Defence,Ministry of Defence,02/12/2013,General services and support,Defence Equipment & Support,MARSHALL AVIATION SERVICES LIMITED,CH4 0BA,280679,Defence equipment CLS/IOS service charge," 29,000.00 "
Ministry of Defence,Ministry of Defence,06/12/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,282553,Consumption of engineering and technical inventory," 28,999.76 "
Ministry of Defence,Ministry of Defence,31/12/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,290774,Fiscal asset under construction - capital in year addition," 28,984.12 "
Ministry of Defence,Ministry of Defence,09/12/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,283079,Spend on Inventory - General," 28,982.03 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA11 1YD,288871,Spend on Inventory - General," 28,971.00 "
Ministry of Defence,Ministry of Defence,05/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SPRAYBAKE LTD,CO10 2XG,282381,Equipment support non-project costs," 28,963.60 "
Ministry of Defence,Ministry of Defence,23/12/2013,Spend on Inventory - General,Defence Equipment & Support,HOBSON & SONS (LONDON) LIMITED,SS7 3AF,289482,Spend on Inventory - General," 28,929.47 "
Ministry of Defence,Ministry of Defence,06/12/2013,Fees for professional services,Land Forces,SPRING TECHNOLOGY STAFFING SERVICES LIMITED,B37 7YE,282936,Fees for professional services excluding legal fees," 28,880.60 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Sub Contracted Work,Operations,UNIVERSITY OF EXETER,,V - 9000156410 - 00172106,Sub Contracted Work," 28,866.67 "
Ministry of Defence,Ministry of Defence,11/12/2013,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,284366,Spend on Inventory - General," 28,844.78 "
Ministry of Defence,Ministry of Defence,02/12/2013,Rent and rates,Defence Infrastructure Organisation ,BIRMINGHAM CITY COUNCIL,B2 2WT,280484,Rent land - non civil estate property + married quarter property," 28,750.00 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,CB3 6EA,284099,Rent buildings - non civil estate property and married quarter property," 28,690.78 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,UTTLESFORD DISTRICT COUNCIL,CB11 4ER,284224,Rent buildings - non civil estate property and married quarter property," 28,607.12 "
Ministry of Defence,Ministry of Defence,18/12/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,287398,Cost of other material consumed," 28,599.77 "
Ministry of Defence,Ministry of Defence,13/12/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE GUETERSLOH GMBH,,5000106590,Utilities consumed - electricity," 28,567.18 "
Ministry of Defence,Ministry of Defence,11/12/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,284443,Cost of clothing and textile services received," 28,508.12 "
Ministry of Defence,Ministry of Defence,27/12/2013,Administration,Joint Forces Command,PEARSON EDUCATION LIMITED,WC1V 7BH,290433,General administration," 28,500.00 "
Ministry of Defence,Ministry of Defence,12/12/2013,Spend on Inventory - General,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,284975,Spend on Inventory - General," 28,489.30 "
Ministry of Defence,Ministry of Defence,06/12/2013,Spend on Inventory - General,Air Command,UNIVAR LIMITED,BD1 5BD,282998,Spend on Inventory - General," 28,375.78 "
Ministry of Defence,Ministry of Defence,30/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,FACTAIR LIMITED,IP1 5BN,290576,Equipment support project costs," 28,289.40 "
Ministry of Defence,Ministry of Defence,02/12/2013,"Transportation of personnel, freight and travel expenses",Air Command,SIGNATURE FLIGHT SUPPORT UK  REGIONS LIMITED,LU1 3LU,280894,Aircraft landing fees," 28,278.90 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,NORTHUMBERLAND COUNTY COUNCIL,NE61 2EF,283942,Rent buildings - non civil estate property and married quarter property," 28,275.26 "
Ministry of Defence,Ministry of Defence,27/12/2013,Payment of utilities,Defence Infrastructure Organisation ,FLOGAS BRITAIN LIMITED,LE7 1PF,290361,Utilities consumed - liquid petroleum gas," 28,270.94 "
Ministry of Defence,Ministry of Defence,05/12/2013,Spend on Inventory - General,Defence Equipment & Support,MINETECH LIMITED,MK18 3DS,282191,Spend on Inventory - General," 28,217.87 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Sub Contracted Work,Operations,POLARIS CONSULTING LIMITED,,V - 9000156281 - 00175400,Sub Contracted Work," 28,214.24 "
Ministry of Defence,Ministry of Defence,23/12/2013,Fees for professional services,Land Forces,ORCHID CELLMARK LTD,OX14 1YX,289679,Fees for professional services excluding legal fees," 28,065.00 "
Ministry of Defence,Ministry of Defence,17/12/2013,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,287189,Transport other operating lease," 28,047.98 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,18/11/2013,Payments to Welfare Assoc,Estates Management,EG Carter & Co Ltd,,11788,Payments to Welfare Assoc," 28,025.00 "
Ministry of Defence,Ministry of Defence,03/12/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,281389,Cost of other material consumed," 28,023.25 "
Ministry of Defence,Ministry of Defence,20/12/2013,IT and communication services,Defence Infrastructure Organisation ,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,288577,Line + telephone rental including commercial charge for use of radio frequencies," 27,995.03 "
Ministry of Defence,Ministry of Defence,13/12/2013,Rent and rates,Defence Infrastructure Organisation ,SONGEO SRL,I-04100,5000106588,Rent buildings - non civil estate property and married quarter property," 27,976.09 "
Ministry of Defence,Ministry of Defence,05/12/2013,Spend on Inventory - General,Defence Equipment & Support,HOBSON & SONS (LONDON) LIMITED,SS7 3AF,282124,Spend on Inventory - General," 27,961.53 "
Ministry of Defence,Ministry of Defence,11/12/2013,Payment of utilities,Defence Infrastructure Organisation ,E.ON WESTFALEN WESER ENERGIE-SERVICE-GMBH,,5000105712,Utilities consumed - heating oil," 27,930.00 "
Ministry of Defence,Ministry of Defence,09/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,283074,Equipment support non-project costs," 27,910.80 "
Ministry of Defence,Ministry of Defence,24/12/2013,"Adminstration, claims, compensation and awards",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,289971,Cost of claims/compensation and related expenses against MOD," 27,900.97 "
Ministry of Defence,Ministry of Defence,23/12/2013,Spend on Inventory - General,Defence Equipment & Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,289421,Spend on Inventory - General," 27,891.92 "
Ministry of Defence,Ministry of Defence,27/12/2013,Spend on Inventory - General,Defence Equipment & Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,290397,Spend on Inventory - General," 27,850.39 "
Ministry of Defence,Ministry of Defence,20/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,MERKLE (UK) LIMITED,OL9 7LD,288902,Equipment support non-project costs," 27,837.64 "
Ministry of Defence,Ministry of Defence,02/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,CAE (UK) PLC,RH15 9TW,280503,Equipment support project costs," 27,794.41 "
Ministry of Defence,Ministry of Defence,06/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SAFRAN POWER UK LTD,LU7 9GT,282903,Equipment support non-project costs," 27,790.00 "
Ministry of Defence,United Kingdom Hydrographic Office,03/12/2013,Rates,Facilities Management,Taunton Deane Borough Council,,1500015563,Rates," 27,789.00 "
Ministry of Defence,Ministry of Defence,03/12/2013,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,281327,Equipment support non-project costs," 27,757.02 "
Ministry of Defence,Ministry of Defence,04/12/2013,Estate management,Defence Equipment & Support,SAFESKYS LTD,HP11 1LT,281791,Estate + facilities management services - accommodation inventory + service," 27,735.40 "
Ministry of Defence,Ministry of Defence,05/12/2013,Spend on Inventory - General,Defence Equipment & Support,FEL AVIONICS LIMITED,SO31 1AJ,282082,Spend on Inventory - General," 27,690.86 "
Ministry of Defence,Defence Science and Technology Laboratory,17/12/2013,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000156376 - 00175944,Capital Asset expenditure," 27,664.81 "
Ministry of Defence,Ministry of Defence,18/12/2013,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,287323,Estate + facilities management services - accommodation inventory + service," 27,631.20 "
Ministry of Defence,Ministry of Defence,04/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,FLUID TRANSFER INTERNATIONAL  LIMITED,GL6 0BS,281569,Equipment support non-project costs," 27,576.63 "
Ministry of Defence,Ministry of Defence,19/12/2013,Spend on Inventory - General,Defence Equipment & Support,YAMAHA MOTOR (U K) LTD,KT13 0UZ,288505,Spend on Inventory - General," 27,556.74 "
Ministry of Defence,Ministry of Defence,12/12/2013,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,285003,Spend on Inventory - General," 27,545.64 "
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2013,Sub Contracted Work,Operations,UNIVERSITY HOSPITALS BRISTOL,,V - 9000156234 - 00174673,Sub Contracted Work," 27,473.28 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,THALES UNDERWATER SYSTEMS LIMITED,BA8 0DH,289155,Spend on Inventory - General," 27,434.40 "
Ministry of Defence,Ministry of Defence,10/12/2013,Purchase of inventory and services ,Navy Command,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,283543,Cost of other material consumed," 27,366.71 "
