Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
DEFRA,EA,23/08/12,Professional Services Other,HO Marine Monitoring Service,Apem Ltd,1099568," £25,705.20 ",Sample analysis for marine monitoring,SK4 4GN,,30283742,,Administration,
DEFRA,EA,21/08/12,Professional Services Other,NW South-Ops Delivery,Aquajet GB Ltd,1101871," £25,493.90 ",Culvert clearance Ellen Brook,IP30 9QS,,30319001,FRA10S053,Administration,
DEFRA,EA,16/08/12,Engineering Goods,AN Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1099333," £220,240.45 ",Piles for Godmanchester flood alleviation scheme ,B91 3AL,,30331415,IMAN000624,Project,
DEFRA,EA,09/08/12,Engineering Goods,SE Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1099332," £87,791.21 ",Sheet steel piles - Beverley Brook at Worcester Park ,B91 3AL,,30331415,IMTH001445,Project,
DEFRA,EA,09/08/12,Engineering Goods,AN Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1098634," £76,322.05 ",Stallingborough revetment repairs. Supply of 127 piles ,B91 3AL,,30331415,IMAN002399,Project,
DEFRA,EA,09/08/12,Construction,AN Capital WiP,Atkins Ltd,1098824," £38,714.96 ",Ouse Washes habitat creation phase 2 ,KT18 5BW,,30072266,IMAN001070,Project,
DEFRA,EA,09/08/12,Construction,SW Capital WiP,Atkins Ltd,1098894," £36,867.49 ",Teignmouth Estuary (Back Beach) flood alleviation scheme,KT18 5BW,,30072266,IMSW000780,Project,
DEFRA,EA,14/08/12,Construction,SE Capital WiP,Atkins Ltd,1099109," £35,131.57 ",Thames Barrier drive equipment,KT18 5BW,,30072266,IMTH001493,Project,
DEFRA,EA,14/08/12,Construction,SE Capital WiP,Atkins Ltd,1099101," £31,337.30 ",Thames Weirs high priority programme package,KT18 5BW,,30072266,IMTH001685,Project,
DEFRA,EA,14/08/12,Professional Services - CCL,National Permitting Service,Atkins Ltd,1089464," £29,032.06 ",Consultant support in national permitting service until end of September ,KT18 5BW,,30148931,,Project,
DEFRA,EA,09/08/12,Construction,HO NCPMS Manager,Atkins Ltd,1099092," £25,238.82 ","Supply of engineering and environmental consultancy services construction, design and management consultancy services to National Capital Programme Management Service South East Region",KT18 5BW,,30072266,NCPMSCDM,Project,
DEFRA,EA,21/08/12,Construction,MI Central-Ops Delivery,Birmingham City Council,1102047," £27,648.01 ",Main river maintenance Birmingham ,B1 1BB,,30189274,FRA06S807 | FRA06S836 | FRA06S833 | FRA06S832 | FRA06S830 | FRA06S808 | FRA06S834,Project,
DEFRA,EA,21/08/12,Construction,NE Capital WiP,Birse Civils Ltd,1101935," £1,231,532.65 ",Construction of sea defence works including pre-cast concrete revetement and Promenade works at Redcar,DN18 5BW,,30142670,IMNE000524,Project,
DEFRA,EA,21/08/12,Construction,NE Capital WiP,Birse Civils Ltd,1102054," £808,737.29 ",Donna Nook managed re-alignment ,DN18 5BW,,30142670,IMNE000738,Project,
DEFRA,EA,01/08/12,Construction,WA Capital WiP,Birse Civils Ltd,1096403," £262,548.52 ",Newport flood alleviation scheme. ,LS24 9BX,,40015267,IMWA000754,Project,
DEFRA,EA,21/08/12,Construction,AN Capital WiP,Birse Civils Ltd,1102056," £228,274.52 ",Tetney to Saltfleet Haven tidal defences,DN18 5BW,,30142670,IMAN002115,Project,
DEFRA,EA,21/08/12,Construction,NE Capital WiP,Birse Civils Ltd,1101957," £162,909.89 ",North East culvert works Phase 6 of the overall survey programme. ,DN18 5BW,,30142670,IMNE000197,Project,
DEFRA,EA,01/08/12,Construction,NE Capital WiP,Birse Civils Ltd,1097323," £130,941.38 ",Greatham managed realignment construction to comply with Habitat Regulations 2012,DN18 5BW,,30204735,IMNE000823,Project,
DEFRA,EA,28/08/12,Construction,SE Capital WiP,Birse Civils Ltd,1101722," £86,397.74 ",Dartford Creek Barrier 2030 phase 2,DN18 5BW,,30142670,IMSO000727,Project,
DEFRA,EA,07/08/12,Construction,SE Capital WiP,Birse Civils Ltd,1097973," £84,784.25 ",High Knocke to Dymchurch Redoubt sea defences,DN18 5BW,,30142670,IMSO000825,Project,
DEFRA,EA,14/08/12,Construction,SW Capital WiP,Birse Civils Ltd,1099636," £84,205.42 ",Stoke Cannon flood alleviation scheme,DN18 5BW,,30142670,IMSW001685,Project,
DEFRA,EA,21/08/12,Construction,AN Capital WiP,Birse Civils Ltd,1102198," £66,661.49 ",Construction works at Stallingborough phase 2,DN18 5BW,,30142670,IMAN002399,Project,
DEFRA,EA,28/08/12,Construction,NE Capital WiP,Birse Civils Ltd,1103643," £62,799.89 ",Decommissioning of 5 wells in order to progress embankment construction as part of the Greatham North scheme. ,DN18 5BW,,30142670,IMNE000823,Project,
DEFRA,EA,28/08/12,Construction,NE Capital WiP,Birse Civils Ltd,1103974," £52,262.44 ",Additional works on the North East culverts recondition project ,DN18 5BW,,30142670,IMNE000197,Project,
DEFRA,EA,01/08/12,Construction,MI Capital WiP,Black & Veatch Ltd,1096255," £50,191.16 ",Nottingham Left Bank Sawley and Trent Meadows project management - detail design - site supervision - expenses. ,RH1 1LQ,,30072271,IMMI000642,Project,
DEFRA,EA,01/08/12,Construction,NE Capital WiP,Black & Veatch Ltd,1096240," £32,872.20 ",Donna Nook and Tetney flood alleviation scheme stage 2,RH1 1LQ,,30072271,IMNE000738,Project,
DEFRA,EA,23/08/12,Construction,NE Capital WiP,Black & Veatch Ltd,1090275," £29,543.50 ",Donna Nook and Tetney flood alleviation scheme,RH1 1LQ,,30072271,IMNE000738,Project,
DEFRA,EA,23/08/12,Construction,WA Capital WiP,Black & Veatch Ltd,1103923," £25,533.86 ",Dolgellau (Wnion and Arran) flood alleviation scheme ,RH1 1LQ,,40007997,IMWA000559,Project,
DEFRA,EA,28/08/12,Construction,NW South-Ops Delivery,Boulting Technology,1102410," £41,499.76 ",Regional mechanical and electrical maintenance North West,WA1 1RG,,30270233,RENW000939,Project,
DEFRA,EA,01/08/12,Construction,NW South-Ops Delivery,Boulting Technology,1095344," £35,711.46 ","Frequent maintenance for North Area mechanical and electrical, instrumentation, control and automation assets 2012-13",WA1 1RG,,30270233,RENW000939,Project,
DEFRA,EA,09/08/12,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1098397," £231,677.59 ",Coded Vessels Contract 2012/13 coastal monitoring services ,KY3 9AX,,30277423,HORES00015,Administration,
DEFRA,EA,28/08/12,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1103925," £124,286.00 ",Coded Vessels Contract 2012/13 proceeds from the sale of water guardian,KY3 9AX,,30277423,HORES00015,Administration,
DEFRA,EA,09/08/12,Fleet,HO Marine Monitoring Service,Briggs Marine Contractors Ltd,1098462," £108,000.00 ",Boat maintenance 2011/2012; Provision of marine data services to include: steady gyroscopic heading and Differential Geographic Position System data for site positioning; single beam echo-sounding data for Flood and Coastal Erosion Risk Management models,KY3 9AX,,30277423,,Administration,
DEFRA,EA,09/08/12,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1095539," £63,176.00 ",Marine Vessel Services Manager  April/May/June 2012,KY3 9AX,,30277423,HORES00015,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,HO Business Finance,British Gas Business,1096993," £51,428.58 ","Electricity consumption for the Environment Agency, covering all sites in the South East Region, for the period 1st April 2012 to 31st March 2013.",OX4 2JY,,30331286,,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,HO Business Finance,British Gas Business,1096953," £39,485.17 ",Supply of green electricity for Anglian region sites.,OX4 2JY,,30286703 | 30331275,EBILLP2P |  |  |  | ,Project,
DEFRA,EA,21/08/12,Construction,AN Capital WiP,Broadland Environmental Services Ltd,1102048," £272,109.62 ","Maintenance of Inherited and Improved Service, ancillary services, emergeny response, remedial works, strategy development, planning and consultation and improvement works in Anglian Region",GU15 3XW,,30014973,IMAN000753,Project,
DEFRA,EA,14/08/12,ICT Commodities,HO Capital WiP | HO 1B1S Service Centre Team | CI Solutions Delivery Management | National Accomodation Change Fund | CIS Capital WiP | CI ITXpress Business | CI SD Management MRA | E and B Programme Director | CI Customer Services and Solutions | CI Commercial Services | ,Capgemini UK Plc,1099414," £6,467,601.20 ",Service procurement outsource service charge and work order costs,GU21 6DB,,30282611 | 30259319 | 30259320 | 30259316 | 30304723, | CIS330429 | BBPDM20021L01 | CIS330897 | BBPDM20034L01 | CIS161238 | CIS330893 | CIS3306199 | BBXXX20005L01 | HOEV101103 | BBXXX20001L06 | CIS330348 | CIS330050 |  | CIS111923 |  |  | CIS330352 | FCPAM00005L03 |  | BBPDM20000L04 | HORES00122 |  |  | HORES00060 |  |  |  |  |  |  |  | CIS330899 |  |  |  | ,Project,
DEFRA,EA,14/08/12,Facilities,SE Capital WiP,Chubb Ltd,1100507," £26,832.76 ",Installation charges at Teddington Lock,BB1 2PR,,30186122,IMSE100111,Administration,
DEFRA,EA,16/08/12,Office Solutions,NLS Central Functions,City Sprint,1101995," £34,266.05 ",Courier service for samples meters and internal mail,RH1 1YB,,30293049,,Administration,
DEFRA,EA,16/08/12,Office Solutions,NLS Central Functions,City Sprint,1102045," £25,608.71 ",Courier service for samples meters and internal mail,RH1 1YB,,30293049,,Administration,
DEFRA,EA,16/08/12,Office Solutions,NLS Central Functions,City Sprint,1102051," £25,225.20 ",Courier service for samples meters and internal mail ,RH1 1YB,,30293049,,Administration,
DEFRA,EA,07/08/12,Professional Services Other,E and B Climate Change and Communities,Climate Partnership UK CIC,1097682," £36,000.00 ",Collaborative agreement with Climate Partnership UK.,GU1 1YA,,,EBPCC11003,Administration,
DEFRA,EA,23/08/12,Professional Services Other,SW Devon & Cornwall-Ops Delivery,Cormac Solutions Ltd,1097494," £46,869.36 ",Supply of contract labour for river maintenance in West and Mid Cornwall to end of March 2013.,PL31 1DZ,,,,Project,
DEFRA,EA,07/08/12,Professional Services Other,NE Capital WiP,Costain Ltd,1097814," £50,299.22 ",Ground investigation works required for the Rawcliffe Bridge Scheme,SL6 4UB,,30309574,IMNE000190,Project,
DEFRA,EA,16/08/12,Professional Services Other,MI Capital WiP,Costain Ltd,1101648," £27,655.73 ",National Site Investigation Framework; Lower Tame ground investigation - professional attendance and boreholes.,SL6 4UB,,30309574,IMMI000978,Project,
DEFRA,EA,23/08/12,Professional Services Other,NW North-Ops Delivery,Crowe Plant Hire Ltd,1102610," £33,766.42 ",Vegetation clearance in South Lakes Area.,LA11 6LU,,30246140,FRA09S098 | FRA09S100 | FRA09S095 | FRA09S096 | FRA09S108 | FRA09S154 | FRA09S094 | FRA09S109 | FRA09S099 | FRA09S105 | FRA09S110 | FRA09S093 | FRA09S161 | FRA09S103 | FRA09S107 | FRA09S102 | FRA09S104,Project,
DEFRA,EA,21/08/12,Professional Services Other,SE SSD - AEM Monitoring,CSE Servelec Ltd,1100398," £41,566.50 ",Telemetry system maintenance for Anglian Region,S21 4HL,, | 30009217, | OOAN000364,Project,
DEFRA,EA,14/08/12,Professional Services Other,SW Devon & Cornwall Field Monitoring-AEM,CSE Servelec Ltd,1100397," £41,022.00 ",Telemetry support and maintenance South West Region  01.04.12  31.03.13,S21 4HL,,30009217,,Administration,
DEFRA,EA,28/08/12,Professional Services Other,"Data Mapping, Modelling & Information",DEFRA,1103747," £81,387.97 ",British Geological Survey data - acquired under Defra-Network agreement 2012,YO1 7PX,,,HOEV101104,Administration,
DEFRA,EA,07/08/12,Construction,WA Capital WiP,Dyer & Butler Ltd,1099611," £38,664.00 ",Works on Railway Terrace at Aberbeeg,SA1 2NX,,40018495,IMWA001079,Project,
DEFRA,EA,16/08/12,Construction,SE Capital WiP,Dyer & Butler Ltd,1090363," £37,759.96 ",Construction of Bucklebury flood alleviation scheme ,SO16 0AH,,30134440,IMTH001504,Project,
DEFRA,EA,23/08/12,Facilities,FM Operating Unit - Northern,Eddisons,1103830," £41,625.00 ","Templeborough Office, Bradmarsh Business Park, Rotherham insurance / annual rent paid quarterly in advance 2012/13",WC2H 0AU,,,,Administration,
DEFRA,EA,01/08/12,Professional Services Other,NW Project Manager,Eden Rivers Trust,1096652," £80,000.00 ",River Petteril evidence and measures project,CA11 OAH,,,RENW002054,Project,
DEFRA,EA,14/08/12,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1100427," £205,305.86 ",Childcare Assistance scheme. This money is reclaimed through salary sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1097589," £329,900.18 ",Supply of electricity to Kennett pumping station for the period 2012 - 2013 replacement invoice for April 12,PL3 5ZN,,30331256,REAN000470,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1097526," £220,722.14 ",Supply of electricity to Kennett Pumping Station 2011 - 2012 replacement invoice for Nov 11,PL3 5ZN,,30319078 | 30286699 | 30331256,REAN000470,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1097576," £178,783.20 ",Supply of electricity to Kennett Pumping Station 2011 - 2012 replacement invoice for Mar 12,PL3 5ZN,,30286699 | 30319078 | 30331256,REAN000470,Administration,
DEFRA,EA,14/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1099448," £174,158.64 ",Supply of electricity to Kennett pumping station for the period 2012 - 2013 2nd replacement invoice for April 2012,PL3 5ZN,,30331256,REAN000470,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1097543," £166,395.94 ",Supply of electricity to Kennett Pumping Station 2011 - 2012 ,PL3 5ZN,,30286699 | 30319078 | 30331256,REAN000470,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1097571," £107,744.17 ",Supply of electricity to Kennett Pumping Station 2011 - 2012 replacement invoice for Feb 12,PL3 5ZN,,30319078 | 30331256 | 30286699,REAN000470,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1097558," £79,170.36 ",Supply of electricity to Kennett Pumping Station 2011 - 2012 replacement invoice for Jan 12,PL3 5ZN,,30286699 | 30319078 | 30331256,REAN000470,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Eastern-AEM - Monitoring,EDF Energy Plc,1097520," £74,953.31 ",Supply of electricity to Kennett Pumping Station 2011 - 2012 replacement invoice for Oct 11,PL3 5ZN,,30319078 | 30286699 | 30331256,REAN000470,Administration,
DEFRA,EA,01/08/12,Energy and Fuels,AN Central-Ops Delivery,EDF Energy Plc,1092405," £40,483.86 ","Monthly payments for electricity supplied to Welmore Lake sluice, Salters Lode, Downham Market, PE38 0AZ during 2012-13",PL3 5ZN,,30331256,FRA02S017,Administration,
DEFRA,EA,09/08/12,Construction,NE Capital WiP,Esh Construction Ltd,1098752," £159,379.16 ",Potto flood bank July 12,DH6 5PF,,30204740,IMNE000159,Project,
DEFRA,EA,21/08/12,Construction,National Accomodation Change Fund,Esh Construction Ltd,1102487," £103,620.52 ",Leeds Accommodation Project - associated works at Lateral Building and Phoenix House Leeds 2012. ,DH6 5PF,,,HORES00021,Project,
DEFRA,EA,14/08/12,Construction,NE Yorkshire Area Ops Delivery,Esh Construction Ltd,1100195," £35,388.13 ",Humber revetment repair. August 2012.,DH6 5PF,,30204740,NRNE793026,Project,
DEFRA,EA,01/08/12,Construction,NE Capital WiP,Esh Construction Ltd,1095675," £34,265.68 ","Construct a trash screen on Woodhouse Lane culvert to reduce flood risk in the area. Excavate footprint, construct concrete structure, fix metal work and reinstate.",DH6 5PF,,30204740,IMNE640097,Project,
DEFRA,EA,28/08/12,Construction,SE Capital WiP,Floodguards Systems Ltd,1102656," £31,608.00 ",Lower Thames property protection,RG8 9HG,,30295949,IMTH001763,Project,
DEFRA,EA,28/08/12,Construction,AN Capital WiP,Freedom Group Of Companies Ltd,1103893," £108,655.79 ",Works at Kennett Pumping Station.,WF13 1SD,,,IMAN002019,Project,
DEFRA,EA,14/08/12,Professional Services Other,SE Capital WiP,Fugro Engineering Services Ltd,1098262," £49,547.72 ",National Site Investigation Framework Southern waterways,OX10 9RB,,30309576,IMSO000841,Project,
DEFRA,EA,01/08/12,Construction,MI Capital WiP,G F Tomlinson Civil Engineering Ltd,1097131," £70,800.00 ",Daniels Brook flood alleviation scheme ,WR3 8LX,,30224315,IMMI000935,Project,
DEFRA,EA,07/08/12,Construction,MI Capital WiP,G F Tomlinson Civil Engineering Ltd,1094996," £33,378.31 ",Meadowside Centre Flood Defence ,WR3 8LX,,30224315,IMMI001233,Project,
DEFRA,EA,07/08/12,Construction,MI Capital WiP,G F Tomlinson Civil Engineering Ltd,1098536," £33,356.40 ","Reservoir crest repairs at Mill Green, Cannock; installation of survey monitoring pins at Mill Green ",WR3 8LX,,30224315,IMMI001351,Project,
DEFRA,EA,07/08/12,Fleet,Vehicle Incidents,Gallagher Bassett,1098814," £44,001.37 ",National Motor Vehicle Claims Handling Services,E1 1LU,,30182566,,Administration,
DEFRA,EA,21/08/12,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1101658," £356,590.93 ",Worth Farm flood detention reservoir.,LE10 3JF,,30142734,IMTH000956,Project,
DEFRA,EA,23/08/12,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1102508," £206,237.53 ",Additional cladding requirements required following planning permission process and emergency works/additional works on the Ings Beck scheme ,LE10 3JF,,30142734,IMNE000646,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1096371," £184,870.22 ",Banbury flood alleviation scheme,LE10 3JF,,30142734,IMTH000615,Project,
DEFRA,EA,14/08/12,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1100243," £171,505.00 ",Pwll flood alleviation scheme  work measured to 31st July 2012,LE10 3JF,,40015270,IMWA000941,Project,
DEFRA,EA,28/08/12,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1102898," £116,937.92 ",Beverley Brook flood alleviation scheme project,LE10 3JF,,30142734,IMTH001445,Project,
DEFRA,EA,16/08/12,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1102263," £85,246.04 ",Fairbourne flood risk management scheme  work measured to 31.07.12,LE10 3JF,,40015270,IMWA000671,Project,
DEFRA,EA,28/08/12,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1103940," £79,884.90 ",Bolton Road culvert reconditioning,LE10 3JF,,30142734,IMNW000290,Project,
DEFRA,EA,07/08/12,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1097366," £60,022.16 ",Mile Pumping Station refurbishment scheme,LE10 3JF,,30142734,IMSO000808,Project,
DEFRA,EA,28/08/12,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1103586," £52,728.86 ",Crossens Pumping Station refurbishment project.,LE10 3JF,,30142734,IMNW000409,Project,
DEFRA,EA,16/08/12,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1101535," £45,297.08 ",Recondition South - Balladen Brook. Remove extra debris in the culvert ,LE10 3JF,,30142734,IMNW000375,Project,
DEFRA,EA,23/08/12,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1102920," £41,103.02 ",Upton Upon Severn flood alleviation scheme,LE10 3JF,,30142734,IMMI000870,Project,
DEFRA,EA,23/08/12,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1102659," £32,575.01 ",Ings Beck flood alleviation scheme,LE10 3JF,,30142734,IMNE000646,Project,
DEFRA,EA,16/08/12,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1102257," £31,919.88 ",Lower Swansea Valley flood risk management scheme,LE10 3JF,,40015270,IMWA000970,Project,
DEFRA,EA,23/08/12,Construction,AN Northern-Ops Delivery,GBM,1103287," £58,800.00 ",Levelling of dredged material on the Louth canal Tetney Lock,LN11 0YB,,30254554,FRA01S028,Project,
DEFRA,EA,01/08/12,Construction,SE North East Thames - Ops Delivery,Halcrow Group Ltd,1096589," £115,292.74 ",3rd Party culvert surveys North East and Thames,SN4 0QD,,30071913,RESE500068,Project,
DEFRA,EA,01/08/12,Construction,NE Capital WiP,Halcrow Group Ltd,1096899," £101,804.71 ",Morpeth flood alleviation scheme,SN4 0QD,,30071913,IMNE000794,Project,
DEFRA,EA,07/08/12,Construction,SE Capital WiP,Halcrow Group Ltd,1098547," £84,112.60 ",Sandwich Town tidal defences,SN4 0QD,,30071913,IMSO001057,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Halcrow Group Ltd,1096570," £61,558.13 ",South East Southern Waterways Package,SN4 0QD,,30071913,IMSO000841,Project,
DEFRA,EA,01/08/12,Construction,AN Northern - Flood Risk,Halcrow Group Ltd,1096706," £60,170.09 ",Bridge assessments Northern area,SN4 0QD,,30071913,REAN001207,Project,
DEFRA,EA,23/08/12,Construction,MI Capital WiP,Halcrow Group Ltd,1096824," £49,619.51 ",Tame Major Works Project appraisal report benefit assesment - project management-and external interested parties. Detail design-public liaison-extension of secondment ,SN4 0QD,,30071913,IMMI000978,Project,
DEFRA,EA,09/08/12,Construction,NE Capital WiP,Halcrow Group Ltd,1099210," £35,637.22 ",Lower Todmorden and Walsden Water flood alleviation scheme,SN4 0QD,,30071913,IMNE000616,Project,
DEFRA,EA,01/08/12,Construction,AN Northern - Flood Risk,Halcrow Group Ltd,1096703," £33,891.42 ",Bridge assessments Northern Area,SN4 0QD,,30071913,REAN001207,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Halcrow Group Ltd,1096535," £29,598.62 ",Water resources South East (WRSE) Project - Modelling. ,SN4 0QD,,30071913,IMSE900002,Project,
DEFRA,EA,07/08/12,Construction,Strategy and Engagement Manager,Halcrow Group Ltd,1075329," £28,346.40 ",Long Term Investment Strategy (LTIS) Improvements Project,SN4 0QD,,30219914,FCPIF00016B00,Project,
DEFRA,EA,01/08/12,Construction,MI Capital WiP,Halcrow Group Ltd,1096830," £25,599.50 ",Lower Dove Strategy - Environmental assessment and detail design ,SN4 0QD,,30071913,IMMI001015,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Halcrow Group Ltd,1096574," £25,497.38 ",Sandwich Bay sea defence,SN4 0QD,,30071913,IMSO001056,Project,
DEFRA,EA,07/08/12,Professional Services Other,NE North East Area PACS,Hartlepool Borough Council,1097614," £50,000.00 ",Emergency Planning Cleveland Community Flood Project,TS24 7BT,,,RENE630035,Project,
DEFRA,EA,14/08/12,Construction,AN Capital WiP,Haskoning UK Ltd,1098930," £60,637.48 ",Chelmsford flood alleviation scheme planning and detailed design,PE3 8DW,,30071934,IMAN001326,Project,
DEFRA,EA,16/08/12,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1100690," £48,714.21 ",Occupational health support services and advice for individuals,BN8 5NN,,30348772,HOHRITA001,Administration,
DEFRA,EA,09/08/12,Fleet,HO Fleet Operations,Hewden Stuart Plc,1099932," £390,662.11 ",Plant Hire (non operated) 2012/13,M32 0HW,,30184689,,Administration,
DEFRA,EA,14/08/12,Fleet,Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1100288," £832,347.31 ",Lease car rental July 12,RG14 2NU,,,,Administration,
DEFRA,EA,21/08/12,Fleet,Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1101606," £424,715.17 ",Lease car rentals August 12,RG14 2NU,,,,Administration,
DEFRA,EA,21/08/12,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1101600," £59,128.73 ",Incident Management - Vehicles 2012/13,RG14 2NU,,30340333,,Administration,
DEFRA,EA,16/08/12,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1100359," £57,547.39 ",Incident Management - Vehicles 2012/13,RG14 2NU,,30340333,,Administration,
DEFRA,EA,09/08/12,Fleet,Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1098389," £53,901.76 ",Lease car daily rental charges for July 2012,RG14 2NU,,,,Administration,
DEFRA,EA,14/08/12,Fleet,EA Wales,Hitachi Capital Vehicle Solutions Ltd,1101292," £39,951.34 ",Lease car rentals  August 2012.,RG14 2NU,,40033837,,Administration,
