Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,Defra,24/12/2015,Agency Recharge,Chief Operating Officer DG,Merrick UK Ltd,112,29130,PO 378905 B268 REFUBISHMENT JUNE 2015,80111,,21603,B087P005,Asset,
Defra,Defra,11/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Fera Science Limited,8098500321,-29152.67,PO 379087 CREDIT NOTE FOR REF INV 6138005172,YO41 1LZ,,FA0159,SFFS0003,Expense,
Defra,Defra,16/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Fera Science Limited,6138005172,29152.67,PO 379087 ISOTOPIC & FINGERPRINTING,YO41 1LZ,,FA0159,SFFS0003,Expense,
Defra,Defra,10/12/2015,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5811151557,29573.71,PO 371933 APR 14G-007 11.09.15 TO 23.10.15,GU1 2LD,SME,10040,0,Expense,
Defra,Defra,18/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Collingwood Environmental Planning,883,30095,PO 360478 INSTALLMENT ON COMPLETION OF MILESTONE 4 M12 WC 1061,SE1 7QY,SME,WC1061,BIODECOS,Expense,
Defra,Defra,10/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Cascade Consulting (Environment & Planning) Ltd,3842,30306,PO 372764 CONTRACT WT1559-CABA MONITORING & EVALUATION PHASE 2 2013-2015,M15 6SE,SME,WT1559,0,Expense,
Defra,Defra,08/12/2015,Current Grants E,Policy Delivery DG,Business In The Community,SIN049978,30413,PO 374392 QUARTER 4 PAYMENT,N1 7RQ,,21471,0,Expense,
Defra,Defra,18/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Fera Science Limited,8098500334,-30882.83,PO 378529 CREDIT NOTE FOR REF INV NO 6138005177,YO41 1LZ,,SCF0309,0,Expense,
Defra,Defra,22/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10600005,30936.52,SITE 087 GAS 01/10/2015 to 01/11/2015  A/C Site 087,WD17 1JW,,,B0870000,Expense,
Defra,Defra,08/12/2015,Other Current Payments E,Policy Delivery DG,The Planning Inspectorate,1800001367,30995.23,"PO 378179,  MOORSIDE FIELDS",HP2 4XN,,FDP,0,Expense,
Defra,Defra,30/12/2015,Current Grants E,Policy Delivery DG,The National Association for AONBs,141215,31000,"PO 373290 DEFRA GRANT CLAIM, PERIOD: SEPTEMBER - DECEMBER 2015",GL54 3JH,SME,GIA,NAAONB01,Expense,
Defra,Defra,22/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Amec Foster Wheeler Envir & Infrastructure UK Ltd,50018588,31433,PO 381436 QTRLY INVOICING MILESTONE AUTUMN 2015 37187 01 WP 1,NE3 3AF,,CB0489,0,Expense,
Defra,Defra,22/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Amec Foster Wheeler Envir & Infrastructure UK Ltd,50020096,31434,PO 381436 QTRLY INVOICING MILESTONE WINTER 2015 3718 01 WP 1,NE3 3AF,,CB0489,0,Expense,
Defra,Defra,04/12/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",University Of Reading,110528,31637.08,PO 371105 LONG TERM HOUSING,RG6 6AH,,GC0146,PGR00001,Expense,
Defra,Defra,24/12/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",University Of Reading,111518,31637.08,PO 370723 NATIONAL FRUITS COLLECTION,RG6 6AH,,GC0146,PGR00001,Expense,
Defra,Defra,24/12/2015,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049151,31672.5,PO 369859 OUTSTANDING CV'S FEE,BS32 4NH,,10321,0,Expense,
Defra,Defra,08/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",A D A S UK Ltd,RIRP087416,31824,PO 377155,WV9 5AP,,,0,Expense,
Defra,Defra,16/12/2015,Current Grants E,"Strategy, International and Biosecurity DG",Save The Rhino International,191115,32169,PO 370476 DARWIN REF IWT 04 FROM 01 OCT 2015 TO 31 DECEMBER 2015,SE1 4PR,SME,21106,IWTXXXXX,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10666435,32296.21,SITE 087 GAS 01/11/2015 TO 01/12/2015 A/C SITE 087,WD17 1JW,,,B0870000,Expense,
Defra,Defra,02/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Nottingham Trent University,1225225,32424,PO 370263 MILESTONE 4 STAGE PAYMENT,NG1 4BU,,EV0553,0,Expense,
Defra,Defra,18/12/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812150827,32762.41,PO 370823 APR 14G-003 30.10.15 TO 27.11.15,GU1 2LD,SME,10040,PTRS1000,Expense,
Defra,Defra,24/12/2015,Prog - Admin Costs - FLS Office Services Consultancy,Chief Operating Officer DG,Davitt Jones Bould Ltd - Client Account,73678,32847.5,PO 379250 UNBILLED PROFESSIONAL FEES,TA1 4EB,SME,21151,0,Expense,
Defra,Defra,24/12/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal and Plant Health Agency,ERS-566310-53755,33636.33,SE2207 - Improving CSFV control through enhanced diagnostic and intervention tools - APHA - FY2015/16 ,KT15 3NB,SME,DFP,0,Expense,
Defra,Defra,16/12/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6161983,34351.75,"PO 348417,  AIR QUALITY MANAGEMENT, NOV 2015",OX11 0QR,,,AQNONRDX,Expense,
Defra,Defra,24/12/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Facilities Services Ltd,15050012,34373.42,"PO 380194,  EDEN BRIDGE HOUSE, CERTIFICATE NO - 3",RG21 4HG,,10195J,B177P003,Asset,
Defra,Defra,24/12/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal and Plant Health Agency,ERS-566314-53757,34888.75,SE3274 (CCN05) - Review and preliminary assessment of alternative badger control methods - FY15/16 - APHA ,KT15 3NB,SME,DFP,0,Expense,
Defra,Defra,22/12/2015,Other Current Payments E,Policy Delivery DG,Treasury Solicitors Department,211215,35000,PO 381507 ADVERSE COSTS TO BE PAID UNDER PCO  REF: Z1423286,WC2B 4TS,,FDP,0,Expense,
Defra,Defra,30/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-566214-53737,35008.83,SE2940 - Molecular epidemiology of foot-and-mouth disease virus - The Pirbright Institute  Dec 15,GU24 0NF,,SE2940,0,Expense,
Defra,Defra,18/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Fera Science Limited,6138005161,35215.25,"PO 378725, FR/000203",YO41 1LZ,,PS2558,0,Expense,
Defra,Defra,22/12/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Food Standards Agency,1703318,35440.29,"PO 378400,  FS317 OTHER SERVICE",YO1 2YX,,IGS,ABPO0001,Expense,
Defra,Defra,14/12/2015,Current Grants E,"Strategy, International and Biosecurity DG",L T S International Ltd,2665,36245.09,PO 346173 WS 1/4 APPLICATION & SUPPORT TO DEC,EH26 0PH,SME,20211,0,Expense,
Defra,Defra,14/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060008964,37135,PO 377033 INVESTIGATING POTENTIAL FUNDING,OX10 8BB,SME,WT1562,0,Expense,
Defra,Defra,04/12/2015,Current Grants E,"Strategy, International and Biosecurity DG",Government of St Helena,121115,37466.75,PO 376185 DARWIN REF DPLUS039 QUARTER 3 OCTOBER 2015 TO DECEMBER 2015,STHL 1ZZ,,21676,DARWPLUS,Expense,
Defra,Defra,15/12/2015,Current Grants E,"Strategy, International and Biosecurity DG",Government Of Anguilla,111215,37500,FOREIGN PAYMENT DARWIN INITIATIVE GRANT AWARD Q2/Q3 CLAIM 2015-16- PROJECT DPLUS022 ANGUILLA NATIONAL ECOSYSTEM ASSESSMENT,AI2640,SME,,DARWINXX,Expense,
Defra,Defra,04/12/2015,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5811151237,37518.24,"PO 378069, APR 15-001 FROM 02/10/2015 TO 23/10/2015",GU1 2LD,SME,10040,CAPDFA08,Expense,
Defra,Defra,16/12/2015,Agency temps - clerical,"Strategy, International and Biosecurity DG",Brook Street (UK) Ltd,30104649,37840.32,FOR THE SUPPLY OF TEMPORARY CONTRACT STAFF,AL1 4JB,,,0,Expense,
Defra,Defra,24/12/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,ERS-566284-53730,38110,OZ0344 - Control measures for Salmonella on pig farms and their effect on endemic disease and productivity - AHVLA - FY2015/16,KT15 3NB,SME,DFP,0,Expense,
Defra,Defra,16/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Fera Science Limited,6138005085,38327.92,"PO 379330,  FR/000139 SMARTBEES",YO41 1LZ,,PH0515,0,Expense,
Defra,Defra,10/12/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",South Western B P S (UK) Ltd,30000313,38717.28,"PO 377755, NUMBER OF ELECTRONIC MOVES",NW1 5RA,SME,17731,0,Expense,
Defra,Defra,02/12/2015,Training - Learning & Development,Chief Operating Officer DG,Capita Business Services Ltd,X84078,38722.8,"PO 377835, BOOKING ID - 353312",DL1 9HB,,16085,0,Expense,
Defra,Defra,18/12/2015,Software Services/Non-Standard Software,Chief Operating Officer DG,IBM United Kingdom Ltd,5812150236,39071.95,PO 374759 & 380342 APR 14-075 01.05.15 TO 22.05.15,GU1 2LD,SME,10040,CAPDFA08,Expense,
Defra,Defra,22/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6162157,39296.5,PO 351104 CORE WORK UNDERTAKEN,OX11 0QR,,AQ0726,AQRDXXXX,Expense,
Defra,Defra,24/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6161897,39296.5,PO 351104 CORE WORK UNDERTAKEN,OX11 0QR,,AQ0726,AQRDXXXX,Expense,
Defra,Defra,30/12/2015,IT Maintenance,Chief Operating Officer DG,Sopra Steria Ltd,100084043,39844.77,PO 378065 LIVE SUPPORT NOV 2015,HP2 7AH,,CAP422,CAPDFA07,Expense,
Defra,Defra,08/12/2015,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5811151767,39963.88,"PO 381109, JUNE 15 VOLUMETRIC TRUEUP,  01/06/2015 TO 30/06/2015",GU1 2LD,SME,10040,0,Expense,
Defra,Defra,02/12/2015,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,15018622,40144.37,PO 343860 SOURCING FEE,SE1 2TX,,13573,AQNONRDX,Expense,
Defra,Defra,22/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10600617,40396.49,SITE 087 GAS 01/10/2015 to 01/11/2015  A/C 20404458/10,WD17 1JW,,,B0870000,Expense,
Defra,Defra,30/12/2015,Advance income - Payroll,Central Finance Group,Department Of Energy and Climate Change,1100032577,41058.54,PAYROLL RECHARGES,YO1 7PX,SME,,0,Liability,
Defra,Defra,22/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10600155,41200.79,SITE 087 GAS 01/10/2015 to 01/11/2015  A/C 20404458/1,WD17 1JW,,,B0870000,Expense,
Defra,Defra,22/12/2015,Other Current Payments E,Policy Delivery DG,Ministry Of Justice,ITO154HMCTS17356,42000,PO 381420 FUNDING CONTRIBUTIONS FROM OGDS,NP20 9BB,,FDP,0,Expense,
Defra,Defra,16/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Imperial College London,121787,42000,PO 376966 SECOND PAYMENT,SW7 2AZ,,,0,Expense,
Defra,Defra,30/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6162213,42176,PO 366855 INVOICE FOR CALL OFF WORK,OX11 0QR,,AQ0650,AQRDXXXX,Expense,
Defra,Defra,02/12/2015,Decommissioned Application Operations,Chief Operating Officer DG,IBM United Kingdom Ltd,5811151310,42270.59,PO 378160 APR 14NE 132 FROM 01/11/2015 TO 30/11/2015,GU1 2LD,SME,10040,PTRS6000,Expense,
Defra,Defra,18/12/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812150721,42279.84,PO 372640 APR 14G 010 30.10.15 TO 27.11.2015,GU1 2LD,SME,10040,PITF0600,Expense,
Defra,Defra,14/12/2015,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10612,42689.3,PO 370269 NOV 2015 PENSIONS HRI,SN2 1FF,,16500,0,Expense,
Defra,Defra,18/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Glasgow,151215,43049.66,PO 374088 SE3290 PHASE,G12 8QQ,,SE3290,0,Expense,
Defra,Defra,31/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10656867,43510.25,SITE 281 GAS 01/08/2015 TO 01/09/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,04/12/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Steria Ltd,100082598,44317.5,"PO 379206,  T & M SEPTEMBER",HP2 7AH,,CAP454,CAPDFA10,Asset,
Defra,Defra,30/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Cranfield University,1447266,44959,"PO 367361,  THE EFFECT OF BOILING ON LEAD IN DRINKING WATER, REF - WT1294",MK43 0AL,,WT1294,0,Expense,
Defra,Defra,30/12/2015,Other Current Payments E,Policy Delivery DG,Treasury Solicitors Department,91215,45000,PO 378824 INTERIM COSTS OUR REF; Z1316507,WC2B 4TS,,LEGAL,0,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10667310,46031.8,SITE 087 GAS 01/11/2015 TO 01/12/2015 A/C 20404458/1,WD17 1JW,,,B0870000,Expense,
Defra,Defra,14/12/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00046363,46193.48,PO 377092 BILLING JUNE PROJECTS VALUATION,BS32 4NH,,10226,B7710000,Expense,
Defra,Defra,22/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Fera Science Limited,6138005174,46666.67,PO 379088 DEVELOPEMNT OF MELAGENOMIC METHODS,YO41 1LZ,,FA0160,SFFS0003,Expense,
Defra,Defra,31/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10656673,46693.82,SITE 281 GAS 01/07/2015 TO 01/08/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,30/12/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Steria Ltd,100082682,47510.54,PO 380065 T&M CYIENT ENHANCEMENT,HP2 7AH,,CAP469,CAPDFA02,Asset,
Defra,Defra,24/12/2015,Admin EC Receipts,Chief Operating Officer DG,Food & Environment Research Agency,6138004945,47821.09,FR000008 MOLDOVA TWINNING,YO41 1LZ,,,0,Revenue,
Defra,Defra,31/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10656665,47926.63,SITE 281 GAS 01/06/2015 TO 01/07/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,31/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10656925,48607.42,SITE 281 GAS 01/09/2015 TO 01/10/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,30/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Nottingham Trent University,1270774,48803,"PO 370261,  MILESTONE STAGE 4 PAYMENT",NG1 4BU,,EV0554,0,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10656806,-49471.79,SITE 281 GAS 01/08/2015 TO 01/09/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,30/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Reading,ERS-565971-53695,49636.66,AC0122 - Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems -  University of Reading - Dec 15,RG6 6AH,,,SFFS0005,Expense,
Defra,Defra,18/12/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Ricardo-A E A Ltd,6162083,50744.74,PO 358322 MONTHLY FIXED PRICE ITEMS,OX11 0QJ,,15760,0,Expense,
Defra,Defra,24/12/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal and Plant Health Agency,ERS-566287-53747,52350.08,SE1960 - TSE Strategic Competencies - APHA  FY15/16,KT15 3NB,SME,DFP,0,Expense,
Defra,Defra,08/12/2015,Translations,"Strategy, International and Biosecurity DG",Foreign & Commonwealth Office,1082927,52680.08,"PO 362254,  EU INTERPRETING SERVICE  JAN - MAR 2015",MK10 1PX,,IGS,0,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10656749,-52745.56,SITE 281 GAS 01/07/2015 TO 01/08/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,24/12/2015,Estates IFM Pass- Through Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00048507,53832.1,PO 381526 PASS THROUGH BILLING AUGUST 2015,BS32 4NH,,10226,0,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10656656,-54390.1,SITE 281 GAS 01/06/2015 TO 01/07/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10666962,54846.05,SITE 087 GAS 01/11/2015 TO 01/12/2015 A/C 20404458/10,WD17 1JW,,,B0870000,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10657043,-55210.42,SITE 281 GAS 01/09/2015 TO 01/10/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,24/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Amec Foster Wheeler Envir & Infrastructure UK Ltd,50020060,55708.5,"PO 365315,  33574- 05 IMPERIAL OF FY 15/16",EC1V 2SH,,,0,Expense,
Defra,Defra,08/12/2015,Recruitment Charges,Chief Operating Officer DG,H M Revenue & Customs,1.8E+13,56100,"PO 379560,  APRIL 59 POST ADVERT",BN12 4XH,,IGS,0,Expense,
Defra,Defra,18/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6161918,59352,PO 366855 MODELLING OF AMBIENT,OX11 0QR,,AQ0650,AQRDXXXX,Expense,
Defra,Defra,10/12/2015,Estates Professional Fees & Services,Chief Operating Officer DG,FHP Engineering Services Solutions,20679,59400,"PO 381027,  PROFESSIONAL SERVICE",WC1H 0JR,SME,21602,B0870000,Expense,
Defra,Defra,24/12/2015,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049571,60215.76,PO 381529 PASS THROUGH BILLING SEPTEMBER 2015,BS32 4NH,,10226,0,Expense,
Defra,Defra,31/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10657300,60426.82,SITE 281 GAS 01/10/2015 TO 01/11/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,24/12/2015,Current Grants E,Policy Delivery DG,Local Partnerships LLP,41101890,60500,PO 378269 WIDP TRANSACTOR SUPPORT,SW1P 3HZ,SME,22130,WFUNDCON,Expense,
Defra,Defra,14/12/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",C E F A S,8005407,61415.25,PO 371252 AQUATICS EVIDENCE,NR33 0HT,SME,DFP,0,Expense,
Defra,Defra,30/12/2015,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100033418,64447,PO 377933 ZZ999 AD HOC PRODUCT CODE,SW1A 2HD,SME,IGS,ADAPTASC,Expense,
Defra,Defra,08/12/2015,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5811151765,64944,"PO 381111,  AUGUST 15 VOLUMETRIC TRUEUP,  01/08/2015 TO 31/08/2015",GU1 2LD,SME,10040,0,Expense,
Defra,Defra,16/12/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10081140,65001.41,REFERENCE PRE BILLER P49339 FEES AND EXPENSES INCLUDED WITHIN P.E 05.12.15,SL6 1DP,,,0,Asset,
Defra,Defra,30/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-566224-53741,66567.41,SE2815 - Developing improved methods to quantify transmission of foot-and-mouth disease virus - Pirbright Institute - Dec 15,GU24 0NF,,SE2815,0,Expense,
Defra,Defra,14/12/2015,Cellphone - Call Charges,Chief Operating Officer DG,Vodafone Ltd,78231246,66584.79,MOBILITY INVOICE FOR DEFRA,RG14 5FF,,,0,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10657186,-68817.42,SITE 281 GAS 01/10/2015 TO 01/11/2015 A/C SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,30/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10666405,69410.33,SITE 281 GAS 01/11/2015 TO 01/12/2015 A/C  SITE 281,WD17 1JW,,,B2810000,Expense,
Defra,Defra,02/12/2015,Capital LA Grant E,Policy Delivery DG,New Forest District Council,70715,70554.65,"PO  371771, REF - 10039190/40158888, REPAIR AND RENEW GRANT CLAIM Q1 2015",SO43 7PA,SME,IGS,0,Expense,
Defra,Defra,04/12/2015,Gas,Chief Operating Officer DG,Corona Energy,10615222,71783.89,SITE 087 GAS 01/09/2015 TO 01/10/2015 A/C 20404458/1,WD17 1JW,,,B0870000,Expense,
Defra,Defra,22/12/2015,Programme Consultancy Costs,Chief Operating Officer DG,Local Partnerships LLP,41101707,72391.36,PO 371531 WOSP SUPPORT APR 15,SW1P 3HZ,SME,14265,0,Expense,
Defra,Defra,02/12/2015,Capital LA Grant E,Policy Delivery DG,Castle Point Borough Council,241115,74245.74,"PO 376207, REF - 367321/B000038914, REIMBURSEMENT FOR GRANT PAID UP TO 30 SEP",SS7 1TF,,,0,Expense,
Defra,Defra,10/12/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10078147,74455.93,REFERENCE PRE - BILLER P48867 FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 21.11.2015,SL6 1DP,,,0,Asset,
Defra,Defra,24/12/2015,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101900,75126,PO 378270 LOCAL PARTNERSHIP SUPPORT WIDP CENTRAL NOV,SW1P 3HZ,SME,22131,WFUNDCON,Expense,
Defra,Defra,30/12/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049003,75822.43,PO 378131 SBEWS SWM CONTRACT,BS32 4NH,,10195L,0,Expense,
Defra,Defra,30/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-566221-53739,76051.67,SE1128 - Planned R&D in support of FMD diagnostic capability - The Pirbright Institute -  Dec 15,GU24 0NF,,,0,Expense,
Defra,Defra,10/12/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10079722,77462.42,REF PRE BILLER P49099 FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 28.11.2015,SL6 1DP,,,0,Asset,
Defra,Defra,18/12/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Facilities Services Ltd,14121180,77860.87,PO 377028 P001-1032 NORTHGATE HOUSE VALPSY STREET READING INTERIM NO. 3 CONSTRUCTION WORKS,RG21 4HG,,21389,B642P005,Asset,
Defra,Defra,10/12/2015,Overhead Incidental Expenses,Chief Operating Officer DG,Shared Services Connected Ltd,100001767,79346.4,PO 377864 ORACLE LICENSE FEE,HP2 7AH,,27761096,0,Expense,
Defra,Defra,02/12/2015,IT Maintenance,Chief Operating Officer DG,Sopra Steria Ltd,100082705,79689.54,"PO 378065, LIVE SUPPORT SEPTEMBER 2015",HP2 7AH,,CAP422,CAPDFA07,Expense,
Defra,Defra,22/12/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural England,8000024623,80500,PO 378982 NE132 CONTRIBUTION FUNDING FOR MENE SURVEY PROJECT 15/16,YO1 7PX,,DFP,BIODECOS,Expense,
Defra,Defra,14/12/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Fera Science Limited,6138005089,87473.75,"PO 378773,  ARABLE PEST & DISEASE INCIDENCE",YO41 1LZ,,IGS,0,Expense,
Defra,Defra,04/12/2015,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,11115,87899,PO 376087 DARWIN REFXXIWT010 QUARTER 3 FROM OCTOBER 2015 TO DECEMBER 2015,NW1 4RY,,,IWTXXXXX,Expense,
