Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,CCW,06/09/2016,Rentals - Operating Lease - IT,ICT Services,CAPITA MANAGED IT SOLUTIONS,6077025099,35434.8,IT Managed Service  Period covering 24 August -23 November 2016,BT36 7LQ,LARGE,N/A,N/A,Programme,GB618184140
DEFRA,CEFAS,01/09/2016,Data Collection Services,Monitoring and Programme Management,TITAN ENVIRONMENTAL SURVEYS LTD,20093754,25850,Payment for delivery of project CS0497 BEEMs 2016 Work Package 7 Sizewell,CF31 3BQ,STAN,,C6888,,
DEFRA,CEFAS,08/09/2016,Facilities Management,Corporate,DEFRA RECEIPTS,20091886,222074.13,Duplication of Invoice 300135 from Defra Estates - refund obtained,Y01 7PX,OGD,,70000,,
DEFRA,CEFAS,08/09/2016,Assets Under Construction,Corporate,DEFRA RECEIPTS,20091886,173294.32,Duplication of Invoice 300135 from Defra Estates - refund obtained,Y01 7PX,OGD,,50001,,
DEFRA,CEFAS,08/09/2016,VAT Settlement,Corporate,DEFRA RECEIPTS,20094260,468501.27,Qtr 1 VAT due to HMRC,Y01 7PX,OGD,,50013,,
DEFRA,CEFAS,15/09/2016,Lab Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20094363,44553.52,Phytoplankton sample analysis for the period 30/7-2/9/16,PA37 1SZ,STAN,,C5666,,GB 828 9579 61
DEFRA,CEFAS,22/09/2016,Data Collection Services,Environment & Ecosystems,Landmark Information Group Ltd,20094566,36990,Professional services WP4 Seabirds module for EMECO data tool,EX2 7HY,STAN,,C5935,,634509735
DEFRA,KEW,06/09/2016,Consultancy & Professional Services,Finance,GBS Re National Audit Office,7018440,41000,AUDIT OF THE 2015-16 FINANCIAL STATEMENTS,SW1W 9SP,Trade Creditors,N/A,,External Audit fees,
DEFRA,KEW,06/09/2016,Capital/Equipment,Estates,Cofely Ltd,7018503,145440.6,FERRY LANE ROAD RESURFACING,HP12 3TA,Trade Creditors,RBGKEW/216,,New works-Pt II-other costs,
DEFRA,KEW,13/09/2016,Capital/Equipment,Temperate House,Turner & Townsend Project Management Ltd,7018501,26344.52,KEW TEMPERATE HOUSE PRECINCT PROJECT,WC2E 9HE,Trade Creditors,N/A,,New Works - pt1 - prof fees,
DEFRA,KEW,13/09/2016,Consultancy & Professional Services,Strategic Projects,Montagu Evans LLP,7018685,42500,CONSULTANCY ORGANISATION AND STRATEGY,W1J 8BA,Trade Creditors,RBGKEW/262,,Consultancy - Org and Strategy,
DEFRA,KEW,20/09/2016,Property Related,Comparative Plant & Fungal Biology,Leica Microsystems (UK) Limited,7018584,165844.8,"RBGKEW/240, LEICA EM ICE MICRODISSECTION SYSTEM AS PER PO 501310",MK14 6FG,Trade Creditors,RBGKEW/240,,Laboratory machinery & equipt,
DEFRA,KEW,20/09/2016,Property Related,Estates,Julius Rutherfoord Commercial Cleaning,7018466,31522.68,INVOICE FOR AUGUST 2016,SW8 3NS,Trade Creditors,N/A,,Office and window cleaning,
DEFRA,KEW,20/09/2016,Capital/Equipment,Temperate House,ISG Construction Ltd,7018796,585867.67,TEMPERATE HOUSE CONTRACT NO LOC0035,EC3N 1AG,Trade Creditors,N/A,,New works-Pt I-other costs,
DEFRA,KEW,27/09/2016,Property Related,Comparative Plant & Fungal Biology,Leica Microsystems (UK) Limited,7019170,99757.54,"RBGKEW/240, LEICA LMD7 MICRODISSECTION SYSTEM AS PER PO 501310",MK14 6FG,Trade Creditors,RBGKEW/240,,Laboratory machinery & equipt,
DEFRA,KEW,27/09/2016,Utilities,Estates,Corona Energy Retail 4 Limited,7019161,29945.68,CORONA CONSOLIDATED 2016,WD17 1JW,Trade Creditors,N/A,,Gas,
DEFRA,KEW,27/09/2016,Property Related,Estates,Cofely Ltd,7019155,147509.59,PPM MONTHLY 11/08/16-10/09/16,HP12 3TA,Trade Creditors,RBGKEW/049,,Planned Maintenance,
DEFRA,KEW,27/09/2016,Property Related,Estates,Cofely Ltd,7019252,142909.1,monthly ppm maintenance period 11/06/16-10/07/16,HP12 3TA,Trade Creditors,RBGKEW/049,,Planned Maintenance,
DEFRA,KEW,29/09/2016,Utilities,Estates,LBRUT - rates DDR,7019317,27608,LBRUT SEPT 2016 INSTALL ACT 6986061,TW1 3BZ,Trade Creditors,N/A,,General rates,
DEFRA,KEW,29/09/2016,Utilities,Estates,EDF Energy Customers plc,7019322,68789.02,EDF DIRECT DEBIT DD17/P16,PL3 5RG,Trade Creditors,N/A,,Electricity - Grid,
DEFRA,KEW,29/09/2016,Staff Support,Estates,Department Of Energy & Climate Change,7019321,120666,CRC PHASE 2 ALLOWANCE PAY REF CRCFP7889604,SW1A 2AW,Trade Creditors,N/A,,CRC Administration,
DEFRA,NFC,29/09/2016,Purchase,Forest Creation,Ansons Solicitors,2016.290916,174214,Land acquisition for forest creation purposes,,,,,,
DEFRA,VMD,01/09/2016,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FERA SCIENCE LTD,73659,156225.33,Laboratory testing of food animal products under the Statutory Residues Surveillance Programme,DL1 9HN,GOVN,,,ADMINISTRATION,
DEFRA,VMD,01/09/2016,NON-STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,EFFICACY,APHA,73652,26681.38,Collection of samples of food animal products for laboratory testing under the Non-Statutory Residues Surveillance Programme,YO1 7PX,GOVN,,,ADMINISTRATION,
DEFRA,VMD,12/09/2016,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,FOOD STANDARDS AGENCY,73733,43515.83,Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme,YO1 7PX,GOVN,,,ADMINISTRATION,
DEFRA,VMD,22/09/2016,NON-STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,EFFICACY,APHA,73822,26681.38,Collection of samples of food animal products for laboratory testing under the Non-Statutory Residues Surveillance Programme,YO1 7PX,GOVN,,,ADMINISTRATION,
DEFRA,DEFRA,01/09/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",ZOOLOGICAL SOCIETY OF LONDON,1003005157,28018.51,22-009 – ZSL:  Securing Suklaphanta Wildlife Reserve's grasslands and wellbeing of local communities (2015-2018) Darwin Initiative Grant Scheme – Darwin Main Project Award. BRAVO 21853,NW1 4RY,SUPPLIER,,DEA10155,Expense,
DEFRA,DEFRA,01/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,WASTE AND RECYCLING,"DEPARTMENT FOR BUSINESS, INNOVATION & SKILLS",2003000146,33890,FY16/17- being the estimated figure for June & July,SW1H 0ET,SUPPLIER,IGS,0,Expense,
DEFRA,DEFRA,01/09/2016,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,NEWS AND EXTERNAL COMMUNICATIONS,CABINET OFFICE,2003000145,40000,MMU 1 April 16 - 31 March 2017,FY5 3TA,SUPPLIER,GIA,0,Expense,888 8010 80
DEFRA,DEFRA,01/09/2016,EXP - PURCHASE OF GOODS/SERVICES - WATER,NETWORK PROPERTY HOLDING COSTS,CORONA ENERGY,1003005136,130362.34,SITE: VARIOUS GAS 1/07/2016 TO 01/08/2016 A/C 20404458/7,WD17 1JW,SUPPLIER,,0,Expense,
DEFRA,DEFRA,02/09/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,DEFRA ESTATES - CAPITAL INVESTMENTS,MERRICK UK LTD,1003005247,26509,Biocontainment and associated services from 01/04/16 to 30/09/2016.,UNITED STATES,SUPPLIER(1),,0,Expense,117350635
DEFRA,DEFRA,02/09/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,DEFRA ESTATES - CAPITAL INVESTMENTS,MERRICK UK LTD,1003005247,26509,Biocontainment and associated services from 01/04/16 to 30/09/2016.,UNITED STATES,SUPPLIER(1),,0,Expense,117350635
DEFRA,DEFRA,02/09/2016,EXP - PERMANENT UK STAFF - BASIC SALARY - OUTWARD SECONDMENTS,NETWORK ICT,APHA,2003000149,28739.92,Secondment from DEFRA to APHA -2015/16,YO41 1LZ,OGD,,0,Expense,
DEFRA,DEFRA,02/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,M D S TECHNOLOGIES LTD,1003005244,77527.36,CAP502 MDS IaaS funds from 1st January to 30th June 16. FY15/16/17,SN14 0GX,SUPPLIER(1),,DEA10029,Expense,800615571
DEFRA,DEFRA,02/09/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK PROPERTY HOLDING COSTS,WORCESTERSHIRE COUNTY COUNCIL,1003005307,87636.15,FR0966,WR5 2NP,SUPPLIER,BRAVO 22998,DE012907,Asset,705672142
DEFRA,DEFRA,02/09/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK PROPERTY HOLDING COSTS,WORCESTERSHIRE COUNTY COUNCIL,1003005307,438180.77,"FR0966 - Worcester County Hall - Construction and Fit out works to Defra Floors 0, 1 & 2",WR5 2NP,SUPPLIER,BRAVO 22998,DE012907,Asset,705672142
DEFRA,DEFRA,02/09/2016,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES,CORPORATE FINANCE,JOINT NATURE CONSERVATION COMMITTEE,10000441,600000,JNCC01092016GIA,PE1 1JY,NDPB,,0,Expense,
DEFRA,DEFRA,02/09/2016,RES - I&E RESERVE - GENERAL FUND - NET PARLIAMENTARY FUNDING - AGENCY FUNDING,BALANCE SHEET,FORESTRY COMMISSION,30000024,847000,FCCS01092016FUND,EH12 7AT,Government Agency,,0,Revenue,888830561
DEFRA,DEFRA,02/09/2016,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES,CORPORATE FINANCE,MARINE MANAGEMENT ORGANISATION,30000025,1100000,MMO01092016GIA,NE4 7YH,NDPB,,0,Expense,990 8229 84
DEFRA,DEFRA,02/09/2016,RES - I&E RESERVE - GENERAL FUND - NET PARLIAMENTARY FUNDING - AGENCY FUNDING,BALANCE SHEET,CEFAS,30000026,1100000,CEFAS01092016FUND,NR33 0HT,SUPPLIER,,0,Revenue,
DEFRA,DEFRA,02/09/2016,RES - I&E RESERVE - GENERAL FUND - NET PARLIAMENTARY FUNDING - AGENCY FUNDING,BALANCE SHEET,FORESTRY COMMISSION,30000023,2253000,FCE01092016FUND,EH12 7AT,Government Agency,,0,Revenue,888830561
DEFRA,DEFRA,02/09/2016,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES,CORPORATE FINANCE,ROYAL BOTANIC GARDENS KEW,10000443,2500000,RBG-KEW010916GIA,TW9 3AB,NDPB,,0,Expense,
DEFRA,DEFRA,02/09/2016,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES,CORPORATE FINANCE,ENVIRONMENT AGENCY,30000020,5000000,EA01092016GIA,BS1 5AH,SUPPLIER,,0,Expense,662 4901 34
DEFRA,DEFRA,02/09/2016,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES,CORPORATE FINANCE,NATURAL ENGLAND,30000019,8000000,NE0192016GIA,YO1 7PX,NDPB,,0,Expense,551065074
DEFRA,DEFRA,02/09/2016,RES - I&E RESERVE - GENERAL FUND - NET PARLIAMENTARY FUNDING - AGENCY FUNDING,BALANCE SHEET,ANIMAL AND PLANT HEALTH AGENCY,30000021,10000000,APHA01092016FUND,KT15 3NB,SUPPLIER,,0,Revenue,
DEFRA,DEFRA,05/09/2016,EXP - PURCHASE OF GOODS/SERV - ICT OUTSOURC & MAINT/SUPP - APPLICATION SUPPORT,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003005326,43384.61,FY 16-17 MERS,GU1 2LD,SUPPLIER,10040,0,Expense,
DEFRA,DEFRA,05/09/2016,EXP - PURCHASE OF GOODS/SERVICES - GAS,NETWORK PROPERTY HOLDING COSTS,CORONA ENERGY,1003005318,51218.66,CORONA ENERGY GAS MULTIPLE INVOICES FPR AUG2016,WD17 1JW,SUPPLIER,,0,Expense,
DEFRA,DEFRA,05/09/2016,EXP - PURCHASE OF GOODS/SERV - ICT OUTSOURC & MAINT/SUPP - APPLICATION SUPPORT,GROUP ICT - ENABLING TECHNOLOGY PROJECT,IBM UNITED KINGDOM LTD,1003005326,146383.99,15F-004 UnITy Sampson House Exit Project Macro Design and Planning : Charged F&P basis- Project implementation - RFS 108076,GU1 2LD,SUPPLIER,10040,0,Expense,
DEFRA,DEFRA,05/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ENERGY/UTILITIES/WASTE COST,NETWORK PROPERTY HOLDING COSTS,DEPARTMENT OF ENERGY AND CLIMATE CHANGE,2003000151,423852,CRCFP4627669 DEFRA CRC PAYMENT FOR 15-16 FY,SW1A 2AW,OGD,,0,Expense,888848925
DEFRA,DEFRA,06/09/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,SUSTAINABLE WORKPLACE MANAGEMENT - SBEWS,INTERSERVE (FACILITIES MNGMNT) LTD,1003005413,34992.48," PO 382879 - BCP 7598 - Gateway Ref No - COOD2_001_20150622. NEC Contract No 27790. To carry out WRAS works at Longbenton, Bury St Edmunds and Starcross Sites",BS32 4NH,SUPPLIER(1),,DE008502,Asset,527218256
DEFRA,DEFRA,06/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,ANIMAL HEALTH: PUBLIC HEALTH,SOUTH WESTERN B P S (UK) LTD,1003005409,36605.75,"Contract for the provision of an Electronic Movement Reporting system & Database (sheep, goats & deer) April 2016 to March 2017.",NW1 5RA,SUPPLIER(1),17731,0,Expense,134179516
DEFRA,DEFRA,06/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,STRATEGIC EVIDENCE PARTNERS,UNIVERSITY OF NEWCASTLE UPON TYNE,1003005429,39540,Evaluation Review -  Newcastle University,NE1 7RU,Public Body,,DEA10116,Expense,499672470
DEFRA,DEFRA,06/09/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,CROSS GOVT INTEGRATION,SCROLL LLP,1003005400,41408,"CCN02 -To retain 5-6 professional digital content designers (who, as part of a larger team, redesigned all our customer facing guidance over the past two years)",SW2 2QP,SUPPLIER,22635,0,Expense,
DEFRA,DEFRA,07/09/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,CAPITA PROPERTY & INFRASTRUCTURE LTD,10000444,25951.42,SOP6 - BEMD-NM-8594-0109,EC2V 7NQ,SUPPLIER,,0,Expense,
DEFRA,DEFRA,07/09/2016,IA - POA & AUC - COST - ADDITIONS,CAP DELIVERY PROGRAMME,SPECIALIST COMPUTER CENTRES,1003005447,33892.81,CAP563: Kainos/SCC development sprints 60 and 61 covering period: 14/01/16 to 10/02/16. FY15/16,B11 2LE,SUPPLIER(1),,DEA10304,Asset,313651680
DEFRA,DEFRA,07/09/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003005445,41178.1,CONTINGENT LABOUR FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 20-08-16,SL6 1DP,SUPPLIER,,0,Expense,
DEFRA,DEFRA,07/09/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (OFFICE ESTATE),INTERSERVE (FACILITIES MNGMNT) LTD,1003005446,51471.77, NEC,BS32 4NH,SUPPLIER(1),FWK10195L,0,Asset,527218256
DEFRA,DEFRA,07/09/2016,IA - POA & AUC - COST - ADDITIONS,CAP DELIVERY PROGRAMME,HOME OFFICE,2003000153,84283,Home Office Testers People Resource FY16/17: April 16 to March 17.,NP20 9BB,SUPPLIER,IGS,DEA10031,Asset,
DEFRA,DEFRA,07/09/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (OFFICE ESTATE),INTERSERVE (FACILITIES MNGMNT) LTD,1003005446,257358.86,"BCP7783 - 516 Kings Pool, York. Gateway Reference Number COOD2_088. Mallard House rec strip out reinstatement. Construction of temp rec. Foss House rec strip out reinstatement. IFM temp relocation goods in. Deep clean and decontamination wk.",BS32 4NH,SUPPLIER(1),FWK10195L,0,Asset,527218256
DEFRA,DEFRA,08/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,AN EVIDENCE,RICARDO-A E A LTD,1003005535,46496.88,Variation 3 -FY 2016/17 -Adhoc- UK National Atmospheric Emissions Inventory AQ0726,OX11 0QR,SUPPLIER(1),,DEA10124,Expense,144024765
DEFRA,DEFRA,08/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,ADAPTING TO CLIMATE CHANGE - RESEARCH AND ANALYSIS,DEPARTMENT OF ENERGY AND CLIMATE CHANGE,2003000155,107809,Adaptation Sub-Committee 2015/16,SW1A 2HD,OGD,,DEA10125,Expense,888848925
DEFRA,DEFRA,09/09/2016,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ISSC2 PROJECTS,H H R UK LTD,1003005570,33080,Staff Salaries,W1H 1DP,SUPPLIER(1),,0,Expense,177800587
DEFRA,DEFRA,09/09/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003005550,37739.58,CONTINGENT LABOUR TPCT-NM-1336-0209 FOR FEES AND EXPENSES INCLUDED WITHIN PERIOD ENDING 27-08-16,DL1 9HB,SUPPLIER,,0,Expense,
DEFRA,DEFRA,09/09/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003005627,54108.13,BCP No.  7560- 087 Weybridge - LEV System Modifications   -  COOD2_001_20150622_CAPITAL,BS32 4NH,SUPPLIER(1),,DE008708,Asset,527218256
DEFRA,DEFRA,09/09/2016,EXP - MISCELLANEOUS EXPENDITURE - OVERHEAD INCIDENTAL EXPENSES,SHARED SERVICE CONNECTED LIMITED (SSCL),SHARED SERVICES CONNECTED LTD,1003005623,66243,Oracle Software licence fees for SSCL staff 2016/17,HP2 7AH,SUPPLIER,,0,Expense,171798078
DEFRA,DEFRA,09/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,ALB PARTNERSHIP AND PUBLIC APPOINTMENTS,JSS PENSIONS ADMINISTRATION,2003000159,101583.5,All spend related to the administration of the NCC closed pension scheme during 2016/17,SN2 1FF,OGD,,0,Expense,618367325
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,ATOS IT SERVICES UK LTD,1003005656,29648.81,CAP503: Atos-Platform as a Service for FA8 Hosting from 1st January to 30th June 16. (PaaS) FY15/16/17,WV10 6UH,SUPPLIER,,DEA10029,Expense,232327983
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,ATOS IT SERVICES UK LTD,1003005656,32419.81,CAP503 ATOS Paas funds from 1st July to 30th September 16. FY16/17,WV10 6UH,SUPPLIER,CAP503,DEA10029,Expense,232327983
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,ATOS IT SERVICES UK LTD,1003005656,40831.94,CAP503: Atos-Platform as a Service for FA8 Hosting from 1st January to 30th June 16. (PaaS) FY15/16/17,WV10 6UH,SUPPLIER,,DEA10029,Expense,232327983
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,NATURAL ENVIRONMENT POLICY DIRECTORS OFFICE,UNIVERSITY OF EXETER,1003005671,60000,LM0302  16/17,EX4 4QX,Public Body,,0,Expense,
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,ATOS IT SERVICES UK LTD,1003005656,69483.72,CAP503 ATOS Paas funds from 1st July to 30th September 16. FY16/17,WV10 6UH,SUPPLIER,CAP503,DEA10029,Expense,232327983
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003005653,100668,BCP 7651 - 087 Weybridge - Building 161 UPS Commercial Agreement,BS32 4NH,SUPPLIER(1),,DE008700,Expense,527218256
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,ATOS IT SERVICES UK LTD,1003005656,118765.58,CAP503: Atos-Platform as a Service for FA8 Hosting from 1st January to 30th June 16. (PaaS) FY15/16/17,WV10 6UH,SUPPLIER,,DEA10029,Expense,232327983
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,ATOS IT SERVICES UK LTD,1003005656,233465.67,CAP503: Atos-Platform as a Service for FA8 Hosting from 1st January to 30th June 16. (PaaS) FY15/16/17,WV10 6UH,SUPPLIER,,DEA10029,Expense,232327983
DEFRA,DEFRA,12/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,CAP DELIVERY PROGRAMME,ATOS IT SERVICES UK LTD,1003005656,236358.13,CAP503 ATOS Paas funds from 1st July to 30th September 16. FY16/17,WV10 6UH,SUPPLIER,CAP503,DEA10029,Expense,232327983
DEFRA,DEFRA,13/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,ENVIRONMENT ANALYSIS UNIT,CENTRE FOR ECOLOGY & HYDROLOGY,2003000163,32048.46,WC1101 - Development and testing of monitoring to support the National Pollinator Strategy,SN2 1EU,OGD,,DEA10090,Expense,
DEFRA,DEFRA,13/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,FUTURE FARMING STATISTICS,UNIVERSITY OF READING,1003005706,52050.66,AC0122 - Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems -  University of Reading - Sep 16,RG6 6AH,Public Body,,0,Expense,
DEFRA,DEFRA,13/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - INTERNATIONAL SUBSCRIPTIONS,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNITED NATIONS ENVIRONMENT PROG,20000105,126516.73,SOP5 - 2016 UK CONTR. TRUST FUND FOR THE ROTTERDAM CONV OF CERTAIN HAZARDOUS CHEMICALS,100,CUSTOMER,,0,Expense,
DEFRA,DEFRA,13/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - INTERNATIONAL SUBSCRIPTIONS,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNITED NATIONS ENVIRONMENT PROG,20000106,256605.89,2016 UK CONTRIBUTION TO TRUST FUND FOR STOCKHOLM CONVENTION,100,CUSTOMER,,0,Expense,
DEFRA,DEFRA,14/09/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003005784,32099.86,FEES AND EXPENSES INCLUDED WITHIN PERIOD ENDING 03-09-16 CONTINGENT LABOUR,SL6 1DP,SUPPLIER,,0,Expense,
DEFRA,DEFRA,14/09/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,NETWORK ESTATES - DELIVERY TEAM  (OFFICE ESTATE),INTERSERVE (FACILITIES MNGMNT) LTD,1003005787,44563.59,"BCP 7562 - 516 Kings Pool, York. Emergency Site Recovery Work. All sub-contract, materials, plant hire and additional staff hours required for emergency disaster recovery across Kings Pool site immediately after flooding in Dec 15.",BS32 4NH,SUPPLIER(1),,DE051608,Expense,527218256
DEFRA,DEFRA,14/09/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,WILDLIFE,CABI BIOSCIENCE (EGHAM),1003005793,45500,Biocontrol of Water Framework Directive weeds - CCN 04 :16/17,TW20 9TY,SUPPLIER(1),WC1028,0,Expense,
DEFRA,DEFRA,14/09/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNITED NATIONS ENVIRONMENT PROG,20000107,100716.51,SOP5 - TRUST FUND - CORE PRGRAMME BUDGET FOR NAGOYA PROTOCOL,100,CUSTOMER,,0,Expense,
