Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Cabinet Office,Buying Solutions,03/05/2011,Handsets,Network Services,Global Crossing,PINMTS 19981,"41,250.00",Government managed telecoms contract
Cabinet Office,Buying Solutions,03/05/2011,SAP Rental,Network Services,Global Crossing,PINMTS 19982,"136,482.78",Government managed telecoms contract
Cabinet Office,Buying Solutions,03/05/2011,SAP Rental,Network Services,Global Crossing,PINMTS 19983,"35,358.60",Government managed telecoms contract
Cabinet Office,Buying Solutions,03/05/2011,SAP Rental,Network Services,Global Crossing,PINMTS 19989,"86,601.19",Government managed telecoms contract
Cabinet Office,Buying Solutions,03/05/2011,SAP Rental,Network Services,Global Crossing,PINMTS 19993,"31,836.67",Government managed telecoms contract
Cabinet Office,Buying Solutions,03/05/2011,SAP Rental,Network Services,Global Crossing,PINMTS 19994,"28,894.15",Government managed telecoms contract
Cabinet Office,Buying Solutions,04/05/2011,WDHS Cost of Heat Supplied,WDHS,Cofely,PINDOH 32656,"125,320.03",Whitehall heating systems management
Cabinet Office,Cabinet Office,05/05/2011,Accomodation and Utilities,ESTATE MANAGEMENT,BROADLAND DISTRICT COUNCIL,3000016611,"365,885.00",Rent for accomodation
Cabinet Office,Cabinet Office,05/05/2011,Accomodation and Utilities,FINANCIAL MANAGEMENT,WESTMINSTER CITY COUNCIL,3000016630,"510,169.58",Rate for accomodation
Cabinet Office,Cabinet Office,05/05/2011,Agency and Temporary Staff,GOVERNMENT DIGITAL SERVICE,SERCO LTD,3000016628,"35,700.00",Interim IT specialist
Cabinet Office,Cabinet Office,05/05/2011,Consultancy,OFFICE FOR CIVIL SOCIETY,IPSOS MORI LTD,3000016620,"118,829.80",Payment for the delivery of the National Survey of Charities and Social Enterprises
Cabinet Office,Cabinet Office,05/05/2011,GRANT FUND MANAGEMENT SERVICES,OFFICE FOR CIVIL SOCIETY,FUTUREBUILDERS ENGLAND,3000016615,"95,828.40",Payment for the delivery and management of the Futurebuilders Fund
Cabinet Office,Cabinet Office,06/05/2011,Freehold Non Residential Buildings,PRIME MINISTERS OFFICE,SAFE SSG 6231,3000016651,"33,063.60",Maintenance of physical and electronic security equipment
Cabinet Office,Cabinet Office,09/05/2011,Accomodation and Utilities,ESTATE MANAGEMENT,ECOVERT FM LTD,3000016667,"81,164.76",Facilities Management Services
Cabinet Office,Cabinet Office,09/05/2011,Agency and Temporary Staff,GOVERNMENT DIGITAL SERVICE,COI CENTRAL OFFICE OF INFORMATION,3000016665,"33,311.25",Interim IT specialist
Cabinet Office,Cabinet Office,09/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,SOCIAL ENTERPRISE COALITION,3000016675,"166,666.67",First installment 2011-12 strategic grant
Cabinet Office,National School of Government,10/05/2011,De Vere PFI contract fee,Corporate Services & Operation,De Vere Venues Ltd,64DEVE009102717083903/05/2011,"119,043.40",PFI payment for student & office accommodation
Cabinet Office,National School of Government,10/05/2011,Fees: Training Related Services,Learning Delivery,Kingston University,64KING009S42166826/04/2011,"33,000.00",Supervision/online facilities for Post graduate diploma students
Cabinet Office,Cabinet Office,11/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,FIELD STUDIES COUNCIL,3000016694,"443,507.00",National Citizen Service project grant 
Cabinet Office,Cabinet Office,11/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,V,3000016698,"94,496.00",National Citizen Service project grant
Cabinet Office,Cabinet Office,12/05/2011,Supplies and Services,ESTATE MANAGEMENT,RICOH UK LTD,3000016728,"31,485.95",Reprographic services
Cabinet Office,Cabinet Office,12/05/2011,IT Costs,GOVERNMENT DIGITAL SERVICE,CIMEX MEDIA LTD,3000016710,"28,493.86",Management and maintenance of hosting of the Directgov site on mobile platform
Cabinet Office,Cabinet Office,12/05/2011,Supplies and Services,PRIME MINISTERS OFFICE,COI CENTRAL OFFICE OF INFORMATION,3000016741,"74,850.00",Media Monitoring subscriptions Annual Cost 2010-2011
Cabinet Office,National School of Government,12/05/2011,Fees: Training-Consultancy,Learning Delivery,Leaders' Quest,64LEAD009435404/05/2011,"27,000.00",For running the Top Management Programme
Cabinet Office,Cabinet Office,13/05/2011,Accomodation and Utilities,ESTATE MANAGEMENT,ECOVERT FM LTD,3000016749,"937,927.68",Facilities Management Services
Cabinet Office,Cabinet Office,13/05/2011,Accomodation and Utilities,ESTATE MANAGEMENT,ECOVERT FM LTD,3000016749,"39,111.58",Facilities Management Services
Cabinet Office,Cabinet Office,13/05/2011,IT Costs,GOVERNMENT DIGITAL SERVICE,ALCATEL LUCENT,3000016743,"67,624.98",TV Hosting and Maintenance Contract
Cabinet Office,Cabinet Office,13/05/2011,Supplies and Services,INTELLIGENCE SECURITY AND RESILIENCE,BBC MONITORING,3000016744,"1,808,333.37",Monitoring services provided by the BBC
Cabinet Office,Cabinet Office,13/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,3000016756,"166,666.67",First instalment 2011-12 strategic partners transition grant
Cabinet Office,Cabinet Office,13/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,CITIZENSHIP FOUNDATION,3000016745,"75,000.00",First installment promoting giving project grant - supporting giving in schools
Cabinet Office,Buying Solutions,13/05/2011,Call Charges Std,Network Services,Global Crossing,PINMTS 20016,"34,482.19",Government managed telecoms contract
Cabinet Office,Cabinet Office,16/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,YOUTHNET UK,3000016799,"175,000.00",Transition funding for a youth volunteering web site.
Cabinet Office,National School of Government,17/05/2011,Ext.Accom for off-site courses,Strategic Client Relations,Thistle Hotel Westminster,64THIS0093460016/05/2011,"27,297.00",Off site accommodation cost for foreign students attending a 2 week study programme
Cabinet Office,Cabinet Office,18/05/2011,Other Staff Related Costs,CIVIL SERVICE PENSIONS,DWP,3000016831,"2,854,902.26",MYCSP Service delivery
Cabinet Office,Cabinet Office,18/05/2011,Other Staff Related Costs,GOVERNMENT HR AND CAPABILITY,PARITY SOLUTIONS LTD,3000016848,"79,518.07",Fast Stream Recruitment
Cabinet Office,Cabinet Office,18/05/2011,Supplies and Services,SCHEME MANAGEMENT EXECUTIVE,TREASURY SOLICITOR TSOL,3000016859,"173,930.16","ADVISORY TEAM : QTR 1-4, 2010/11"
Cabinet Office,Buying Solutions,18/05/2011,WSDS Maint & Rep,WSDS,Cofely,PINDOH 32754,"39,005.82",Whitehall heating systems management
Cabinet Office,Buying Solutions,18/05/2011,WDHS Maint & Rep,WDHS,Cofely,PINDOH 32756,"62,514.50",Whitehall heating systems management
Cabinet Office,Cabinet Office,19/05/2011,Assets Under Construction,ESTATE MANAGEMENT,ECOVERT FM LTD,3000016884,"57,600.00",Refurbishment of 70 Whitehall
Cabinet Office,Cabinet Office,19/05/2011,"Travel, Subsistence and Hospitality",FINANCIAL MANAGEMENT,ECOVERT FM LTD,3000016884,"360,000.00",Refurbishment of 70 Whitehall
Cabinet Office,Cabinet Office,19/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,CONNEXIONS CUMBRIA,3000016882,"382,752.00",National Citizen Service project grant
Cabinet Office,Cabinet Office,20/05/2011,Consultancy,CIVIL SERVICE PENSIONS,PRICEWATERHOUSE COOPERS,3000016920,"708,453.92",Professional services
Cabinet Office,Cabinet Office,20/05/2011,Assets Under Construction,ESTATE MANAGEMENT,ECOVERT FM LTD,3000016915,"904,293.95",Refurbishment of 70 Whitehall
Cabinet Office,Cabinet Office,20/05/2011,Assets Under Construction,ESTATE MANAGEMENT,ECOVERT FM LTD,3000016915,"146,293.63",Refurbishment of 70 Whitehall
Cabinet Office,Buying Solutions,20/05/2011,Bravo License Costs,IT,Bravosolution UK Ltd,PINDOH 32636,"33,420.00",Licences for procurement evaluation system
Cabinet Office,Cabinet Office,23/05/2011,Accomodation and Utilities,ESTATE MANAGEMENT,ECOVERT FM LTD,3000016943,"188,500.00",Facilities Management Services
Cabinet Office,Cabinet Office,23/05/2011,Consultancy,GOVERNMENT CIO,ATKINS LTD,3000016929,"32,782.50",Advice and support to the Flex Framework Management Office during 20010-11
Cabinet Office,Cabinet Office,23/05/2011,IT Costs,GOVERNMENT DIGITAL SERVICE,STERIA LTD,3000016946,"1,274,062.17",IT Development Costs
Cabinet Office,Cabinet Office,23/05/2011,IT Costs,GOVERNMENT DIGITAL SERVICE,CIMEX MEDIA LTD,3000016935,"66,537.72",Mobile hosting & maintenance of Directgov mobile site
Cabinet Office,Cabinet Office,23/05/2011,IT Costs,GOVERNMENT DIGITAL SERVICE,STERIA LTD,3000016946,"49,004.98",IT Development Costs
Cabinet Office,Cabinet Office,23/05/2011,Supplies and Services,INTELLIGENCE SECURITY AND RESILIENCE,CYBER SECURITY CHALLENGE UK LTD,3000016937,"150,000.00",Departmental contribution to Get Safe Online
Cabinet Office,Cabinet Office,23/05/2011,Resource Grants to Private Sector,OFFICE FOR CIVIL SOCIETY,BOLTON LADS & GIRLS CLUB,3000016931,"107,312.00",National Citizen Service project grant
Cabinet Office,Cabinet Office,23/05/2011,Accomodation and Utilities,PRIME MINISTERS OFFICE,BT,3000016932,"56,108.40",Telecomms line rentals
Cabinet Office,Buying Solutions,23/05/2011,MOTO Charges RC,Estates Management,Cabinet Office Votes,PINDOH 32824,"125,363.22",Rent for accomodation
Cabinet Office,Buying Solutions,23/05/2011,Call Charges Std,Network Services,Global Crossing,PINMTS 20067,"32,392.84",Government managed telecoms contract
Cabinet Office,Cabinet Office,24/05/2011,Accomodation and Utilities,PRIME MINISTERS OFFICE,BT,3000016961,"38,054.62",Telecomms line rentals
Cabinet Office,Buying Solutions,24/05/2011,SAP Rental,Network Services,Global Crossing,PCROHD 920,"-34,413.75",Government managed telecoms contract
Cabinet Office,Cabinet Office,25/05/2011,Supplies and Services,POLITICAL AND CONSTITUTIONAL REFORM,TREASURY SOLICITOR TSOL,3000017004,"78,088.42","Advice and representation costs incurred June – November 2010, in relation to prisoner voting rights litigation"
Cabinet Office,Cabinet Office,26/05/2011,Other Staff Related Costs,GOVERNMENT HR AND CAPABILITY,PARITY SOLUTIONS LTD,3000017030,"94,111.26",Fast Stream Recruitment
Cabinet Office,Cabinet Office,27/05/2011,Assets Under Construction,ESTATE MANAGEMENT,ECOVERT FM LTD,3000017052,"57,024.00",Refurbishment of 70 Whitehall
Cabinet Office,Cabinet Office,27/05/2011,Grant Fund Management,OFFICE FOR CIVIL SOCIETY,BIG LOTTERY FUND,3000017043,"138,107.00",Payment for the delivery of the Community Assets Fund
Cabinet Office,Cabinet Office,27/05/2011,Supplies and Services,POLITICAL AND CONSTITUTIONAL REFORM,WELSH ASSEMBLY GOVERNMENT,3000017077,"25,654.92",Final quarter payment for the staff and admin costs of Boundary Commission for Wales
Cabinet Office,Cabinet Office,27/05/2011,Accomodation and Utilities,PRIME MINISTERS OFFICE,ECOVERT FM LTD,3000017052,"35,774.72",Facilities Management Services
Cabinet Office,Cabinet Office,31/05/2011,Supplies and Services,CENTRAL BUDGETS,TREASURY SOLICITOR TSOL,3000017096,"43,862.02",CHARGES FOR PROFESSIONAL WORK TO 30/04/11
Cabinet Office,Cabinet Office,31/05/2011,Agency and Temporary Staff,GOVERNMENT DIGITAL SERVICE,CAPITA RESOURCING LTD,3000017079,"46,854.47",Interim IT specialist
Cabinet Office,Cabinet Office,31/05/2011,Agency and Temporary Staff,GOVERNMENT DIGITAL SERVICE,CAPITA RESOURCING LTD,3000017079,"27,153.24",Interim IT specialist
