Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,04/02/2016,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,98516,Cost of other material consumed,"£21,580.14"
Ministry of Defence,Ministry of Defence,23/02/2016,Payment of utilities,HO+CS,DEPARTMENT FOR WORK AND PENSIONS,CF14 3UW,105748,Utilities consumed - electricity,"£21,577.05"
Ministry of Defence,Ministry of Defence,05/02/2016,IT and communication services,Air Command,RACKSPACE LIMITED,UB3 4AZ,98973,Information technology services,"£21,518.53"
Ministry of Defence,Ministry of Defence,02/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,AVIATION SPARES & REPAIRS LIMITED,SO51 7AA,96362,Equipment support non-project costs,"£21,490.91"
Ministry of Defence,Ministry of Defence,02/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,96327,Equipment support non-project costs,"£21,468.56"
Ministry of Defence,Ministry of Defence,02/02/2016,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,96955,Computer equipment costing below the capitalisation threshold,"£21,468.05"
Ministry of Defence,Ministry of Defence,16/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,103800,Equipment support non-project costs,"£21,367.64"
Ministry of Defence,Ministry of Defence,03/02/2016,Fees for professional services,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,97195,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£21,325.92"
Ministry of Defence,Ministry of Defence,24/02/2016,Fees for professional services,Land Forces,PROFILE SECURITY SERVICES LIMITED,EH6 8LE,106498,Fees for professional services excluding legal fees,"£21,324.50"
Ministry of Defence,Ministry of Defence,22/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,105297,Equipment support project costs,"£21,309.18"
Ministry of Defence,Ministry of Defence,17/02/2016,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,RACKSPACE LIMITED,UB3 4AZ,104380,IT Services -internal costs,"£21,259.31"
Ministry of Defence,Ministry of Defence,22/02/2016,Inventory Accruals,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,105258,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£21,204.43"
Ministry of Defence,Ministry of Defence,22/02/2016,Fees for professional services,DES Bespoke Trading Entity,FRAZER-NASH CONSULTANCY LIMITED,BS1 5TE,105399,Safety Management,"£21,192.84"
Ministry of Defence,Ministry of Defence,05/02/2016,Fuel for military use,Air Command,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,98650,Bulk aviation fuel consumed,"£21,045.07"
Ministry of Defence,Ministry of Defence,26/02/2016,Fuel for military use,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,107866,Cost of ground diesel fuel consumed,"£21,038.83"
Ministry of Defence,Ministry of Defence,25/02/2016,Spend on Inventory - General,Defence Equipment + Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,106904,Spend on Inventory - General,"£21,025.20"
Ministry of Defence,Ministry of Defence,04/02/2016,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,98436,Information technology services,"£20,949.36"
Ministry of Defence,Ministry of Defence,26/02/2016,Fees for professional services,HO+CS,EXPERIAN LIMITED,NG80 1ZZ,107447,Fees for professional services excluding legal fees,"£20,928.96"
Ministry of Defence,Ministry of Defence,29/02/2016,Development costs for military equipment,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,108112,Intangible single use military equipment asset  - in year capital addition,"£20,920.00"
Ministry of Defence,Ministry of Defence,25/02/2016,Spend on Inventory - General,Defence Equipment + Support,PARKER HANNIFIN LIMITED.,CV34 6TU,107128,Spend on Inventory - General,"£20,886.99"
Ministry of Defence,Ministry of Defence,24/02/2016,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,106287,Estate + facilities management services - accommodation inventory + service,"£20,835.37"
Ministry of Defence,Ministry of Defence,18/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,104813,Equipment support non-project costs,"£20,814.00"
Ministry of Defence,Ministry of Defence,24/02/2016,Spend on Inventory - General,Defence Equipment + Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,106632,Spend on Inventory - General,"£20,809.93"
Ministry of Defence,Ministry of Defence,26/02/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GVA GRIMLEY LIMITED,B1 2JJ,107483,Rent land - non civil estate property + married quarter property,"£20,786.40"
Ministry of Defence,Ministry of Defence,05/02/2016,Development costs for military equipment,Defence Equipment + Support,TELENT TECHNOLOGY SERVICES LIMITED,GU15 3YL,99062,Intangible single use military equipment asset  - in year capital addition,"£20,761.66"
Ministry of Defence,Ministry of Defence,12/02/2016,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,102663,Cost of other material consumed,"£20,738.25"
Ministry of Defence,Ministry of Defence,05/02/2016,Fees for professional services,JFC,TNT UK LIMITED,BL0 9AR,99084,Fees for professional services excluding legal fees,"£20,658.55"
Ministry of Defence,Ministry of Defence,12/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,102742,Equipment support project costs,"£20,649.30"
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2016,Professional Services,Infrastructure,PICK EVERARD,LE1 1HA,V - 9000169154 - 00218130,Professional Services,"£20,600.89"
Ministry of Defence,Ministry of Defence,26/02/2016,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,107874,Cost of other material consumed,"£20,543.69"
Ministry of Defence,Ministry of Defence,02/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,96897,Military short term detached duty,"£20,490.00"
Ministry of Defence,Ministry of Defence,15/02/2016,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,103614,Cost of other material consumed,"£20,197.50"
Ministry of Defence,Ministry of Defence,22/02/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,105312,Spend on Inventory - General,"£20,143.75"
Ministry of Defence,Ministry of Defence,22/02/2016,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,105332,Cost of ground diesel fuel consumed,"£20,063.30"
Ministry of Defence,Ministry of Defence,05/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,98658,Equipment support project costs,"£20,043.00"
Ministry of Defence,Ministry of Defence,29/02/2016,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,108046,Medical-non hospital treatment,"£20,039.30"
Ministry of Defence,Ministry of Defence,02/02/2016,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,97075,Cost of other material consumed,"£20,035.40"
Ministry of Defence,Ministry of Defence,05/02/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,98665,Freight movement costs,"£19,910.05"
Ministry of Defence,Ministry of Defence,03/02/2016,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,97446,Computer equipment costing below the capitalisation threshold,"£19,903.59"
Ministry of Defence,Ministry of Defence,02/02/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,96420,Spend on Inventory - General,"£19,853.54"
Ministry of Defence,Ministry of Defence,11/02/2016,Fuel for military use,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,102605,Cost of ground diesel fuel consumed,"£19,762.03"
Ministry of Defence,Ministry of Defence,19/02/2016,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,105245,Cost of other material consumed,"£19,701.24"
Ministry of Defence,Ministry of Defence,04/02/2016,Fuel for military use,Land Forces,BOC LIMITED,GU2 7XY,98077,Cost of industrial gas fuel consumed,"£19,678.16"
Ministry of Defence,Ministry of Defence,08/02/2016,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001222,Defence military assistance fund international subscriptions and other payments,"£19,632.22"
Ministry of Defence,Ministry of Defence,05/02/2016,Fuel for military use,JFC,BOC LIMITED,GU2 7XY,98585,Cost of industrial gas fuel consumed,"£19,572.54"
Ministry of Defence,Ministry of Defence,17/02/2016,Fuel for military use,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,104491,Cost of ground diesel fuel consumed,"£19,539.42"
Ministry of Defence,Ministry of Defence,17/02/2016,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED.,KY1 2SB,104213,Spend on Inventory - General,"£19,333.76"
Ministry of Defence,Ministry of Defence,08/02/2016,Externally delivered education and training,DES Bespoke Trading Entity,CAPITA BUSINESS SERVICES LTD,DL1 9HN,99200,External training - civilian,"£19,330.00"
Ministry of Defence,Ministry of Defence,17/02/2016,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,104428,Computer equipment costing below the capitalisation threshold,"£19,249.59"
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Consumable Materials,Corporate,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169286 - 00219999,Consumable Materials,"£19,243.30"
Ministry of Defence,Ministry of Defence,02/02/2016,Fees for professional services,Land Forces,QINETIQ LIMITED,GU14 0LX,96892,Fees for professional services excluding legal fees,"£19,200.00"
Ministry of Defence,Ministry of Defence,23/02/2016,General services and support,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,105724,Purchase of defence support equipment below capitalisation threshold of £25k.,"£19,113.60"
Ministry of Defence,Royal Hospital Chelsea,26/02/2016,Purchased Services,Royal Hospital Chelsea,BIDVEST FOODSERVICE,L40 9YT,PIN124130,RATIONS,"£19,094.89"
Ministry of Defence,Ministry of Defence,05/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,98665,Freight movement costs,"£19,071.04"
Ministry of Defence,Ministry of Defence,08/02/2016,Property leases,Navy Command,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,99264,Property dwellings private finance initiative - service concession arrangement service charge,"£19,017.99"
Ministry of Defence,Ministry of Defence,25/02/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,VISION SUPPORT SERVICES LIMITED,BB1 2QE,107270,Spend on Inventory - General,"£18,862.06"
Ministry of Defence,Ministry of Defence,15/02/2016,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,103539,Computer equipment costing below the capitalisation threshold,"£18,779.90"
Ministry of Defence,Ministry of Defence,11/02/2016,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,101841,Cost of other material consumed,"£18,714.19"
Ministry of Defence,Ministry of Defence,11/02/2016,IT and communication services,Land Forces,SOFTCAT PLC,SL7 1LW,102477,IT Services -internal costs,"£18,710.21"
Ministry of Defence,Ministry of Defence,02/02/2016,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,RG7 4XE,96420,Spend on Inventory - General,"£18,706.00"
Ministry of Defence,Ministry of Defence,11/02/2016,Spend on Inventory - General,Defence Equipment + Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,102077,Spend on Inventory - General,"£18,683.27"
Ministry of Defence,Ministry of Defence,08/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,99240,Post design services which are not capitalised,"£18,567.41"
Ministry of Defence,Ministry of Defence,19/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,105007,Equipment support project costs,"£18,486.00"
Ministry of Defence,Ministry of Defence,15/02/2016,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,103173,Cost of other material consumed,"£18,475.65"
Ministry of Defence,Ministry of Defence,23/02/2016,Spend on Inventory - General,Defence Equipment + Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,105892,Spend on Inventory - General,"£18,442.56"
Ministry of Defence,Ministry of Defence,02/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,96497,Equipment support project costs,"£18,270.47"
Ministry of Defence,Ministry of Defence,03/02/2016,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,WFL (UK) LIMITED,EC4M 7WS,188227,Cost of ground diesel fuel consumed,"£18,259.30"
Ministry of Defence,Ministry of Defence,23/02/2016,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,105652,Movement of service personnel,"£18,127.50"
Ministry of Defence,Ministry of Defence,02/02/2016,Design services and minor equipment purchases,Air Command,PULSE FITNESS LTD,CW12 4TW,96889,Equipment support non-project costs,"£18,074.43"
Ministry of Defence,Ministry of Defence,08/02/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,99154,Cost of clothing and textile services received,"£18,055.90"
Ministry of Defence,Ministry of Defence,11/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,HYDRASUN LIMITED,AB12 3GQ,102105,Equipment support project costs,"£17,965.85"
Ministry of Defence,Ministry of Defence,23/02/2016,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,106028,Cost of other material consumed,"£17,959.98"
Ministry of Defence,Ministry of Defence,11/02/2016,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,102478,IT Services -internal costs,"£17,910.91"
Ministry of Defence,Ministry of Defence,29/02/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,M16 0TW,107937,Utilities consumed - gas,"£17,904.98"
Ministry of Defence,Ministry of Defence,22/02/2016,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,105633,Cost of other material consumed,"£17,898.10"
Ministry of Defence,Ministry of Defence,16/02/2016,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,104054,Cost of other material consumed,"£17,884.61"
Ministry of Defence,Ministry of Defence,08/02/2016,Administration,HO+CS,ROYAL MAIL GROUP LIMITED,S49 1HQ,99436,General administration,"£17,811.20"
Ministry of Defence,Ministry of Defence,02/02/2016,Fees for professional services,Air Command,BAINES SIMMONS LIMITED,GU24 8HX,96382,Airworthiness Management,"£17,676.00"
Ministry of Defence,Ministry of Defence,18/02/2016,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,104910,Cost of other material consumed,"£17,645.35"
Ministry of Defence,Ministry of Defence,29/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,108225,Military short term detached duty,"£17,638.35"
Ministry of Defence,Ministry of Defence,24/02/2016,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106264,Cost of claims/compensation and related expenses against MOD,"£17,614.33"
Ministry of Defence,Ministry of Defence,29/02/2016,Fuel for military use,Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,107998,Bulk aviation fuel consumed,"£17,515.06"
Ministry of Defence,Ministry of Defence,22/02/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,105549,Freight movement costs,"£17,438.91"
Ministry of Defence,Ministry of Defence,02/02/2016,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,97075,Cost of other material consumed,"£17,340.89"
Ministry of Defence,Ministry of Defence,23/02/2016,Spend on Inventory - General,Defence Equipment + Support,BUNZL UK LIMITED,RG7 4XE,105711,Spend on Inventory - General,"£17,333.62"
Ministry of Defence,Defence Science and Technology Laboratory,02/02/2016,Consumable Materials,Divisions,BARCLAYCARD,TS17 6YG,G - 9000169094 - 00218240,Consumable Materials,"£17,292.35"
Ministry of Defence,Ministry of Defence,03/02/2016,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,97522,Cost of other material consumed,"£17,270.21"
Ministry of Defence,Ministry of Defence,22/02/2016,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,WFL (UK) LIMITED,SN15 5DN,105632,Cost of ground diesel fuel consumed,"£17,237.46"
Ministry of Defence,Ministry of Defence,22/02/2016,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,105332,Cost of ground diesel fuel consumed,"£17,213.04"
Ministry of Defence,Ministry of Defence,02/02/2016,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,96497,Spend on Inventory - General,"£17,189.78"
Ministry of Defence,Ministry of Defence,25/02/2016,Spend on Inventory - General,JFC,NYCO,,3201393,Spend on Inventory - General,"£17,166.38"
Ministry of Defence,Ministry of Defence,24/02/2016,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106263,General administration,"£17,127.88"
Ministry of Defence,Ministry of Defence,05/02/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AECOM INFRASTRUCTURE & ENVIRONMENT UK LIMITED,WC1V 6QS,98528,Fiscal asset under construction - capital in year addition,"£17,117.41"
Ministry of Defence,Ministry of Defence,29/02/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,108341,Fiscal asset under construction - capital in year addition,"£17,109.54"
Ministry of Defence,Ministry of Defence,18/02/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,M16 0TW,104564,Utilities consumed - electricity,"£17,081.82"
Ministry of Defence,Ministry of Defence,24/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,106042,Equipment support non-project costs,"£17,007.67"
Ministry of Defence,Ministry of Defence,02/02/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,96723,Freight movement costs,"£16,989.72"
Ministry of Defence,Ministry of Defence,12/02/2016,Spend on Inventory - General,DES Bespoke Trading Entity,BROADY FLOW CONTROL LTD,HU3 2DU,102682,Spend on Inventory - General,"£16,944.00"
Ministry of Defence,Ministry of Defence,11/02/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,101979,Freight movement costs,"£16,749.28"
Ministry of Defence,Ministry of Defence,25/02/2016,Spend on Inventory - General,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,107151,Spend on Inventory - General,"£16,740.00"
Ministry of Defence,Ministry of Defence,11/02/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,102024,Cost of clothing and textile services received,"£16,671.08"
Ministry of Defence,Ministry of Defence,04/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,SOMERS FORGE LTD,B62 8DZ,98438,Equipment support project costs,"£16,566.50"
Ministry of Defence,Ministry of Defence,22/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,105578,Information technology services,"£16,553.29"
Ministry of Defence,Ministry of Defence,23/02/2016,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,105936,Military short term detached duty,"£16,526.60"
Ministry of Defence,Ministry of Defence,25/02/2016,Development costs for military equipment,Defence Equipment + Support,SEAQUEST MARINE PROJECT MANAGEMENT LTD,,3201395,Intangible fiscal asset  - in year capital addition,"£16,500.82"
Ministry of Defence,Ministry of Defence,22/02/2016,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,105298,Cost of other material consumed,"£16,489.31"
Ministry of Defence,Ministry of Defence,29/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,107883,Equipment support non-project costs,"£16,416.04"
Ministry of Defence,Ministry of Defence,11/02/2016,IT and communication services,JFC,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,102102,Information technology services,"£16,367.28"
Ministry of Defence,Ministry of Defence,12/02/2016,Spend on Inventory - General,Defence Equipment + Support,TURNER VIRR & CO. LTD,LS25 2DY,103081,Spend on Inventory - General,"£16,321.50"
Ministry of Defence,Ministry of Defence,22/02/2016,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,105638,Cost of other material consumed,"£16,174.17"
Ministry of Defence,Ministry of Defence,17/02/2016,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,SOFTWARE BOX LIMITED,YO61 1ET,104428,IT Services -internal costs,"£16,164.00"
Ministry of Defence,Ministry of Defence,09/02/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,BUNZL UK LIMITED,RG7 4XE,99972,Spend on Inventory - General,"£16,123.35"
Ministry of Defence,Ministry of Defence,17/02/2016,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,WFL (UK) LIMITED,SN15 5DN,104491,Cost of ground diesel fuel consumed,"£16,095.00"
Ministry of Defence,Ministry of Defence,16/02/2016,Fuel for military use,Navy Command,WFL (UK) LIMITED,SN15 5DN,104043,Cost of ground diesel fuel consumed,"£16,094.58"
Ministry of Defence,Ministry of Defence,24/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,106356,Freight movement costs,"£16,066.25"
Ministry of Defence,Ministry of Defence,05/02/2016,Fees for professional services,Land Forces,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,99069,Fees for professional services excluding legal fees,"£16,060.00"
Ministry of Defence,Ministry of Defence,03/02/2016,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,97446,Computer equipment costing below the capitalisation threshold,"£16,038.62"
Ministry of Defence,Ministry of Defence,08/02/2016,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,99173,Cost of other material consumed,"£16,013.85"
Ministry of Defence,Ministry of Defence,25/02/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,107281,Fiscal asset under construction - capital in year addition,"£15,992.99"
Ministry of Defence,Ministry of Defence,02/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,HYDRAULIC PUMPS (UK) LIMITED,S61 4RJ,96632,Equipment support project costs,"£15,868.58"
Ministry of Defence,Ministry of Defence,05/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,98575,Equipment support project costs,"£15,782.40"
Ministry of Defence,Ministry of Defence,26/02/2016,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,107288,Consumption of medical dental and veterinary inventory,"£15,780.20"
Ministry of Defence,Ministry of Defence,17/02/2016,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,104162,Freight movement costs,"£15,710.04"
Ministry of Defence,Ministry of Defence,29/02/2016,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,108007,Spend on Inventory - General,"£15,694.66"
Ministry of Defence,Ministry of Defence,05/02/2016,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,99123,Cost of other material consumed,"£15,593.84"
Ministry of Defence,Ministry of Defence,12/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,102742,Equipment support non-project costs,"£15,573.10"
Ministry of Defence,Ministry of Defence,19/02/2016,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,RG7 4XE,104966,Spend on Inventory - General,"£15,551.60"
Ministry of Defence,Ministry of Defence,19/02/2016,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,105245,Cost of other material consumed,"£15,541.50"
Ministry of Defence,Ministry of Defence,23/02/2016,Fuel for military use,DES Bespoke Trading Entity,CERTAS ENERGY UK LIMITED,WA3 6XG,105727,Cost of ground diesel fuel consumed,"£15,506.85"
Ministry of Defence,Ministry of Defence,11/02/2016,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,RG7 4XE,101876,Spend on Inventory - General,"£15,483.35"
Ministry of Defence,Ministry of Defence,29/02/2016,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,108336,Cost of other material consumed,"£15,483.25"
Ministry of Defence,Ministry of Defence,17/02/2016,"Purchase of major spares armaments, medical & general stores",Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,104089,Capital spares engineering and technical inventory fiscal capital in year addition,"£15,414.92"
Ministry of Defence,Ministry of Defence,02/02/2016,IT and communication services,JFC,CYPRUS TELECOMMUNICATIONS AUTHORITY,,6000011120,Line + telephone rental including commercial charge for use of radio frequencies,"£15,350.17"
Ministry of Defence,Ministry of Defence,23/02/2016,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,105727,Cost of ground diesel fuel consumed,"£15,301.44"
Ministry of Defence,Ministry of Defence,24/02/2016,Fees for professional services,HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,106169,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£15,254.51"
Ministry of Defence,Ministry of Defence,15/02/2016,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,103610,Cost of other material consumed,"£15,227.51"
Ministry of Defence,Ministry of Defence,11/02/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,102473,Estate + facilities management services - accommodation inventory + service,"£15,208.50"
Ministry of Defence,Ministry of Defence,12/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,JACOBS U.K. LIMITED,RG41 5TU,102848,Equipment support project costs,"£15,112.52"
Ministry of Defence,Ministry of Defence,05/02/2016,Fees for professional services,JFC,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,98777,Fees for professional services,"£15,103.20"
Ministry of Defence,Ministry of Defence,26/02/2016,Design services and minor equipment purchases,Navy Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,107321,Equipment support non-project costs,"£15,018.46"
Ministry of Defence,Defence Science and Technology Laboratory,02/02/2016,Publications/Subscriptions,Corporate,BARCLAYCARD,TS17 6YG,G - 9000169094 - 00218240,Publications/Subscriptions,"£15,013.28"
Ministry of Defence,Ministry of Defence,11/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,102478,IT Services -internal costs,"£15,000.00"
Ministry of Defence,Royal Hospital Chelsea,12/02/2016,Purchased Services,Royal Hospital Chelsea,EDF Energy,DA6 8ET,PIN124099,Electricity,"£14,950.16"
