Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2016,Hire of Interim Managers,"Skills, Deregulation and Local Growth - Enterprise & Skills",ALLEN LANE LTD,122787,4212.60,SDLG Devolved Admin-Hire of Interim Managers,SW1Y 6RJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/01/2016,Printing,"Skills, Deregulation and Local Growth - Vocational Education Directorate",EVENT MARKETING SOLUTIONS LTD,122835,3390.00,FE Loan Development Costs-Printing,CH65 4LQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2016,Research and Development Expenditure,Government Office for Science -  Government Office for Science,HEALTH & SAFETY LABORATORY,123140,1024.13,Foresight: Innovation and Risk-Research and Development Expenditure,SK17 9JN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2016,Research and Development Expenditure,Government Office for Science -  Government Office for Science,HEALTH & SAFETY LABORATORY,123140,4200.00,Foresight: Innovation and Risk-Research and Development Expenditure,SK17 9JN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2016,Learning and Dev - CS Skills,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,CAPITA BUSINESS SERVICES LTD,123147,310.00,PSHE Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/01/2016,Programme and Projects Service,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",FORDWAY SOLUTIONS LTD,123245,812.00,FCDT Devolved Admin-Programme and Projects Service,GU7 1JJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2016,Hire of Conference Facilities,"People, Strategy and Higher Education - Human Resources",ABBEY COMMUNITY ASSOCIATION LTD (ABBEY COMMUNITY SERVICES LTD),123575,350.00,PSHE Non Devolved Admin-Hire of Conference Facilities,SW1P 3BU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2016,Leadership & People Management,"People, Strategy and Higher Education - Human Resources",ABBEY COMMUNITY ASSOCIATION LTD (ABBEY COMMUNITY SERVICES LTD),123575,12.90,PSHE Non Devolved Admin-Leadership & People Management,SW1P 3BU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Finance Directoreate",CIGNA RECRUITMENT LTD,124269,16200.00,FCDT Devolved Admin-Finance & Accounting Advice,EN5 4HL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2016,Telecoms Equipment,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",QUESTMARK LTD,124579,13428.88,FCDT Devolved Admin-Telecoms Equipment,NG10 4LS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/01/2016,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,DAISY COMMUNICATIONS LTD,124606,31.97,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2016,Finance Training,"Finance, Commercial & Digital Transformation - Finance Directoreate",CAPITA BUSINESS SERVICES LTD,124651,532.21,FCDT Devolved Admin-Finance Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2016,Finance Training,"Finance, Commercial & Digital Transformation - Finance Directoreate",CAPITA BUSINESS SERVICES LTD,124653,160.50,FCDT Devolved Admin-Finance Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2016,Hire of Interim Managers,"Skills, Deregulation and Local Growth - Enterprise & Skills",ALLEN LANE LTD,124804,5717.10,SDLG Devolved Admin-Hire of Interim Managers,SW1Y 6RJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2016,Learning and Dev - CS Skills,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",CAPITA BUSINESS SERVICES LTD,124865,204.00,PSHE Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Insurance,Economics & Markets - Europen Reform,AVIVA HEALTH UK LTD,125012,-3945.23,EU Expertise: General Costs-Insurance,SO53 3RY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Insurance,Economics & Markets - Europen Reform,AVIVA HEALTH UK LTD,125012,0.21,EU Expertise: General Costs-Insurance,SO53 3RY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Insurance,Economics & Markets - Europen Reform,AVIVA HEALTH UK LTD,125012,7890.25,EU Expertise: General Costs-Insurance,SO53 3RY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2016,Financial Advice and Services,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,ERNST & YOUNG LLP,125018,8180.40,Management Costs ICR Monetisation-Financial Advice and Services,EC2V 7TL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/01/2016,Financial Advice and Services,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,ERNST & YOUNG LLP,125018,83183.00,Management Costs ICR Monetisation-Financial Advice and Services,EC2V 7TL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2016,Hire of Interim Managers,"Skills, Deregulation and Local Growth - Enterprise & Skills",ALLEN LANE LTD,125167,3009.00,SDLG Devolved Admin-Hire of Interim Managers,SW1Y 6RJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,4.44,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,8.16,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,8.70,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,12.48,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,15.12,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,15.84,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,29.50,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,36.00,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,122.88,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2016,Stationery,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,BANNER BUSINESS SERVICES LTD,125349,169.80,PSHE Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2016,Recruitment Advice and Services,Business and Science - Small Business,OFFICE FOR NATIONAL STATISTICS,125351,146880.00,Single Business Register-Recruitment Advice and Services,NP10 8XG,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2016,Learning and Dev - CS Skills,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)",CAPITA BUSINESS SERVICES LTD,125540,808.00,SDLG Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/01/2016,Buildings Insurance,"Finance, Commercial & Digital Transformation - Estates",KNIGHT FRANK LLP,125620,18979.76,FCDT Devolved Admin-Buildings Insurance,W1U 8AN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2016,Stationery,Legal Services - Legal Services,OFFICE DEPOT INTERNATIONAL (UK) LTD T/A VIKING DIRECT,125633,237.37,Legal Services Admin-Stationery,LE41 9GS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2016,Learning and Dev - CS Skills,Business and Science - Innovation Directorate,CAPITA BUSINESS SERVICES LTD,125856,353.00,B&S Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2016,Research and Development Expenditure,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,NATIONAL CENTRE FOR SOCIAL RESEARCH(NATCEN),125975,11862.50,Student Support: HE-FE Research-Research and Development Expenditure,EC1V 0AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2016,Research and Development Expenditure,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,NATIONAL CENTRE FOR SOCIAL RESEARCH(NATCEN),125975,30552.00,Student Support: HE-FE Research-Research and Development Expenditure,EC1V 0AX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2016,Training And Development Expenditure,"Skills, Deregulation and Local Growth - Better Regulation Executive (BRE)",CAPITA BUSINESS SERVICES LTD,126068,310.00,SDLG Devolved Admin-Training And Development Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/01/2016,Other IT Consultancy,Business and Science - Small Business,ACUMA SOLUTIONS LTD,126136,6889.00,Business Support Integration-Other IT Consultancy,M23 9BE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",ESYNERGY SOLUTIONS LTD,126331,22885.00,FCDT Devolved Admin-Finance & Accounting Advice,EC3M 3JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",ESYNERGY SOLUTIONS LTD,126332,438.80,FCDT Devolved Admin-Finance & Accounting Advice,EC3M 3JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",ESYNERGY SOLUTIONS LTD,126338,10945.00,FCDT Devolved Admin-Finance & Accounting Advice,EC3M 3JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",ESYNERGY SOLUTIONS LTD,126342,8400.00,FCDT Devolved Admin-Finance & Accounting Advice,EC3M 3JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",ESYNERGY SOLUTIONS LTD,126343,67.60,FCDT Devolved Admin-Finance & Accounting Advice,EC3M 3JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/01/2016,Finance & Accounting Advice,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",ESYNERGY SOLUTIONS LTD,126344,168.00,FCDT Devolved Admin-Finance & Accounting Advice,EC3M 3JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/01/2016,Business Rates,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,126378,981473.16,British Israeli Technical Assistance-Business Rates,TW11 0LW,VENDOR,,,
