Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,22/05/2013,Grants to NDPBs,Head Office & Corporate Services,COMMONWEALTH WAR GRAVES COMMISSION,SL6 7DX,208927,Operating costs grant in aid commonwealth War Graves commission NSE,"629,000.00"
Ministry of Defence,Ministry of Defence,28/05/2013,General services and support,Defence Equipment & Support,SAAB AB,,3000009198,Defence equipment CLS/IOS service charge,"616,507.00"
Ministry of Defence,Ministry of Defence,24/05/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,210045,Works - estate management,"614,921.33"
Ministry of Defence,Ministry of Defence,22/05/2013,Medical treatment & stores and welfare services,Defence Equipment & Support,FENTON PHARMACEUTICALS LTD,NW3 6AL,208979,Medical inventory and services excluding the inventory system,"612,000.00"
Ministry of Defence,Ministry of Defence,09/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,204005,Movement of service personnel,"604,152.01"
Ministry of Defence,Ministry of Defence,30/05/2013,Rent and rates,Head Office & Corporate Services,CITY OF WESTMINSTER,SW1E 6QY,211395,Rent buildings - non civil estate property and married quarter property,"603,930.00"
Ministry of Defence,Ministry of Defence,03/05/2013,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,202078,Property dwellings private finance initiative - service concession arrangement service charge,"601,449.28"
Ministry of Defence,Ministry of Defence,24/05/2013,Payment of utilities,Defence Infrastructure Organisation ,GOVERNMENT PROCUREMENT SERVICE,L3 9PP,210013,Utilities consumed - gas,"593,102.74"
Ministry of Defence,Ministry of Defence,09/05/2013,Fees for professional services,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,204044,Fees for professional services excluding legal fees,"591,546.00"
Ministry of Defence,Ministry of Defence,23/05/2013,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,209479,Estate + facilities management services - accommodation inventory + service,"590,670.19"
Ministry of Defence,Ministry of Defence,02/05/2013,Payment of utilities,Defence Infrastructure Organisation ,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,5000096055,Utilities consumed - electricity,"586,892.10"
Ministry of Defence,Ministry of Defence,16/05/2013,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,TS17 6YG,11158,Monthly GPC payment,"582,798.72"
Ministry of Defence,Ministry of Defence,13/05/2013,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,205368,Information technology services,"570,031.22"
Ministry of Defence,Ministry of Defence,23/05/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,209710,Cost of food services,"545,273.74"
Ministry of Defence,Ministry of Defence,20/05/2013,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,207850,External military training ,"533,541.64"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000152452 - 00160809,,"526,540.90"
Ministry of Defence,Ministry of Defence,21/05/2013,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,208426,Utilities consumed - electricity,"524,795.55"
Ministry of Defence,Ministry of Defence,09/05/2013,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,204501,Works - estate management,"521,185.32"
Ministry of Defence,Ministry of Defence,17/05/2013,IT and communication services,Defence Equipment & Support,STERIA LIMITED,HP2 7AH,207722,Information technology services,"519,359.00"
Ministry of Defence,Ministry of Defence,14/05/2013,Design services and minor equipment purchases,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,206096,Equipment support non-project costs,"516,209.81"
Ministry of Defence,Ministry of Defence,28/05/2013,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,210668,Cost of food services,"515,814.41"
Ministry of Defence,Ministry of Defence,13/05/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,205711,Estate + facilities management services - accommodation inventory + service,"514,719.99"
Ministry of Defence,Ministry of Defence,01/05/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,201340,Estate + facilities management services - accommodation inventory + service,"511,962.98"
Ministry of Defence,Ministry of Defence,03/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,202163,Fiscal asset under construction - capital in year addition,"506,752.14"
Ministry of Defence,Ministry of Defence,16/05/2013,Spend on Inventory - General,Defence Equipment & Support,LOCKHEED MARTIN AERONAUTICS  COMPANY,,2000019124,Spend on Inventory - General,"504,535.08"
Ministry of Defence,Ministry of Defence,22/05/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BP OIL INTERNATIONAL LIMITED,TW16 7BP,2000019164,Raw materials and consumable aviation fuel inventory purchased,"494,783.54"
Ministry of Defence,Ministry of Defence,30/05/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BP OIL INTERNATIONAL LIMITED,TW16 7BP,2000019237,Raw materials and consumable aviation fuel inventory purchased,"494,685.57"
Ministry of Defence,Ministry of Defence,03/05/2013,Environmental clear up,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,202078,Non nuclear environmental decommissioning liability provision payment against provision,"491,693.44"
Ministry of Defence,Ministry of Defence,24/05/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,210279,Estate + facilities management services - accommodation inventory + service,"490,863.89"
Ministry of Defence,Ministry of Defence,03/05/2013,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,202204,Works - estate management,"489,952.52"
Ministry of Defence,Ministry of Defence,23/05/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,209710,Estate + facilities management services - accommodation inventory + service,"488,820.57"
Ministry of Defence,Ministry of Defence,14/05/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,206159,Works - estate management,"483,608.84"
Ministry of Defence,Ministry of Defence,01/05/2013,Rent and rates,Defence Infrastructure Organisation ,POOLE BOROUGH COUNCIL,BH15 2YE,201285,Rent buildings - non civil estate property and married quarter property,"479,462.40"
Ministry of Defence,Ministry of Defence,20/05/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,208254,Works - estate management,"478,935.66"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000151786 - 00161507,,"475,065.92"
Ministry of Defence,Ministry of Defence,07/05/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,203426,Works - estate management,"472,947.27"
Ministry of Defence,Ministry of Defence,21/05/2013,General services and support,Defence Equipment & Support,SAAB AB,,3000009182,Defence equipment CLS/IOS service charge,"472,106.00"
Ministry of Defence,Ministry of Defence,10/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,204888,Equipment support non-project costs,"470,039.85"
Ministry of Defence,Ministry of Defence,15/05/2013,Design services and minor equipment purchases,Land Forces,SAAB AB,,3000009161,Equipment support non-project costs,"463,750.00"
Ministry of Defence,Ministry of Defence,03/05/2013,Fees for professional services,Head Office & Corporate Services,TNT UK LIMITED,BL0 9AR,202755,Fees for professional services excluding legal fees,"459,086.37"
Ministry of Defence,Ministry of Defence,31/05/2013,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,211862,External military training ,"456,419.95"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Sub Contracted Work,Operations,GL INDUSTRIAL SERVICES UK LIMITED,,V - 9000152338 - 00161571,,"456,218.08"
Ministry of Defence,Ministry of Defence,22/05/2013,Rent and rates,Defence Infrastructure Organisation ,NORTH AYRSHIRE COUNCIL,KA12 8EE,209097,Rent buildings - non civil estate property and married quarter property,"454,842.00"
Ministry of Defence,Ministry of Defence,28/05/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,210599,Cost of food services,"454,200.04"
Ministry of Defence,Ministry of Defence,10/05/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,205227,Works - estate management,"451,181.89"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000152155 - 00159098,,"450,000.00"
Ministry of Defence,Ministry of Defence,20/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,207814,Movement of service personnel,"445,985.11"
Ministry of Defence,Ministry of Defence,01/05/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,201125,Works - estate management,"444,921.29"
Ministry of Defence,Defence Science and Technology Laboratory,24/05/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000152336 - 00163407,,"442,900.60"
Ministry of Defence,Ministry of Defence,22/05/2013,Rent and rates,Defence Infrastructure Organisation ,VALE OF GLAMORGAN COUNCIL,CF63 4YN,209240,Rent buildings - non civil estate property and married quarter property,"442,833.92"
Ministry of Defence,Ministry of Defence,29/05/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,211163,Works services - excluding United States forces/NATO + married quarters,"441,200.39"
Ministry of Defence,Ministry of Defence,13/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,HOLYHEAD MARINE SERVICES LIMITED,LL65 1YB,205485,Equipment support project costs,"438,178.23"
Ministry of Defence,Ministry of Defence,20/05/2013,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,208025,Works - estate management,"437,602.78"
Ministry of Defence,Ministry of Defence,10/05/2013,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,176964,Capital spares engineering and technical inventory single use military equip capital in year addition,"432,285.62"
Ministry of Defence,Ministry of Defence,30/05/2013,IT and communication services,Joint Forces Command,SERCO LIMITED,RG27 9UY,211727,Computer equipment costing below the capitalisation threshold,"427,510.65"
Ministry of Defence,Ministry of Defence,17/05/2013,IT and communication services,Land Forces,AIRWAVE SOLUTIONS LIMITED,SL1 2EJ,207228,Hire charges IT and communications,"426,368.42"
Ministry of Defence,Ministry of Defence,09/05/2013,Estate management,Defence Infrastructure Organisation ,BABCOCK FLAGSHIP LIMITED,BH23 6BS,204042,Estate + facilities management services - accommodation inventory + service,"425,895.39"
Ministry of Defence,Ministry of Defence,13/05/2013,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1G 0PU,205474,Cost of ground diesel fuel consumed,"425,486.63"
Ministry of Defence,Ministry of Defence,07/05/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000096200,Utilities consumed - gas,"422,378.42"
Ministry of Defence,Ministry of Defence,01/05/2013,Grants to NDPBs,Head Office & Corporate Services,COMMONWEALTH WAR GRAVES COMMISSION,SL6 7DX,200988,Grant in aid commonwealth war graves commission,"416,500.00"
Ministry of Defence,Ministry of Defence,16/05/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,207176,Works - estate management,"413,800.57"
Ministry of Defence,Defence Science and Technology Laboratory,03/05/2013,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000151784 - 00159144,,"412,400.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2013,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000152235 - 00162984,,"410,916.65"
Ministry of Defence,Ministry of Defence,21/05/2013,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,208382,Estate + facilities management services - accommodation inventory + service,"410,131.39"
Ministry of Defence,Defence Science and Technology Laboratory,31/05/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000152452 - 00160807,,"405,529.34"
Ministry of Defence,Ministry of Defence,03/05/2013,Purchase of buildings - Non Dwellings,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,202769,Property building non dwelling asset - in year capital addition,"404,103.98"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,210566,Fiscal asset under construction - capital in year addition,"400,452.10"
Ministry of Defence,Ministry of Defence,10/05/2013,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,RG27 9UY,205132,Estate + facilities management services - accommodation inventory + service,"399,660.88"
Ministry of Defence,Ministry of Defence,16/05/2013,Administration,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,NW9 5BA,206764,General administration,"390,945.57"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Sub Contracted Research,Programme Office,COSWORTH ELECTRONICS LIMITED,,V - 9000152148 - 00160644,,"390,370.44"
Ministry of Defence,Ministry of Defence,20/05/2013,Fees for professional services,Joint Forces Command,CRANFIELD UNIVERSITY,MK43 0AL,207930,Fees for professional services excluding legal fees,"390,153.00"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,SKANSKA UK PLC,GU21 6HR,207706,Fiscal asset under construction - capital in year addition,"385,114.40"
Ministry of Defence,Ministry of Defence,30/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,TODAYSURE MATTHEWS LIMITED,SK14 4LF,211776,Equipment support non-project costs,"383,150.00"
Ministry of Defence,Ministry of Defence,03/05/2013,Payment of utilities,Defence Infrastructure Organisation ,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,5000096142,Utilities consumed - electricity,"381,962.14"
Ministry of Defence,Ministry of Defence,16/05/2013,Purchase of inventory and services ,Defence Equipment & Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,206734,Cost of other material consumed,"378,661.96"
