Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,11-Sep-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1141797,444.09 ,VAT on invoice HQTFM Contract invoice 90376074
Ministry of Justice,MoJ HQ,11-Sep-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1141797,"44,374.44 ","Vinyls, Painting and Whiteboard installation on 5th Floor, 102 Petty France (Tech Pilot)."
Ministry of Justice,MoJ HQ,11-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ARK DATA CENTRES LTD,1141799,"178,899.64 ",Data Centre Racking and Storage Charges Aug 2014
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,67.31 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,67.31 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,78.26 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,51.56 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1141427,6.38 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1141427,164.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1141427,51.56 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,66.67 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,77.34 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,77.34 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,51.56 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,51.56 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,77.34 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,77.34 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,11.17 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,78.26 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,11.17 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.23 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,11.17 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,11.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,78.26 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,11.17 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1141427,85.87 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1141427,164.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1141427,82.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,328.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,92.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ500-Arms Length Bodies (CPG),ATOS IT SERVICES UK LTD,1141427,82.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"382,783.46 ",Network Optimisation Programme Internet Protocol Telephony Charges Aug 2014
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"76,556.69 ",Network Optimisation Programme Internet Protocol Telephony Charges Aug 2014
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"226,215.01 ",Sustainable Print Service (SPS)
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"48,642.00 ",Telephony Service for Non-WALK IN TAKE OVER ex CWW PNN3 Lines -  01/04/2013 to 18/10/2016
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"9,728.40 ",Telephony Service for Non-WALK IN TAKE OVER ex CWW PNN3 Lines -  01/04/2013 to 18/10/2016
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"48,612.24 ",Network Optimisation Programme WALK IN TAKE OVER Charges Aug 2014
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"9,722.45 ",Network Optimisation Programme WALK IN TAKE OVER Charges Aug 2014
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"22,828.13 ",Network Optimisation Programme Internet Protocol Telephony Charges Aug 2014
Ministry of Justice,MoJ HQ,25-Sep-14 ,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1142816,"4,565.63 ",Network Optimisation Programme Internet Protocol Telephony Charges Aug 2014
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,41.41 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,11.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,78.26 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,51.56 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,116.08 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,78.26 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,"2,145.00 ",IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,199.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,257.46 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,"2,145.00 ",IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,199.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1141427,257.46 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,168.10 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,6.38 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,5.13 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,11.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,11.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,11.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1141427,242.09 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1141427,77.34 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1141427,51.52 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1141427,69.75 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1141427,282.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1141427,51.52 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1141427,66.86 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1141427,219.64 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,11.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1141427,11.62 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,847.86 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1141427,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1141427,164.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1141427,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,04-Sep-14 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1141427,11.17 ,IT peripherals/individual ordered software and equipment
