Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,16/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONENTERPRISE LIMITED,B75 7RL,349938,Estate core services charge,"3,789,302.00"
Ministry of Defence,Ministry of Defence,26/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000115692,Works - estate management,"3,595,788.80"
Ministry of Defence,Ministry of Defence,03/06/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,KELDA WATER SERVICES (ESTATES) LIMITED,S75 3JR,345351,Property non dwellings private finance initiative - service concession arrangement service charge,"3,582,927.43"
Ministry of Defence,Ministry of Defence,17/06/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,KELDA WATER SERVICES (ESTATES) LIMITED,S75 3JR,350572,Property non dwellings private finance initiative - service concession arrangement service charge,"3,566,234.83"
Ministry of Defence,Ministry of Defence,24/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,353390,Estate core services charge,"3,354,986.83"
Ministry of Defence,Ministry of Defence,29/06/2014,Rent and rates,HO+CS,Granada Enterprises Limited,,CO001,Rent buildings - married quarter property,"3,333,333.33"
Ministry of Defence,Ministry of Defence,19/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,351387,Equipment support non-project costs,"3,216,051.50"
Ministry of Defence,Ministry of Defence,19/06/2014,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,351541,Grant in aid to the council of reserve forces and cadet associations,"3,078,380.00"
Ministry of Defence,Ministry of Defence,12/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,348753,Equipment support non-project costs,"2,923,317.76"
Ministry of Defence,Ministry of Defence,09/06/2014,Rental of plant and machinery,Defence Equipment + Support,ALC (SPC) LIMITED,OX25 2LD,347286,Plant + machinery private finance initiative - service concession arrangements service charge,"2,896,279.20"
Ministry of Defence,Ministry of Defence,26/06/2014,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,354647,External military training ,"2,796,183.06"
Ministry of Defence,Ministry of Defence,27/06/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,B37 7YG,355203,Property non dwellings private finance initiative - service concession arrangement service charge,"2,744,036.75"
Ministry of Defence,Ministry of Defence,09/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,347687,Equipment support project costs,"2,512,770.00"
Ministry of Defence,Ministry of Defence,20/06/2014,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,352173,Property non dwellings private finance initiative - service concession arrangement service charge,"2,470,817.73"
Ministry of Defence,Ministry of Defence,04/06/2014,General services and support,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,345640,Defence equipment CLS/IOS service charge,"2,466,361.20"
Ministry of Defence,Ministry of Defence,16/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,350145,Estate core services charge,"2,326,108.46"
Ministry of Defence,Ministry of Defence,23/06/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,352789,Fiscal asset under construction - capital in year addition,"2,290,118.40"
Ministry of Defence,Ministry of Defence,12/06/2014,Development costs for military equipment,Defence Equipment + Support,ATKINS LIMITED,WR5 1WS,348781,Intangible single use military equipment asset  - in year capital addition,"2,174,238.64"
Ministry of Defence,Ministry of Defence,25/06/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LONDON & REGIONAL (ST GEORGES  COURT) LIMITED,W1U 8EW,353884,Rent land - non civil estate property + married quarter property,"2,160,000.00"
Ministry of Defence,Ministry of Defence,04/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000114821,Works - estate management,"2,130,379.77"
Ministry of Defence,Ministry of Defence,13/06/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TOUCHSTONE CORPORATE PROPERTY SERVICES LIMITED,BA2 2AF,349786,Rent land - non civil estate property + married quarter property,"2,128,477.81"
Ministry of Defence,Ministry of Defence,04/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,345822,Estate + facilities management services - accommodation inventory + service,"2,093,570.59"
Ministry of Defence,Ministry of Defence,13/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,349566,Estate core services charge,"2,074,626.15"
Ministry of Defence,Ministry of Defence,23/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,352643,Estate + facilities management services - accommodation inventory + service,"1,952,450.83"
Ministry of Defence,Ministry of Defence,04/06/2014,Fees for professional services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,346056,Fees for professional services excluding legal fees,"1,948,999.00"
Ministry of Defence,Ministry of Defence,12/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,348790,Works - estate management,"1,926,655.95"
Ministry of Defence,Ministry of Defence,13/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,349566,Fiscal asset under construction - capital in year addition,"1,900,804.78"
Ministry of Defence,Ministry of Defence,23/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,352535,Equipment support non-project costs,"1,900,000.00"
Ministry of Defence,Ministry of Defence,24/06/2014,Grants to NDPBs,Land Forces,ROYAL HOSPITAL,SW3 4SR,353488,Operating costs grant in aid to the Royal Hospital Chelsea,"1,890,674.00"
Ministry of Defence,Ministry of Defence,13/06/2014,IT and communication services,Defence Equipment + Support,ATOS IT SERVICES UK LIMITED,WV10 6UH,349276,Information technology services,"1,869,464.00"
Ministry of Defence,Ministry of Defence,25/06/2014,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,353627,External military training ,"1,869,209.69"
Ministry of Defence,Ministry of Defence,02/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,344811,Fiscal asset under construction - capital in year addition,"1,829,537.48"
Ministry of Defence,Ministry of Defence,11/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LEND LEASE CONSTRUCTION (EMEA) LIMITED,B91 3TA,348501,Fiscal asset under construction - capital in year addition,"1,827,368.69"
Ministry of Defence,Ministry of Defence,30/06/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LAND & PROPERTY SERVICES,BT2 7SL,42239,Rent buildings - non civil estate property and married quarter property,"1,786,350.24"
Ministry of Defence,Ministry of Defence,04/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,345819,Works services - excluding United States forces/NATO + married quarters,"1,731,655.81"
Ministry of Defence,Ministry of Defence,11/06/2014,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,348413,Property non dwellings private finance initiative - service concession arrangement service charge,"1,731,292.04"
Ministry of Defence,Ministry of Defence,18/06/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,350880,Utilities consumed - gas,"1,704,891.75"
Ministry of Defence,Defence Science and Technology Laboratory,20/06/2014,Facility Management Costs,Infrastructure,SERCO LIMITED,,V - 9000159841 - 00186947,,"1,689,862.77"
Ministry of Defence,Ministry of Defence,06/06/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,5000114980,Utilities consumed - electricity,"1,636,480.02"
Ministry of Defence,Ministry of Defence,12/06/2014,Fees for professional services,Defence Equipment + Support,ERNST & YOUNG LLP,SE1 2AF,348924,Fees for professional services excluding legal fees,"1,635,268.44"
Ministry of Defence,Ministry of Defence,11/06/2014,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,348326,External military training ,"1,617,082.12"
Ministry of Defence,Ministry of Defence,16/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,349975,Fiscal asset under construction - capital in year addition,"1,610,452.77"
Ministry of Defence,Ministry of Defence,06/06/2014,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,346818,Transport fighting equipment operating lease,"1,592,857.17"
Ministry of Defence,Ministry of Defence,25/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,353920,Fiscal asset under construction - capital in year addition,"1,559,084.86"
Ministry of Defence,Defence Science and Technology Laboratory,13/06/2014,Sub Contracted Research,Programme Delivery Directorate,MBDA UK LIMITED,,V - 9000159671 - 00186857,,"1,553,489.00"
Ministry of Defence,Ministry of Defence,26/06/2014,Fees for professional services,Defence Equipment + Support,ERNST & YOUNG LLP,SE1 2AF,354394,Fees for professional services excluding legal fees,"1,550,946.60"
Ministry of Defence,Ministry of Defence,12/06/2014,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,349121,Fees for professional services excluding legal fees,"1,532,492.08"
Ministry of Defence,Ministry of Defence,05/06/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,346356,Property dwellings private finance initiative - service concession arrangement service charge,"1,527,710.35"
Ministry of Defence,Ministry of Defence,10/06/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,2000022312,Fiscal asset under construction - capital in year addition,"1,445,508.29"
Ministry of Defence,Ministry of Defence,17/06/2014,Research and development,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,350420,Research and development at the pre main gate stage of a project,"1,443,405.00"
Ministry of Defence,Ministry of Defence,10/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,347943,Fiscal asset under construction - capital in year addition,"1,375,436.09"
Ministry of Defence,Ministry of Defence,23/06/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,352645,Utilities consumed - gas,"1,374,421.46"
Ministry of Defence,Ministry of Defence,05/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,346273,Estate + facilities management services - accommodation inventory + service,"1,373,179.98"
Ministry of Defence,Ministry of Defence,19/06/2014,IT and communication services,Defence Equipment + Support,MICROSOFT LTD,,351748,Information technology services,"1,370,823.00"
Ministry of Defence,Ministry of Defence,10/06/2014,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,348036,Fiscal asset under construction - capital in year addition,"1,335,601.28"
Ministry of Defence,Ministry of Defence,27/06/2014,"Adminstration, claims, compensation and awards",HO+CS,NHS LOTHIAN,EH14 1TY,355104,Cost of claims/compensation and related expenses against MOD,"1,280,293.00"
Ministry of Defence,Ministry of Defence,30/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000115959,Works - estate management,"1,248,099.83"
Ministry of Defence,Ministry of Defence,06/06/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,347135,Cost of food purchases,"1,237,352.97"
Ministry of Defence,Ministry of Defence,04/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,346068,Estate + facilities management services - accommodation inventory + service,"1,229,104.42"
Ministry of Defence,Ministry of Defence,09/06/2014,IT and communication services,Land Forces,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9GZ,347794,IT Services -internal costs,"1,219,571.82"
Ministry of Defence,Ministry of Defence,11/06/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,348628,Cost of food purchases,"1,192,860.50"
Ministry of Defence,Ministry of Defence,06/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LOVELL PARTNERSHIPS LIMITED,EN4 0DR,347042,Fiscal asset under construction - capital in year addition,"1,158,965.00"
Ministry of Defence,Ministry of Defence,30/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,5000115899,Equipment support project costs,"1,152,352.03"
Ministry of Defence,Defence Science and Technology Laboratory,30/06/2014,IT Hardware,Infrastructure,STERIA LIMITED,,V - 9000159945 - 00187746,,"1,133,266.49"
Ministry of Defence,Ministry of Defence,02/06/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,345051,Cost of food purchases,"1,120,302.36"
Ministry of Defence,Ministry of Defence,26/06/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,354611,Cost of food purchases,"1,099,160.11"
Ministry of Defence,Ministry of Defence,25/06/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,353702,Cost of food services,"1,084,088.60"
Ministry of Defence,Ministry of Defence,18/06/2014,Property leases,HO+CS,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,351057,Property non dwellings private finance initiative - service concession arrangement service charge,"1,067,422.05"
Ministry of Defence,Ministry of Defence,16/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,350345,Works - estate management,"1,064,774.22"
Ministry of Defence,Ministry of Defence,20/06/2014,Rental of plant and machinery,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,352114,Plant + machinery private finance initiative - service concession arrangements service charge,"1,048,214.15"
Ministry of Defence,Ministry of Defence,17/06/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,350730,Property non dwellings private finance initiative - service concession arrangement service charge,"1,047,092.18"
Ministry of Defence,Ministry of Defence,30/06/2014,Transport hire charges,Land Forces,BUSVERKEHR OSTWESTFALEN GMBH,,5000115914,Transport other hire charge,"1,020,890.32"
Ministry of Defence,Ministry of Defence,20/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,352266,Estate + facilities management services - accommodation inventory + service,"1,010,195.48"
Ministry of Defence,Ministry of Defence,13/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,2000022345,Equipment support non-project costs,"1,002,976.20"
Ministry of Defence,Defence Science and Technology Laboratory,27/06/2014,Rent/Lease of Land & Bldgs,Infrastructure,QINETIQ LIMITED,,V - 0000002942 - 00187727,,"991,833.87"
Ministry of Defence,Ministry of Defence,04/06/2014,Development costs for military equipment,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,346024,Intangible fiscal asset  - in year capital addition,"990,000.00"
Ministry of Defence,Ministry of Defence,09/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000115010,Works - estate management,"982,383.11"
Ministry of Defence,Ministry of Defence,09/06/2014,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,347721,Equipment support non-project costs,"979,863.25"
Ministry of Defence,Ministry of Defence,25/06/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,353638,Single use military equipment asset under construction - capital in year addition,"965,244.00"
Ministry of Defence,Ministry of Defence,10/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,VECTOR AEROSPACE ENGINE SERVICES UK LTD,CR9 4LE,348265,Equipment support non-project costs,"944,501.85"
Ministry of Defence,Ministry of Defence,19/06/2014,Inventory Accruals,Defence Equipment + Support,SELEX ES LTD,LU1 3PG,351935,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"942,000.00"
Ministry of Defence,Ministry of Defence,19/06/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,SELEX ES LTD,LU1 3PG,351935,Fiscal asset under construction - capital in year addition,"942,000.00"
Ministry of Defence,Ministry of Defence,12/06/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,348887,Fiscal asset under construction - capital in year addition,"936,449.45"
Ministry of Defence,Defence Science and Technology Laboratory,20/06/2014,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000159841 - 00186706,,"936,212.02"
Ministry of Defence,Ministry of Defence,26/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,354647,Estate + facilities management services - accommodation inventory + service,"926,478.26"
Ministry of Defence,Ministry of Defence,13/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,349712,Estate + facilities management services - accommodation inventory + service,"922,093.58"
Ministry of Defence,Ministry of Defence,18/06/2014,General services and support,Defence Equipment + Support,POWERFIELD LIMITED,CW7 2JZ,351242,Defence equipment CLS/IOS service charge,"915,913.44"
Ministry of Defence,Ministry of Defence,05/06/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,RHEINMETALL SOLDIER ELECTRONICS GMBH,,3000010630,Single use military equipment asset under construction - capital in year addition,"907,247.65"
Ministry of Defence,Ministry of Defence,27/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,354878,Fiscal asset under construction - capital in year addition,"903,722.79"
Ministry of Defence,Ministry of Defence,19/06/2014,Fees for professional services,JFC,CRANFIELD UNIVERSITY,MK43 0AL,351544,Fees for professional services excluding legal fees,"900,591.50"
Ministry of Defence,Ministry of Defence,05/06/2014,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3000010626,Spend on Inventory - General,"898,273.09"
Ministry of Defence,Ministry of Defence,27/06/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,355087,Fees for professional services excluding legal fees,"893,612.21"
Ministry of Defence,Defence Science and Technology Laboratory,20/06/2014,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000159827 - 00186940,,"859,712.13"
Ministry of Defence,Defence Science and Technology Laboratory,20/06/2014,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000159827 - 00186942,,"859,712.13"
Ministry of Defence,Ministry of Defence,19/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,351432,Equipment support non-project costs,"856,957.75"
Ministry of Defence,Defence Science and Technology Laboratory,30/06/2014,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000159967 - 00187524,,"851,894.33"
Ministry of Defence,Ministry of Defence,19/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,351676,Works - estate management,"834,677.53"
Ministry of Defence,Ministry of Defence,02/06/2014,Externally delivered education and training,JFC,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,345155,External military training ,"832,775.00"
Ministry of Defence,Ministry of Defence,17/06/2014,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,350673,Spend on Inventory - General,"830,562.00"
Ministry of Defence,Ministry of Defence,26/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,354284,Equipment support non-project costs,"815,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,13/06/2014,Sub Contracted Research,Programme Delivery Directorate,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000159668 - 00186204,,"797,886.25"
Ministry of Defence,Ministry of Defence,04/06/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV1 4HY,345684,Fiscal asset under construction - capital in year addition,"793,312.62"
Ministry of Defence,Defence Science and Technology Laboratory,13/06/2014,IT Hardware,Infrastructure,STERIA LIMITED,,V - 9000159693 - 00186688,,"788,398.47"
Ministry of Defence,Ministry of Defence,23/06/2014,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,353035,External military training ,"788,127.03"
Ministry of Defence,Ministry of Defence,05/06/2014,General services and support,Defence Equipment + Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,346431,Defence equipment CLS/IOS service charge,"782,529.00"
Ministry of Defence,Ministry of Defence,13/06/2014,Fees for professional services,HO+CS,SERCO LIMITED,RG27 9UY,349712,Fees for professional services excluding legal fees,"777,920.02"
Ministry of Defence,Ministry of Defence,06/06/2014,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,346999,Fiscal asset under construction - capital in year addition,"769,993.17"
Ministry of Defence,Ministry of Defence,10/06/2014,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,348178,Operating costs grant in aid to the royal navy marine society and sea cadets.,"763,143.00"
Ministry of Defence,Ministry of Defence,13/06/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,349266,Cost of food services,"761,796.05"
Ministry of Defence,Ministry of Defence,05/06/2014,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,346296,Feasibility studies covering concept/assessment phase costs,"754,563.00"
Ministry of Defence,Ministry of Defence,26/06/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WILTSHIRE COUNCIL,BA14 4DS,354753,Rent buildings - non civil estate property and married quarter property,"749,296.88"
Ministry of Defence,Ministry of Defence,26/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,354445,Works - estate management,"747,835.07"
Ministry of Defence,Ministry of Defence,13/06/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000115188,Works - estate management,"747,796.93"
Ministry of Defence,Ministry of Defence,17/06/2014,Inventory Accruals,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,350673,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"733,224.00"
Ministry of Defence,Ministry of Defence,26/06/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,GU14 6YU,354294,Equipment support non-project costs,"732,763.49"
