Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
DEFRA,Core Defra,03/08/2012,Current Grants E,Policy Delivery DG,Fauna & Flora International,2706122610225," £26,102.25 ",Darwin initiative grant scheme payment - 2nd quarter ,CB1 2JD,SME,exempt,DARWDFID,Expense,
DEFRA,Core Defra,03/08/2012,Current Grants E,Policy Delivery DG,Bangor University,2606122720975," £27,209.75 ",Darwin initiative grant scheme payment - 1st quarter,LL57 2DG,,Exempt,DARWINXX,Expense,
DEFRA,Core Defra,09/08/2012,Current Grants E,Policy Delivery DG,International Institute For Environment & Development,1807123317200," £33,172.00 ",Darwin initiative grant scheme payment - 2nd quarter. Research to policy building capacity for conservation through poverty alleviation project,WC1X 8NH,SME,Exempt,DARWDFID,Expense,
DEFRA,Core Defra,09/08/2012,Current Grants E,Policy Delivery DG,St Helena National Trust,180712," £26,219.25 ",Darwin initiative grant scheme payment - 2nd quarter,STHL 1ZZ,SME,exempt,DARWINXX,Expense,
DEFRA,Core Defra,15/08/2012,Current Transfers Abroad UK,Policy Delivery DG,United Nations Environment Programme,0908123209500," £32,095.00 ",EAP multi-donor technical cooperation trust fund for the implementation of the African elephant action plan,00100,,,00000000,Expense,
DEFRA,Core Defra,09/08/2012,Current Grants E,Policy Delivery DG,International Institute For Environment & Development,180712," £34,972.50 ",Darwin initiative grant scheme payment - 2nd quarter.  Mainstreaming biodiversity and development project,WC1X 8NH,SME,Exempt,DARWDFID,Expense,
DEFRA,Core Defra,13/08/2012,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0024205," £134,452.00 ",First quarter payment wildlife species conservation work,YO41 1LZ,,16731,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Current Transfers Abroad UK,Policy Delivery DG,UNEP/CITES Secretariat,2012016," £30,000.00 ",Invoice number :2012016-contribution to mike-Asia,CH 1219,,,00000000,Expense,
DEFRA,Core Defra,03/08/2012,Current Grants E,Policy Delivery DG,Joint Nature Conservation Committee,010712," £29,712.50 ",Darwin initiative grant scheme payment - 2nd quarter ,PE1 1JY,,Exempt,00000000,Expense,
DEFRA,Core Defra,23/08/2012,Market Research,Policy Delivery DG,SKM Enviros,JW02514," £32,035.36 ",Professional services Waste Flow Data 1 -31/07/12 ,CB3 6DP,,13908,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,010812," £3,000,000.00 ",Local Services Support Grant-LSSG,HP2 4XN,,exempt,00000000,Expense,
DEFRA,Core Defra,01/08/2012,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAAUGUST12," £45,000,000.00 ",Grant In Aid Payment for Environmental Protection and Flood Defence - August 2012 ,BS1 5AH,,Exempt,00000000,Expense,
DEFRA,Core Defra,13/08/2012,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000015269," £130,308.00 ",Ecosystems Interactions project ,KT15 3NB,,Exempt,AHVLA001,Expense,
DEFRA,Core Defra,21/08/2012,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0024139," £161,994.00 ",The UK Government Decontamination Service: Contribution to the Food and Environment Reasearch Agency's June and July pay cost,YO41 1LZ,,exempt,00000000,Expense,
DEFRA,Core Defra,13/08/2012,Other Current Payments (GB),Policy Delivery DG,Food & Environment Research Agency,F0024087," £711,000.00 ",Corporate service charges IT April to June 2012,YO41 1LZ,,Exempt,00000000,Expense,
DEFRA,Core Defra,13/08/2012,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0024092," £1,650,068.00 ",Plant health non evidence Memorandum of Understanding April - June 2012 ,YO41 1LZ,,Exempt,00000000,Expense,
DEFRA,Core Defra,08/08/2012,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000015248," £2,590,948.24 ",Sundries - unspecified 2012/13 quarter 1 depreciation,KT15 3NB,,Exempt,00000000,Expense,
DEFRA,Core Defra,13/08/2012,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0024091," £2,245,493.00 ",Plant health surveillance costs,YO41 1LZ,,Exempt,00000000,Expense,
DEFRA,Core Defra,21/08/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701541," £41,482.48 ",Bovine Spongiform Encephalopathy testing and beef assurance work ,YO1 2YX,,Exempt,TSE001CA,Expense,
DEFRA,Core Defra,21/08/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701579," £39,166.01 ",Bovine Spongiform Encephalopathy testing and beef assurance work ,YO1 2YX,,Exempt,TSE001CA,Expense,
DEFRA,Core Defra,07/08/2012,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000015028," £141,263.49 ",Pass through simulate disease occurrence APR-MAY 2012,KT15 3NB,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014109," £141,263.49 ",Pass through Simulate Disease occurrence - Fallen Stock Sampling Fee Apr-May 2012,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014730," £135,396.16 ",Funding for Animal By Products work ,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014775," £55,008.83 ",Field surveillance ,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014755," £49,371.14 ",Transmissible Spongiform Encephalopathy charges May 2012,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,03/08/2012,Evidence Non R&D,Policy Delivery DG,L G C Limited,50165028," £118,843.70 ",European Union Rebate samples invoiced to abattiors 22/6/12 and 29/6/12,TW11 0LY,SME,Exempt,TSE00963,Expense,
DEFRA,Core Defra,28/08/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,17001654," £41,052.70 ",Food Standard Agency Memorandum of Understanding Service Level Agreement 2012-13,YO1 2YX,,Exempt,ABPO0001,Expense,
DEFRA,Core Defra,28/08/2012,Evidence Non R&D,Policy Delivery DG,L G C Limited,50171503," £152,701.08 ",European Union Rebate for samples on  13/7 and 31/7/12 TSE testing private laboratories,TW11 0LY,SME,Exempt,TSE00963,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014735," £40,425.19 ",Funding for Transmissible Spongiform Encephalopathy work for year 12/13,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014750," £178,302.54 ",Funding for Animal By Products work for May 2012,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014770," £121,829.97 ",Funding for Animal By Products work for June 2012,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,03/08/2012,Evidence Non R&D,Policy Delivery DG,L G C Limited,50164686," £132,244.80 ",Transmissible Spongiform Encephalopathy testing private laboratories,TW11 0LY,SME,Exempt,TSE00963,Expense,
DEFRA,Core Defra,13/08/2012,Evidence Non R&D,Policy Delivery DG,Identigen Ltd,JUL12," £39,321.79 ",Bovine Spongiform Encephalopathy testing July 12 testing private laboratories ,NP10 8UL,SME,Exempt,TSE00963,Expense,
DEFRA,Core Defra,21/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP063568," £25,493.21 ",Project on screening for costs of disease resistance caused by stomatal dysfunction ,WV6 8TQ,,exempt,SFFS0006,Expense,
DEFRA,Core Defra,17/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,0908124588939," £38,241.16 ",Project on nitrous oxide emissions factors,WV6 8TQ,,exempt,SFFS0005,Expense,
DEFRA,Core Defra,07/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20016823," £41,057.75 ",Project on improvement of forage grasses and white clover to improve phosphorus use efficiency and reduce phosphorus losses to water from UK grasslands ,SY23 2AX,,,00000000,Expense,
DEFRA,Core Defra,23/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-503683-40610," £48,060.54 ",Transnational research (with European partners) for plant pests and pathogens of statutory concern,YO41 1LZ,,Exempt,SFFS0002,Expense,
DEFRA,Core Defra,28/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,North Wyke Research.,ERS-503672-40599," £46,844.48 ",Research to validate of fertiliser manual recommendations for grasslands,AL5 2JQ,SME,Exempt,SFFS0005,Expense,
DEFRA,Core Defra,28/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Agri-Food & Biosciences Institute,ERS-503680-40598," £47,492.99 ",Greenhouse gas research platform - data management,BT9 5PX,,Exempt,SFFS0005,Expense,
DEFRA,Core Defra,23/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Brunel University,FI147968," £32,715.07 ",Payment to Brunel University for a project on integrated thermal energy storage in food refrigeration equipment for energy and CO2 emissions reduction,UB8 3PH,,exempt,SFFS0003,Expense,
DEFRA,Core Defra,21/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP063603," £28,243.73 ",Project on improving the sustainability of phosphorus use in arable farming ,WV6 8TQ,,Exempt,SFFS0006,Expense,
DEFRA,Core Defra,21/08/2012,Evidence Non R&D,Policy Delivery DG,Kynetec Ltd,060801," £42,336.00 ",British Survey of Fertiliser Practice 2011 to 2014,RG20 8JE,SME,14262,FCAG0003,Expense,
DEFRA,Core Defra,09/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,East Malling Research,11077," £26,895.00 ","Project on biological, semiochemical and selective chemical management methods for insecticide resistant western flower thrips on protected strawberry",ME19 6BJ,SME,exempt,SFFS0006,Expense,
DEFRA,Core Defra,17/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,0908123391900," £28,265.83 ",Project on potential for nitrification inhibitors and fertiliser nitrogen application timing strategies to reduce direct and indirect nitrous oxide emissions from UK agriculture ,WV6 8TQ,,exempt,SFFS0005,Expense,
DEFRA,Core Defra,09/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Newcastle Upon Tyne,9100048697," £29,817.06 ",Project on assessing the environmental consequences of husbandry changes in UK poultry systems through a Life Cycle Analysis ,NE1 7RU,,exempt,SFFS0006,Expense,
DEFRA,Core Defra,28/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-503682-40563," £56,090.65 ",Greenhouse gas research platform - estimating methane emissions factors,RG6 6AH,,exempt,SFFS0005,Expense,
DEFRA,Core Defra,07/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Technology Strategy Board,000628," £54,881.60 ",Knowledge Transfer Partnership initiative,SN2 1JF,,exempt,SFFS0003,Expense,
DEFRA,Core Defra,09/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20016930," £30,768.38 ",Project on harnessing new technologies for sustainable oat production and utilisation,SY23 2AX,,exempt,SFFS0006,Expense,
DEFRA,Core Defra,23/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Elm Farm Research Centre,1397," £41,689.41 ",Project on adaptive winter wheat populations,RG20 0HR,SME,,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20016824," £28,396.21 ",Project on improvement of perennial ryegrass and red clover to increase nitrogen use efficiency and reduce Nitrogen losses from pastures and silo ,SY23 2AX,,,SFFS0006,Expense,
DEFRA,Core Defra,03/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20016825," £34,680.02 ",Project on improvement of perennial ryegrass and white clover to increase the efficiency of nitrogen use in the rumen,SY23 2AX,,,00000000,Expense,
DEFRA,Core Defra,31/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP063660," £121,565.43 ",Project on minimising nitrous oxide intensities of arable crop products,WV6 8TQ,,exempt,SFFS0005,Expense,
DEFRA,Core Defra,31/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP063661," £49,473.61 ","Project on reducing green house gas emissions, nitrate pollution and lost productivity by fully automating nitrogen fertiliser management",WV6 8TQ,,exempt,SFFS0005,Expense,
DEFRA,Core Defra,17/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Sac Commercial Ltd,0908123095500," £25,795.83 ",Project on nitrous oxide emissions factors,EH9 3JG,SME,exempt,SFFS0005,Expense,
DEFRA,Core Defra,01/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Nottingham,6978885," £28,460.65 ",Project on sustainable emulsion ingredients through bio-innovation,NG7 2RD,,exempt,SFFS0004,Expense,
DEFRA,Core Defra,13/08/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJAUG2012," £178,089.00 ",Grant in aid funding ,NG8 9AF,,16961,GLA00005,Expense,
DEFRA,Core Defra,13/08/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJAUG2012100712," £172,673.00 ",Enforcement funding ,NG8 9AF,,16961,GLA00002,Expense,
DEFRA,Core Defra,01/08/2012,Evidence Non R&D,Policy Delivery DG,C E F A S,8002092," £2,232,833.33 ",July High Level Agreement payment,NR33 0HT,,exempt,00000000,Expense,
DEFRA,Core Defra,13/08/2012,Evidence Non R&D,Policy Delivery DG,C E F A S,8002153," £2,232,833.33 ",August High Level Agreement payment,NR33 0HT,,exempt,00000000,Expense,
DEFRA,Core Defra,09/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,48666," £350,000.00 ",Shelf sea biogeochemistry,SN2 1EU,,Exempt,00000000,Expense,
DEFRA,Core Defra,28/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,49206," £200,000.00 ",Shelf sea biogeochemistry,SN2 1EU,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014773," £89,264.98 ",Reportable diseases and zoonoses June 2012,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014753," £113,140.70 ",Reportable diseases and zoonoses May 2012,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014733," £106,382.11 ",Funding for reportable diseases and zoonoses for year 2012/13.,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,17/08/2012,Current Grants E,Policy Delivery DG,Lincolnshire Wolds AONB.,250412," £89,432.00 ",Final payment for core services between 1 January 2012 and 31 March 2012,LN1 1YL,,Exempt,00000000,Expense,
DEFRA,Core Defra,15/08/2012,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,090812," £472,000.00 ",Design and development of indicators for Low Carbon Economy programme,PE1 1JY,,Exempt,00000000,Expense,
DEFRA,Core Defra,01/08/2012,Grant-in Aid Payments,Policy Delivery DG,Natural England,260712," £10,000,000.00 ",Grant-in-aid payment August 2012,YO1 7PX,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Prog Provision Matched Exp,Policy Delivery DG,JSS Pensions Administration,4959," £115,484.45 ",Payment to JSS Pensions for administering the National Conservancy Council pension scheme,SN2 1FF,,Exempt,00000000,Expense,
DEFRA,Core Defra,17/08/2012,Other Current Payments E,Policy Delivery DG,A E A Technology plc,614082," £43,321.04 ",Delivery of the Farming Advice Service,OX11 0QJ,SME,15760,00000000,Expense,
DEFRA,Core Defra,28/08/2012,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,332382," £55,334.06 ",Delivery the school milk scheme - quarter 1 2012/13,RG1 3YD,,Exempt,LIV00022,Expense,
DEFRA,Core Defra,28/08/2012,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,332316," £64,531.85 ",Delivery of the school milk scheme - quarter 4 2011/12,RG1 3YD,,Exempt,LIV00022,Expense,
DEFRA,Core Defra,03/08/2012,Programme Consultancy Costs,Policy Delivery DG,A D A S UK Ltd,RIRP062679," £26,640.00 ",Funding for the EU Protected Food Names scheme,WV6 8TQ,,11126,00000000,Expense,
DEFRA,Core Defra,17/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Social Marketing Practice,SMP261," £33,012.00 ",Research into the role of intermediaries as facilitators of change to the way people live or consume,OX11 7EA,SME,Exempt,00000000,Expense,
DEFRA,Core Defra,30/08/2012,Evidence Non R&D,Policy Delivery DG,A E A Technology - SPM Lead Contract,6149171," £111,641.80 ",Lead contract work for sustainable consumption and production,OX11 0QJ,,10548,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Icaro Consulting Ltd,265," £25,000.00 ",Testing of high-level water efficiency messaging to enable analysis of what motivates water saving behaviours,E17 3PN,SME,EV0537 EXEMPT,00000000,Expense,
DEFRA,Core Defra,15/08/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A E A Technology - SPM Lead Contract,6149053," £26,300.00 ",Investigation into the CO2 emissions of the service industries,OX11 0QJ,,exempt,00000000,Expense,
DEFRA,Core Defra,01/08/2012,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,310712," £1,175,000.00 ",August Grant in Aid payment ,NE4 7YH,,Exempt,00000000,Expense,
DEFRA,Core Defra,07/08/2012,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Government,310712," £250,000.00 ",August Grant in Aid payment ,HP2 4XN,,Exempt,00000000,Expense,
