Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) 
FCO,FCO,21-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",DG CHANGE & DELIVERY,ARCHER SMITH LTD,1070937,"2,208.00"
FCO,FCO,21-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",DG CHANGE & DELIVERY,ARCHER SMITH LTD,1070937,"1,550.00"
FCO,FCO,20-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,WEBEX COMMUNICATIONS UK LTD,1070931,"30,736.00"
FCO,FCO,20-Mar-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,WEBEX COMMUNICATIONS UK LTD,1070931,"6,147.20"
FCO,FCO,20-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,WEBEX COMMUNICATIONS UK LTD,1070931,"-30,736.00"
FCO,FCO,20-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,WEBEX COMMUNICATIONS UK LTD,1070931,"30,736.00"
FCO,FCO,20-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,WEBEX COMMUNICATIONS UK LTD,1070931,"-30,736.00"
FCO,FCO,20-Mar-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,WEBEX COMMUNICATIONS UK LTD,1070931,"-6,147.20"
FCO,FCO,20-Mar-13,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,WEBEX COMMUNICATIONS UK LTD,1070931,"30,736.00"
FCO,FCO,20-Mar-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,WEBEX COMMUNICATIONS UK LTD,1070931,"6,147.20"
FCO,FCO,01-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,EXTRAORDINARY CHAMBER IN THE COURT OF CAMBODIA,5000611,"400,000.00"
FCO,FCO,05-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,EXTRAORDINARY CHAMBER IN THE COURT OF CAMBODIA,5000615,"1,000,000.00"
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,431.11
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,"81,856.58"
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,"1,067.33"
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,"1,478.77"
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,21.56
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,"4,092.83"
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,53.37
FCO,FCO,21-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000462,73.94
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,431.11
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,"81,856.58"
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,"1,067.33"
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,"1,478.77"
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,21.56
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,"4,092.83"
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,53.37
FCO,FCO,22-Mar-13,FM Interserve BES Maintenance,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000473,73.94
FCO,FCO,22-Mar-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,"1,725.21"
FCO,FCO,22-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,398.03
FCO,FCO,22-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,"84,932.43"
FCO,FCO,22-Mar-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,"2,335.54"
FCO,FCO,22-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,738.94
FCO,FCO,22-Mar-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,407.32
FCO,FCO,22-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,93.97
FCO,FCO,22-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,"20,052.55"
FCO,FCO,22-Mar-13,FM Interserve Office Support Services,#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,551.42
FCO,FCO,22-Mar-13,"Purchase of Furniture, Fittings and Domestic Appliances",#N/A,ISS FACILITY SERVICES LTD FCO OP,9000478,174.46
FCO,FCO,22-Mar-13,FMCU POE Trust Account Debtor,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000467,"1,500,000.00"
FCO,FCO,19-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,ECORYS RESEARCH AND CONSULTING LTD,128777,"29,194.73"
FCO,FCO,19-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,ECORYS RESEARCH AND CONSULTING LTD,128777,"34,104.11"
FCO,FCO,12-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,"KURIHARA (THAILAND) CO., LTD.",600000535,"105,021.76"
FCO,FCO,12-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,THE ASSOCIATION OF COMMONWEALTH UNIVERSITIES,1069750,"98,536.42"
FCO,FCO,12-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,THE ASSOCIATION OF COMMONWEALTH UNIVERSITIES,1069750,"19,707.28"
FCO,FCO,12-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,THE ASSOCIATION OF COMMONWEALTH UNIVERSITIES,1069751,"500,000.00"
FCO,FCO,12-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1069700,"70,000.00"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"15,000.00"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"15,000.00"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"4,565.63"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"-15,000.00"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"-4,565.63"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"15,000.00"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"2,663.90"
FCO,FCO,22-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ELECTORAL REFORM INTERNATIONAL SERVICES LTD,1071123,"1,901.73"
FCO,FCO,19-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,THOMSON REUTERS FOUNDATION,1070825,"29,139.21"
FCO,FCO,13-Mar-13,Residential Property Services,DG CHANGE & DELIVERY,CBRE LTD,1069805,"30,000.00"
FCO,FCO,13-Mar-13,Residential Property Services,DG CHANGE & DELIVERY,CBRE LTD,1069805,"1,749.60"
FCO,FCO,13-Mar-13,Residential Property Services,DG CHANGE & DELIVERY,CBRE LTD,1069805,"-1,749.60"
FCO,FCO,13-Mar-13,Residential Property Services,DG CHANGE & DELIVERY,CBRE LTD,1069805,"1,749.60"
FCO,FCO,28-Mar-13,Local Education Allowance,DG CHANGE & DELIVERY,FUNDATIA CRAWFORD HOUSE,7011207,"33,142.04"
FCO,FCO,21-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,USAID,1812553,"1,321,615.01"
FCO,FCO,28-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,USAID,1812574,"1,321,615.01"
FCO,FCO,01-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,VERITAS ARCHITECTS SDN BHD,5000614,"39,798.00"
FCO,FCO,01-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,VERITAS ARCHITECTS SDN BHD,5000614,"5,202.00"
FCO,FCO,25-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,OZLER TURIZM ORGANIZASYON TASARIM ILETISIM A S,128915,"50,948.39"
FCO,FCO,18-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HERITAGE GRADE,12453,"130,124.99"
FCO,FCO,21-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,OBSERVATOIRE NATIONAL DE LA JEUNESSE,235838,"25,540.00"
FCO,FCO,25-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRAEBECK CONSTRUCTION LTD,95155,"209,004.90"
FCO,FCO,20-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,BBC MEDIA ACTION,100000315,"35,170.31"
FCO,FCO,28-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,NORDIC INTERNATIONAL SUPPORT FOUNDATION,1812568,"88,473.53"
FCO,FCO,12-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GORDON CONTRACTORS INC,1812511,"231,393.07"
FCO,FCO,11-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,SHARQ MEDIA,1069674,"29,783.12"
FCO,FCO,07-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,SOCIAL PIONEERS LTD.,700000375,"26,942.55"
FCO,FCO,07-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,SOCIAL PIONEERS LTD.,700000375,"3,066.31"
FCO,FCO,07-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,SOCIAL PIONEERS LTD.,700000375,"33,040.38"
FCO,FCO,26-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ENSEMBLE CONTRE LA PEINE DE MORT,5000658,"31,925.34"
FCO,FCO,05-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BRC ORGANIZASYON VE REKLAM LTD.STI,128467,"53,088.37"
FCO,FCO,26-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,TRANSFORM ENGINE PARTNER UK LLP,1071576,"63,250.00"
FCO,FCO,26-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,TRANSFORM ENGINE PARTNER UK LLP,1071576,"12,650.00"
FCO,FCO,12-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BBC  BRITISH BROADCASTING CORPORATION,1069688,"2,400,000.00"
FCO,FCO,12-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BBC  BRITISH BROADCASTING CORPORATION,1069688,"26,700,000.00"
FCO,FCO,17-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,NATIONAL CIVIC FORUM,1001098,"25,569.98"
FCO,FCO,20-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,UNISPACE,1812546,"90,652.56"
FCO,FCO,28-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,UNISPACE,1812573,"347,256.91"
FCO,FCO,15-Mar-13,Residential Property Services,DG CHANGE & DELIVERY,CAPITA SYMONDS LIMITED,1070165,"175,440.00"
FCO,FCO,15-Mar-13,Residential Property Services,DG CHANGE & DELIVERY,CAPITA SYMONDS LIMITED,1070165,"35,088.00"
FCO,FCO,08-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,KENYA ASSOCIATION OF MANUFACTURERS,3246,"31,308.40"
FCO,FCO,05-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,INSTITUTE FOR PARLIAMENTARY DEMOCRACY,1000451,"31,308.47"
FCO,FCO,21-Mar-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,STONY BROOK UNIVERSITY,1812551,"27,640.78"
FCO,FCO,25-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,OXFORD RESEARCH GROUP,700000380,"35,615.21"
FCO,FCO,21-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,WILTON PARK,200002607,"60,060.00"
FCO,FCO,27-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,DOGAN BURDA DERGI YAYINCILIK,2001732,"31,190.11"
FCO,FCO,19-Mar-13,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1070494,"41,997.58"
FCO,FCO,26-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,THE UNITED NATIONS,5000664,"50,000.00"
FCO,FCO,26-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,WOMENS INITIATIVES FOR GENDER JUSTICE,5000667,"175,000.00"
FCO,FCO,28-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,MINISTRY OF FINANCE KOSOVO,1004242,"44,860.92"
FCO,FCO,05-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1069147,"70,573.97"
FCO,FCO,05-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1069147,"3,256.00"
FCO,FCO,13-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1069949,"56,279.87"
FCO,FCO,13-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1069949,"77,818.80"
FCO,FCO,13-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1069949,"4,440.00"
FCO,FCO,13-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1069949,"1,184.00"
FCO,FCO,22-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1071230,"113,856.82"
FCO,FCO,22-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1071230,"93,466.31"
FCO,FCO,22-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1071230,"5,624.00"
FCO,FCO,22-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1071230,"8,880.00"
FCO,FCO,28-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1072300,"29,419.47"
FCO,FCO,28-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1072300,"25,873.33"
FCO,FCO,28-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1072300,"34,519.38"
FCO,FCO,28-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1072300,"1,776.00"
FCO,FCO,28-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1072300,"2,664.00"
FCO,FCO,28-Mar-13,Heavy Baggage,DG CHANGE & DELIVERY,N A MOVING SERVICES LTD,1072300,"1,480.00"
FCO,FCO,01-Mar-13,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1068836,"26,054.00"
FCO,FCO,01-Mar-13,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1068836,"5,210.80"
FCO,FCO,07-Mar-13,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1069494,"26,054.00"
FCO,FCO,07-Mar-13,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1069494,"5,210.80"
FCO,FCO,02-Apr-13,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1072474,"26,474.00"
FCO,FCO,02-Apr-13,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1072474,"5,294.80"
FCO,FCO,02-Apr-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,CLEARVIEW IMAGING SERVICES LTD,1072428,"30,000.00"
FCO,FCO,02-Apr-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,CLEARVIEW IMAGING SERVICES LTD,1072428,"6,000.00"
FCO,FCO,20-Mar-13,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,BRITISH COUNCIL,1000499,"241,406.45"
FCO,FCO,08-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BRITISH COUNCIL,1069560,"50,000.00"
FCO,FCO,21-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1070943,"3,700,000.00"
FCO,FCO,21-Mar-13,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1070943,"11,950,000.00"
FCO,FCO,25-Mar-13,Programme Spend (Oracle Projects Control Account),#N/A,BRITISH COUNCIL,2000602,"6,171.05"
FCO,FCO,25-Mar-13,Programme Spend (Oracle Projects Control Account),#N/A,BRITISH COUNCIL,2000602,"-6,171.05"
FCO,FCO,25-Mar-13,Programme Spend (Oracle Projects Control Account),#N/A,BRITISH COUNCIL,2000602,"34,000.00"
FCO,FCO,13-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BRITISH COUNCIL,4501927,"80,000.42"
FCO,FCO,28-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NATO,1004243,"331,408.09"
FCO,FCO,28-Mar-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NATO,1004244,"13,158,413.96"
FCO,FCO,08-Mar-13,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1069589,"115,285.86"
FCO,FCO,08-Mar-13,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1069589,"23,057.17"
FCO,FCO,14-Mar-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,SAVE THE CHILDREN FUND,10000007,"50,738.12"
FCO,FCO,05-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1068958,"172,946.27"
FCO,FCO,05-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1068958,"29,353.73"
FCO,FCO,05-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1068958,"5,870.75"
FCO,FCO,05-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1068958,-0.01
FCO,FCO,18-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1070374,"157,034.31"
FCO,FCO,18-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1070374,"-157,034.31"
FCO,FCO,18-Mar-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1070374,"157,034.31"
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,"107,074.00"
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,369.71
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,"39,567.00"
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,73.94
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,"21,414.80"
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,"-39,567.00"
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,"39,567.00"
FCO,FCO,28-Mar-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072128,"7,913.40"
FCO,FCO,02-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1072422,"21,057.64"
FCO,FCO,02-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,CABLE AND WIRELESS WORLDWIDE,1072422,"55,844.61"
FCO,FCO,02-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1072422,"4,211.53"
FCO,FCO,02-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1072422,-0.01
FCO,FCO,02-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1072422,"-21,057.64"
FCO,FCO,02-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1072422,"21,057.64"
