Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,24/06/2013,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,220062,Utilities consumed - gas,272.4
Ministry of Defence,Ministry of Defence,03/06/2013,Rental of plant and machinery,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,212465,Plant + machinery operating lease,269.76
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,RH2 8BF,212465,Cost of other material consumed,269.1
Ministry of Defence,Ministry of Defence,07/06/2013,Estate management,Air Command,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,214690,Estate core services charge,267.99
Ministry Of Defence,Defence Science and Technology Laboratory,14/06/2013,Consumable Materials,Corporate,BARCLAYCARD,,G - 9000152860 - 00165997,,267.58
Ministry of Defence,Ministry of Defence,24/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,219940,Cost of other material consumed,267.02
Ministry of Defence,Ministry of Defence,25/06/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,220738,Military short term detached duty,264.5
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,218524,Civilian short term detached duty,264
Ministry of Defence,Ministry of Defence,28/06/2013,IT and communication services,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,221947,Line + telephone rental including commercial charge for use of radio frequencies,263.58
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,221310,Cost of other material consumed,263.22
Ministry of Defence,Ministry of Defence,06/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,213950,Cost of other material consumed,263.15
Ministry of Defence,Ministry of Defence,24/06/2013,Property leases,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Property dwellings operating lease,262.63
Ministry of Defence,Ministry of Defence,14/06/2013,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,217041,Estate + facilities management services - accommodation inventory + service,260.11
Ministry of Defence,Ministry of Defence,25/06/2013,Rent and rates,Defence Infrastructure Organisation ,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,220754,Rent land - non civil estate property + married quarter property,259.99
Ministry of Defence,Ministry of Defence,12/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,256.11
Ministry of Defence,Ministry of Defence,25/06/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,255.88
Ministry of Defence,Ministry of Defence,20/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,218745,Cost of other material consumed,252.52
Ministry of Defence,Ministry of Defence,24/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,219940,Cost of other material consumed,252.33
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,212465,Cost of other material consumed,251.85
Ministry of Defence,Ministry of Defence,10/06/2013,"Transportation of personnel, freight and travel expenses",Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian air travel costs for short term detached duty,251.78
Ministry of Defence,Ministry of Defence,04/06/2013,Transport hire charges,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Transport other hire charge,251.72
Ministry of Defence,Ministry of Defence,14/06/2013,IT and communication services,Joint Forces Command,XEROX (UK) LIMITED,BN13 1QG,217396,Computer equipment costing below the capitalisation threshold,250
Ministry of Defence,Ministry of Defence,06/06/2013,Food and clothing,Air Command,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,214011,Cost of food services,249.33
Ministry of Defence,Ministry of Defence,21/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,219872,Cost of other material consumed,249.1
Ministry of Defence,Ministry of Defence,13/06/2013,Purchase of inventory and services ,Defence Equipment & Support,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,216531,Cost of other material consumed,248.06
Ministry of Defence,Ministry of Defence,25/06/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,246.63
Ministry of Defence,Ministry of Defence,14/06/2013,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,217290,Transport other hire charge,246.08
Ministry of Defence,Ministry of Defence,03/06/2013,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,212465,Estate + facilities management services - accommodation inventory + service,244.92
Ministry of Defence,Ministry of Defence,25/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BOC LIMITED,M28 2UT,220496,Consumption of engineering and technical inventory,242.64
Ministry of Defence,Ministry of Defence,03/06/2013,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,212465,Equipment support non-project costs,236.48
Ministry of Defence,Ministry of Defence,19/06/2013,Official entertainment and hospitality,Head Office & Corporate Services,SODEXO LTD,M50 0AL,218576,Entertainment + hospitality,233.25
Ministry of Defence,Ministry of Defence,24/06/2013,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,219976,Estate + facilities management services - accommodation inventory + service,226.16
Ministry of Defence,Ministry of Defence,17/06/2013,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,217659,Fees for professional services excluding legal fees,225.87
Ministry of Defence,Ministry of Defence,07/06/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,225.69
Ministry of Defence,Ministry of Defence,07/06/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,214826,Military short term detached duty,223.42
Ministry of Defence,Ministry of Defence,21/06/2013,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,219429,Estate + facilities management services - accommodation inventory + service,221.75
Ministry of Defence,Ministry of Defence,28/06/2013,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,222324,Estate + facilities management services - accommodation inventory + service,219.37
Ministry of Defence,Ministry of Defence,25/06/2013,Payment of utilities,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,218.77
Ministry of Defence,Ministry of Defence,19/06/2013,Design services and minor equipment purchases,Navy Command,XMA LTD,NG11 7EP,218680,Equipment support non-project costs,218.34
Ministry of Defence,Ministry of Defence,24/06/2013,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate core services charge,215.21
Ministry of Defence,Ministry of Defence,24/06/2013,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,219940,Equipment support non-project costs,215.14
Ministry of Defence,Ministry of Defence,04/06/2013,Administration,Head Office & Corporate Services,XMA LTD,NG11 7EP,213296,General administration,213.7
Ministry of Defence,Ministry of Defence,24/06/2013,IT and communication services,Head Office & Corporate Services,CANON (UK) LIMITED,RH2 8BF,219976,Computer equipment costing below the capitalisation threshold,213.66
Ministry of Defence,Ministry of Defence,12/06/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,211.07
Ministry of Defence,Ministry of Defence,13/06/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,216474,Freight movement costs,210.01
Ministry of Defence,Ministry of Defence,11/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,215998,Cost of other material consumed,209.78
Ministry of Defence,Ministry of Defence,12/06/2013,Purchase of inventory and services ,Joint Forces Command,WILLIAMS LEA LIMITED,NR3 1PD,216319,Cost of other material consumed,209.12
Ministry of Defence,Ministry of Defence,04/06/2013,Spend on Inventory - General,Navy Command,BUNZL UK LIMITED,W1H 7JT,177261,Spend on Inventory - General,208.28
Ministry of Defence,Ministry of Defence,14/06/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,217397,Computer equipment costing below the capitalisation threshold,207.22
Ministry of Defence,Ministry of Defence,17/06/2013,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,217472,Consumption of engineering and technical inventory,205.36
Ministry of Defence,Ministry of Defence,05/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,213897,Cost of other material consumed,204.92
Ministry of Defence,Ministry of Defence,05/06/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,213821,Freight movement costs,204
Ministry of Defence,Ministry of Defence,10/06/2013,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,215390,Works services - excluding United States forces/NATO + married quarters,203.23
Ministry of Defence,Ministry of Defence,07/06/2013,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,214826,Military short term detached duty,200.1
Ministry of Defence,Ministry of Defence,17/06/2013,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,218054,Equipment support non-project costs,199.44
Ministry of Defence,Ministry of Defence,25/06/2013,Estate management,Joint Forces Command,ISS MEDICLEAN LIMITED,GU21 5RW,220630,Estate + facilities management services - accommodation inventory + service,198.47
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,218347,Movement of service personnel,198.11
Ministry of Defence,Ministry of Defence,27/06/2013,Design services and minor equipment purchases,Land Forces,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,221687,Equipment support project costs,197.76
Ministry of Defence,Ministry of Defence,25/06/2013,Spend on Inventory - General,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,220676,Spend on Inventory - General,196.27
Ministry of Defence,Ministry of Defence,20/06/2013,Food and clothing,Head Office & Corporate Services,SODEXO LTD,M50 0AL,219202,Cost of food purchases,195.93
Ministry of Defence,Ministry of Defence,04/06/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,195.1
Ministry Of Defence,Defence Science and Technology Laboratory,14/06/2013,Other Services & Office costs,Corporate,BARCLAYCARD,,G - 9000152860 - 00165998,,194.44
Ministry of Defence,Ministry of Defence,24/06/2013,Spend on Inventory - General,Navy Command,BUNZL UK LIMITED,W1H 7JT,177573,Spend on Inventory - General,192.92
Ministry of Defence,Ministry of Defence,27/06/2013,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,221756,Military short term detached duty,192.7
Ministry of Defence,Ministry of Defence,04/06/2013,IT and communication services,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,213019,Computer equipment costing below the capitalisation threshold,190.89
Ministry of Defence,Ministry of Defence,19/06/2013,Food and clothing,Joint Forces Command,SODEXO LTD,M50 0AL,218576,Cost of food services,189.8
Ministry of Defence,Ministry of Defence,28/06/2013,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,222297,Transport other hire charge,187.76
Ministry of Defence,Ministry of Defence,13/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,216880,Cost of other material consumed,182.52
Ministry of Defence,Ministry of Defence,25/06/2013,Medical treatment & stores and welfare services,Land Forces,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,220580,Welfare services including sports equipment and ministers of religion.,181.31
Ministry of Defence,Ministry of Defence,07/06/2013,Medical treatment & stores and welfare services,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,214553,Medical health services,177.56
Ministry of Defence,Ministry of Defence,10/06/2013,Administration,Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,175.6
Ministry of Defence,Ministry of Defence,24/06/2013,Externally delivered education and training,Defence Equipment & Support,BOC LIMITED,M28 2UT,219954,External training - civilian,175.5
Ministry of Defence,Ministry of Defence,03/06/2013,"Adminstration, claims, compensation and awards",Joint Forces Command,SERCO LIMITED,RG27 9UY,212878,Cost of claims/compensation and related expenses against MOD,175.22
Ministry of Defence,Ministry of Defence,28/06/2013,Transport hire charges,Joint Forces Command,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,222297,Transport other operating lease,175.02
Ministry of Defence,Ministry of Defence,21/06/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,174.29
Ministry of Defence,Ministry of Defence,10/06/2013,Food and clothing,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,215390,Cost of food purchases,174.22
Ministry of Defence,Ministry of Defence,17/06/2013,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,217506,Computer equipment costing below the capitalisation threshold,173.55
Ministry of Defence,Ministry of Defence,17/06/2013,IT and communication services,Head Office & Corporate Services,XEROX (UK) LIMITED,BN13 1QG,218053,IT Services -internal costs,172.69
Ministry of Defence,Ministry of Defence,25/06/2013,Purchase of inventory and services ,Air Command,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,220608,Cost of other material consumed,170.88
Ministry of Defence,Ministry of Defence,19/06/2013,Estate management,Head Office & Corporate Services,SODEXO LTD,M50 0AL,218576,Estate + facilities management services - accommodation inventory + service,170.73
Ministry of Defence,Ministry of Defence,21/06/2013,Estate management,Head Office & Corporate Services,SODEXO LTD,M50 0AL,219785,Estate + facilities management services - accommodation inventory + service,170.73
Ministry of Defence,Ministry of Defence,10/06/2013,Spend on Inventory - General,Joint Forces Command,JAGUAR LAND ROVER LIMITED,CV3 4LF,177378,Spend on Inventory - General,168.3
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Joint Forces Command,BOC LIMITED,M28 2UT,220907,Consumption of medical dental and veterinary inventory,168
Ministry of Defence,Ministry of Defence,03/06/2013,Administration,Air Command,CANON (UK) LIMITED,RH2 8BF,212465,General administration,167.73
Ministry Of Defence,Defence Science and Technology Laboratory,14/06/2013,Vehicle Charges,Operations,BARCLAYCARD,,G - 9000152860 - 00165998,,167.19
Ministry of Defence,Ministry of Defence,25/06/2013,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,220519,Spend on Inventory - General,166.73
Ministry of Defence,Ministry of Defence,26/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,RAF permanent posting long term detached duty,164.49
Ministry of Defence,Ministry of Defence,17/06/2013,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,217558,Freight movement costs,163.92
Ministry of Defence,Ministry of Defence,24/06/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Schools + community relations initiatives,163.01
Ministry of Defence,Ministry of Defence,20/06/2013,Food and clothing,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of purchasing and repairing clothing,162.51
Ministry of Defence,Ministry of Defence,11/06/2013,Fuel for military use,Air Command,QINETIQ LIMITED,GU14 0LX,215839,Aviation fuel casual uplift consumed,162.4
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,220838,Consumption of medical dental and veterinary inventory,162.03
Ministry of Defence,Ministry of Defence,24/06/2013,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,220445,Equipment support non-project costs,160.68
Ministry of Defence,Ministry of Defence,06/06/2013,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,CITYSPRINT (UK) LIMITED,RH1 1SH,214006,Freight movement costs,160.63
Ministry of Defence,Ministry of Defence,24/06/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,219954,Consumption of engineering and technical inventory,158.32
Ministry of Defence,Ministry of Defence,13/06/2013,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,216497,Estate + facilities management services - accommodation inventory + service,158.1
Ministry of Defence,Ministry of Defence,21/06/2013,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,OX4 2JY,219392,Utilities consumed - electricity,157.41
Ministry of Defence,Ministry of Defence,11/06/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,215879,Cost of food purchases,157.38
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,212465,Cost of other material consumed,155.35
Ministry of Defence,Ministry of Defence,05/06/2013,"Transportation of personnel, freight and travel expenses",Navy Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,213821,Freight movement costs,153
Ministry of Defence,Ministry of Defence,21/06/2013,Spend on Inventory - General,Defence Equipment & Support,BRIGGS EQUIPMENT UK LIMITED,WS11 8XW,219387,Spend on Inventory - General,152.42
Ministry of Defence,Ministry of Defence,17/06/2013,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,217472,Consumption of engineering and technical inventory,150.72
Ministry of Defence,Ministry of Defence,12/06/2013,Design services and minor equipment purchases,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,150.65
Ministry of Defence,Ministry of Defence,10/06/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,215049,Freight movement costs,149.92
Ministry of Defence,Ministry of Defence,20/06/2013,Payment of utilities,Joint Forces Command,BRITISH GAS TRADING LIMITED,OX4 2JY,218765,Utilities consumed - electricity,149.88
Ministry of Defence,Ministry of Defence,04/06/2013,"Transportation of personnel, freight and travel expenses",Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,213118,Military short term detached duty,149.06
Ministry of Defence,Ministry of Defence,24/06/2013,Estate management,Air Command,ARAMARK LTD,LS16 6QY,219903,Estate + facilities management services - accommodation inventory + service,148.81
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Joint Forces Command,SERCO LIMITED,RG27 9UY,212878,Cost of other material consumed,148.52
Ministry of Defence,Ministry of Defence,13/06/2013,Spend on Inventory - General,Land Forces,E.P.BARRUS LTD,OX26 4UR,216488,Spend on Inventory - General,146.64
Ministry of Defence,Ministry of Defence,20/06/2013,"Transportation of personnel, freight and travel expenses",Navy Command,ARAMARK LTD,LS16 6QY,218718,Military short term detached duty,146.19
Ministry of Defence,Ministry of Defence,25/06/2013,Spend on Inventory - General,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,220814,Spend on Inventory - General,145.42
Ministry of Defence,Ministry of Defence,14/06/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,217315,Cost of clothing and textile services received,143.92
Ministry Of Defence,Defence Science and Technology Laboratory,14/06/2013,IT Software,Operations,BARCLAYCARD,,G - 9000152860 - 00165998,,142.95
Ministry of Defence,Ministry of Defence,07/06/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical health services,142.76
Ministry of Defence,Ministry of Defence,25/06/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,140.6
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,218524,Civilian short term detached duty,139.2
Ministry of Defence,Ministry of Defence,13/06/2013,Purchase of inventory and services ,Navy Command,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,216531,Cost of other material consumed,138.62
Ministry of Defence,Ministry of Defence,06/06/2013,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,214399,Cost of purchasing and repairing clothing,138
Ministry of Defence,Ministry of Defence,25/06/2013,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,220814,Cost of purchasing and repairing clothing,138
Ministry of Defence,Ministry of Defence,06/06/2013,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,213930,Works - estate management,133.98
Ministry of Defence,Ministry of Defence,27/06/2013,Fees for professional services,Head Office & Corporate Services,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,221794,Fees for professional services excluding legal fees,132
Ministry of Defence,Ministry of Defence,19/06/2013,IT and communication services,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,218157,Computer equipment costing below the capitalisation threshold,131.79
Ministry of Defence,Ministry of Defence,25/06/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,220738,Military short term detached duty,131.7
Ministry of Defence,Ministry of Defence,06/06/2013,Food and clothing,Joint Forces Command,TURNER VIRR & CO. LTD,LS25 2DY,214399,Cost of purchasing and repairing clothing,130.8
Ministry of Defence,Ministry of Defence,28/06/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,222413,Computer equipment costing below the capitalisation threshold,130.42
Ministry of Defence,Ministry of Defence,11/06/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,127.44
Ministry of Defence,Ministry of Defence,04/06/2013,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,213221,General administration,125.95
Ministry of Defence,Ministry of Defence,18/06/2013,IT and communication services,Air Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000098107,Line + telephone rental including commercial charge for use of radio frequencies,125.12
Ministry of Defence,Ministry of Defence,17/06/2013,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,217461,Equipment support non-project costs,124.56
Ministry of Defence,Ministry of Defence,11/06/2013,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,215578,Spend on Inventory - General,124.42
Ministry of Defence,Ministry of Defence,11/06/2013,Design services and minor equipment purchases,Navy Command,XMA LTD,NG11 7EP,215998,Equipment support non-project costs,120.3
Ministry of Defence,Ministry of Defence,20/06/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,120.19
Ministry of Defence,Ministry of Defence,26/06/2013,Rent and rates,Defence Infrastructure Organisation ,Government Actuary's Department,EC4A 1AB,2.00E+11,Rent buildings - civil estate property,119.54
Ministry of Defence,Ministry of Defence,14/06/2013,IT and communication services,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,216940,Telephone minor equipment below capitalisation threshold,119.29
Ministry of Defence,Ministry of Defence,25/06/2013,Estate management,Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Works - estate management,118.65
Ministry of Defence,Ministry of Defence,28/06/2013,Purchase of inventory and services ,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,221952,Cost of other material consumed,116.04
Ministry of Defence,Ministry of Defence,13/06/2013,Food and clothing,Air Command,SODEXO LTD,M50 0AL,216793,Cost of clothing and textile services received,112.48
Ministry of Defence,Ministry of Defence,20/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,218745,Cost of other material consumed,108.66
Ministry of Defence,Ministry of Defence,13/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,216531,Cost of other material consumed,108
Ministry of Defence,Ministry of Defence,21/06/2013,Estate management,Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,219429,Estate + facilities management services - accommodation inventory + service,107.87
Ministry of Defence,Ministry of Defence,21/06/2013,Spend on Inventory - General,Navy Command,JOSEPH GLEAVE & SON LTD,M32 0NB,219584,Spend on Inventory - General,107.86
Ministry of Defence,Ministry of Defence,12/06/2013,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate core services charge,107.76
Ministry of Defence,Ministry of Defence,19/06/2013,Food and clothing,Navy Command,SODEXO LTD,M50 0AL,218576,Cost of clothing and textile services received,106.89
Ministry of Defence,Ministry of Defence,19/06/2013,Administration,Joint Forces Command,SERCO LIMITED,RG27 9UY,218564,General administration,106.62
Ministry of Defence,Ministry of Defence,03/06/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,212438,Cost of other material consumed,104.24
Ministry of Defence,Ministry of Defence,25/06/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,103.06
Ministry of Defence,Ministry of Defence,17/06/2013,Administration,Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,217937,General administration,102.38
Ministry of Defence,Ministry of Defence,25/06/2013,Purchase of inventory and services ,Navy Command,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,220608,Cost of other material consumed,102.31
Ministry Of Defence,Defence Science and Technology Laboratory,14/06/2013,Consumable Materials,Corporate,BARCLAYCARD,,G - 9000152860 - 00165998,,101.26
Ministry of Defence,Ministry of Defence,24/06/2013,Payment of utilities,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,98.66
Ministry of Defence,Ministry of Defence,28/06/2013,Payment of utilities,Defence Equipment & Support,BRITISH GAS TRADING LIMITED,OX4 2JY,221929,Utilities consumed - electricity,98.09
Ministry of Defence,Ministry of Defence,24/06/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,96.46
Ministry of Defence,Ministry of Defence,13/06/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,96.43
Ministry of Defence,Ministry of Defence,26/06/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BOC LIMITED,M28 2UT,220907,Consumption of engineering and technical inventory,96.3
Ministry of Defence,Ministry of Defence,11/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,94.02
Ministry of Defence,Ministry of Defence,19/06/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,SODEXO LTD,M50 0AL,218576,Military short term detached duty,94
