Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,10/07/2014,Fuel for military use,JFC,ARVAL UK LTD,SN5 6PE,359335,Oil and lubricants consumed excluding those from the inventory system,"£33,157.55"
Ministry of Defence,Ministry of Defence,15/07/2014,Administration,Land Forces,ABERSWIFT DE LEADING SPECIALISTSLIMITED,LN8 3XL,360373,General administration,"£33,144.00"
Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,01/07/2014,Estates-Equipment/Works,DEFENCE INFRASTRUCTURE ORGANISATION,GEOQUIP WORLDWIDE,DE21 5DR,AP041415006,Estates-Equipment/Works,"£33,067.39"
Ministry of Defence,Ministry of Defence,14/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000116476,Works - estate management,"£33,045.69"
Ministry of Defence,Ministry of Defence,17/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NEW FOREST DISTRICT COUNCIL,SO41 9ZG,361360,Rent buildings - non civil estate property and married quarter property,"£33,042.49"
Ministry of Defence,Ministry of Defence,24/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,363797,Estate + facilities management services - accommodation inventory + service,"£32,994.38"
Ministry of Defence,Ministry of Defence,22/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRECKLAND COUNCIL,NR19 1EE,362533,Rent buildings - non civil estate property and married quarter property,"£32,962.24"
Ministry of Defence,Ministry of Defence,22/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,362779,Post design services which are not capitalised,"£32,897.12"
Ministry of Defence,Ministry of Defence,14/07/2014,Spend on Inventory - General,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,360337,Spend on Inventory - General,"£32,869.12"
Ministry of Defence,Ministry of Defence,30/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GVA GRIMLEY LIMITED,B1 2JJ,365653,Rent land - non civil estate property + married quarter property,"£32,724.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,23/07/2014,Statutory & Mandatory Works,Estates Management,Forbes Davidson,,2719,Statutory & Mandatory Works,"£32,679.38"
Ministry of Defence,Ministry of Defence,07/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,YOUNGMAN GROUP LTD,CM9 4LJ,358295,Equipment support non-project costs,"£32,600.00"
Ministry of Defence,Ministry of Defence,04/07/2014,IT and communication services,Air Command,MICROSOFT LTD,,357456,Information technology services,"£32,596.40"
Ministry of Defence,Ministry of Defence,22/07/2014,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,362604,Research and development at the pre main gate stage of a project,"£32,569.14"
Ministry of Defence,Ministry of Defence,09/07/2014,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,359308,Cost of other material consumed,"£32,529.79"
Ministry of Defence,Ministry of Defence,09/07/2014,Spend on Inventory - General,Defence Equipment + Support,RIGHTON LIMITED,BS37 5FF,359176,Spend on Inventory - General,"£32,516.78"
Ministry of Defence,Ministry of Defence,30/07/2014,Fuel for military use,Air Command,UNITED AVIATION SERVICES,,2000022760,Aviation fuel casual uplift consumed,"£32,502.60"
Ministry of Defence,Ministry of Defence,07/07/2014,Fuel for military use,Air Command,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,357838,Bulk aviation fuel consumed,"£32,450.72"
Ministry of Defence,Ministry of Defence,24/07/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,EUREST SUPPORT SERVICES (ESS),B45 9PZ,363697,Cost of clothing and textile services received,"£32,383.20"
Ministry of Defence,Ministry of Defence,04/07/2014,Administration,Land Forces,WILTSHIRE COUNCIL,BA14 8JN,357658,General administration,"£32,340.00"
Ministry of Defence,Ministry of Defence,09/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,358929,Works services - excluding United States forces/NATO + married quarters,"£32,257.83"
Ministry of Defence,Ministry of Defence,22/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BABERGH DISTRICT COUNCIL,IP7 6SJ,362507,Rent buildings - non civil estate property and married quarter property,"£32,256.04"
Ministry of Defence,Ministry of Defence,29/07/2014,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,365245,Spend on Inventory - General,"£32,233.69"
Ministry of Defence,Ministry of Defence,22/07/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE BIELEFELD GMBH,,5000116775,Utilities consumed - water + sewage,"£32,175.20"
Ministry of Defence,Ministry of Defence,28/07/2014,Spend on Inventory - General,Defence Equipment + Support,CAPARO ENGINEERING LTD,B64 7DQ,364684,Spend on Inventory - General,"£32,134.25"
Ministry of Defence,Ministry of Defence,23/07/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,363481,Fiscal asset under construction - capital in year addition,"£32,114.56"
Ministry of Defence,Ministry of Defence,23/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GREENWICH COUNCIL,SE18 6BU,363120,Rent buildings - non civil estate property and married quarter property,"£32,104.42"
Ministry of Defence,Ministry of Defence,24/07/2014,Fuel for military use,JFC,ARVAL UK LTD,SN5 6PE,363554,Oil and lubricants consumed excluding those from the inventory system,"£32,022.16"
Ministry of Defence,Ministry of Defence,03/07/2014,Fuel for military use,Defence Equipment + Support,WATSON PETROLEUM LTD,SN15 5DN,357110,Cost of ground diesel fuel consumed,"£32,003.35"
Ministry of Defence,Ministry of Defence,03/07/2014,Research and development,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,356649,Feasibility studies covering concept/assessment phase costs,"£31,996.00"
Ministry of Defence,Ministry of Defence,02/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,356312,Equipment support non-project costs,"£31,976.27"
Ministry of Defence,Council of Reserve Forces and Cadets Association,31/07/2014,Injections / Projects RDEL and MNW,Estates Management,FJ Elvin,,2750,Injections / Projects RDEL and MNW,"£31,965.60"
Ministry of Defence,Ministry of Defence,10/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,KIDDE GRAVINER LIMITED,SL3 0HB,359495,Equipment support non-project costs,"£31,939.32"
Ministry of Defence,Ministry of Defence,29/07/2014,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,365395,Aviation fuel casual uplift consumed,"£31,904.99"
Ministry of Defence,Ministry of Defence,21/07/2014,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,362004,Property non dwellings private finance initiative - service concession arrangement service charge,"£31,887.56"
Ministry of Defence,Ministry of Defence,07/07/2014,Design services and minor equipment purchases,Land Forces,CUERDEN CONSULTING LTD,SN3 4TQ,357836,Equipment support project costs,"£31,878.83"
Ministry of Defence,Ministry of Defence,24/07/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,363655,Freight movement costs,"£31,830.45"
Ministry of Defence,Ministry of Defence,04/07/2014,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,357251,Cost of ground diesel fuel consumed,"£31,815.83"
Ministry of Defence,Ministry of Defence,02/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,PO31 8PF,356216,Equipment support project costs,"£31,775.92"
Ministry of Defence,Council of Reserve Forces and Cadets Association,28/06/2014,Statutory & Mandatory Inspections,Estates Management,J Tomlinson,,3189,Statutory & Mandatory Inspections,"£31,654.74"
Ministry of Defence,Ministry of Defence,21/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,361918,Equipment support non-project costs,"£31,540.77"
Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,31/07/2014,Estates-Equipment/Works,DEFENCE INFRASTRUCTURE ORGANISATION,NORBAIN SD LTD (CO REG 06248590),RG41 5TP,AP041415007,Estates-Equipment/Works,"£31,499.81"
Ministry of Defence,Ministry of Defence,31/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,366158,Estate + facilities management services - accommodation inventory + service,"£31,499.21"
Ministry of Defence,Ministry of Defence,29/07/2014,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,365079,Consumption of medical dental and veterinary inventory,"£31,487.02"
Ministry of Defence,Ministry of Defence,24/07/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,363675,Spend on Inventory - General,"£31,409.16"
Ministry of Defence,Ministry of Defence,09/07/2014,Food and clothing,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,358733,Cost of food services,"£31,339.98"
Ministry of Defence,Ministry of Defence,30/07/2014,Externally delivered education and training,Air Command,STAFFORDSHIRE UNIVERSITY,ST16 9EF,365960,External military training ,"£31,328.00"
Ministry of Defence,Ministry of Defence,31/07/2014,Spend on Inventory - General,Defence Equipment + Support,L WHITAKER SERVICES LIMITED,BB1 2QE,366284,Spend on Inventory - General,"£31,306.77"
Ministry of Defence,Ministry of Defence,23/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MID SUFFOLK DISTRICT COUNCIL,IP6 8DL,363234,Rent buildings - non civil estate property and married quarter property,"£31,290.82"
Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,01/07/2014,Estates-Equipment/Works,DEFENCE INFRASTRUCTURE ORGANISATION,C & D (SHEET METAL) ENG LTD,DA17 6JU,AP041415008,Estates-Equipment/Works,"£31,026.61"
Ministry of Defence,Ministry of Defence,29/07/2014,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,365162,Spend on Inventory - General,"£30,994.33"
Ministry of Defence,Ministry of Defence,23/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ROYAL BOROUGH OF KINGSTON UPON THAMES,KT1 1EU,363396,Rent buildings - non civil estate property and married quarter property,"£30,894.41"
Ministry of Defence,Ministry of Defence,29/07/2014,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,365471,Cost of other material consumed,"£30,872.71"
Ministry of Defence,Ministry of Defence,15/07/2014,Spend on Inventory - General,Defence Equipment + Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,360457,Spend on Inventory - General,"£30,842.40"
Ministry of Defence,Ministry of Defence,10/07/2014,Food and clothing,Defence Equipment + Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,359394,Cost of food purchases,"£30,784.09"
Ministry of Defence,Ministry of Defence,23/07/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,363066,Cost of clothing and textile services received,"£30,746.03"
Ministry of Defence,Ministry of Defence,03/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,THE CHANNEL TUNNEL GROUP LTD,CT19 4RD,357056,Military short term detached duty,"£30,742.00"
Ministry of Defence,Ministry of Defence,31/07/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,366186,Spend on Inventory - General,"£30,716.88"
Ministry of Defence,Ministry of Defence,03/07/2014,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,WATSON PETROLEUM LTD,SN15 5DN,357110,Cost of ground diesel fuel consumed,"£30,687.68"
Ministry of Defence,Ministry of Defence,31/07/2014,Purchase of inventory and services ,HO+CS,WILLIAMS LEA LIMITED,NR3 1PD,366543,Cost of other material consumed,"£30,677.23"
Ministry of Defence,Ministry of Defence,15/07/2014,Spend on Inventory - General,Defence Equipment + Support,RIGHTON LIMITED,BS37 5FF,360565,Spend on Inventory - General,"£30,604.97"
Ministry of Defence,Ministry of Defence,07/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,TRESCAL LIMITED,GU15 3AD,358238,Equipment support non-project costs,"£30,589.43"
Ministry of Defence,Saudi Catering & Contracting Company,07/07/2014,Estate management,HO+CS,Saudi Catering & Contracting Company,,CO004,Estate management,"£30,558.00"
Ministry of Defence,Ministry of Defence,02/07/2014,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,356175,Consumption of medical dental and veterinary inventory,"£30,523.43"
Ministry of Defence,Ministry of Defence,21/07/2014,Fees for professional services,HO+CS,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,362270,Fees for professional services excluding legal fees,"£30,514.40"
Ministry of Defence,Ministry of Defence,23/07/2014,Fees for professional services,JFC,CGI IT UK LIMITED,CF31 9AP,362988,"Advice and guidance on how to produce the product, but not production of the product itself.","£30,479.18"
Ministry of Defence,Ministry of Defence,04/07/2014,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000022534,Aviation fuel casual uplift consumed,"£30,439.93"
Ministry of Defence,Ministry of Defence,25/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,STAFFORD BOROUGH COUNCIL,ST16 3AQ,364494,Rent buildings - non civil estate property and married quarter property,"£30,410.11"
Ministry of Defence,Ministry of Defence,08/07/2014,Design services and minor equipment purchases,Navy Command,HAUS SCHWABEN,,5000116248,Equipment support non-project costs,"£30,400.00"
Ministry of Defence,Ministry of Defence,02/07/2014,Food and clothing,Land Forces,FRIGO RENT SERVICES GMBH.,,5000116059,Cost of food services,"£30,382.12"
Ministry of Defence,Ministry of Defence,23/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MIDLOTHIAN COUNCIL,EH22 1YB,363235,Rent buildings - non civil estate property and married quarter property,"£30,354.94"
Ministry of Defence,Ministry of Defence,18/07/2014,Spend on Inventory - General,Defence Equipment + Support,REXEL UK LTD,NR3 2BE,361746,Spend on Inventory - General,"£30,278.42"
Ministry of Defence,Ministry of Defence,24/07/2014,Spend on Inventory - General,JFC,RACE INDUSTRIAL (PRODUCTS) LTD,DY5 1QA,363926,Spend on Inventory - General,"£30,240.00"
Ministry of Defence,Ministry of Defence,30/07/2014,Spend on Inventory - General,Defence Equipment + Support,L WHITAKER SERVICES LIMITED,BB1 2QE,365697,Spend on Inventory - General,"£30,151.96"
Ministry of Defence,Ministry of Defence,01/07/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,355802,Spend on Inventory - General,"£30,150.19"
Ministry of Defence,Ministry of Defence,18/07/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,361778,Cost of clothing and textile services received,"£30,088.04"
Ministry of Defence,Ministry of Defence,24/07/2014,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,363967,Aviation fuel casual uplift consumed,"£30,087.32"
Ministry of Defence,Ministry of Defence,09/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,HASKEL EUROPE LTD,SR5 3JD,358906,Equipment support non-project costs,"£30,082.66"
Ministry of Defence,Ministry of Defence,16/07/2014,Administration,Land Forces,CENTRAL BEDFORDSHIRE COUNCIL,SG17 5TQ,360680,General administration,"£30,080.00"
Ministry of Defence,Ministry of Defence,21/07/2014,Spend on Inventory - General,Defence Equipment + Support,AMSAFE BRIDPORT LTD,DT6 3QU,361879,Spend on Inventory - General,"£30,077.44"
Ministry of Defence,Ministry of Defence,31/07/2014,Spend on Inventory - General,Defence Equipment + Support,AMSAFE BRIDPORT LTD,DT6 3QU,366067,Spend on Inventory - General,"£30,077.44"
Ministry of Defence,Ministry of Defence,09/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CHOWN COMMERCIAL LTD,NN1 1NT,358806,Rent buildings - non civil estate property and married quarter property,"£30,061.02"
Ministry of Defence,Ministry of Defence,25/07/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,364255,Spend on Inventory - General,"£30,047.17"
Ministry of Defence,Ministry of Defence,24/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,363654,Equipment support non-project costs,"£30,025.39"
Ministry of Defence,Ministry of Defence,22/07/2014,Externally delivered education and training,Defence Equipment + Support,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,362755,External training - civilian,"£30,000.00"
Ministry of Defence,Ministry of Defence,22/07/2014,Medical treatment & stores and welfare services,Land Forces,OXFORDSHIRE COUNTY COUNCIL,OX1 1ND,362756,Schools + community relations initiatives,"£30,000.00"
Ministry of Defence,Ministry of Defence,24/07/2014,Medical treatment & stores and welfare services,Land Forces,BELFAST EDUCATION AND LIBRARY BOARD,BT1 2NQ,42412,Schools + community relations initiatives,"£30,000.00"
Ministry of Defence,Ministry of Defence,24/07/2014,Spend on Inventory - General,Defence Equipment + Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,363750,Spend on Inventory - General,"£29,994.90"
Ministry of Defence,Ministry of Defence,24/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,363810,Equipment support non-project costs,"£29,941.00"
Ministry of Defence,Ministry of Defence,31/07/2014,Fees for professional services,Land Forces,LGC LTD,TW11 0LY,366287,Fees for professional services excluding legal fees,"£29,904.56"
Ministry of Defence,Ministry of Defence,07/07/2014,Administration,Land Forces,CONWY COUNTY BOROUGH COUNCIL,LL32 8DU,357823,General administration,"£29,872.00"
Ministry of Defence,Ministry of Defence,22/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,COTSWOLD DISTRICT COUNCIL,GL7 1PY,362596,Rent buildings - non civil estate property and married quarter property,"£29,864.80"
Ministry of Defence,Ministry of Defence,07/07/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE BAD OEYNHAUSEN,,5000116235,Utilities consumed - water + sewage,"£29,861.27"
Ministry of Defence,Ministry of Defence,21/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,361860,Equipment support non-project costs,"£29,710.65"
Ministry of Defence,Ministry of Defence,15/07/2014,Fuel for military use,Air Command,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,360426,Bulk aviation fuel consumed,"£29,591.47"
Ministry of Defence,Ministry of Defence,14/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000116476,Estate core services charge,"£29,532.00"
Ministry of Defence,Ministry of Defence,03/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,356755,Freight movement costs,"£29,500.11"
Ministry of Defence,Ministry of Defence,08/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,JEPPESEN U.K. LIMITED,RH10 9AD,358497,Equipment support non-project costs,"£29,428.74"
Ministry of Defence,Ministry of Defence,28/07/2014,IT and communication services,HO+CS,HEWLETT-PACKARD LTD,RG12 1HN,364784,Information technology services,"£29,426.80"
Ministry of Defence,Ministry of Defence,02/07/2014,Fees for professional services,HO+CS,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,356345,Fees for professional services excluding legal fees,"£29,418.67"
Ministry of Defence,Ministry of Defence,02/07/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARTER JONAS LLP,PE1 1AR,356252,Fees for professional services excluding legal fees,"£29,411.01"
Ministry of Defence,Ministry of Defence,25/07/2014,Service and civilian recruitment,Air Command,GROUPM UK LIMITED,WC1X 8RX,364292,Service recruitment excluding recruitment related external assistance,"£29,347.96"
Ministry of Defence,Ministry of Defence,31/07/2014,Inventory Accruals,Defence Equipment + Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,366296,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£29,338.97"
Ministry of Defence,United Kingdom Hydrographic Office,01/07/2014,Raw Material/ Finished Goods,United Kingdom Hydrographic Office,Howard Smith Paper Group Ltd,,2000069748,Raw Material/ Finished Goods,"£29,308.74"
Ministry of Defence,Ministry of Defence,04/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,AMSAFE BRIDPORT LTD,DT6 3QU,357157,Post design services which are not capitalised,"£29,147.30"
Ministry of Defence,Ministry of Defence,28/07/2014,Spend on Inventory - General,Defence Equipment + Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,365072,Spend on Inventory - General,"£29,105.05"
Ministry of Defence,Ministry of Defence,17/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTHUMBERLAND COUNTY COUNCIL,NE61 2EF,361385,Rent buildings - non civil estate property and married quarter property,"£29,101.96"
Ministry of Defence,Ministry of Defence,07/07/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,357730,Spend on Inventory - General,"£29,044.13"
Ministry of Defence,Ministry of Defence,30/07/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,366006,Fiscal asset under construction - capital in year addition,"£29,040.00"
Ministry of Defence,Ministry of Defence,04/07/2014,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,357665,Cost of other material consumed,"£29,035.78"
Ministry of Defence,Ministry of Defence,22/07/2014,Estate management,Air Command,SERCO LIMITED,RG27 9UY,362805,Estate + facilities management services - accommodation inventory + service,"£29,022.00"
Ministry of Defence,Ministry of Defence,03/07/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,JONES LANG LASALLE LIMITED,W1S 1JA,356862,Fees for professional services excluding legal fees,"£29,000.00"
Ministry of Defence,Ministry of Defence,28/07/2014,Fuel for military use,Defence Equipment + Support,CERTAS ENERGY UK LIMITED,WA3 6XG,364697,Cost of ground diesel fuel consumed,"£28,993.36"
Ministry of Defence,Ministry of Defence,21/07/2014,Spend on Inventory - General,Defence Equipment + Support,ACTIVE ELECTRONICS PLC,HP13 6ET,361858,Spend on Inventory - General,"£28,900.80"
Ministry of Defence,Ministry of Defence,30/07/2014,Food and clothing,Defence Equipment + Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,365580,Cost of food purchases,"£28,857.42"
Ministry of Defence,Ministry of Defence,09/07/2014,Spend on Inventory - General,Defence Equipment + Support,RACE INDUSTRIAL (PRODUCTS) LTD,DY5 1QA,359159,Spend on Inventory - General,"£28,829.57"
Ministry of Defence,Ministry of Defence,04/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,CARO AUTOVERMIETUNG GMBH,,5000116159,Movement of service personnel,"£28,801.51"
Ministry of Defence,Ministry of Defence,21/07/2014,Spend on Inventory - General,Defence Equipment + Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,362072,Spend on Inventory - General,"£28,775.07"
Ministry of Defence,NCMS Ltd.,15/07/2014,Estate management,HO+CS,NCMS Ltd.,,CO005,Estate management,"£28,682.23"
Ministry of Defence,Ministry of Defence,01/07/2014,Spend on Inventory - General,Defence Equipment + Support,YAKUPOGLU A.S.,BD19 3QF,356170,Spend on Inventory - General,"£28,617.24"
Ministry of Defence,Ministry of Defence,29/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,COBHAM FLIGHT INSPECTION  LIMITED,DL2 1NJ,365183,Equipment support project costs,"£28,530.00"
Ministry of Defence,Ministry of Defence,25/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SUFFOLK COASTAL DISTRICT COUNCIL,IP12 1AU,364501,Rent buildings - non civil estate property and married quarter property,"£28,500.34"
Ministry of Defence,DEFENCE INFRASTRUCTURE ORGANISATION,01/07/2014,Estates-Equipment/Works,DEFENCE INFRASTRUCTURE ORGANISATION,STAFFORD BRIDGE DOORS LTD,MK43 7PS,AP041415009,Estates-Equipment/Works,"£28,499.00"
Ministry of Defence,United Kingdom Hydrographic Office,02/07/2014,Rates,United Kingdom Hydrographic Office,Taunton Deane Borough Council,,1500015942,Facilities Management,"£28,438.00"
Ministry of Defence,Ministry of Defence,15/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,TJS TURIZM TIC LTD,,2155020,Military short term detached duty,"£28,422.05"
Ministry of Defence,Ministry of Defence,04/07/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,357181,Spend on Inventory - General,"£28,404.80"
Ministry of Defence,Ministry of Defence,24/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,VL TEST SYSTEMS LTD,MK18 1WA,364067,Equipment support non-project costs,"£28,403.06"
Ministry of Defence,Ministry of Defence,17/07/2014,Fuel for military use,Land Forces,ARAL AG.,,5000116633,Oil and lubricants consumed excluding those from the inventory system,"£28,320.21"
Ministry of Defence,Ministry of Defence,29/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,365470,Works - estate management,"£28,313.79"
Ministry of Defence,Ministry of Defence,23/07/2014,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,362932,Spend on Inventory - General,"£28,300.37"
Ministry of Defence,Ministry of Defence,04/07/2014,Inventory Accruals,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,357130,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£28,278.78"
Ministry of Defence,Ministry of Defence,23/07/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,363029,Freight movement costs,"£28,274.95"
Ministry of Defence,Ministry of Defence,14/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,359743,Equipment support non-project costs,"£28,231.00"
Ministry of Defence,United Kingdom Hydrographic Office,29/07/2014,Raw Material/ Finished Goods,United Kingdom Hydrographic Office,Antalis McNaughton,,2000070091,Raw Material/ Finished Goods,"£28,200.00"
Ministry of Defence,Ministry of Defence,28/07/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,CITYSPRINT (UK) LIMITED,RH1 1SH,364705,Freight movement costs,"£28,166.55"
Ministry of Defence,Ministry of Defence,21/07/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,361887,Cost of clothing and textile services received,"£28,136.59"
Ministry of Defence,Ministry of Defence,25/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,UTTLESFORD DISTRICT COUNCIL,CB11 4ER,364549,Rent buildings - non civil estate property and married quarter property,"£28,096.59"
Ministry of Defence,Ministry of Defence,03/07/2014,Design services and minor equipment purchases,Defence Equipment + Support,MAN DIESEL & TURBO UK LIMITED,SK7 5BP,356892,Equipment support non-project costs,"£28,017.40"
Ministry of Defence,Ministry of Defence,14/07/2014,Administration,Land Forces,NORFOLK COUNTY COUNCIL,NR1 2DH,360145,General administration,"£28,000.00"
