Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,06/12/2012,Construction,SE Capital WiP,Black & Veatch Ltd,1132202,"47,131.82",Lower Thames Environment works,RH1 1LQ,,30072271,IMTH001689,Project,
Defra,EA,06/12/2012,Construction,AN Capital WiP,Black & Veatch Ltd,1133451,"34,780.69",Grimsby Docks Flood risk scheme,RH1 1LQ,,30072271,IMAN002005,Project,
Defra,EA,06/12/2012,Construction,NE Capital WiP,Black & Veatch Ltd,1132579,"34,685.46",Donna Nook & Tetney Flood Alleviation scheme,RH1 1LQ,,30072271,IMNE000738,Project,
Defra,EA,11/12/2012,Construction,AN Capital WiP,Black & Veatch Ltd,1135213,"31,997.70",Minsmere Sluice & Embankment works,RH1 1LQ,,30072271,IMAN002421,Project,
Defra,EA,24/12/2012,Construction,NW South-FCRM Ops,Boulting Technology,1138160,"43,358.35",North West - Regional Mechanical & Electrical Maintenance of Fixed Plant & Systems in South & North Area,WA1 1RG,,30270233,RENW000939,Project,
Defra,EA,13/12/2012,Construction,SE SSD - AEM East,CA Blackwell Contracts Ltd,1134902,"152,744.81",Implement fish passage and biodiversity improvements to river channels in the Ouse catchments,CO6 2JX,,30343168,RESE000102,Project,
Defra,EA,06/12/2012,Construction,SE SSD - AEM East,CA Blackwell Contracts Ltd,1131126,"124,939.27",Implement fish passage and biodiversity improvements to river channels in the Ouse catchments,CO6 2JX,,30343168,RESE000102,Project,
Defra,EA,06/12/2012,Construction,SE SSD - AEM East,CA Blackwell Contracts Ltd,1131127,"103,925.44",Implement fish passage and biodiversity improvements to river channels in the Ouse catchments,CO6 2JX,,30343168,RESE000102,Project,
Defra,EA,13/12/2012,Construction,NW North-FCRM Ops,Cheetham Hill Construction Ltd,1134937,"36,920.61",Birks watercourse desilt (North West Region),BL8 1AR,,30239782,FRA09S027,Project,
Defra,EA,13/12/2012,Construction,NW North-FCRM Ops,Cheetham Hill Construction Ltd,1134931,"36,082.53",Main drain desilt (North West Region),BL8 1AR,,30239782,FRA09S027,Project,
Defra,EA,13/12/2012,Construction,NW North-FCRM Ops,Cheetham Hill Construction Ltd,1134934,"28,475.54",Main drain upstream desilt (North West Region),BL8 1AR,,30239782,FRA09S027,Project,
Defra,EA,11/12/2012,Construction,SE Capital WiP,Dean & Dyball Civil Engineering Ltd,1133594,"27,593.38",Eldridges Lock Refurbishment and Radial Gate works,BH24 1PN,,30203216,IMSO000713,Project,
Defra,EA,13/12/2012,Construction,SE Capital WiP,Ecochoice Ltd,1134227,"43,882.90",Provision of Tropical Hardwood timber for the construction of collision protection of four piers at the Thames Barrier,CB1 0WZ,,,IMSE500044,Project,
Defra,EA,18/12/2012,Construction,National Accomodation Change Fund,Esh Construction Ltd,1135717,"274,984.21",Leeds Accommodation Project - Associated Works at Lateral Building and Phoenix House Leeds.,DH6 5PF,,,HORES00021,Project,
Defra,EA,18/12/2012,Construction,NE Capital WiP,Esh Construction Ltd,1136308,"60,202.16",Potto Flood Bank works,DH6 5PF,,30204740,IMNE000159,Project,
Defra,EA,06/12/2012,Construction,NE Yorkshire - FCRM N&EY,Esh Construction Ltd,1131839,"53,849.28",Revetment Repairs at Kilnsea. (November - December 2012).,DH6 5PF,,30204740,NRNE793031,Project,
Defra,EA,24/12/2012,Construction,NE Yorkshire - FCRM Ops N&EY,Esh Construction Ltd,1127553,"46,118.40",Market Weighton Lock Gate works due to recent flooding,DH6 5PF,,30204740,RENE541211,Project,
Defra,EA,04/12/2012,Construction,NE Yorkshire - FCRM Ops N&EY,Esh Construction Ltd,1131580,"32,680.85","Winestead Outfall Works - supply scaffold, strip out windows ",DH6 5PF,,30204740,RENE541212,Project,
Defra,EA,04/12/2012,Construction,NE Yorkshire - FCRM Ops W&SY,Esh Construction Ltd,1131571,"26,267.26",Skidby Carr Lane Bridge Works. ,DH6 5PF,,30204740,RENE790116,Project,
Defra,EA,06/12/2012,Construction,SE Capital WiP,Floodguards Systems Ltd,1131945,"30,018.00",Flood resistance measures Lower Thames,RG8 9HG,,30295949,IMTH001763,Project,
Defra,EA,24/12/2012,Construction,MI Capital WiP,G F Tomlinson Civil Engineering Ltd,1136084,"115,706.90",Marlcliff flood alleviation scheme ,WR3 8LX,,30224315,IMMI001187,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1138078,"456,811.67",Haydon Wick Brook flood alleviation scheme,LE10 3JF,,30142734,IMTH001574,Project,
Defra,EA,20/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1136584,"319,452.60",Upper Mole flood alleviation scheme ,LE10 3JF,,30142734,IMTH000956,Project,
Defra,EA,04/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1128259,"316,325.29",Beverley Brook flood alleviation scheme,LE10 3JF,,30142734,IMTH001445,Project,
Defra,EA,13/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1127731,"302,990.16",Upper Mole Flood Alleviation Scheme - Worth Farm Flood Detention Resevoir  ,LE10 3JF,,30142734,IMTH000956,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1138268,"277,575.77",Teston Lock Refurbishment,LE10 3JF,,30142734,IMSO000841,Project,
Defra,EA,20/12/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1136775,"215,050.49",Pwll Flood alleviation scheme work,LE10 3JF,,40015270,IMWA000941,Project,
Defra,EA,18/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1132649,"212,575.58",Upper Mole Flood alleviation scheme,LE10 3JF,,30142734,IMTH000956,Project,
Defra,EA,20/12/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1138089,"201,736.45",Recondition South - Bolton Road. Investigation to be carried out in the existing culvert in Scot Lane ,LE10 3JF,,30142734,IMNW000290,Project,
Defra,EA,04/12/2012,Construction,NE Capital WiP,Galliford Try Infrastructure Ltd,1131378,"166,212.68",Ings Beck Reach flood alleviation scheme,LE10 3JF,,30142734,IMNE000646,Project,
Defra,EA,04/12/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1130502,"135,670.85",Chorlton Brook Culvert Reconditioning,LE10 3JF,,30142734,IMNW000448,Project,
Defra,EA,18/12/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1128569,"133,254.46",Recondition South - Bolton Road. Investigation to be carried out in the existing culvert in Scot Lane ,LE10 3JF,,30142734,IMNW000290,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1137533,"80,829.77",Old Windsor Lock Refurbishment,LE10 3JF,,30142734,IMSE500036,Project,
Defra,EA,24/12/2012,Construction,NW Capital WiP,Galliford Try Infrastructure Ltd,1131363,"71,479.19",Recondition South Pickhill Brook and White Brook. Recondition failing assets. ,LE10 3JF,,30142734,IMNW000327,Project,
Defra,EA,13/12/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1135132,"56,622.31",Fairbourne flood risk scheme,LE10 3JF,,40015270,IMWA000671,Project,
Defra,EA,13/12/2012,Construction,WA Capital WiP,Galliford Try Infrastructure Ltd,1135073,"46,472.13",Lower Swansea Valley flood risk scheme,LE10 3JF,,40015270,IMWA000970,Project,
Defra,EA,13/12/2012,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1134169,"42,137.92",Midlands regional improvements for Fish Passage Pilot Schemes,LE10 3JF,,30142734,IMMI001259,Project,
Defra,EA,13/12/2012,Construction,MI Capital WiP,Galliford Try Infrastructure Ltd,1134171,"32,854.69",Midlands regional improvements for Fish Passage Pilot Schemes,LE10 3JF,,30142734,IMMI001259,Project,
Defra,EA,20/12/2012,Construction,SE Capital WiP,Galliford Try Infrastructure Ltd,1136595,"29,334.16",Ancillary Service for upgrades to Thames Barrier lifts ,LE10 3JF,,30142734,IMTH001492,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1135901,"90,005.06",Sandwich Town Tidal Defences,SN4 0QD,,30071913,IMSO001056,Project,
Defra,EA,06/12/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1132921,"66,578.81",Sandwich Town Tidal Defences,SN4 0QD,,30071913,IMSO001057,Project,
Defra,EA,06/12/2012,Construction,MI Capital WiP,Halcrow Group Ltd,1132636,"56,590.67",Tame Pars Environmental Assessment,SN4 0QD,,30071913,IMMI000978,Project,
Defra,EA,11/12/2012,Construction,AN Central-FCRM Ops,Halcrow Group Ltd,1132589,"53,501.87",Bridge Assessments (Central Area),SN4 0QD,,30071913,REAN001075,Project,
Defra,EA,06/12/2012,Construction,MI Capital WiP,Halcrow Group Ltd,1132637,"40,972.27",Lower Dove Strategy Environmental Assessment and Detail Design,SN4 0QD,,30071913,IMMI001015,Project,
Defra,EA,11/12/2012,Construction,NE Capital WiP,Halcrow Group Ltd,1134360,"35,852.56",Lower Todmorden and Walsden Water Flood alleviation scheme,SN4 0QD,,30071913,IMNE000616,Project,
Defra,EA,06/12/2012,Construction,NW Capital WiP,Halcrow Group Ltd,1133046,"31,590.70",River Mersey Warrington Flood risk scheme,SN4 0QD,,30071913,IMNW000699,Project,
Defra,EA,11/12/2012,Construction,AN Northern - FCRM,Halcrow Group Ltd,1132588,"26,856.98",Bridge Assessments (Northern Area),SN4 0QD,,30071913,REAN001207,Project,
Defra,EA,06/12/2012,Construction,SW Capital WiP,Halcrow Group Ltd,1133091,"26,313.07",Steart Managed Realignment,SN4 0QD,,30071913,IMSW001389,Project,
Defra,EA,06/12/2012,Construction,SE Capital WiP,Halcrow Group Ltd,1133109,"26,263.44",Water resources South East Project,SN4 0QD,,30071913,IMSE900002,Project,
Defra,EA,06/12/2012,Construction,SE NET - FCRM Ops East,Halcrow Group Ltd,1132957,"26,050.25",Structural surveys of man-made channels,SN4 0QD,,30071913,IMTH001076,Project,
Defra,EA,06/12/2012,Construction,HO NCPMS National,Halcrow Group Ltd,1132962,"25,397.81",Secondment of Anser Project Manager,SN4 0QD,,30071913,,Project,
Defra,EA,06/12/2012,Construction,MI Capital WiP,Haskoning UK Ltd,1131902,"74,037.41",Midlands Regional Fish Pass Package,PE3 8DW,,30071934,IMMI001259,Project,
Defra,EA,06/12/2012,Construction,NE Capital WiP,Haskoning UK Ltd,1131864,"56,866.98",Yorkshire & North East Regional Pass Package,PE3 8DW,,30071934,IMNE960004,Project,
Defra,EA,06/12/2012,Construction,AN Capital WiP,Haskoning UK Ltd,1131883,"55,962.67",Steeple Bumpstead Flood Risk Management Scheme,PE3 8DW,,30071934,IMAN001770,Project,
Defra,EA,20/12/2012,Construction,WA Capital WiP,Haskoning UK Ltd,1138529,"35,640.00",Tidal Dyfi flood risk management strategy,PE3 8DW,,40022275,IMWA001223,Project,
Defra,EA,11/12/2012,Construction,SE Capital WiP,Haskoning UK Ltd,1131911,"35,472.00",Beverley Brook at Worcester Park Flood alleviation scheme,PE3 8DW,,30071934,IMTH001445,Project,
Defra,EA,20/12/2012,Construction,SE Capital WiP,Haskoning UK Ltd,1136588,"29,711.87",Works at Haydon Wick Brook,PE3 8DW,,30071934,IMTH001574,Project,
Defra,EA,06/12/2012,Construction,AN Capital WiP,Haskoning UK Ltd,1131880,"27,310.96",Chelmsford Flood alleviation scheme Planning & Detailed Design,PE3 8DW,,30071934,IMAN001326,Project,
Defra,EA,06/12/2012,Construction,SE SSD - AEM East,Haskoning UK Ltd,1131916,"26,793.60",Adur & River Ouse Pilot Catchment works,PE3 8DW,,30071934,RESE000102,Project,
Defra,EA,13/12/2012,Construction,SE Capital WiP,HR Wallingford Ltd,1135398,"25,214.40",Thames Estuary Programme Phase 1,OX10 8BA,,,IMSE500060,Project,
Defra,EA,11/12/2012,Construction,AN Capital WiP,Interserve Construction Ltd,1133316,"1,356,331.24",Anglian Recondition Northern Region,UB8 2XL,,30142730,IMAN002370,Project,
Defra,EA,24/12/2012,Construction,AN Capital WiP,Interserve Construction Ltd,1138143,"1,148,664.70",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Region,UB8 2XL,,30142730,IMAN002370,Project,
Defra,EA,06/12/2012,Construction,SW Capital WiP,Interserve Construction Ltd,1131741,"38,510.51",Teignmouth Back Beach Tidal defence scheme,TQ14 0HP,,30142730,IMSW000780,Project,
Defra,EA,06/12/2012,Construction,NW Capital WiP,IT Shaw Ltd,1131308,"91,072.27",Minor works in North West Region (Cuddy Beck) ,LA12 9EE,,30239808,IMNW000383,Project,
Defra,EA,04/12/2012,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1130591,"431,768.32",Godmanchester Flood alleviation scheme ,IP1 5LT,,30142731,IMAN000624,Project,
Defra,EA,24/12/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1138025,"402,746.94",Lower Tame flood risk management scheme Coton section,IP1 5LT,,30142731,IMMI000978,Project,
Defra,EA,18/12/2012,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1136379,"312,189.82",Godmanchester flood alleviation scheme,IP1 5LT,,30142731,IMAN000624,Project,
Defra,EA,04/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1130708,"283,358.53",Goring Rushey and Steatley weir replacements,IP1 5LT,,30142731,IMSE100073,Project,
Defra,EA,24/12/2012,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1137942,"217,091.60",Chelmer Village Flood alleviation scheme,IP1 5LT,,30142731,IMAN001326,Project,
Defra,EA,18/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1136001,"187,324.45",Paddle & Rymers Weirs/ Goring Rushey and Streatley Weir Replacements,IP1 5LT,,30142731,IMSE100073,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1137939,"120,000.00",Rye Harbour Training walls,IP1 5LT,,30142731,IMSO001286,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1137804,"117,544.13",Works at Tanners Brook Southampton ,IP1 5LT,,30142731,IMSO000680,Project,
Defra,EA,18/12/2012,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1135235,"88,119.37",Culverts Refurbishment programme North East,IP1 5LT,,30142731,IMNE000197,Project,
Defra,EA,04/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1124925,"86,631.13",Bedfont Court Flood Embankment works,IP1 5LT,,30142731,IMTH001452,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1137932,"69,370.84",Brede Sluice Gate replacement,IP1 5LT,,30142731,IMSO000560,Project,
Defra,EA,13/12/2012,Construction,SE Kent & South London - Plan & Corp Services,Jackson Civil Engineering Ltd,1135233,"60,321.72",Pledges Mill Improvements construction works,IP1 5LT,,30343174,RESE000152,Project,
Defra,EA,20/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1137319,"59,650.01",South East asset refurbishment programme,IP1 5LT,,30142731,IMSE100197,Project,
Defra,EA,24/12/2012,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1137912,"52,483.16",Nottingham Leftbank Flood alleviation scheme Rylands,IP1 5LT,,30142731,IMMI000642,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1137977,"31,028.70",Bedford Court Flood Embankment,IP1 5LT,,30142731,IMTH001452,Project,
Defra,EA,18/12/2012,Construction,SE West Thames - Waterways Ops Mgr 1,Jackson Civil Engineering Ltd,1135479,"30,973.61",Works at Marsh Lock Maidenhead,IP1 5LT,,30343174,WWTH000528,Project,
Defra,EA,13/12/2012,Construction,SE Capital WiP,Jacobs UK Ltd,1134395,"87,349.24",Additional archaeological investigation  Phase_3. Medmerry Managed Realignment.,G2 7HX,,30072261,IMSO001023,Project,
Defra,EA,13/12/2012,Construction,NW Capital WiP,Jacobs UK Ltd,1134324,"64,495.43",River Mersey Warrington Flood Risk Scheme ,G2 7HX,,30072261,IMNW000699,Project,
Defra,EA,13/12/2012,Construction,NW Ambition Project Manager,Jacobs UK Ltd,1134316,"51,984.08",North West Bathing Waters project,G2 7HX,,30072261,RENW001931,Project,
Defra,EA,11/12/2012,Construction,SW Wessex - FCRM Ops West,May Gurney Ltd,1133513,"55,432.80",Stolford Shingle Ridge Refurbishment,EX5 1EW,,30190789,RESW001280,Project,
Defra,EA,24/12/2012,Construction,NW Capital WiP,Millar Landscapes,1138670,"25,680.00",Chatterton Road River Irwell site desilt and shoal removal ,SK3 8SG,,30140395,IMNW000345,Project,
Defra,EA,24/12/2012,Construction,MI West - FCRM,OnSite Central Ltd,1138482,"26,386.61",CCTV Culvert inspections via remote camera,WR3 8TJ,,30319000,REMI001673,Project,
Defra,EA,18/12/2012,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1136533,"30,443.12",Hull Frontage Improvements,NE1 3PL,,30072279,IMNE000169,Project,
Defra,EA,20/12/2012,Construction,NE Capital WiP,Ove Arup & Partners Ltd,1136543,"28,204.54","Structural bridge assessment, Hydraulic Jump & Seepage Analysis  North East",NE1 3PL,,30072279,IMNE000134,Project,
Defra,EA,11/12/2012,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1131697,"141,988.72",Pevensey Bay Sea Defences,PO15 5SS,,,IMSO000584,Project,
Defra,EA,20/12/2012,Construction,SE Capital WiP,Team Van Oord,1136969,"63,398.74",Kennet Place Marlborough Flood Defences,RG14 5QS,,30142735,IMTH001469,Project,
Defra,EA,04/12/2012,Construction,SE Capital WiP,TRS,1131183,"44,145.98",Thames Barrier Pier Leaks Heating Trial,DA1 5ED,,,IMTH001345,Project,
Defra,EA,06/12/2012,Construction,HO NCPMS National,Turner & Townsend Project Management,1132044,"26,841.04",Cost Management and Project Support Services,LS18 4CH,,30314194,,Project,
Defra,EA,18/12/2012,Construction,WA Capital WiP,UK Flood Barriers Ltd,1136760,"26,791.20",Llechryd Individual Property Protection  ,WR9 0NX,,,IMWA001200,Project,
Defra,EA,11/12/2012,Construction,National Accomodation Change Fund,Underwood Construction Ltd,1133398,"51,300.00",Alteration to stores Romsey District Office,PO20 3RY,,,HORES00046,Project,
Defra,EA,18/12/2012,Construction,National Facilities Manager,VG Energy,1130263,"47,988.00",Repair and replacement shaft and hub assembly for wind turbine ,KA4 8PB,,,,Project,
Defra,EA,04/12/2012,Construction,WA Capital WiP,Virgin Media,1131167,"95,248.91",Lower Swansea Valley flood risk scheme Beaufort Bridge fibre optic diversion,BD4 8YD,,,IMWA000970,Project,
Defra,EA,18/12/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1136996,"436,018.31",Todmorden Flood alleviation scheme,EN11 9BX,,30142737,IMNE000616,Project,
