Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,69.72,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.17,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,265.63,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,11.62,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,34.86,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,34.86,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,46.48,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1130738,58.1,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,29-May-14,266000-Judicial Costs,LZ600-Transforming Justice,BANKS ROBERT MR,1133151,"50,654.00",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,16-May-14,223000-Other Expenditure,LZ600-Transforming Justice,CABINET OFFICE,4593,"45,000.00",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"21,675.00",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"4,335.00",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"21,250.00",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"4,250.00",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"21,250.00",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"4,250.00",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"23,750.00",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,19-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1132234,"4,750.00",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - CMC - PMO Managed Service.
Ministry of Justice,MoJ HQ,07-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,HOME OFFICE IT,4560,"52,499.89","HOIT Testing Services Memorandum of Understanding: Transforming Rehabilitation Programme - Transition Phase 1						"
Ministry of Justice,MoJ HQ,07-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,HOME OFFICE IT,4561,"67,145.37","HOIT Testing Services Memorandum of Understanding: Transforming Rehabilitation Programme - Transition Phase 1						"
Ministry of Justice,MoJ HQ,27-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,HP ENTERPRISE SERVICES UK LTD,1132881,"52,101.23",RFS 9095-03 TR Prison-NOMIS for TS1 Offer v1.0
Ministry of Justice,MoJ HQ,27-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,HP ENTERPRISE SERVICES UK LTD,1132881,"181,169.53",RFS 9095-03 TR Prison-NOMIS for TS1 Offer v1.0
Ministry of Justice,MoJ HQ,29-May-14,512000-Intangible GBV - Additions,LZ600-Transforming Justice,I2N LTD,1133267,"193,000.00","Proposal for IAPS Migration and Core System Changes - Rehabilitation Programme - Proposal for IAPS Migration and Core System Changes (Application)						 							"
Ministry of Justice,MoJ HQ,29-May-14,512000-Intangible GBV - Additions,LZ600-Transforming Justice,I2N LTD,1133267,"38,600.00","VAT - Proposal for IAPS Migration and Core System Changes - Rehabilitation Programme - Proposal for IAPS Migration and Core System Changes (Application)						 							"
Ministry of Justice,MoJ HQ,01-May-14,264000-Consultancy,LZ600-Transforming Justice,PA CONSULTING GROUP,1130949,"511,271.64",To Provide Rehabilitation Programme with HR People Transition Support
Ministry of Justice,MoJ HQ,06-May-14,264000-Consultancy,LZ600-Transforming Justice,PA CONSULTING GROUP,1131185,"120,694.25",Transitions Managers to provide Rehabilitation Programme with support to deliver the transition from 35 Probation Trusts to a single public sector probation service and 21 Community Rehabilitation Companies by October 2014.
Ministry of Justice,MoJ HQ,06-May-14,264000-Consultancy,LZ600-Transforming Justice,PA CONSULTING GROUP,1131185,"31,050.00",To back fill role in Change and ICT Directorate in NOMS as existing staff left to join Rehabilitation Programme.
Ministry of Justice,MoJ HQ,29-May-14,264000-Consultancy,LZ600-Transforming Justice,PA CONSULTING GROUP,1133324,"234,414.84",Transitions Managers to provide Rehabilitation Programme with support to deliver the transition from 35 Probation Trusts to a single public sector probation service and 21 Community Rehabilitation Companies by October 2014.
Ministry of Justice,MoJ HQ,29-May-14,264000-Consultancy,LZ600-Transforming Justice,PA CONSULTING GROUP,1133324,"66,030.80",Transitions Service Managers to provide Rehabilitation Programme with support to deliver the transition from 35 Probation Trusts to a single public sector probation service and 21 Community Rehabilitation Companies.
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1130995,"164,342.50","RFS122131 Milestones 1 to 4 £328,685 fixed price: OMNI access to NOMS Shared Services- Rehabilitation Programme- Ongoing charge 							"
Ministry of Justice,MoJ HQ,29-May-14,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1133365,"164,342.50","RFS122131 Milestones 1 to 4 £328,685 fixed price: OMNI access to NOMS Shared Services- Rehabilitation Programme- Ongoing charge 							"
Ministry of Justice,MoJ HQ,01-May-14,264000-Consultancy,LZ600-Transforming Justice,TAMESIDE METROPOLITAN BOROUGH,1131003,"319,789.00",Transfer of probation liabilities and assets from 35 Local Government Pension Scheme(LGPS) Admin Authorities to the Greater Manchester Pension Fund.
Ministry of Justice,MoJ HQ,01-May-14,264000-Consultancy,LZ600-Transforming Justice,TAMESIDE METROPOLITAN BOROUGH,1131003,"63,957.80",VAT - Transfer of probation liabilities and assets from 35 Local Government Pension Scheme(LGPS) Admin Authorities to the Greater Manchester Pension Fund.
Ministry of Justice,MoJ HQ,01-May-14,264000-Consultancy,LZ600-Transforming Justice,TAMESIDE METROPOLITAN BOROUGH,1131003,"580,490.00",Transfer of probation liabilities and assets from 35 Local Government Pension Scheme(LGPS) Admin Authorities to the Greater Manchester Pension Fund.
Ministry of Justice,MoJ HQ,01-May-14,264000-Consultancy,LZ600-Transforming Justice,TAMESIDE METROPOLITAN BOROUGH,1131003,"116,098.00",VAT - Transfer of probation liabilities and assets from 35 Local Government Pension Scheme(LGPS) Admin Authorities to the Greater Manchester Pension Fund.
Ministry of Justice,MoJ HQ,06-May-14,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1131252,"68,329.64",Monthly 'storage' and 'activity' costs for paper records stored by TNT on MoJ's behalf at its secure repositories.
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,MA100-Digital Services Division,ATOS IT SERVICES UK LTD,1130738,"13,898.01",Visual mobile electrical equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,MF600-Directorate of Judicial Offices,ATOS IT SERVICES UK LTD,1130738,60.34,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,08-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1131327,996.08,The exempt cost (this cost will change when the invoice is issued) to hire Highgate House to hold a Family Private Induction from 24 March 2014 - Calder ref: CAL14775/1
Ministry of Justice,MoJ HQ,08-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1131327,"39,183.19",The cost to hire Highgate House to hold a Family Private Induction from 24 March 2014 - Calder ref: CAL14775/1
Ministry of Justice,MoJ HQ,06-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1131075,"34,301.35","Conference venue, accommodation, catering and other costs relating to Judicial Training Conferences booked via the MOJ booking agent Calder Conferences"
Ministry of Justice,MoJ HQ,06-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1131075,"2,281.30",VAT EXEMPT - Items that do not incur VAT. The VAT-exempt items associated to the cost of Judicial Training Conferences booked via the MOJ booking agent Calder Conferences. 3 day  event from 25th - 27th March
Ministry of Justice,MoJ HQ,08-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1131327,"30,566.30","The cost to hire Burleigh Court Loughborough Conference venue to hold a 3 day Induction (Judicial Training) event from 8th to 10th April 2014 covering accommodation, catering and other costs relating to Judicial Training Conferences booked via the MOJ booking agent Calder Conferences"
Ministry of Justice,MoJ HQ,29-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1133169,"32,601.65","The cost to hire Burleigh Court Loughborough Conference venue to hold a 3 day Induction (Judicial Training) event from 6th to 8th May 2014 covering accommodation, catering and other costs relating to Judicial Training Conferences booked via the MOJ booking agent Calder Conferences"
Ministry of Justice,MoJ HQ,15-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1131867,"27,215.15","Conference venue, accommodation, catering and other costs relating to Judicial Training Conferences booked via the MOJ booking agent Calder Conferences"
Ministry of Justice,MoJ HQ,15-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1131867,840,VAT EXEMPT - Items that do not incur VAT. The VAT-exempt items associated to the cost of a 3 day Judicial Training Conferences booked via the MOJ booking agent Calder Conferences.
Ministry of Justice,MoJ HQ,19-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1132217,"19,990.06",Hire of Scarman Training and Conference Centre for Crown Court Sentencing Seminar 1 via Calders Ref.: CAL14797/1 on GPS33261/1 on 9-10 April 2014
Ministry of Justice,MoJ HQ,19-May-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1132217,"3,420.97",The exempt cost (this cost will change when the invoice is issued) to Hire of Scarman Training and Conference Centre for Crown Court TRIAL Seminar 1 via Calders Ref.: GPS33261/1 on 9-10 APRIL 2014
Ministry of Justice,MoJ HQ,27-May-14,265000-IT & Telecommunications,MF600-Directorate of Judicial Offices,THE DEXTROUS WEB,1133070,"26,400.00",Design and build of two websites on a new platform in addition to creation of a secure production and live infrastructure/hosting environment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,417.3,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,92,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NQ901-MOJ Procurement Feeder,ATOS IT SERVICES UK LTD,1130738,78.26,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1130738,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,15-May-14,264000-Consultancy,NX900-MOJ Shared Services,BOND DICKINSON LLP,1131842,"23,323.13",Consultancy advice work from Bond Dickinson on the Evolve Programme
Ministry of Justice,MoJ HQ,15-May-14,264000-Consultancy,NX900-MOJ Shared Services,BOND DICKINSON LLP,1131842,"4,664.63",Consultancy advice work from Bond Dickinson on the Evolve Programme
Ministry of Justice,MoJ HQ,22-May-14,512000-Intangible GBV - Additions,NX900-MOJ Shared Services,HP ENTERPRISE SERVICES UK LTD,1132553,"697,874.38",Merge of the Aramis and Phoenix systems for April 2014
Ministry of Justice,MoJ HQ,01-May-14,264000-Consultancy,NX900-MOJ Shared Services,KPMG,1130874,"100,399.50",Consultancy advice work from KPMG on the Evolve programme
Ministry of Justice,MoJ HQ,15-May-14,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1132019,"214,391.93",Archiving Services
Ministry of Justice,MoJ HQ,15-May-14,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1132018,"1,262,242.63",Monthly Contract Charges
Ministry of Justice,MoJ HQ,27-May-14,512000-Intangible GBV - Additions,NX900-MOJ Shared Services,LIBERATA UK LTD,1132924,"56,201.43",Merge development activity contingengy element
Ministry of Justice,MoJ HQ,15-May-14,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1132018,"253,847.75",Monthly charge for payroll services
Ministry of Justice,MoJ HQ,12-May-14,223000-Other Expenditure,NZ401-Finance Group Feeder,ALLEN LANE CONSULTANCY LTD,1131548,"1,181,200.00",Managed Accounting Service
Ministry of Justice,MoJ HQ,12-May-14,223000-Other Expenditure,NZ401-Finance Group Feeder,ALLEN LANE CONSULTANCY LTD,1131548,"236,240.00",Managed Accounting Service
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,164,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,77.34,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,46,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,25.23,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,78.26,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,01-May-14,265000-IT & Telecommunications,NZ401-Finance Group Feeder,ATOS IT SERVICES UK LTD,1130738,82.78,IT peripherals/individual ordered software and equipment
