Spend over £25000 - Publication template,,,,,,,

Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Education,National College for School Leadership,07/06/2011,Programme Costs,Leadership Development,HTI Leadership Centre Ltd,110339,113600
Department for Education,National College for School Leadership,06/06/2011,Programme Costs,Leadership Development,HTI Leadership Centre Ltd,110340,148500
Department for Education,National College for School Leadership,07/06/2011,Programme Costs,Leadership Development,HTI Leadership Centre Ltd,110347,-800
Department for Education,National College for School Leadership,17/06/2011,Programme Costs,Leadership Development,HTI Leadership Centre Ltd,110581,36750
Department for Education,National College for School Leadership,23/06/2011,Programme Costs,Leadership Development,Manchester Uni,110638,60357.5
Department for Education,National College for School Leadership,23/06/2011,Programme Costs,Leadership Development,Manchester Uni,110020,-170.22
Department for Education,National College for School Leadership,28/06/2011,Irrecoverable Input VAT,Leadership Development,Menzies Hotels,110768,4292.78
Department for Education,National College for School Leadership,28/06/2011,"Conference, Events, Exhibitions and Seminars",Leadership Development,Menzies Hotels,110768,22293.92
Department for Education,National College for School Leadership,27/06/2011,Audit Fees,Business Services,National Audit Office,110722,50000
Department for Education,National College for School Leadership,08/06/2011,Irrecoverable Input VAT,Business Services,NEC Group,110348,39880.1
Department for Education,National College for School Leadership,08/06/2011,"Conference, Events, Exhibitions and Seminars",Business Services,NEC Group,110348,199400.5
Department for Education,National College for School Leadership,28/06/2011,Irrecoverable Input VAT,Leadership Development,Nord Anglia Education Ltd,110490,35461.4
Department for Education,National College for School Leadership,28/06/2011,Programme Costs,Leadership Development,Nord Anglia Education Ltd,110490,177307
Department for Education,National College for School Leadership,28/06/2011,Irrecoverable Input VAT,Leadership Development,Nord Anglia Education Ltd,110754,26232.8
Department for Education,National College for School Leadership,28/06/2011,Programme Costs,Leadership Development,Nord Anglia Education Ltd,110754,131164
Department for Education,National College for School Leadership,09/06/2011,Grants Made,Leadership Development,Rullion Management Services Limited,110323,119500
Department for Education,National College for School Leadership,15/06/2011,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,110547,16086.49
Department for Education,National College for School Leadership,15/06/2011,Programme Costs,Leadership Development,Serco Learning Solutions,110547,80432.45
Department for Education,National College for School Leadership,15/06/2011,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,110548,14085.51
Department for Education,National College for School Leadership,15/06/2011,Programme Costs,Leadership Development,Serco Learning Solutions,110548,70427.55
Department for Education,National College for School Leadership,14/06/2011,Irrecoverable Input VAT,Business Services,Sodexo Ltd,110439,36501.44
Department for Education,National College for School Leadership,14/06/2011,FM Support Services,Business Services,Sodexo Ltd,110439,182507.33
Department for Education,National College for School Leadership,14/06/2011,Irrecoverable Input VAT,Business Services,Sodexo Ltd,110440,4240
Department for Education,National College for School Leadership,14/06/2011,FM Support Services,Business Services,Sodexo Ltd,110440,21200
Department for Education,National College for School Leadership,23/06/2011,Irrecoverable Input VAT,Business Services,Sodexo Ltd,110441,5151.8
Department for Education,National College for School Leadership,23/06/2011,FM Support Services,Business Services,Sodexo Ltd,110441,25759
