Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,20/05/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,CM1 1QW,340399,Single use military equipment asset under construction - capital in year addition,"1,868,486.40"
Ministry of Defence,Ministry of Defence,22/05/2014,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,341271,External military training ,"1,853,699.56"
Ministry of Defence,Ministry of Defence,15/05/2014,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,338846,External military training ,"1,816,539.63"
Ministry of Defence,Ministry of Defence,22/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,341269,Estate core services charge,"1,816,402.38"
Ministry of Defence,Ministry of Defence,09/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,336961,Works - estate management,"1,800,141.12"
Ministry of Defence,Ministry of Defence,23/05/2014,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,341872,Grant in aid to the council of reserve forces and cadet associations,"1,747,689.00"
Ministry of Defence,Ministry of Defence,06/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,335155,Fiscal asset under construction - capital in year addition,"1,742,204.03"
Ministry of Defence,Ministry of Defence,19/05/2014,Fees for professional services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,340242,Fees for professional services excluding legal fees,"1,658,583.00"
Ministry of Defence,Ministry of Defence,28/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,343485,Fiscal asset under construction - capital in year addition,"1,651,507.61"
Ministry of Defence,Ministry of Defence,27/05/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,GU14 6YU,342427,Equipment support non-project costs,"1,649,279.00"
Ministry of Defence,Ministry of Defence,27/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,342639,Estate core services charge,"1,643,014.45"
Ministry of Defence,Ministry of Defence,28/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000114558,Works - estate management,"1,634,827.39"
Ministry of Defence,Ministry of Defence,08/05/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,336183,Utilities consumed - gas,"1,597,246.84"
Ministry of Defence,Ministry of Defence,12/05/2014,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,337302,Transport fighting equipment operating lease,"1,592,857.17"
Ministry of Defence,Ministry of Defence,19/05/2014,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,340239,Fees for professional services excluding legal fees,"1,563,866.59"
Ministry of Defence,Ministry of Defence,27/05/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,342718,Cost of food purchases,"1,550,350.62"
Ministry of Defence,Ministry of Defence,09/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,337007,Estate core services charge,"1,539,525.00"
Ministry of Defence,Ministry of Defence,06/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,335250,Estate + facilities management services - accommodation inventory + service,"1,530,131.24"
Ministry of Defence,Ministry of Defence,06/05/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,335198,Property dwellings private finance initiative - service concession arrangement service charge,"1,518,060.39"
Ministry of Defence,Ministry of Defence,22/05/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,341577,Cost of food purchases,"1,508,943.80"
Ministry of Defence,Ministry of Defence,09/05/2014,Fees for professional services,HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,336877,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"1,419,773.09"
Ministry of Defence,Ministry of Defence,23/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,342107,Fiscal asset under construction - capital in year addition,"1,381,238.93"
Ministry of Defence,Ministry of Defence,14/05/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,338331,Single use military equipment asset under construction - capital in year addition,"1,351,856.40"
Ministry of Defence,Ministry of Defence,13/05/2014,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,338013,Fiscal asset under construction - capital in year addition,"1,335,601.28"
Ministry of Defence,Ministry of Defence,15/05/2014,IT and communication services,Defence Equipment + Support,ATOS IT SERVICES UK LIMITED,WV10 6UH,338836,Information technology services,"1,320,201.50"
Ministry of Defence,Ministry of Defence,23/05/2014,Grants to Reserves Forces and Cadets Association,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,341872,Grants to reserve forces and cadet associations,"1,320,048.00"
Ministry of Defence,Ministry of Defence,09/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LEND LEASE CONSTRUCTION (EMEA) LIMITED,B91 3TA,336982,Fiscal asset under construction - capital in year addition,"1,312,499.75"
Ministry of Defence,Ministry of Defence,23/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,342054,Estate core services charge,"1,297,897.40"
Ministry of Defence,Ministry of Defence,09/05/2014,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,336976,Equipment support non-project costs,"1,231,266.00"
Ministry of Defence,Ministry of Defence,27/05/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,342502,Utilities consumed - gas,"1,230,609.49"
Ministry of Defence,Ministry of Defence,08/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000113732,Works - estate management,"1,230,004.23"
Ministry of Defence,Ministry of Defence,20/05/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,340398,Single use military equipment asset under construction - capital in year addition,"1,179,117.60"
Ministry of Defence,Ministry of Defence,22/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,341369,Estate core services charge,"1,163,611.01"
Ministry of Defence,Ministry of Defence,07/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000113679,Works - estate management,"1,162,052.92"
Ministry of Defence,Ministry of Defence,23/05/2014,Design services and minor equipment purchases,Defence Equipment + Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,5000114346,Equipment support project costs,"1,161,797.54"
Ministry of Defence,Ministry of Defence,02/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,334931,Works - estate management,"1,137,924.71"
Ministry of Defence,Ministry of Defence,07/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,335843,Estate core services charge,"1,106,987.22"
Ministry of Defence,Ministry of Defence,13/05/2014,Property leases,HO+CS,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,338081,Property non dwellings private finance initiative - service concession arrangement service charge,"1,071,005.24"
Ministry of Defence,Ministry of Defence,20/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,340386,Fiscal private finance initiative asset under construction - capital in year addition,"1,069,363.40"
Ministry of Defence,Ministry of Defence,30/05/2014,Property leases,HO+CS,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,344348,Property non dwellings private finance initiative - service concession arrangement service charge,"1,067,422.05"
Ministry of Defence,Ministry of Defence,21/05/2014,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,341120,Spend on Inventory - General,"1,051,543.22"
Ministry of Defence,Ministry of Defence,12/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,337522,Estate core services charge,"1,044,393.77"
Ministry of Defence,Ministry of Defence,06/05/2014,Rental of plant and machinery,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,335099,Plant + machinery private finance initiative - service concession arrangements service charge,"1,041,857.11"
Ministry of Defence,Ministry of Defence,28/05/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,343620,Property non dwellings private finance initiative - service concession arrangement service charge,"1,040,026.32"
Ministry of Defence,Ministry of Defence,19/05/2014,Rental of plant and machinery,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,339763,Plant + machinery private finance initiative - service concession arrangements service charge,"1,032,473.52"
Ministry of Defence,Ministry of Defence,30/05/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,344638,Property non dwellings private finance initiative - service concession arrangement service charge,"1,029,777.95"
Ministry of Defence,Ministry of Defence,29/05/2014,Transport hire charges,Land Forces,BUSVERKEHR OSTWESTFALEN GMBH,,5000114597,Transport other hire charge,"1,029,258.27"
Ministry of Defence,Ministry of Defence,09/05/2014,Purchase of buildings and military equipment ,HO+CS,IBM UNITED KINGDOM LIMITED,PO6 3AE,336958,Fiscal asset under construction - capital in year addition,"1,020,530.88"
Ministry of Defence,Ministry of Defence,06/05/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,335166,Fiscal asset under construction - capital in year addition,"1,002,034.57"
Ministry of Defence,Ministry of Defence,08/05/2014,Administration,HO+CS,INVICTUS GAMES,W8 4EH,336345,General administration,"1,000,000.00"
Ministry of Defence,Ministry of Defence,27/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,342639,Fiscal asset under construction - capital in year addition,"997,165.55"
Ministry of Defence,Ministry of Defence,09/05/2014,IT and communication services,JFC,SECURITY SERVICES GROUP,SN6 8LA,2.00E+11,Information technology services,"993,752.53"
Ministry of Defence,Ministry of Defence,30/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,344302,Works - estate management,"990,414.47"
Ministry of Defence,Ministry of Defence,23/05/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,341934,Utilities consumed - electricity,"960,929.50"
Ministry of Defence,Ministry of Defence,02/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,334555,Fiscal asset under construction - capital in year addition,"922,425.87"
Ministry of Defence,Ministry of Defence,21/05/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,HORIZONS INCORPORATED,OH 44128,340917,Fiscal asset under construction - capital in year addition,"910,376.70"
Ministry of Defence,Ministry of Defence,08/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,336605,Estate + facilities management services - accommodation inventory + service,"909,803.13"
Ministry of Defence,Ministry of Defence,19/05/2014,IT and communication services,Land Forces,HORIZONS INCORPORATED,OH 44128,339926,Information technology services,"870,186.53"
Ministry of Defence,Ministry of Defence,27/05/2014,Fees for professional services,JFC,CRANFIELD UNIVERSITY,MK43 0AL,342505,Fees for professional services excluding legal fees,"859,432.50"
Ministry of Defence,Ministry of Defence,22/05/2014,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,341268,Equipment support non-project costs,"856,957.75"
Ministry of Defence,Ministry of Defence,14/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,338389,Fiscal asset under construction - capital in year addition,"855,735.70"
Ministry of Defence,Ministry of Defence,12/05/2014,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,337704,Operating costs grant in aid to the royal navy marine society and sea cadets.,"846,882.00"
Ministry of Defence,Ministry of Defence,14/05/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,338712,Estate + facilities management services - accommodation inventory + service,"846,537.66"
Ministry of Defence,Ministry of Defence,23/05/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,341867,Utilities consumed - gas,"829,971.50"
Ministry of Defence,Ministry of Defence,19/05/2014,Design services and minor equipment purchases,Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,340320,Equipment support non-project costs,"792,022.44"
Ministry of Defence,Ministry of Defence,06/05/2014,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,335271,Equipment support non-project costs,"785,516.00"
Ministry of Defence,Ministry of Defence,20/05/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING LIMITED,EH3 7HL,340663,Property dwellings private finance initiative - service concession arrangement service charge,"778,721.52"
Ministry of Defence,Ministry of Defence,02/05/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WILTSHIRE COUNCIL,BA14 4DS,334987,Rent buildings - non civil estate property and married quarter property,"744,606.54"
Ministry of Defence,Ministry of Defence,30/05/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WILTSHIRE COUNCIL,BA14 4DS,344658,Rent buildings - non civil estate property and married quarter property,"744,606.54"
Ministry of Defence,Ministry of Defence,09/05/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING LIMITED,EH3 7HL,337219,Property dwellings private finance initiative - service concession arrangement service charge,"732,717.78"
Ministry of Defence,Ministry of Defence,20/05/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,340386,Property dwellings private finance initiative - service concession arrangement service charge,"724,962.45"
Ministry of Defence,Ministry of Defence,09/05/2014,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,336882,Freight movement costs,"692,225.42"
Ministry of Defence,Ministry of Defence,02/05/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,334745,Cost of food purchases,"679,818.09"
Ministry of Defence,Ministry of Defence,15/05/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,338943,Fiscal asset under construction - capital in year addition,"679,542.69"
Ministry of Defence,Ministry of Defence,21/05/2014,Research and development,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,340747,Research and development at the pre main gate stage of a project,"676,160.65"
Ministry of Defence,Ministry of Defence,19/05/2014,IT and communication services,JFC,SERCO LIMITED,RG27 9UY,340239,Computer equipment costing below the capitalisation threshold,"663,906.61"
Ministry of Defence,Ministry of Defence,09/05/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,337175,Cost of food services,"658,431.20"
Ministry of Defence,Ministry of Defence,09/05/2014,Fees for professional services,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,336761,Fees for professional services excluding legal fees,"649,731.04"
Ministry of Defence,Ministry of Defence,08/05/2014,IT and communication services,HO+CS,ORACLE CORPORATION U K LTD,RG6 1RA,336533,Information technology services,"645,157.62"
