Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
,,02/10/2015,Facilities management: contract,"DG: Finance, Commercial & NHS",NHS PROPERTY SERVICES LTD,48364467," 36,000 ",SLA costs for Management service on DH properties,WF3 1WE,PUBLIC,,,
,,02/10/2015,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-544755-110683," 27,440 ",Research for Patient Benefit,M21 9UN,PUBLIC,,,
,,02/10/2015,Research & development,DG: Research & Development,NHS COVENTRY & RUGBY CCG 05A,ERS-544756-110684," 67,392 ",Research for Patient Benefit,,PUBLIC,,,
,,05/10/2015,Professional fees,"DG: Social Care, Local Growth & Care Partnerships",ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,0000070814," 55,000 ",Regional Mental Health Act Approval Panels :Panel 2 period of 01-04-15 to 31-03-2016 CPA NO. 513790,DN4 8QN,PUBLIC,,,
,,05/10/2015,Outsourcing Contract,"DG: Finance, Commercial & NHS",SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6288287," 208,536 ",2015-16 Funding to cover direct costs of providing hosting services for  Ambulance Radio Programme,EX2 7HY,PUBLIC,,,
,,05/10/2015,Other creditors (ST),DG: Central Technical,NHS PROPERTY SERVICES LTD,BK TRANSFER5/10/15," 48,078 ",,SE1 6LH,PUBLIC,,,
,,05/10/2015,Additions NHS Trust Capital Investment Loans,DG: Central Technical,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-18824," 2,858,000 ",,NN1 5BD,PUBLIC,,,
,,05/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,HAFS-18825," 10,000,000 ",,S10 2TH,PUBLIC,,,
,,05/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,HAFS-18826," 21,000,000 ",,TQ2 7AN,PUBLIC,,,
,,06/10/2015,DH Support to Mergers,DG: Central Technical,THE ROYAL WOLVERHAMPTON NHS TRUST,0000185239," 475,000 ",Stafford Transition and Integration Costs,WV10 0QP,PUBLIC,,,
,,06/10/2015,DH Support to Mergers,DG: Central Technical,THE ROYAL WOLVERHAMPTON NHS TRUST,0000185239," 416,000 ",Transaction Costs,WV10 0QP,PUBLIC,,,
,,30/10/2015,Research & development,DG: Research & Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-545707-111521," 44,026 ",Clinician Scientist Awards,WC1N 3JH,PUBLIC,,,
,,08/10/2015,Outsourcing Contract,"DG: Finance, Commercial & NHS",ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,E0040588," 71,237 ",3 year national clinical programme across 10 categories - March 15 to October 15 - (up to 8 month review gateway).,HA7 4LP,PUBLIC,,,
,,09/10/2015,Service charge,"DG: Innovation, Growth & Technology",SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000435259," 176,103 ",Revenue: F/Y 2014/15 LSP NME Sheffield Teaching FT STAF and LC costs for Lorenzo Deployment,S5 7AU,PUBLIC,,,
,,09/10/2015,Outsourcing Contract,"DG: Finance, Commercial & NHS",HEART OF ENGLAND NHS FOUNDATION TRUST,935579," 27,000 ",P21+ VAT Specialist Advisor Service From 1st October 2014 to 31 March 2015 to cover OJEU tender period. As instructed by PCOE.,B9 5TA,PUBLIC,,,
,,09/10/2015,Addition Clearing - SW LIC,"DG: Innovation, Growth & Technology",NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,I0012675," 23,562 ",Capital: F/Y 2015/16 - LSP NME -STAFA costs associated with Norfolk& Suffolk Lorenzo Deployment June 2015,BB3 0FG,PUBLIC,,,
,,09/10/2015,Service charge,"DG: Innovation, Growth & Technology",NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,I0012675," 206,987 ","Revenue: F/Y 2015/16 - LSP NME -STAFA costs associated with Norfolk& Suffolk Lorenzo Deployment June 2015					 ",BB3 0FG,PUBLIC,,,
,,12/10/2015,Professional fees,"DG: Social Care, Local Growth & Care Partnerships",CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,53448656," 51,968 ",Fees for approval functions of the Secretary of state for Health under Section 12 :Panel 3 ,NW1 2PL,PUBLIC,,,
,,12/10/2015,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-544998-110842," 44,612 ",Research for Patient Benefit,SE1 9RT,PUBLIC,,,
,,12/10/2015,Additions PDC Capital Support NHS T Permenant,DG: Central Technical,BEDFORD HOSPITAL NHS TRUST,HAFS-18827," 85,000 ",,MK42 9DJ,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-18828," 2,500,000 ",,WF3 1WE,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-18829," 4,000,000 ",,WF3 1WE,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-18830," 4,600,000 ",,M13 0JR,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-18831," 4,500,000 ",,M13 0JR,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Capital Investment Loans,DG: Central Technical,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-18832," 1,000,000 ",,CV10 7DJ,PUBLIC,,,
,,12/10/2015,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,OXLEAS NHS FOUNDATION TRUST,HAFS-18833," 2,000,000 ",,DA2 7WG,PUBLIC,,,
,,12/10/2015,Additions PDC Revenue Support NHS FT Permanent,DG: Central Technical,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,HAFS-18834," 471,000 ",,BA1 3NG,PUBLIC,,,
,,12/10/2015,Additions PDC Revenue Support NHS FT Permanent,DG: Central Technical,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,HAFS-18835," 47,000 ",,BA1 3NG,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,HAFS-18836," 2,500,000 ",,BA1 3NG,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,THE ROTHERHAM NHS FOUNDATION TRUST,HAFS-18837," 15,000,000 ",,S60 2UN,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,HAFS-18838," 510,000 ",,TQ2 7AN,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,HAFS-18839," 470,000 ",,TQ2 7AN,PUBLIC,,,
,,12/10/2015,Additions PDC Capital Support NHS FT Permenant,DG: Central Technical,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,HAFS-18840," 441,000 ",,WF3 1we,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,BARTS HEALTH NHS TRUST,HAFS-18841," 5,000,000 ",,E1 8PR,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-18842," 1,704,000 ",,BN2 3EW,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,BURTON HOSPITALS NHS FOUNDATION TRUST,HAFS-18843," 921,000 ",,DE13 0RB,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,CROYDON HEALTH SERVICES NHS TRUST,HAFS-18844," 1,000,000 ",,CR7 7YE,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,DERBY HOSPITALS NHS FOUNDATION TRUST,HAFS-18845," 2,327,000 ",,DE1 2QY,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,EAST CHESHIRE NHS TRUST,HAFS-18846," 4,144,000 ",,SK10 3BL,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-18847," 2,000,000 ",,TN37 7PT,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,HAFS-18848," 2,000,000 ",,SN3 6BB,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,HAFS-18849," 5,000,000 ",,HU16 5JQ,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-18850," 6,351,000 ",,SE5 9RS,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-18851," 3,000,000 ",,LS9 7TF,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-18852," 5,711,000 ",,M20 4BX,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,MEDWAY NHS FOUNDATION TRUST,HAFS-18853," 5,261,000 ",,ME7 5NY,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,HAFS-18854," 3,430,000 ",,DN15 7BH,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,PLYMOUTH HOSPITALS NHS TRUST,HAFS-18855," 2,700,000 ",,WF3 1WE,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-18856," 3,000,000 ",,CM20 1QX,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-18857," 900,000 ",,TR1 2XN,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-18858," 7,232,000 ",,NG17 4JL,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-18859," 1,256,000 ",,SW17 0QT,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,HAFS-18860," 1,523,000 ",,OL6 9RW,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-18861," 4,419,000 ",,LE5 4QF,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,HAFS-18862," 28,300,000 ",,LA1 4GG,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,HAFS-18863," 3,600,000 ",,WD18 0BH,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,HAFS-18864," 400,000 ",,BA21 4AT,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,BEDFORD HOSPITAL NHS TRUST,HAFS-18865," 1,227,000 ",,MK42 9DJ,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-18866," 4,750,000 ",,SM5 1AA,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-18867," 10,800,000 ",,PE29 6NT,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-18868," 1,323,000 ",,MK6 5LD,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,NORTH BRISTOL NHS TRUST,HAFS-18869," 6,596,000 ",,BS1 2NP,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-18870," 5,500,000 ",,PE3 6DA,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,HAFS-18871," 1,000,000 ",,SY10 7AG,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-18872," 1,000,000 ",,HA7 4LP,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST,HAFS-18873," 1,433,000 ",,PR8 6PT,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,THE IPSWICH HOSPITAL NHS TRUST,HAFS-18874," 3,449,000 ",,IP4 5PD,PUBLIC,,,
,,12/10/2015,Additions NHS FTs Working Capital Loans,DG: Central Technical,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,HAFS-18875," 14,453,000 ",,PE30 4ET,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,HAFS-18876," 3,000,000 ",,HP7 0JD,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,DARTFORD & GRAVESHAM NHS TRUST,HAFS-18877," 3,000,000 ",,DA2 8DA,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,LEWISHAM AND GREENWICH NHS TRUST,HAFS-18878," 7,000,000 ",,SE13 6LH,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-18879," 3,800,000 ",,NN1 5BD,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Capital Investment Loans,DG: Central Technical,SURREY & SUSSEX HEALTHCARE NHS TRUST,HAFS-18880," 4,400,000 ",,RH1 5RH,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-18881," 1,657,000 ",,WR5 1DD,PUBLIC,,,
,,12/10/2015,Additions NHS Trust Working Capital Loans,DG: Central Technical,WYE VALLEY NHS TRUST,HAFS-18882," 2,320,000 ",,HR1 2ER,PUBLIC,,,
,,29/10/2015,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-545647-111442," 27,007 ",HTA Commissioned Research,BS99 1YF,PUBLIC,,,
,,14/10/2015,Professional fees,"DG: Social Care, Local Growth & Care Partnerships",TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,4810005930," 60,000 ",Regional Mental Health Act Approval Panels :Panel 1 ,TS6 0SZ,PUBLIC,,,
,,14/10/2015,Research & development,DG: Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-545071-110901," 25,316 ",Research for Patient Benefit,EX2 5DW,PUBLIC,,,
,,29/10/2015,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-545644-111441," 14,346 ",Commissioned EME,BS99 1YF,PUBLIC,,,
,,29/10/2015,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-545644-111441," 14,088 ",HTA Commissioned Research,BS99 1YF,PUBLIC,,,
,,29/10/2015,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-545644-111441," 2,761 ",HTA Commissioned Research,BS99 1YF,PUBLIC,,,
,,15/10/2015,Addition Clearing - SW LIC,"DG: Innovation, Growth & Technology",HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12671644," 117,120 ","Capital: 2014/15  ERS HSCIC -e-RS Staff Capitalisation Cost for the period of 01/04/2014 to 31/03/2015	 ",LS1 6AE,PUBLIC,,,
,,15/10/2015,Outsourcing Contract,"DG: Social Care, Local Growth & Care Partnerships",NHS NELCSU,7311401449," 95,266 ",Reimbursing NHSE for core support payments,WF3 1WE,PUBLIC,,,
,,15/10/2015,Additions NHS FTs Capital Investment Loans,DG: Central Technical,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,BK TRANSFER," 2,174,000 ",,S44 5BL,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-545095-110926," 43,688 ",Research Capability Funding (STANDARD),L12 2AP,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-545095-110926," 36,364 ",CRFs - CRII,L12 2AP,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-545096-110984," 2,552,320 ",Comprehensive Networks,E1 8PR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-545096-110984," 23,125 ",Comprehensive Networks,E1 8PR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-545096-110984," 103,420 ",Research Capability Funding (STANDARD),E1 8PR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-545096-110984," 166,656 ",CLAHRCs,E1 8PR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-545096-110984," 109,290 ",Biomedical Units,E1 8PR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-545097-110971," 37,505 ",Research Capability Funding (STANDARD),B15 2PZ,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BIRMINGHAM COMMUNITY HEALTHCARE NHS TRUST RYW,ERS-545098-110982," 26,503 ",Research Capability Funding (STANDARD),B13 8JL,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-545099-110923," 68,453 ",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-545100-110970," 54,545 ",CRFs - CRII,BN2 3EW,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-545100-110970," 42,408 ",Research Capability Funding (STANDARD),BN2 3EW,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545102-110930," 2,046,144 ",Bio-Medical Centres,CB2 2QQ,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545102-110930," 83,333 ",Biomedical Units,CB2 2QQ,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545102-110930," 509,921 ",Research Capability Funding (STANDARD),CB2 2QQ,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545102-110930," 197,255 ",CRFs - CRII,CB2 2QQ,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-545105-110953," 176,666 ",CLAHRCs,CB1 5EE,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-545105-110953," 55,564 ",Research Capability Funding (STANDARD),CB1 5EE,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-545106-110981," 56,657 ",Research Capability Funding (STANDARD),NW1 0PE,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545108-110962," 1,413,916 ",Comprehensive Networks,M13 0JR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545108-110962," 25,320 ",Comprehensive Networks,M13 0JR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545108-110962," 100,000 ",CRFs - CRII,M13 0JR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545108-110962," 95,500 ",Biomedical Units,M13 0JR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-545108-110962," 111,584 ",Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-545110-110948," 166,666 ",CLAHRCs,SW10 9NH,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-545110-110948," 30,830 ",Research Capability Funding (STANDARD),SW10 9NH,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-545114-110944," 605,160 ",Bio-Medical Centres,WC1N 3JH,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-545114-110944," 155,318 ",Research Capability Funding (STANDARD),WC1N 3JH,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-545116-110935," 1,010,049 ",Bio-Medical Centres,SE1 9RT,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-545116-110935," 102,604 ",CRFs - CRII,SE1 9RT,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-545116-110935," 19,695 ",Network Research Capability Funding,SE1 9RT,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-545116-110935," 1,873,458 ",Network Research Capability Funding,SE1 9RT,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-545116-110935," 274,517 ",Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-545117-110949," 26,917 ",Research Capability Funding (STANDARD),B9 5TA,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-545120-110972," 475,630 ",Research Capability Funding (STANDARD),W12 0HS,PUBLIC,,,
,,15/10/2015,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-545120-110972," 1,046,042 ",Comprehensive Networks,W12 0HS,PUBLIC,,,
