Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,Corporate,15/10/2010,GRANT IN AID,PENSIONS CLIENT DIRECTORATE,THE PENSIONS REGULATOR,1004461,"6,476,000.00"
Department for Work and Pensions,Corporate,15/10/2010,GENERIC TOWER,CORPORATE IT,IMPROVEMENT & DEVELOPMENT AGENCY,1004462,"25,000.00"
Department for Work and Pensions,Corporate,18/10/2010,ACCOMMODATION,SHARED SERVICES ,COMPANIES HOUSE,1004463,"65,639.67"
Department for Work and Pensions,Corporate,18/10/2010,ACCOMMODATION,GROUP FINANCE,DFE,1004464,"90,119.69"
Department for Work and Pensions,Employment Programmes,18/10/2010,RESIDENTIAL TRAINING,EG EMPLOYMENT PROGRAMMES,DONCASTER DEAF TRUST,1004465,"145,560.97"
Department for Work and Pensions,Employment Programmes,18/10/2010,RESIDENTIAL TRAINING,EG EMPLOYMENT PROGRAMMES,FINCHALE TRAINING COLLEGE,1004466,"267,549.98"
Department for Work and Pensions,Employment Programmes,18/10/2010,RESIDENTIAL TRAINING,EG EMPLOYMENT PROGRAMMES,PORTLAND COLLEGE,1004468,"152,069.00"
Department for Work and Pensions,Employment Programmes,18/10/2010,RESIDENTIAL TRAINING,EG EMPLOYMENT PROGRAMMES,QUEEN ALEXANDRA COLLEGE,1004469,"126,926.66"
Department for Work and Pensions,Employment Programmes,18/10/2010,RESIDENTIAL TRAINING,EG EMPLOYMENT PROGRAMMES,RNCB HEREFORD,1004470,"159,730.00"
Department for Work and Pensions,Employment Programmes,18/10/2010,RESIDENTIAL TRAINING,EG EMPLOYMENT PROGRAMMES,ST LOYES COLLEGE FOUNDATION,1004471,"288,523.33"
Department for Work and Pensions,Corporate,18/10/2010,OTHER MAJOR CONTRACTS,GROUP FINANCE,ALLIANCE & LEICESTER COMMERCIAL BANK PLC,1004475,"1,619,139.00"
Department for Work and Pensions,Corporate,18/10/2010,BANKING AND ENCASHMENT COSTS,SHARED SERVICES ,ALLIANCE & LEICESTER COMMERCIAL BANK PLC,1004475,125.00
Department for Work and Pensions,Corporate,18/10/2010,ENCASHMENT COSTS ,HQ BALANCE SHEET ,ALLIANCE & LEICESTER COMMERCIAL BANK PLC,1004475,"1,389.00"
Department for Work and Pensions,Corporate,20/10/2010,GENERIC TOWER,CORPORATE IT,IMPROVEMENT & DEVELOPMENT AGENCY,1004477,"34,860.00"
Department for Work and Pensions,Jobcentre Plus,22/10/2010,ACCOMMODATION,Jobcentre Plus,COMPANIES HOUSE,1004478,"197,867.90"
Department for Work and Pensions,Employment Programmes,22/10/2010,OTHER PROGRAMME COSTS,EG EMPLOYMENT PROGRAMMES,SKILLS FUNDING AGENCY,1004481,"1,260,573.69"
Department for Work and Pensions,Employment Programmes,26/10/2010,PRINCES YOUTH TRUST,EG EMPLOYMENT PROGRAMMES,DFE,1004482,"55,228.00"
Department for Work and Pensions,Corporate,26/10/2010,GRANT IN AID,PENSIONS CLIENT DIRECTORATE,PENSION PROTECTION FUND,1004483,"5,944,000.00"
Department for Work and Pensions,Corporate,26/10/2010,BANKING AND ENCASHMENT COSTS,GROUP FINANCE,POST OFFICE LTD,1004484,"5,751,707.79"
Department for Work and Pensions,Corporate,26/10/2010,ENCASHMENT COSTS ,HQ BALANCE SHEET ,POST OFFICE LTD,1004484,"37,510.47"
Department for Work and Pensions,Jobcentre Plus,29/10/2010,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,1004485,"605,295.41"
Department for Work and Pensions,Jobcentre Plus,29/10/2010,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,1004486,"886,896.44"
Department for Work and Pensions,Jobcentre Plus,29/10/2010,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,1004487,"310,581.00"
Department for Work and Pensions,Jobcentre Plus,29/10/2010,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,1004488,"164,106.03"
Department for Work and Pensions,Jobcentre Plus,29/10/2010,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,1004489,"201,348.85"
Department for Work and Pensions,Jobcentre Plus,29/10/2010,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,1004490,"849,876.00"
Department for Work and Pensions,Corporate,29/10/2010,STAFF COSTS,HQ BALANCE SHEET ,EDF TRADING LTD,1004491,"32,085.40"
Department for Work and Pensions,Corporate,29/10/2010,PENSIONS PROGRAMME COSTS,PENSIONS CLIENT DIRECTORATE,SOUTHAMPTON CITY COUNCIL,1004492,"79,325.00"
Department for Work and Pensions,Corporate,07/10/2010,ACCOMMODATION,GROUP FINANCE,VALUATION OFFICE AGENCY,2002198,"70,035.29"
Department for Work and Pensions,Corporate,07/10/2010,OTHER GOODS AND SERVICES,WWG ,VALUATION OFFICE AGENCY,2002199,"1,420,000.00"
Department for Work and Pensions,Employment Programmes,08/10/2010,WORKING NEIGHBOURHOOD PILOTS,EG EMPLOYMENT PROGRAMMES,DEPARTMENT OF COMMUNITIES & LOCAL GOVERNMENT,2002203,"3,697,500.00"
Department for Work and Pensions,Corporate,11/10/2010,APPS DEV,CORPORATE IT,HM REVENUE & CUSTOMS,2002204,"1,843.00"
Department for Work and Pensions,Jobcentre Plus,11/10/2010,ACCOMMODATION,Jobcentre Plus,HM REVENUE & CUSTOMS,2002204,"240,740.78"
Department for Work and Pensions,Jobcentre Plus,11/10/2010,ACCOMMODATION,Jobcentre Plus,HM REVENUE & CUSTOMS,2002204,"344,204.44"
Department for Work and Pensions,Jobcentre Plus,11/10/2010,ACCOMMODATION,Jobcentre Plus,HMRC,2002205,"27,423.11"
Department for Work and Pensions,Jobcentre Plus,12/10/2010,ACCOMMODATION,Jobcentre Plus,HM REVENUE & CUSTOMS,2002206,"294,293.44"
Department for Work and Pensions,Jobcentre Plus,12/10/2010,ACCOMMODATION,Jobcentre Plus,HM REVENUE & CUSTOMS,2002207,"367,345.51"
Department for Work and Pensions,Employment Programmes,13/10/2010,PRINCES YOUTH TRUST,EG EMPLOYMENT PROGRAMMES,DCLG,2002208,"1,123,351.72"
Department for Work and Pensions,Corporate,13/10/2010,ACCOMMODATION,SHARED SERVICES ,DEPARTMENT OF EDUCATION SKILLS,2002209,"42,215.75"
Department for Work and Pensions,Corporate,13/10/2010,MISCELLANEOUS EXPENDITURE,Corporate and Support Services,HM REVENUE & CUSTOMS,2002211,"847,716.18"
Department for Work and Pensions,"Pension, Disability Carers Services",15/10/2010,ACCOMMODATION,Pensions & Disability Carers Service ,H M REVENUE & CUSTOMS,2002216,"1,866,963.65"
Department for Work and Pensions,Corporate,15/10/2010,ACCOMMODATION,GROUP FINANCE,H M REVENUE & CUSTOMS,2002221,"1,400,918.72"
Department for Work and Pensions,Corporate,15/10/2010,ACCOMMODATION,GROUP FINANCE,H M REVENUE & CUSTOMS,2002221,"2,061,642.50"
Department for Work and Pensions,Corporate,20/10/2010,OTHER GOODS AND SERVICES,PENSIONS CLIENT DIRECTORATE,GOVERNMENT ACTUARIES DEPARTMENT GAD,2002227,"10,732.55"
Department for Work and Pensions,Corporate,20/10/2010,OTHER GOODS AND SERVICES,PENSIONS CLIENT DIRECTORATE,GOVERNMENT ACTUARIES DEPARTMENT GAD,2002227,"17,423.95"
Department for Work and Pensions,Corporate,20/10/2010,MISCELLANEOUS EXPENDITURE,Corporate and Support Services,HM REVENUE & CUSTOMS,2002228,"145,987.98"
Department for Work and Pensions,Corporate,20/10/2010,ACCOMMODATION,GROUP FINANCE,VALUATION OFFICE AGENCY,2002229,"35,017.64"
Department for Work and Pensions,"Pension, Disability Carers Services",20/10/2010,ACCOMMODATION,Pensions & Disability Carers Service ,VALUATION OFFICE AGENCY,2002229,"17,119.66"
Department for Work and Pensions,"Pension, Disability Carers Services",20/10/2010,ACCOMMODATION,Pensions & Disability Carers Service ,VALUATION OFFICE AGENCY,2002229,875.00
Department for Work and Pensions,Jobcentre Plus,22/10/2010,ACCOMMODATION,Jobcentre Plus,H M REVENUE & CUSTOMS,2002232,"211,774.85"
Department for Work and Pensions,Corporate,26/10/2010,MANAGEMENT CONSULTANCY,PENSIONS CLIENT DIRECTORATE,LAW COMMISSION,2002243,"36,378.00"
Department for Work and Pensions,Jobcentre Plus,26/10/2010,ACCOMMODATION,Jobcentre Plus,VALUATION OFFICE AGENCY,2002245,"25,887.35"
Department for Work and Pensions,Jobcentre Plus,28/10/2010,ACCOMMODATION,Jobcentre Plus,HMRC,2002253,"38,241.03"
Department for Work and Pensions,Corporate,21/10/2010,MISCELLANEOUS EXPENDITURE,EG,MDRC,3004097,"83,646.39"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"27,002.00"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"7,073.00"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"25,977.00"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"11,088.00"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"22,230.00"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"7,692.00"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"54,602.00"
Department for Work and Pensions,Employment Programmes,01/10/2010,ND 50+,EG EMPLOYMENT PROGRAMMES,A4E LTD,2017390554,"22,610.00"
Department for Work and Pensions,Corporate,01/10/2010,APPS DEV,SHARED SERVICES ,ACCENTURE UK LTD,2017390555,"157,048.55"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,WWG ,ARNOLD CLARK,2017390588,167.44
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,WWG ,ARNOLD CLARK,2017390588,224.05
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,WWG ,ARNOLD CLARK,2017390588,60.42
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,WWG ,ARNOLD CLARK,2017390588,37.40
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,WWG ,ARNOLD CLARK,2017390588,61.71
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,111.36
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,93.04
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,159.60
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,69.20
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,50.74
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,404.75
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,163.63
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,94.66
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,21.04
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,58.90
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,42.08
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,117.08
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,229.73
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,EG,ARNOLD CLARK,2017390588,71.62
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,"1,632.54"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,184.67
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,112.64
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,42.04
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,324.94
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,91.49
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,147.28
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,106.39
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,149.09
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,107.58
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,434.85
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,189.03
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,42.04
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,93.55
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,52.62
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,64.58
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,24.85
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,370.54
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,875.72
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,329.52
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,263.32
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,378.58
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,"1,205.00"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,804.88
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,431.64
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,52.62
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,170.59
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,206.48
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,76.12
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,49.20
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,628.12
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,117.40
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,121.59
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,"1,201.37"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,288.84
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,"1,021.81"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,55.69
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,404.67
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,486.81
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,143.14
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,170.78
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,235.80
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,166.14
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,75.53
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,83.53
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,95.33
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,153.63
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,129.58
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,"1,975.58"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,289.17
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,208.56
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,218.84
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,600.72
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,463.25
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,261.79
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,505.90
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,253.20
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,777.62
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,69.32
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,84.08
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,GROUP FINANCE,ARNOLD CLARK,2017390588,375.74
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,"1,274.04"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,649.58
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,916.57
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,687.07
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,138.22
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,47.98
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,269.29
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,"1,727.49"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,"1,696.67"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,58.62
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,84.08
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,422.74
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,550.86
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,233.17
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,236.32
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,47.87
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,387.75
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,94.66
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,"1,490.67"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,"1,831.72"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,"1,269.49"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,149.56
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,22.50
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,348.90
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,21.04
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,ARNOLD CLARK,2017390588,58.74
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,"1,675.00"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,92.41
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,"1,568.57"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,113.89
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,94.66
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,"3,342.15"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,"1,150.37"
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,246.10
Department for Work and Pensions,Corporate,01/10/2010,STAFF COSTS,CORPORATE IT,ARNOLD CLARK,2017390588,136.89
