Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,23/01/2014,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,14000421,"140,494.09 ",2013-14 Central Management and Control Unit (CMCU) of the Automatic Urban and Rural Network -December 2013,SE1 2TX,,AQ0631,AQNONRDX,Expense,
DEFRA,DEFRA,31/01/2014,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,14000664,"29,391.39 ",2013-14 Local Air Quality Management services - October-December 2013,SE1 2TX,,13573,AQNONRDX,Expense,
DEFRA,DEFRA,13/01/2014,Evidence Non R&D,Policy Delivery DG,C E F A S,8003471,"318,140.32 ","Aquatics evidence advice, research and development and non-evidence - January 2014.",NR33 0HT,SME,FUNDING,00000000,Expense,
DEFRA,DEFRA,21/01/2014,Evidence Non R&D,Policy Delivery DG,C E F A S,8003470,"1,802,196.25 ",Miscellaneous research and development projects - January 2014,NR33 0HT,SME,IDS,00000000,Expense,
DEFRA,DEFRA,21/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003474,"26,180.16 ",2013-14 Provision of Research Programme Management Services - January 2014,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,DEFRA,06/01/2014,Current Subsidies To Public Corporations,Policy Delivery DG,Canal & River Trust,90733747,"9,000,000.00 ",2013-14 Quarterly grant - January 2014,MK9 1BB,,18380,00000000,Expense,
DEFRA,DEFRA,07/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060005503,"62,624.00 ",Chemical Exposure and Stress Responses in UK Fish Part 2 - December 2013,LA1 4AP,SME,,00000000,Expense,
DEFRA,DEFRA,13/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060005586,"32,477.09 ",2013-14 UK Ecosystems Knowledge Network,OX10 8BB,SME,exempt,00000000,Expense,
DEFRA,DEFRA,17/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060005556,"73,882.89 ",2011-12 and 2012-13 Ecosystems Knowledge Network,OX10 8BB,SME,NR0148,00000000,Expense,
DEFRA,DEFRA,21/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060004803,"82,810.00 ",2012-13 Co-Chair of the Task Force on Reactive Nitrogen (accrued variation),SN2 1EU,SME,AQ0950,00000000,Expense,
DEFRA,DEFRA,24/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-531833-47055,"30,868.82 ",2013-14 Operation of the UK Eutrophying & Acidifying Atmospheric Pollutants (UKEAP) - January 2014,SN2 1EU,SME,Exempt,AQRDXXXX,Expense,
DEFRA,DEFRA,24/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-531908-47057,"89,541.34 ",Quantifying the effects of Entry Level Stewardship and Higher Level Stewardship on Biodiversity and Ecosystem services - October 2013-January 2014,SN2 1EU,SME,BD5209,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060005641,"73,882.89 ","2011-12, 2012-13 and 2013-14 Knowledge exchange network- April - November 2013",OX10 8BB,SME,exempt,00000000,Expense,
DEFRA,DEFRA,17/01/2014,Current Grants - Local Authorities,Policy Delivery DG,Chilterns Conservation Board,181213,"111,634.00 ",2013-14 Area of Outstanding Natural Beauty Conservation Board Grant - Quarter 4,OX39 4HA,SME,Grant,00000000,Expense,
DEFRA,DEFRA,07/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Construction Industry Research and Information Association,64213,"31,648.00 ",Update of Sustainable Urban Drainage Systems (SuDS) manual,EC1V 9BP,SME,ecm1344,00000000,Expense,
DEFRA,DEFRA,21/01/2014,Grant-in Aid Payments,Policy Delivery DG,Consumer Council for Water (CCW),080114,"1,282,500.00 ",2013-14 Grant in Aid - January-March 2014,B2 4AJ,,tba,00000000,Expense,
DEFRA,DEFRA,30/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Convention On Biological Diversity,BE012014,"37,062.00 ",Contribution to the Secretariat to the Convention on Biological Diversity - December 2013-March 2014. ,H2Y 1N9,SME,,00000000,Expense,
DEFRA,DEFRA,02/01/2014,Gas,Chief Operating Officer DG,Corona Energy,08856573,"31,398.05 ","Gas bill - Animal Health and Veterinary Laboratories Agency (AHVLA), Weybridge - November-December 2013",WD17 1JW,,,B0870000,Expense,
DEFRA,DEFRA,02/01/2014,Gas,Chief Operating Officer DG,Corona Energy,08856420,"86,960.96 ",Gas bill - Central Science Laboratory - November-December 2013,WD17 1JW,,,B2810000,Expense,
DEFRA,DEFRA,28/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Cranfield University,ERS-531906-46989,"83,212.68 ",2013-14 Land Information System (LandIS) Reference Site Support October 2013-January 2014,MK43 0AL,,SP1621,00000000,Expense,
DEFRA,DEFRA,31/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Cranfield University,1396191,"26,309.00 ",2013-14 Contaminated Land Sector Activity - January 2014,MK43 0AL,,SP1011,00000000,Expense,
DEFRA,DEFRA,02/01/2014,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Cranfield University,1393185,"50,000.00 ",Contribution towards The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures - November 2013,MK43 0AL,,exempt,HSFUTURE,Expense,
DEFRA,DEFRA,02/01/2014,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Cranfield University,1393609,"50,000.00 ",Contribution towards The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures - December 2013,MK43 0AL,,exempt,HSFUTURE,Expense,
DEFRA,DEFRA,09/01/2014,Property Lease Costs,Chief Operating Officer DG,D T Z,FR220,"167,831.61 ","Payment of rent, rates and service charges for various properties within the Defra Network - July 2013-April 2014",B3 2ED,,,00000000,Expense,
DEFRA,DEFRA,16/01/2014,Property Lease Costs,Chief Operating Officer DG,D T Z,FR221,"41,562.72 ","Payment of rent, rates and service charges for various properties within the Defra Network - October 2013-May 2014",B3 2ED,,,00000000,Expense,
DEFRA,DEFRA,30/01/2014,Rents to Landlords,Chief Operating Officer DG,D T Z,FR223,"882,903.46 ","Payment of rent, rates and service charges for various properties within the Defra Network - October-November 2013",B3 2ED,,,00000000,Expense,
DEFRA,DEFRA,02/01/2014,Current Grants E,Policy Delivery DG,Dartmoor National Park Authority,191213,"842,482.00 ",2013-14 Grant - Quarter 4,TQ13 9JQ,SME,18573,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100012772,"53,388.00 ",2013-14 England annual contribution to the costs of the UK Adaptation Sub Committee - October-December 2013,SW1A 2HD,SME,IGS,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100012522,"56,093.00 ",2013-14 England annual contribution to the costs of the UK Adaptation Sub Committee - July-September 2013,SW1A 2HD,SME,IGS,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100012523,"66,937.00 ",2013-14 England annual contribution to the costs of the UK Adaptation Sub Committee - April-June 2013,SW1A 2HD,SME,IGS,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Department Of Energy and Climate Change,1100012712,"1,025,000.00 ",2013-14 Climate Programme - January-March 2014,SW1A 2HD,SME,IGS,RESCOORD,Expense,
DEFRA,DEFRA,07/01/2014,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,020114,"1,250,000.00 ",2013-14 Local Services Support Grant - January 2014,HP2 4XN,,GIA,00000000,Expense,
DEFRA,DEFRA,07/01/2014,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Gov,02011425000000,"250,000.00 ",2013-14 Local Record Centre funding - January 2014,HP2 4XN,,exempt,00000000,Expense,
DEFRA,DEFRA,02/01/2014,Electricity,Chief Operating Officer DG,E D F Energy,0152021213,"25,510.08 ",Property Holding Costs-Electricity bill for Lowestoft Fisheries Laboratory - November 2013,PL3 5XQ,,,B0940000,Expense,
DEFRA,DEFRA,02/01/2014,Electricity,Chief Operating Officer DG,E D F Energy,0163021213,"31,579.63 ",Property Holding Costs-Electricity bill for Food and Environment Research Agency  Weybridge - November 2013,PL3 5XQ,,,B0870000,Expense,
DEFRA,DEFRA,02/01/2014,Electricity,Chief Operating Officer DG,E D F Energy,0148021213,"70,625.86 ",Property Holding Costs-Electricity bill for Food and Environment Research Agency  Weybridge - November 2013,PL3 5XQ,,,B0870000,Expense,
DEFRA,DEFRA,02/01/2014,Electricity,Chief Operating Officer DG,E D F Energy,0146021213,"136,511.39 ",Property Holding Costs-Electricity bill for Food and Environment Research Agency  Sand Hutton - November 2013,PL3 5XQ,,,B2810000,Expense,
DEFRA,DEFRA,27/01/2014,Electricity,Chief Operating Officer DG,E D F Energy,0153020114,"25,438.10 ",Property Holding Costs-Electricity bill for Lowestoft Fisheries Laboratory - December 2013,PL3 5XQ,,,B0940000,Expense,
DEFRA,DEFRA,29/01/2014,Electricity,Chief Operating Officer DG,E D F Energy,0147020114,"138,925.90 ",Property Holding Costs-Electricity bill for Food and Environment Research Agency  Sand Hutton - December 2013,PL3 5XQ,,,B2810000,Expense,
DEFRA,DEFRA,09/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Economics For The Environ Consult Ltd,920,"109,249.00 ",Research for the Natural Capital Committee's second State of Natural Capital Report,W1W 7SQ,SME,NR0158,00000000,Expense,
DEFRA,DEFRA,17/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Economics For The Environ Consult Ltd,922,"30,946.00 ",Project to enhance the evidence base informing marine policy decisions relating to measures under the Marine Strategy Framework Directive (MSFD) to manage benthic (seabed) habitats in UK waters - January 2014,W1W 7SQ,SME,ME5106,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Environment Agency,1158827,"1,047,718.80 ",2012-13 and 2013-14 Recharge of costs incurred by the Environment Agency for the London accommodation moves project,PE2 8YD,,IGS,B1970000,Asset,
DEFRA,DEFRA,07/01/2014,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAJANUARY14,"35,000,000.00 ",2013-14 Environment and Flood protection Grant in Aid - December 2013,BS1 5AH,,18342,00000000,Expense,
DEFRA,DEFRA,15/01/2014,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,070114,"87,265.00 ",Commercial financial advice for the Thames Tideway Tunnel Project - 26 October-29 November 2013,M2 3EY,,Omnicom OM18274/Bravo Ecm 4225,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700020793,"74,303.00 ",Commercial financial advice for the Thames Tideway Tunnel Project - 1-31 December 2013,M2 3EY,,Omnicom OM18274/Bravo Ecm 4225,00000000,Expense,
DEFRA,DEFRA,13/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,European Food and Farming Partnership LLP,5147,"39,870.00 ",Research Project into Producer Organisations and Co-Operatives - Stage 2 payment,EC4M 7JU,,exempt/DO0133,00000000,Expense,
DEFRA,DEFRA,02/01/2014,Current Grants E,Policy Delivery DG,Exmoor National Park Authority,191213,"767,000.00 ",2013-14 Grant - Quarter 4,TA22 9HL,SME,18571,00000000,Expense,
DEFRA,DEFRA,09/01/2014,Data Comm Network Purchase (C),Chief Operating Officer DG,Extera Limited,41605,"28,006.80 ",42 Polycom Sound Station Audio Conferencing units and extension microphones,OX16 3TB,SME,20363,00000000,Expense,
DEFRA,DEFRA,24/01/2014,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,ERS-531878-47123,"55,409.16 ","2013-14 Research supporting risk analysis, contingency planning and preparedness for future priority pest threats (Tree Health) - October 2013-January 2014",YO41 1LZ,,TH0112,00000000,Expense,
DEFRA,DEFRA,24/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-531907-47128,"53,571.44 ",2013-14 Methods for prioritising tree and plant pests and pathogens September 2013-January 2014,YO41 1LZ,,IGS,00000000,Expense,
DEFRA,DEFRA,13/01/2014,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0033761,"91,442.00 ",Government Decontamination Service (GDS) Service Level Agreement Pay costs  - December 2013,YO41 1LZ,,IGS/Funding,00000000,Expense,
DEFRA,DEFRA,21/01/2014,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0033760,"54,442.00 ",Government Decontamination Service (GDS) Service Level Agreement Non-Pay costs  - December 2013,YO41 1LZ,,IGS/Funding,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Payments to Agencies GB,Policy Delivery DG,Food & Environment Research Agency,F0033771,"43,460.00 ",2013-14 Depreciation charges for a Defra IT asset transferred to Fera - October-December 2013,YO41 1LZ,,IDS FUNDING,00000000,Expense,
DEFRA,DEFRA,27/01/2014,Payments to Agencies GB,Policy Delivery DG,Food & Environment Research Agency,F0033770,"711,000.00 ",2013-14  Legal Funding - IT costs and Estates - October-December 2013,YO41 1LZ,,IGS  FUNDING,00000000,Expense,
DEFRA,DEFRA,24/01/2014,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Food & Environment Research Agency,ERS-532004-47141,"26,374.68 ",Pilot study to measure drift of dust containing neonicotinoid compounds from seed treatments during drilling of autumn sown crops in the UK - January 2014,YO41 1LZ,,PS2035 DFP,RDEVFUND,Expense,
DEFRA,DEFRA,28/01/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Forestry Commission Reserach Agency,ERS-531885-47186,"42,825.93 ",2013-14 Dothistroma Needle Blight: Cost-Benefit Analysis Of Management Options And Supporting Social Science - November 2013 - January 2014,GU10 4LH,,TH0111,00000000,Expense,
DEFRA,DEFRA,13/01/2014,Evidence Non R&D,Policy Delivery DG,G H K Consulting Ltd,30406078,"57,309.50 ",2013-14 Evidence Base Services for Energy using Products -  December 13,EC1R 5BL,SME,Omnicom 18616,00000000,Expense,
DEFRA,DEFRA,31/01/2014,Other Current Payments UK,Policy Delivery DG,Gangmasters Licensing Authority,200114,"369,278.00 ",2013-14 Grant enforcement costs - January 2014,NG8 9AF,,GIA,GLA00002,Expense,
DEFRA,DEFRA,07/01/2014,Recruitment Charges,Chief Operating Officer DG,H M Revenue & Customs,18000025722013,"56,233.20 ",Service Level Agreement for Recruitment Services - December 2013,BN12 4XH,,IGS,00000000,Expense,
DEFRA,DEFRA,07/01/2014,Recruitment Charges,Chief Operating Officer DG,H M Revenue & Customs,18000025732013,"56,233.20 ",Service Level Agreement for Recruitment Services Electronic Recruitment - December 2013,BN12 4XH,,IGS,00000000,Expense,
DEFRA,DEFRA,09/01/2014,Recruitment Charges,Chief Operating Officer DG,H M Revenue & Customs,18000021862013,"46,861.00 ",Service Level Agreement for Recruitment Services - Service Charges - Quarter 2,BN12 4XH,,IGS,00000000,Expense,
DEFRA,DEFRA,15/01/2014,Other Current Payments IT Projects,Policy Delivery DG,H T K Ltd,13239,"40,560.00 ",Set up and management charges for the development of an interactive online survey for the Sheep and Goats Inventory - October-November 2013,IP4 1AS,,20303,FFD00003,Expense,
DEFRA,DEFRA,21/01/2014,Evidence Non R&D,Policy Delivery DG,Health & Safety Commission & Executive,115284,"1,016,808.75 ",2013-14 Defra payment in respect of the Competent Authority delegated functions - January 2014,L20 3LZ,,IGS/Funding,00000000,Expense,
DEFRA,DEFRA,02/01/2014,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260003720,"214,689.00 ",Finance and HR Implementation costs for consulting to provide software applications solutions - Milestone 1,SE1 2AP,SME,CAP080,CAPDFA03,Expense,
DEFRA,DEFRA,31/01/2014,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5801140785,"43,409.28 ",Security Infrastructure Improvements  - 20 September-20 December 2013,GU1 2LD,SME,,P13SI050,Expense,
DEFRA,DEFRA,31/01/2014,Application Services/Minor Enhancements,Chief Operating Officer DG,IBM United Kingdom Ltd,5801140851,"49,798.46 ","Spacial Information Repository (SPIRE) Data Services Framework, time and materials - January 2014",GU1 2LD,SME,10040,06199SPT,Expense,
DEFRA,DEFRA,31/01/2014,Business & Technical/Consultancy Assignments,Chief Operating Officer DG,IBM United Kingdom Ltd,5801140672,"34,359.18 ",Integrated Shared Service Centre Transition charged on a time and materials basis - 4 October- 22 November 2013,GU1 2LD,SME,10040,00000000,Expense,
DEFRA,DEFRA,31/01/2014,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5801140850,"6,098,886.10 ",Core Defra IT Base Services - January 2014,GU1 2LD,SME,10040,00000000,Expense,
DEFRA,DEFRA,06/01/2014,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812131270,"34,641.28 ",Decommission Emissions Trading - December 2013,GU1 2LD,SME,10040,00000000,Expense,
DEFRA,DEFRA,13/01/2014,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812131588,"33,992.98 ","Technology Refresh-Eradication Implementation, Charged on a Time and Materials basis - 1-22 November 2013",GU1 2LD,SME,FRW10040-00,P12TR180,Expense,
DEFRA,DEFRA,15/01/2014,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812131589,"31,034.86 ",Technology Refresh Prioritisation Plan Complete - December 2013,GU1 2LD,SME,FRW10040-00,P12TR120,Expense,
DEFRA,DEFRA,17/01/2014,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5801140088,"60,960.84 ",Flexible Engagement Charged on a time and material basis to extend a Software Technology Refresh programme - 1-22 November 2013,GU1 2LD,SME,10040,P12TR150,Expense,
DEFRA,DEFRA,13/01/2014,OGD Recharge,Policy Delivery DG,IBM United Kingdom Ltd,5812131837,"57,219.59 ","Automatic Licence Verification System (ALVS) Extension Project - development, build, testing and deployment - December 2013 (invoiced 27/12/13)",GU1 2LD,SME,10040,07499TSW,Asset,
DEFRA,DEFRA,13/01/2014,OGD Recharge,Policy Delivery DG,IBM United Kingdom Ltd,5812131587,"71,524.49 ","Automatic Licence Verification System (ALVS) Extension Project - development, build, testing and deployment - December 2013 (invoiced 23/12/13)",GU1 2LD,SME,10040,07499TSW,Asset,
DEFRA,DEFRA,07/01/2014,Other Current Payments IT Projects,Policy Delivery DG,IBM United Kingdom Ltd,5812131268,"28,961.29 ",Soil Protection Tool Update 2013 - December 2013,GU1 2LD,SME,10040,FFD00003,Expense,
DEFRA,DEFRA,27/01/2014,Other Current Payments (GB),Policy Delivery DG,International Council for Exploration of the Sea,670301,"180,236.00 ",UK's annual financial contribution as a contracting party of the International Council for the Exploration of the Sea to obtain scientific advice on fisheries.,DK-1553,SME,,00000000,Expense,
DEFRA,DEFRA,31/01/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00031125,"25,983.95 ",Roof Repairs Northgate House Reading - December 2013,BS32 4NH,,,NGHBALCO,Asset,
DEFRA,DEFRA,17/01/2014,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030876,"2,102,082.00 ",Facilities Management core contract costs - December 2013,BS32 4NH,,10321,00000000,Expense,
