Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,MoJ HQ,17/01/13,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1091592,"£51,768.26",34869 CIPHERL00504 -Strategy Consultant (RC Programme Director) -  for a maximum of 150 days from 28/08/2012 to 30/03/2013 subject to the terms and conditions of contract reference RPUSW 0827-1,SL6 1DP,0000,Admin
Ministry of Justice,MoJ HQ,24/01/13,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1091983,"£32,879.00",8462 CIPHERL00547 -E2E Transition Manager (RC Programme Manager) -  for a maximum of 111 days from 22/10/2012 to 30/03/2013,SL6 1DP,0000,Programme
Ministry of Justice,MoJ HQ,21/01/13,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,2557,"£30,992.86","CCRC accomodation charges - St Philip's Place, Birmingham",HP2 4XN,0000,Admin
Ministry of Justice,MoJ HQ,21/01/13,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,2557,"£105,162.72","CCRC accomodation charges - St Philip's Place, Birmingham",HP2 4XN,0000,Admin
Ministry of Justice,MoJ HQ,10/01/13,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1091095,"£242,782.56","PPM monthly costs, June 2012-March 2013, across the MoJ HQ Estate. MTC monthly costs, June 2012-March 2013, across the MoJ HQ Estate.",CIS-CM12 0BT,0000,Admin
Ministry of Justice,MoJ HQ,03/01/13,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE,2483,"£34,306.08",Grenadier House FM costs for 2012-13,NP20 9BB,0000,Admin
Ministry of Justice,MoJ HQ,10/01/13,222002-Other Property Costs,NZ406-Strategic Estates Feeder,LEGAL SERVICES COMMISSION (LSC),2526,"£77,302.00",Occupancy cost - Queens Square,NP20 9FN,0000,Admin
Ministry of Justice,MoJ HQ,10/01/13,222002-Other Property Costs,NZ406-Strategic Estates Feeder,LEGAL SERVICES COMMISSION (LSC),2525,"£225,020.00",Occupancy cost - Harcourt House,NP20 9FN,0000,Admin
Ministry of Justice,MoJ HQ,21/01/13,222002-Other Property Costs,LZ510-Combined CFO/OSPT Operations,HMRC,2565,"£386,951.30",Accommodation charges - 22 Kingsway,BN12 4XH,0000,Programme
Ministry of Justice,MoJ HQ,17/01/2013,222003-CIS Labour TFM Estates,QY200-OU10 Billback,MITIE JUSTICE LTD,1091670,"£135,994.32",TFM Soft Services Fixed Costs April 2012 to March 2013 MOJ HQ MITIE SECURITY,CIS-BS16 7FH,0000,Admin
Ministry of Justice,MoJ HQ,17/01/13,223000-Other Expenditure,RB999-JPG - CJRD,THE SALVATION ARMY,1091709,"£500,000.00","The Salvation Army acts as prime contractor, commissioning services on behalf of Govt for victims of trafficking. The contract for 2nd yr is valued at £2m, with payments of £500k per quarter starting on 1 October 2012.",SE1 6BN,0000,Programme
Ministry of Justice,MoJ HQ,07/01/2013,223000-Other Expenditure,NZ900-Finance & Corporate Services,HOME OFFICE,2505,"£108,950.46",CAST Project - FY 12-13,NP20 9BB,0000,Admin
Ministry of Justice,MoJ HQ,15/01/2013,223000-Other Expenditure,NZ900-Finance & Corporate Services,OFFICE FOR NATIONAL STATISTICS,2538,"£360,000.00","ONS commission and manage CSEW, Moj have agreed to provide an annula contribution for the survey until 2015. the contribution agreed by ministers for 2012-13 is £360,000.",NP10 8XG,0000,Admin
Ministry of Justice,MoJ HQ,15/01/2013,223000-Other Expenditure,NZ900-Finance & Corporate Services,SHEFFIELD HALLAM UNIVERSITY,1091498,"£25,738.73","Milestone 3-6: 1st draft of Year 1 report, Final draft of Year 1 report, 1st draft of Year 2 report & Acceptance of final draft of Year 2 final report",S1 1WB,0000,Admin
Ministry of Justice,MoJ HQ,10/01/2013,223000-Other Expenditure,QY300-Fleet Car Mgmt,ARVAL UK LTD,1090913,"£26,945.89",MoJ Lease Car Service and Fuel Costs FY 12-13,SN5 6PQ,0000,Admin
Ministry of Justice,MoJ HQ,21/01/2013,223000-Other Expenditure,QZ600-CPG Other,HMRC,2564,"£220,000.00",MoJ Contribution to CS Local Funding FY12/13,BN12 4XH,0000,Admin,,,,
Ministry of Justice,MoJ HQ,28/01/13,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1092479,"£51,441.81",Monthly 'storage' and 'activity' costs for paper records stored by TNT on MoJ's behalf at its secure repositories at Swadlincote. £75k per month,BL8 9AR,0000,Admin,,,,
Ministry of Justice,MoJ HQ,07/01/13,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1090879,"£70,523.68",Monthly 'storage' and 'activity' costs for paper records stored by TNT on MoJ's behalf at its secure repositories at Swadlincote. £75k per month,BL8 9AR,0000,Admin,,,,
Ministry of Justice,MoJ HQ,28/01/13,223001-Printing Postage and Office expenditure,MF600-Directorate of Judicial Offices,THE STATIONERY OFFICE LTD,1092474,"£89,522.62",Inquiry Costs,NR3 1QZ,0000,Programme,,,,
Ministry of Justice,MoJ HQ,24/01/13,224000-Staff travel and other,OZ501-HRD Feeder,XEXEC LTD,1092264,"£82,087.87",MoJ R&R Voucher Scheme - FY 12-13 (Replaces PO 10000029633),NW4 1BE,0000,Admin,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,CCRC (CRIMINAL CASES REVIEW COMMISSION),2476,"£430,000.00",Grant-in-aid requirement for Arm's Length Body,B3 2PW,0000,Grant,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,MD600-Information Directorate,INFORMATION COMMISSIONERS OFFICE (ICO),2478,"£1,000,000.00",Grant-in-aid requirement for Arm's Length Body,SK9 5AF,0000,Grant,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,RC999-Criminal Justice Group - OMS,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,2479,"£35,500,000.00",Grant-in-aid requirement for Arm's Length Body,SW1H 9AJ,0000,Grant,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,CICA (CRIMINAL INJURIES COMPENSATION AUTHORITY),2477,"£20,000,000.00",Grant-in-aid requirement for Arm's Length Body,G2 4LN,0000,Grant,,,,
Ministry of Justice,MoJ HQ,03/01/13,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,THE PAROLE BOARD#KY14820002,2487,"£500,000.00",Grant-in-aid requirement for Arm's Length Body,SW1P 2DX,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,DOMESTIC VIOLENCE AND ABUSE SERVICE (SOUTH AND WEST DEVON),1090998,"£28,273.53",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,TQ12 1LZ,0000,Grant,,,,
Ministry of Justice,MoJ HQ,15/01/13,246000-Current Grants,RG999-CFLAP Accumulator,LAW WORKS,1091424,"£29,000.00","""Grant payment to support the work in the field of Pro Bono services.  Funding for 2012-13. """,WC2A 1JF,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,LIGHTHOUSE WOMEN'S AID LTD TRADING AS IPSWICH WOMEN'S AID,1091092,"£29,403.50",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,IP1 1HE,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,IPSWICH AND SUFFOLK COUNCIL FOR RACIAL EQUALITY,1091062,"£31,450.00",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,IP1 3EP,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,NSPCC,1091123,"£46,204.46",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,EC2A 3NH,0000,Grant,,,,
Ministry of Justice,MoJ HQ,15/01/13,246000-Current Grants,RB999-JPG - CJRD,VICTIM SUPPORT,1091526,"£9,500,000.00",Victim Support Core Grant - Quarterly Payment,W1W 6JL,0000,Grant,,,,
Ministry of Justice,MoJ HQ,11/01/13,246000-Current Grants,RB999-JPG - CJRD,DORSET RAPE CRISIS SUPPORT CENTRE#RB31110238,1091293,"£25,000.00",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Rape Support Fund,BH15 9GN,0000,Grant,
Ministry of Justice,MoJ HQ,10/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ACTICA CONSULTING LTD,1090903,"£66,723.58",This PO is for the services of the Architecture Managed Service. For the period October 2012 onwards.  It relates to non rechargeable costs (Schedule),GU2 7YF,0000,Admin,
Ministry of Justice,MoJ HQ,10/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HEWLETT PACKARD LTD,1091044,"£106,712.50",MOJ-HPSW 107122996751 01.12.2012 30.11.2013 HP LR WebMMediaProBdl 10000VUsr SW E-LTU,RG12 1HN,0000,Programme,
Ministry of Justice,MoJ HQ,10/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ACTICA CONSULTING LTD,1090903,"£189,976.60",This PO is for the services of the Architecture Managed Service. For the period October 2012 onwards.  It relates to rechargeable costs (Schedule),GU2 7YF,0000,Admin,
Ministry of Justice,MoJ HQ,10/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CAPITA SECURE INFORMATION SOLUTIONS LTD,1090961,"£190,788.00",Oasys Support 2012-2013,DL1 9HN,0000,Programme,
Ministry of Justice,MoJ HQ,15/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091314,"£31,669.00",CCN A-S- 03536-01 - Work Order 071 - NISE Project Atos T&M for Project Management Services in relation to the delivery of the NISE Project (one off cost),WV10 6UH,E002,Programme,
Ministry of Justice,MoJ HQ,15/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1091330,"£40,022.00",SM-DISC Prison to Courts Video Links  and HMCS Court Connectivity (Schedule),MK3 5JP,0000,Programme,
Ministry of Justice,MoJ HQ,15/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1091330,"£40,022.00",SM-DISC Prison to Courts Video Links  and HMCS Court Connectivity (Schedule),MK3 5JP,0000,Programme,
Ministry of Justice,MoJ HQ,15/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CAPITA BUSINESS SERVICES LTD,1091334,"£42,493.40",Consultancy services provided by I2N during April 2012 - March 2013  IAPS Helpdesk & Maintenance (I2N Support & Maintenance),DL1 9HN,0000,Programme,
Ministry of Justice,MoJ HQ,15/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1091507,"£407,214.68",Steria ICT Licences (VAT Rec) FY12/13 (Schedule),M14 0WN,0000,Programme,
Ministry of Justice,MoJ HQ,17/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091567,"£51,483.00",CCN-3715-V04 - MERIS Server and Operating System Upgrade - One Off Costs,WV10 6UH,E007,Programme,
Ministry of Justice,MoJ HQ,17/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1091625,"£73,484.55","CCNF452-01 - CJSE Transition (E204) Support for Due Diligence T&M up to a maximum value of £100,000						",WA3 9BD,E204,Programme,
Ministry of Justice,MoJ HQ,17/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091567,"£89,053.00",HQ287-DSE-AS3673-02-WR084/1 DSE Extension of site visit team - 2 Senior Specialists  Aug - Nov 12,WV10 6UH,E196,Programme,
Ministry of Justice,MoJ HQ,21/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1091762,"£40,022.00",SM-DISC Prison to Courts Video Links  and HMCS Court Connectivity (Schedule),MK3 5JP,0000,Programme,
Ministry of Justice,MoJ HQ,21/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091739,"£63,001.00",CCN2277-01 - NOP Main CCN,WV10 6UH,E149,Programme,
Ministry of Justice,MoJ HQ,21/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1091762,"£206,393.27",SM-SMXi CJS Secure E-mail Managed Service (Schedule),MK3 5JP,0000,Programme,
Ministry of Justice,MoJ HQ,21/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1091762,"£610,965.69","FY11-12 Charges, Account Number UKI3134894, Invoice 2012GPI/273691 & GCF Framework Agreement Schedule 18 Call-Off schedule",MK3 5JP,0000,Programme,
Ministry of Justice,MoJ HQ,24/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091950,"£26,174.00","A-R-03510-01-V01- LSC Extension of operating hours during olympics and paralympics	- One Off Charge					 							",WV10 6UH,0000,Programme,
Ministry of Justice,MoJ HQ,24/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LIBERATA UK LTD,1092115,"£123,743.09",ICT Printing - Liberata Print Charges,NP10 9XA,0000,Programme,
Ministry of Justice,MoJ HQ,28/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1092391,"£29,586.37",ICT App Maint & Supp (Schedule),CF31 9AP,0000,Programme,
Ministry of Justice,MoJ HQ,28/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1092366,"£34,467.00",HP ICT Telephony (NON VAT Rec) FY12/13 (Schedule),RG12 1HN,0000,Programme,
Ministry of Justice,MoJ HQ,28/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1092366,"£51,371.71",HP ICT Printing (VAT Rec) FY12/13 (Schedule),RG12 1HN,0000,Programme,
Ministry of Justice,MoJ HQ,28/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1092464,"£124,428.70",OMNI Live Services (Trust cross charge W80 and ps workbook),M14 0WN,0000,Programme,
Ministry of Justice,MoJ HQ,28/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1092464,"£154,746.06",Steria ICT Telephony (NON VAT Rec) FY12/13 (Schedule),M14 0WN,0000,Programme,
Ministry of Justice,MoJ HQ,28/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1092464,"£818,703.13",Steria ICT Network Services (VAT Rec) FY12/13 (Schedule),M14 0WN,0000,Programme,
Ministry of Justice,MoJ HQ,29/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1092595,"£48,025.36","L-S-3456-03-Service Design Proposal Document	one off charge					",CF31 9AP,0000,Admin,
Ministry of Justice,MoJ HQ,29/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1092595,"£132,051.00","CCN 3030-03 - NOP, NLE, Early Adopters and NRO (one off cost)",CF31 9AP,E149,Programme,
Ministry of Justice,MoJ HQ,31/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1092674,"£29,431.76",Adobe Acrobat Writer std ,WV10 6UH,0000,Programme,
Ministry of Justice,MoJ HQ,31/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1092720,"£41,798.00",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0000,Programme,
Ministry of Justice,MoJ HQ,31/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1092705,"£186,009.44",FJS Operations - Production Environment   Managed Service (Schedule),WA3 9BD,0000,Programme,
Ministry of Justice,MoJ HQ,31/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1092705,"£229,265.13",FJS Operations - Other + Discount & Gain Share   Managed Service (Schedule),WA3 9BD,0000,Programme,
Ministry of Justice,MoJ HQ,31/01/13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1092720,"£1,256,666.41",HP ICT App Maint & Supp (VAT Rec) FY12/13 (Schedule),RG12 1HN,0000,Programme,
Ministry of Justice,MoJ HQ,07/01/13,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1090802,"£28,479.36",Legal publications for the judiciary and courts,BH24 3PB,0000,Admin,
Ministry of Justice,MoJ HQ,07/01/13,266000-Judicial Costs,LZ600-Transforming Justice,CHILD POVERTY ACTION GROUP,1090766,"£38,883.88",Legal publications for the judiciary and courts,N1 9PF,0000,Admin,
Ministry of Justice,MoJ HQ,07/01/13,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1090802,"£90,790.15",Legal publications for the judiciary and courts,BH24 3PB,0000,Admin,
Ministry of Justice,MoJ HQ,15/01/13,266000-Judicial Costs,LZ600-Transforming Justice,COUNCIL OF LAW REPORTING,1091349,"£137,263.53",Legal publications for the judiciary and courts,WC2A 1PP,0000,Admin,
Ministry of Justice,MoJ HQ,24/01/13,266000-Judicial Costs,LZ600-Transforming Justice,JORDAN PUBLISHING LTD,1092099,"£247,042.79",Legal publications for the judiciary and courts,BS1 6JS,0000,Admin,
Ministry of Justice,MoJ HQ,03/01/13,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1090726,"£465,192.00",Legal publications for the judiciary and courts,SP10 9AG,0000,Admin,
Ministry of Justice,MoJ HQ,03/01/13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1090687,"£52,129.00",L-S-2061-03 - Libra Oracle Upgrade,CF31 9AP,E144,Programme,
Ministry of Justice,MoJ HQ,15/01/13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1091408,"£89,586.74",PB508 - HP Project Implementation Costs - Replaces PO 10000024857,RG12 1HN,E148,Programme,
Ministry of Justice,MoJ HQ,24/01/13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1092120,"£46,187.51",CCN L-R-3580-02 - ET Fees Requirements (One off charge),CF31 9AP,E181,Programme,
Ministry of Justice,MoJ HQ,28/01/13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1092464,"£118,933.06",Lotus Notes (RFS 97044) (Schedule),M14 0WN,0000,Programme,
Ministry of Justice,MoJ HQ,28/01/13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1092280,"£138,327.00",CCN A-R-02707-14-v01 - Interim BAU support,WV10 6UH,0000,Programme,
Ministry of Justice,MoJ HQ,29/01/13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1092595,"£88,155.00","CCN L-R-3514-01 (HMCTS 283) - HMCTS283 Caseman Bulk Print Fixed Price Logica - One Off Charge						 				",CF31 9AP,E213,Programme,
Ministry of Justice,MoJ HQ,31/01/13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1092720,"£90,850.66",PB508 - HP Project Implementation Costs - Replaces PO 10000024857,RG12 1HN,E148,Programme,
Ministry of Justice,MoJ HQ,03/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1090629,"£62,533.07",A-S-03612-05 - HQ288-02 LSC RI/SE CCN 03612-5 Professional Services for Design/Build Recovery Island October,WV10 6UH,E210,Programme,
Ministry of Justice,MoJ HQ,03/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HOME OFFICE IT,2484,"£118,633.35",Consultancy services delivered to the LSC IDP Programme running from 1st April to 12th October 2012,NP20 9BB,0000,Programme
Ministry of Justice,MoJ HQ,15/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091314,"£51,500.00",HMCTS 247 SPS - CCNA-S-03481-01 Early adopter MFD Deployment M17-M24,WV10 6UH,0000,Programme
Ministry of Justice,MoJ HQ,15/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091314,"£55,362.40",HMCTS 247 SPS - CCNA-S-03481-01 Early adopter MFD Deployment M17-M24,WV10 6UH,0000,Programme
Ministry of Justice,MoJ HQ,15/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091314,"£100,843.48",HMCTS 247 SPS - CCNA-S-03481-01 Remaining MFD deployment M25&26,WV10 6UH,0000,Programme
Ministry of Justice,MoJ HQ,15/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091314,"£101,700.00",HMCTS 247 SPS - CCNA-S-03481-01 Early adopter MFD Deployment M17-M24,WV10 6UH,0000,Programme
Ministry of Justice,MoJ HQ,15/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091314,"£367,378.77",HMCTS 247 SPS - CCNA-S-03481-01 Remaining MFD deployment M25&26,WV10 6UH,0000,Programme
Ministry of Justice,MoJ HQ,24/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1091950,"£96,018.77",A-R-01986-19-V02 - LSC IDP Additional Resources,WV10 6UH,0000,Programme
Ministry of Justice,MoJ HQ,28/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1092464,"£36,283.35",PQ108 - OMNI-T Capital Expenditure FY1112,M14 0WN,E012,Programme
Ministry of Justice,MoJ HQ,28/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1092464,"£37,343.79",PQ108 - OMNI-T Capital Expenditure FY1112,M14 0WN,E012,Programme
Ministry of Justice,MoJ HQ,28/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1092464,"£83,771.39",RFS 111878 v.3.0 and ER01 against this proposal - Support for deploy Citrix and Cisco hardware (ongoing charges),M14 0WN,0000,Programme
Ministry of Justice,MoJ HQ,28/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,XEROX (UK) LTD,1092510,"£153,420.60",HMCTS 247-CCNAS03481-01 SPS - Xerox lease settlement,BN13 1QG,E154,Programme
Ministry of Justice,MoJ HQ,31/01/13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1092784,"£1,058,416.15","NOMS 289-1 - OMNI Platform Improvement Programme (OMNI PIP) Stage  1 - RFS113487 - purchase of SAN storage for NDCs 1/2/3 to enable increased capacity for the rollout of PCMS	 NOMS 289-1 - OMNI Platform Improvement Programme (OMNI PIP) Sta",M14 0WN,E199,Programme
Ministry of Justice,HMCTS,11/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,235688,"£29,249.88",Woolwich Crown - MITIE JUSTICE - Landscaping works in relation to the Woolwich extension scheme,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,11/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,235688,"£26,468.66","CIS Labour - AIT Hatton Cross - MITIE JUSTICE73-S-WORKS/FM-SW-RFI - To replace motors in fan coil units in various areas in York, Gloucester and Wellington House (Hatton Cross).  Actuators etc have also been found to be faulty and need re",CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,08/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,231143,"£81,445.10","Royal Courts of Justice - MITIE JUSTICE - clear furniture: Queens Gallery GM Floor, Queens Building, Loading Bays in Carey Street, Queens Basement Store. Details of work set out in RFS letter dated 14th Sep 212 - 73-S-WORKS/FM-SW-RFI",CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,16/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,231899,"£54,752.94",CIS labour - Wimbledon MC - MITIE JUSTICE -  Installation of new air conditioning air source heat pump system,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,21/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2314931,"£27,616.82",External Repair and Maintenance TFM Mitie Justice Ltd London Variable Hard Services 212-13,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2313491,"£44,595.67",Repair and Maintenance TFM Mitie Justice Ltd London Fixed Hard Services 212-13,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2313491,"£28,121.70",Management TFM Mitie Justice Ltd London Fixed Hard Services 212-13,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,21/01/13,CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2314931,"£129,351.40","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - M&E Repair & Maintenance",CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2313491,"£35,816.13",Cleaning TFM Mitie Justice Ltd London Variable Soft Services 212-13,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2313491,"£46,761.24",Security TFM Mitie Justice Ltd London Variable Soft Services 212-13,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,23/01/13,CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2318857,"£152,383.89","Repair and Maintenance TFM Mitie Justice Ltd South East Fixed Hard Services 212-13 	",CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,21/01/13,CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2314931,"£99,793.21","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - M&E Repair & Maintenance",CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,21/01/13,CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2314931,"£113,872.81","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Cleaning",CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,23/01/13,CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2318857,"£27,354.00",Security,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,25/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2321739,"£316,483.00",Cleaning,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,25/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2321739,"£39,383.22",Waste Disposal,CIS-BS16 7FH,,Programme
Ministry of Justice,HMCTS,25/01/13,CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2321739,"£577,417.38",Security,CIS-BS16 7FH,,Programme
