Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,10/05/2015,Grants to NDPBs,Land Forces,NATIONAL ARMY MUSEUM,SW3 4HT,10313,Operating costs grant in aid to the National Army museum,"£623,000.00"
Ministry of Defence,Ministry of Defence,21/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,14378,Estate + facilities management services - accommodation inventory + service,"£622,957.16"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,RED SNAPPER RECRUITMENT LIMITED,ME8 0LS,10740,External military training ,"£622,353.43"
Ministry of Defence,Ministry of Defence,20/05/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,13713,Fiscal asset under construction - capital in year addition,"£616,674.33"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,JFC,SOFTWARE BOX LIMITED,YO61 1ET,12821,Information technology services,"£604,400.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,11860,Movement of service personnel,"£599,322.52"
Ministry of Defence,Ministry of Defence,27/05/2015,Spend on Inventory - General,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,15788,Post design services which are not capitalised,"£597,431.70"
Ministry of Defence,Ministry of Defence,18/05/2015,Fees for professional services,DES Bespoke Trading Entity,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,11961,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£585,000.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Research and development,DES Bespoke Trading Entity,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,11961,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£585,000.00"
Ministry of Defence,Ministry of Defence,20/05/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,13657,Fiscal private finance initiative asset under construction - capital in year addition,"£583,744.11"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,SAAB AB,,3200039,Defence equipment CLS/IOS service charge,"£579,084.00"
Ministry of Defence,Ministry of Defence,10/05/2015,Spend on Inventory - General,Defence Equipment + Support,HOLYHEAD MARINE SERVICES LIMITED,LL65 1YB,10232,Fiscal asset under construction - capital in year addition,"£575,000.00"
Ministry of Defence,Ministry of Defence,22/05/2015,Spend on Inventory - General,Defence Equipment + Support,HOLYHEAD MARINE SERVICES LIMITED,LL65 1YB,14872,Fiscal asset under construction - capital in year addition,"£575,000.00"
Ministry of Defence,Ministry of Defence,26/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,15210,Estate core services charge,"£558,836.93"
Ministry of Defence,Ministry of Defence,27/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,15745,Works - estate management,"£550,799.79"
Ministry of Defence,Ministry of Defence,27/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,16035,Rent buildings - non civil estate property and married quarter property,"£550,427.33"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of inventory and services ,Land Forces,BUSVERKEHR OSTWESTFALEN GMBH,,6000000853,Transport other hire charge,"£550,191.71"
Ministry of Defence,Ministry of Defence,18/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,12133,Estate core services charge,"£539,440.13"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,10245,Works - estate management,"£538,849.79"
Ministry of Defence,Ministry of Defence,28/05/2015,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,16477,Spend on Inventory - General,"£525,707.00"
Ministry of Defence,Ministry of Defence,21/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,14378,Estate + facilities management services - accommodation inventory + service,"£519,576.03"
Ministry of Defence,Ministry of Defence,18/05/2015,Development costs for military equipment,Defence Equipment + Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,12947,Equipment support non-project costs,"£516,128.40"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3200138,Spend on Inventory - General,"£510,031.23"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,12793,Spend on Inventory - General,"£507,915.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,JFC,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,12138,Equipment support project costs,"£507,574.20"
Ministry of Defence,Ministry of Defence,28/05/2015,"Purchase of munitions, other inventory or fuel",DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,10134,Raw materials and consumable clothing and textiles inventory purchased,"£501,412.03"
Ministry of Defence,Ministry of Defence,20/05/2015,Medical treatment & stores and welfare services,HO+CS,THE IRAQ AFGHANISTAN MEMORIAL PROJECT,W1H 2LE,14083,Medical treatment & stores and welfare services,"£500,000.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,12134,Fiscal asset under construction - capital in year addition,"£493,313.50"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Air Command,BABCOCK LAND LIMITED,BH23 9BS,11927,External military training ,"£491,282.02"
Ministry of Defence,Ministry of Defence,20/05/2015,Spend on Inventory - General,Defence Equipment + Support,BRAMMER UK LIMITED,M23 9NE,13690,Spend on Inventory - General,"£490,109.72"
Ministry of Defence,Ministry of Defence,28/05/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,16157,Property dwellings private finance initiative - service concession arrangement service charge,"£486,901.76"
Ministry of Defence,Ministry of Defence,27/05/2015,Spend on Inventory - General,Defence Equipment + Support,RHEINMETALL SOLDIER ELECTRONICS GMBH,,3200112,Spend on Inventory - General,"£485,086.39"
Ministry of Defence,Ministry of Defence,15/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,11728,Cost of food services,"£483,992.35"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,10231,Estate + facilities management services - accommodation inventory + service,"£478,448.87"
Ministry of Defence,Ministry of Defence,29/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,6000001088,Utilities consumed - electricity,"£478,169.99"
Ministry of Defence,Ministry of Defence,28/05/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,16307,Works services - excluding United States forces/NATO + married quarters,"£467,100.16"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RED SNAPPER RECRUITMENT LIMITED,ME8 0LS,13469,External military training ,"£464,773.04"
Ministry of Defence,Ministry of Defence,28/05/2015,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,16219,Capital grant in aid for the purchase of non-current assets for the Council of Reserve Forces and Cadet association,"£448,643.00"
Ministry of Defence,Ministry of Defence,20/05/2015,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,13860,Spend on Inventory - General,"£443,788.82"
Ministry of Defence,Ministry of Defence,18/05/2015,Nuclear decommissioning and restoration,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,12149,Fiscal asset under construction - capital in year addition,"£439,207.39"
Ministry of Defence,Ministry of Defence,20/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,13639,Movement of service personnel,"£437,887.63"
Ministry of Defence,Ministry of Defence,13/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,10647,Equipment support non-project costs,"£436,547.30"
Ministry of Defence,Ministry of Defence,15/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,EASTERN SHIRES PURCHASING ORGANISATION,LE19 1ES,11384,Estate + facilities management services - accommodation inventory + service,"£436,450.00"
Ministry of Defence,Ministry of Defence,20/05/2015,Grants to NDPBs,HO+CS,COMMONWEALTH WAR GRAVES COMMISSION,SL6 7DX,13731,Grant in aid commonwealth war graves commission,"£430,783.50"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,12692,Equipment support project costs,"£426,112.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,12688,Cost of food purchases,"£423,097.58"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,15646,Movement of service personnel,"£419,768.52"
Ministry of Defence,Ministry of Defence,14/05/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ROSELEAD LIMITED,CB1 2JD,11144,Property dwellings private finance initiative - service concession arrangement service charge,"£409,674.41"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,12057,Equipment support non-project costs,"£409,334.56"
Ministry of Defence,Ministry of Defence,13/05/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,B37 7YG,10765,Fiscal asset under construction - capital in year addition,"£404,018.57"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,10507,Movement of service personnel,"£403,905.78"
Ministry of Defence,Ministry of Defence,15/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,6000000388,Utilities consumed - electricity,"£393,816.10"
Ministry of Defence,Ministry of Defence,20/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,13854,Estate + facilities management services - accommodation inventory + service,"£391,711.55"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,LOCKHEED MARTIN AERONAUTICS  COMPANY,,2000000099,Equipment support project costs,"£391,159.94"
Ministry of Defence,Ministry of Defence,22/05/2015,Spend on Inventory - General,Defence Equipment + Support,ALC (SPC) LIMITED,OX25 2LD,14680,Plant + machinery private finance initiative - service concession arrangements service charge,"£388,924.66"
Ministry of Defence,Ministry of Defence,18/05/2015,General services and support,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,12688,Cost of food purchases,"£383,615.07"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,12310,Spend on Inventory - General,"£383,606.50"
Ministry of Defence,Ministry of Defence,27/05/2015,IT and communication services,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,185828,External military training ,"£381,250.00"
Ministry of Defence,Ministry of Defence,28/05/2015,Externally delivered education and training,Land Forces,WILTSHIRE AND SOMERSET COLLEGES PARTNERSHIP LIMITED,DT11 8PL,16567,External military training ,"£379,924.48"
Ministry of Defence,Ministry of Defence,10/05/2015,Externally delivered education and training,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,10099,External military training ,"£371,649.76"
Ministry of Defence,Ministry of Defence,15/05/2015,Spend on Inventory - General,Defence Equipment + Support,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,11450,Spend on Inventory - General,"£371,559.47"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,CHESTERFIELD SPECIAL CYLINDERS LIMITED,S9 1BT,12077,Spend on Inventory - General,"£371,182.20"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,10518,Cost of ground diesel fuel consumed,"£370,695.36"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Navy Command,STONE COMPUTERS LIMITED,ST18 9AA,12854,Equipment support non-project costs,"£369,150.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Fees for professional services,DES Bespoke Trading Entity,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,11936,Research and development at the pre main gate stage of a project,"£367,479.90"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Land Forces,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,14169,Cost of ground diesel fuel consumed,"£366,664.90"
Ministry of Defence,Ministry of Defence,18/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,11938,Equipment support non-project costs,"£363,025.00"
Ministry of Defence,Ministry of Defence,22/05/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,MODUS SERVICES LIMITED,SW1A 2HB,14939,Fiscal private finance initiative asset under construction - capital in year addition,"£361,024.11"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,JFC,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,11936,Information technology services,"£360,402.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,HO+CS,TNT UK LIMITED,BL0 9AR,12919,Fees for professional services excluding legal fees,"£357,921.93"
Ministry of Defence,Ministry of Defence,20/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,HAMILTON SUNDSTRAND CORPORATION,,2000000127,Equipment support non-project costs,"£357,623.15"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,COVESEA LIMITED,EH2 2PJ,14272,Property dwellings private finance initiative - service concession arrangement service charge,"£356,500.90"
Ministry of Defence,Ministry of Defence,18/05/2015,Fees for professional services,DES Bespoke Trading Entity,BURGES SALMON LLP,BS2 0ZX,12020,"The provision of advice and assistance relating to corporate financing structures, accountancy, control mechanisms and systems","£355,583.74"
Ministry of Defence,Ministry of Defence,14/05/2015,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,10921,Grant in aid to the council of reserve forces and cadet associations,"£353,416.00"
Ministry of Defence,Ministry of Defence,21/05/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,14378,Estate + facilities management services - accommodation inventory + service,"£352,548.07"
Ministry of Defence,Ministry of Defence,27/05/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000001015,Estate core services charge,"£352,379.44"
Ministry of Defence,Ministry of Defence,01/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000126934,Works - estate management,"£349,704.26"
