Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GWENT (G),1001343528,"3,723,023.08"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,NORTHAMPTONSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (G),1001343509,"3,769,495.83"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001343533,"3,852,897.50"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001343502,"3,955,851.17"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER (G),1001343500,"4,168,368.08"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE FOR THE POLICE & CRIME COMMISSIONER OF NORFOLK (G),1001343519,"4,473,503.00"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001343522,"5,357,603.33"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001343535,"5,418,540.92"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001343523,"5,419,919.50"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001343514,"5,609,790.33"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001343507,"5,716,345.42"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001343516,"5,718,595.25"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR HUMBERSIDE (G),1001343513,"5,788,273.42"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001343530,"6,154,472.58"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,THE NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (G),1001343541,"6,723,839.92"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001343534,"7,724,168.17"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001343536,"8,427,919.75"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001343539,"8,562,347.67"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001343531,"8,806,760.42"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001343511,"9,124,475.25"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001343526,"9,127,825.75"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001343524,"9,204,510.75"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001343499,"9,390,897.08"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001343510,"9,582,660.83"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),1001343515,"10,581,245.00"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001343529,"10,678,106.42"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,SOCA (G),4000004215,"11,145,000.00"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,PCC FOR THAMES VALLEY (G),1001343521,"12,248,368.58"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001343520,"14,942,934.17"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001343512,"19,186,257.83"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001343542,"21,074,627.00"
Home Office,Home Office,03/12/2012,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001343506,"87,634,000.75"
Home Office,Home Office,04/12/2012,Financial Services Outsourcing,CPG - Crime & Policing Group,CATCH22,1001343746,"42,055.78"
Home Office,Home Office,05/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001344853,"205,620.76"
Home Office,Home Office,05/12/2012,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (G),1001344850,"222,534.00"
Home Office,Home Office,05/12/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001344854,"257,000.00"
Home Office,Home Office,05/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001344851,"425,599.00"
Home Office,Home Office,05/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001344852,"458,165.00"
Home Office,Home Office,05/12/2012,Grants,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),3000045762,"2,395,940.00"
Home Office,Home Office,06/12/2012,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,SAVVIS UK LTD,1001345102,"26,579.51"
Home Office,Home Office,06/12/2012,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,SAVVIS UK LTD,1001345102,"26,579.51"
Home Office,Home Office,07/12/2012,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,SAVVIS UK LTD,1001345683,"26,579.51"
Home Office,Home Office,07/12/2012,Grants,CPG - Crime & Policing Group,RAPE CRISIS ENGLAND AND WALES (G),1001346069,"37,500.00"
Home Office,Home Office,07/12/2012,Grants,CPG - Crime & Policing Group,RESPECT (G),1001346070,"60,000.00"
Home Office,Home Office,07/12/2012,"Science, Technical & Research",CPG - Crime & Policing Group,CONCATENO UK LTD,1001345610,"139,632.00"
Home Office,Home Office,07/12/2012,"Transport, Storage & Mail Services",CPG - Crime & Policing Group,FORENSIC ARCHIVE LTD,1001345625,"596,400.00"
Home Office,Home Office,10/12/2012,"Science, Technical & Research",CPG - Crime & Policing Group,CONCATENO UK LTD,1001346273,"39,085.20"
Home Office,Home Office,10/12/2012,Grants,CPG - Crime & Policing Group,ACPO (G),1001346982,"187,250.00"
Home Office,Home Office,12/12/2012,"Conference rooms hire, Meeting room hire, Venue hire, Training facilities",CPG - Crime & Policing Group,CALDER CONFERENCES LTD,1001347848,"29,618.18"
Home Office,Home Office,12/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF ISLINGTON (G),1001348398,"88,178.00"
Home Office,Home Office,12/12/2012,Grants,CPG - Crime & Policing Group,SHEFFIELD CITY COUNCIL 1 (G),1001348413,"91,035.06"
Home Office,Home Office,12/12/2012,Grants,CPG - Crime & Policing Group,BIRMINGHAM CITY COUNCIL (G),1001348379,"642,518.00"
Home Office,Home Office,12/12/2012,Grants,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),3000045787,"13,410,488.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF ISLINGTON (G),1001349035,"107,525.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,WOLVERHAMPTON CITY COUNCIL 1 (G),1001349062,"131,628.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF SOUTHWARK 1 (G),1001349041,"137,868.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,SALFORD CITY COUNCIL (G),1001349053,"142,888.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF ENFIELD 1 (G),1001349028,"144,312.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF HARINGEY 1 (G),1001349031,"153,863.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF EALING 1 (G),1001349027,"162,962.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,CROYDON COUNCIL (G),1001349018,"172,227.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,CITY OF WESTMINSTER (G),1001349016,"176,947.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF GREENWICH 1 (G),1001349029,"215,906.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,OLDHAM MBC 2 (G),1001349049,"229,215.88"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,NOTTINGHAM CITY COUNCIL 2 (G),1001349047,"231,079.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,MANCHESTER CITY COUNCIL (G),1001349043,"357,882.00"
Home Office,Home Office,13/12/2012,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (G),1001349044,"1,271,616.00"
Home Office,Home Office,14/12/2012,Education & Training Services,CPG - Crime & Policing Group,CAPITA BUSINESS SERVICES LTD,1001349247,"-28,076.29"
Home Office,Home Office,14/12/2012,Management & Admin Services,CPG - Crime & Policing Group,LONDON METROPOLITAN UNIVERSITY,1001349286,"29,027.00"
Home Office,Home Office,14/12/2012,Management & Admin Services,CPG - Crime & Policing Group,LONDON METROPOLITAN UNIVERSITY,1001349286,"29,027.00"
Home Office,Home Office,14/12/2012,"Building, Construction Service",CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001349283,"39,560.87"
Home Office,Home Office,14/12/2012,Programme or Project Support,CPG - Crime & Policing Group,KPMG LLP,1001349284,"94,587.60"
Home Office,Home Office,14/12/2012,Programme or Project Support,CPG - Crime & Policing Group,KPMG LLP,1001349284,"103,117.20"
Home Office,Home Office,14/12/2012,Programme or Project Support,CPG - Crime & Policing Group,KPMG LLP,1001349284,"173,694.00"
Home Office,Home Office,14/12/2012,Programme or Project Support,CPG - Crime & Policing Group,KPMG LLP,1001349284,"194,569.20"
Home Office,Home Office,18/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),1001350961,"322,991.97"
Home Office,Home Office,18/12/2012,Grants,CPG - Crime & Policing Group,NATIONAL TREATMENT AGENCY (EASTERN)(G),3000045808,"428,750.00"
Home Office,Home Office,18/12/2012,Grants,CPG - Crime & Policing Group,CATCH 22 (G),1001350957,"1,257,757.50"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001351810,"26,088.34"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GWENT (G),1001351811,"27,852.94"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,DEPARTMENT FOR INTERNATIONAL DEVELOPMENT (G),3000045812,"31,000.00"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,DORSET POLICE & CRIME COMMISSIONERS (G),1001351791,"31,103.68"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001351814,"32,302.71"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001351805,"44,754.23"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001351802,"58,327.88"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,THE POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001351821,"61,258.75"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001351812,"61,833.22"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001351820,"70,265.35"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001351804,"77,766.43"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,NORTHAMPTONSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (G),1001351799,"79,039.28"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,THE NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (G),1001351819,"83,200.79"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),1001351803,"107,221.99"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001351808,"108,089.60"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,PCC FOR THAMES VALLEY (G),1001351807,"135,043.72"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001351806,"230,352.11"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001351824,"244,000.32"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001351817,"294,788.98"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001351801,"322,902.42"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (G),1001351795,"495,000.00"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001351823,"534,214.57"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001351793,"646,426.84"
Home Office,Home Office,19/12/2012,Grants,CPG - Crime & Policing Group,SOCA (G),1001351816,"35,000,000.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,MILTON KEYNES COUNCIL 1 (G),1001352608,"26,648.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,NORTH TYNESIDE COUNCIL 1 (G),1001352613,"33,448.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,MEDWAY COUNCIL 1 (G),1001352605,"36,051.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,CARDIFF COUNTY COUNCIL 1 (G),1001352592,"37,246.25"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,SOMERSET COUNTY COUNCIL 1 (G),1001352618,"46,875.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,CITY OF STOKE ON TRENT (G),1001352598,"50,321.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,WEST SUSSEX COUNTY COUNCIL 1 (G),1001352626,"52,200.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,DEVON PRIMARY CARE TRUST (G),3000045818,"52,972.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,CHESTERFIELD PCT (G),3000045817,"53,255.75"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,WORCESTER CITY COUNCIL (G),1001352629,"54,148.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,CITY AND COUNTY OF SWANSEA 1 (G),1001352597,"60,228.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,DERBY CITY COUNCIL COMMUNITY SAFETY PARTNERSHIP (G),1001352601,"65,374.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,WOLVERHAMPTON CITY PCT (G),3000045829,"67,206.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,ROTHERHAM PCT (G),3000045827,"103,439.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001352619,"104,813.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,HULL PCT (G),3000045821,"115,619.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,WIGAN MBC (G),1001352627,"128,693.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE COUNTY TEACHING PCT (G),3000045824,"158,192.25"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,CENTRAL BEDFORDSHIRE COUNCIL (G),1001352594,"170,582.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001352622,"176,546.25"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,NEWCASTLE-UPON-TYNE MDC (G),1001352611,"189,366.50"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,THE NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (G),1001352621,"202,449.25"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,MIDDLESBROUGH BOROUGH COUNCIL 1 (G),1001352607,"260,777.90"
Home Office,Home Office,20/12/2012,"Transport, Storage & Mail Services",CPG - Crime & Policing Group,FORENSIC ARCHIVE LTD,1001352100,"579,600.00"
Home Office,Home Office,20/12/2012,Grants,CPG - Crime & Policing Group,INDEPENDENT POLICE COMPLAINTS COMISSION (G),4000004219,"1,000,000.00"
Home Office,Home Office,21/12/2012,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF BARKING & DAGENHAM (G),1001353317,"40,499.00"
