Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,15/06/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,THALES UK LIMITED,RH10 9HA,189277,Fiscal asset under construction - capital in year addition,"£2,370,024.00"
Ministry of Defence,Ministry of Defence,16/06/2016,Development costs for military equipment,DES Bespoke Trading Entity,ATKINS LIMITED,WR5 1WS,140828,Intangible single use military equipment asset  - in year capital addition,"£2,358,685.20"
Ministry of Defence,Ministry of Defence,03/06/2016,IT and communication services,JFC,MICROSOFT LTD,,137182,Information technology services,"£2,267,963.00"
Ministry of Defence,Ministry of Defence,16/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,140808,Equipment support non-project costs,"£2,224,300.00"
Ministry of Defence,Ministry of Defence,22/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,143974,Estate core services charge,"£2,223,700.92"
Ministry of Defence,Ministry of Defence,23/06/2016,Fees for professional services,Army TLB,CAPITA BUSINESS SERVICES LTD,DL1 9HN,144528,Fees for professional services excluding legal fees,"£2,213,931.84"
Ministry of Defence,Ministry of Defence,06/06/2016,Purchase of buildings - Dwellings,DEFENCE INFRASTRUCTURE ORGANISATION,DAVITT JONES BOULD LTD,TA1 4EB,137491,Property building dwellings asset - in year capital addition,"£2,143,938.65"
Ministry of Defence,Ministry of Defence,15/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,140347,Equipment support non-project costs,"£2,105,704.00"
Ministry of Defence,Ministry of Defence,16/06/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TOUCHSTONE CORPORATE PROPERTY SERVICES LIMITED,BA2 2AF,141202,Rent land - non civil estate property + married quarter property,"£2,065,860.00"
Ministry of Defence,Ministry of Defence,23/06/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LONDON & REGIONAL (ST GEORGES  COURT) LIMITED,W1U 8EW,144659,Rent buildings - non civil estate property and married quarter property,"£2,035,726.03"
Ministry of Defence,Ministry of Defence,07/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,137844,Works services - excluding United States forces/NATO + married quarters,"£2,015,778.88"
Ministry of Defence,Ministry of Defence,01/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,136258,Equipment support non-project costs,"£2,010,355.32"
Ministry of Defence,Ministry of Defence,16/06/2016,"Adminstration, claims, compensation and awards",HO+CS,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,141196,Cost of claims/compensation and related expenses against MOD,"£2,000,000.00"
Ministry of Defence,Ministry of Defence,14/06/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,140152,Fiscal asset under construction - capital in year addition,"£1,950,869.17"
Ministry of Defence,Ministry of Defence,16/06/2016,Government Procurement Card,Ministry of Defence,RBS,,11806,Monthly GPC Payment,"£1,944,925.51"
Ministry of Defence,Ministry of Defence,07/06/2016,Grants to NDPBs,Air Command,ROYAL AIR FORCE MUSEUM,NW9 5LL,138006,Operating costs grant in aid to the Royal Air Force museum,"£1,933,361.00"
Ministry of Defence,Ministry of Defence,07/06/2016,Fees for professional services,HO+CS,SERCO LIMITED,RG27 9UY,138010,Fees for professional services excluding legal fees,"£1,911,885.78"
Ministry of Defence,Ministry of Defence,07/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,137912,Estate + facilities management services - accommodation inventory + service,"£1,907,181.02"
Ministry of Defence,Ministry of Defence,17/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,141565,Estate + facilities management services - accommodation inventory + service,"£1,836,613.45"
Ministry of Defence,Defence Science and Technology Laboratory,17/06/2016,IT Hardware,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000172120 - 00228115,IT Hardware,"£1,815,768.12"
Ministry of Defence,Ministry of Defence,08/06/2016,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,138092,External military training ,"£1,813,234.72"
Ministry of Defence,Ministry of Defence,28/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000017062,Estate core services charge,"£1,793,684.03"
Ministry of Defence,Ministry of Defence,08/06/2016,Medical treatment & stores and welfare services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,138506,Welfare services including sports equipment and ministers of religion.,"£1,755,416.00"
Ministry of Defence,Ministry of Defence,17/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,141304,Works services - excluding United States forces/NATO + married quarters,"£1,749,713.41"
Ministry of Defence,Ministry of Defence,07/06/2016,Rent and rates,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,137818,Rent buildings - non civil estate property and married quarter property,"£1,746,506.00"
Ministry of Defence,Ministry of Defence,13/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,AAR AIRLIFT GROUP INC,,3201806,Equipment support non-project costs,"£1,745,208.44"
Ministry of Defence,Ministry of Defence,15/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,AAR AIRLIFT GROUP INC,,3201817,Equipment support non-project costs,"£1,745,208.44"
Ministry of Defence,Ministry of Defence,08/06/2016,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 6BS,138094,External military training ,"£1,712,394.15"
Ministry of Defence,Ministry of Defence,03/06/2016,Property leases,Army TLB,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,137084,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,690,071.10"
Ministry of Defence,Ministry of Defence,06/06/2016,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,137702,Fees for professional services excluding legal fees,"£1,681,860.05"
Ministry of Defence,Ministry of Defence,23/06/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,144492,Spend on Inventory - General,"£1,675,167.86"
Ministry of Defence,Ministry of Defence,10/06/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,HENRY BROTHERS (MAGHERAFELT)LIMITED,BT45 6HJ,139218,Fiscal asset under construction - capital in year addition,"£1,629,258.95"
Ministry of Defence,Ministry of Defence,22/06/2016,Fees for professional services,DES Bespoke Trading Entity,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,143939,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£1,628,115.76"
Ministry of Defence,Ministry of Defence,07/06/2016,Spend on Inventory - General,Defence Equipment + Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,137926,Spend on Inventory - General,"£1,626,484.45"
Ministry of Defence,Ministry of Defence,14/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,140152,Works - estate management,"£1,587,992.03"
Ministry of Defence,Ministry of Defence,23/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,144551,Estate + facilities management services - accommodation inventory + service,"£1,567,766.99"
Ministry of Defence,Ministry of Defence,07/06/2016,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,137880,Property dwellings private finance initiative - service concession arrangement service charge,"£1,554,131.00"
Ministry of Defence,Ministry of Defence,23/06/2016,Research and development,DES Bespoke Trading Entity,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,144669,Research and development excluding defence science and technology laboratory,"£1,495,584.00"
Ministry of Defence,Ministry of Defence,09/06/2016,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,138669,Grant in aid to the council of reserve forces and cadet associations,"£1,470,108.05"
Ministry of Defence,Ministry of Defence,24/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,"LEIDOS EUROPE, LIMITED",CB25 9QE,145142,Equipment support non-project costs,"£1,442,443.58"
Ministry of Defence,Ministry of Defence,17/06/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,141296,Fees for professional services excluding legal fees,"£1,377,954.00"
Ministry of Defence,Ministry of Defence,14/06/2016,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3201811,Spend on Inventory - General,"£1,337,828.35"
Ministry of Defence,Defence Science and Technology Laboratory,17/06/2016,Capital Asset expenditure,Infrastructure,BAM NUTTALL LIMITED,GU15 3XW,V - 9000172149 - 00227103,Capital Asset expenditure,"£1,337,623.90"
Ministry of Defence,Ministry of Defence,20/06/2016,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,141985,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,329,823.35"
Ministry of Defence,Ministry of Defence,16/06/2016,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3201827,Spend on Inventory - General,"£1,328,799.95"
Ministry of Defence,Ministry of Defence,22/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,143974,Works services - excluding United States forces/NATO + married quarters,"£1,321,477.18"
Ministry of Defence,Ministry of Defence,06/06/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,137492,Fiscal asset under construction - capital in year addition,"£1,318,908.80"
Ministry of Defence,Ministry of Defence,22/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,143974,Works - estate management,"£1,304,918.56"
Ministry of Defence,Ministry of Defence,22/06/2016,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,143974,Works - civil estate,"£1,296,253.70"
Ministry of Defence,Ministry of Defence,17/06/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,141304,Fiscal asset under construction - capital in year addition,"£1,284,928.93"
Ministry of Defence,Defence Science and Technology Laboratory,03/06/2016,Facility Management Costs,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000171844 - 00227006,Facility Management Costs,"£1,283,722.14"
Ministry of Defence,Ministry of Defence,16/06/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,MBDA UK LIMITED,SG1 2DA,141041,Single use military equipment asset under construction - capital in year addition,"£1,282,736.00"
Ministry of Defence,Ministry of Defence,21/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000016363,Works - estate management,"£1,259,164.80"
Ministry of Defence,Ministry of Defence,03/06/2016,IT and communication services,JFC,FUJITSU SERVICES LIMITED,W1U 3BW,137124,Information technology services,"£1,242,508.87"
Ministry of Defence,Ministry of Defence,06/06/2016,General services and support,Defence Equipment + Support,HELI-ONE NORWAY (AS),,3201773,Defence equipment CLS/IOS service charge,"£1,240,237.42"
Ministry of Defence,Ministry of Defence,03/06/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,137081,Fiscal asset under construction - capital in year addition,"£1,237,723.82"
Ministry of Defence,Ministry of Defence,20/06/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,BOSKALIS WESTMINSTER LIMITED,PO15 5SS,141664,Fiscal asset under construction - capital in year addition,"£1,228,828.86"
Ministry of Defence,Ministry of Defence,09/06/2016,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,138934,Equipment support non-project costs,"£1,214,064.76"
Ministry of Defence,Ministry of Defence,01/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,136240,Equipment support non-project costs,"£1,185,435.79"
Ministry of Defence,Ministry of Defence,10/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,139049,Equipment support non-project costs,"£1,182,170.74"
Ministry of Defence,Ministry of Defence,07/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,137844,Works - estate management,"£1,173,015.49"
Ministry of Defence,Ministry of Defence,20/06/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,141652,Fiscal asset under construction - capital in year addition,"£1,139,276.19"
Ministry of Defence,Ministry of Defence,09/06/2016,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,138625,Spend on Inventory - General,"£1,137,791.52"
Ministry of Defence,Ministry of Defence,08/06/2016,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,138166,Grant in aid to the council of reserve forces and cadet associations,"£1,065,206.08"
Ministry of Defence,Ministry of Defence,15/06/2016,Property leases,JFC,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,140554,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,055,849.84"
Ministry of Defence,Ministry of Defence,14/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000016135,Works - estate management,"£1,052,600.87"
Ministry of Defence,Ministry of Defence,22/06/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY CONSTRUCTION (UK) LIMITED,G33 1AP,189305,Fiscal asset under construction - capital in year addition,"£1,046,686.80"
Ministry of Defence,Ministry of Defence,08/06/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,BALFOUR BEATTY GROUP LIMITED,SW1V 1LQ,138101,Fiscal asset under construction - capital in year addition,"£1,033,380.00"
Ministry of Defence,Ministry of Defence,17/06/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,141255,Fiscal asset under construction - capital in year addition,"£1,032,547.76"
Ministry of Defence,Ministry of Defence,08/06/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV3 0SR,138137,Fees for professional services excluding legal fees,"£1,031,050.80"
Ministry of Defence,Ministry of Defence,17/06/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BUNDESKASSE HALLE,,6000016251,Works - estate management,"£1,028,589.11"
Ministry of Defence,Ministry of Defence,03/06/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MEARS LIMITED,RG24 8FW,137175,Rent land - non civil estate property + married quarter property,"£1,025,157.84"
Ministry of Defence,Ministry of Defence,22/06/2016,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,143925,Equipment support non-project costs,"£1,019,464.91"
