Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,Core Defra,02/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029764,"39,882.89","Nobel House, Westminster - Works to roof terrace - October 2013. ",BS32 4NH,,10195L,B196P010,Asset,
DEFRA,Core Defra,12/12/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030497,"157,330.07","Cefas, Lowestoft - Replacement and additional Local Exhaust Ventilation systems to various Laboratories - November 2013",BS32 4NH,,10226,LEVRADIO,Asset,
DEFRA,Core Defra,10/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029773,"70,183.80","Nobel House, Westminster and Ergon House, Westminster: Dilapidations Move Management Works - October 2013.",BS32 4NH,,365091,B196P010,Asset,
DEFRA,Core Defra,02/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029775,"75,012.90","Nobel House, Westminster - Roof Terrace Install Works - October 2013.",BS32 4NH,,10195L,B196P010,Asset,
DEFRA,Core Defra,12/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030510,"123,083.23","Nobel House, Westminster - Nobel House Meeting Room Suite - November 2013.",BS32 4NH,,10195L,B196P010,Asset,
DEFRA,Core Defra,04/12/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027790,"38,607.37","Sand Hutton, York - The installation of a dedicated extract duct and associated works - May 2013.",BS32 4NH,,17694,B2810000,Asset,
DEFRA,Core Defra,02/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029768,"30,308.14","Nobel House, Westminster - Cleaning to Stacks - October 2013.",BS32 4NH,,10195L,B196P010,Asset,
DEFRA,Core Defra,02/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029755,"101,515.37","Nobel House, Westminster - Toilet Refurbishment - October 2013",BS32 4NH,,18301,LNHTOILE,Asset,
DEFRA,Core Defra,18/12/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030503,"36,445.46",Dover - Carry out minor refurbishment works on behalf of Animal Health and Veterinary Laboratory Agency  - November 2013.,BS32 4NH,,10195L,AHVLA103,Asset,
DEFRA,Core Defra,12/12/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00028920,"66,654.84",VLA Weybridge - Install rain water collection cistern - September 2013.,BS32 4NH,,18409,87REDUCE,Asset,
DEFRA,Core Defra,02/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027685,"36,696.68","Fera, York - To supply, install and commission inverter drives - One low temperature hot water pump and one closed hot water pump - July 2013",BS32 4NH,,18194,FMR1PRTY,Asset,
DEFRA,Core Defra,12/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030493,"25,927.54","Ergon House, Westminster - Refurbishment works to ground and first floor - November 2013.",BS32 4NH,,17759,B196P010,Asset,
DEFRA,Core Defra,12/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030506,"198,541.72","Nobel House, Westminster - Roof Terrace Install Works - November 2013",BS32 4NH,,10195L,B196P010,Asset,
DEFRA,Core Defra,10/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,IBM United Kingdom Ltd,5810131114,"56,856.41",Closure of Ergon House - time and materials - 2-23 August 2013.,GU1 2LD,SME,FRW10040-00,B196P010,Asset,
DEFRA,Core Defra,02/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029767,"31,696.19","Nobel House, Westminster - Decorations and New Carpets to Ministers' Meeting Room - October 2013",BS32 4NH,,10195L,B196P010,Asset,
DEFRA,Core Defra,02/12/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029761,"42,066.34","Nobel House, Westminster - Roofing and Scaffold Sixth Floor - October 2013",BS32 4NH,,10195L,B196P010,Asset,
DEFRA,Core Defra,24/12/2013,Other Current Payments E,Policy Delivery DG,Acre.,5953,"562,500.00",DEFRA provided funding to the Rural Community Action Network through ACRE (Action Network Advisory Committee on Releases to the Environment) - January-March 2014,GL7 1TW,,GIA,00000000,Expense,
DEFRA,Core Defra,16/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Frontier Economics Ltd,6696,"33,000.00","Provision of evidence and analysis on drivers of rural business growth, decline and stability - Milestone 2: Interim report.",WC1V 6DA,SME,RE0265,00000000,Expense,
DEFRA,Core Defra,24/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,T N S Uk Ltd,260129232,"147,442.80",Research project to look at the Impact of an Ageing Population on Service Design and Delivery in Rural Areas,W5 1UA,,RE0259,00000000,Expense,
DEFRA,Core Defra,10/12/2013,Current Grants E,Policy Delivery DG,Natural England,8000015246,"79,085.65",Local Record Centre funding 2013-14 - Quarter 1-2.,YO1 7PX,,WC1041,00000000,Expense,
DEFRA,Core Defra,18/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Rothamsted Research Ltd,INV101895,"224,623.00",Improved tolls to rationalise and support stewardship programmes for Succinate Dehydrogenase Inhibitor (SDHI) fungicides - 2012-13,AL5 2JQ,,LK09133,00000000,Expense,
DEFRA,Core Defra,20/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Waste & Resources Action Programme,1929,"168,703.00",Contribution to project to look at digestate and compost in agriculture - Field Experiments.,OX16 0AH,,exempt,00000000,Expense,
DEFRA,Core Defra,02/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Environment Agency,1159342,"100,000.00","ACUMEN (Assessing, Capturing and Utilising Methane from Expired and Non-operational landfill) partner project - September 2012-August 2015.",BS1 5AH,,exempt,00000000,Expense,
DEFRA,Core Defra,31/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Bristol,ERS-11-DEC-13-46694,"57,880.64",Construction of nest areas in enriched colony cages - December 2013.,BS40 5DU,,AW0237,00000000,Expense,
DEFRA,Core Defra,10/12/2013,Evidence Non R&D,"Strategy, Evidence and Customers DG",Natural Environ Research Council,NERC11654,"27,644.97",Funding for the Policy Placement Scheme for a Research Fellow,SN2 1EU,,,00000000,Expense,
DEFRA,Core Defra,02/12/2013,Inwards Secondments,Chief Operating Officer DG,Natural England,8000015104,"28,627.95",Secondment costs of one member of staff - July-September 2013,YO1 7PX,,exempt,00000000,Expense,
DEFRA,Core Defra,16/12/2013,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030179,"1,916,024.00",Facilities Management core contract costs - November 2013,BS32 4NH,,10321,00000000,Expense,
DEFRA,Core Defra,24/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030512,"104,089.19",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,00000000,Expense,
DEFRA,Core Defra,16/12/2013,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030180,"508,797.36",Reactive maintenance fund service charge - November 2013.,BS32 4NH,,10321,00000000,Expense,
DEFRA,Core Defra,04/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029685,"140,646.55",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,B0790000,Expense,
DEFRA,Core Defra,04/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029684,"38,732.76",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,B0820000,Expense,
DEFRA,Core Defra,04/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029686,"90,100.77",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,00000000,Expense,
DEFRA,Core Defra,24/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030515,"30,934.59",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,B0870000,Expense,
DEFRA,Core Defra,24/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030513,"32,032.33",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,B0720000,Expense,
DEFRA,Core Defra,24/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00030511,"50,502.72",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,B0820000,Expense,
DEFRA,Core Defra,04/12/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00029687,"41,418.72",Estates maintenance projects over multiple sites - November 2013,BS32 4NH,,10195L,B0790000,Expense,
DEFRA,Core Defra,12/12/2013,IT Software,Chief Operating Officer DG,BravoSolution UK Ltd,BUK13V0004921,"75,600.00",Enterprise licence agreement - Year 2.,EC2M 7AD,,17510,00000000,Expense,
DEFRA,Core Defra,31/12/2013,Current grants to charitable bodies,Policy Delivery DG,The Rivers Trust,1350,"50,000.00",Technical help and support aid towards development of catchment partnerships under the Catchment Based Approach (CaBA) - second payment.,PL17 8PH,SME,20225,00000000,Expense,
DEFRA,Core Defra,02/12/2013,Capital Grant to NDPB,Policy Delivery DG,The Coal Authority,CA108466,"209,300.40",Remediation of waters at the abandoned metal mine at Saltburn Gill - July-September 2013.,NG18 4RG,SME,17479,00000000,Expense,
DEFRA,Core Defra,02/12/2013,Other Current Payments E,Policy Delivery DG,The Coal Authority,CA108472,"155,535.00",Remediation of waters at the abandoned metal mine at Force Crag  - July-September 2013.,NG18 4RG,SME,17479,00000000,Expense,
DEFRA,Core Defra,02/12/2013,Other Current Payments E,Policy Delivery DG,The Coal Authority,CA108467,"198,298.80",Feasibility Studies into remediation of metal mines - July-September 2013.,NG18 4RG,SME,17479,00000000,Expense,
DEFRA,Core Defra,24/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003422,"26,180.16",Provision of Research Programme Management Services - December 2013.,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Core Defra,24/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003430,"50,000.00","Discards survivability project - Milestone 1: Steering group meeting, project summary and start of field studies",NR33 0HT,SME,MF1234,00000000,Expense,
DEFRA,Core Defra,16/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003345,"26,180.16",Provision of Research Programme Management Services - November 2013,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Core Defra,16/12/2013,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,336055,"128,043.00",Sheep and Goat inspections - November 2013,RG1 3YD,SME,IDS/Funding,SGTINSP1,Expense,
DEFRA,Core Defra,31/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-530193-46838,"35,008.83",Molecular epidemiology of foot and mouth disease virus - December 2013,GU24 0NF,,SE2940,00000000,Expense,
DEFRA,Core Defra,24/12/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1702404,"50,948.59",Supervision of cleansing and disinfecting livestock vehicles - October 2013.,YO1 2YX,,FUNDING,MHS00946,Expense,
DEFRA,Core Defra,31/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-530192-46837,"66,275.00",Developing improved methods to quantify transmission of foot and mouth disease virus - December 2013,GU24 0NF,,SE2815,00000000,Expense,
DEFRA,Core Defra,31/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-530176-46834,"81,658.91",Further development of Real Time Polymerase Chain Reaction (RT-PCR) technology in support of foot and mouth disease (FMD) diagnosis - December 2013,GU24 0NF,,exempt,00000000,Expense,
DEFRA,Core Defra,24/12/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1702421,"51,635.69",Supervision of cleansing and disinfection of livestock vehicles - December 2013.,YO1 2YX,,FUNDING,MHS00946,Expense,
DEFRA,Core Defra,24/12/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1702317,"62,184.99",Supervision of cleansing and disinfection of livestock vehicles - September 2013.,YO1 2YX,,FUNDING,MHS00946,Expense,
DEFRA,Core Defra,27/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,B B S R C,ERS-530226-46660,"25,066.00",Emerging and Major Infectious Diseases of Livestock (EMIDA) Integrated systems approach for preventing uterine disease in dairy cattle - December 2013,SN2 1UH,,exempt,00000000,Expense,
DEFRA,Core Defra,02/12/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8003342,"318,140.32",High Level Agreement payment for Aquatics Evidence (Advice) - December 2013,NR33 0HT,SME,FUNDING,00000000,Expense,
DEFRA,Core Defra,27/12/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-530242-46822,"50,423.00",Control measures for Salmonella on pig farms and their effect on endemic disease and productivity - 2013-14,KT15 3NB,SME,exempt,00000000,Expense,
DEFRA,Core Defra,27/12/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-530152-46793,"51,156.41",Maintenance of a TSE (Transmissible Spongiform Encephalopathies)-free sheep flock after importation from New Zealand -  December 2013,KT15 3NB,SME,exempt,00000000,Expense,
DEFRA,Core Defra,27/12/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-530211-46815,"61,277.75","Antigen mining, DIVA (Differentiating Infection in Vaccinated Animals) assays and other diagnostic approaches - December 2013",KT15 3NB,SME,Exempt,00000000,Expense,
DEFRA,Core Defra,31/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-530197-46841,"31,329.91",Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK - December 2013,GU24 0NF,,Exempt,00000000,Expense,
DEFRA,Core Defra,16/12/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8003400,"318,140.32","Aquatics evidence advice, research and development and non-evidence - December 2013.",NR33 0HT,SME,FUNDING,00000000,Expense,
DEFRA,Core Defra,30/12/2013,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10181,"42,185.90",Provision of Horticulture Research International Staff Pension Scheme Payments - December 2013,SN2 1FF,,16500,00000000,Expense,
DEFRA,Core Defra,10/12/2013,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10162,"37,789.28",Provision of Horticulture Research International Staff Pension Scheme Payments - November 2013,SN2 1FF,,16500,00000000,Expense,
DEFRA,Core Defra,10/12/2013,Recruitment Charges,Chief Operating Officer DG,H M R C,18000022912013,"63,360.00",Corporate Graduate Fast Stream Recruitment costs for 2014 charged by Civil Service Resourcing - 12 Graduates.,BN12 4XH,,IGS,FSTRMGEN,Expense,
DEFRA,Core Defra,24/12/2013,Inwards Secondments,Chief Operating Officer DG,H M R C,18000017732013,"69,548.00","Payment for Corporate Fast Stream Intake 2013-14: Graduate salaries, travel and subsistence costs and learning and development costs - September 2013.",BN12 4XH,,IGS,FSTRMGEN,Expense,
DEFRA,Core Defra,30/12/2013,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Pricewaterhouse Coopers,1354090532,"276,528.80",Fees for support of the systems integration programme - June 2013.,WC2N 6NN,,CAP071,00000000,Asset,
DEFRA,Core Defra,18/12/2013,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL761848,"302,900.29",Common Agricultural Policy (CAP) - Agile Developers - 11 March 2013-10 September 2015 - Milestone 3 17-31 October 2013,B11 2LE,SME,,CAPDFA01,Asset,
DEFRA,Core Defra,12/12/2013,Consultancy Non-Scheme,Chief Operating Officer DG,Deloitte & Touche,2410072811,"165,408.00",Professional services on the Common Agricultural Policy delivery programme between 09 September to 15 November 2013 to be invoiced in two parts - Period 2.,MK9 1FD,,CAP098,CAPDBA00,Expense,
DEFRA,Core Defra,10/12/2013,Consultancy Non-Scheme,Chief Operating Officer DG,Pricewaterhouse Coopers,1354101850,"38,400.00",Programme Planning Resource - 11 October-07 November 2013,WC2N 6NN,,CAP095,CAPDPMO0,Expense,
DEFRA,Core Defra,02/12/2013,Consultancy Non-Scheme,Chief Operating Officer DG,Atkins Consultants Ltd,13037705,"34,685.33",Trader Common Agricultural Policy Delivery Solution Review - October 2013.,KT18 5BW,,CAP088,00000000,Expense,
DEFRA,Core Defra,12/12/2013,Consultancy Non-Scheme,Chief Operating Officer DG,Deloitte & Touche,2410072427,"107,856.00",Advice and support to the Common Agricultural Policy delivery programme on the Agile delivery of functional area 1 (FA1) - November 2013.,MK9 1FD,,CAP099,CAPDFA01,Expense,
DEFRA,Core Defra,02/12/2013,Inwards Secondments,Chief Operating Officer DG,Natural England,8000015088,"28,135.53",Secondment costs of one member of staff - July-September 2013,YO1 7PX,,IGS,CAPDPMO0,Expense,
DEFRA,Core Defra,18/12/2013,IT Consultancy Non-Scheme,Chief Operating Officer DG,Visionware Ltd,4376,"39,600.00",Configuration and expansion of Rural Payments Agency's Master Data Management (MDM) Application - Phase 2.,G2 1PB,SME,CAP072,CAPDFA10,Expense,
DEFRA,Core Defra,10/12/2013,Consultancy Non-Scheme,Chief Operating Officer DG,Rural Payments Agency,335915,"262,893.60",Recharge of Pricewaterhouse Coopers work carried out on the Common Agricultural Policy Delivery Programme - April 2013,RG1 1AF,SME,IDS,00000000,Expense,
DEFRA,Core Defra,10/12/2013,Consultancy Non-Scheme,Chief Operating Officer DG,Deloitte & Touche,2410072637,"58,800.00",Assurance review of the system integration set-up on the Common Agricultural Policy Delivery Programme - October 2013.,MK9 1FD,,CAP084,00000000,Expense,
DEFRA,Core Defra,02/12/2013,Inwards Secondments,Chief Operating Officer DG,Natural England,8000015092,"29,014.53",Secondment costs of one member of staff - July-September 2013,YO1 7PX,,IGS,CAPDFA01,Expense,
DEFRA,Core Defra,04/12/2013,IT Consultancy Non-Scheme,Chief Operating Officer DG,Visionware Ltd,4367,"34,502.40",Verus software licences and implementation November 2013 and November 2014.,G2 1PB,SME,CAP115,CAPDFA10,Expense,
DEFRA,Core Defra,02/12/2013,Inwards Secondments,Chief Operating Officer DG,Natural England,8000015099,"25,496.07",Secondment costs of one member of staff - July-September 2013,YO1 7PX,,IGS,CAPDCOMM,Expense,
DEFRA,Core Defra,20/12/2013,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL756662,"268,475.57",Common Agricultural Policy (CAP) - Agile Developers - 11 March 2013-10 September 2015 - Milestone 1 19 September-2 October 2013,B11 2LE,SME,,CAPDFA01,Asset,
DEFRA,Core Defra,16/12/2013,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL756661,"277,583.59",Common Agricultural Policy (CAP) - Agile Developers - 11 March 2013-10 September 2015 - Milestone 2 3-16 October 2013,B11 2LE,SME,,CAPDFA01,Asset,
DEFRA,Core Defra,30/12/2013,Capital LA Grant E,Policy Delivery DG,West Berkshire Council,230241307963,"38,000.00",Air quality grant 2013-14 payment - Personalised Travel Planning.,RG14 5LD,,20264,00000000,Expense,
DEFRA,Core Defra,31/12/2013,Capital LA Grant E,Policy Delivery DG,South Oxfordshire District Council,10049362,"29,000.00","Air quality grant 2013-14 payment - ""Oxfordshire Air Thoughts"" website and coordination.",OX10 8NL,,20271,00000000,Expense,
DEFRA,Core Defra,30/12/2013,Capital LA Grant E,Policy Delivery DG,South Lakeland District Council,0000343374,"29,000.00",Air quality grant 2013-14 payment - Behaviour change programme.,LA9 4DQ,,20261,00000000,Expense,
DEFRA,Core Defra,30/12/2013,Capital LA Grant E,Policy Delivery DG,City Of London,4112488,"56,000.00",Air quality grant 2013-14 payment - Engagement through hospitals.,EC2P 2EJ,SME,20249,00000000,Expense,
DEFRA,Core Defra,30/12/2013,Capital LA Grant E,Policy Delivery DG,East Hertfordshire District Council,DVLI201197,"29,000.00",Air quality grant 2013-14 payment - Sustainable Travel Campaign with range of measure.,SG14 8EQ,SME,20266,00000000,Expense,
DEFRA,Core Defra,20/12/2013,Capital LA Grant E,Policy Delivery DG,London Borough Of Ealing,12839883,"29,000.00","Air quality grant 2013-14 payment - Coordinated approach to Horn Lane, including Particulate Matter (PM) monitoring and source apportionment and Low Emission Strategies for Particulate Matter (PM) and Nitrogen Pxides (Nox)",W5 2HL,,20270,00000000,Expense,
DEFRA,Core Defra,30/12/2013,Capital LA Grant E,Policy Delivery DG,City Of London,4112486,"29,000.00",Air quality grant 2013-14 payment - Community engagement for action,EC2P 2EJ,SME,20262,00000000,Expense,
DEFRA,Core Defra,30/12/2013,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,13022395,"172,378.97",Central Management and Co-ordination Unit of the Automatic Urban and Rural Network - Non Research and Development fees - November 2013.,SE1 2TX,,AQ0631,AQNONRDX,Expense,
DEFRA,Core Defra,06/12/2013,Clearing Scientific & Research,Policy Delivery DG,Bureau Veritas UK Ltd,13020487,"29,308.80",Central Management and Co-ordination Unit of the Automatic Urban and Rural Network (Capital) - November 2013.,SE1 2TX,,10892,00000000,Asset,
DEFRA,Core Defra,24/12/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6154241,"26,423.00",Baseline measurement of stratospheric ozone - December 2013.,OX11 0QR,,Exempt,AQNONRDX,Expense,
DEFRA,Core Defra,06/12/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6153994,"88,513.00",Variation Quality Assurance and Quality Control services for Automatic Urban and Rural Network - November 2013.,OX11 0QR,,Exempt,AQNONRDX,Expense,
DEFRA,Core Defra,30/12/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6154240,"106,723.00",UK Auto and Non-Auto Hydrocarbons Monitoring 2010-14 - October-December 2013.,OX11 0QR,,,AQNONRDX,Expense,
DEFRA,Core Defra,20/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,URS Infrastructure & Environment UK Ltd,5718978,"25,416.00",Focussed noise monitoring study 2013.,RG21 7PP,,Exempt,00000000,Expense,
DEFRA,Core Defra,27/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-529730-46728,"30,868.82",Operation of the UK Eutrophying and Acidifying Atmospheric Pollutants (UKEAP) - 2013-14,SN2 1EU,SME,Exempt,AQRDXXXX,Expense,
DEFRA,Core Defra,30/12/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6154222,"29,447.75",Management services of the Air Quality Data Dissemination Unit - November 2013,OX11 0QR,,14621,AQNONRDX,Expense,
DEFRA,Core Defra,30/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6154245,"26,420.00",Eutrophying and Acidifying Atmospheric Pollutants (UKEAP) 2013-14 - December 2013 charges.,OX11 0QR,,Exempt,AQRDXXXX,Expense,
DEFRA,Core Defra,20/12/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,118905,"26,550.53",2013-14 Airborne Particulate Concentrations and Numbers in the UK  - December 2013,TW11 0LW,SME,Exempt,AQRDXXXX,Expense,
