Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Education,TEACHERS PENSION SCHEME,03-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000475,16380347.62
Department for Education,TEACHERS PENSION SCHEME,04-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000476,224825.89
Department for Education,TEACHERS PENSION SCHEME,04-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000477,15109014.63
Department for Education,TEACHERS PENSION SCHEME,08-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000478,193537.89
Department for Education,TEACHERS PENSION SCHEME,08-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000479,43868037.05
Department for Education,TEACHERS PENSION SCHEME,08-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000480,203260.16
Department for Education,TEACHERS PENSION SCHEME,08-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000481,17807695.27
Department for Education,TEACHERS PENSION SCHEME,14-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000482,185991.52
Department for Education,TEACHERS PENSION SCHEME,14-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000483,16276555.97
Department for Education,TEACHERS PENSION SCHEME,14-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000484,47628.47
Department for Education,TEACHERS PENSION SCHEME,14-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000485,16336752.17
Department for Education,TEACHERS PENSION SCHEME,14-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000486,183949.36
Department for Education,TEACHERS PENSION SCHEME,14-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000487,15302805.23
Department for Education,TEACHERS PENSION SCHEME,15-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000488,304779.17
Department for Education,TEACHERS PENSION SCHEME,15-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000489,17525394.82
Department for Education,TEACHERS PENSION SCHEME,15-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000490,439828.87
Department for Education,TEACHERS PENSION SCHEME,15-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000491,42345540.92
Department for Education,TEACHERS PENSION SCHEME,16-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000492,189579.28
Department for Education,TEACHERS PENSION SCHEME,16-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000493,16070478.97
Department for Education,TEACHERS PENSION SCHEME,18-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000495,15675210.87
Department for Education,TEACHERS PENSION SCHEME,21-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000496,207478.36
Department for Education,TEACHERS PENSION SCHEME,21-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000497,15940767.48
Department for Education,TEACHERS PENSION SCHEME,22-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000498,174312.40
Department for Education,TEACHERS PENSION SCHEME,22-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000499,42985913.08
Department for Education,TEACHERS PENSION SCHEME,23-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000500,118012.00
Department for Education,TEACHERS PENSION SCHEME,23-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000501,88242035.18
Department for Education,TEACHERS PENSION SCHEME,23-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000503,19548637.63
Department for Education,TEACHERS PENSION SCHEME,24-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000504,86090.72
Department for Education,TEACHERS PENSION SCHEME,24-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000505,15572382.31
Department for Education,TEACHERS PENSION SCHEME,25-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000506,179013.41
Department for Education,TEACHERS PENSION SCHEME,25-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000507,15526005.71
Department for Education,TEACHERS PENSION SCHEME,28-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000509,41821743.43
Department for Education,TEACHERS PENSION SCHEME,28-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000510,142286.59
Department for Education,TEACHERS PENSION SCHEME,28-Feb-11,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000511,65815576.97
Department for Education,DEPARTMENT FOR EDUCATION,04-Feb-11,CURRENT GRANTS,Children Young People and Families Supporting Delivery Group,CORNWALL COUNCIL,705020,25863.40
Department for Education,DEPARTMENT FOR EDUCATION,09-Feb-11,COMMUNICATIONS & PUBLICITY,Children Young People and Families Group,WALKGROVE LTD,705022,29435.16
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,NSPCC,1000323,346854.76
Department for Education,DEPARTMENT FOR EDUCATION,11-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,BDP MEDIA GROUP LTD,1000327,57124.59
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,GRANT IN AID,Children Young People and Families Group,CAFCASS,2000308,10493816.00
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,GRANT IN AID,Supporting Children and Young People Group 2,OFFICE OF THE CHILDRENS COMMISSIONER,2000313,462854.46
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,EUROPEAN AGENCY FOR DEVELOPMENT IN SPECIAL NEEDS EDUCATION,3000047,66214.83
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,BLACKBURN WITH DARWEN BOROUGH COUNCIL,4000045292,71334.00
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,BRIGHTON & HOVE CITY COUNCIL,4000045293,110289.00
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Children Young People and Families Group,CAFCASS,4000045296,867175.36
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,CONTACT A FAMILY,4000045302,26437.50
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,MANAGEMENT CONSULTANCY,Children Young People and Families Group,DIGITAL PUBLIC,4000045304,48414.70
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,ENGINE GROUP LTD,4000045308,104567.96
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,LONDON BOROUGH OF WANDSWORTH COUNCIL,4000045316,169648.00
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,NATIONAL YOUTH AGENCY,4000045324,144979.47
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,NOTTINGHAM CITY COUNCIL,4000045326,85821.00
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,SOMERSET COUNTY COUNCIL,4000045335,84900.00
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,WORCESTERSHIRE COUNTY COUNCIL,4000045346,85353.00
Department for Education,DEPARTMENT FOR EDUCATION,01-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,YORK CITY COUNCIL,4000045347,83500.00
Department for Education,DEPARTMENT FOR EDUCATION,02-Feb-11,CURRENT GRANTS,Children Young People and Families Group,ADVISORY CENTRE FOR EDUCATION,4000045533,121847.00
Department for Education,DEPARTMENT FOR EDUCATION,02-Feb-11,CURRENT GRANTS,Children Young People and Families Group,BRISTOL CITY COUNCIL,4000045539,43750.00
Department for Education,DEPARTMENT FOR EDUCATION,02-Feb-11,CURRENT GRANTS,Children Young People and Families Group,FAMILY RIGHTS GROUP LTD,4000045550,79009.00
Department for Education,DEPARTMENT FOR EDUCATION,02-Feb-11,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,RNIB,4000045566,50000.00
Department for Education,DEPARTMENT FOR EDUCATION,02-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,ROYAL COLLEGE OF SPEECH & LANGUAGE THERAPISTS,4000045567,67552.15
Department for Education,DEPARTMENT FOR EDUCATION,02-Feb-11,CURRENT GRANTS,Children Young People and Families Group,YOUNG MINDS,4000045581,108926.50
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL,4000045618,687390.00
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,ESSEX COUNTY COUNCIL,4000045619,4719858.00
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,LONDON BOROUGH OF HILLINGDON  COUNCIL,4000045620,751001.00
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,LONDON BOROUGH OF NEWHAM,4000045621,425829.00
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,MISCELLANEOUS EXPENDITURE,Children Young People and Families Improving Information Sharing and Management Group,BIRMINGHAM CITY COUNCIL,4000045629,-54.01
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CURRENT GRANTS,Children Young People and Families Group,BOOK TRUST,4000045634,241030.00
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,COMMUNICATIONS & PUBLICITY,Children Young People and Families Group,CENTRAL OFFICE OF INFORMATION,4000045650,71524.25
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,KINGS COLLEGE LONDON,4000045695,90028.49
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CURRENT GRANTS,Children Young People and Families Supporting Delivery Group,NATIONAL CHILDRENS BUREAU,4000045744,457689.00
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,PARADIGM,4000045759,58750.00
Department for Education,DEPARTMENT FOR EDUCATION,03-Feb-11,MANAGEMENT CONSULTANCY,Children Young People and Families Group,TRIBAL EDUCATION LIMITED,4000045815,95309.18
Department for Education,DEPARTMENT FOR EDUCATION,04-Feb-11,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000045864,12212.79
Department for Education,DEPARTMENT FOR EDUCATION,04-Feb-11,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000045864,7033.60
Department for Education,DEPARTMENT FOR EDUCATION,04-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,CAPITA RESOURCING LTD,4000045864,16484.40
Department for Education,DEPARTMENT FOR EDUCATION,04-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,FIRST LIGHT MOVIES LTD,4000045874,186550.00
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,BEAT BULLYING LTD,4000045931,38513.00
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,KINGS COLLEGE LONDON,4000045954,191232.00
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,IS/IT,Children Young People and Families Improving Information Sharing and Management Group,LOGICA UK LTD,4000045955,184704.60
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,NATIONAL CHILDRENS BUREAU,4000045959,28932.00
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,NATIONAL CHILDRENS BUREAU,4000045959,140902.01
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,NATIONAL CHILDRENS BUREAU,4000045959,19620.00
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,NCB,4000045960,40076.00
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Supporting Delivery Group,SPRINGBOARD,4000045968,491453.44
Department for Education,DEPARTMENT FOR EDUCATION,07-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,YHA ENGLAND & WALES LTD,4000045977,110000.00
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,BEAT BULLYING LTD,4000046002,35597.00
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,COI CENTRAL OFFICE OF INFORMATION,4000046010,33152.63
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,PROFESSIONAL FEES,Supporting Children and Young People Group 2,HM REVENUE AND CUSTOMS,4000046021,50000.00
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,PROFESSIONAL FEES,Supporting Children and Young People Group 2,HM REVENUE AND CUSTOMS,4000046021,29939.76
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,CURRENT GRANTS,Children Young People and Families Supporting Delivery Group,LEEDS CITY COUNCIL,4000046032,434845.31
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,NATIONAL SCHOOL OF GOVERNMENT,4000046041,895.00
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,ROSPA,4000046054,114584.00
Department for Education,DEPARTMENT FOR EDUCATION,08-Feb-11,CURRENT GRANTS,Children Young People and Families Supporting Delivery Group,WARRINGTON BOROUGH COUNCIL,4000046075,79300.00
Department for Education,DEPARTMENT FOR EDUCATION,09-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,NETMUMS LTD,4000046134,59724.08
Department for Education,DEPARTMENT FOR EDUCATION,10-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,SKILLS ACTIVE,4000046206,25350.00
Department for Education,DEPARTMENT FOR EDUCATION,10-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,THE FOSTERING NETWORK,4000046211,33804.00
Department for Education,DEPARTMENT FOR EDUCATION,11-Feb-11,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000046255,13135.69
Department for Education,DEPARTMENT FOR EDUCATION,11-Feb-11,PROFESSIONAL FEES,Children Young People and Families Group,CAPITA RESOURCING LTD,4000046255,3246.24
Department for Education,DEPARTMENT FOR EDUCATION,11-Feb-11,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000046255,16693.78
Department for Education,DEPARTMENT FOR EDUCATION,11-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,CAPITA RESOURCING LTD,4000046255,9312.96
Department for Education,DEPARTMENT FOR EDUCATION,11-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Supporting Delivery Group,THE LEARNING TRUST,4000046286,27518.82
Department for Education,DEPARTMENT FOR EDUCATION,11-Feb-11,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,TNS UK LTD,4000046287,35908.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,CAPITAL GRANTS,Supporting Children and Young People Group 2,BIG LOTTERY FUND,4000046331,13124636.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,BIG LOTTERY FUND,4000046331,33318.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BOOK TRUST,4000046332,635014.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,CHILD ACCIDENT PREVENTION TRUST,4000046338,117094.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,CONTINYOU SOLUTIONS LTD,4000046339,98400.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CRIMINAL RECORDS BUREAU,4000046341,149220.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,FIRST LIGHT MOVIES LTD,4000046350,183106.00
Department for Education,DEPARTMENT FOR EDUCATION,14-Feb-11,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,THE MEDIA GROUP TMG TV LTD,4000046390,126718.20
Department for Education,DEPARTMENT FOR EDUCATION,15-Feb-11,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,ACADEMY OF YOUTH LTD T/A UNIVERSITY OF FIRST AGE,4000046432,39583.00
Department for Education,DEPARTMENT FOR EDUCATION,15-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,BIG LOTTERY FUND,4000046441,764478.00
Department for Education,DEPARTMENT FOR EDUCATION,15-Feb-11,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,CANTERBURY CHRIST CHURCH UNIVERSITY COLLEGE,4000046446,42885.00
Department for Education,DEPARTMENT FOR EDUCATION,15-Feb-11,MISCELLANEOUS EXPENDITURE,Supporting Children and Young People Group 1,DEPARTMENT OF HEALTH,4000046456,60000.00
Department for Education,DEPARTMENT FOR EDUCATION,15-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,GHK CONSULTING LTD,4000046462,162424.00
Department for Education,DEPARTMENT FOR EDUCATION,16-Feb-11,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,NATIONAL AUTISTIC SOCIETY,4000046555,67000.00
Department for Education,DEPARTMENT FOR EDUCATION,17-Feb-11,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,DARLINGTON BOROUGH COUNCIL,4000046570,883845.00
Department for Education,DEPARTMENT FOR EDUCATION,17-Feb-11,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,LONDON BOROUGH OF BARKING & DAGENHAM COUNCIL,4000046571,886814.00
Department for Education,DEPARTMENT FOR EDUCATION,17-Feb-11,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,NORTH LINCOLNSHIRE COUNCIL,4000046572,867415.00
Department for Education,DEPARTMENT FOR EDUCATION,17-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,SERCO LTD,4000046640,493855.91
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,CATCH22 CHARITY LTD SOUTHAMPTON,4000046692,102855.00
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CURRENT GRANTS,Supporting Children and Young People Group 2,ECORYS UK LTD,4000046697,605.26
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,ECORYS UK LTD,4000046697,174330.13
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Group,KINGS COLLEGE LONDON,4000046701,979631.00
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,KINGS COLLEGE LONDON,4000046702,90028.49
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,RELATE,4000046715,63618.00
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,RELATE,4000046715,12766.80
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Safeguarding Group,ROSPA,4000046717,288217.20
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,SERCO LTD,4000046720,355081.07
Department for Education,DEPARTMENT FOR EDUCATION,18-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,SERCO LTD,4000046720,66239.44
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,ATLANTIC DATA LTD,4000046911,25893.12
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,CURRENT GRANTS,Children Young People and Families Group,CAFCASS,4000046920,188910.07
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CAPITA EDUCATION RESOURCING,4000046921,125158.20
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,CONTACT A FAMILY,4000046927,71027.25
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,CURRENT GRANTS,Children Young People and Families Supporting Delivery Group,HARINGEY COUNCIL,4000046936,128072.00
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,STAFF EXPENSES / COSTS,Children Young People and Families Group,OXYGEN LIVE LTD,4000046957,1268.40
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,COMMUNICATIONS & PUBLICITY,Children Young People and Families Group,OXYGEN LIVE LTD,4000046957,26179.58
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,MANAGEMENT CONSULTANCY,Children Young People and Families Improving Information Sharing and Management Group,PA CONSULTING,4000046959,408000.00
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,PARENT INNOVATION CONSORTIUM,4000046960,40701.60
Department for Education,DEPARTMENT FOR EDUCATION,21-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Supporting Delivery Group,SPRINGBOARD,4000046970,313266.00
Department for Education,DEPARTMENT FOR EDUCATION,22-Feb-11,MANAGEMENT CONSULTANCY,Children Young People and Families Improving Information Sharing and Management Group,ATKINS LTD,4000047009,59162.40
Department for Education,DEPARTMENT FOR EDUCATION,22-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,BRITISH ASSOCIATION FOR ADOPTION & FOSTERING,4000047013,80823.16
Department for Education,DEPARTMENT FOR EDUCATION,22-Feb-11,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,DOLPHIN COMPUTER ACCESS LTD,4000047019,34625.69
Department for Education,DEPARTMENT FOR EDUCATION,22-Feb-11,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,NATIONAL YOUTH AGENCY,4000047029,129676.73
