Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,Core Defra,12/08/2013,Estates Professional Fees & Services,Chief Operating Officer DG,D T Z,211303,31318.83,2013-14 Management fees - July 2013,EH3 9QG,,10344,DTZ00000,Expense,
Defra,Core Defra,27/08/2013,Estates Professional Fees & Services,Chief Operating Officer DG,D T Z,212161,31110.5,2013-14 Management fees - August 2013,EH3 9QG,,10344,DTZ00000,Expense,
Defra,Core Defra,29/08/2013,Business Rates,Chief Operating Officer DG,D T Z,DEFRA203,733560.87,"Payment of rent, rates and service charges for various properties within the Defra Network for the month of August 2013",B3 2ED,,,0,Expense,
Defra,Core Defra,22/08/2013,Business Rates,Chief Operating Officer DG,D T Z,120813,1626123.47,"Payment of rent, rates and service charges for various properties within the Defra Network for the month of August 2013",B3 2ED,,,0,Expense,
Defra,Core Defra,01/08/2013,Business Rates,Chief Operating Officer DG,D T Z,FR199,121827.74,"Payment of rent, rates and service charges for various properties within the Defra Network for the month of July 2013",B3 2ED,,,0,Expense,
Defra,Core Defra,08/08/2013,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,1100007184,190457,2012-13 Grant to Adaptation Sub-Committee - March 2013,SW1A 2HD,SME,16612,ADAPTASC,Expense,
Defra,Core Defra,12/08/2013,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,60813,1250000,2013-14 Local Services Support Grant - August 2013,HP2 4XN,,,0,Expense,
Defra,Core Defra,06/08/2013,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Gov,10813,250000,2013-14 Defra contribution to London Support Grant Services - August 2013,HP2 4XN,,exempt,0,Expense,
Defra,Core Defra,20/08/2013,Electricity,Chief Operating Officer DG,E D F Energy,144020813,99336.53,"Electricity bill for AHVLA (Animal Health and Veterinary Laboratories Agency), Weybridge - 1-31 July 2013",PL3 5XQ,,,B0870000,Expense,
Defra,Core Defra,16/08/2013,Electricity,Chief Operating Officer DG,E D F Energy,157020813,45071.61,"Veterinary Laboratories Agency, Weybridge Electricity bill - 1-31 July 2013",PL3 5XQ,,,B0870000,Expense,
Defra,Core Defra,20/08/2013,Electricity,Chief Operating Officer DG,E D F Energy,142020813,161038.8,Electricity bill for Fera (Food and Environment Research Agency) - 1-31 July 2013,PL3 5XQ,,,B2810000,Expense,
Defra,Core Defra,22/08/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,East Malling Research,11696,33645,"2013-14 Biological, semiochemical and selective chemical management methods for insecticide resistant western flower thrips on protected strawberry - April-June 2013",ME19 6BJ,SME,exempt,SFFS0006,Expense,
Defra,Core Defra,29/08/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Economics For The Environ Consult Ltd,874,90782,Project to enhance the evidence base informing marine policy decisions relating to measures under the Marine Strategy Framework Directive (MSFD) to manage benthic (seabed) habitats in UK waters - August 2013,W1W 7SQ,SME,ME5106,0,Expense,
Defra,Core Defra,20/08/2013,Current Grants E,Policy Delivery DG,Environment Agency,1156471,9720000,2013-14 Catchment Restoration grant funding - August 2013,PE2 8YD,,IGS/Grant,0,Expense,
Defra,Core Defra,06/08/2013,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAAUGUST13REV,45000000,2013-14 Grant-in-Aid - Flood Defences - August 2013,BS1 5AH,,18342,0,Expense,
Defra,Core Defra,01/08/2013,Dilapidation,Chief Operating Officer DG,Eversheds LLP,1.77E+11,1135000,"Payment of Dilapidations at Kings House, Reading - July 2013",EC2V 7WS,,,B6400000,Expense,
Defra,Core Defra,23/08/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-523808-45396,37014.49,Synergists of natural origin for combating neonicotinoid resistance in UK and European crop pests - August 2013,YO41 1LZ,,Exempt,0,Expense,
Defra,Core Defra,12/08/2013,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0031169,4915600,2013-14 Plant Health Service Level Agreement evidence and non evidence - Quarter 1 and Quarter 2 2013-14,YO41 1LZ,,IGS/Funding,0,Expense,
Defra,Core Defra,23/08/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-523627-45379,35913.61,"2013-14 Non competitive, transnational phytosanitary research projects - July and August 2013",YO41 1LZ,,TH0128,0,Expense,
Defra,Core Defra,12/08/2013,Payover,Central Finance Group,Food & Environment Research Agency,80813,60848,2013-14 Value Added Tax repayment - quarter 1 ,YO41 1LZ,,,0,Liability,
Defra,Core Defra,12/08/2013,Other Current Payments (GB),Policy Delivery DG,Food & Environment Research Agency,F0031110,136354,Defra/Fera Memorandum of Understanding Annex D: Badger control advice and support for April to June 2013.,YO41 1LZ,,Funding,BCP00001,Expense,
Defra,Core Defra,12/08/2013,Other Current Payments (GB),Policy Delivery DG,Food & Environment Research Agency,F0031111,446807,Defra/Fera Memorandum of Understanding Annex E: Monitoring the efficacy of badger population reduction by controlled shooting for April to June 2013,YO41 1LZ,,Funding,BCP00001,Expense,
Defra,Core Defra,12/08/2013,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0031109,64482.52,2013-14 Memorandum of Understanding - Badger Vaccine Deployment Project - Quarter 1,YO41 1LZ,,Funding,FERA0001,Expense,
Defra,Core Defra,12/08/2013,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0031087,25266,2013-14 Memorandum of Understanding - Badger and Bovine Tuberculosis advice and support - Quarter 1 ,YO41 1LZ,,Funding,FERA0001,Expense,
Defra,Core Defra,20/08/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0031284,91707,Agreed work for 2013-14 under the Government Decontamination Service (GDS) Service Level  Agreement - Pay costs - August 2013,YO41 1LZ,,IGS/Funding,0,Expense,
Defra,Core Defra,20/08/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0031283,44975,Agreed work for 2013-14 under the Government Decontamination Service (GDS) Service Level  Agreement - Non-pay costs - August 2013,YO41 1LZ,,IGS/Funding,0,Expense,
Defra,Core Defra,20/08/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1702236,55027.43,2013-14 Charges for work relating to the supervision of Cleansing and Disinfection of Livestock vehicles - July 2013,YO1 2YX,,FUNDING,MHS00946,Expense,
Defra,Core Defra,20/08/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1702210,71047.98,2013-14 Charges for work relating to the supervision of Cleansing and Disinfection of Livestock vehicles - July 2013,YO1 2YX,,FUNDING,MHS00946,Expense,
Defra,Core Defra,06/08/2013,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1702211,37810.79,2012-14 Memorandum of Understanding - July 2013 payment,YO1 2YX,,IGS,ABPO0001,Expense,
Defra,Core Defra,22/08/2013,Evidence Non R&D,Policy Delivery DG,Forest Research Agency,R0007577,160000,2012-13 Rapid screening for Chalara resistance using ash trees currently in commercial nurseries,GU10 4LH,,TH0132,0,Expense,
Defra,Core Defra,30/08/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Forest Research Agency,F137644150813,43579,2013-14 Development and application of effective soil and water remediation products derived from crop residues - August 2013,GU10 4LH,,exempt,SFFS0005,Expense,
Defra,Core Defra,30/08/2013,Other Current Payments E,Policy Delivery DG,G H K Consulting Ltd,30405836,57985.2,2013-14 Estimating the Impact on Public Benefits from Changes in Investment on the Environment Agency Waterways - August 2013,EC1R 5BL,SME,WC0816,0,Expense,
Defra,Core Defra,14/08/2013,Evidence Non R&D,Policy Delivery DG,G H K Consulting Ltd,30405832,52829,2013-14 Evidence Base Services for Energy-using Products - 1-26 July 2013,EC1R 5BL,SME,Omnicom 18616,0,Expense,
Defra,Core Defra,30/08/2013,Other Current Payments UK,Policy Delivery DG,Gangmasters Licensing Authority,210813,352659,2013-14 Grant-in-aid for enforcement costs - August 2013,NG8 9AF,,GIA,GLA00002,Expense,
Defra,Core Defra,16/08/2013,Other Current Payments E,"Strategy, Evidence and Customers DG",Harper Adams University College,SIRV7411,40189,Initial report on Lincoln Trade and Environment Model (LTEM) trade policy scenario simulations,TF10 8NB,,EC0102,FCAG0002,Expense,
Defra,Core Defra,06/08/2013,Programme Consultancy Costs,Policy Delivery DG,Health & Safety Commission & Executive,100119,218447.03,Support for Statutory Inspections of Specified Animal Pathogens Order (SAPO),L20 7HS,,FUNDING/17878,0,Expense,
Defra,Core Defra,12/08/2013,Inwards Secondments,Chief Operating Officer DG,Home Office,1115833,87632.26,Costs of staff loan to provide specialist Commercial and Contract services from April 2012-March 2013,NP20 9BB,,exempt,0,Expense,
Defra,Core Defra,14/08/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5805131310,27202.77,Software technology refresh for Microsoft software runtime environment and application development framework - May 2013,GU1 2LD,SME,FRW10040-00,P12TR080,Expense,
Defra,Core Defra,08/08/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5807131253,36319.08,ICT (Information Communications and Technology) technology refresh - July 2013,GU1 2LD,SME,FRW10040-00,P12TR180,Expense,
Defra,Core Defra,02/08/2013,Application Hosting 2 - Business Applications,Chief Operating Officer DG,IBM United Kingdom Ltd,5807130511,43279.03,Catch-up charge to end-June 2013 for Supersite software and storage solution,GU1 2LD,SME,10040,CHOSW100,Expense,
Defra,Core Defra,30/08/2013,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5808130314,6225989.29,Information Technology services - August 2013,GU1 2LD,SME,10040,0,Expense,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027718,25535.36,London rationalisation programme works - July 2013,BS32 4NH,,,EXITLOND,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027726,98880.46,"Remodelling of 5th floor, Northgate House - July 2013",BS32 4NH,,10195L,B642P004,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027682,58554.52,"Weybridge: Sub-contractor costs to survey the mains water supply pipework, the storm and foul water drainage and the steam pipework of the whole site including the farms",BS32 4NH,,17721,FMR1PRTY,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027712,174472.4,"Nobel House, London refurbishment works - July 2013",BS32 4NH,,17799,B196P010,Asset,
Defra,Core Defra,20/08/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027686,38581.16,"Lowestoft Fish Laboratory complex: replacement waterproof benches, relocation and reorganising of plant and equipment as necessary within the laboratories to facilitate equipment to undertake radiochemistry work - July 2013",BS32 4NH,,10195L,B0940000,Asset,
Defra,Core Defra,16/08/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00015957,27316.85,Lowestoft Fish Laboratory complex: refurbishment of laboratories and business critical works.,BS32 4NH,,13252,CEFASRED,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027691,33727.61,Weybridge: re-line the inside of the cremator secondary combustion chamber ,BS32 4NH,,17837,FMR1PRTY,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027051,279439.38,Strip out and refurbishment of Stirling House office accommodation ,BS32 4NH,,,EXITCLYS,Asset,
Defra,Core Defra,27/08/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027684,73394.41,Fera: procure and install new freezer complex ,BS32 4NH,,18192,FREEZERS,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027713,75430.27,"Refurbishment works to ground and first floor, Ergon House, London - July 2013",BS32 4NH,,17759,B196P010,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027727,93859.86,Nobel House: Various works to include Disability Discrimination Act works and fire-stopping and barriers to ground and lower ground floors and plant room. ,BS32 4NH,,10195L,B196P010,Asset,
Defra,Core Defra,30/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027724,134085.52,Additional works to 1st and 2nd Floor Nobel House - July 2013,BS32 4NH,,10195L,B196P010,Asset,
Defra,Core Defra,16/08/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027688,26421.38,"Whitehall Place, London: installation of load bank connection point cabling and installation of gantry to facilitate access to switchgear. The cost will be passed onto Department for Energy and Climate Change through raising a recharge.  July 2013",BS32 4NH,,17705,B1910000,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027683,26542.26,"Barton Hall: Removal and disposal of existing air conditioning units; supply and fit new units, completed with compliant refrigerant gas - July 2013",BS32 4NH,,17985,FMR1PRTY,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027710,41255.93,"Nobel House, London refurbishment works - replacement lighting - July 13",BS32 4NH,,17567,B196P010,Asset,
Defra,Core Defra,14/08/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027716,37531.72,Isca House office accommodation refurbishment - July 2013,BS32 4NH,,,EXITCLYS,Asset,
Defra,Core Defra,30/08/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027792,63953.42,Fera: emergency lighting inverter replacement - May 2013,BS32 4NH,,18230,EMRGLITE,Asset,
Defra,Core Defra,27/08/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027715,39634.42,Strip out and refurbishment of Stirling House office accommodation - July 2013,BS32 4NH,,,EXITCLYS,Asset,
Defra,Core Defra,14/08/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027714,53199.8,Starcross office accommodation refurbishment - July 2013,BS32 4NH,,,EXITCLYS,Asset,
Defra,Core Defra,30/08/2013,Rents to Landlords,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027729,86381.02,Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced in July 2013,BS32 4NH,,10195L,B0790000,Expense,
Defra,Core Defra,12/08/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00026496,239587.38,Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced in July 2013,BS32 4NH,,17573,B0820000,Asset,
Defra,Core Defra,06/08/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00026500,383317.31,Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced in July 2013,BS32 4NH,,14494,B0720000,Asset,
Defra,Core Defra,30/08/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027733,52234.03,Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced in July 2013,BS32 4NH,,10195,B0820000,Expense,
Defra,Core Defra,08/08/2013,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027483,27277.92,Monthly charge for consumables provided by Interserve as part of the Facilities Management contract - charge covers properties across the Defra Network Estate - June 2013,BS32 4NH,,10226,0,Expense,
Defra,Core Defra,30/08/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027731,43969.04,Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced in July 2013,BS32 4NH,,18167,B0820000,Expense,
Defra,Core Defra,06/08/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00026498,623322.71,Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced in July 2013,BS32 4NH,,17940,B0870000,Asset,
Defra,Core Defra,16/08/2013,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027439,2108865.96,Facilities Management core contract costs - July 2013,BS32 4NH,,10321,0,Expense,
Defra,Core Defra,30/08/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027730,152884.69,Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced in July 2013,BS32 4NH,,17761,B0610000,Expense,
Defra,Core Defra,16/08/2013,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027440,579838.68,Facilities Management core contract costs - July 2013,BS32 4NH,,10321,0,Expense,
Defra,Core Defra,08/08/2013,Estates IFM Pass- Through Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027484,105252.34,Monthly charge for consumables provided by Interserve as part of the Facilities Management contract - charge covers properties across the Defra Network Estate - June 2013,BS32 4NH,,10226,0,Expense,
