Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,26/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,221015,"27,796.25",FOREIGN PAYMENT DEFRA DARWIN INITIATIVE PROJECT 20-008 Q3 GRANT CLAIM 2015-16 EVALUATING COMMUNITY BASED CONSERVATION IN GUATEMALA'S MAYA BIOSPHERE RESERVE,10460,,,DARWDFID,Expense,
DEFRA,DEFRA,26/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Wildlife Conservation Society,2.21015E+12,"26,322.25",FOREIGN PAYMENT DEFRA PROJECT IWT015 - Q3 GRANT CLAIM 2015-16 A RECIPE FOR REDUCING IVORY CONSUMPTION IN CHINA,10460,,,IWTXXXXX,Expense,
DEFRA,DEFRA,19/10/2015,Capital LA Grant E,Policy Delivery DG,Winchester City Council,3400329435,"171,604.73",PO 371705 REPAIR & RENEW CLAIM QTR 1,SO23 9LJ,,Grant,0,Expense,
DEFRA,DEFRA,09/10/2015,Capital LA Grant E,Policy Delivery DG,Wirral Council,490269545,"94,245.00",PO 371700 REIMBURSEMENT OF PAYMENT MADE BY WIRRAL COUNCIL 2013.2014,CH44 8ED,,Grant,0,Expense,
DEFRA,DEFRA,27/10/2015,Capital LA Grant E,Policy Delivery DG,Worcester City Council,8040027207,"175,117.25",PO 371707 WORCESTER CITY COUNCIL REPAIR AND RENEW FLOOD GRANT QTR 1 APR TO JUN 2015,WR1 3BW,,GRANT,0,Expense,
DEFRA,DEFRA,15/10/2015,Advisory Services,Policy Delivery DG,WRc plc,WRC025642,"26,340.00",PO 369264 COMPLETION OF MILESTONE 3,SN5 8YF,SME,WT1295,0,Expense,
DEFRA,DEFRA,09/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",WWF South Africa,71015,"38,562.50",DEFRA PAYMENT IWT011 Q3 2015-16 GRANT CLAIM. PROTECTING WILDLIFE BY LINKING COMMUNITIES AND CONSERVATION IN MOZAMBIQUE,7735,SME,,IWTXXXXX,Expense,
DEFRA,DEFRA,01/10/2015,Current Grants E,Policy Delivery DG,Yorkshire Dales National Authority,100915,"1,017,599.00","PO 377266, YORKSHIRE DALES NATIONAL PARK AUTHORITY Q3 2015/16",DL8 3EL,SME,IGS,YORKDALE,Expense,
DEFRA,DEFRA,15/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,270815,"25,179.25",PO 370660 REF 21-017 PERIOD JULY 2015 TO SEPT 2015 DARWIN GRANT CLAIM FORM,NW1 4RY,,21110,DARWDFID,Expense,
DEFRA,DEFRA,09/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,20915,"28,000.00",PO 377415 REF 22-009 PERIOD 1 JULY 15 TO 30 SEPT 15 QTR 2 DARWIN GRANT CLAIM FORM,NW1 4RY,,GIA,DARWDFID,Expense,
DEFRA,DEFRA,09/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,1.09155E+11,"50,595.75",PO 376086 REF IWT017 PERIOD 1 APRIL 2015 TO 30 JUNE 15 QTR NO 1 GRANT CLAIM FORM,NW1 4RY,,,IWTXXXXX,Expense,
DEFRA,DEFRA,09/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,0109155059575A,"50,595.75",PO 376086 REF IWT017 PERIOD 1 JULY 2015 TO 30 SEP 15 QTR NO 2 GRANT CLAIM FORM,NW1 4RY,,,IWTXXXXX,Expense,
DEFRA,DEFRA,15/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,2.70815E+12,"25,749.50",PO 370660 REF 21-017 PERIOD JAN 2015 TO MARCH 2015 DARWIN GRANT CLAIM FORM,NW1 4RY,,21110,DARWDFID,Expense,
DEFRA,DEFRA,09/10/2015,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,30915,"87,899.00",PO 376087 REF XXIWT010 PERIOD JULY 2015 TO SEPT 2015 QTR NO 2 GRANT CLAIM FORM,NW1 4RY,,,IWTXXXXX,Expense,
DEFRA,VMD,29/09/2015,INVESTIGATION SERVICES,AMR CONTROL & SURVEILLANCE,APHA,70978,"147,165.54",Investigation of suspected offenses,YO1 7PX,GOVN,,,ADMINISTRATION,
DEFRA,VMD,02/10/2015,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FERA SCIENCE LTD,71004,"192,272.00",Laboratory testing of food animal products under the Statutory Residues Surveillance Programme,DL1 9HN,GOVN,,,ADMINISTRATION,
DEFRA,VMD,02/10/2015,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,APHA,71003,"149,827.14",Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme,YO1 7PX,GOVN,,,ADMINISTRATION,
DEFRA,VMD,26/10/2015,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FERA SCIENCE LTD,71237,"192,272.00",Laboratory testing of food animal products under the Statutory Residues Surveillance Programme,DL1 9HN,GOVN,,,ADMINISTRATION,
DEFRA,AHDB,16/10/2015,Invoice,,TLR Ltd,BPEXAMI/111,"25,545.27",AHDB Pork: e- AML2 electronic pig movements server hosting to December 2015,,,,,, 
DEFRA,AHDB,23/10/2015,Invoice,,James Hutton Limited,SIJHL/00000329,"25,794.75",R&D: AHDB Cereals & Oilseeds: RD-2012-3786 Platforms to test and demonstrate sustainable soil management: integration of major UK field experiments. July to September 15,,,,,, 
DEFRA,AHDB,16/10/2015,Invoice,,STC Research Foundation,1336,"28,421.00",R&D: AHDB Horticulture - CP 125: Understanding crop and pest responses to LED lighting to maximise horticultural crop quality and reduce the use of PGRs. July to September 2015,,,,,, 
DEFRA,AHDB,23/10/2015,Invoice,,ADAS UK Ltd,RIRP086314,"33,112.00","R&D: AHDB Cereals and Oilseeds - Fungicide performance in wheat, barley & OSR. Quarter 2",,,,,, 
DEFRA,AHDB,23/10/2015,Invoice,,University of Nottingham,6985508,"36,343.00",R&D: AHDB Dairy - Nottingham University Research Partnership: Research costs on dairy cattle health. Sept 2015,,,,,, 
DEFRA,AHDB,23/10/2015,Invoice,,Rothamsted Research,INV104326,"38,630.00","R&D: AHDB Cereals and Oilseeds - Wastes, Organic Matter, Soil and Structure (WOrMSS). Quarter 2",,,,,, 
DEFRA,AHDB,09/10/2015,Invoice,,Farming & Countryside Education,FACE/1754,"40,000.00",R&D: AHDB Cereals and Oilseeds - Brightcrop education and skills project 2015,,,,,, 
DEFRA,AHDB,27/10/2015,Invoice,,Promar International Ltd,21155450,"42,250.00",Market Intelligence - Contract Data Collection for Milkbench,,,,,, 
DEFRA,AHDB,16/10/2015,Invoice,,Assured Food Standards,11003,"58,750.00",Levy Payer Communications - Quarterly service level agreement charges - quarter ending December 2015,,,,,, 
DEFRA,AHDB,23/10/2015,Invoice,,SRUC,20831590,"97,500.00","R&D: AHDB Dairy - Genetics Evaluation, Operational Services July - Sept 15",,,,,, 
Defra,JNCC,08-Oct-15,CONTRIBUTIONS TO PROJECTS WITH PARTNERS,Marine monitoring                                                                                   ,UNIVERSITY OF ST ANDREWS,11844,"200,000.00",SCANS III Project surveying small cetaceans in European Atlantic waters,KY16 9LB,SME,A15-0207-0962,72,Programme,
Defra,JNCC,14-Sep-15,CONTRACTED OUT CONSERVATION SERVICES,Surveillance & monitoring,BRITISH TRUST FOR ORNITHOLOGY,11676,"108,162.75",Monitoring of birds and the environment,IP24 2PU,SME,A09-0056-0259,100,Administration,
DEFRA,MMO,15/10/2015,Other Current Payments E,,G R Bunning & Co,FEF1597,"31,784.40",European Fisheries Fund grant payment,IP25 7SH,,,0,Expense,
DEFRA,MMO,21/10/2015,Other Current Payments E,,Port of Blyth,FEF0994141015,"33,742.96",European Fisheries Fund grant payment,NE24 3PB,SME,,0,Expense,
DEFRA,MMO,29/10/2015,Other Current Payments E,,Coombe Fisheries Limited,FEF14485,"48,500.78",European Fisheries Fund grant payment,EX31 1QN,SME,,0,Expense,
DEFRA,MMO,21/10/2015,Other Current Payments E,,Sea Fish Industry Authority,FEF0903141015,"69,228.05",European Fisheries Fund grant payment,EH7 4HG,SME,,0,Expense,
DEFRA,MMO,09/10/2015,Other Current Payments E,,National Trust,NNF0044,"27,268.80",European Fisheries Fund grant payment,NR25 7NW,,,0,Expense,
DEFRA,MMO,29/10/2015,Other Current Payments E,,Coombe Fisheries Limited,FEF14484,"53,284.80",European Fisheries Fund grant payment,EX31 1QN,SME,,0,Expense,
DEFRA,MMO,15/10/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,114706,"51,654.24",Marine Management Organisation Redfern travel bill for September 2015,BD1 3AZ,SME,,0,Asset,
DEFRA,MMO,15/10/2015,Contracted out services non IT,,Shared Services Connected Ltd,100001552,"40,779.13",Fixed monthly charge for shared services work - October 2015,HP2 7AH,,,0,Expense,
DEFRA,MMO,05/10/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,113139,"30,802.17",Marine Management Organisation Redfern travel bill for August 2015,BD1 3AZ,SME,,0,Asset,
DEFRA,MMO,09/10/2015,Other Current Payments E,,R Matthews Shellfish,FEF1360NNF342,"30,129.39",European Fisheries Fund grant payment,NR27 9QP,SME,,0,Expense,
DEFRA,MMO,29/10/2015,Other Current Payments E,,Holy Island of Lindisfarne CDT,FEF08973,"32,473.04",European Fisheries Fund grant payment,TD15 2SD,SME,,0,Expense,
DEFRA,MMO,23/10/2015,Other Current Payments E,,Sea Fish Industry Authority,FEF1325160915,"63,073.19",European Fisheries Fund grant payment,EH7 4HG,SME,,0,Expense,
DEFRA,MMO,27/10/2015,Internal audit contract,,K P M G LLP,5501106787,"31,723.20",Internal Audit fee Quarter 1 2015,E14 5GL,,,0,Expense,
DEFRA,MMO,13/10/2015,Other Current Payments E,,DEFRA,1000056114,"217,519.04","Centre for Environment, Fisheries and Aquaculture Science Higher Level Agreement recharges March 2015",YO1 7PX,,,0,Expense,
DEFRA,MMO,19/10/2015,Other Current Payments E,,Coombe Fisheries Limited,FEF1448,"27,701.30",European Fisheries Fund grant payment,EX31 1QN,SME,,0,Expense,
DEFRA,MMO,21/10/2015,Other Current Payments E,,North Norfolk District Council,FEF1549NNF0037141015,"52,754.47",European Fisheries Fund grant payment,NR27 9EN,,,0,Expense,
DEFRA,MMO,19/10/2015,Other Current Payments E,,Coombe Fisheries Limited,FEF14480910153926341,"39,263.41",European Fisheries Fund grant payment,EX31 1QN,SME,,0,Expense,
DEFRA,MMO,09/10/2015,Other Current Payments E,,City of London Corporation,FEF1785,"32,879.00",European Fisheries Fund grant payment,EC2P 2EJ,,,0,Expense,
DEFRA,MMO,27/10/2015,Internal audit contract,,K P M G LLP,5501106785,"31,723.20",Internal Audit fee Quarter 2 2015,E14 5GL,,,0,Expense,
DEFRA,MMO,15/10/2015,Other Current Payments E,,Waterdance Ltd,FEF1795,"39,760.00",European Fisheries Fund grant payment,EX5 1EW,SME,,0,Expense,
DEFRA,MMO,09/10/2015,Other Current Payments E,,Manchester City Council,FEF09956,"359,043.15",European Fisheries Fund grant payment,M60 2LA,,,0,Expense,
DEFRA,APHA,30/10/2015,Carriage of goods,Chief Operating Officer DG,Promotional Logistics Ltd,SIN15009001,"27,588.00",Daily letters sent to farmers for TB testing,CO10 2XG,,,0,Expense,
DEFRA,APHA,30/10/2015,Carriage of goods,Chief Operating Officer DG,Promotional Logistics Ltd,SIN15009000,"26,412.00",Daily letters sent to farmers for TB testing,CO10 2XG,,,0,Expense,
DEFRA,APHA,16/10/2015,Marketing,,N I A B,NI10198,"48,531.86",Contract Work  - Lot 6-8 September 2015,CB3 0LE,SME,,0,Expense,
DEFRA,APHA,20/10/2015,Sub Contracted Services,,The Queens University Of Belfast,80008270,"35,234.40","Subcontract for project, Assessment of diagnostic methods for detecting M.bovis in badger faeces.",BT7 1NN,,,TBSE3289,Expense,
DEFRA,APHA,08/10/2015,VDP Services,Chief Operating Officer DG,Iechyd Da (Gwledig) Ltd,16,"359,244.05",Providing services for the Veterinary Delivery Partnership Project,SY23 2WB,SME,,0,Expense,
DEFRA,APHA,12/10/2015,VDP Services,Chief Operating Officer DG,Menter A Busnes,7128,"132,402.00",Providing services for the Veterinary Delivery Partnership Project,SY23 3AH,SME,,0,Expense,
DEFRA,APHA,14/10/2015,Interim Staff,,Bee Farmers Association,51015,"35,061.60",Contract for development of an apprenticeship scheme for beekeepers and implementation of Disease Accreditation Scheme for Honeybees (DASH scheme) for beekeepers - 1/4/2015 to 31/3/2016.,GL15 6RT,,,PHB2AQ00,Expense,
DEFRA,APHA,08/10/2015,Lab & Technical Equipment,,Celtic Diagnostics Ltd,2820,"25,900.00",Purchase of Specialist Laboratory Kits,,SME,,0,Expense,
DEFRA,APHA,12/10/2015,VDP Services,Chief Operating Officer DG,XL Farmcare Devon & Cornwall Ltd,DC092015A,"440,652.00",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,02/10/2015,Sub Contracted Services,,Royal Veterinary College.,RES6012203,"25,000.00",Cost of Fellowship in Systems Analysis.  01/09/2015 - 31/05/16.,NW1 0TU,SME,,SCRD0094,Expense,
DEFRA,APHA,30/10/2015,Agency temps - clerical,,Brook Street (UK) Ltd,30321243,"33,417.10",Cost of Supplying Temporary Contract Staff - October 2015 invoice,AL1 4JB,,,0,Expense,
DEFRA,APHA,14/10/2015,Interim Staff,Chief Operating Officer DG,Sogeti UK Ltd,XSUK1505100,"31,458.70","Licenses for system testing performed by Sogetti staff to test the routine system builds and project builds in 2015/2016 before release to users for the County Parish Holding (CPH) England project. 
",EC2M 7AD,SME,,P10199OT,Asset,
DEFRA,APHA,02/10/2015,Clearing - CIP - IBM Capital Projects,Chief Operating Officer DG,IBM United Kingdom Ltd,5809151069,"44,079.36","Services provided by IBM for the design and system builds in financial year 2015/2016, in particular during August 2015 ,to deliver the County Parish Holding (CPH) England Project. ",GU1 2LD,SME,,P10199OT,Asset,
DEFRA,APHA,12/10/2015,VDP Services,Chief Operating Officer DG,XL FARMCARE SOUTH EAST LIMITED~178831566,SE092015A,"71,753.31",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,12/10/2015,VDP Services,Chief Operating Officer DG,XL FARMCARE NORTH LTD. ~175942866,N092015A,"167,156.81",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,,,0,Expense,
DEFRA,APHA,16/10/2015,Service Level Agreement Costs,Chief Operating Officer DG,Joint Nature Conservation Committee,SIJ896,"36,474.56","Costs to APHA from Joint Nature Conservation Committee as part of the Service Level Agreement providing advice for CITES, the Convention on International Trade in Endangered Species of Wild Fauna and Flora, certification. ",PE1 1JY,SME,,JNCCXXXX,Expense,
DEFRA,APHA,02/10/2015,Agency temps - clerical,,Capita Business Services Ltd,LO10066182,"30,935.24",Cost of providing temporary staff for the Agency for the period ending 19th September 2015,SL6 1DP,,,0,Asset,
DEFRA,APHA,12/10/2015,VDP Services,Chief Operating Officer DG,XL FARMCARE MIDLANDS LTD~114213469,M092015A,"353,628.82",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,12/10/2015,VDP Services,Chief Operating Officer DG,XL Farmcare Wessex Ltd,W092015A,"379,869.48",Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SME,,0,Expense,
DEFRA,APHA,26/10/2015,Sub Contracted Services,,L G C Limited,50436584,"76,006.72",TSE samples for September  2015,TW11 0LY,SME,,TSTS5902,Expense,
DEFRA,APHA,20/10/2015,Carriage of goods,,Topspeed Couriers Limited,62977,"45,882.00",Collections from various laboratory locations (743 collections  during September 2015),WA16 8XN,SME,,0,Expense,
DEFRA,APHA,14/10/2015,Clearing - CIP - IBM Capital Projects,Chief Operating Officer DG,Sogeti UK Ltd,XSUK1509179,"35,600.00","Services supplied by Sogetti for the period 1 May 2015 - 31 March 2016 for the design and build of the systems that are part of the County Parish Holding (CPH) England project,",EC2M 7AD,SME,,P10199OT,Asset,
DEFRA,APHA,20/10/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,114583,"179,542.82",Payment of September 2015  APHA travel charges to Redfern Travel Ltd,BD1 3AZ,SME,,0,Asset,
DEFRA,APHA,14/10/2015,RBS GPC credit cards,Central Finance Group,Royal Bank Of Scotland,5.5695E+21,"49,875.01",Payment of the October 2015 invoice for purchases made through Royal Bank of Scotland card,EC2M 4BA,,,0,Asset,
DEFRA,APHA,16/10/2015,Marketing,,N I A B,NI10197,"34,985.57",Contract Work  - Lot 5 September 2015,CB3 0LE,SME,,0,Expense,
DEFRA,APHA,14/10/2015,Agency temps - clerical,,Capita Business Services Ltd,LO10069256,"26,556.14",Cost of providing temporary staff for the Agency for the period ending 3rd October 2015,SL6 1DP,,,0,Asset,
DEFRA,APHA,16/10/2015,Marketing,,N I A B,NI10196,"140,232.97",Contract Work  - Lot 1-4 September 2015,CB3 0LE,SME,,0,Expense,
DEFRA,NE,02/10/2015,Travel & subsistence costs,Finance and Governance,Redfern Travel Ltd,114275,"215,502.95",Monthly charge for rail travel costs - September 2015,BD1 3AZ,SME,,,,
DEFRA,NE,02/10/2015,"Monitoring, Evaluation & Surveillance costs",Operations,Thomson Ecology Ltd,INV008632,"39,520.13",Breeding Birds Survey on Salisbury Plain SSSI (Site of Special Scientific Interest) - 2015 ,GU2 7AG,SME,,900941,,
DEFRA,NE,06/10/2015,Grants & contributions,Strategy and Reform,Lake District National Park Auth,700475,"35,000.00",River restoration activity undertaken by the Bassenthwaite River Corridor Group to implement smaller scale riparian zone actions in the Cumbria Derwent River restoration plan - 2015-16,LA9 7RL,SME,ECM 22325,901894,,
DEFRA,NE,06/10/2015,RBS purchases,Finance and Governance,Royal Bank Of Scotland,5.57E+21,"646,101.00",Monthly payment for Government Procurement Card expenditure - September 2015,EC2M 4BA,,,,,
DEFRA,NE,06/10/2015,"Monitoring, Evaluation & Surveillance costs",Science and Evidence,T N S Uk Ltd,260151783,"111,000.00",Monitor of Engagement with the Natural Environment (MENE) survey - March-May 2015,W5 1UA,,ECM_7014,899420,,
DEFRA,NE,08/10/2015,Service charges,Finance and Governance,Shared Services Connected Ltd,100001553,"223,674.77",SSCL Shared Services provision for Natural England fixed monthly charge - October 2015,HP2 7AH,,,899410,,
DEFRA,NE,12/10/2015,Premises costs,Finance and Governance,Tnt Uk Limited,1107690,"34,150.74","File storage and retrieval, production of reports and other records management services - 2015-16",BL0 9AR,SME,,893452,,
DEFRA,NE,14/10/2015,Asset purchases,Finance and Governance,Atos IT Services UK Ltd,5584196144,"197,316.00",Work on Genesis IT System to support identification of Environmental Stewardship agreements with late or incomplete claims - 1 March-18 September 2015,WV10 6UH,,,902539,,
DEFRA,NE,14/10/2015,Asset purchases,Finance and Governance,Atos IT Services UK Ltd,5584196145,"326,136.00",Work on Genesis IT System to incorporate land use checks in support of new Basic Payment Scheme for Environmental Stewardship - August-September 2015,WV10 6UH,,,902540,,
DEFRA,NE,14/10/2015,"Monitoring, Evaluation & Surveillance costs",Strategy and Reform,Bat Conservation Trust,288,"83,183.10",Bat information and advisory service - July-September 2015,SE11 5RD,SME,,899710,,
DEFRA,NE,14/10/2015,Rent & Management Charges,Strategy and Reform,Interserve (Facilities Mngmnt) Ltd,FI00048738,"35,216.06",Fleet Fuel costs for August 2015,SE1 8RT,,,,,
DEFRA,NE,14/10/2015,Grants & contributions,Finance and Governance,Keith Powell,L&WINVOICE,"59,720.40","Flood defence works at Hammer Pond, Thursley - Part payment for Ground works",GU8 6NA,SME,,,,
DEFRA,NE,14/10/2015,Telephony costs,Finance and Governance,Level 3 Communications UK Limited,80406476,"32,448.81","Charges for telephony and broadband services for home workers, National Nature Reserves and Touch Down Centres - July-September 2015",RG24 8NA,,,899644,,
DEFRA,NE,20/10/2015,"Monitoring, Evaluation & Surveillance costs",Strategy and Reform,Environment Agency,1177459,"75,870.00",Memorandum of Agreement - surveying and sample analysis for collaborative monitoring projects in marine protected areas - 2015-16,PE2 8YD,,Omnicom 24056,901719,,
DEFRA,NE,20/10/2015,Service charges,Finance and Governance,Shared Services Connected Ltd,100001638,"50,073.60",Oracle license and support fees - 2015-16,HP2 7AH,,,900992,,
DEFRA,NE,22/10/2015,Grants & contributions,Strategy and Reform,The Deer Initiative,3459,"50,000.00",Sustainable Management of Deer on Woodland SSSIs (Sites of Special Scientific Interest) - 2015-16,LL14 5NS,SME,ECM 42598,902657,,
DEFRA,NE,26/10/2015,Telephony costs,Finance and Governance,Level 3 Communications UK Limited,80406475,"31,911.99",Charges for management of key office telephony service and on-site technical support - July-September 2015,RG24 8NA,,,897102,,
DEFRA,NE,28/10/2015,Asset purchases,Finance and Governance,Atos IT Services UK Ltd,5584198085,"87,213.50",Work on Genesis IT System to prevent double funding of Basic Payment Scheme for Environmental Stewardship - September 2015,WV10 6UH,,,901735,,
DEFRA,Cefas,08/10/2015,Assets Under Construction,Monitoring and Programme Management,NORTEK UK,20081142,"60,725.88","Direct reading / Self recording 3D Acoustic current meter with directional wave data, to be initially deployed for three to four months on commercial survey in November 2015 ",SO18 2RZ,STAN,,C5206,Assets Under Construction,
DEFRA,Cefas,08/10/2015,Assets Under Construction,Monitoring and Programme Management,Agilent Technologies LDA UK Limited,20080627,"101,784.54","The replacement of our Inductively coupled plasma – mass spectrometer (ICP-MS) to support chemical analyses for a wide range of key government monitoring programmes, statutory work such as marine licensing, and also for our increasing portfolio of commercial customers",SK8 3GR,STAN,,67405,Assets Under Construction,GB 180 5673 96
DEFRA,Cefas,08/10/2015,Environmental Consultancy Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20081235,"45,232.00","Partnership arrangement with Scottish Association for Marine Science who provide analysis for potentially toxic phytoplankton for the Scottish bio toxin monitoring programme for shellfish, on behalf of Food Standards Scotland.   ",PA37 1SZ,STAN,,C5666,Environmental Consultancy Services,GB 828 9579 61
DEFRA,Cefas,22/10/2015,Data Collection Services,Monitoring and Programme Management,SAMS Research Services Ltd,20081706,"55,028.00","Contract with Scottish Association for Marine Science to carry out further experimental work on exposure of mussels to specific waterborne toxins, funded by a commercial project ",PA37 1SZ,STAN,,C6652,Data Collection Services,GB 828 9579 61
Defra,Seafish,02-Oct-15,Contract,Overhead,West Yorkshire Pension Fund,89000027774,"225,565.26",Est of Unfunded Pension 2015/16,BD1 1UP,,,,,180 8082 62
Defra,Seafish,09-Oct-15,Contract,Overhead,Inland Revenue,SFIA SEP 2015 PAYROLL,"81,608.97",September 2015 PAYROLL MTH 06,,,,,,
Defra,Seafish,06-Oct-15,Contract,Project,Seascope,22,"60,358.75",inshore fisheries - catch composition,YO11 2DR,,,,,191237901
Defra,Seafish,09-Oct-15,Contract,Overhead,WEST YORKSHIRE PENSION FUND,SFIA SEPT 15 PAYROLL,"33,452.80",STAFF CONTRIBUTIONS SEPT PAYROLL,BD1 1UP,,,,,180 8082 62
Defra,Seafish,30-Oct-15,Contract,Project,THE GRIMSBY INSTITUTE,SIN047277,"30,000.00",World Seafood Congress - food and beverage costs,DN34 5BQ,,,,,646 5984 86
Defra,Seafish,09-Oct-15,Contract,Project,E2 PARTNERSHIP LTD,318,"29,229.17",British Pavilion at China Fisheries,G73 98Q,,,,,929 8003 08
Defra,Seafish,22-Oct-15,Contract,Overhead,National Audit Office,5385,"29,166.67",Audit Fee for Accounts 2014/15,SW1W 9SP,,,,,417 6324 57
Defra,Seafish,09-Oct-15,Contract,Project,E2 PARTNERSHIP LTD,319,"25,000.00",International Exhibition 2nd stage payment,G73 98Q,,,,,929 8003 08
Defra,RPA,27-Oct-15,"IT Application Support & Maintenance
IT Outsourced Services",Service Management (Programme),Accenture,3003297388,"642,895.82",Monthly baseline charge plus various projects,EC3M 3BD,Supplier,"65289
101585
101558
101557",SPSS0110,Admin,GB888800181
Defra,RPA,27-Oct-15,Contractors - Implementation,Corporate Communications,Badenoch & Clark,4716438,"29,067.97",Contractor 26/06/15 - 19/06/15,EC4V 4BG,Supplier,"PO101049
PO101254",Blank,Admin,GB232347975
Defra,RPA,29-Oct-15,Temporary Staff,Various,Brook Street,30429087,"63,406.96",Various agency week ending 16/10/15,AL1 4JB,Supplier,Various,Blank,Admin,GB238595131
Defra,RPA,12-Oct-15,Temporary Staff,Various,Brook Street,30385317,"33,731.38",Temporary Staff week ending 18/09/15,AL1 4JB,Supplier,Various,Blank,Admin,GB238595131
Defra,RPA,12-Oct-15,Temporary Staff,Various,Brook Street,30374710,"27,022.88",Various agency workers for week ending 11/09/2015,AL1 4JB,Supplier,Various,Blank,Admin,GB238595131
Defra,RPA,16-Oct-15,Temporary Staff,Various,Capita Business Services,LO10070043,"56,181.60",Fees & Expenses week ending 10/10/2015,SW1P 1JB,Supplier,Various,Blank,Admin,GB618184140
Defra,RPA,19-Oct-15,Temporary Staff,Various,Capita Business Services,LO100701290,"85,217.42",Fees & Expenses week end 17/10/2015,SW1P 1JB,Supplier,Various,Blank,Admin,GB618184140
Defra,RPA,06-Oct-15,Temporary Staff,Various,Capita Business Services,LO10068415,"71,535.54",Fees & Expenses week ending 26/09/2015,SW1P 1JB,Supplier,Various,Blank,Admin,GB618184140
Defra,RPA,26-Oct-15,Temporary Staff,Various,Capita Business Services,LO10072494,"65,764.01",Fees & Expenses week ending 17/10/2015,SW1P 1JB,Supplier,Various,Blank,Admin,GB618184140
Defra,RPA,01-Oct-15,IT Subscription Licences,CAP DP,Comparex,150006028VRUKA,"46,440.43",CRM Dynamics Licences for period 01/09/2015 to 30/06/2016,HA1 3EL,Supplier,PO101518,Blank,Admin,GB330883754
Defra,RPA,09-Oct-15,Cartographic & Digital,Cyient Contracts,Cyient,970005312,"250,663.39",Seconded Staff for LMS Live Proving period September 2015,WC1V 6RL,Supplier,PO100596,Blank,Admin,GB606138069
Defra,RPA,13-Oct-15,Cartographic & Digital,Cyient Contracts,Cyient,970005310,"27,599.98",Ortho-correction of a Very High Resolution (VHR2) image covering 1 zone,WC1V 6RL,Supplier,PO100596,Blank,Admin,GB606138069
Defra,RPA,05-Oct-15,Organisational Change Consultancy – Implementation,Finance Backfill Resource,Deloitte,1111230358,"139,074.00",For professional services rendered on the Finance Support Contract for July 2015,RG1 3BD,Supplier,PO101343,Blank,Admin,GB124302954
Defra,RPA,05-Oct-15,Organisational Change Consultancy – Implementation,Finance Backfill Resource,Deloitte,1111230345,"106,269.60",For professional services rendered on the Finance Support Contract for June 2015,RG1 3BD,Supplier,PO101343,Blank,Admin,GB124302954
Defra,RPA,05-Oct-15,Organisational Change Consultancy – Implementation,Finance Backfill Resource,Deloitte,1111232918,"78,834.00",For professional services rendered on the Finance Support Contract for August 2015,RG1 3BD,Supplier,PO101343,Blank,Admin,GB124302954
Defra,RPA,20-Oct-15,Training,HR Operations,Development Processes Group Plc,5667,"26,892.00",Fees for the CIPD Certificate in L&D Practice August 2015 Manchester programme,M28 7BQ,Supplier,PO101576,LDDC1000,Admin,GB7197918 84
Defra,RPA,13-Oct-15,Personnel Related,Various,Fideliti Limited,486681,"25,488.39",Childcare Vouchers September,WA3 7GB,Supplier,Manual Payment No PO,Blank,Admin,GB861436032
Defra,RPA,26-Oct-15,IT Outsourced Services,Service Management (Admin),IBM,5810151097,"1,045,284.69",RPA Defra IT Base Services - 01/10 to 31/10/15,PO6 3AE,Supplier,PO101604,IBMBS001,Admin,GB107328000
