Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,3.95
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,11.85
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,779.00
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,7.90
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,3.95
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,7.90
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,CORPORATE IT,TNT UK LTD,2016002062,15.80
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,Corporate and Support Services,TNT UK LTD,2016002062,189.27
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,Corporate and Support Services,TNT UK LTD,2016002062,"4,172.25"
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,WWG,TNT UK LTD,2016002062,582.20
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,LSPG,TNT UK LTD,2016002062,79.00
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,LSPG,TNT UK LTD,2016002062,30.00
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,LSPG,TNT UK LTD,2016002062,71.62
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,LSPG,TNT UK LTD,2016002062,398.90
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,LSPG,TNT UK LTD,2016002062,11.85
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,Corporate and Support Services,TNT UK LTD,2016002062,79.29
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,Corporate and Support Services,TNT UK LTD,2016002062,7.90
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,Corporate and Support Services,TNT UK LTD,2016002062,3.95
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,Corporate and Support Services,TNT UK LTD,2016002062,3.95
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,19.75
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,27.65
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,28.96
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,142.20
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,24.30
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,23.70
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,120.40
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,7.90
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,515.62
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,17.90
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,7.90
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,SHARED SERVICES ,TNT UK LTD,2016002062,59.25
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,GROUP FINANCE,TNT UK LTD,2016002062,611.44
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,PENSIONS CLIENT DIRECTORATE,TNT UK LTD,2016002062,41.85
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,PENSIONS CLIENT DIRECTORATE,TNT UK LTD,2016002062,759.16
Department for Work and Pensions,Corporate,01/07/2010,POSTAGE,Corporate and Support Services,XEROX UK LIMITED 3W,2016002279,"3,351.36"
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED 3W,2016002279,82.25
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,CHANGE MANAGEMENT DIRECTORATE,XEROX UK LIMITED 3W,2016002279,107.94
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,CORPORATE IT,XEROX UK LIMITED 3W,2016002279,65.07
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,WWG ,XEROX UK LIMITED 3W,2016002279,203.00
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,EG,XEROX UK LIMITED 3W,2016002279,"1,460.64"
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,EG,XEROX UK LIMITED 3W,2016002279,329.00
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,GROUP FINANCE,XEROX UK LIMITED 3W,2016002279,-156.37
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,Corporate and Support Services,XEROX UK LIMITED 3W,2016002279,"6,924.98"
Department for Work and Pensions,Corporate,01/07/2010,PRINTING STATIONERY IT & CONSUMABLES,PENSIONS CLIENT DIRECTORATE,XEROX UK LIMITED 3W,2016002279,"1,402.00"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,171.13
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,253.27
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,823.06
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,"2,629.35"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,80.20
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,368.25
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,56.66
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,851.05
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,305.31
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,887.37
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,335.28
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,107.60
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,73.74
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,"2,651.73"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,768.64
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,"2,167.61"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,175.30
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,WWG ,CARLSON WAGONLIT TRAVEL,2015996935,50.38
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,63.48
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,"1,120.78"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,"1,867.43"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,382.43
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,424.87
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,163.82
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,"1,185.00"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,438.04
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,176.48
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,43.51
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,279.36
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,337.19
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,112.57
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,161.70
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,"1,168.96"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,123.16
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,771.49
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,569.36
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,243.20
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,658.59
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,589.97
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,168.82
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,337.79
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,18.00
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,220.13
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,23.10
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,560.46
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,27.85
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,475.94
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,80.76
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,34.86
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,249.04
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,219.58
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,21.87
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,226.62
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,64.10
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,EG,CARLSON WAGONLIT TRAVEL,2015996935,336.68
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,61.16
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,"4,160.49"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,45.06
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,205.05
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,49.89
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,170.51
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,122.38
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,-95.80
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,-116.22
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,715.90
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,855.49
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,746.90
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,493.52
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,523.39
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,80.34
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,182.41
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,217.61
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,221.21
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,100.63
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,506.73
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,165.30
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,113.05
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,-85.65
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,62.54
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,202.82
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,232.06
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,33.66
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,200.49
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,289.70
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,425.31
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,686.41
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,195.27
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,833.15
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,218.66
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,254.44
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,"2,138.98"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,270.32
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,639.12
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,5.00
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,230.86
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,364.31
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,"1,491.85"
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,441.01
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,472.93
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,128.73
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,389.10
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,67.75
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,620.78
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,211.56
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,336.10
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,-30.16
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,184.68
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,308.69
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,108.09
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,-115.28
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,77.44
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,136.86
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,336.77
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,96.27
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,24.46
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,65.20
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,484.08
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,225.62
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,218.33
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,430.50
Department for Work and Pensions,Corporate,01/07/2010,STAFF COSTS,GROUP FINANCE,CARLSON WAGONLIT TRAVEL,2015996935,573.71
