Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA ,01/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Fera Science Limited,6138005072,27356.49,"PO 378559,  FR/000087 EUPHRESCO-NCM PROJECTS 2013",YO41 1LZ,,TH0128,0,Expense,
DEFRA,DEFRA ,01/03/2016,Recruitment Charges,Chief Operating Officer DG,H M Revenue & Customs,1.8E+13,30453.6,"PO 379560,  Q3 VOLUME RECRUITMENT CHARGE",BN12 4XH,,IGS,0,Expense,
DEFRA,DEFRA ,01/03/2016,Excess Fares,Chief Operating Officer DG,Rural Payments Agency,ARI000645,37800.93,"PO - 377020,  NORTHALLERTON RELOCATION COST",RG1 3BU,SME,FR0618,B1850000,Expense,
DEFRA,DEFRA ,01/03/2016,Excess Fares,Chief Operating Officer DG,Rural Payments Agency,ARI000519,30819.96,PO 377020 NORTHALLERTON RELOCATION COSTS JUNE 2015,RG1 3BU,SME,FR0618,B1850000,Expense,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM119295,34190.21,PO 380726 PTBCON01 CONSULTANCY INV007207,B11 2LE,SME,CAP497,CAPDFA08,Asset,
DEFRA,DEFRA ,01/03/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM115900,80036.98,PO 380726 CONSULTANCY PTBCON01,B11 2LE,SME,CAP475,CAPDFACP,Asset,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM119300,52423.58,PO 380724 CONSULTANCY,B11 2LE,SME,CAP497,CAPDFA08,Expense,
DEFRA,DEFRA ,01/03/2016,Grant-in Aid Payments,Environment and Rural DG Group,Royal Botanic Gardens Kew,KEWGIA131516,2164719,PO 376825 GRANT IN AID BALANCE AT THE END OF JUNE PROGRAMME ANNEX A,TW9 3AB,,GIA,0,Expense,
DEFRA,DEFRA ,01/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Fera Science Limited,6138006598,48573,"PO 379129,  CHARGES IN RESPECT OF PROFESSIONAL SERVICE",YO41 1LZ,,VM0517,0,Expense,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM114323,31239.32,PO 380724 CONSULTANCY,B11 2LE,SME,CAP497,CAPDFA08,Expense,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM114329,44049.3,PO 380726 CONSULTANCY,B11 2LE,SME,CAP497,CAPDFA08,Asset,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM115084,55895.98,PO 378625 CONSULTANCY,B11 2LE,SME,CAP081,CAPDFA01,Expense,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM114332,40791.51,PO 380613 CONSULTANCY,B11 2LE,SME,CAP475,CAPDFA08,Expense,
DEFRA,DEFRA ,01/03/2016,Grant-in Aid Payments,Environment and Rural DG Group,Environment Agency,EAGIAFEB2016,40000000,"PO 376669, 376604 EA FLOOD DEFENCE GIA EA EB GIA",BS1 5AH,,G.I.A,0,Expense,
DEFRA,DEFRA ,01/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",B B S R C,BBSR12953,430607.25,PO 373908 CONTRACT & DELIVERY PLAN,SN2 1UH,,FDP,0,Expense,
DEFRA,DEFRA ,01/03/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Facilities Services Ltd,15070284,234169.66,PO 380213 CONSTRUCTION WORK,RG21 4HG,,10195J,B085P002,Asset,
DEFRA,DEFRA ,01/03/2016,Prog - Admin Costs - FLS Office Services Consultancy,Environment and Rural DG Group,Ashurst LLP,403122,32156.83,PO 368304 PROFESSIONAL FEES,EC2A 2HA,,20238,0,Expense,
DEFRA,DEFRA ,01/03/2016,Grant-in Aid Payments,Environment and Rural DG Group,The National Forest Co,160216,515644,PO 377478 NFC PROG EXP MARCH 2016,DE12 6BA,SME,,0,Expense,
DEFRA,DEFRA ,01/03/2016,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049017,80991.6,PO 376038 BILLING SEP 2015 PROJECTS VALUATION BCP REF 6408,BS32 4NH,,10226,B0820000,Asset,
DEFRA,DEFRA ,01/03/2016,Payments to Agencies GB,"Strategy, International, Food and Farming DG Group",C E F A S,8005560,238609.83,"PO 379449,  AQUATIC NON R&D",NR33 0HT,SME,FDP,0,Expense,
DEFRA,DEFRA ,01/03/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Natural Environ Research Council,NERC16971,70000,PO 377680 DEFRA 2015/16,SN2 1EU,,SP1620,0,Expense,
DEFRA,DEFRA ,01/03/2016,Current Grants E,Environment and Rural DG Group,Chichester Harbour AONB,270116,93096,PO 382480 PERIOD COVERED BY GRANT CLAIM APRIL -DEC 2015,PO20 7AW,,GIA,0,Expense,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM119301,54418.47,PO 380724 CONSULTANCY,B11 2LE,SME,CAP497,CAPDFA08,Expense,
DEFRA,DEFRA ,01/03/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM115085,57227.04,PO 380576 CONSULTANCY,B11 2LE,SME,CAP447,CAPDFARE,Expense,
DEFRA,DEFRA ,01/03/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM124045,31697.51,PO 380726 ANNUAL SUPPORT MAINTENANCE,B11 2LE,SME,CAP549,CAPDFACP,Asset,
DEFRA,DEFRA ,01/03/2016,Programme Consultancy Costs,Chief Operating Officer DG,Local Partnerships LLP,41101784,30281.42,PO 371531 OPERATIONAL SAVINGS JUL 2016,SW1P 3HZ,SME,14265,0,Expense,
DEFRA,DEFRA ,01/03/2016,Evidence Non R&D,"Strategy, International, Food and Farming DG Group",NERC Proudman Oceanographic Laboratory,7060009351,160500,PO 378919 MEDIN WORK,SN2 1FF,,ME4162,0,Expense,
DEFRA,DEFRA ,01/03/2016,Excess Fares,Chief Operating Officer DG,Rural Payments Agency,ARI000449,42856.32,PO 377020 NORTHALLERTON RELOCATION COST,RG1 3BU,SME,FR0618,B1850000,Expense,
DEFRA,DEFRA ,01/03/2016,Excess Fares,Chief Operating Officer DG,Rural Payments Agency,ARI000735,27762.06,PO 377020 NOTHALLERTON,RG1 3BU,SME,FR0618,B1850000,Expense,
DEFRA,DEFRA ,03/03/2016,Current Grants E,Environment and Rural DG Group,Local Partnerships LLP,41101941,60500,PO 378269 WIDP TRANSACTOR SUPPORT JAN 2016,SW1P 3HZ,SME,22130,WFUNDCON,Expense,
DEFRA,DEFRA ,03/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00050093,43254.39,PO 378146 & MULTI PO SBEWS/SWM CONTRACT,BS32 4NH,,10195L,0,Expense,
DEFRA,DEFRA ,03/03/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Ricardo-A E A Ltd,6163052,39296.5,PO 351104 CORE WORK UNDERTAKEN FOR HTE NAEI AQPI IN FEB 2016,OX11 0QR,,AQ0726,AQRDXXXX,Expense,
DEFRA,DEFRA ,03/03/2016,Overhead Incidental Expenses,"Strategy, International, Food and Farming DG Group",International Whaling Commission,12408,64430,PO 382105 FINANCIAL CONTRIBUTION FOR 01 JANUARY - 31 DECEMBER 2015,CB4 9NP,SME,SUBS,0,Expense,
DEFRA,DEFRA ,03/03/2016,Other Current Payments E,"Strategy, International, Food and Farming DG Group",Rural Payments Agency,ARI000856,29766,PO 381938 IMPLEMENTATION OF TOUGHER,RG1 1AF,SME,FDP,FAP00001,Expense,
DEFRA,DEFRA ,03/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00051122,75688.82,PO 370552 & MULTI PO BCP WORKS ON DEFRA ESTATE,BS32 4NH,,10040,0,Expense,
DEFRA,DEFRA ,04/03/2016,Fuel & Utility Other,Chief Operating Officer DG,E D F Energy,CCSDEFRA002,25796.43,PAYMENT FOR 6000 EUA CREDITS,SW1E 5JL,,,B0870000,Expense,
DEFRA,DEFRA ,07/03/2016,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR119,3126124.36,CHAPS PAYMENT DEFRA CAPITA FUNDING REQUEST INVOICE No. CAPFR119,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA ,07/03/2016,Grant-in Aid Payments,"Strategy, International, Food and Farming DG Group",Marine Management Organisation,30316,1250000,PO 361076 GRANT IN AID PAYMENT TO MMO,NE4 7YH,,GIA,0,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Centre For Ecology & Hydrology,7060009413,93526,"PO 364850,  NEC04913 DELIVERABLE/MILESTONE FOR CONTRACT",SN2 1EU,SME,AQ0826,0,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",C E F A S,8005597,37709,PO 365222 FUNDING FOR QUARTER 3 FY 15/16,NR33 0HT,SME,DFP,0,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (GB),"Strategy, International, Food and Farming DG Group",H M C T S,ITO154HMCTS17464,32385,"PO 381399,  FUNDING CONTRIBUTION FROM OGDS",SW1H 9AJ,,IGS,0,Expense,
DEFRA,DEFRA ,07/03/2016,Evidence Non R&D,Environment and Rural DG Group,Kings College London,SINV1234410,40203,"PO 342822,  2 AD HOC FOR SK5 IMPROVEMENT",SE1 8WA,,AQ0643,0,Expense,
DEFRA,DEFRA ,07/03/2016,Payover,Central Finance Group,Veterinary Medicines Directorate,110216,186761.69,VAT REPAYMENT DUE QTR 3,KT15 3LS,SME,,0,Liability,
DEFRA,DEFRA ,07/03/2016,Computer & IT Services,Chief Operating Officer DG,Adapt Services Ltd,AI017520,128809.2,PO 382284 ENVIRONMENT PROVISION 1.2.16 TO 29.2.16,CF3 0LW,SME,22926 / ECM43182,0,Expense,
DEFRA,DEFRA ,07/03/2016,Current Grants E,"Strategy, International, Food and Farming DG Group",Marine Conservation International,170216,35123.4,PO 377160 QTR 4 DARWIN REF: DPLUS036 CLAIM PERIOD- JAN 2016 TO MAR 2016,EH30 9WN,SME,21674,DARWINXX,Expense,
DEFRA,DEFRA ,07/03/2016,Agency temps - clerical,Chief Operating Officer DG,H M R C,1.8E+13,227878.44,PO 381325 QTR 2 EFS TALENT TEAM COSTS,BN12 4XH,,IGS,FSTRMEU0,Expense,
DEFRA,DEFRA ,07/03/2016,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10090281,53049.02,REFERENCE PRE BILLER P50793 FEES AND EXPENSES  P.E 23.01.2016,SL6 1DP,,,0,Asset,
DEFRA,DEFRA ,07/03/2016,Grant-in Aid Payments,Environment and Rural DG Group,Natural England,230216,3920000,"PO 376763,  GRANT IN AID PAYMENT FOR NE",YO1 7PX,,DFP,0,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (GB),"Strategy, International, Food and Farming DG Group",Dept For Communities & Local Gov,3.03163E+12,250000,PO 346070 LOCAL SERVICES SUPPORT GRANT,HP2 4XN,,IGS,0,Expense,
DEFRA,DEFRA ,07/03/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00053154,31390.87,PO 376053 PROJECT VALUATION,BS32 4NH,,10226,FMR1415A,Asset,
DEFRA,DEFRA ,07/03/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Home Office,SR00695,740332.46,"PO 379055,  HOT TDCS CONSULTANT COSTS",NP20 9BB,,IGS,CAPDFA10,Asset,
DEFRA,DEFRA ,07/03/2016,Capital LA Grant E,Environment and Rural DG Group,Westminster City Council,70621205,78800,"PO 376124,  GRANTS AND CONTRIBUTION",SW1E 6QP,,GA50,0,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Simon Christmas Ltd,150216,54975,"PO 377913,  MILESTONE 3,4,5,8 & 9, REF - POLLINATORS/2",WC1N 3HZ,SME,PH0523,BIODECOS,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments E,Environment and Rural DG Group,JSS Pensions Administration,RCPS10666,105754.24,"PO 376876,  FEBRUARY 2016 PENSION NCC",SN2 1UH,,,0,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Ricardo-A E A Ltd,6163093,42068,PO 366855 INVOICE FOR CALL OFF WORK FEBRUARY 2016,OX11 0QR,,AQ0650,AQRDXXXX,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Health & Safety Commission & Executive,178785,257000,PO 380317 2015-16 DEFRA HSE,L20 3LZ,,IGS,0,Expense,
DEFRA,DEFRA ,07/03/2016,Current Grants - Local Authorities,Environment and Rural DG Group,Dept For Communities & Local Gov,30316,833403,PO 377136 FY 15/16 LSSG GRANT PAYMENT MAR 16,HP2 4XN,,IGS,0,Expense,
DEFRA,DEFRA ,07/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Fera Science Limited,6138006603,62481.25,"PO 378773,  CHARGES IN RESPECT OF PROFESSIONAL SERVICE",YO41 1LZ,,IGS,0,Expense,
DEFRA,DEFRA ,09/03/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Hitachi Consulting,2260008881,42000,PO 365305 FR4 END OF UAT,SE1 2AP,SME,CAP080,CAPDFA03,Asset,
DEFRA,DEFRA ,09/03/2016,Current Grants E,Environment and Rural DG Group,Kent County Council,40316,167753.25,PO 382056 CLAIM FOR PAYMENT OF DEFRA CONTRIBUTION PERIOD 1.4.15 TO 31.12.15,ME14 1XX,,GIA,KENTDOWN,Expense,
DEFRA,DEFRA ,09/03/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Suncombe Ltd,15204,44871.48,"PO 380336, TO SUPPLY PROJECT VARIATION AS PER TENDER",EN3 7JY,SME,22208,B087P005,Asset,
DEFRA,DEFRA ,09/03/2016,Evidence Non R&D,"Strategy, International, Food and Farming DG Group",University Of Nottingham,7715332,1352973.58,"PO 352254,  FBS CORE, MODULES DIVERSIFICATION",NG7 2RD,,10992,0,Expense,
DEFRA,DEFRA ,09/03/2016,Other Current Payments E,"Strategy, International, Food and Farming DG Group",Animal and Plant Health Agency,5000082000,-200000,PO 377681 CREDIT NOTE FOR REF INV NO. 5000077780,YO1 7PX,SME,DFP,0,Expense,
DEFRA,DEFRA ,09/03/2016,Other Current Payments E,"Strategy, International, Food and Farming DG Group",Animal and Plant Health Agency,5000081813,-3000000,PO 377681 CREDIT NOTE FOR REF INV NO. 5000081000,YO1 7PX,SME,DFP,0,Expense,
DEFRA,DEFRA ,09/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00051124,80560.79,PO 379077 & MULTI PO BCP WORKS ON DEFRA ESTATE,BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,09/03/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Hitachi Consulting,2260008882,42000,PO 365305 FR4 END OF SAT,SE1 2AP,SME,CAP080,CAPDFA03,Asset,
DEFRA,DEFRA ,09/03/2016,Evidence Non R&D,Environment and Rural DG Group,National Physical Laboratory,127413,74328.63,PO 380318 CORE RUN RATE OCT 2015,TW11 0LW,SME,21548,0,Expense,
DEFRA,DEFRA ,09/03/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM121131,66406.26,PO 380726 PTBCON01 CONSULTANCY INV007258,B11 2LE,SME,CAP563,CAPDFACP,Asset,
DEFRA,DEFRA ,09/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Ricardo-A E A Ltd,6163073,31264,PO 366944 DEFRA CONTRACT SCF0102,OX11 0QR,,SCF0102,0,Expense,
DEFRA,DEFRA ,09/03/2016,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100002461,-37536.8,PO 366914 CREDIT NOTE FOR REF INV 100002068,HP2 7AH,,27761096,0,Expense,
DEFRA,DEFRA ,09/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00050094,26244.3,PO 378745 & MULTI PO SBEWS/SWM CONTRACT,BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,11/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00050091,53582.59,PO 371383 & MULTI PO SBEWS / SWM CONTRACT,BS32 4NH,,10195,0,Expense,
DEFRA,DEFRA ,11/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00051126,37738.12,PO 377849 SBEWS/SWM,BS32 4NH,,10226,B0870000,Expense,
DEFRA,DEFRA ,11/03/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Johnsons Moving Services Ltd,529026,26533.42,"PO 381564,  COMMERCIAL REMOVAL SERVICE",CW9 7LP,SME,22719,B129P007,Asset,
DEFRA,DEFRA ,11/03/2016,Network Services - Including Assets,Chief Operating Officer DG,IBM United Kingdom Ltd,5802160957,66136.27,PO 382373 NOV 15 VOLUMETRIC TRUE UP P/E 01.11.2015 - 30.11.2015,GU1 2LD,SME,10040,QBLANEMI,Expense,
DEFRA,DEFRA ,11/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00051125,78488.85,PO 379473 & MULTI PO BCP WORKS ON DEFRA ESTATE,BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,11/03/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Amec Foster Wheeler Envir & Infrastructure UK Ltd,50021057,31434,PO 381436 QUARTERLY INVOICE MILESTONE,NE3 3AF,,CB0489,0,Expense,
DEFRA,DEFRA ,11/03/2016,Overhead Incidental Expenses,Chief Operating Officer DG,Fera Science Limited,6138006422,192135,PGT INCOME RECOGNITION,YO41 1LZ,,,0,Expense,
DEFRA,DEFRA ,11/03/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,AQMen Consultancy L L P,257,33583.2,PO 381322 SEQUENCES OF OPERATIONS,ME2 4HU,SME,22723,B0870000,Asset,
DEFRA,DEFRA ,11/03/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00051123,84064.73,PO 377860 & MULTI PO BCP WORKS ON DEFRA ESTATE,BS32 4NH,,10195L,B0790000,Expense,
DEFRA,DEFRA ,11/03/2016,Other Current Payments E,Environment and Rural DG Group,Lancaster University,8662884,62748.36,PO 341788 TOMOS PROJECT EXTENSION,LA1 4YW,,,0,Expense,
DEFRA,DEFRA ,11/03/2016,Current Grants E,"Strategy, International, Food and Farming DG Group",L T S International Ltd,2714,27075,"PO 346173,  APPLICATION & SUPPORT TO DEC",EH26 0PH,SME,20211,0,Expense,
DEFRA,DEFRA ,14/03/2016,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FC00005123,-127200,"PO 378495, CREDIT NOTE",BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,14/03/2016,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR120,881443.47,CHAPS PAYMENT DEFRA CAPITA FUNDING REQUEST INVOICE NO CAPFR120,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA ,15/03/2016,Other Current Payments E,Environment and Rural DG Group,H M C T S,ITO154HMCTS17722,25000,PO 382715 FUNDING CONTRIBUTIONS FROM OGDS,SW1H 9AJ,,IGS,0,Expense,
DEFRA,DEFRA ,15/03/2016,Other Current Payments (GB),"Strategy, International, Food and Farming DG Group",Food Standards Agency,1703384,31168.19,"PO 378400,  FS317 OTHER SERVICE",YO1 2YX,,IGS,ABPO0001,Expense,
DEFRA,DEFRA ,15/03/2016,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10660,43517.26,PO 370269 FEB 2016 PENSIONS HRI,SN2 1FF,,16500,0,Expense,
DEFRA,DEFRA ,15/03/2016,Inwards Secondments,Chief Operating Officer DG,Natural England,8000028311,31706.76,PO 374856 NE140 STAFF SECONDMENTS,YO1 7PX,,DFP,0,Expense,
DEFRA,DEFRA ,15/03/2016,Programme Consultancy Costs,Environment and Rural DG Group,Local Partnerships LLP,41101977,114996,PO 378270 LOCAL PARTNERSHIPS,SW1P 3HZ,SME,22131,WFUNDCON,Expense,
DEFRA,DEFRA ,15/03/2016,Inwards Secondments,Chief Operating Officer DG,Rural Payments Agency,ARI000805,237353.81,PO 378580 RPA STAFF,RG1 1AF,SME,DFP,CAPDCOMM,Asset,
DEFRA,DEFRA ,15/03/2016,Overhead Incidental Expenses,Chief Operating Officer DG,Cabinet Office,250014189,189892.49,"PO 379518, CIVIL SERVICE HR EXPERT SERVICE 15/16",FY5 3TA,,IGS,0,Expense,
DEFRA,DEFRA ,15/03/2016,Excess Fares,Chief Operating Officer DG,Rural Payments Agency,ARI000887,27967.57,PO 377020 NORTHALLERTON RELOCATION COSTS,RG1 3BU,SME,FR0618,B1850000,Expense,
DEFRA,DEFRA ,15/03/2016,Inwards Secondments,Chief Operating Officer DG,Natural England,8000026332,30110.96,PO 374856 NE140 STAFF SECONDMENTS,YO1 7PX,,DFP,0,Expense,
DEFRA,DEFRA ,15/03/2016,Payments to Agencies GB,"Strategy, International, Food and Farming DG Group",D L O Holding/Prionics AG,41010,175416,FOREIGN PAYMENT CONTRACT 20298 - TUBERCULIN ORDER 51359 INVOICE 41010,8952,,,TUBP0468,Expense,
DEFRA,DEFRA ,15/03/2016,Inwards Secondments,Chief Operating Officer DG,Rural Payments Agency,ARI000806,189675.03,PO 378580 RPA STAFF,RG1 1AF,SME,DFP,CAPDBA00,Asset,
DEFRA,DEFRA ,15/03/2016,Other Current Payments E,"Strategy, International, Food and Farming DG Group",Home Office,1129906,1808604,PO 382297 BADGER CULLS COSTS,NP20 9BB,,IGS,BCP00001,Expense,
DEFRA,DEFRA ,15/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",B B S R C,BBSR13218,25975,PO 373026 Q4 15/16 FUNDING OFF SYSTEM GRANT,SN2 1UH,,TH0135,0,Expense,
DEFRA,DEFRA ,15/03/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Innovate UK,1293,1300000,PO 367155 CO FUNDING 2015/16 MOU CRD,SN2 1JF,,IGS,0,Expense,
DEFRA,DEFRA ,15/03/2016,Electricity,Chief Operating Officer DG,E D F Energy,1429218,456272.45,SITE 516 ELECT 01/02/2016 TO 29/02/2016 A/C 0553210000,EX1 3UT,,,B0790000,Expense,
DEFRA,DEFRA ,15/03/2016,Current Grants E,Environment and Rural DG Group,Local Partnerships LLP,41101976,60500,PO 378269 DEFRA WIDP TRANSACTOR SUPPORT,SW1P 3HZ,SME,22130,WFUNDCON,Expense,
DEFRA,DEFRA ,15/03/2016,Subscriptions to Publications,Chief Operating Officer DG,Cambridge Information Ltd,1010340,111811.2,PO 382650 ELSEVIOUR JOURNALS ONLINE,IP14 2EN,SME,21373,APHALIB2,Expense,
