Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,16/07/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,228057,Cost of other material consumed,"2,501.29"
Ministry of Defence,Ministry of Defence,26/07/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,232807,Cost of clothing and textile services received,"2,500.94"
Ministry of Defence,Ministry of Defence,09/07/2013,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,225594,Computer equipment costing below the capitalisation threshold,"2,494.85"
Ministry of Defence,Ministry of Defence,09/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,225563,Equipment support project costs,"2,493.75"
Ministry of Defence,Ministry of Defence,08/07/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,492.04"
Ministry of Defence,Ministry of Defence,15/07/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,227622,Utilities consumed - electricity,"2,481.11"
Ministry of Defence,Ministry of Defence,19/07/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,229559,Cost of other material consumed,"2,478.71"
Ministry of Defence,Ministry of Defence,17/07/2013,IT and communication services,Land Forces,STERIA LIMITED,HP2 7AH,228877,Information technology services,"2,475.00"
Ministry of Defence,Ministry of Defence,05/07/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,224597,Spend on Inventory - General,"2,473.36"
Ministry of Defence,Ministry of Defence,12/07/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,226974,Cost of other material consumed,"2,469.74"
Ministry of Defence,Ministry of Defence,22/07/2013,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,230230,Utilities consumed - gas,"2,461.97"
Ministry of Defence,Ministry of Defence,24/07/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,231170,Consumption of medical dental and veterinary inventory,"2,452.47"
Ministry of Defence,Ministry of Defence,10/07/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,226366,Cost of food services,"2,450.40"
Ministry of Defence,Ministry of Defence,24/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,231563,Military short term detached duty,"2,442.90"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000153520 - 00168024,,"2,429.69"
Ministry of Defence,Defence Science and Technology Laboratory,12/07/2013,Professional Services,Operations,R2B2 LIMITED,,V - 9000153508 - 00164166,,"2,427.31"
Ministry of Defence,Ministry of Defence,16/07/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,228057,Cost of other material consumed,"2,427.07"
Ministry of Defence,Ministry of Defence,16/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,228053,Equipment support non-project costs,"2,424.99"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,223253,Cost of other material consumed,"2,422.96"
Ministry of Defence,Ministry of Defence,03/07/2013,Transport hire charges,Navy Command,BUSVERKEHR OSTWESTFALEN GMBH,,5000099021,Transport other hire charge,"2,419.49"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,223850,Cost of other material consumed,"2,417.33"
Ministry of Defence,Ministry of Defence,08/07/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"2,416.39"
Ministry of Defence,Ministry of Defence,10/07/2013,Spend on Inventory - General,Defence Equipment & Support,CARGOTEC UK LIMITED,SY12 9JW,226012,Spend on Inventory - General,"2,414.16"
Ministry of Defence,Ministry of Defence,16/07/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,228450,Cost of other material consumed,"2,414.04"
Ministry of Defence,Ministry of Defence,04/07/2013,Estate management,Joint Forces Command,SODEXO LTD,M50 0AL,224294,Estate + facilities management services - accommodation inventory + service,"2,408.25"
Ministry of Defence,Ministry of Defence,24/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,MAN DIESEL & TURBO UK LIMITED,CO1 2HW,231432,Equipment support non-project costs,"2,403.00"
Ministry of Defence,Ministry of Defence,10/07/2013,IT and communication services,Head Office & Corporate Services,UNITED STATES GOVERNMENT,,2000019655,Line + telephone rental including commercial charge for use of radio frequencies,"2,391.72"
Ministry of Defence,Ministry of Defence,17/07/2013,General services and support,Joint Forces Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,228636,Purchase of defence support equipment below capitalisation threshold of £25k.,"2,364.02"
Ministry of Defence,Ministry of Defence,17/07/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,228948,Computer equipment costing below the capitalisation threshold,"2,363.63"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,CARWOOD MOTOR UNITS LTD,CV3 2RQ,223292,Cost of other material consumed,"2,349.20"
Ministry of Defence,Ministry of Defence,31/07/2013,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,OX4 2JY,233885,Utilities consumed - electricity,"2,343.77"
Ministry of Defence,Ministry of Defence,18/07/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,229012,Cost of other material consumed,"2,339.51"
Ministry of Defence,Ministry of Defence,03/07/2013,Administration,Land Forces,CANON (UK) LIMITED,RH2 8BF,5000099023,General administration,"2,338.47"
Ministry of Defence,Ministry of Defence,18/07/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,"2,337.26"
Ministry of Defence,Ministry of Defence,19/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,RFD BEAUFORT LIMITED,CH41 1HQ,229971,Equipment support project costs,"2,320.29"
Ministry of Defence,Ministry of Defence,03/07/2013,Payment of utilities,Land Forces,WATSON PETROLEUM LTD,SN15 5DN,223838,Utilities consumed - heating oil,"2,315.88"
Ministry of Defence,Ministry of Defence,31/07/2013,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,W1H 7JT,178070,Spend on Inventory - General,"2,313.32"
Ministry Of Defence,British Defence Staff - United States,10/07/2013,MEDICAL-NON HOSPITAL TREATMENT,Defence Equipment & Support,MERITAIN HEALTH,,342484,Medical-non hospital treatment,"2,312.22"
Ministry of Defence,Ministry of Defence,12/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,SOUTHERN SCIENTIFIC LIMITED,BN15 0DP,227464,Post design services which are not capitalised,"2,307.30"
Ministry of Defence,Ministry of Defence,05/07/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,224514,Freight movement costs,"2,300.46"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,225024,Cost of other material consumed,"2,281.46"
Ministry of Defence,Ministry of Defence,25/07/2013,Spend on Inventory - General,Land Forces,L WHITAKER SERVICES LIMITED,BB1 2QE,232034,Spend on Inventory - General,"2,268.99"
Ministry of Defence,Ministry of Defence,09/07/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,225589,Utilities consumed - electricity,"2,259.14"
Ministry of Defence,Ministry of Defence,22/07/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,230250,"Civilian permanent in the public interest movement including removal expenses, legal costs and transfer grants","2,258.00"
Ministry of Defence,Ministry of Defence,23/07/2013,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,230898,Spend on Inventory - General,"2,256.81"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,225533,Cost of other material consumed,"2,246.66"
Ministry of Defence,Ministry of Defence,26/07/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,232397,Consumption of medical dental and veterinary inventory,"2,242.64"
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2013,Consumable Materials,Programme Office,BARCLAYCARD,,G - 9000153248 - 00166000,,"2,232.00"
Ministry of Defence,Defence Support Group,25/07/2013,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10208454,,"2,227.98"
Ministry of Defence,Ministry of Defence,08/07/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,225081,Freight movement costs,"2,220.34"
Ministry of Defence,Ministry of Defence,03/07/2013,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,RG12 8PE,223785,Cost of purchasing and repairing clothing,"2,212.68"
Ministry of Defence,Ministry of Defence,03/07/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,223293,Medical health services,"2,194.55"
Ministry of Defence,Ministry of Defence,22/07/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,230713,Cost of other material consumed,"2,188.49"
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2013,Other Services & Office costs,Corporate,BARCLAYCARD,,G - 9000153248 - 00166000,,"2,187.25"
Ministry of Defence,Ministry of Defence,03/07/2013,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,223286,Computer equipment costing below the capitalisation threshold,"2,183.73"
Ministry of Defence,Ministry of Defence,29/07/2013,Externally delivered education and training,Air Command,BRIGGS EQUIPMENT UK LIMITED,WS11 8XW,232982,External military training ,"2,180.00"
Ministry of Defence,Ministry of Defence,30/07/2013,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,233726,Spend on Inventory - General,"2,178.82"
Ministry of Defence,Ministry of Defence,19/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,229657,Freight movement costs,"2,176.58"
Ministry of Defence,Ministry of Defence,11/07/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,226503,Cost of other material consumed,"2,173.53"
Ministry of Defence,Ministry of Defence,23/07/2013,Spend on Inventory - General,Land Forces,JOSEPH GLEAVE & SON LTD,M32 0NB,230898,Spend on Inventory - General,"2,166.90"
Ministry of Defence,Ministry of Defence,22/07/2013,Estate management,Air Command,SODEXO LTD,M50 0AL,230622,Estate + facilities management services - accommodation inventory + service,"2,165.64"
Ministry of Defence,Ministry of Defence,31/07/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,162.17"
Ministry of Defence,Ministry of Defence,26/07/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,232907,Cost of other material consumed,"2,161.95"
Ministry of Defence,Ministry of Defence,04/07/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,223859,Consumption of medical dental and veterinary inventory,"2,156.73"
Ministry of Defence,Ministry of Defence,01/07/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,222508,Utilities consumed - electricity,"2,153.59"
Ministry of Defence,Ministry of Defence,05/07/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,REXEL UK LTD,EN6 9EB,224795,Spend on Inventory - General,"2,152.09"
Ministry of Defence,Ministry of Defence,01/07/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,223058,Cost of other material consumed,"2,137.16"
Ministry of Defence,Ministry of Defence,05/07/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,224446,Cost of other material consumed,"2,114.93"
Ministry of Defence,Ministry of Defence,10/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,AGILITY LOGISTICS LIMITED,RG1 2LG,225934,Movement of service personnel,"2,109.02"
Ministry of Defence,Ministry of Defence,11/07/2013,Design services and minor equipment purchases,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,226483,Equipment support non-project costs,"2,085.60"
Ministry of Defence,Ministry of Defence,23/07/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,"2,082.27"
Ministry of Defence,Ministry of Defence,05/07/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,224418,Cost of food services,"2,081.07"
Ministry of Defence,Ministry of Defence,24/07/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,231563,Civilian short term detached duty,"2,072.00"
Ministry of Defence,Ministry of Defence,01/07/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,222480,Cost of other material consumed,"2,067.96"
Ministry of Defence,Ministry of Defence,29/07/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,232971,Cost of other material consumed,"2,059.90"
Ministry of Defence,Ministry of Defence,04/07/2013,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,223859,Consumption of medical dental and veterinary inventory,"2,048.37"
Ministry of Defence,Ministry of Defence,31/07/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,233867,Cost of other material consumed,"2,047.84"
Ministry of Defence,Ministry of Defence,15/07/2013,Spend on Inventory - General,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,227792,Spend on Inventory - General,"2,039.11"
Ministry of Defence,Ministry of Defence,24/07/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,231345,Cost of ground unleaded fuel consumed,"2,032.28"
Ministry of Defence,Ministry of Defence,03/07/2013,IT and communication services,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,223286,Computer equipment costing below the capitalisation threshold,"2,031.93"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,223292,Cost of other material consumed,"2,030.89"
Ministry of Defence,Ministry of Defence,04/07/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,223903,Cost of other material consumed,"2,024.90"
Ministry of Defence,Ministry of Defence,23/07/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,"2,018.83"
Ministry of Defence,Ministry of Defence,29/07/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,232916,Raw materials and consumable aviation fuel inventory purchased,"2,012.96"
Ministry of Defence,Ministry of Defence,23/07/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,010.35"
Ministry of Defence,Ministry of Defence,29/07/2013,Purchase of inventory and services ,Head Office & Corporate Services,SERCO LIMITED,RG27 9UY,233375,Cost of other material consumed,"2,009.84"
Ministry of Defence,Ministry of Defence,01/07/2013,Spend on Inventory - General,Land Forces,THYSSENKRUPP AEROSPACE UK LTD,MK8 8DF,223022,Spend on Inventory - General,"2,000.77"
Ministry of Defence,Ministry of Defence,18/07/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,229012,Cost of other material consumed,"1,996.55"
Ministry of Defence,Ministry of Defence,03/07/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,223751,Estate + facilities management services - accommodation inventory + service,"1,993.74"
Ministry of Defence,Ministry of Defence,18/07/2013,Transport hire charges,Joint Forces Command,BUSVERKEHR OSTWESTFALEN GMBH,,5000099846,Transport other hire charge,"1,988.57"
Ministry of Defence,Ministry of Defence,05/07/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,"1,987.51"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,223253,Cost of other material consumed,"1,983.92"
Ministry of Defence,Ministry of Defence,23/07/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"1,974.16"
Ministry of Defence,Ministry of Defence,18/07/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,229088,Freight movement costs,"1,970.84"
Ministry of Defence,Ministry of Defence,11/07/2013,Spend on Inventory - General,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,226548,Spend on Inventory - General,"1,956.96"
Ministry of Defence,Ministry of Defence,24/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,231563,Civilian short term detached duty,"1,952.00"
Ministry of Defence,Ministry of Defence,12/07/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000099483,Fiscal asset under construction - capital in year addition,"1,944.97"
Ministry of Defence,Ministry of Defence,23/07/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"1,940.92"
Ministry of Defence,Ministry of Defence,12/07/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"1,929.08"
Ministry of Defence,Ministry of Defence,23/07/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,230723,Consumption of medical dental and veterinary inventory,"1,927.67"
Ministry of Defence,Ministry of Defence,11/07/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"1,923.41"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,224993,Cost of other material consumed,"1,917.86"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,224993,Cost of other material consumed,"1,909.33"
Ministry of Defence,Ministry of Defence,08/07/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,225405,Cost of clothing and textile services received,"1,897.28"
Ministry of Defence,Ministry of Defence,22/07/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,230622,Cost of clothing and textile services received,"1,894.10"
Ministry of Defence,Ministry of Defence,26/07/2013,Fees for professional services,Joint Forces Command,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,232842,Fees for professional services excluding legal fees,"1,892.00"
Ministry of Defence,Ministry of Defence,18/07/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,229088,Freight movement costs,"1,890.80"
Ministry of Defence,Ministry of Defence,11/07/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"1,884.57"
Ministry of Defence,Ministry of Defence,04/07/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,223903,Cost of other material consumed,"1,884.33"
Ministry of Defence,Ministry of Defence,30/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,233517,Equipment support project costs,"1,866.93"
Ministry of Defence,Ministry of Defence,16/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,228081,Equipment support project costs,"1,860.04"
Ministry of Defence,Ministry of Defence,22/07/2013,IT and communication services,Air Command,QINETIQ LIMITED,GU14 0LX,230566,Computer equipment costing below the capitalisation threshold,"1,858.80"
Ministry of Defence,Ministry of Defence,31/07/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,"1,853.89"
Ministry of Defence,Ministry of Defence,22/07/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,230622,Cost of food services,"1,848.67"
Ministry of Defence,Ministry of Defence,31/07/2013,Building maintenance and accommodation stores,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,234054,Building maintenance accommodation inventory,"1,845.65"
Ministry of Defence,Ministry of Defence,16/07/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,228450,Cost of other material consumed,"1,835.80"
Ministry of Defence,Ministry of Defence,17/07/2013,Design services and minor equipment purchases,Joint Forces Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,228636,Equipment support non-project costs,"1,835.15"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,225533,Cost of other material consumed,"1,831.43"
Ministry of Defence,Ministry of Defence,09/07/2013,Spend on Inventory - General,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,225600,Spend on Inventory - General,"1,812.94"
Ministry of Defence,Ministry of Defence,18/07/2013,Design services and minor equipment purchases,Navy Command,QINETIQ LIMITED,GU14 0LX,229342,Equipment support non-project costs,"1,807.00"
Ministry of Defence,Ministry of Defence,12/07/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,227560,Cost of other material consumed,"1,806.82"
Ministry of Defence,Ministry of Defence,05/07/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"1,806.74"
Ministry of Defence,Ministry of Defence,08/07/2013,Estate management,Air Command,CANON (UK) LIMITED,RH2 8BF,225024,Estate + facilities management services - accommodation inventory + service,"1,801.35"
Ministry of Defence,Ministry of Defence,17/07/2013,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,228457,Consumption of medical dental and veterinary inventory,"1,801.28"
Ministry of Defence,Ministry of Defence,26/07/2013,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,232776,General administration,"1,789.56"
Ministry of Defence,Ministry of Defence,31/07/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,"1,788.77"
Ministry of Defence,Ministry of Defence,05/07/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,224446,Cost of other material consumed,"1,788.37"
Ministry of Defence,Ministry of Defence,18/07/2013,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,229041,Computer equipment costing below the capitalisation threshold,"1,786.10"
Ministry of Defence,Ministry of Defence,04/07/2013,Externally delivered education and training,Navy Command,STICHTING DE 4DAAGSE,,5000099142,External military training ,"1,779.66"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,224993,Cost of other material consumed,"1,773.79"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,225024,Cost of other material consumed,"1,762.69"
Ministry of Defence,Ministry of Defence,17/07/2013,Administration,Joint Forces Command,SERCO LIMITED,RG27 9UY,228858,General administration,"1,759.58"
Ministry of Defence,Ministry of Defence,12/07/2013,Spend on Inventory - General,Air Command,L WHITAKER SERVICES LIMITED,BB1 2QE,227191,Spend on Inventory - General,"1,743.42"
Ministry of Defence,Ministry of Defence,03/07/2013,IT and communication services,Navy Command,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,223505,Information technology services,"1,741.24"
Ministry of Defence,Ministry of Defence,23/07/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,230768,Cost of other material consumed,"1,739.63"
Ministry of Defence,Ministry of Defence,26/07/2013,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,232646,Spend on Inventory - General,"1,733.25"
Ministry of Defence,Ministry of Defence,08/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,JAGUAR LAND ROVER LIMITED,CV3 4LF,225167,Post design services which are not capitalised,"1,733.03"
Ministry of Defence,Ministry of Defence,01/07/2013,IT and communication services,Air Command,XMA LTD,NG11 7EP,223058,Computer equipment costing below the capitalisation threshold,"1,726.22"
Ministry of Defence,Ministry of Defence,17/07/2013,Medical treatment & stores and welfare services,Land Forces,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,228636,Recreational facilities costs in support of social work,"1,716.84"
Ministry of Defence,Defence Support Group,18/07/2013,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10207699,,"1,712.56"
Ministry of Defence,Ministry of Defence,09/07/2013,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,225594,Computer equipment costing below the capitalisation threshold,"1,711.83"
Ministry of Defence,Ministry of Defence,31/07/2013,Purchase of inventory and services ,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,233930,Cost of other material consumed,"1,710.10"
Ministry of Defence,Ministry of Defence,22/07/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,230257,Freight movement costs,"1,700.04"
Ministry of Defence,Ministry of Defence,16/07/2013,"Transportation of personnel, freight and travel expenses",Navy Command,DSV AIR & SEA LIMITED,M22 4NY,228138,Freight movement costs,"1,694.79"
Ministry of Defence,Ministry of Defence,09/07/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,"1,694.55"
Ministry of Defence,Ministry of Defence,17/07/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,228948,Cost of other material consumed,"1,683.64"
Ministry of Defence,Ministry of Defence,04/07/2013,Food and clothing,Defence Equipment & Support,TECHNOGYM U K LIMITED,RG12 8PE,224319,Cost of purchasing and repairing clothing,"1,666.70"
Ministry of Defence,Ministry of Defence,19/07/2013,Externally delivered education and training,Navy Command,CABLE TELECOMMUNICATIONS TRAINING SERVICES LIMITED,LN6 3QX,229595,External military training ,"1,666.67"
