Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£25,202.11",CCN 1650-01 LSC (Legal Services Commission) Main Project CCN Fixed Charges,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1071471,"£25,377.51",EIPNetSec (E134) CCNF335 Messaging Gateway AV & WW,WA3 9BD,E134,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069664,"£25,533.53",EIP2NetSec (E134) Fujitsu CCNF391-02 AV Boundary  - One off charge,WA3 9BD,E134,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1071511,"£25,595.44",PB607 (CP2.3) WAN Optimisation Rollout,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1070196,"£26,043.25",Video Equipment for Virtual Court/Live Link installation at three Magistrates Courts in Cheshire,MK3 5JP,E004,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£26,160.20",CCN1486-03 - Renewal of the onsite RCJ presence (Ongoing Charges FY 11-12),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069291,"£26,359.99",CCN L-S-2405-03 - MI & Business Planning Services (One Off Costs),CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1071511,"£26,757.43",PQ109-PB630 ( NOMS015)  Portfolio Services,RG12 1HN,E113,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1070793,"£26,832.47",PO200- OMNI Contract - Agency Area RfS,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£27,180.00","Variable Laptop Encryption Charge
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1071928,"£27,664.56",QBD Samaritan Phones & Repeaters,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£27,665.40",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£27,681.06",QBD Samaritan Phones & Repeaters,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071848,"£28,199.00",CCN1308-01 CCN1308-08 CCN1308-19 - London HQ Accommodation Programme Ongoing,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£29,559.00","EDS Hosted Sunset Apps full term ARAMIS MIS FA15
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1070793,"£30,049.00",PO201-OMNI Contract - Visor,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£31,055.51","ARIA
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,22-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1071158,"£31,566.73",EIP3SPF (E138) CCNS405-02 Security Script Upgrade ,M14 0WN,E138,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£31,955.00","CCN3326-01  NISE Phase 1 Security Improvement Activities					 	 	 	",WV10 6UH,E003,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1069622,"£32,000.00",QBD Quantum GSI Charges,MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,26-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1071356,"£32,476.08",EIP3SPF (E138) Steria CCNS417-01 Protective Monitoring ,M14 0WN,E138,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£32,496.83",OMNI Legacy Applications,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£32,726.40","Wan/Lan Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£33,122.43",MOJ HMPS  Replacement Intranet Support,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069233,"£33,266.74",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£34,464.97",Managed Service - Governance Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£34,464.97",Managed Service - Governance Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£34,464.97",Managed Service - Governance Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£34,519.30",QBD BlackBerry,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£34,806.00","Ediary (LOCCS)
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£34,974.01",Managed Service - Security Management Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£35,644.25","XHIBIT
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£35,692.60",QBD Application Charges,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£36,050.35","CCN3086 - Data Cente Server Upgrade					",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1070284,"£36,236.00",YJB CCN F368 - Ongoing - Core YJB ICT Services - Service Charge,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1070284,"£36,573.00",YJB - CCN F373 - Connectivity Hosting Services - Symantec AV and Netbackup Support and Maintenance & Annual Service Charge,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£36,666.67",CCN1478-05 - Technical Services Group Ongoing,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£36,750.00",CCN3353-01 Change and Communications Stream Lead: ,WV10 6UH,E156,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£37,747.45",OMNI Blackberry Support,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£38,202.00","HQ Demand CCNF377 WP3 - Digital CJS Detailed Analysis - Local Areas - Draft report 31 July-PK200					",WA3 9BD,E073,Admin
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£39,600.00",CCN 3353-01Model Stream Consultant : ,WV10 6UH,E156,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1069181,"£40,022.00",PS150-Account no:UK13060928 - Prison Videolinks- ,MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1071720,"£40,022.00",PS150-Account no:UK13060928 - Prison Videolinks-,MK3 5JP,0,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069291,"£41,117.00","L-S-2444-03 Capgem Auth Nom Supp Q1 2012						 							  						",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1071772,"£41,117.00","L-S-2444-03 Capgem Auth Nom Supp Q1 2012						 							  						",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1069802,"£41,657.29",EIP3SPF (E138) Steria CCNS405-01 TAM Fix Packs ,M14 0WN,E138,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071705,"£41,968.00",LSC AMS 2100 DR SAN and 6140 Migration One Off Charge-PO400,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£42,408.42",Managed Service - Service Desk Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1071772,"£43,381.78",CCN L-S-2757-06 - CREST (E001) T&M CCN for continuation of work while full project CCN is being produced.,CF31 9AP,E001,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£43,560.00",CCN 2277-01 - Resources - CB-KK-SG Feb 12 to June 12,WV10 6UH,E149,Programme
Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,IBM (UNITED KINGDOM) LTD,1071294,"£44,330.99",Addition of Service Extension for Lotus Domino v7.0 on Windows for a period of 3 months starting 01/01/2012 to 31/03//2012.,PO6 3AE,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£44,580.91",OMNI Project Services,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£44,648.44","CCN0121 - Judicial Portal Project - ongoing
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£44,943.00",CCN 2185-01 - MCOBS transition to BAU - Ongoing Charges FY 11-12,CF31 9AP,E002,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1070712,"£45,956.25",CCN L-S-2757-06 - CREST (E001) T&M CCN for continuation of work while full project CCN is being produced.,CF31 9AP,E001,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£46,761.00",CCN1999-07 - DIR Programme - Resource,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1070712,"£47,595.85","CREST (E001) CCN L-S-2757-05 EL Project Implementation T&M max £139,391 (LLD, Test Approach/Scripts, Dev/Test environments Build & Config/code changes) One Off Costs",CF31 9AP,E001,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£48,094.17",QBD Contingent Charges,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1071928,"£48,094.17",QBD Contingent Charges,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,IBM (UNITED KINGDOM) LTD,1070678,"£48,208.00",Reasonable Endeavours WebSphere Portal Enable V5.1 on Linux. Start date 01/01/12 to 31/12/2012,PO6 3AE,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1070480,"£49,039.01",EIP2011-12 (E131) CCNS420-02 Steria Phase 3 Initiation Nov 2011 ,M14 0WN,E131,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1069451,"£49,180.00",PL111-This relates to an IA managed Service (Core Services),GU2 7YP,0,Admin
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£49,781.65","A-R-01650-01.V01 - 	LSC Variable Charges for Desktops, laptops, RAS :  2011/12					  	 	",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,12-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069957,"£50,000.00","CCN-A-R-02971-01 (Maintaining DARTS operations at ESI sites)One off cahrge- PQ105				",WV10 6UH,E075,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£51,017.00","Internet / Intranet Applications / Web sites
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£51,644.94",OMNI Nomsnet,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE,1069262,"£53,058.66",YJB - Ongoing - eAsset & YJ MIS Hosting Charge from Home Office IT,NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE,1070670,"£53,058.66",YJB - Ongoing - eAsset & YJ MIS Hosting Charge from Home Office IT,NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,22-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1071043,"£53,304.83",CCN L-S-03030-02 - NOP Mobilisation (One Off Costs),CF31 9AP,E149,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£53,767.70","eRM (ARAMIS)
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£54,340.07",MOJ SAG Licensing Support,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£54,866.00",CCN2124-03 - X-Kryptor Key-Material refresh & KMS provision One Off Costs,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£54,867.00",CCN2124-03 - X-Kryptor Key-Material refresh & KMS provision One Off Costs,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1071450,"£56,040.00",PL111 - This relates to an IA managed Service (Catalogue),GU2 7YP,0,Admin
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£56,749.00","CCN0159 - Incident Management Services (SL11) Ongoing
",CF31 9AP,E002,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1071450,"£57,680.00",PL111-This relates to an IA managed Service (Core Services),GU2 7YP,0,Admin
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£57,839.69",CCN1999-07 - DIR Programme - Resource,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£58,346.00",CCN0302 - NLE Support Costs (Combined) Ongoing,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£58,836.81",Managed Service - Licensing Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,26-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1071356,"£61,937.00","CCNS194EIP2NetSecAV Host - Mst 2 System Test					 	",M14 0WN,E134,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,223001-Printing Postage and Office expenditure,PZ501-MoJ ICT Feeder,LIBERATA UK LTD,1071534,"£62,414.94",PS115- PRINT ROOM-,NP10 8BA,0,Programme
