Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA ,04/04/2016,Other Current Payments E,"Strategy, International, Food and Farming DG Group",Ministry Of Defence,7444833,30884.1,MOD Planning & advisory role in the TB control project- Funding,L2 4YL,,IGS,BCP00001,Expense,
DEFRA,DEFRA ,04/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,University Of Exeter,GHA0128408,285386.36,PO 363252 MILESTONE REPORT RESULTS,EX4 4QJ,,SP1311,0,Expense,
DEFRA,DEFRA ,04/04/2016,Computer & IT Services,Chief Operating Officer DG,Atos IT Services UK Ltd,5584207982,32424,PO 382285 DEFRA GENESIS,WV10 6UH,,22927 / ECM 43183,0,Expense,
DEFRA,DEFRA ,04/04/2016,Other Current Payments E,Environment and Rural DG Group,Ricardo-A E A Ltd,6163357,37453,PO 371969 PROVISION OF WATER TECH,OX11 0QR,,20191,0,Expense,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,Broads Authority,170316,810950.5,PO 383075 DEFRA GRANT CLAIM FOR APRIL 2016- MARCH 2017 QTR 1,NR1 1RY,SME,GIA,BROADS01,Expense,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,Dartmoor National Park Authority,300316,1034446,PO 383074 NATIONAL PARK GRANT 2016/2017 QTR 1,TQ13 9JQ,SME,GIA,DARTMOOR,Expense,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,New Forest National Park Auth,100316,809770,PO 383069 QTR1 CLAIM 2016/17,SO41 9ZG,SME,GIA,NEFOREST,Expense,
DEFRA,DEFRA ,04/04/2016,Inwards Secondments,Chief Operating Officer DG,Natural England,8000024600,27784.58,PO 374854 STAFF SECONDMENTS,YO1 7PX,,,0,Expense,
DEFRA,DEFRA ,04/04/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Natural England,8000028292,25788,PO 379323 NE159 STAFF SECONDMENTS,YO1 7PX,,DFP,CAPDBA00,Asset,
DEFRA,DEFRA ,04/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Brunel University,FI167262,104835.6,PO 364724 FOR A COMPARATIVE STUDY ON THE IC MSMS,UB8 3PH,,WT1287,0,Expense,
DEFRA,DEFRA ,04/04/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",B B S R C,BBSR13217,217316.08,PO 371271 QTR4 15/16 CO-FUNDING BB/L012472/1,SN2 1UH,,,0,Expense,
DEFRA,DEFRA ,04/04/2016,Other Current Payments E,"Strategy, International, Food and Farming DG Group",Health & Safety Commission & Executive,169100,48173.38,PO 362672 PROVISION OF HSE SUPPORT,L20 7HS,,17878,0,Expense,
DEFRA,DEFRA ,04/04/2016,Property Lease Costs,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR122,768403.73,CHAPS PAYMENT- DEFRA CAPITA FUNDING REQUEST INVOICE NO - CAPFR122,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA ,04/04/2016,Agency Recharge,Chief Operating Officer DG,Merrick UK Ltd,122,29127.6,PO 378905 P/E 31.03.2016 JOB # 8401864305 FINAL INV,80111,,21603,B087P005,Asset,
DEFRA,DEFRA ,04/04/2016,Payments to Agencies GB,"Strategy, International, Food and Farming DG Group",C E F A S,8005677,238609.83,PO 379449 AQUATICS NON R&D,NR33 0HT,SME,FDP,0,Expense,
DEFRA,DEFRA ,04/04/2016,Travel UK,Chief Operating Officer DG,Natural England,8000026308,31062.5,PO 379214 SALARY COSTS,YO1 7PX,,DFP,CAPDPROG,Asset,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,Northumberland Nat Park Authority,300316,1066600,PO 383067 NATIONAL PARK GRANT CLAIM QTR1,NE46 1BS,SME,GIA,NORTHUMB,Expense,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,South Downs National Park Authority,210316,1847355,PO 383063 NATIONAL PARK GRANT QTR1,GU29 9SB,,GIA,SDOWNS01,Expense,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,Lake District National Park Auth,140316,1321000,PO 383070 NATIONAL PARK GRANT CLAIM QTR1,LA9 7RL,SME,GIA,LAKEDIST,Expense,
DEFRA,DEFRA ,04/04/2016,Grant-in Aid Payments,Environment and Rural DG Group,Environment Agency,EACPGFIAAPRIL16,33733000,PO376603 EA CLOSED PENSION FUND GIA,BS1 5AH,,GIA,0,Expense,
DEFRA,DEFRA ,04/04/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Johnsons Moving Services Ltd,529359,57006.98,PO 381564 COMMERCIAL REMOVAL SERVICE,CW9 7LP,SME,22719,B129P007,Asset,
DEFRA,DEFRA ,04/04/2016,Evidence Non R&D,"Strategy, International, Food and Farming DG Group",Animal and Plant Health Agency,5000083260,62643.33,PO 377904 PASS THROUGH FALLEN STOCK FEB 2016,YO1 7PX,SME,FDP,0,Expense,
DEFRA,DEFRA ,04/04/2016,Evidence Non R&D,Environment and Rural DG Group,National Physical Laboratory,128036,76894.62,PO 380318 TINSLEY REPLACEMENT OF PARTISOL 2000 BY PARTISOL 2025,TW11 0LW,SME,21548,0,Expense,
DEFRA,DEFRA ,04/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Ricardo-A E A Ltd,6163243,39474,PO 353148 Project code ED56858 CORE UKEAP INVOICE & ADHOC,OX11 0QR,,Exempt,AQRDXXXX,Expense,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,Exmoor National Park Authority,110316,793500,PO 383072 NATIONAL PARK GRANT CLAIM QTR1,TA22 9HL,,GIA,EXMOOR01,Expense,
DEFRA,DEFRA ,04/04/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",A D A S UK Ltd,RIRP089615,25080,PO 377826 JOB CODE YAS4008 NITROUS OXIDE EMISSION DATA AR,WV9 5AP,,SCF0114,0,Expense,
DEFRA,DEFRA ,04/04/2016,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00052270,68598.32,PO 378877 & MULTI PO SBEWS / SWW CONTRACT,BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,04/04/2016,Travel UK,Chief Operating Officer DG,Natural England,8000026307,38651.7,PO 379216 EXPENSES,YO1 7PX,,DFP,CAPDFA10,Asset,
DEFRA,DEFRA ,04/04/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Fera Science Limited,6138007359,747757,PO 382974 FULL PAYMENT FOR DELIVERY OF 2015/16 FUTURE PROOFING PLANT HEALTH,YO41 1LZ,,20350,0,Expense,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,Peak District National Park Auth,150316,2170000,PO 383064 GRANT CLAIM QTR1,DE45 1AE,SME,GIA,PEAKDIST,Expense,
DEFRA,DEFRA ,04/04/2016,Grant-in Aid Payments,Environment and Rural DG Group,Environment Agency,EAGIAAPRIL2016,50000000,PO383148/376604 EA FLOOD DEFENCE GIA AND EA EB GIA,BS1 5AH,,GIA,0,Expense,
DEFRA,DEFRA ,04/04/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Remote Sensing Applications Consultants Ltd,726,39954.14,PO 382988 DEFRA EODIP8 RESEARCH PROJECT,SO24 0AA,SME,10226,EOBSTEAM,Expense,
DEFRA,DEFRA ,04/04/2016,Travel UK,Chief Operating Officer DG,Natural England,8000028288,29809.47,PO 379214 STAFF SECONDMENTS,YO1 7PX,,DFP,0,Asset,
DEFRA,DEFRA ,04/04/2016,Current Grants E,Environment and Rural DG Group,Yorkshire Dales National Authority,80316,1135153,PO 383062 NATIONAL PARK GRANT CLAIM,DL8 3EL,SME,GIA,YORKDALE,Expense,
DEFRA,DEFRA ,06/04/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00054039,28082.8,PO 355433 MULTIPLE PO SBEWS/SWM CONTRACT BILLING FOR COMPLETED BCP WORKS,BS32 4NH,,10226,87REDUCE,Asset,
DEFRA,DEFRA ,06/04/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Suncombe Ltd,15238,43028.89,PO 380336 VARIATION 002,EN3 7JY,SME,22208,B087P005,Asset,
DEFRA,DEFRA ,06/04/2016,Other Current Payments UK,Environment and Rural DG Group,Hartley Mcmaster Ltd,12795,29700,PO 369432 ANNUAL STATISTICAL SURVEY FOR LA POLLUTION,AL1 3LH,SME,20385,0,Expense,
DEFRA,DEFRA ,06/04/2016,IT Maintenance,Chief Operating Officer DG,Epimorphics Ltd,A000392,49680,PO 383079 SOFTWARE AVAILABLE FOR INSTALLATION,BS20 6PT,SME,22899,0,Expense,
DEFRA,DEFRA ,06/04/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00051130,376301.42,PO 377026 BILLING NOV 2015,BS32 4NH,,10226,B196P005,Asset,
DEFRA,DEFRA ,06/04/2016,Payments to Agencies GB,"Strategy, International, Food and Farming DG Group",D L O Holding/Prionics AG,41048,291873.7,FOREIGN PAYMENT- CONTRACT 20298 TUBERCULIN ORDER 51019,8952,,,TUBP0468,Expense,
DEFRA,DEFRA ,06/04/2016,Current Grants E,"Strategy, International, Food and Farming DG Group",University Of East Anglia,170216,72147,PO 362368 REF 20-001 01.04.2014 TO 31.03.2015 DARWIN GRANT CLAIM FORM,NR4 7TJ,,20058,DARWINXX,Expense,
DEFRA,DEFRA ,06/04/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Suncombe Ltd,15230,258258,PO 380336 20% CLAIM FOR PAYMENT,EN3 7JY,SME,22208,B087P005,Asset,
DEFRA,DEFRA ,06/04/2016,Estates Professional Fees & Services,Chief Operating Officer DG,Montagu Evans LLP,VA160693,68346,PO 382894 RECEIVING INSTRUCTIONS,W1J 8BA,SME,20192,0,Expense,
DEFRA,DEFRA ,06/04/2016,Evidence Non R&D,Environment and Rural DG Group,Bureau Veritas UK Ltd,16003890,25000,PO 343860 LAQM HELPDESK CCN 7,SE1 2TX,,13573,AQNONRDX,Expense,
DEFRA,DEFRA ,06/04/2016,Estates Professional Fees & Services,Chief Operating Officer DG,Merrick UK Ltd,121,60000,PO 378906 WEYBRIDGE NCS TECHNICAL COORDINATION,80111,,21603,B0870000,Expense,
DEFRA,DEFRA ,06/04/2016,Application Services/Minor Enhancements,Chief Operating Officer DG,IBM United Kingdom Ltd,5803161009,30300.52,"PO 378969, AMS SIACS 01/03/2016 TO 31/03/2016",GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA ,06/04/2016,Computer & IT Services,Chief Operating Officer DG,Adapt Services Ltd,AI018255,131305.2,PO 382284 ENVIRONMENT PROVISION,CF3 0LW,SME,22926 / ECM43182,0,Expense,
DEFRA,DEFRA ,06/04/2016,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00055168,49909.8,PO 381380 & MULTIPLE PO SBEWS/SWM,BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,06/04/2016,Estates Professional Fees & Services,Chief Operating Officer DG,Montagu Evans LLP,VA160535,53316,PO 383121 NEW COVENT GARDEN MARKET,W1J 8BA,SME,20192,0,Expense,
DEFRA,DEFRA ,06/04/2016,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Suncombe Ltd,15237,29914.32,PO 380336 VARIATION,EN3 7JY,SME,22208,B087P005,Asset,
DEFRA,DEFRA ,06/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Cranfield University,1456376,48370,"PO 367900,  CONTRACT WU33156V",MK43 0AL,,SP1317,0,Expense,
DEFRA,DEFRA ,06/04/2016,Other Current Payments (GB),"Strategy, International, Food and Farming DG Group",Fera Science Limited,6138007271,556836,PO 377434 FR/000264-02,YO41 1LZ,,FDP,0,Expense,
DEFRA,DEFRA ,06/04/2016,Evidence Non R&D,"Strategy, International, Food and Farming DG Group",A D A S UK Ltd,RIRP089367,71692.5,"PO 355175,  RMP6254",WV9 5AP,,15966,0,Expense,
DEFRA,DEFRA ,06/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Cascade Consulting (Environment & Planning) Ltd,6163583,40000,PO 369310 OMNICOM PROJECT WT1526,M15 6SE,SME,WT1526,0,Expense,
DEFRA,DEFRA ,07/04/2016,International Subscriptions (Foreign Payments),"Strategy, International, Food and Farming DG Group",United Nations Environment Prog,FUND5080UK010416,580950.6,FOREIGN PAYMENT 2016 GENERAL TRUST FUND FOR CBD (BY),100,,,0,Expense,
DEFRA,DEFRA ,08/04/2016,Estates IFM Pass- Through Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00054173,85364.6,PO 383165 PASS -THROUGH BILLING JAN 2016 COSTS,BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,08/04/2016,Other Current Payments E,Environment and Rural DG Group,Soil Association Certification Ltd,194270,34231.75,PO 371796 QTR4  2015/16 CLAIM FOR PAYMENT UNDER THE AGREEMENT FOR DEFRA GRANT AID TO THE ORGANIC CONTROL BODIES FOR THE PERIOD 1.1.16 TO 31.3.16,BS1 3NX,SME,,0,Expense,
DEFRA,DEFRA ,08/04/2016,Prog - Admin Costs - FLS Office Services Consultancy,Environment and Rural DG Group,Ashurst LLP,406470,49801.55,PO 368304 PROFESSIONAL FEES,EC2A 2HA,,20238,0,Expense,
DEFRA,DEFRA ,08/04/2016,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00054174,48509.09,PO 383166 PASS- THROUGH BILLING JAN 2016 COSTS FMD SITES ONLY,BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,08/04/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00052275,243936.59,"PO 373936 & MULTIPLE PO,  SBEWS/SWM CONTRACT",BS32 4NH,,10195L,0,Expense,
DEFRA,DEFRA ,08/04/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Marine Biological Association,1262,32170,"PO 380966,  COLLATING BASELINE NON-NATIVE SPECIES",PL1 2PB,SME,ME5223,0,Expense,
DEFRA,DEFRA ,08/04/2016,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00053148,69121.22,PO 381171 & MULTIPLE   PO SBEWS SWM,BS32 4NH,,10195L,B0820000,Asset,
DEFRA,DEFRA ,08/04/2016,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10104421,63555.3,REF PRE BILLER P52804 FEES & EXPENSES INCLUDED WITHIN PERIOD 26.03.2016,SL6 1DP,,,0,Asset,
DEFRA,DEFRA ,08/04/2016,Other Current Payments E,"Strategy, International, Food and Farming DG Group",Met Office,I0101567,30000.6,PO 379876 METEOROLOGICAL EXPERT ADVICE,EX1 3PB,,IGS,0,Expense,
DEFRA,DEFRA ,08/04/2016,Evidence Non R&D,Environment and Rural DG Group,Bureau Veritas UK Ltd,16003904,44550.53,PO 343860 LAQM HELPDESK SOURCING FEE,SE1 2TX,,13573,AQNONRDX,Expense,
DEFRA,DEFRA ,12/04/2016,Contractor - Management Cover,Chief Operating Officer DG,Indigo Blue Consulting Ltd,1602800,26100,PO 378079  FEB 29 2016,SW1Y 6JP,SME,CAP392,CAPDBA00,Expense,
DEFRA,DEFRA ,12/04/2016,Other Current Payments E,Environment and Rural DG Group,JSS Pensions Administration,RCPS10682,111357.52,PO 376876 MAR 16 PENSIONS NCC,SN2 1UH,,,0,Expense,
DEFRA,DEFRA ,12/04/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Indigo Blue Consulting Ltd,1602798,29415,PO 377772 CAP236 FEB 2016,SW1Y 6JP,SME,CAP236,CAPDFA02,Asset,
DEFRA,DEFRA ,12/04/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Natural Environ Research Council,7060009512,35870,PO 351933 AGREED CONTRIBUTION FOR 2015-16 ,SN2 1EU,,,0,Expense,
DEFRA,DEFRA ,12/04/2016,Salary - Permanent Staff,"Strategy, International, Food and Farming DG Group",Forestry Commission,E0003921,27796.89,PO 380549 CORRECT SALARY NOV 15,EH12 7YF,,DFP,0,Expense,
DEFRA,DEFRA ,12/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Natural Environ Research Council,7060009594,133678.8,PO 372351 NEC05239 CONTRACT NO. AQ0833,SN2 1EU,,AQ0833,AQRDXXXX,Expense,
DEFRA,DEFRA ,12/04/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Home Office,SR00739,245806.8,PO 379055 CUST REF 23685 HOT TDCS PERMANENT STAFF COSTS,NP20 9BB,,IGS,CAPDFA10,Asset,
DEFRA,DEFRA ,12/04/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Home Office,SR00724,246465.96,PO 379055 CUST REF 23685 JAN 2016 HOT TDCS PERMANENT STAFF COSTS AGAINST DEFRA,NP20 9BB,,IGS,CAPDFA10,Asset,
DEFRA,DEFRA ,12/04/2016,Contractor - Management Cover,Chief Operating Officer DG,Indigo Blue Consulting Ltd,1602801,25200,PO 380232 RPA RECHARGE CONTRACTOR FEB 2016,SW1Y 6JP,SME,CAP470,CAPDBA00,Expense,
DEFRA,DEFRA ,12/04/2016,IT Software,Chief Operating Officer DG,Rural Payments Agency,ARI000859,135520.96,PO 381582 CAP DELIVERY PROGRAMME,RG1 1AF,SME,CAP537,CAPDFA08,Expense,
DEFRA,DEFRA ,12/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Centre For Ecology & Hydrology,7060009745,149418,PO 370339 NEC05158 - CWI DEFRA  INTEGRATED MODELLING,SN2 1EU,SME,LM0308,0,Expense,
DEFRA,DEFRA ,12/04/2016,Other Current Payments E,Environment and Rural DG Group,Public Health England,6202402,62000,PO 377398 END OF PROJECT REMAINING COSTS,SP4 0JG,,FUNDING,0,Expense,
DEFRA,DEFRA ,12/04/2016,Clearing Scientific & Research,Environment and Rural DG Group,Enviro Technology Services,21945,44800,PO 369482 T200 CHEMILUNISCENT NO,GL5 2BY,SME,20320,0,Asset,
DEFRA,DEFRA ,12/04/2016,Evidence Non R&D,Environment and Rural DG Group,Ricardo-A E A Ltd,6163129,26989,"PO 348417,  AIR QUALITY MANAGEMENT",OX11 0QR,,,AQNONRDX,Expense,
DEFRA,DEFRA ,12/04/2016,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,5106,114699.1,PO 382016 PHYSICAL SERVERS AND STORAGE,SN14 0GX,SME,CAP502,CAPDFA08,Expense,
DEFRA,DEFRA ,12/04/2016,Payments to Agencies UK,"Strategy, International, Food and Farming DG Group",Forestry Commission,E0003940,220000,PO 382529 & 382530 ADDITION OPM BARNET,EH12 7YF,,DFP,0,Expense,
DEFRA,DEFRA ,12/04/2016,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00053147,54082.42,PO 372841 & MULTI PO SBEWS SWM CONTRACT,BS32 4NH,,10195L,0,Expense,
DEFRA,DEFRA ,12/04/2016,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10675,49073.48,PO 370269 MAR 16 PENSIONS,SN2 1FF,,16500,0,Expense,
DEFRA,DEFRA ,12/04/2016,IBM Miscellaneous Goods and Services,Chief Operating Officer DG,IBM United Kingdom Ltd,5802160079,30397.67,PO 381988 AHPA-ICF'S BROKEN ASSETS 2013 TO 2015 01.01.2013 - 31.12.2015,GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA ,12/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Centre For Ecology & Hydrology,7060009789,25423.14,PO 376031 NEC05522,SN2 1EU,SME,BE0112,BIODECOS,Expense,
DEFRA,DEFRA ,12/04/2016,Electricity,Chief Operating Officer DG,British Gas Trading Ltd,951294893,26205.72,SITE 577 ELECT 16/12/2015 to 28/01/2016  A/C 601376449,OX4 2JY,,,B0780000,Expense,
DEFRA,DEFRA ,12/04/2016,Electricity,Chief Operating Officer DG,British Gas Trading Ltd,993087905,27750.66,SITE 577 ELECT 29/01/2016 to 28/02/2016  A/C 601376449,OX4 2JY,,,B0840000,Expense,
DEFRA,DEFRA ,13/04/2016,Other Current Payments (GB),"Strategy, International, Food and Farming DG Group",European Commission,110416,32929.75,FOREIGN PAYMENT UK ANNUAL MEMBERSHIP CONTRIBUTION FOR 2016 RELATES TO TRUST FUND NO 9042 FOOT AND MOUTH DISEASE,153,,,0,Expense,
DEFRA,DEFRA ,13/04/2016,International Subscriptions (Foreign Payments),"Strategy, International, Food and Farming DG Group",United Nations Environment Prog,FUND9340UK110416,142820.51,FOREIGN PAYMENT,100,,,0,Expense,
DEFRA,DEFRA ,14/04/2016,Other Current Payments E,Environment and Rural DG Group,Cabi Bioscience (Egham),SI6580,47500,PO 350904 NON NATIVE SPECIES,TW20 9TY,SME,WC1028,INNWFDXX,Expense,
DEFRA,DEFRA ,14/04/2016,Programme Consultancy Costs,Environment and Rural DG Group,Local Partnerships LLP,41102022,129600,PO 378270 LOCAL PARTNERSHIP SUPPORT WIDP,SW1P 3HZ,SME,22131,WFUNDCON,Expense,
DEFRA,DEFRA ,14/04/2016,Computer & IT Services,Chief Operating Officer DG,Adapt Services Ltd,AI018899,33884.95,PO 382284 INSTALLATION  OF CISCO 240 M4 20 CORE 384GB RAM,CF3 0LW,SME,22926 / ECM43182,0,Expense,
DEFRA,DEFRA ,14/04/2016,Current Grants E,Environment and Rural DG Group,Cotswolds Conservation Board,30316,108230,PO 382040 QTR1 GRANT CLAIM FROM 01/04/16 TO 30/06/16,GL54 3JH,SME,GIA,COTSWOLD,Expense,
DEFRA,DEFRA ,14/04/2016,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00052267,80374.38,PO 366471 MULTIPLE PO SBEWS/SWM CONTRACT FOR COMPLETED BCP WORKS ON DEFRA ESTATE,BS32 4NH,,10195,0,Expense,
DEFRA,DEFRA ,14/04/2016,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,121522,210809.55,DEFRA MARCH 2016 BILL,BD1 3AZ,SME,,0,Asset,
DEFRA,DEFRA ,14/04/2016,Business Rates,Chief Operating Officer DG,Ryedale District Council,9.83E+21,45475.5,2016/17 BUSINESS RATES,YO17 7HH,,,B2810000,Expense,
DEFRA,DEFRA ,14/04/2016,Current Grants E,Environment and Rural DG Group,Chilterns Conservation Board,160316,104992,PO 382039 QTR1 CLAIM PERIOD 1st APRIL- 30th  JUNE 2016 DEFRA GRANT CLAIM FOR PAYMENT,OX39 4HA,SME,GIA,CHILTERN,Expense,
DEFRA,DEFRA ,14/04/2016,Other Current Payments (Evidence R&D),"Strategy, International, Food and Farming DG Group",Institute of Zoology,36082,58367,"PO 348202,  ANNUAL MAINTENANCE OF THE CSIP WEB",NW1 4RY,,MB0111,0,Expense,
DEFRA,DEFRA ,14/04/2016,Current Grants E,Environment and Rural DG Group,Local Partnerships LLP,41102023,60500,PO 378269 WIDP TRANSACTIONS SUPPORT MARCH 2016,SW1P 3HZ,SME,22130,WFUNDCON,Expense,
DEFRA,DEFRA ,14/04/2016,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584208285,195807.17,PO 382015 G-CLOUD SERVICES CAPD JAN 2016,WV10 6UH,,CAP503,CAPDFA08,Expense,
DEFRA,DEFRA ,15/04/2016,International Subscriptions (Foreign Payments),Environment and Rural DG Group,United Nations Environment Prog,FUND1040UK130416,155606.15,FOREIGN PAYMENT,100,,,0,Expense,
DEFRA,DEFRA ,15/04/2016,Current Grants E,"Strategy, International, Food and Farming DG Group",IPGRI Bioversity International,130416,25660.65,FOREIGN PAYMENT- DARWIN INITIATIVE PROJECT 22-017 QTR 1 2016-17 GRANT CLAIM. MUTUALLY SUPPORTIVE IMPLEMENTATION OF THE NAGOYA PROTOCOL AND PLANT TREATY,,,,DARWDFID,Expense,
DEFRA,DEFRA ,15/04/2016,Current Grants E,"Strategy, International, Food and Farming DG Group",Wildlife Conservation Society,1.30E+12,25457,FOREIGN PAYMENT- 22-011 GAF DARWIN INITIATIVE PROJECT 22-011 QTR1 2016-17 GRANT CLAIM. CONSERVING BIODIVERSITY BY IMPROVING FARMING PRACTICES AND LIVELIHOOD IN HOLMA,10460,,,DARWDFID,Expense,
DEFRA,DEFRA ,15/04/2016,Current Grants E,"Strategy, International, Food and Farming DG Group",Wildlife Conservation Society,1.30E+12,29874,FOREIGN PAYMENT- DEFRA PROJECT IWT014 QTR1 GRANT CLIAM 2016-17 BI- NATIONAL COLLABORATION TO ERADICATE WILDLIFE TRAFFICKING IN BELIZE & GUATEMALA,10460,,,IWTXXXXX,Expense,
DEFRA,DEFRA ,18/04/2016,Other Current Payments E,Environment and Rural DG Group,C E S G,35703,48000,PO 376938 DEFRA WATER SECTOR,,,IGS,0,Expense,
DEFRA,DEFRA ,18/04/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,University Of Exeter,GHA0128327,33000,PO 339283 PRODUCTION OF GUIDANCE & FINAL REPORT 18.03.2016,EX4 4QJ,,WC0753,BIODECOS,Expense,
