Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,14/08/2014,IT and communication services,Defence Equipment + Support,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000117484,Line + telephone rental including commercial charge for use of radio frequencies,£733.78
Ministry of Defence,Ministry of Defence,04/08/2014,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,367121,Cost of other material consumed,£727.16
Ministry of Defence,Ministry of Defence,20/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,£712.19
Ministry of Defence,Ministry of Defence,18/08/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,372490,Cost of other material consumed,£700.69
Ministry of Defence,Ministry of Defence,07/08/2014,Design services and minor equipment purchases,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,368831,Equipment support non-project costs,£696.99
Ministry of Defence,Ministry of Defence,07/08/2014,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,368479,Cost of other material consumed,£695.18
Ministry of Defence,Ministry of Defence,01/08/2014,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,366645,Cost of other material consumed,£694.24
Ministry of Defence,Ministry of Defence,28/08/2014,Externally delivered education and training,JFC,SERCO LIMITED,RG27 9UY,375848,External military training ,£688.80
Ministry of Defence,Ministry of Defence,29/08/2014,Externally delivered education and training,Air Command,SERCO LIMITED,RG27 9UY,376242,External military training ,£688.80
Ministry of Defence,Ministry of Defence,15/08/2014,IT and communication services,Land Forces,PROBRAND LIMITED,B1 3BP,371976,Computer equipment costing below the capitalisation threshold,£684.71
Ministry of Defence,Ministry of Defence,08/08/2014,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,369389,Cost of other material consumed,£683.55
Ministry of Defence,Ministry of Defence,20/08/2014,Transport hire charges,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Transport other hire charge,£681.86
Ministry of Defence,Ministry of Defence,11/08/2014,Spend on Inventory - General,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,369563,Spend on Inventory - General,£681.50
Ministry of Defence,Ministry of Defence,22/08/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,374459,Military short term detached duty,£678.13
Ministry of Defence,Ministry of Defence,20/08/2014,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,RG7 4XE,372971,Spend on Inventory - General,£675.33
Ministry of Defence,Ministry of Defence,19/08/2014,Payment of utilities,Defence Equipment + Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,372597,Utilities consumed - gas,£674.66
Ministry of Defence,Ministry of Defence,15/08/2014,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,371593,Cost of other material consumed,£673.10
Ministry of Defence,Ministry of Defence,07/08/2014,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,368479,Computer equipment costing below the capitalisation threshold,£670.49
Ministry of Defence,Ministry of Defence,07/08/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,ASPIRE DEFENCE LIMITED,SP9 7QD,368426,Single use military equipment asset under construction - capital in year addition,£662.32
Ministry of Defence,Ministry of Defence,05/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,367588,Equipment support non-project costs,£661.49
Ministry of Defence,Ministry of Defence,22/08/2014,Fuel for military use,Land Forces,QINETIQ LIMITED,GU14 0LX,374420,Bulk aviation fuel consumed,£660.20
Ministry of Defence,Ministry of Defence,15/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,371593,Cost of other material consumed,£658.69
Ministry of Defence,Ministry of Defence,01/08/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,367076,Cost of other material consumed,£655.45
Ministry of Defence,Ministry of Defence,14/08/2014,Spend on Inventory - General,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,371484,Spend on Inventory - General,£649.41
Ministry of Defence,Ministry of Defence,13/08/2014,Spend on Inventory - General,Defence Equipment + Support,AVIATION JERSEY LTD,JE2 6SB,370618,Spend on Inventory - General,£634.20
Ministry of Defence,Ministry of Defence,18/08/2014,Official entertainment and hospitality,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,£632.39
Ministry of Defence,Ministry of Defence,26/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£628.98
Ministry of Defence,Ministry of Defence,04/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,KINGS HEAVY HAULAGE (BRISTOL) LIMITED,BS11 9YS,367294,Freight movement costs,£625.00
Ministry of Defence,Ministry of Defence,15/08/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,371564,Cost of food purchases,£617.70
Ministry of Defence,Ministry of Defence,15/08/2014,"Transportation of personnel, freight and travel expenses",Air Command,PENTALVER TRANSPORT LTD,SO15 1AW,371960,Freight movement costs,£615.00
Ministry of Defence,Ministry of Defence,04/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,367121,Cost of other material consumed,£614.60
Ministry of Defence,Ministry of Defence,22/08/2014,"Transportation of personnel, freight and travel expenses",JFC,SERCO LIMITED,RG27 9UY,374459,Movement of service personnel,£612.81
Ministry of Defence,Ministry of Defence,29/08/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,376016,Freight movement costs,£604.62
Ministry of Defence,Ministry of Defence,06/08/2014,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,368012,Spend on Inventory - General,£598.56
Ministry of Defence,Ministry of Defence,11/08/2014,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,369853,Cost of other material consumed,£589.23
Ministry of Defence,Ministry of Defence,22/08/2014,Purchase of inventory and services ,JFC,SERCO LIMITED,RG27 9UY,374459,Cost of other material consumed,£587.56
Ministry of Defence,Ministry of Defence,13/08/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,£584.60
Ministry of Defence,Ministry of Defence,11/08/2014,Fees for professional services,HO+CS,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,369808,Fees for professional services excluding legal fees,£572.00
Ministry of Defence,Ministry of Defence,19/08/2014,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,372548,Cost of other material consumed,£571.87
Ministry of Defence,Ministry of Defence,11/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BOC LIMITED,M28 2UT,369460,Consumption of engineering and technical inventory,£570.16
Ministry of Defence,Ministry of Defence,26/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,374971,Civilian short term detached duty,£567.70
Ministry of Defence,Ministry of Defence,15/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,PENTALVER TRANSPORT LTD,SO15 1AW,371960,Freight movement costs,£565.80
Ministry of Defence,Ministry of Defence,22/08/2014,Purchase of inventory and services ,Defence Equipment + Support,XMA LTD,NG11 7EP,374599,Cost of other material consumed,£563.74
Ministry of Defence,Ministry of Defence,21/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SECURITY SERVICES GROUP,SN6 8LA,2.00E+11,Project works - United States forces/NATO,£562.98
Ministry of Defence,Ministry of Defence,04/08/2014,Purchase of inventory and services ,HO+CS,CANON (UK) LIMITED,RH2 8BF,367155,Cost of other material consumed,£562.75
Ministry of Defence,Ministry of Defence,08/08/2014,Estate management,HO+CS,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,369084,Estate core services charge,£555.12
Ministry of Defence,Ministry of Defence,08/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,369389,Cost of other material consumed,£553.82
Ministry of Defence,Ministry of Defence,08/08/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,368981,Cost of clothing and textile services received,£550.25
Ministry of Defence,Ministry of Defence,15/08/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,PENTALVER TRANSPORT LTD,SO15 1AW,371960,Freight movement costs,£549.60
Ministry of Defence,Ministry of Defence,05/08/2014,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,367654,Cost of other material consumed,£541.87
Ministry of Defence,Ministry of Defence,18/08/2014,Spend on Inventory - General,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,372116,Spend on Inventory - General,£535.74
Ministry of Defence,Ministry of Defence,07/08/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,368450,Cost of other material consumed,£520.79
Ministry of Defence,Ministry of Defence,14/08/2014,Spend on Inventory - General,Land Forces,RIGHTON LIMITED,BS37 5FF,371421,Spend on Inventory - General,£517.82
Ministry of Defence,Ministry of Defence,22/08/2014,Spend on Inventory - General,JFC,TURNER VIRR & CO. LTD,LS25 2DY,374550,Spend on Inventory - General,£516.69
Ministry of Defence,Ministry of Defence,21/08/2014,Purchase of inventory and services ,JFC,XMA LTD,NG11 7EP,373998,Cost of other material consumed,£502.22
Ministry of Defence,Ministry of Defence,01/08/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£501.69
Ministry of Defence,Ministry of Defence,20/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,373020,Estate core services charge,£499.90
Ministry of Defence,Ministry of Defence,13/08/2014,Rent and rates,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,£498.11
Ministry of Defence,Ministry of Defence,12/08/2014,IT and communication services,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,369900,Computer equipment costing below the capitalisation threshold,£496.80
Ministry of Defence,Ministry of Defence,01/08/2014,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,JOSEPH GLEAVE & SON LTD,M32 0NB,366787,Spend on Inventory - General,£489.12
Ministry of Defence,Ministry of Defence,07/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,368426,Estate + facilities management services - accommodation inventory + service,£487.29
Ministry of Defence,Ministry of Defence,12/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,369955,Safety regulators and assuror costs in support of concept procurement operation and disposal of defence equipment and services,£475.43
Ministry of Defence,Ministry of Defence,27/08/2014,Purchase of inventory and services ,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,375170,Cost of other material consumed,£469.55
Ministry of Defence,Ministry of Defence,06/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£460.34
Ministry of Defence,Ministry of Defence,22/08/2014,Externally delivered education and training,Navy Command,SERCO LIMITED,RG27 9UY,374459,External military training ,£459.20
Ministry of Defence,Ministry of Defence,29/08/2014,Externally delivered education and training,JFC,SERCO LIMITED,RG27 9UY,376242,External military training ,£459.20
Ministry of Defence,Ministry of Defence,05/08/2014,"Transportation of personnel, freight and travel expenses",Air Command,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,367886,Freight movement costs,£459.00
Ministry of Defence,Ministry of Defence,11/08/2014,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,369447,Other materal consumed on exercises,£456.49
Ministry of Defence,Ministry of Defence,21/08/2014,Preparation of land & buildings for disposal,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,373595,Works in aid of disposal,£455.80
Ministry of Defence,Ministry of Defence,11/08/2014,Estate management,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,369417,Estate + facilities management services - accommodation inventory + service,£454.68
Ministry of Defence,Ministry of Defence,04/08/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,367577,Cost of other material consumed,£451.69
Ministry of Defence,Ministry of Defence,13/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,COMPASS UK LIMITED,B45 9PZ,370687,Movement of service personnel,£450.46
Ministry of Defence,Ministry of Defence,12/08/2014,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,369904,Consumption of engineering and technical inventory,£443.47
Ministry of Defence,Ministry of Defence,22/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,£438.25
Ministry of Defence,Ministry of Defence,07/08/2014,Research and development,Defence Equipment + Support,ASPIRE DEFENCE LIMITED,SP9 7QD,368426,Feasibility studies covering concept/assessment phase costs,£435.66
Ministry of Defence,Ministry of Defence,14/08/2014,Spend on Inventory - General,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,371484,Spend on Inventory - General,£430.70
Ministry of Defence,Ministry of Defence,08/08/2014,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,369366,Raw materials and consumable engineering and technical fiscal inventory purchased,£428.42
Ministry of Defence,Ministry of Defence,11/08/2014,"Transportation of personnel, freight and travel expenses",JFC,SERCO LIMITED,RG27 9UY,369761,Movement of service personnel,£424.31
Ministry of Defence,Ministry of Defence,01/08/2014,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,366787,Spend on Inventory - General,£423.23
Ministry of Defence,Ministry of Defence,07/08/2014,Administration,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,368450,General administration,£422.69
Ministry of Defence,Ministry of Defence,14/08/2014,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000117484,Line + telephone rental including commercial charge for use of radio frequencies,£422.27
Ministry of Defence,Ministry of Defence,07/08/2014,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,368426,Works - estate management,£422.20
Ministry of Defence,Ministry of Defence,27/08/2014,"Transportation of personnel, freight and travel expenses",Land Forces,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,£418.30
Ministry of Defence,Ministry of Defence,11/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,369447,Cost of other material consumed,£418.22
Ministry of Defence,Ministry of Defence,08/08/2014,IT and communication services,Defence Equipment + Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,369186,Information technology services,£417.42
Ministry of Defence,Ministry of Defence,11/08/2014,Externally delivered education and training,JFC,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,369475,External military training ,£416.00
Ministry of Defence,Ministry of Defence,04/08/2014,Payment of utilities,Air Command,FLOGAS BRITAIN LIMITED,LE7 1PF,367235,Utilities consumed - liquid petroleum gas,£415.94
Ministry of Defence,Ministry of Defence,20/08/2014,Spend on Inventory - General,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,373059,Spend on Inventory - General,£415.83
Ministry of Defence,Ministry of Defence,13/08/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£412.99
Ministry of Defence,Ministry of Defence,28/08/2014,Spend on Inventory - General,Navy Command,REXEL UK LTD,EN6 9EB,375826,Spend on Inventory - General,£412.91
Ministry of Defence,Ministry of Defence,15/08/2014,Design services and minor equipment purchases,Air Command,PENTALVER TRANSPORT LTD,SO15 1AW,371960,Equipment support non-project costs,£410.94
Ministry of Defence,Ministry of Defence,01/08/2014,Official entertainment and hospitality,HO+CS,SERCO LIMITED,RG27 9UY,366971,Entertainment + hospitality,£393.62
Ministry of Defence,Ministry of Defence,01/08/2014,"Transportation of personnel, freight and travel expenses",Land Forces,SERCO LIMITED,RG27 9UY,366971,Military short term detached duty,£391.05
Ministry of Defence,Ministry of Defence,15/08/2014,IT and communication services,Air Command,PROBRAND LIMITED,B1 3BP,371976,Computer equipment costing below the capitalisation threshold,£387.37
Ministry of Defence,Ministry of Defence,15/08/2014,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,371634,Spend on Inventory - General,£380.37
Ministry of Defence,Ministry of Defence,20/08/2014,IT and communication services,HO+CS,XMA LTD,NG11 7EP,373475,Computer equipment costing below the capitalisation threshold,£377.58
Ministry of Defence,Ministry of Defence,06/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,£373.61
Ministry of Defence,Ministry of Defence,11/08/2014,Purchase of inventory and services ,JFC,WILLIAMS LEA LIMITED,NR3 1PD,369847,Cost of other material consumed,£371.31
Ministry of Defence,Ministry of Defence,14/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,371518,Cost of other material consumed,£370.72
Ministry of Defence,Ministry of Defence,26/08/2014,"Transportation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,374997,Freight movement costs,£370.06
Ministry of Defence,Ministry of Defence,19/08/2014,Fees for professional services,Air Command,BROOK STREET (UK) LIMITED,AL1 4JB,372566,Fees for professional services excluding legal fees,£369.36
Ministry of Defence,Ministry of Defence,14/08/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,371518,Cost of other material consumed,£367.56
Ministry of Defence,Ministry of Defence,08/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,369084,Estate core services charge,£367.44
Ministry of Defence,Ministry of Defence,14/08/2014,Spend on Inventory - General,JFC,TURNER VIRR & CO. LTD,LS25 2DY,371484,Spend on Inventory - General,£360.77
Ministry of Defence,Ministry of Defence,28/08/2014,Spend on Inventory - General,Air Command,BUNZL UK LIMITED,RG7 4XE,375529,Spend on Inventory - General,£359.16
Ministry of Defence,Ministry of Defence,12/08/2014,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,369971,Cost of food services,£357.92
Ministry of Defence,Ministry of Defence,14/08/2014,Food and clothing,Defence Equipment + Support,ELIOR UK PLC,SK11 6ET,371181,Cost of clothing and textile services received,£355.93
Ministry of Defence,Ministry of Defence,27/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,375141,Equipment support project costs,£353.16
Ministry of Defence,Ministry of Defence,18/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - gas,£351.72
Ministry of Defence,Ministry of Defence,15/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,371673,"Civilian permanent in the public interest movement including removal expenses, legal costs and transfer grants",£351.47
Ministry of Defence,Ministry of Defence,06/08/2014,Spend on Inventory - General,JFC,BUNZL UK LIMITED,RG7 4XE,367994,Spend on Inventory - General,£350.78
Ministry of Defence,Ministry of Defence,18/08/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,£347.86
Ministry of Defence,Ministry of Defence,22/08/2014,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,374550,Cost of purchasing and repairing clothing,£345.12
Ministry of Defence,Ministry of Defence,07/08/2014,"Purchase of munitions, other inventory or fuel",Navy Command,E.P.BARRUS LTD,OX26 4UR,368555,Consumption of engineering and technical inventory,£338.64
Ministry of Defence,Ministry of Defence,15/08/2014,Spend on Inventory - General,Air Command,L WHITAKER SERVICES LIMITED,BB1 2QE,371812,Spend on Inventory - General,£338.09
Ministry of Defence,Ministry of Defence,13/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,370930,Movement of service personnel,£337.93
Ministry of Defence,Ministry of Defence,01/08/2014,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,366787,Spend on Inventory - General,£337.01
Ministry of Defence,Ministry of Defence,21/08/2014,Administration,JFC,ROYAL MAIL GROUP LIMITED,S49 1HQ,373897,General administration,£332.49
Ministry of Defence,Ministry of Defence,11/08/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROLF RIEDL GMBH,D-58029,5000117375,Freight movement costs,£331.75
Ministry of Defence,Ministry of Defence,06/08/2014,Design services and minor equipment purchases,Land Forces,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,368254,Equipment support project costs,£331.18
Ministry of Defence,Ministry of Defence,27/08/2014,Official entertainment and hospitality,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,£326.79
Ministry of Defence,Ministry of Defence,20/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,£323.80
Ministry of Defence,Ministry of Defence,14/08/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£322.01
Ministry of Defence,Ministry of Defence,22/08/2014,"Transportation of personnel, freight and travel expenses",Navy Command,SERCO LIMITED,RG27 9UY,374459,Military short term detached duty,£320.67
Ministry of Defence,Ministry of Defence,12/08/2014,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,369920,External training - civilian,£320.00
Ministry of Defence,Ministry of Defence,26/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,374997,Rent buildings - non civil estate property and married quarter property,£313.52
Ministry of Defence,Ministry of Defence,21/08/2014,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,373479,Consumption of medical dental and veterinary inventory,£311.97
Ministry of Defence,Ministry of Defence,28/08/2014,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,375855,Cost of clothing and textile services received,£311.15
Ministry of Defence,Ministry of Defence,27/08/2014,Fees for professional services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Fees for professional services excluding legal fees,£309.05
Ministry of Defence,Ministry of Defence,22/08/2014,"Transportation of personnel, freight and travel expenses",HO+CS,SERCO LIMITED,RG27 9UY,374459,Movement of service personnel,£305.72
Ministry of Defence,Ministry of Defence,07/08/2014,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,368939,Cost of other material consumed,£302.97
Ministry of Defence,Ministry of Defence,06/08/2014,"Purchase of munitions, other inventory or fuel",Navy Command,E.P.BARRUS LTD,OX26 4UR,368064,Consumption of engineering and technical inventory,£301.33
Ministry of Defence,Ministry of Defence,27/08/2014,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,375436,Cost of purchasing and repairing clothing,£297.62
Ministry of Defence,Ministry of Defence,11/08/2014,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,369447,Cost of other material consumed,£297.59
Ministry of Defence,Ministry of Defence,28/08/2014,Spend on Inventory - General,JFC,BUNZL UK LIMITED,RG7 4XE,375529,Spend on Inventory - General,£292.46
Ministry of Defence,Ministry of Defence,11/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,STEATITE LTD,B98 9EX,369790,Equipment support non-project costs,£289.60
Ministry of Defence,Ministry of Defence,15/08/2014,Design services and minor equipment purchases,Land Forces,PENTALVER TRANSPORT LTD,SO15 1AW,371960,Equipment support non-project costs,£286.81
Ministry of Defence,Ministry of Defence,21/08/2014,Payment of utilities,HO+CS,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,373627,Utilities consumed - gas,£284.64
Ministry of Defence,Ministry of Defence,12/08/2014,Purchase of inventory and services ,Defence Equipment + Support,XMA LTD,NG11 7EP,370155,Cost of other material consumed,£282.32
Ministry of Defence,Ministry of Defence,22/08/2014,Administration,Air Command,SERCO LIMITED,RG27 9UY,374459,General administration,£281.13
Ministry of Defence,Ministry of Defence,07/08/2014,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,368426,Computer equipment costing below the capitalisation threshold,£280.43
Ministry of Defence,Ministry of Defence,06/08/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,368047,Cost of food services,£280.00
Ministry of Defence,Ministry of Defence,18/08/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,372387,Civilian short term detached duty,£272.20
Ministry of Defence,Ministry of Defence,18/08/2014,Estate management,Navy Command,SODEXO LTD,M50 0AL,372410,Estate + facilities management services - accommodation inventory + service,£271.58
Ministry of Defence,Ministry of Defence,20/08/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,373475,Cost of other material consumed,£270.19
Ministry of Defence,Ministry of Defence,07/08/2014,Spend on Inventory - General,Land Forces,RIGHTON LIMITED,BS37 5FF,368802,Spend on Inventory - General,£269.14
Ministry of Defence,Ministry of Defence,14/08/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£268.97
Ministry of Defence,Ministry of Defence,12/08/2014,Estate management,Land Forces,ELIOR UK PLC,SK11 6ET,369971,Estate + facilities management services - accommodation inventory + service,£267.53
Ministry of Defence,Ministry of Defence,04/08/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,367121,Cost of other material consumed,£267.41
Ministry of Defence,Ministry of Defence,12/08/2014,"Adminstration, claims, compensation and awards",Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,369900,Cost of claims/compensation and related expenses against MOD,£264.91
Ministry of Defence,Ministry of Defence,14/08/2014,Estate management,Defence Equipment + Support,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,371142,Estate core services charge,£263.60
Ministry of Defence,Ministry of Defence,19/08/2014,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,372616,Estate + facilities management services - accommodation inventory + service,£262.71
