Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,27/03/2015,Administration,Land Forces,PORTSMOUTH CITY COUNCIL,PO1 2AR,450992,General administration,"Ł37,500.00"
Ministry of Defence,Ministry of Defence,19/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADT GUETERSLOH,,5000125299,Utilities consumed - water + sewage,"Ł37,432.65"
Ministry of Defence,Ministry of Defence,19/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,LC ENERGY LIMITED,GU5 9QA,447409,Utilities consumed - heating oil,"Ł37,402.64"
Ministry of Defence,Ministry of Defence,09/03/2015,Medical treatment & stores and welfare services,Land Forces,RMPA SERVICES PLC,CO2 7ST,443371,Welfare services including sports equipment and ministers of religion.,"Ł37,305.34"
Ministry of Defence,Ministry of Defence,16/03/2015,Food and clothing,Land Forces,BEAVERFIT LIMITED,SY6 6NJ,445542,Cost of purchasing and repairing clothing,"Ł37,272.00"
Ministry of Defence,Ministry of Defence,23/03/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,448330,Cost of ground diesel fuel consumed,"Ł37,165.78"
Ministry of Defence,Ministry of Defence,19/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMBER MERCHANTS LIMITED,BT11 9DT,44185,Estate + facilities management services - accommodation inventory + service,"Ł37,164.46"
Ministry of Defence,Ministry of Defence,30/03/2015,IT and communication services,Defence Equipment + Support,INSIGHT DIRECT (U K) LTD,UB8 1PH,452239,Information technology services,"Ł37,062.00"
Ministry of Defence,Ministry of Defence,16/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,445532,Equipment support non-project costs,"Ł37,035.41"
Ministry of Defence,Ministry of Defence,11/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE BIELEFELD GMBH,,5000125046,Utilities consumed - heating oil,"Ł37,010.65"
Ministry of Defence,Ministry of Defence,20/03/2015,Spend on Inventory - General,Defence Equipment + Support,HOBSON & SONS (LONDON) LIMITED,SS7 3AF,447935,Spend on Inventory - General,"Ł36,974.58"
Ministry of Defence,Ministry of Defence,16/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,HYDRAULIC PUMPS (UK) LIMITED,S61 4RJ,445752,Equipment support non-project costs,"Ł36,961.76"
Ministry of Defence,Ministry of Defence,10/03/2015,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,200000021165,Defence military assistance fund international subscriptions and other payments,"Ł36,952.40"
Ministry of Defence,Ministry of Defence,23/03/2015,"Transportation of personnel, freight and travel expenses",Air Command,MY PEAK POTENTIAL LTD,,5000125477,Military short term detached duty,"Ł36,929.67"
Ministry of Defence,Ministry of Defence,09/03/2015,Fees for professional services,HO+CS,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,443356,Fees for professional services excluding legal fees,"Ł36,804.25"
Ministry of Defence,Ministry of Defence,27/03/2015,Fees for professional services,Land Forces,G4S CARE AND JUSTICE SERVICES (UK) LIMITED,S81 7QF,450721,Fees for professional services excluding legal fees,"Ł36,755.26"
Ministry of Defence,Ministry of Defence,25/03/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,449300,Spend on Inventory - General,"Ł36,750.98"
Ministry of Defence,Ministry of Defence,26/03/2015,Spend on Inventory - General,Defence Equipment + Support,OSHKOSH CORPORATION,,3000012162,Spend on Inventory - General,"Ł36,746.87"
Ministry of Defence,Ministry of Defence,16/03/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,445684,Spend on Inventory - General,"Ł36,684.72"
Ministry of Defence,Ministry of Defence,13/03/2015,Design services and minor equipment purchases,Air Command,PULSE FITNESS LTD,CW12 4TW,445335,Equipment support non-project costs,"Ł36,656.47"
Ministry of Defence,Ministry of Defence,10/03/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,TRIAD GROUP PLC,MK7 8LE,443953,Information technology services,"Ł36,500.00"
Ministry of Defence,Ministry of Defence,16/03/2015,Fees for professional services,Land Forces,TNT UK LIMITED,BL0 9AR,446059,Fees for professional services excluding legal fees,"Ł36,413.61"
Ministry of Defence,Ministry of Defence,11/03/2015,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,444271,External training - civilian,"Ł36,406.52"
Ministry of Defence,Ministry of Defence,11/03/2015,Spend on Inventory - General,Defence Equipment + Support,RIGHTON LIMITED,BS37 5FF,444222,Spend on Inventory - General,"Ł36,307.16"
Ministry of Defence,Ministry of Defence,30/03/2015,Administration,Defence Equipment + Support,H M REVENUE & CUSTOMS,M50 3XN,452205,General administration,"Ł36,229.07"
Ministry of Defence,Ministry of Defence,27/03/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,450609,Cost of ground diesel fuel consumed,"Ł36,219.22"
Ministry of Defence,Ministry of Defence,26/03/2015,Spend on Inventory - General,Defence Equipment + Support,COLPRO (UK) LIMITED,NR7 0TA,450005,Spend on Inventory - General,"Ł36,210.92"
Ministry of Defence,Ministry of Defence,06/03/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,442665,Freight movement costs,"Ł36,198.94"
Ministry of Defence,Ministry of Defence,13/03/2015,"Adminstration, claims, compensation and awards",JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,445105,Cost of claims/compensation and related expenses against MOD,"Ł36,062.48"
Ministry of Defence,Ministry of Defence,19/03/2015,Payment of utilities,Land Forces,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,447299,Utilities consumed - electricity,"Ł35,974.78"
Ministry of Defence,Ministry of Defence,12/03/2015,IT and communication services,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,444541,Information technology services,"Ł35,912.41"
Ministry of Defence,Ministry of Defence,18/03/2015,IT and communication services,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,446837,Information technology services,"Ł35,912.41"
Ministry of Defence,Ministry of Defence,12/03/2015,Fuel for military use,Navy Command,WFL (UK) LIMITED,SN15 5DN,444951,Cost of ground diesel fuel consumed,"Ł35,873.03"
Ministry of Defence,Council of Reserve Forces and Cadets Association,20/03/2015,Condition Grade Improvement,Estates Management,W & J Hardaker ,L31 6FB,11926,Condition Grade Improvement,"Ł35,870.40"
Ministry of Defence,United Kingdon Hydrographic Office,03/03/2015,Purchased Services,"Products, Services & Strategy",Quadrangle Group LLP,,2000072907,Purchased Services,"Ł35,820.80"
Ministry of Defence,Ministry of Defence,19/03/2015,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,447690,Cost of other material consumed,"Ł35,699.04"
Ministry of Defence,Ministry of Defence,17/03/2015,"Transportation of personnel, freight and travel expenses",Air Command,NORSKE RESERVEOFFISERERS FORBUND AVD. VESTFOLD,,2095791,Military short term detached duty,"Ł35,689.66"
Ministry of Defence,Ministry of Defence,12/03/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HCR LTD,RG21 7DT,444532,Rent land - non civil estate property + married quarter property,"Ł35,652.00"
Ministry of Defence,Ministry of Defence,18/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,446991,Equipment support non-project costs,"Ł35,640.00"
Ministry of Defence,Ministry of Defence,06/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,442925,Estate + facilities management services - accommodation inventory + service,"Ł35,617.51"
Ministry of Defence,Council of Reserve Forces and Cadets Association,27/03/2015,Condition Grade Improvement,Estates Management,Sibcas,M46 9BP,11957,Condition Grade Improvement,"Ł35,598.00"
Ministry of Defence,Ministry of Defence,26/03/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,CITYSPRINT (UK) LIMITED,RH1 1SH,450000,Freight movement costs,"Ł35,586.25"
Ministry of Defence,Ministry of Defence,06/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,AVIATION REQUIREMENTS LTD,DT9 4JW,442559,Equipment support non-project costs,"Ł35,500.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,06/03/2015,Condition Grade Improvement,Estates Management,Knox & Wells,CF14 4UH,8176,Condition Grade Improvement,"Ł35,463.00"
Ministry of Defence,Ministry of Defence,26/03/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,449981,Spend on Inventory - General,"Ł35,454.21"
Ministry of Defence,Ministry of Defence,19/03/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,447247,Cost of food purchases,"Ł35,402.04"
Ministry of Defence,Ministry of Defence,16/03/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,446067,Fiscal asset under construction - capital in year addition,"Ł35,399.07"
Ministry of Defence,Ministry of Defence,30/03/2015,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,451940,Movement of service personnel,"Ł35,371.15"
Ministry of Defence,Ministry of Defence,17/03/2015,IT and communication services,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,446143,Information technology services,"Ł35,358.79"
Ministry of Defence,Ministry of Defence,18/03/2015,IT and communication services,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,446674,Information technology services,"Ł35,358.79"
Ministry of Defence,Ministry of Defence,19/03/2015,Externally delivered education and training,Land Forces,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,447388,External military training ,"Ł35,340.00"
Ministry of Defence,Ministry of Defence,30/03/2015,General services and support,Navy Command,M-INTEGRATED SOLUTIONS PLC,TW7 6DA,452301,Purchase of defence support equipment below capitalisation threshold of Ł25k.,"Ł35,291.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,10/03/2015,Rents/Leases/Alarms/Lettings,Infrastructure,London Scottish HQ Trust,SW1P 2DX,13753,Rents/Leases/Alarms/Lettings,"Ł35,268.75"
Ministry of Defence,Ministry of Defence,10/03/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,443754,Freight movement costs,"Ł35,185.52"
Ministry of Defence,National Army Museum  GIA,31/03/2015,Exhibition Design,Public Programmes,PLB PROJECTS LTD,YO17 6QR,1145,Waterloo Exhibition Design ,"Ł35,166.90"
Ministry of Defence,Ministry of Defence,27/03/2015,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,450594,External training - civilian,"Ł35,136.46"
Ministry of Defence,Ministry of Defence,16/03/2015,Design services and minor equipment purchases,Land Forces,WINGGLIDER LIMITED,LS19 6JT,446091,Equipment support project costs,"Ł35,121.92"
Ministry of Defence,Ministry of Defence,22/03/2015,Agency Staff,HO+CS,Saudi Catering & Contracting Company,,CO002,Agency Staff,"Ł35,076.26"
Ministry of Defence,Ministry of Defence,19/03/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,447330,Spend on Inventory - General,"Ł35,074.56"
Ministry of Defence,Ministry of Defence,03/03/2015,Food and clothing,Defence Equipment + Support,BABCOCK MARINE (CLYDE) LIMITED,G84 8HL,441064,Cost of food purchases,"Ł35,072.04"
Ministry of Defence,Council of Reserve Forces and Cadets Association,27/03/2015,Assets in the Course of Construction,Capital Expenditure,Staward Engineering Ltd,CR7 8JZ,14759,Assets in the Course of Construction,"Ł35,057.63"
Ministry of Defence,Ministry of Defence,17/03/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TOUCHSTONE CORPORATE PROPERTY SERVICES LIMITED,BA2 2AF,446584,Rent land - non civil estate property + married quarter property,"Ł35,040.00"
Ministry of Defence,Ministry of Defence,03/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,441067,Equipment support non-project costs,"Ł35,010.79"
Ministry of Defence,Ministry of Defence,20/03/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,447703,Consumption of medical dental and veterinary inventory,"Ł35,009.33"
Ministry of Defence,Council of Reserve Forces and Cadets Association,05/03/2015,Assets in the Course of Construction,Capital Expenditure,Staward Engineering Ltd,CR7 8JZ,13449,Assets in the Course of Construction,"Ł35,004.72"
Ministry of Defence,Ministry of Defence,12/03/2015,Design services and minor equipment purchases,Land Forces,BABCOCK AEROSPACE LIMITED,BH23 6BS,444339,Equipment support non-project costs,"Ł34,965.27"
Ministry of Defence,Ministry of Defence,18/03/2015,Spend on Inventory - General,Defence Equipment + Support,RIGHTON LIMITED,BS37 5FF,447004,Spend on Inventory - General,"Ł34,960.79"
Ministry of Defence,Ministry of Defence,25/03/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,449431,Spend on Inventory - General,"Ł34,955.98"
Ministry of Defence,Ministry of Defence,06/03/2015,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,443007,Cost of other material consumed,"Ł34,938.51"
Ministry of Defence,Ministry of Defence,04/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,441416,Equipment support non-project costs,"Ł34,929.94"
Ministry of Defence,Ministry of Defence,17/03/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,PARITY PROFESSIONALS LIMITED,EC2A 3DR,446480,Information technology services,"Ł34,929.70"
Ministry of Defence,Ministry of Defence,16/03/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,445483,Consumption of medical dental and veterinary inventory,"Ł34,904.42"
Ministry of Defence,Council of Reserve Forces and Cadets Association,26/03/2015,Condition Grade Improvement,Estates Management,Scotwood Interiors,G74 5BU,9716,Condition Grade Improvement,"Ł34,886.40"
Ministry of Defence,Ministry of Defence,12/03/2015,Medical treatment & stores and welfare services,JFC,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,444930,Medical health services,"Ł34,852.00"
Ministry of Defence,Ministry of Defence,19/03/2015,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,447117,Consumption of medical dental and veterinary inventory,"Ł34,824.75"
Ministry of Defence,Council of Reserve Forces and Cadets Association,27/03/2015,Estate & FM Accom Stores,Infrastructure,Regan Builders,TR15 3RT,10142,Estate & FM Accom Stores,"Ł34,800.00"
Ministry of Defence,Defence Support Group,05/03/2015,IT Services,Corporate,EQUINITI ICS LTD,M1 5LN,10266559,Administration,"Ł34,800.00"
Ministry of Defence,Ministry of Defence,26/03/2015,Spend on Inventory - General,Defence Equipment + Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,450164,Spend on Inventory - General,"Ł34,753.08"
Ministry of Defence,Ministry of Defence,06/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,442732,Equipment support non-project costs,"Ł34,721.38"
Ministry of Defence,Ministry of Defence,24/03/2015,Fuel for military use,Air Command,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,448899,Bulk aviation fuel consumed,"Ł34,672.22"
Ministry of Defence,Ministry of Defence,24/03/2015,Research and development,Land Forces,SERCO LIMITED,RG27 9UY,449137,Feasibility studies covering concept/assessment phase costs,"Ł34,670.66"
Ministry of Defence,Ministry of Defence,19/03/2015,IT and communication services,JFC,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,447315,Computer equipment costing below the capitalisation threshold,"Ł34,621.92"
Ministry of Defence,Ministry of Defence,12/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,M16 0TW,444372,Utilities consumed - gas,"Ł34,598.10"
Ministry of Defence,Ministry of Defence,25/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,PARK AIR SYSTEMS LTD,PE6 8UE,449676,Equipment support project costs,"Ł34,597.50"
Ministry of Defence,Ministry of Defence,18/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA ES (UK) LIMITED,WS11 8JP,447097,Estate + facilities management services - accommodation inventory + service,"Ł34,595.88"
Ministry of Defence,Ministry of Defence,09/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,443016,Equipment support non-project costs,"Ł34,588.24"
Ministry of Defence,Ministry of Defence,30/03/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,452540,Computer equipment costing below the capitalisation threshold,"Ł34,546.36"
Ministry of Defence,Ministry of Defence,13/03/2015,Externally delivered education and training,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS GROUP UK AND IRELAND LIMITED,B45 9PZ,445092,External military training ,"Ł34,510.38"
Ministry of Defence,Ministry of Defence,24/03/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,449107,Cost of food purchases,"Ł34,501.43"
Ministry of Defence,Ministry of Defence,02/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,VL TEST SYSTEMS LTD,MK18 1WA,441009,Equipment support non-project costs,"Ł34,472.00"
Ministry of Defence,Ministry of Defence,17/03/2015,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,446148,Cost of other material consumed,"Ł34,432.86"
Ministry of Defence,Ministry of Defence,27/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,5000125785,Works - estate management,"Ł34,394.64"
Ministry of Defence,Ministry of Defence,27/03/2015,Purchase of general transport equipment,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,200000021305,Transport other asset - in year capital addition,"Ł34,266.81"
Ministry of Defence,Ministry of Defence,25/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,5000125687,Works - estate management,"Ł34,240.96"
Ministry of Defence,Ministry of Defence,03/03/2015,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,441104,Cost of other material consumed,"Ł34,207.54"
Ministry of Defence,Ministry of Defence,30/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,INTEPRO UK LIMITED,GU47 9DN,452245,Equipment support non-project costs,"Ł34,188.50"
Ministry of Defence,Ministry of Defence,12/03/2015,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,444446,Spend on Inventory - General,"Ł34,134.32"
Ministry of Defence,Council of Reserve Forces and Cadets Association,16/03/2015,Condition Grade Improvement,Estates Management,QDL Contractors,CF46 5HE,8398,Condition Grade Improvement,"Ł34,098.54"
Ministry of Defence,Ministry of Defence,13/03/2015,Spend on Inventory - General,Defence Equipment + Support,AVIATION JERSEY LTD,JE2 6SB,445001,Spend on Inventory - General,"Ł34,077.20"
Ministry of Defence,Ministry of Defence,13/03/2015,Research and development,JFC,IMPERIAL COLLEGE LONDON,SW7 2AZ,445189,Research and development excluding defence science and technology laboratory,"Ł34,000.00"
Ministry of Defence,Ministry of Defence,20/03/2015,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,447803,Computer equipment costing below the capitalisation threshold,"Ł33,991.44"
Ministry of Defence,Ministry of Defence,16/03/2015,Spend on Inventory - General,Defence Equipment + Support,BACHE PALLETS LTD,DY9 8HU,445530,Spend on Inventory - General,"Ł33,942.96"
Ministry of Defence,British Defence Staff - United States,07/04/2015,EQUIPMENT SUPPORT-OTHER,UKDPO-D-01619,HONEYWELL INC,,394100,"UKDPO-D-01619
CS BAE125 PLATFORM","Ł33,927.96"
Ministry of Defence,Ministry of Defence,26/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,449867,Equipment support non-project costs,"Ł33,915.39"
Ministry of Defence,Ministry of Defence,05/03/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FALKLAND ISLANDS GOVERNMENT,,3000012042,Utilities consumed - electricity,"Ł33,892.88"
Ministry of Defence,Ministry of Defence,24/03/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,449204,Spend on Inventory - General,"Ł33,891.80"
Ministry of Defence,Defence Support Group,05/03/2015,Works-Facilities Charges,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,BA1 5AB,10269456,Site Costs,"Ł33,867.18"
Ministry of Defence,Ministry of Defence,17/03/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,446216,Freight movement costs,"Ł33,865.99"
Ministry of Defence,Ministry of Defence,09/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,443166,Estate + facilities management services - accommodation inventory + service,"Ł33,865.34"
Ministry of Defence,United Kingdon Hydrographic Office,02/03/2015,Computer maintenance & hire,ICT Delivery Business Group,SevenCs GmbH,,2000072876,Computer maintenance & hire,"Ł33,765.28"
Ministry of Defence,Ministry of Defence,18/03/2015,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,446826,Cost of ground diesel fuel consumed,"Ł33,651.63"
Ministry of Defence,Ministry of Defence,11/03/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,185194,Cost of ground diesel fuel consumed,"Ł33,618.40"
Ministry of Defence,Ministry of Defence,11/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,444019,Equipment support project costs,"Ł33,609.52"
Ministry of Defence,Ministry of Defence,05/03/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,441889,Consumption of medical dental and veterinary inventory,"Ł33,605.89"
Ministry of Defence,Ministry of Defence,18/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,446786,Estate + facilities management services - accommodation inventory + service,"Ł33,597.08"
Ministry of Defence,Ministry of Defence,23/03/2015,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,448436,Cost of ground diesel fuel consumed,"Ł33,562.48"
Ministry of Defence,Ministry of Defence,05/03/2015,Externally delivered education and training,Defence Equipment + Support,CAPITA BUSINESS SERVICES LTD,DL1 9HN,442001,External training - civilian,"Ł33,543.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,25/03/2015,Condition Grade Improvement,Estates Management,Deloitte MCS Limited,EC4A 3BZ,476,Condition Grade Improvement,"Ł33,477.60"
Ministry of Defence,Ministry of Defence,26/03/2015,Design services and minor equipment purchases,Defence Equipment + Support,MERKLE (UK) LIMITED,OL9 7LD,450206,Equipment support non-project costs,"Ł33,439.95"
Ministry of Defence,Ministry of Defence,24/03/2015,Spend on Inventory - General,Defence Equipment + Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,448991,Spend on Inventory - General,"Ł33,154.56"
Ministry of Defence,Defence Infrastructure Organisation -Security Service Group,10/03/2015,Estates-Equipment/Works,Defence Infrastructure Organisation -Security Service Group,ASTUTE TECHNOLOGY,CM5 9EL,AP121415004,Estates-Equipment/Works,"Ł33,150.00"
Ministry of Defence,Ministry of Defence,05/03/2015,Purchase of inventory and services ,JFC,XMA LTD,NG11 7EP,442506,Cost of other material consumed,"Ł33,103.26"
Ministry of Defence,Ministry of Defence,20/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,447725,Estate + facilities management services - accommodation inventory + service,"Ł33,030.91"
Ministry of Defence,Ministry of Defence,10/03/2015,Food and clothing,Land Forces,PULSE FITNESS LTD,CW12 4TR,443856,Cost of purchasing and repairing clothing,"Ł32,977.68"
Ministry of Defence,Ministry of Defence,27/03/2015,Spend on Inventory - General,Defence Equipment + Support,MARTIN-BAKER AIRCRAFT COMPANY LIMITED,UB9 5AL,450821,Spend on Inventory - General,"Ł32,907.47"
Ministry of Defence,Ministry of Defence,12/03/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,444437,Works - estate management,"Ł32,903.58"
Ministry of Defence,Ministry of Defence,23/03/2015,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,448724,External military training ,"Ł32,892.00"
Ministry of Defence,British Defence Staff - United States,27/03/2015,MEDICAL-NON HOSPITAL TREATMENT,MEDICAL EXPENSE 201503,MERITAIN HEALTH,,393589,"MEDICAL EXPENSE 201503
UNSPECIFIED","Ł32,859.68"
Ministry of Defence,Ministry of Defence,06/03/2015,Spend on Inventory - General,Defence Equipment + Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,443004,Spend on Inventory - General,"Ł32,780.13"
Ministry of Defence,Ministry of Defence,23/03/2015,Administration,Land Forces,DRIVER AND VEHICLE LICENSING AGENCY,SA6 7JL,200000021251,General administration,"Ł32,769.75"
Ministry of Defence,Council of Reserve Forces and Cadets Association,31/03/2015,Assets in the Course of Construction,Capital Expenditure,7even Construction Limited,PH22 1ST,9604,Assets in the Course of Construction,"Ł32,765.51"
Ministry of Defence,Council of Reserve Forces and Cadets Association,19/03/2015,Condition Grade Improvement,Estates Management,Babcock Infrastructure Services,BS32 4AQ,1440,Condition Grade Improvement,"Ł32,742.00"
Ministry of Defence,Ministry of Defence,23/03/2015,Administration,Navy Command,CAPITA BUSINESS SERVICES LTD,DL1 9HN,448319,General administration,"Ł32,729.26"
Ministry of Defence,Ministry of Defence,19/03/2015,Spend on Inventory - General,Defence Equipment + Support,MAXORD BALLISTICS LIMITED,EN8 1JQ,2000024409,Spend on Inventory - General,"Ł32,727.27"
Ministry of Defence,Ministry of Defence,19/03/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,447303,Cost of clothing and textile services received,"Ł32,650.66"
Ministry of Defence,Ministry of Defence,27/03/2015,Medical treatment & stores and welfare services,Air Command,RAF SPORTS BOARD,HP22 5PG,451008,Welfare services including sports equipment and ministers of religion.,"Ł32,582.44"
Ministry of Defence,Ministry of Defence,16/03/2015,Purchase of inventory and services ,JFC,XMA LTD,NG11 7EP,446094,Cost of other material consumed,"Ł32,501.23"
Ministry of Defence,Ministry of Defence,06/03/2015,Externally delivered education and training,Land Forces,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,442749,External military training ,"Ł32,495.00"
Ministry of Defence,Ministry of Defence,10/03/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,LOGISTICAL SUPPORT SERVICES  LIMITED,BS36 2RL,443743,Freight movement costs,"Ł32,456.98"
Ministry of Defence,Ministry of Defence,04/03/2015,General services and support,Defence Equipment + Support,MINISTRY OF JUSTICE,NP20 9BB,185145,Purchase of defence support equipment below capitalisation threshold of Ł25k.,"Ł32,448.00"
