Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,03-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1128229,"3,534.54",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,03-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1128229,"12,470.25",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,03-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1128229,"13,243.75",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,03-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1128229,"92,966.00",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,03-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,HAMMICKS LEGAL INFORMATION SERVICES,1128229,"710,732.47",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,07-Apr-14,265000-IT & Telecommunications,LZ600-Transforming Justice,HP ENTERPRISE SERVICES UK LTD,1128593,"120,273.32",RFS9095-4 Element 3 Rehabilitation Programme - TS2/ TOM Support. & RFS9095-4 Element 4 HP Support to Manual Migration
Ministry of Justice,MoJ HQ,03-Apr-14,212001-Agency staff,LZ600-Transforming Justice,KPMG,1128271,"117,000.00",Secondment of Assurance Director 
Ministry of Justice,MoJ HQ,03-Apr-14,212001-Agency staff,LZ600-Transforming Justice,KPMG,1128271,"23,400.00",VAT for Secondment of Assurance Director 
Ministry of Justice,MoJ HQ,10-Apr-14,264000-Consultancy,LZ600-Transforming Justice,KPMG,1129120,"78,931.00",Financial advisory (including Challenge the PayMech)
Ministry of Justice,MoJ HQ,10-Apr-14,264000-Consultancy,LZ600-Transforming Justice,KPMG,1129120,"220,702.00",Financial advisory (including Challenge the PayMech)
Ministry of Justice,MoJ HQ,14-Apr-14,264000-Consultancy,LZ600-Transforming Justice,KPMG,1129580,"382,471.00",Financial advisory (including Challenge the PayMech)
Ministry of Justice,MoJ HQ,17-Apr-14,264000-Consultancy,LZ600-Transforming Justice,PA CONSULTING GROUP,1129978,"27,000.00",NOMS Change and ICT Directorate resourcing to release staff in support of Rehabilitation Programme.
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,LZ600-Transforming Justice,SPECIALIST COMPUTER CENTRES PLC (SCC),1128418,7.7,"Creation of DESIGN102 centre for Shared Services (Ministry of Justice, Home Office and Cabinet Office)"
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,LZ600-Transforming Justice,SPECIALIST COMPUTER CENTRES PLC (SCC),1128418,47.75,"Creation of DESIGN102 centre for Shared Services (Ministry of Justice, Home Office and Cabinet Office)"
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,LZ600-Transforming Justice,SPECIALIST COMPUTER CENTRES PLC (SCC),1128418,"1,037.94","Creation of DESIGN102 centre for Shared Services (Ministry of Justice, Home Office and Cabinet Office)"
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,LZ600-Transforming Justice,SPECIALIST COMPUTER CENTRES PLC (SCC),1128418,"1,779.62","Creation of DESIGN102 centre for Shared Services (Ministry of Justice, Home Office and Cabinet Office)"
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,LZ600-Transforming Justice,SPECIALIST COMPUTER CENTRES PLC (SCC),1128418,"27,021.20","Creation of DESIGN102 centre for Shared Services (Ministry of Justice, Home Office and Cabinet Office)"
Ministry of Justice,MoJ HQ,24-Apr-14,263000-Other Contracted Out Services,LZ600-Transforming Justice,STAFFORDSHIRE COUNTY COUNCIL,24756,"433,281.07",Staffordshire Council County to continue to provide the Claims Management Regulation Compliance Office under contract to the MOJ.
Ministry of Justice,MoJ HQ,24-Apr-14,263000-Other Contracted Out Services,LZ600-Transforming Justice,STAFFORDSHIRE COUNTY COUNCIL,24756,"86,656.21",Staffordshire Council County to continue to provide the Claims Management Regulation Compliance Office under contract to the MOJ.
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1128424,"104,334.14",RFS124335 - Transforming Rehabilitation Changes Commercial Cover.
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"-92,944.26",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"-79,461.45",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"-12,240.17",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"-12,240.17",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,0.73,Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"4,675.28",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"12,240.17",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"12,240.17",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"12,240.17",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"23,374.48",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"23,376.40",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"46,473.84",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"61,200.84",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,03-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1128437,"74,649.60",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"79,461.45",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"92,944.26",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"232,352.08",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,17-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1130058,"232,369.20",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,10-Apr-14,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1129356,"336,106.41",Legal publications for the judiciary and courts
Ministry of Justice,MoJ HQ,07-Apr-14,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1128712,"139,999.95",Special Projects undertaken by TNT at MoJ's request to securely destroy records
Ministry of Justice,MoJ HQ,28-Apr-14,265000-IT & Telecommunications,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,"5,736.87",AppleCare Protection Plan - extended service agreement 
Ministry of Justice,MoJ HQ,28-Apr-14,265000-IT & Telecommunications,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,"1,147.37",AppleCare Protection Plan - extended service agreement 
Ministry of Justice,MoJ HQ,28-Apr-14,265000-IT & Telecommunications,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,44.88,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,28-Apr-14,265000-IT & Telecommunications,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,8.98,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,28-Apr-14,532000-Tangible GBV - Additions,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,"18,503.82",Mobile Computing Devices
Ministry of Justice,MoJ HQ,28-Apr-14,532000-Tangible GBV - Additions,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,160,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,28-Apr-14,532000-Tangible GBV - Additions,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,"4,497.54",Mobile Computing Devices
Ministry of Justice,MoJ HQ,28-Apr-14,532000-Tangible GBV - Additions,MA100-Digital Services Division,SPECIALIST COMPUTER CENTRES PLC (SCC),1130671,"33,199.74",Mobile Computing Devices
Ministry of Justice,MoJ HQ,14-Apr-14,245000-Grants in Aid to NDPBs,MD600-Information Directorate,INFORMATION COMMISSIONERS OFFICE (ICO),4477,"937,500.00",Grant in aid payment to the Information Commissioner's Office
Ministry of Justice,MoJ HQ,14-Apr-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1129485,"1,039.98",VAT EXEMPT - Items that do not incur VAT
Ministry of Justice,MoJ HQ,14-Apr-14,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1129485,"22,649.90","Conference venue, accommodation, catering and other costs relating to Judicial Training for First Tier Immigration and Asylum judges"
Ministry of Justice,MoJ HQ,07-Apr-14,512000-Intangible GBV - Additions,NX900-MOJ Shared Services,HP ENTERPRISE SERVICES UK LTD,1128593,"641,812.60",Shared service programme Merge project IT development cost Hewlett Packard
Ministry of Justice,MoJ HQ,03-Apr-14,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1128282,"124,741.80","Charged via Liberata for an increase in Oracle Service charges for Jan 14 - Mar 14. This cost is shared between HR, MOJ, HMCS, JAC, LAA and Wales"
Ministry of Justice,MoJ HQ,22-Apr-14,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1130142,"1,306,337.30","Relates to April 14 Liberata Service of ARAMIS Finance & Accounting Services supplied to MOJ. Contract is in place for this service. This cost is shared between HR, MOJ, HMCS, JAC, LAA and Wales."
Ministry of Justice,MoJ HQ,22-Apr-14,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1130142,"256,268.85",Relates to April 14 Liberata Services of Payroll Administration for MOJ. Contract is in place for this service.
Ministry of Justice,MoJ HQ,24-Apr-14,512000-Intangible GBV - Additions,NX900-MOJ Shared Services,LIBERATA UK LTD,1130323,"42,587.50",Shared service programme Merge project IT development cost Liberata
Ministry of Justice,MoJ HQ,09-Apr-14,246000-Current Grants,NZ401-Finance Group Feeder,UK SUPREME COURT,4467,"1,313,280.00","Funding Contribution for UKSC - FY14/15 - Qtr1,Qtr2,Qtr3, Qtr4 & Additional Funding"
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,420.2,102 Petty France Total Facility Management (TFM) Contract - Soft Fixed Services - Catering; Vending
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,"85,384.08",102 Petty France Total Facility Management (TFM) Contract - Hard Fixed Services - Cleaning
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,"6,973.77",102 Petty France Total Facility Management (TFM) Contract - Soft Fixed Services - Waste Disposal
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,"42,599.45",102 Petty France Total Facility Management (TFM) Contract - Hard Fixed Services - Management
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,"9,919.47",102 Petty France Total Facility Management (TFM) Contract - Soft Fixed Services - Management
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,"63,758.65",102 Petty France Total Facility Management (TFM) Contract - Hard Fixed Services - M&E Repair & Maintenance
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,"17,097.23",102 Petty France Total Facility Management (TFM) Contract - Hard Fixed Services - Internal Repair & Maintenance
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,277.28,102 Petty France Total Facility Management (TFM) Contract - Hard Fixed Services - Grounds Maintenance
Ministry of Justice,MoJ HQ,17-Apr-14,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1129736,512.75,102 Petty France Total Facility Management (TFM) Contract - Soft Fixed Services - Pest & Vermin Control - Building Operation
Ministry of Justice,MoJ HQ,10-Apr-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1128847,"45,078.25",ATOS move and testing equipment from the 10th to 3rd floor 102 Petty France
Ministry of Justice,MoJ HQ,17-Apr-14,223001-Printing Postage and Office expenditure,NZ406-Strategic Estates Feeder,DX NETWORK SERVICES LTD,1129831,"31,726.17",Annual cost for the use of DX boxes throughout the MoJ HQ estate
Ministry of Justice,MoJ HQ,24-Apr-14,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1130257,"22,359.54",Electricity supply in 2013-14 to Clive House.
Ministry of Justice,MoJ HQ,24-Apr-14,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1130257,20.99,Electricity supply in 2013-14 to Clive House.
Ministry of Justice,MoJ HQ,24-Apr-14,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1130257,"4,471.91",Electricity supply in 2013-14 to Clive House.
Ministry of Justice,MoJ HQ,24-Apr-14,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1130257,"58,227.90",Electricity supply in 2013-14 to 102 Petty France.
Ministry of Justice,MoJ HQ,24-Apr-14,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1130257,94.45,Electricity supply in 2013-14 to 102 Petty France.
Ministry of Justice,MoJ HQ,24-Apr-14,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1130257,"11,645.58",Electricity supply in 2013-14 to 102 Petty France.
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1128087,"12,580.00",This item is cancelled out by the line below
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1128087,"-12,580.00",This item is cancelled out by the line above
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1128087,"62,900.00",Payment for accepted deliverables relating to Headquarters & Arms Length Bodies Technical Delivery Assurance
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1128087,"12,580.00",VAT on above invoice no 5240
Ministry of Justice,MoJ HQ,28-Apr-14,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1130460,"285,450.00",HMCTS Enterprise + Security architecture and assurance work packages inc RMADS and Business Process Modelling
Ministry of Justice,MoJ HQ,28-Apr-14,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1130460,"57,090.00",HMCTS Enterprise + Security architecture and assurance work packages inc RMADS and Business Process Modelling
Ministry of Justice,MoJ HQ,10-Apr-14,222002-Other Property Costs,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128847,"61,241.52",This is to support delivery of the EMS Services as specified in the DISC Exit Schedule 9.5 and the DISC Contract Extension CCN 1999. This PO is for Core Team EMS support.
Ministry of Justice,MoJ HQ,10-Apr-14,222002-Other Property Costs,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128847,"12,248.30",This is to support delivery of the EMS Services as specified in the DISC Exit Schedule 9.5 and the DISC Contract Extension CCN 1999. This PO is for Core Team EMS support.
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"25,000.00",Costs relating to Social Media security project
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"103,165.60",ICT Laptops (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"296,818.20",ICT Laptops (Schedule)
Ministry of Justice,MoJ HQ,17-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1129742,"1,315,226.88",ICT Network Services (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"582,987.00",ICT Service Desk (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"934,473.10",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"184,493.25",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"36,533.70",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,17-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1129742,"95,159.35",ICT App Maint & Supp (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"37,532.27",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"7,506.45",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"24,860.62",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"4,972.12",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"126,501.09",ICT Other (Schedule)
Ministry of Justice,MoJ HQ,17-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1129742,"40,257.00",Application Maintenance & Support Costs for the Legal Aid Agency supplied by ATOS
Ministry of Justice,MoJ HQ,17-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1129742,"8,051.40",Application Maintenance & Support Costs for the Legal Aid Agency supplied by ATOS
Ministry of Justice,MoJ HQ,14-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1129453,"68,077.00",One off ICT charges relating to expansion at Axis House Birmingham 
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"66,016.00",Set Up costs for Telephony services in Judges Lodgings
Ministry of Justice,MoJ HQ,03-Apr-14,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"13,203.20",VAT on above payment
Ministry of Justice,MoJ HQ,03-Apr-14,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"74,280.00",Workplace Live Commissioning Trial Project Management for Initiation Stage
Ministry of Justice,MoJ HQ,03-Apr-14,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"70,091.00",Workplace Live Commissioning Trial technology Hardware Milestone 1
Ministry of Justice,MoJ HQ,28-Apr-14,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1130473,"300,000.00",Workplace Live Commissioning Trial DSUP March 2014 resource costs
Ministry of Justice,MoJ HQ,03-Apr-14,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"254,888.00",Legal Aid Agency Recovery Island  - build migration and support (Milestone 3 - completion of Phase 4 & 5)
Ministry of Justice,MoJ HQ,24-Apr-14,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1130219,"200,000.00",Legal Aid Agency Recovery Island  - build migration and support (partial completion of project)
Ministry of Justice,MoJ HQ,03-Apr-14,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"150,000.00",Legal Aid Agency Recovery Island  - build migration and support (Partial completion Milestone 4 & 5)
Ministry of Justice,MoJ HQ,03-Apr-14,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1128099,"114,705.00",Legal Aid Agency Disater Recovery  - build migration and support (Partial completion Milestone 2 plus cost of pause)
