Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,Core Defra,16/05/2013,Electricity,Chief Operating Officer DG,E D F Energy,1.45E+15,"25,867.16","Defra Property Holding Costs - Electricity for Cefas, Lowestoft - April 2013",PL3 5XQ,,,B0940000,Expense,
Defra,Core Defra,16/05/2013,Electricity,Chief Operating Officer DG,E D F Energy,150010513,"34,793.16","Defra Property Holding Costs - Electricity for Animal Health and Veterinary Laboratories Agency, Weybridge - April 2013",PL3 5XQ,,,B0870000,Expense,
Defra,Core Defra,16/05/2013,Electricity,Chief Operating Officer DG,E D F Energy,141020513,"75,118.80","Defra Property Holding Costs - Electricity for Animal Health and Veterinary Laboratories Agency, Weybridge - April 2013",PL3 5XQ,,,B0870000,Expense,
Defra,Core Defra,24/05/2013,Electricity,Chief Operating Officer DG,E D F Energy,139070513,"143,303.63","Defra Property Holding Costs - Electricity for Food and Environment Research Agency, York - April 2013",PL3 5XQ,,,B2810000,Expense,
Defra,Core Defra,14/05/2013,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025320,"2,051,217.55",Facilities management core contract costs,BS32 4NH,,10321,0,Expense,
Defra,Core Defra,14/05/2013,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025621,"57,648.41",Facilities management core contract costs,BS32 4NH,,10321,0,Expense,
Defra,Core Defra,22/05/2013,Estates IFM Pass- Through Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025671,"40,371.48",Facilities management core contract costs - March 2013,BS32 4NH,,10226,0,Expense,
Defra,Core Defra,07/05/2013,Estates Professional Fees & Services,Chief Operating Officer DG,D T Z,206302,"37,862.60",Property holding costs - Estates Professional Fees - April 2013,EH3 9QG,,10344,DTZ00000,Expense,
Defra,Core Defra,10/05/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025677,"31,691.25","Refurbishment works of Nobel House, London - April 2013",BS32 4NH,,17000,B1960000,Expense,
Defra,Core Defra,24/05/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025732,"34,001.52",Provision of facilities management ,BS32 4NH,,13337,0,Expense,
Defra,Core Defra,24/05/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025730,"147,081.56",Provision of facilities management ,BS32 4NH,,17614,B0720000,Asset,
Defra,Core Defra,24/05/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025731,"241,806.00",Provision of facilities management ,BS32 4NH,,17808,0,Asset,
Defra,Core Defra,24/05/2013,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025728,"153,119.10",Provision of facilities management ,BS32 4NH,,14200,0,Asset,
Defra,Core Defra,29/05/2013,Gas,Chief Operating Officer DG,Corona Energy,8239195,"26,773.54","Defra Property Holding Costs - Gas for Animal Health and Veterinary Laboratories Agency, Weybridge - April 2013",WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,29/05/2013,Gas,Chief Operating Officer DG,Corona Energy,8239293,"82,652.48","Defra Property Holding Costs - Gas for Animal Health and Veterinary Laboratories Agency, Weybridge - May 2013",WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,29/05/2013,Gas,Chief Operating Officer DG,Corona Energy,8235834,"44,922.68","Defra Property Holding Costs - Gas for Animal Health and Veterinary Laboratories Agency, Weybridge - March 2013",WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,29/05/2013,Gas,Chief Operating Officer DG,Corona Energy,8239231,"46,515.14","Defra Property Holding Costs - Gas for Animal Health and Veterinary Laboratories Agency, Weybridge - April 2013",WD17 1JW,,,B0870000,Expense,
Defra,Core Defra,02/05/2013,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens Kew,KEWGIA021314,"3,000,000.00",Grant In Aid Payment - Kew - May 2013,TW9 3AB,,Exempt,0,Expense,
Defra,Core Defra,16/05/2013,IBM Base Services Control,Chief Operating Officer DG,Oracle Corporation UK Ltd,1404523,"217,372.31",Oracle Advanced Customer Support - licence,RG6 1RA,,18600,0,Expense,
Defra,Core Defra,16/05/2013,IBM Base Services Control,Chief Operating Officer DG,Oracle Corporation UK Ltd,1405494,"27,889.27",Oracle Advanced Customer Support,RG6 1RA,,18600,0,Expense,
Defra,Core Defra,31/05/2013,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5805130172,"6,145,280.63",IT Services May 2013,GU1 2LD,SME,10040,0,Expense,
Defra,Core Defra,14/05/2013,Inwards Secondments,Chief Operating Officer DG,Natural England,8000012265,"25,964.65",Staff secondment from Natural England,YO1 7PX,,Exempt,0,Expense,
Defra,Core Defra,29/05/2013,IT Software,Chief Operating Officer DG,BravoSolution UK Ltd,BUK13V0004598,"129,276.00",Licence Renewal for e-tendering system (AWARD e-Evaluation Portal) 2013/14,EC2M 7AD,,17510/1,0,Expense,
Defra,Core Defra,14/05/2013,Late Payments - Compensations,Chief Operating Officer DG,H M Revenue & Customs,Witholding Tax adjustment,"104,923.81",Withholding tax adjustment,BD98 8AA,,,0,Expense,
Defra,Core Defra,29/05/2013,Network Services - Including Assets,Chief Operating Officer DG,IBM United Kingdom Ltd,5805130487,"74,220.94","Catchup charges 2012-13, December 2012 - March 2013: Nobel House and Millbank Wireless Local Area Network Coverage Expansion",GU1 2LD,SME,FRW10040-00,CCWLAN00,Expense,
Defra,Core Defra,02/05/2013,Office Eqpt Hire,Chief Operating Officer DG,Xerox (UK) Ltd,1601845460,"43,165.45",Rental and copier charges September 2012 to September 2013,BN13 1QG,,10022,B1960000,Expense,
Defra,Core Defra,22/05/2013,Other Current Payments E,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025670,"51,109.52",Telecomms Services - March 2013,BS32 4NH,,10226,0,Expense,
Defra,Core Defra,14/05/2013,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025321,"576,352.07",Provision of facilities management - maintenance,BS32 4NH,,10321,0,Expense,
Defra,Core Defra,24/05/2013,Rents to Landlords,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00025729,"105,333.56",Provision of facilities management ,BS32 4NH,,17346,0,Asset,
Defra,Core Defra,16/05/2013,Sponsorship,Chief Operating Officer DG,Ninian Solutions Ltd (Huddle),12180,"96,000.00",Annual subscription to Huddle G-Cloud 2013/14,EC1Y 2BP,SME,ecm_3158,0,Expense,
Defra,Core Defra,02/05/2013,Telephone Call Charges (C),Chief Operating Officer DG,Level 3 Communications UK Limited,80327540,"78,448.89",Telecomms Services,RG24 8NA,,Exempt,0,Expense,
Defra,Core Defra,09/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5804130838,"25,939.51",Architecture investigation for technology refresh,GU1 2LD,SME,FRW10040-00,P12TR010,Expense,
Defra,Core Defra,16/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5804131121,"68,276.70",Technology Refresh - April 2013,GU1 2LD,SME,FRW10040-00,P12TR120,Expense,
Defra,Core Defra,22/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5804131119,"30,091.30",Websphere Process Choreographer Replacement - April 2013,GU1 2LD,SME,FRW10040-00,P12TR100,Expense,
Defra,Core Defra,29/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5805130285,"92,489.44",Software Technology Refresh - May 2013,GU1 2LD,SME,FRW10040-00,P12TR080,Expense,
Defra,Core Defra,29/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5805130282,"30,091.30",Websphere Process Choreographer Replacement - May 2013,GU1 2LD,SME,FRW10040-00,P12TR100,Expense,
Defra,Core Defra,29/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5805130283,"86,780.54",Data Centre Disaster Recovery Phase II; Delivery 1 Draft Disaster Recovery Guide - May 2013,GU1 2LD,SME,FRW10040-00,0,Expense,
Defra,Core Defra,29/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5805130284,"41,456.99",Data Centre Disaster Recovery Phase II; Delivery 1 Completion of Technical Implementation Procedure  - May 2013,GU1 2LD,SME,FRW10040-00,0,Expense,
Defra,Core Defra,31/05/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5805130280,"129,512.67",Technology Refresh - March 2013,GU1 2LD,SME,FRW10040-00,P12TR180,Expense,
Defra,Core Defra,07/05/2013,Application Services/Applications On-Boarding,Policy Delivery DG,IBM United Kingdom Ltd,5804130366,"50,477.62",Drinking Water Inspectorate business objective reporting solution  - April 2013,GU1 2LD,SME,FRW10040-00,02DWDWIE,Expense,
Defra,Core Defra,16/05/2013,Application Services/Applications On-Boarding,Policy Delivery DG,IBM United Kingdom Ltd,5804131120,"48,458.52",Drinking Water Inspectorate business objective reporting solution  - April 2013,GU1 2LD,SME,FRW10040-00,02DWDWIE,Expense,
Defra,Core Defra,29/05/2013,Application Services/Applications On-Boarding,Policy Delivery DG,IBM United Kingdom Ltd,5805130279,"25,073.02",Drinking Water Inspectorate Enquiries Database - May 2013,GU1 2LD,SME,FRW10040-00,02DWDWIE,Expense,
Defra,Core Defra,10/05/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,260413,"63,870.00",Thames Tunnel Consultancy project,M2 3EY,,16757,0,Expense,
Defra,Core Defra,10/05/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,250413,"68,049.60",Thames Tunnel Consultancy project,M2 3EY,,16757,0,Expense,
Defra,Core Defra,02/05/2013,Contractor - Management Cover,Policy Delivery DG,Ricardo-A E A Ltd,6151753,"57,111.00",Provision of Technical Support for the Water Technology List 2012-14 ,OX11 0QJ,,13998,0,Expense,
Defra,Core Defra,02/05/2013,Current Grants - Local Authorities,Policy Delivery DG,Cotswolds Conservation Board,30413,"115,076.75",Grant payment to Cotswolds Area of Outstanding Natural Beauty Conservation Board,GL54 3JH,SME,GIA,0,Expense,
Defra,Core Defra,07/05/2013,Current Grants - Local Authorities,Policy Delivery DG,Swindon Borough Council,241332397,"27,857.00",Grant payment to Swindon Borough Council - Defra Fly-tipping partnership,SN1 2JH,,18012,WPWC0004,Expense,
Defra,Core Defra,07/05/2013,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,30513,"1,250,000.00",Local Services Support Grant - May 2013,HP2 4XN,,IGS,0,Expense,
Defra,Core Defra,10/05/2013,Current Grants - Local Authorities,Policy Delivery DG,Chilterns Conservation Board,280313,"111,633.00",Chilterns Area of Outstanding National Beauty Conservation Board Grant Payment - April to June 2013,OX39 4HA,SME,Grant,0,Expense,
Defra,Core Defra,09/05/2013,Current Grants E,Policy Delivery DG,St Helena National Trust,50413,"28,952.00",Darwin Initiative Grant - St Helena National Trust: Increasing local capacity to conserve St Helena's threatened native biodiversity ,STHL 1ZZ,SME,exempt,DARWINXX,Expense,
Defra,Core Defra,16/05/2013,Current Grants E,Policy Delivery DG,Zero Carbon Hub,620,"31,625.00",Grant Funding Offer - Action on Overheating in Homes Programme,MK5 8FP,SME,18160,INFRAPRO,Expense,
Defra,Core Defra,16/05/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,220413,"25,297.75",Darwin Initiative Grant - Building capacity of the next generation of Liberian conservation professionals (2012-2015),CB1 2JD,SME,Exempt,DARWINXX,Expense,
Defra,Core Defra,16/05/2013,Current Grants E,Policy Delivery DG,Birdlife International,150413,"26,046.00",Darwin Initiative Grant - Ecosystem conservation for climate change adaptation in East Africa (2012-2015),CB3 ONA,SME,Exempt,DARWDFID,Expense,
Defra,Core Defra,16/05/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,1.80E+12,"25,240.49",Darwin Initiative Grant - Underpinning the design and management of Cambodia's first Marine Protected Area (MPA) (2012-2015),CB1 2JD,SME,exempt,DARWINXX,Expense,
Defra,Core Defra,16/05/2013,Current Grants E,Policy Delivery DG,International Inst For Env & Dev,170413,"27,573.25",Darwin Initiative Grant - Research into policy-building capacity for conservation through poverty alleviation (2012-2015),WC1X 8NH,SME,Exempt,DARWDFID,Expense,
Defra,Core Defra,16/05/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,180413,"29,740.25",Darwin Initiative Grant - Conservation of the newly-discovered Burmese (Myanmaran) snub-nosed monkey (2012-2015),CB1 2JD,SME,Exempt,DARWINXX,Expense,
Defra,Core Defra,16/05/2013,Current Grants E,Policy Delivery DG,University Of Exeter,1.50E+12,"35,268.50",Darwin Initiative Grant - Implementing a Darwin Initiative Biodiversity Action Plan for Ascension Island (2012-2015),EX4 4QJ,,Exempt,DARWINXX,Expense,
Defra,Core Defra,22/05/2013,Current Grants E,Policy Delivery DG,North Pennines AONB Partnership,180413,"87,481.00",Grant - North Pennines Area of Outstanding Natural Beauty,DL13 2UY,,exempt,0,Expense,
Defra,Core Defra,22/05/2013,Current Grants E,Policy Delivery DG,Cornwall AONB Unit,260413,"58,503.53",Grant - Cornwall Area of Outstanding Natural Beauty,TR1 3AY,,exempt,0,Expense,
Defra,Core Defra,22/05/2013,Current Grants E,Policy Delivery DG,University Of Southampton,10513,"25,160.75","Darwin Initiative Grant - Galapagos marine invasive species: prevention, detection and management (2012- 2015)",SO17 1UY,,Exempt,DARWDFID,Expense,
Defra,Core Defra,22/05/2013,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,MAY1160513,"1,777,714.00",Grant - Waste and Resources Action Programme (WRAP),OX16 0AH,,Admin,0,Expense,
Defra,Core Defra,23/05/2013,Current Grants E,Policy Delivery DG,World Wide Fund for Nature (WWF),220513,"29,431.00",Darwin Initiative Grant - World Wide Fund for Nature,200,SME,,DARWDFID,Expense,
Defra,Core Defra,24/05/2013,Current Grants E,Policy Delivery DG,Lincolnshire Wolds AONB.,180413,"78,254.00",Grant - Lincolnshire Wolds Area of Outstanding Natural Beauty,LN1 1YL,,exempt,0,Expense,
Defra,Core Defra,24/05/2013,Current Grants E,Policy Delivery DG,University Of Liverpool,230413,"28,138.75",Darwin Initiative Grant - Using seabirds to inform Caribbean marine planning - April 2013 to June 2013,L69 3GL,,Grant,DARWPLUS,Expense,
Defra,Core Defra,24/05/2013,Current Grants E,Policy Delivery DG,Met Office,I0086858,"690,000.00",Grant - Providing an integrated Flood Forecasting and Alerts Service covering England to support and enhance existing national area delivery - April to June 2013,EX1 3PB,,tba,0,Expense,
Defra,Core Defra,09/05/2013,Current Grants UK,Policy Delivery DG,Keep Britain Tidy,107541,"172,500.00",Grant - Keep Britain Tidy - April 2013,WN3 4EX,SME,16247,0,Expense,
Defra,Core Defra,09/05/2013,Current Grants UK,Policy Delivery DG,Keep Britain Tidy,107542,"172,500.00",Grant - Keep Britain Tidy - May 2013,WN3 4EX,SME,16247,0,Expense,
Defra,Core Defra,02/05/2013,Evidence Non R&D,Policy Delivery DG,Marine Biological Association,321,"26,670.00","Development and implementation of the Marine Strategy Framework Directive (MSFD), specifically Descriptors on Biodiversity, Food Webs and Sea Floor Integrity",PL1 2PB,SME,17712,0,Expense,
Defra,Core Defra,07/05/2013,Evidence Non R&D,Policy Delivery DG,Office For National Statistics,1026389,"85,744.00",Family Food Statistical Report  - Q1,NP10 9XG,,Exempt,FCAG0006,Expense,
Defra,Core Defra,07/05/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152128,"36,604.30",Sustainable Consumption and Production Lead Contract - Energy Using Products ,OX11 0QJ,,10548,0,Expense,
Defra,Core Defra,10/05/2013,Evidence Non R&D,Policy Delivery DG,Kynetec Ltd,8373001619,"67,059.60",British Survey of Fertiliser Practice 2011 to 2014,RG20 8JE,SME,14262,FCAG0003,Expense,
Defra,Core Defra,10/05/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152190,"73,415.15",Sustainable Consumption and Production Lead Contract - Energy Using Products  - March 2013,OX11 0QJ,,10548,0,Expense,
Defra,Core Defra,14/05/2013,Evidence Non R&D,Policy Delivery DG,Food Standards Agency,1702067,"34,473.16",Transmissible Spongiform Encephalopathy sampling payments - January to March 2013,YO1 2YX,,Exempt,TSE002SH,Expense,
Defra,Core Defra,16/05/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152200,"76,904.00",Quality assurance/quality control top up services for Automatic Urban and Rural Networks (AURN) - April 2013,OX11 0QR,,Exempt,AQNONRDX,Expense,
Defra,Core Defra,16/05/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152236,"26,423.00",Baseline measurements - UK Stratospheric Ozone and Spectral Ultraviolet,OX11 0QR,,Exempt,AQNONRDX,Expense,
Defra,Core Defra,24/05/2013,Evidence Non R&D,Policy Delivery DG,Grant Thornton UK LLP,6778237,"71,100.00",Mapping Market Access Barriers for Food and Drink Exports,NN4 7YE,,Exempt,SFFS0003,Expense,
Defra,Core Defra,29/05/2013,Evidence Non R&D,Policy Delivery DG,Sinclair Knight Merz (Europe) Ltd,JW02882,"28,915.36",WasteDataFlow Management - May 2013,M5 3NN,,13908/3,0,Expense,
Defra,Core Defra,29/05/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8002891,"1,802,196.25",CEFAS Higher Level Agreement Payment,NR33 0HT,SME,IDS,0,Expense,
Defra,Core Defra,31/05/2013,Evidence Non R&D,Policy Delivery DG,G H K Consulting Ltd,30405695,"26,988.75",Evidence Base Services for Energy-Using Products - April 2013,EC1R 5BL,SME,Omnicom 18616,0,Expense,
Defra,Core Defra,07/05/2013,Grant-in Aid Payments,Policy Delivery DG,Consumer Council for Water (CCW),20413,"1,282,500.00",Consumer Council for Water Grant-in-Aid - May 2013,B2 4AJ,,tba,0,Expense,
Defra,Core Defra,07/05/2013,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAMAY13,"20,000,000.00",Environment Agency Grant-in-Aid - May 2013,BS1 5AH,,18342,0,Expense,
Defra,Core Defra,07/05/2013,Grant-in Aid Payments,Policy Delivery DG,Natural England,250413,"15,000,000.00",Natural England Grant-in-Aid - May 2013,YO1 7PX,,18523,0,Expense,
Defra,Core Defra,07/05/2013,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,20513,"3,223,418.29",Marine Management Organisation Grant-in-Aid - May 2013,NE4 7YH,SME,18506,0,Expense,
Defra,Core Defra,14/05/2013,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,30513,"737,000.00",Joint Nature Conservation Committee Grant-in-Aid - May 2013,PE1 1JY,SME,18522,0,Expense,
Defra,Core Defra,13/05/2013,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,FUND3030UK030513,"6,990,626.12",Industrial gases and pollution foreign payment,100,,,0,Expense,
Defra,Core Defra,14/05/2013,IT Software,Policy Delivery DG,University Of Southampton,44125069,"62,160.00",Rural Development Programme for England (RDPE) database - development of Quick Wins,SO17 1BJ,,16364,0,Expense,
Defra,Core Defra,02/05/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Elm Farm Research Centre,1448,"25,087.03","Adaptive winter wheat populations: development, genetic characterisation and application  - January to March 2013",RG20 0HR,SME,,0,Expense,
Defra,Core Defra,02/05/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20027885,"30,693.43",Harnessing new technologies for sustainable oat production and utilisation January to March 2013,SY23 2AX,,exempt,SFFS0006,Expense,
Defra,Core Defra,02/05/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Institute of Zoology,32185,"62,307.00",Cetacean Strandings around the UK Coast 2011/12,NW1 4RY,,Exempt,0,Expense,
Defra,Core Defra,02/05/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Association of IFCAs,33,"86,607.97",Fisheries Management in European Marine Sites research equipment,IP33 2NH,SME,exempt,0,Expense,
