Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) 
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,236.78
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,"2,687.83"
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,284.13
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,59.19
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,26.05
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,"2,263.32"
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,76.95
FCO,FCO,13-Dec-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,"13,614.46"
FCO,FCO,13-Dec-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,"4,735.47"
FCO,FCO,13-Dec-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,195.34
FCO,FCO,13-Dec-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,23.67
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,"1,953.38"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,118.39
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,100.63
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,29.59
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,118.39
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,1.78
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,6.51
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,31.37
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,5.92
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,"1,361.45"
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,473.54
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,19.53
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,2.37
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,195.34
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,11.84
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,10.06
FCO,FCO,13-Dec-12,Overseas Reclaimable Taxes,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000366,2.96
FCO,FCO,13-Dec-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,299.5
FCO,FCO,13-Dec-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,641.8
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"1,283.59"
FCO,FCO,13-Dec-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"3,422.91"
FCO,FCO,13-Dec-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"2,567.18"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"56,775.82"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,42.79
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,221.49"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"1,283.59"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"17,970.28"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,904.52"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,647.80"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,42.79
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,417.96"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"1,026.87"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,417.96"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,42.79
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"2,310.46"
FCO,FCO,13-Dec-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"13,691.64"
FCO,FCO,13-Dec-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"3,850.77"
FCO,FCO,13-Dec-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,42.79
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"1,711.46"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"4,792.08"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"3,422.91"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,776.16"
FCO,FCO,13-Dec-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,990.09"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,128.36
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,674.68"
FCO,FCO,13-Dec-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"9,884.40"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,134.37"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,42.79
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,674.68"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,42.79
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,904.52"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,94.13
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,136.77"
FCO,FCO,13-Dec-12,Rental Payments - residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,131.86
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,904.52"
FCO,FCO,13-Dec-12,Rental Payments - residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"3,551.27"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,188.11"
FCO,FCO,13-Dec-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,109.1
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,188.11"
FCO,FCO,13-Dec-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"4,278.64"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,218.21
FCO,FCO,13-Dec-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"26,725.40"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,14.55
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,084.22"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,7.27
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"4,317.28"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,1.45
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,85.57
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,188.11"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,218.21
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,931.39"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,14.55
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,171.15
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,453.11"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,1.45
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,256.57"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,7.27
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,128.36
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"2,396.04"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,174.57
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"2,396.04"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,188.11"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,7.27
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,188.11"
FCO,FCO,13-Dec-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,7.27
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"338,394.11"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,290.95
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,635.65"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,581.9
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,134.37"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"8,471.70"
FCO,FCO,13-Dec-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"1,018.32"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,128.36
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,417.96"
FCO,FCO,13-Dec-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"1,680.35"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,417.96"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,7.27
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,7.27
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,904.52"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,188.11"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,16
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,161.24"
FCO,FCO,13-Dec-12,Rental Payments - residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,22.42
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,171.15
FCO,FCO,13-Dec-12,Rental Payments - residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,603.72
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,776.16"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"10,268.73"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,128.36
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,931.39"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,171.15
FCO,FCO,13-Dec-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"1,711.46"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"4,415.55"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,42.79
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,417.96"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,134.37"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,417.96"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"7,059.75"
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,134.37"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,134.37"
FCO,FCO,13-Dec-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,213.93
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"5,134.37"
FCO,FCO,13-Dec-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
FCO,FCO,13-Dec-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,"6,417.96"
FCO,FCO,13-Dec-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000367,8.56
