Health and Beauty Spas,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
Shoe Stores,·         Specialist boots on health grounds for Military staff
Pet stores/Food & Supply,·         Food and Supplies for the Defence Animal Centre and MOD Police and guard dogs
Books and Periodicals,·         Books and publications for our libraries and schools that are not available on contract e.g. second hand books 
Beauty and Barber shops,·         Specialist Medical and trauma training
Speciality Cleaning/Polishing,"·         Industrial leak and spill management, industrial safety and plant maintenance products"
Tailor/Seamstress/Alters,"·         Ceremonial clothing e.g. Trooping the Colour, Queens Birthday parade"
,·         Mounting  of military medals on uniforms
Children/Infants wear stores,·         Some retailers in this category also supply adult clothing/products 
,·         Specialist clothing requiring motifs e.g. t-shirts for the Red Arrows
,·         Equipment for battle field tests
,·         Items for our schools and sponsorship of sports clothing for local schools with military logos
Mens/Womens Clothing Stores,·         Specialist Outdoor Clothing e.g. adventure training clothing
,·         Purchase of items of uniform from specialist Suppliers
Advertising Services,"·         Payment to local radio companies and Newspapers for ""advertising space"" by the Military Recruiting Teams   "
,·         Sign making Services
,·         Exhibition displays
Commercial Photo/Art/Graph,·         Safety Sign making Services
Management/Consult/Public Relations Services,·         Specialist training providers
,·         Payments to Professional Bodies
Civic/Social/Fraternal Associations,·         Payments to Professional Bodies
,·         Payments to Local Councils
Statutory Bodies - Fines,·         Payments to the Police for advanced driving courses
Cable/Pay TV Services,·         Sky installations for MOD establishments and ships
Boat Dealers,·         Repairs to ships and boats
,·         Purchase of specialist paint for ships
Dentists/Orthodontists,·         Dental equipment for Military staff dental check ups
General Retail – Women’s Access/Speciality,·         Waterproof Clothing and products for Adventure training 
,·         Waterproof Clothing for Search and Rescue teams 
Timeshare,·         Temporary accommodation (short term holiday home let) for Service Families awaiting Service Accommodation 
Pkg Stores/Beer/Wine/Liquor,·         The purchase of alcohol for cooking purposes at the Defence School of Catering for trainee chefs.
,·         The provision and payment of Catering courses
Member Clubs/Sport/Rec/Golf,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category
,·         Military training courses
,·         Adventure training courses including hire of facilities and instruction
Detective/Protective Agency,·         CCTV Equipment
,·         Threat Detection Equipment
Variety Stores,·         Specialist boots on health grounds for Military staff
,·         Security Equipment
,·         Survival Equipment,,,,
,·         Calor Gas Supplies,,,,
,·         Pressure Washers/Steam Cleaners,,,,
Public Golf Courses,·         Some of the hotels booked by our Hotel provider for staff on detached duty fall into this category,,,,
Art Dealers and Galleries,·         Digital images/photographs and the copyright to use those digital images/photographs in Departmental publications/presentations,,,,
Stamp and Coin stores,"·         The manufacture and payment for coins for ""gifting"" purposes",,,,


UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC122146,08-Jul-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,4800,122146
MODGPC122147,01-Jul-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",3069.36,122147
MODGPC122148,09-Jul-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",3303.9,122148
MODGPC122149,09-Jul-15,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",1825.15,122149
MODGPC122150,01-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1734,122150
MODGPC122151,07-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2024.4,122151
MODGPC122152,03-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1077.6,122152
MODGPC122153,01-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1410.35,122153
MODGPC122154,08-Jul-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,506.6,122154
MODGPC122155,08-Jul-15,Utilities and Non Automotive Fuel  , FUEL DEALERS,501.66,122155
MODGPC122156,01-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,993.6,122156
MODGPC122157,03-Jul-15,Leisure Activities                 , RECREATION SERVICES,3061.68,122157
MODGPC122158,03-Jul-15,Leisure Activities                 , RECREATION SERVICES,2176.72,122158
MODGPC122159,03-Jul-15,Leisure Activities                 , RECREATION SERVICES,3958.03,122159
MODGPC122160,03-Jul-15,Leisure Activities                 , RECREATION SERVICES,2956.56,122160
MODGPC122161,03-Jul-15,Leisure Activities                 , RECREATION SERVICES,3117.3,122161
MODGPC122162,08-Jul-15,General Retail and Wholesale       , TENT AND AWNING SHOPS,1529,122162
MODGPC122163,07-Jul-15,Leisure Activities                 , THEATRICAL PRODUCERS,1692,122163
MODGPC122164,08-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,576,122164
MODGPC122165,08-Jul-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,1500,122165
MODGPC122166,03-Jul-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,518,122166
MODGPC122167,03-Jul-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1126.8,122167
MODGPC122168,03-Jul-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,1680,122168
MODGPC122169,10-Jul-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1697.52,122169
MODGPC122170,01-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,627.48,122170
MODGPC122171,07-Jul-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,1470.18,122171
MODGPC122172,10-Jul-15,General Retail and Wholesale       , ELECTRONICS STORES,879,122172
MODGPC122173,06-Jul-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,894,122173
MODGPC122174,09-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1437.6,122174
MODGPC122175,13-Jul-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,1170,122175
MODGPC122176,13-Jul-15,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,2022,122176
MODGPC122177,01-Jul-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1305.6,122177
MODGPC122178,03-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,9894,122178
MODGPC122179,10-Jul-15,Books and Periodicals              , BOOK STORES,929.95,122179
MODGPC122180,08-Jul-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,835.72,122180
MODGPC122181,03-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,636,122181
MODGPC122182,13-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,3581.9,122182
MODGPC122183,07-Jul-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,733.31,122183
MODGPC122184,10-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,860.48,122184
MODGPC122185,13-Jul-15,Telecommunication Services         , TELECOMMUNICATION SERVICES,2881.6,122185
MODGPC122186,07-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,536.24,122186
MODGPC122187,07-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,500.64,122187
MODGPC122188,07-Jul-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,2904.11,122188
MODGPC122189,07-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,982.07,122189
MODGPC122190,07-Jul-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1050.91,122190
MODGPC122191,08-Jul-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,2761.54,122191
MODGPC122192,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1232.04,122192
MODGPC122193,01-Jul-15,General Retail and Wholesale       , SPORTING GOODS STORES,36742.58,122193
MODGPC122194,08-Jul-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,4551.12,122194
MODGPC122195,08-Jul-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,4850.4,122195
MODGPC122196,08-Jul-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,2470.32,122196
MODGPC122197,01-Jul-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,1078.2,122197
MODGPC122198,03-Jul-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,719.1,122198
MODGPC122199,10-Jul-15,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,1834.8,122199
MODGPC122200,13-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2820,122200
MODGPC122201,06-Jul-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,2143.73,122201
MODGPC122202,06-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1102.75,122202
MODGPC122203,06-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,2025.65,122203
MODGPC122204,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1123.8,122204
MODGPC122205,09-Jul-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,753.96,122205
MODGPC122206,10-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,646.8,122206
MODGPC122207,06-Jul-15,General Retail and Wholesale       , HARDWARE STORES,1658.88,122207
MODGPC122208,06-Jul-15,General Retail and Wholesale       , HARDWARE STORES,604.7,122208
MODGPC122209,08-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,1478.4,122209
MODGPC122210,10-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1038,122210
MODGPC122211,13-Jul-15,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,7455.6,122211
MODGPC122212,08-Jul-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,3120.4,122212
MODGPC122213,10-Jul-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,1312.74,122213
MODGPC122214,01-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,836.64,122214
MODGPC122215,01-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1547.52,122215
MODGPC122216,01-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,684,122216
MODGPC122217,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1719.14,122217
MODGPC122218,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1079.4,122218
MODGPC122219,06-Jul-15,Mail Order / Direct Selling        , CATALOG MERCHANT,768.18,122219
MODGPC122220,06-Jul-15,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",592.26,122220
MODGPC122221,10-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1778.69,122221
MODGPC122222,07-Jul-15,General Retail and Wholesale       , HARDWARE STORES,777.6,122222
MODGPC122223,01-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,4157.54,122223
MODGPC122224,13-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1191.37,122224
MODGPC122225,06-Jul-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,5484,122225
MODGPC122226,06-Jul-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,2940.26,122226
MODGPC122227,06-Jul-15,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,10840.8,122227
MODGPC122228,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1079.4,122228
MODGPC122229,10-Jul-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,557.52,122229
MODGPC122230,08-Jul-15,Cleaning Services and Supplies     , DRY CLEANERS,7508.4,122230
MODGPC122231,08-Jul-15,Cleaning Services and Supplies     , DRY CLEANERS,7508.4,122231
MODGPC122232,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,634.2,122232
MODGPC122233,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,1512.84,122233
MODGPC122234,09-Jul-15,General Retail and Wholesale       , FURNITURE/EQUIP STORES,530.51,122234
MODGPC122235,02-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,648,122235
MODGPC122236,08-Jul-15,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,762,122236
MODGPC122237,02-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1811.5,122237
MODGPC122238,02-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,3294.3,122238
MODGPC122239,02-Jul-15,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,1740.09,122239
MODGPC122240,08-Jul-15,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,3543.2,122240
MODGPC122241,03-Jul-15,Training and Educational           , SCHOOLS - DEFAULT,544.2,122241
MODGPC122242,07-Jul-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,1833,122242
MODGPC122243,09-Jul-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,596.53,122243
MODGPC122244,07-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,714,122244
MODGPC122245,06-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1288.87,122245
MODGPC122246,07-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,715.94,122246
MODGPC122247,02-Jul-15,Mail and Courier Services          , POSTAGE STAMPS,910,122247
MODGPC122248,01-Jul-15,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,1392,122248
MODGPC122249,06-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,5472,122249
MODGPC122250,07-Jul-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2634,122250
MODGPC122251,07-Jul-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,1305.84,122251
MODGPC122252,13-Jul-15,Medical Supplies and Services      , MEDICAL/DENTAL LABS,1864.8,122252
MODGPC122253,13-Jul-15,Professional Services              , VETERINARY SERVICES,1238.7,122253
MODGPC122254,13-Jul-15,Professional Services              , VETERINARY SERVICES,663.63,122254
MODGPC122255,13-Jul-15,Miscellaneous Industrial/Commercial, TESTING LABS (NON-MEDICAL),1296,122255
MODGPC122256,13-Jul-15,Professional Services              , VETERINARY SERVICES,984.17,122256
MODGPC122257,13-Jul-15,Professional Services              , VETERINARY SERVICES,629.97,122257
MODGPC122258,13-Jul-15,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,1958.7,122258
MODGPC122259,02-Jul-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,566.88,122259
MODGPC122260,02-Jul-15,"Office Stationery, Equipment and Su", STATIONERY STORES,724.4,122260
MODGPC122261,01-Jul-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,566.73,122261
MODGPC122262,07-Jul-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,884.41,122262
MODGPC122263,13-Jul-15,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,1273.7,122263
MODGPC122264,13-Jul-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,3720,122264
MODGPC122265,09-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,2279.52,122265
MODGPC122266,01-Jul-15,General Retail and Wholesale       , SHOE STORES,573.5,122266
MODGPC122267,07-Jul-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,2025,122267
MODGPC122268,08-Jul-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,1632,122268
MODGPC122269,09-Jul-15,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,546.18,122269
MODGPC122270,03-Jul-15,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,3959,122270
MODGPC122271,13-Jul-15,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,547.16,122271
MODGPC122272,01-Jul-15,Training and Educational           , SCHOOLS - DEFAULT,2184,122272
MODGPC122273,10-Jul-15,General Retail and Wholesale       , MISC SPECIALTY RETAIL,834,122273
MODGPC122274,01-Jul-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2699.89,122274
MODGPC122275,08-Jul-15,Training and Educational           , ELEMENTARY/SECONDARY SCHOOLS,1550,122275
MODGPC122276,08-Jul-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,538.13,122276
MODGPC122277,13-Jul-15,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,644.08,122277
MODGPC122278,01-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,764.76,122278
MODGPC122279,01-Jul-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,794.4,122279
MODGPC122280,01-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,764.96,122280
MODGPC122281,13-Jul-15,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,627.01,122281
MODGPC122282,13-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,599.58,122282
MODGPC122283,01-Jul-15,Automotive Fuel                    , SERVICE STATIONS,2302.99,122283
MODGPC122284,02-Jul-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,915,122284
MODGPC122285,09-Jul-15,General Retail and Wholesale       , TENT AND AWNING SHOPS,618,122285
MODGPC122286,08-Jul-15,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,699,122286
MODGPC122287,08-Jul-15,Training and Educational           , SCHOOLS - DEFAULT,1595.7,122287
MODGPC122288,01-Jul-15,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,5000,122288
MODGPC122289,02-Jul-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1784.72,122289
MODGPC122290,01-Jul-15,Building Services                  ," HEATING, PLUMBING, AIR COND",502.8,122290
MODGPC122291,03-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,812.94,122291
MODGPC122292,02-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,576,122292
MODGPC122293,02-Jul-15,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,783.78,122293
MODGPC122294,10-Jul-15,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,1864.8,122294
MODGPC122295,08-Jul-15,Miscellaneous Industrial/Commercial, TOOL HIRE,2220,122295
MODGPC122296,07-Jul-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,716.1,122296
MODGPC122297,10-Jul-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,884.4,122297
MODGPC122298,01-Jul-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,3060,122298
MODGPC122299,13-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,768,122299
MODGPC122300,02-Jul-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,2520,122300
MODGPC122301,02-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,971.82,122301
MODGPC122302,10-Jul-15,Print and Advertising              , MISC PUBLISHING & PRINTING,762.54,122302
MODGPC122303,10-Jul-15,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,2970,122303
MODGPC122304,06-Jul-15,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,645.89,122304
MODGPC122305,02-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,1862.88,122305
MODGPC122306,07-Jul-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,654,122306
MODGPC122307,02-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,569.94,122307
MODGPC122308,13-Jul-15,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,1548,122308
MODGPC122309,07-Jul-15,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,515,122309
MODGPC122310,08-Jul-15,Estate and Garden Services         , AGRICULTURAL CO-OPERATIVE,800,122310
MODGPC122311,03-Jul-15,Mail Order / Direct Selling        , CATALOG MERCHANT,1529.95,122311
MODGPC122312,03-Jul-15,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,1908,122312
MODGPC122313,02-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,885.6,122313
MODGPC122314,13-Jul-15,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,595.29,122314
MODGPC122315,06-Jul-15,Mail Order / Direct Selling        , CATALOG MERCHANT,502.3,122315
MODGPC122316,06-Jul-15,Mail Order / Direct Selling        , CATALOG MERCHANT,2907.36,122316
MODGPC122317,06-Jul-15,Mail Order / Direct Selling        , CATALOG MERCHANT,997.21,122317
MODGPC122318,10-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,501.61,122318
MODGPC122319,13-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1344,122319
MODGPC122320,08-Jul-15,General Retail and Wholesale       , SPORTING GOODS STORES,531.24,122320
MODGPC122321,08-Jul-15,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,3500,122321
MODGPC122322,02-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,903.04,122322
MODGPC122323,02-Jul-15,"Office Stationery, Equipment and Su", STATIONERY STORES,945,122323
MODGPC122324,02-Jul-15,Professional Services              , PROFESSIONAL SERVICES - DEF,803.4,122324
MODGPC122325,06-Jul-15,Training and Educational           , SCHOOLS - DEFAULT,2628,122325
MODGPC122326,03-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,2779.2,122326
MODGPC122327,03-Jul-15,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,619.62,122327
MODGPC122328,06-Jul-15,Training and Educational           , SCHOOLS - DEFAULT,1746,122328
MODGPC122329,13-Jul-15,"Office Stationery, Equipment and Su", STATIONERY STORES,3000,122329
MODGPC122330,13-Jul-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,1988.25,122330
MODGPC122331,13-Jul-15,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,840.78,122331
MODGPC122332,01-Jul-15,Statutory Bodies                   , GOV'T SERV - DEFAULT,971.6,122332
MODGPC122333,02-Jul-15,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,557.42,122333
MODGPC122334,13-Jul-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,621.02,122334
MODGPC122335,09-Jul-15,Professional Services              , PROFESSIONAL SERVICES - DEF,736.8,122335
MODGPC122336,02-Jul-15,General Retail and Wholesale       , ELECTRONICS STORES,3116.71,122336
MODGPC122337,02-Jul-15,General Retail and Wholesale       , ELECTRONICS STORES,754.75,122337
MODGPC122338,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,7159.58,122338
MODGPC122339,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,5416.51,122339
MODGPC122340,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,9731.88,122340
MODGPC122341,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,6115.02,122341
MODGPC122342,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,5574.46,122342
MODGPC122343,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,8622.6,122343
MODGPC122344,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,20583.6,122344
MODGPC122345,06-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,2872.08,122345
MODGPC122346,01-Jul-15,General Retail and Wholesale       , RADIO/TV/STEREO REPAIR SHOP,588,122346
MODGPC122347,03-Jul-15,General Retail and Wholesale       , SPORTING GOODS STORES,8113.8,122347
MODGPC122348,03-Jul-15,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,517.14,122348
MODGPC122349,01-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,972,122349
MODGPC122350,08-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1059.06,122350
MODGPC122351,10-Jul-15,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,1415.28,122351
MODGPC122352,01-Jul-15,Professional Services              , ARCHITECTURAL/ENG/SURVEY,1058.4,122352
MODGPC122353,07-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,550.51,122353
MODGPC122354,07-Jul-15,Building Materials                 , CONSTRUCTION MATERIALS - DEF,993.41,122354
MODGPC122355,10-Jul-15,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,1382,122355
MODGPC122356,08-Jul-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,585.6,122356
MODGPC122357,02-Jul-15,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,2386.45,122357
MODGPC122358,02-Jul-15,Hotels Restaurants and Bars               , RESTAURANTS,595.85,122358
MODGPC122359,01-Jul-15,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,1699.39,122359
MODGPC122360,08-Jul-15,Mail and Courier Services          , POSTAGE STAMPS,614.01,122360
MODGPC122361,13-Jul-15,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,790.92,122361
