Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Hire of Agency Staff,Business & Local Growth - Advanced Manufacturing Services,BROOK STREET (UK) LTD,67166,1261.70,BLG Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Hire of Agency Staff,Business & Local Growth - Advanced Manufacturing Services,BROOK STREET (UK) LTD,69140,-727.30,BLG Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Hire of Agency Staff,Business & Local Growth - Advanced Manufacturing Services,BROOK STREET (UK) LTD,69140,-532.06,BLG Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Hire of Agency Staff,Business & Local Growth - Advanced Manufacturing Services,BROOK STREET (UK) LTD,69140,875.57,BLG Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Hire of Agency Staff,Business & Local Growth - Advanced Manufacturing Services,BROOK STREET (UK) LTD,69140,1259.36,BLG Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",WILLIAMS LEA LTD,69742,1992.51,PSHE Devolved Admin-Printing,EC1M 4NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",WILLIAMS LEA LTD,70567,2257.71,PSHE Devolved Admin-Printing,EC1M 4NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",WILLIAMS LEA LTD,70910,2941.00,PSHE Devolved Admin-Printing,EC1M 4NA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2015,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,DAISY COMMUNICATIONS LTD,71653,75.96,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Maintenance of IT Equipment,Finance & Commercial Group - Information and Technology Directorate,CGI IT UK LTD,74064,1754.00,F&C Devolved Admin-Maintenance of IT Equipment,CF31 9AP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2015,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,DAISY COMMUNICATIONS LTD,75828,75.96,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Better Regulation Delivery Office,NATURAL ENGLAND,75938,9056.05,BRDO: Innovating for Growth-Current Grants To Private Sector - NPISH,YO1 7PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2015,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT INTERNATIONAL UK,76035,3.50,F&C Devolved Admin-Courier Services,BL0 9GR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2015,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT INTERNATIONAL UK,76035,28.79,F&C Devolved Admin-Courier Services,BL0 9GR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2015,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT INTERNATIONAL UK,76035,224.88,F&C Devolved Admin-Courier Services,BL0 9GR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/04/2015,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT INTERNATIONAL UK,76035,377.22,F&C Devolved Admin-Courier Services,BL0 9GR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76395,-18704.88,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Business Rates,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76395,-5314.05,F&C Devolved Admin-Business Rates,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Service Charges,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76395,9482.52,F&C Devolved Admin-Service Charges,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Business Rates,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76395,10628.10,F&C Devolved Admin-Business Rates,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76395,37409.76,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Business Rates,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76398,5314.05,F&C Devolved Admin-Business Rates,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Service Charges,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76398,9482.52,F&C Devolved Admin-Service Charges,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/04/2015,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,THE INSOLVENCY SERVICE,76398,18704.88,F&C Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,WC1B 3SS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,76993,372.64,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77002,-906.60,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77002,1813.20,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77003,466.00,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77006,-367.99,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77006,735.98,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77009,906.60,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77050,367.99,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77054,-466.00,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/04/2015,Printing,Finance & Commercial Group - Information and Technology Directorate,LEXMARK INTERNATIONAL LTD,77054,932.00,F&C Devolved Admin-Printing,SL6 3US,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/04/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",WILLIAMS LEA LTD,77489,565.62,PSHE Devolved Admin-Printing,WF6 1TN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/04/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",WILLIAMS LEA LTD,77489,1832.48,PSHE Devolved Admin-Printing,WF6 1TN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,77795,20.88,VE Strategy-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,77795,21895.54,VE Strategy-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/04/2015,Training And Development Expenditure,Enterprise & Skills Group - Better Regulation Executive (BRE),CAPITA BUSINESS SERVICES LTD,78206,50.00,E&S Devolved Admin-Training And Development Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/04/2015,Training And Development Expenditure,Enterprise & Skills Group - Better Regulation Executive (BRE),CAPITA BUSINESS SERVICES LTD,78206,244.00,E&S Devolved Admin-Training And Development Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/04/2015,Other IT Consultancy,Enterprise & Skills Group - Enterprise Directorate,ACUMA SOLUTIONS LTD,78756,6000.00,Business Support Integration-Other IT Consultancy,M23 9BE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/04/2015,Other IT Consultancy,Enterprise & Skills Group - Enterprise Directorate,ACUMA SOLUTIONS LTD,78756,36000.00,Business Support Integration-Other IT Consultancy,M23 9BE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/04/2015,Reprographic Services,Office of Manpower Economics - Office of Manpower Economics,BNP PARIBAS LEASE GROUP (RENTALS) LTD T/A DANWOOD CONTRACT RENTALS,79247,2444.27,OME Devolved Admin-Reprographic Services,RG21 4HL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/04/2015,Reprographic Services,Office of Manpower Economics - Office of Manpower Economics,BNP PARIBAS LEASE GROUP (RENTALS) LTD T/A DANWOOD CONTRACT RENTALS,79247,3131.85,OME Devolved Admin-Reprographic Services,RG21 4HL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/04/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",WILLIAMS LEA LTD,79408,2414.49,PSHE Devolved Admin-Printing,WF6 1TN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/04/2015,Current Grants To Private Sector - NPISH,Business & Local Growth - Digital Economy Unit,THE HIGHER EDUCATION ACADEMY,80176,37900.00,Web: Cabinet Office Funding-Current Grants To Private Sector - NPISH,YO10 5BR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/04/2015,Current Grants To Private Sector - NPISH,Business & Local Growth - Digital Economy Unit,THE HIGHER EDUCATION ACADEMY,80176,100000.00,Web: BIS Funding-Current Grants To Private Sector - NPISH,YO10 5BR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/04/2015,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,DAISY COMMUNICATIONS LTD,80280,75.96,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/04/2015,Communications & Marketing Training,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,CAPITA BUSINESS SERVICES LTD,80839,151.00,K&I Devolved Admin-Communications & Marketing Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/04/2015,Taxi Services,Government Office for Science -  Government Office for Science,DEAN TAXIS LTD T/A GROSVENOR CARS,81880,22.91,Other Devolved Admin-Taxi Services,NE6 5DE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/04/2015,Taxi Services,Government Office for Science -  Government Office for Science,DEAN TAXIS LTD T/A GROSVENOR CARS,81881,35.05,Other Devolved Admin-Taxi Services,NE6 5DE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/04/2015,Taxi Services,Government Office for Science -  Government Office for Science,DEAN TAXIS LTD T/A GROSVENOR CARS,81886,24.01,Other Devolved Admin-Taxi Services,NE6 5DE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,82118,2.79,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,82118,2918.09,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,82119,5.89,VE Strategy-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,82119,6391.05,VE Strategy-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,82120,48.04,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,82120,51943.70,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/04/2015,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,ADAM PHONES LTD,82278,252.00,F&C Devolved Admin-Central Telecommunications Services,W4 2ST,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2015,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,FCO SERVICES,82306,-141400.00,F&C Devolved Admin-ICT Infrastructure Specific Service,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2015,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,FCO SERVICES,82306,-89395.14,F&C Devolved Admin-ICT Infrastructure Specific Service,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2015,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,FCO SERVICES,82306,-18695.14,F&C Devolved Admin-ICT Infrastructure Specific Service,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2015,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,FCO SERVICES,82306,28042.71,F&C Devolved Admin-ICT Infrastructure Specific Service,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2015,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,FCO SERVICES,82306,89395.14,F&C Devolved Admin-ICT Infrastructure Specific Service,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/04/2015,ICT Infrastructure Specific Service,Finance & Commercial Group - Modernisation Fund and Shared Services,FCO SERVICES,82306,212100.00,F&C Devolved Admin-ICT Infrastructure Specific Service,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Waste Management Services,Finance & Commercial Group - Information and Technology Directorate,E RECYCLING LTD T/A EURO RECYCLING,82636,264.00,F&C Devolved Admin-Waste Management Services,BS11 8AB,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Waste Management Services,Finance & Commercial Group - Information and Technology Directorate,E RECYCLING LTD T/A EURO RECYCLING,82636,906.50,F&C Devolved Admin-Waste Management Services,BS11 8AB,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Waste Management Services,Finance & Commercial Group - Information and Technology Directorate,E RECYCLING LTD T/A EURO RECYCLING,82636,1343.50,F&C Devolved Admin-Waste Management Services,BS11 8AB,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Waste Management Services,Finance & Commercial Group - Information and Technology Directorate,E RECYCLING LTD T/A EURO RECYCLING,82638,1750.00,F&C Devolved Admin-Waste Management Services,BS11 8AB,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2015,Computer Equipment,"People, Strategy and Higher Education - Communications Directorate",XMA LTD,82755,-390.10,PSHE Devolved Admin-Computer Equipment,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2015,Computer Equipment,"People, Strategy and Higher Education - Communications Directorate",XMA LTD,82755,-389.10,PSHE Devolved Admin-Computer Equipment,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/04/2015,Computer Equipment,"People, Strategy and Higher Education - Communications Directorate",XMA LTD,82755,260.40,PSHE Devolved Admin-Computer Equipment,NG11 7EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Fixtures and fittings,Business & Local Growth - Europen Reform,G4S SECURE SOLUTIONS (UK) LTD,82879,167.59,BLG Devolved Admin-Fixtures and fittings,SM1 4LD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - Estates,GBR PHOENIX BEARD,83003,282000.00,LSC Properties-Rentals Under Non-PFI Operating Leases - Buildings,B3 3PJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,83470,10.10,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,83470,21.95,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,83470,70.14,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,83470,106955.51,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,83475,12.89,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,Enterprise & Skills Group - Vocational Education Directorate,DENTSU AEGIS UK LTD,83475,13476.63,Apprenticeships Marketing-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/04/2015,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX FINANCE LTD,83477,-2350.46,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,83668,123.95,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,83668,129516.32,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,83669,94.50,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,83669,98891.23,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,83675,2.06,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/04/2015,Advertising,"People, Strategy and Higher Education - Communications Directorate",DENTSU AEGIS UK LTD,83675,2159.17,Corporate Presentation-Advertising,NW1 3BF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2015,Electricity,Finance & Commercial Group - Estates,E-ON UK ENERGY SERVICES LTD,84172,14.00,F&C Devolved Admin-Electricity,NG1 6HD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/04/2015,Electricity,Finance & Commercial Group - Estates,E-ON UK ENERGY SERVICES LTD,84172,1184.99,F&C Devolved Admin-Electricity,NG1 6HD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2015,Consultancy Expenditure,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,84314,-63283.06,PSHE Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/04/2015,Consultancy Expenditure,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,84314,-1264.70,PSHE Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
