Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1143449,31.9,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1143449,217.15,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1143449,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1143449,11.62,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,77.34,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,11.17,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,25.78,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,02-Oct-14,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1143449,859.37,Standard Power Down Request for DISC connected site with no site engineer assistance required
