Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,01/05/2015,Outsourcing Contract,DG: PHD,SAPIENT LTD,35690,"8,190.00",Sapient OHT IT System Phase 2. Payment contract period 08/12/14 to 07/12/15.  Quality Assurance 1,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Outsourcing Contract,DG: PHD,SAPIENT LTD,35690,"3,867.50",Sapient OHT IT System Phase 2. Payment contract period 08/12/14 to 07/12/15.  Quality Assurance 2,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Outsourcing Contract,DG: PHD,SAPIENT LTD,35690,"15,000.00",Sapient OHT IT System Phase 2. Payment contract period 08/12/14 to 07/12/15.  Technical Architect,E1 6DU,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Service charge,DG: IGT,BT GROUP PLC,378972,"40,826.73","Revenue :F/Y 2014/15 SUS Spine  BT -CCN 905  SUS Defect, Fix & Deployment Support contractors Fixed Price Contract plus indexation @ 1.68% YE 14/15	 ",NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Professional fees,DG: SCLGCP,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,4810004809,"60,000.00",Regional Mental Health Act Approval Panels :Panel 1 period of 01-04-15 to 31-03-2016. CPA NO. 513745,TS6 0SZ,PUBLIC,,,Admin
Department of Health,Department of Health,01/05/2015,Outsourcing Contract,DG: RDD,LGC LTD,50394029,"862,734.77",Central Commissioning Function,TW11 0LY,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201407011,"399,816.75",Revenue: LSP NME CSC - F/Y 2014/15 Lorenzo Service Charge Revenue requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Consultancy/Professional Advice,DG: ERD,ATOS IT SOLUTIONS AND SERVICES LTD,5584184100,"65,382.00",Cost Recovery Programme - Cost Recovery Support Team (CRST) Workstream A,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Outsourcing Contract,DG: ERD,ATOS IT SOLUTIONS AND SERVICES LTD,5584184100,906.13,CRST Workstream A Expenses Payment to ATOS,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,01/05/2015,Outsourcing Contract,DG: ERD,ATOS IT SOLUTIONS AND SERVICES LTD,5584184100,289.2,Additional PO request for PO 518862,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584184137,"46,422.48",Richmond House A Block Refurbishment - Design and installation of VC Equipment – Procurement by Jan 2015 and Switchgear and Desk Top deployment – March 2015  ,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,01/05/2015,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584184138,"59,633.48",WR0693 VC replacement for Richmond House and Quarry House - see attached,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,01/05/2015,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584184214,"124,498.00",IWS2 Programme - IWS Service Improvement,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,01/05/2015,Secondees in invoiced costs,DG: SFNHS,NHS ENGLAND CBA033,7000014336,"41,526.57","Secondment of Director, 1st December 2014 to 27th February 2015",LS2 7UE,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,Secondees in invoiced costs,DG: SFNHS,NHS ENGLAND CBA033,7000014336,"13,522.19","Secondment of Director, 1st March 2015 to 30th June 2015",LS2 7UE,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,Travel & subsistence non staff,DG: SFNHS,NHS ENGLAND CBA033,7000014336,320,Expenses - 1st September 2014 to 27th February 2015.,LS2 7UE,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,Outsourcing Contract,DG: PHD,MINISTRY OF DEFENCE (MOD),7398650,"258,651.00",This is for the procurement of 3 Air Isolators.,L2 3YL,PUBLIC,,,Programme
Department of Health,Department of Health,01/05/2015,Printing,DG: SFNHS,WILLIAMS LEA LTD,DH15030035,"63,635.40",DOH2575 - Dental Care Leaflets and Posters,W1F 8PR,LARGE,,,Admin
Department of Health,Department of Health,01/05/2015,Research & development,DG: RDD,ECONOMIC AND SOCIAL RESEARCH COUNCIL (ESRC),ESRC10506,"18,546.00",Dementia - ESRC/NIHR Initiative,SN2 1UJ,PUBLIC,,,Programme
Department of Health,Department of Health,01/05/2015,Research & development,DG: RDD,ECONOMIC AND SOCIAL RESEARCH COUNCIL (ESRC),ESRC10506,"618,191.00",Dementia - ESRC/NIHR Initiative,SN2 1UJ,PUBLIC,,,Programme
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,CARE QUALITY COMMISSION (CQC) CQC033,HAFS-18409,"10,000,000.00",,,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,HAFS-18410,"14,000,000.00",,WF3 1WE,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,HEALTH EDUCATION ENGLAND T1510,HAFS-18411,"340,000,000.00",,LS1 4PL,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,HEALTH RESEARCH AUTHORITY,HAFS-18412,"500,000.00",,SE1 6LH,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS MIR033,HAFS-18413,"7,500,000.00",,,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-18414,"1,000,000.00",,SE1 7NT,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,SpHAs Programme Revenue Parliamentary Funding,DG: Holding CT Core,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),HAFS-18415,"5,000,000.00",,NE1 6SN,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,NHS ENGLAND CBA033,HAFS-18416,"3,343,228,000.00",,LS2 7UE,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,ENDPBs Admin Revenue Grant in Aid,DG: Holding CT Core,NHS ENGLAND CBA033,HAFS-18417,"4,951,089,000.00",,LS2 7UE,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,SpHAs Programme Revenue Parliamentary Funding,DG: Holding CT Core,NHS TRUST DEVELOPMENT AUTHORITY,HAFS-18418,"6,000,000.00",,SW1E 6QT,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,SpHAs Programme Revenue Parliamentary Funding,DG: Holding CT Core,PUBLIC HEALTH ENGLAND PHE033,HAFS-18419,"63,000,000.00",,SP4 0JG,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2015,Research & development,DG: RDD,BMJ PUBLISHING GROUP LTD,I0067848,"12,374.00",TARs,WC1H 9JR,LARGE,,,Programme
Department of Health,Department of Health,01/05/2015,Research & development,DG: RDD,BMJ PUBLISHING GROUP LTD,I0067848,"124,421.00",TARs,WC1H 9JR,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Addition Clearing - SW LIC,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),451784,"48,162.45","Capital: 2014/15 NHS Mail CCN105 NHSmail N3 Network Resilience - address the risks from the reduced resiliency introduced with CCNNE094, without which users may experience delays with slower OWA sessions and delay in e-mails being displayed",RG12 1RW,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90189610,"40,700.00",OC/2015/09- Business Support,GU21 6QX,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90189610,"16,401.05",OC/2015/08 - Premises,GU21 6QX,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90189610,"24,592.39",OC/2015/07 - Other overheads and profit,GU21 6QX,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90189610,"5,825.75",OC/2015/04 - Transferring Staff,GU21 6QX,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90189610,"10,099.18",OC/2015/06 - Expenses,GU21 6QX,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90189610,"245,983.67",OC/2015/01 - Non Transferring staff,GU21 6QX,LARGE,,,Programme
Department of Health,Department of Health,05/05/2015,Revenue Grants to non-profit institutions,DG: IGT,CHILD MIGRANT TRUST (CMT),ERS-538400-103581,"171,227.00",2015/010 Child Migrants Trust - Management of Family Restoration Fund &  Provision of services to former child migrants,NG2 7PW,VCS,,,Other
Department of Health,Department of Health,05/05/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-538419-103604,"99,277.00",Invention for Innovation,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,05/05/2015,Research & development,DG: RDD,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-538420-103602,"28,200.00",Research for patients benefit programme,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,05/05/2015,Research & development,DG: RDD,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-538421-103601,"38,486.00",Invention for Innovation,S75 2PY,PUBLIC,,,Programme
Department of Health,Department of Health,05/05/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-538424-103605,"303,639.00",CJD,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,05/05/2015,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-18420,"680,000.00",,CREWE,PUBLIC,,,Other
Department of Health,Department of Health,05/05/2015,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,KINGSTON HOSPITAL NHS FOUNDATION TRUST,HAFS-18421,"265,000.00",,KT2 7PU,PUBLIC,,,Other
Department of Health,Department of Health,05/05/2015,Additions PDC Revenue Support NHS FT Permenant,DG: Holding CT Core,MID STAFFORDSHIRE NHS FOUNDATION TRUST,HAFS-18442,"906,000.00",,ST16 3SA,PUBLIC,,,Other
Department of Health,Department of Health,06/05/2015,IT minor costs non capital,DG: GOAD,ORACLE CORPORATION UK LTD,1477761,"98,795.54",Year 1 to 31 Mar 2016 - Oracle Software Licensing,RG6 1RA,LARGE,,,Admin
Department of Health,Department of Health,06/05/2015,IT minor costs non capital,DG: GOAD,NQC LTD,220735,"5,400.00",Analysis report generation for CAESER,M4 6DL,SME,,,Admin
Department of Health,Department of Health,06/05/2015,IT minor costs non capital,DG: GOAD,NQC LTD,220735,"42,000.00","CAESER Licence, associated CAESER campaign services and includes engagement with up to 100 DH suppliers to collect SME indirect spend data on a quarterly basis.",M4 6DL,SME,,,Admin
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,373696,-0.01,,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,373696,"434,815.20","Revenue: 2014/15 BT -Spine 2 CCN 900 - Procurement of J3A081 Smartcards	 ",NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,373696,"7,270.48",Revenue 2014/15 -  BT  Spine 2 Indexation,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,379031,"298,710.98",Revenue: Spine 2 BT - CCN 888 Transition Support. Provision of Spine 2 Service Management,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,380938,"133,268.06",Revenue: BT Spine - Committed 2014/15,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,380956,"81,508.21",Revenue: BT Spine - Committed 2014/15,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,381000,"49,197.26",Revenue : 2014/15 Spine 2 BT - CCN 877 PKI migration from the contractor to the Authority,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,381025,"33,724.64","Revenue: 2014/15 Spine 2 BT -  CCN 897 - BT Support for IAM Transition - Service Charges	 ",NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,381027,"216,930.12","Revenue: 2014/15 Spine 2 BT -  CCN 897 - BT Support for IAM Transition - Service Charges	 ",NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,381054,0.09,,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,381054,"66,198.12",Revenue: 2014/15 Spine 2 BT - CCN 892 - Intercede MyID CMS Data transition - Development Costs,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Addition Clearing - SW LIC,DG: IGT,BT GROUP PLC,381057,"34,819.30",Capital: 2014/15 Spine 2 BT - CCN 892 - Intercede MyID CMS Data transition - Development Costs,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Addition Clearing - SW LIC,DG: IGT,BT GROUP PLC,381057,"6,963.86",,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,382608,"524,694.17",N3: 14/15,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,BT GROUP PLC,382637,"81,306.42",Revenue: BT Spine - Committed 2014/15,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000417389,"434,674.00",Revenue: F/Y 2014/15 LSP NME Sheffield Teaching FT STAF and LC costs for Lorenzo Deployment,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Professional fees,DG: GOAD,Government Legal Department,416407,"188,383.41",TSol monthly fee charge for professional work - VAT recoverable,WC2B 4TS,PUBLIC,,,Admin
Department of Health,Department of Health,06/05/2015,Professional fees,DG: GOAD,Government Legal Department,416444,"53,805.69",TSol monthly fee charge for professional work  - VAT recoverable,WC2B 4TS,PUBLIC,,,Admin
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: RDD,SOUTHAMPTON UNIVERSITY OF,44163892,"368,124.54",NIHR Centre for Reviews and Dissemination (NCD) from 1 April 2015 - 31 March 2020 unless extended,SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Addition Clearing - SW LIC,DG: IGT,CSC COMPUTER SCIENCES LTD,5201405888,"34,617.71",Capital: NME - Resource to continue support to the Lorenzo implementation - Walsall STAFA,PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201407010,"7,118,626.84",Revenue: LSP NME CSC - F/Y 2014/15 Non Lorenzo Service Charge Revenue requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Addition Clearing - SW LIC,DG: IGT,CSC COMPUTER SCIENCES LTD,5201407012,"227,781.85",Capital: FY 2013/14 Deployment Capital Cash Requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Addition Clearing - SW LIC,DG: IGT,CSC COMPUTER SCIENCES LTD,5201407012,"316,791.34",Capital: F/Y 2014/15 LSP NME CSC - New Non - Lorenzo Deployment Capital Cash Requirements,PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000009,"158,707.07",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000011,"46,245.60",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000012,"1,102,669.28",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000013,"203,928.36",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000014,"711,809.61",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000015,"754,276.66",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000016,"2,752,642.98",NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2014/15.,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,06/05/2015,Publicity & advertising,DG: SCLGCP,THE ROYAL COLLEGE OF MIDWIVES,H2962,"60,000.00","Royal College of Midwives - Production of Bounty Pack Leaflet PSBC 5078, ERG Ref: HMG 1872",W1G 9NH,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Addition Clearing - SW LIC,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/L985039,"439,800.00",Capital: F/Y 2014/15 Spine 2 Specialist Computer Centre - 500 Printers,B11 2LE,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/L985039,"118,800.00",Revenue: F/Y 2014/15 Spine 2 SCC - Additional 2 year warranty for 500 computers,B11 2LE,LARGE,,,Programme
Department of Health,Department of Health,06/05/2015,Service charge,DG: IGT,SPECIALIST COMPUTER CENTRES PLC,OP/L985039,"18,000.00",Revenue: F/Y 2014/15 Spine 2 SCC - 500 Ribbons,B11 2LE,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),17603,"468,314.92",Pensions Service Re-procurement,NE1 6SN,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),17605,"52,175.16",Pensions Service Re-procurement,NE1 6SN,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),17608,"36,937.78",Annual Allowance,NE1 6SN,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),17608,"9,641.93",Pensions Service Re-procurement,NE1 6SN,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),17608,-0.01,,NE1 6SN,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Professional fees,DG: ERD,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),17618,"68,905.88",Total Reward Statement,NE1 6SN,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Service charge,DG: IGT,BT GROUP PLC,376464,"30,345.91",Revenue: 2014/15  BT - Spine 2 CCN 854 Termination of Loss,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Service charge,DG: IGT,BT GROUP PLC,376493,"152,699.00",Revenue: 2014/15  BT - Spine 2 CCN 854 Termination of Loss,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Secondees in invoiced costs,DG: SCLGCP,HOUNSLOW LONDON BOROUGH COUNCIL,4400055440,"63,000.00",Hounslow London Borough Council ,TW3 4DN,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),452534,"638,753.35",NHS Mail 2: revenue core contract 1 July 2014 - 31 March 2015,RG12 1RW,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),452538,"38,341.64",Revenue: NHS Mail Core Vodafone - Contract to cover spend for AVAS support services between July 1 2014 to March 31 2015,RG12 1RW,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Addition Clearing - SW LIC,DG: IGT,MASTEK UK LTD,90334143,"86,257.50",Capital: SUS spine MASTEK 14/15,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Addition Clearing - SW LIC,DG: IGT,MASTEK UK LTD,90334143,"165,427.50",Capital F/Y 2014/15 SUS Spine Mastek - W4 release 15 - G Cloud services milestone 2-4,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000008,"68,347.00",NHS Supply Chain - SFVS Distributor funding 2013/14,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Outsourcing Contract,DG: PHD,NHS SUPPLY CHAIN,9046000008,"73,817.57",NHS Supply Chain - Pesticide testing costs 2014/15,DE55 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Contractor/Staff Substitution,DG: GOAD,Optevia Ltd,DFH015,"26,010.00",Build / Design costs for CONTACT replacement project,ME18 5JH,SME,,,Admin
Department of Health,Department of Health,07/05/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-538536-103622,"49,124.00",II-LB-0214-20001,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Research & development,DG: RDD,MEDICAL RESEARCH COUNCIL MRC,ERS-538540-103626,"269,966.80",NPRI - National Prevention Research Initiative,SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Research & development,DG: RDD,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,ERS-538541-103623,"28,513.00",Research for Patient Benefit,B18 7QH,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-538543-103625,"117,457.00",Invention for Innovation,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2015,Service charge,DG: IGT,SOFTCAT LTD,INV01137840,"95,478.55",Revenue: F/Y 2015/16 Choices Softcat - Licencing for Semaphore Software Modules 11/3/15 to 10/3/16,SL7 1TB,LARGE,,,Programme
Department of Health,Department of Health,07/05/2015,Outsourcing Contract,DG: SCLGCP,ECORYS UK LTD,INV12190,"39,965.34",Ecorys Funding for CANParent trial April 2014 to March 2015,B1 2RA,SME,,,Programme
Department of Health,Department of Health,08/05/2015,Service charge,DG: IGT,BT GROUP PLC,366550,"40,224.48",Revenue SUS Spine 2014/15 BT - CCN 898 Transition Personnel,NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,08/05/2015,Service charge,DG: IGT,BT GROUP PLC,376466,"43,438.00","Revenue: F/Y 2014/15 Spine 2 BT - Spine 2 CCN 922 - Extension to Bull Vintage Support for Quorum databases	 ",NW9 5BA,LARGE,,,Programme
Department of Health,Department of Health,08/05/2015,Contractor/Staff Substitution,DG: Holding CT Core,DLA PIPER UK LLP,54772859,"25,018.00",Professional service s in respect -Fujitsu arbitration - up and including July 2014 - invoices 54772859,LS1 4BY,LARGE,,,Programme
Department of Health,Department of Health,11/05/2015,Policy Payments,DG: SFNHS,WRIGHTINGTON WIGAN AND LEIGH NHS FOUNDATION TRUST,2110021008,"190,000.00",Growth & Efficiency Fund payment - Revenue Fee Reward - Billinge Hospital disposal,WN1 1XX,PUBLIC,,,Programme
