Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BIRMINGHAM EAST AND NORTH PCT,HAFS-10717,44000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BLACKBURN AND DARWEN TEACHING CARE TRUST PLUS,HAFS-10718,16389000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BLACKPOOL PCT,HAFS-10719,16834000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BOLTON PCT,HAFS-10720,33000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BOURNEMOUTH & POOLE PCT,HAFS-10721,39000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BRADFORD AND AIREDALE PCT,HAFS-10722,59000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BRENT TEACHING PCT,HAFS-10723,45000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BRIGHTON & HOVE CITY TEACHING PCT,HAFS-10724,58000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BRISTOL PCT,HAFS-10725,40000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BROMLEY PCT,HAFS-10726,30500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BUCKINGHAMSHIRE PCT,HAFS-10727,47500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),BURY PCT,HAFS-10728,23000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CALDERDALE PCT,HAFS-10729,25000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CAMBRIDGESHIRE PCT,HAFS-10730,65000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CAMDEN PCT,HAFS-10731,20000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CENTRAL & EASTERN CHESHIRE PCT,HAFS-10732,48000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CENTRAL LANCASHIRE PCT,HAFS-10733,55000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CITY AND HACKNEY TEACHING PCT,HAFS-10734,42000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CORNWALL & ISLES OF SCILLY PCT,HAFS-10735,64300000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),COUNTY DURHAM PCT,HAFS-10736,74528000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),COVENTRY TEACHING PCT,HAFS-10737,40000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CROYDON PCT,HAFS-10738,35000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),CUMBRIA PCT,HAFS-10739,60000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),DARLINGTON PCT,HAFS-10740,14860000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),DERBY CITY PCT,HAFS-10741,34000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),DERBYSHIRE COUNTY PCT,HAFS-10742,89000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),DEVON PCT,HAFS-10743,85000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),DONCASTER PCT,HAFS-10744,49000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),DORSET PCT,HAFS-10745,46000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),DUDLEY PCT,HAFS-10746,37000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),EALING PCT,HAFS-10747,44000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),EAST LANCASHIRE PCT,HAFS-10748,46800000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),EAST MIDLANDS SHA,HAFS-10749,30000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),EAST OF ENGLAND SHA,HAFS-10750,40000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),EAST RIDING OF YORKSHIRE PCT,HAFS-10751,34500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),EAST SUSSEX DOWNS & WEALD PCT,HAFS-10752,45000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),EASTERN & COASTAL KENT PCT,HAFS-10753,90000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),ENFIELD PCT,HAFS-10754,35000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),GATESHEAD PCT,HAFS-10755,28000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),GLOUCESTERSHIRE PCT,HAFS-10756,70000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),GREAT YARMOUTH AND WAVENY PCT,HAFS-10757,26700000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),GREENWICH TEACHING PCT,HAFS-10758,35000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HALTON & ST HELENS PCT,HAFS-10759,45000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HAMMERSMITH AND FULHAM PCT,HAFS-10760,14000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HAMPSHIRE PCT,HAFS-10761,133500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HARINGEY TEACHING PCT,HAFS-10762,32000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HARROW PCT,HAFS-10763,27000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HARTLEPOOL PCT,HAFS-10764,9100000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HASTINGS & ROTHER PCT,HAFS-10765,24500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HAVERING PCT COMMISSIONING,HAFS-10766,32000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HEALTH AND SOCIAL CARE INFORMATION CENTRE,HAFS-10767,2000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HEART OF BIRMINGHAM TEACHING PCT,HAFS-10768,41000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HEREFORDSHIRE PCT,HAFS-10769,22000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HERTFORDSHIRE PCT,HAFS-10770,123000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HEYWOOD MIDDLETON & ROCHDALE PCT,HAFS-10771,26500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HILLINGDON PCT,HAFS-10772,32000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HOUNSLOW PCT,HAFS-10773,29000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),HULL PCT,HAFS-10774,31600000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),ISLE OF WIGHT NHS PCT,HAFS-10775,22000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),ISLINGTON PCT,HAFS-10776,32000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),KENSINGTON AND CHELSEA PCT,HAFS-10777,28000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),KINGSTON PCT,HAFS-10778,20000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),KIRKLEES PCT,HAFS-10779,50000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),KNOWSLEY PCT,HAFS-10780,26100000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LAMBETH PCT,HAFS-10781,45000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LEEDS PCT,HAFS-10782,86355000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LEICESTER CITY PCT,HAFS-10783,38000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LEICESTERSHIRE COUNTY & RUTLAND PCT,HAFS-10784,60000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LEWISHAM PCT,HAFS-10785,39000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LINCOLNSHIRE PCT,HAFS-10786,85000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LIVERPOOL PCT,HAFS-10787,79025000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LONDON SHA,HAFS-10788,130000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),LUTON TEACHING PCT,HAFS-10789,23200000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),MANCHESTER PCT,HAFS-10790,70000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),MEDWAY TEACHING PCT,HAFS-10791,27000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),MID ESSEX PCT,HAFS-10792,47000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),MIDDLESBOROUGH PCT,HAFS-10793,12100000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),MILTON KEYNES PCT,HAFS-10794,25000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-10795,3000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NEWCASTLE PCT,HAFS-10796,40000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NEWHAM PCT,HAFS-10797,48000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NHS BUSINESS SERVICES AUTHORITY (NHSBSA),HAFS-10798,39958000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev ND In RAB,FINANCE & OPERATIONS (DM),NHS BUSINESS SERVICES AUTHORITY (NHSBSA),HAFS-10799,1035000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,HAFS-10800,2500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORFOLK PCT,HAFS-10801,84000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH EAST ESSEX PCT,HAFS-10802,37000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH EAST LINCOLNSHIRE CARE TRUST PLUS,HAFS-10803,18200000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH EAST SHA,HAFS-10804,19000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH LANCASHIRE PCT,HAFS-10805,36731000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH LINCOLNSHIRE PCT,HAFS-10806,18900000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH SOMERSET PCT,HAFS-10807,23500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH STAFFORDSHIRE PCT,HAFS-10808,25000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH TYNESIDE PCT,HAFS-10809,33500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH WEST SHA,HAFS-10810,62800000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTH YORKSHIRE & YORK PCT,HAFS-10811,87000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTHAMPTONSHIRE PCT,HAFS-10812,80000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NORTHUMBERLAND CARE TRUST,HAFS-10813,35000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NOTTINGHAM CITY PCT,HAFS-10814,36500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),NOTTINGHAMSHIRE COUNTY TEACHING PCT,HAFS-10815,61000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),OLDHAM PCT,HAFS-10816,35000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),OXFORDSHIRE PCT,HAFS-10817,65000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),PETERBOROUGH PCT,HAFS-10818,18500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),PLYMOUTH TEACHING PCT,HAFS-10819,31000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),PORTSMOUTH CITY TEACHING PCT,HAFS-10820,28000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),REDBRIDGE PCT,HAFS-10821,31000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),REDCAR AND CLEVELAND PCT,HAFS-10822,10000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),RICHMOND AND TWICKENHAM PCT,HAFS-10823,20000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),ROTHERHAM PCT,HAFS-10824,27000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SALFORD PCT,HAFS-10825,36000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SANDWELL PCT,HAFS-10826,42300000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SEFTON PCT,HAFS-10827,34000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SHEFFIELD PCT,HAFS-10828,71000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SHROPSHIRE COUNTY PCT,HAFS-10829,36181000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOLIHULL PCT,HAFS-10830,24000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOMERSET PCT,HAFS-10831,70500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH BIRMINGHAM PCT,HAFS-10832,44500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH CENTRAL SHA,HAFS-10833,26500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH EAST COAST SHA,HAFS-10834,24000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH EAST ESSEX PCT,HAFS-10835,20000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH GLOUCESTERSHIRE PCT,HAFS-10836,24000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH STAFFORDSHIRE PCT,HAFS-10837,70600000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH TYNESIDE PCT,HAFS-10838,20200000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH WEST ESSEX PCT,HAFS-10839,45000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTH WEST SHA,HAFS-10840,30000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTHAMPTON CITY PCT,HAFS-10841,30000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SOUTHWARK PCT,HAFS-10842,38000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),STOCKPORT PCT,HAFS-10843,30000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),STOCKTON-ON-TEES TEACHING PCT,HAFS-10844,23500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),STOKE ON TRENT PCT,HAFS-10845,37400000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SUFFOLK PCT,HAFS-10846,70000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SUNDERLAND TEACHING PCT,HAFS-10847,31500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SURREY PCT,HAFS-10848,125000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SUTTON AND MERTON PCT,HAFS-10849,45000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),SWINDON PCT,HAFS-10850,19000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),TAMESIDE AND GLOSSOP PCT,HAFS-10851,30500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),TELFORD & WREKIN PCT,HAFS-10852,20804000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),TORBAY CARE TRUST,HAFS-10853,23200000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),TOWER HAMLETS PCT,HAFS-10854,36000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),TRAFFORD PCT,HAFS-10855,26000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WAKEFIELD DISTRICT PCT,HAFS-10856,44000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WALSALL TEACHING PCT,HAFS-10857,38400000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WALTHAM FOREST PCT,HAFS-10858,34000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WANDSWORTH TEACHING PCT,HAFS-10859,43500000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WARRINGTON PCT,HAFS-10860,21000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WARWICKSHIRE PCT,HAFS-10861,63000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WEST ESSEX PCT,HAFS-10862,33000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WEST KENT PCT,HAFS-10863,73000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WEST MIDLANDS SHA,HAFS-10864,50000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WEST SUSSEX PCT,HAFS-10865,121000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WESTERN CHESHIRE PCT,HAFS-10866,19000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WESTMINSTER PCT,HAFS-10867,34000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WILTSHIRE PCT,HAFS-10868,50000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WIRRAL PCT,HAFS-10869,43750000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WOLVERHAMPTON CITY PCT,HAFS-10870,38000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),WORCESTERSHIRE PCT,HAFS-10871,54000000
Department of Health,Department of Health,01/06/2011,CASH FUNDING Rev Inside RAB,FINANCE & OPERATIONS (DM),YORKSHIRE & THE HUMBER SHA,HAFS-10872,35000000
Department of Health,Department of Health,01/06/2011,Expense clearing GPC (ST),More than one Directorate,BARCLAYCARD BUSINESS,2070001-20-JUN-11,63600.15
Department of Health,Department of Health,01/06/2011,Contr Other External,NHS Chief Information Officer,NHS BUSINESS SERVICES AUTHORITY,13007761,32650
Department of Health,Department of Health,01/06/2011,Contr Other External,NHS Chief Information Officer,NHS BUSINESS SERVICES AUTHORITY,13007761,99830
