Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,02/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,WATER PROGRAMME - WATER QUALITY,THE COAL AUTHORITY,2003000082,390531.22, OPERATIONS,NG18 4RG,OGD,,0,Expense,
DEFRA,DEFRA,02/08/2016,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - COMPUTER & IT SERVICES,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003003690,64764,GB. 708476 DEFRA GENESIS,WV10 6UH,SUPPLIER,,0,Expense,
DEFRA,DEFRA,02/08/2016,CA - OTHER RECEIVABLES - AGENCY RECHARGE,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003003685,42248.27,BILLING FOR  BCP'S,BS32 4NH,SUPPLIER(1),,DEA12047,Asset,
DEFRA,DEFRA,02/08/2016,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003003690,37659,GB. 708476 DEFRA GENESIS,WV10 6UH,SUPPLIER,ecm_41504,0,Expense,
DEFRA,DEFRA,02/08/2016,CA - OTHER RECEIVABLES - AGENCY RECHARGE,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003003685,31896.93,BILLING FOR BCP WORKS,BS32 4NH,SUPPLIER(1),,DE008709,Asset,
DEFRA,DEFRA,03/08/2016,EXP - GRANT-IN-AID TO ARMS LENGTH BODIES,CORPORATE FINANCE,MARINE MANAGEMENT ORGANISATION,30000015,1700000,SOP6 - GRANT IN AID,NE4 7YH,NDPB,,0,Expense,
DEFRA,DEFRA,03/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,NON IBM IT SERVICES,DEPARTMENT FOR WORK & PENSIONS,1003003771,549700,GOVERNMENT GATEWAY ANNUAL CHARGES 16/17,FY5 3TA,SUPPLIER,IGS,DEA12015,Expense,
DEFRA,DEFRA,03/08/2016,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROF SERV - ADVISORY SERVICES,SHARED SERVICE CONNECTED LIMITED (SSCL),SHARED SERVICES CONNECTED LTD,1003003716,270340.99,CUST NO/ 43162,HP2 7AH,SUPPLIER,,0,Expense,
DEFRA,DEFRA,03/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,NETWORK PROCUREMENT FUNCTION,BRAVOSOLUTION UK LTD,1003003727,69293,BRAVOSOLUTION SPEND ANALYSIS,EC2M 7AD,SUPPLIER,21398,0,Expense,
DEFRA,DEFRA,03/08/2016,INC - SALES OF OTHER GOODS AND SERVICES,WASTE AND RECYCLING,ENVIRONMENT AGENCY,1003003772,58000,PAYMENT FROM HOME OFFICE TO EA FOR SERVICES PROVIDED IN 2015/16 IN MAINTAINING ELECTRONIC PUBLIC REGISTER OF SCRAP METAL DEALERS,FY1 9JN,NDPB,,0,Revenue,
DEFRA,DEFRA,03/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,FOOD AND GREEN ECONOMY EVIDENCE,FERA SCIENCE LIMITED,1003003811,38766,FAO163 15/16 DRAFT FINAL REPORT,YO41 1LZ,SUPPLIER(1),,DEA10093,Expense,
DEFRA,DEFRA,03/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,"EQ DATA, INFORMATION & ANALYSIS",AQUAPAK POLYMERS LTD,1003003813,36240.92,PO375346 - MARCH/APRIL 2016,B30 3HP,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,03/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,FOOD AND GREEN ECONOMY EVIDENCE,FERA SCIENCE LIMITED,1003003811,30000,SPECIES ASSIGNMENT OF FOODS,YO41 1LZ,SUPPLIER(1),,DEA10093,Expense,
DEFRA,DEFRA,04/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,SUSTAINABLE LAND AND SOILS,LANCASTER UNIVERSITY,1003003893,128000,PO 381267 MILESTONE PAYMENT,LA1 4YW,Public Body,,0,Expense,
DEFRA,DEFRA,04/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,AN EVIDENCE,AMEC FOSTER WHEELER ENVIR & INFRASTRUCTURE UK LTD,1003003861,53070,PROJECT 33574  PPAQ DEFRA SUPPORT FRAMEWORK,NE3 3AF,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,05/08/2016,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - COMPUTER & IT SERVICES,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003003897,267186,GB. 708476 DEFRA GENESIS,WV10 6UH,SUPPLIER,,0,Expense,
DEFRA,DEFRA,05/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,WATER PROGRAMME - WATER QUALITY,THE COAL AUTHORITY,1003003898,147095,PO 377916 QTR 1 2016-17 F'CST REVENUE SPEND,NG18 4RG,OGD,,0,Expense,
DEFRA,DEFRA,05/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,ALB PARTNERSHIP AND PUBLIC APPOINTMENTS,JSS PENSIONS ADMINISTRATION,2003000085,107565.75,JULY PENSIONS NCC,SN2 1FF,OGD,,0,Expense,
DEFRA,DEFRA,05/08/2016,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ISSC2 PROJECTS,H H R UK LTD,1003003924,77315.95,SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,W1H 1DP,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,05/08/2016,CA - OTHER RECEIVABLES - AGENCY RECHARGE,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003003952,58659.99,BILLING FOR BCP WORKS,BS32 4NH,SUPPLIER(1),,DEA12047,Asset,
DEFRA,DEFRA,08/08/2016,EXP CAPITAL GRANTS TO PTE SECTOR - PERSONS & NON PROFIT INSTIT'NS SERVING H'HOLD,RURAL TEAM,ACRE.,1003004026,1081000,ACRE NETWORK INVESTMENT GRANT,GL7 6JJ,SUPPLIER(1),GIA,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,CP PESTICIDES,HEALTH & SAFETY EXECUTIVE,2003000089,432500,2016/17 DEFRA/HSE,YO1 7PX,SUPPLIER,IGS,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- APPLICATION SERVICES,NON IBM IT SERVICES,NINIAN SOLUTIONS LTD (HUDDLE),1003003957,240000,HUDDLE LICENSE - ENTERPRISE EDITION,E1 8FA,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,WATER PROGRAMME - WATER QUALITY,THE COAL AUTHORITY,2003000090,167272,A/C NO 614DE03,NG18 4RG,OGD,,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",ZOOLOGICAL SOCIETY OF LONDON,1003003973,50591.75,IMPROVED LAW ENFORCEMENT,NW1 4RY,SUPPLIER,,DEA10161,Expense,
DEFRA,DEFRA,08/08/2016,EXP - PURCHASE OF GOODS/SERV-ICT OUTSOURC&MAINT/SUPP- APPLICATION SERVICES,NON IBM IT SERVICES,NINIAN SOLUTIONS LTD (HUDDLE),1003003957,49000,HUDDLE LICENSE - ENTERPRISE EDITION,E1 8FA,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",SAVE THE RHINO INTERNATIONAL,1003004030,39803,REDUCING RHINO HORN DAMAGE,SE1 4PR,CUSTOMER,,DEA10161,Expense,
DEFRA,DEFRA,08/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,FAUNA & FLORA INTERNATIONAL,1003003991,37400,ERADICATING INVASIVE SPECIES 01/04 - 30/06/16,CB2 3QZ,SUPPLIER(1),23172,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,AN EVIDENCE,BUREAU VERITAS UK LTD,1003003963,29316.59,LAQM SERVICES,SE1 OES,SUPPLIER,,DEA10123,Expense,
DEFRA,DEFRA,08/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,FAUNA & FLORA INTERNATIONAL,1003003991,27341,CONNECTING COASTAL COMMUNITIES,CB2 3QZ,SUPPLIER(1),23198,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,RESOURCE (WASTE PROGRAMME AND SUSTAINABLE BUSINESS),HEALTH & SAFETY EXECUTIVE,2003000089,27000,2016/17 DEFRA/HSE,YO1 7PX,SUPPLIER,IGS,0,Expense,
DEFRA,DEFRA,08/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",GOVERNMENT OF CAYMAN ISLANDS,20000080,25784.25,SOP5 - PROJECT DPLUS044 ,KY1-1002,CUSTOMER,,DEA10153,Expense,
DEFRA,DEFRA,08/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNIVERSITY OF KENT,1003003978,25622.5,TRANSLOCATING CONSERVATION,CT2 7NZ,Public Body,23175,0,Expense,
DEFRA,DEFRA,09/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,PLANT HEALTH,FERA SCIENCE LIMITED,1003004069,433363.25,LTSA PLANT & BEE HEALTH,YO41 1LZ,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,09/08/2016,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,STRATEGIC WORKFORCE PLANNING AND BUSINESS ANALYSIS,CABINET OFFICE,2003000092,237020.89,60% CONTRIBUTION,FY5 3TA,SUPPLIER,IGS,0,Expense,
DEFRA,DEFRA,09/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,KTR STRATEGY & PORTFOLIO,GETMAPPING PLC,1003004072,101666.67,AERIAL PHOTOGRAPHY,RG27 8NW,SUPPLIER(1),,DEA12006,Expense,
DEFRA,DEFRA,09/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,ANIMAL DISEASE CONTROL,HEALTH & SAFETY COMMISSION & EXECUTIVE,2003000095,74031.06,PROVISION OF HSE SUPPORT,L20 7HS,SUPPLIER,,0,Expense,
DEFRA,DEFRA,09/08/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003004081,34657.61,TPCT-NM-1320-2807- FEES AND EXPENSES PERIOD ENDING 23-07-2016-60864978,SL6 1DP,SUPPLIER,,0,Expense,
DEFRA,DEFRA,09/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,FOOD AND GREEN ECONOMY EVIDENCE,L G C LIMITED,1003004140,32928,BLIND SAMPLE EVALUATION,TW11 0LY,CUSTOMER,,DEA10093,Expense,
DEFRA,DEFRA,09/08/2016,EXP - PURCHASE OF GOODS/SERVICES - ICT OUTSOURCING & MAINT/SUPPORT,CAP DELIVERY PROGRAMME,SPECIALIST COMPUTER CENTRES,1003004111,30203.91,AA PTBCON01,B11 2LE,SUPPLIER(1),,DEA10028,Expense,
DEFRA,DEFRA,10/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,NORTHERN RANGELANDS TRUST,20000084,120599.5,SOP5 -  IWT026 QTR1 & QTR2 2016,KENYA,SUPPLIER,,DEA10161,Expense,
DEFRA,DEFRA,10/08/2016,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA- MARKET RESEARCH,FOOD AND SUSTAINABLE ECONOMY,KYNETEC LTD,1003004213,57815.4,PO 348602 BRITISH SURVEY OF FERTILISER PRACTICE FOR FINAL 30%,RG20 8JE,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,10/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,IUCN/AFESG,20000081,40352.5,SOP5 -  QTR 2 COMBATING ILLEGAL WILDLIFE TRADE,NAIROBI,SUPPLIER(1),,DEA10161,Expense,
DEFRA,DEFRA,10/08/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003004194,29135.67,FEE & EXPENSES 23/04/16,SL6 1DP,SUPPLIER,,0,Expense,
DEFRA,DEFRA,10/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",WILDLIFE CONSERVATION SOCIETY,20000083,26321.25,SOP5 -  PROJECT IWT015 QTR 4 2015-16,10460,CUSTOMER,,DEA10161,Expense,
DEFRA,DEFRA,10/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",IPGRI BIOVERSITY INTERNATIONAL,20000082,25660.65,SOP5 -  PROJECT 22-017 16-17 QTR 2,ITALY,SUPPLIER(1),,DEA10155,Expense,
DEFRA,DEFRA,11/08/2016,EXP - MISCELLANEOUS EXPENDITURE - OVERHEAD INCIDENTAL EXPENSES,SHARED SERVICE CONNECTED LIMITED (SSCL),SHARED SERVICES CONNECTED LTD,1003004298,106765,ORACLE LICENCE FEE,HP2 7AH,SUPPLIER,,0,Expense,
DEFRA,DEFRA,11/08/2016,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - COMPUTER & IT SERVICES,NON IBM IT SERVICES,ADAPT SERVICES LTD,1003004292,76867.37,ENVIRONMENT PROVISION,CF3 0LW,SUPPLIER,,0,Expense,
DEFRA,DEFRA,11/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",INTERNATIONAL FUND FOR ANIMAL WELFARE,1003004265,40291,DISRUPTNG IVORY TRAFFICKING CONDUITS,SE1 7UD,CUSTOMER,,DEA10161,Expense,
DEFRA,DEFRA,12/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,CP PESTICIDES,HEALTH & SAFETY EXECUTIVE,2003000100,1437922,2016/17 DEFRA/HSE,YO1 7PX,SUPPLIER,IGS,0,Expense,
DEFRA,DEFRA,12/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,CP PESTICIDES,HEALTH & SAFETY EXECUTIVE,2003000100,1437922,PERIOD 01/04/16 TO 30/09/16 TO REPLACE INV 195702,YO1 7PX,SUPPLIER,IGS,0,Expense,
DEFRA,DEFRA,12/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,SEA FISHERIES AND CONSERVATION,SEA MAMMAL RESEARCH UNIT,1003004342,58368.36,PAYMENT LINE 23,KY16 8LB,SUPPLIER(1),MB05203/RMP5862,0,Expense,
DEFRA,DEFRA,12/08/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003004334,43759.36,BCP WORKS JUNE 16,BS32 4NH,SUPPLIER(1),,DE008708,Expense,
DEFRA,DEFRA,12/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",INTERNATIONAL FUND FOR ANIMAL WELFARE,1003004303,40291,QTR 1 GRANT CLAIM,SE1 7UD,CUSTOMER,,DEA10161,Expense,
DEFRA,DEFRA,12/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,AN EVIDENCE,CENTRE FOR ECOLOGY & HYDROLOGY,2003000103,30695,NEC04913 DELIVERABLES/MILESTONES FOR CONTRACT EXTENSION M3 M4 D8 D9 D10 D11,SN2 1EU,OGD,,0,Expense,
DEFRA,DEFRA,12/08/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003004334,26922.82,BCP WORKS JUNE 16,BS32 4NH,SUPPLIER(1),,DE008708,Asset,
DEFRA,DEFRA,15/08/2016,PPE - BUILDINGS (OWNED) - COST - ADDITIONS,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,BANK OF ENGLAND,10000430,10000000,S.A SICAV-SIF,EC2R 8AH,Public Body,,0,Asset,
DEFRA,DEFRA,15/08/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - PAYMENTS TO AGENCIES,TB,D L O HOLDING/PRIONICS AG,20000086,188743.7,CONTRACT 20298 - ORDER 51529,8952,SUPPLIER(1),,DEA10199,Expense,
DEFRA,DEFRA,15/08/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,DEFRA ESTATES - CAPITAL INVESTMENTS,MERRICK UK LTD,1003004396,26509,BIOCONTAINMENT,UNITED STATES,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,16/08/2016,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,STRATEGIC WORKFORCE PLANNING AND BUSINESS ANALYSIS,JSS PENSIONS ADMINISTRATION,2003000110,182406.24,APRIL MAY JUNE JULY PENSIONS,SN2 1FF,OGD,16500,0,Expense,
DEFRA,DEFRA,16/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,LAND USE AND RECREATION,WOODLAND TRUST,1003004417,112579,TREES FOR SCHOOLS,NG31 6LL,Public Body,GIA,0,Expense,
DEFRA,DEFRA,16/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",TUSK TRUST,1003004426,97095,IWT024 COUNTER-POACHING TRAINING PROGRAMME FOR SUB-SAHARAN AFRICA,SP8 4AA,CUSTOMER,,DEA10161,Expense,
DEFRA,DEFRA,16/08/2016,EXP - CURRENT GRANTS TO CENTRAL GOVERNMENT,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,ROYAL BOTANIC GARDENS KEW,1003004407,53197,23-002 APR 16 - SEP 16 IMPORTANT PLANT AREAS IN GUINEA-CONAKRY,TW9 3AB,NDPB,23171,0,Expense,
DEFRA,DEFRA,16/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",TUSK TRUST,1003004426,52341,"IWT032 COUNTERING WILDLIFE CRIME: LIVELIHOODS, INTELLIGENCE AND PROSECUTION CAPACITY BUILDING IN UGANDA",SP8 4AA,CUSTOMER,,DEA10161,Expense,
DEFRA,DEFRA,16/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",FAUNA & FLORA INTERNATIONAL,1003004425,44124.25,IWT034 JUL 16 - SEP 16 FAUNA & FLORA INTERNATIONAL,CB2 3QZ,SUPPLIER(1),,DEA10161,Expense,
DEFRA,DEFRA,16/08/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",ZOOLOGICAL SOCIETY OF LONDON,1003004414,42636.5,IWT031 JUL 16 - SEP 16 COMBATTING IWT IN CAMEROON THROUGH IMPROVED LAW ENFORCEMENT AND COMMUNITY EMPOWERMENT,NW1 4RY,SUPPLIER,,DEA10161,Expense,
