Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,AHDB,09/07/2013,Invoice,,Rothamsted Research,INV101640,"30,067.25",Improvement of crop yield and soil structure research,AL5 2JQ,Rothamsted Research,,,,197420253
DEFRA,AHDB,22/07/2013,Invoice,,OMD UK Ltd,300497,"34,475.00",Media advertising for Give a Fork Campaign for the Pig sector. Part of AHDB's marketing approvals.,WC1E 7EY,OMD UK Ltd,,,,918213926
DEFRA,AHDB,22/07/2013,Invoice,,Mylnefield Research Service,SLINV/00001098,"39,754.00","Project for the use of Defence Elicitors to provide inducted resistance for protection in Brassica, Allium and Radish crop research",DD2 5DA,Mylnefield Research Service,,,,108249520
DEFRA,AHDB,16/07/2013,Invoice,,Arlington BPP No1 Rent Account,SIAS1Q 1965,"42,212.50",Business rental - period 24 June-28 September 2013 (property sub-let to another tenant),RG7 4SA,Arlington BPP No1 Rent Account,,,,844289303
DEFRA,AHDB,09/07/2013,Invoice,,Rothamsted Research,INV100689,"43,492.00",Turnip virus project research and development in oilseed rape,AL5 2JQ,Rothamsted Research,,,,197420253
DEFRA,AHDB,22/07/2013,Invoice,,NIAB,NI5588,"45,812.50",UK Cereal Pathogen Virulence Survey (UKCVPS) ,CB3 0LE,NIAB,,,,100132207
DEFRA,AHDB,16/07/2013,Invoice,,SAC Commercial Ltd,20726228,"79,830.00","Dairy research partnership looking at Grassland, Forage and Soil",EH9 3JG,SAC Commercial Ltd,,,,435882817
DEFRA,AHDB,26/07/2013,Invoice,,SAC Commercial Ltd,20728308,"81,000.00",Genetic evaluation for dairy cattle - March-June 2013,EH9 3JG,SAC Commercial Ltd,,,,435882817
DEFRA,Core Defra,01/07/2013,Electricity,Chief Operating Officer DG,E D F Energy,142110613,"72,547.33","Electricity payment for AHVLA (Animal Health and Veterinary Laboratories Agency), Weybridge, 1-31 May 2013",PL3 5XQ,,,B0870000,Expense,
DEFRA,Core Defra,01/07/2013,Electricity,Chief Operating Officer DG,E D F Energy,1.46111E+15,"25,397.34","Electricity payment for Cefas (Centre for Environment, Fisheries and Aquaculture Science ), Lowestoft, 1-31 May 2013",PL3 5XQ,,IGS/17005C,0,Expense,
DEFRA,Core Defra,01/07/2013,Electricity,Chief Operating Officer DG,E D F Energy,153110613,"36,680.04","Electricity payment AHVLA (Animal Health and Veterinary Laboratories Agency), Weybridge, 1-31 May 2013",PL3 5XQ,SME,exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Royal Borough of Greenwich,10133008,"58,354.00",Grant Award 2012-13 - Thamesmead Recycling Initiative,SE18 6HQ,SME,exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,115827,"35,000.00",Bioaerosol and odour emissions from composting facilities study,TW11 0LW,,Funding,0,Expense,
DEFRA,Core Defra,01/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,116594,"31,500.00",Bioaerosol and odour emissions from composting facilities study,TW11 0LW,SME,Exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Current Grants - Local Authorities,Policy Delivery DG,London Fire and Emergency Planning Authority,IN028422,"25,000.00",Grant Claim 2012-13 - Fire and Rescue Service National Control Centre ,SE1 0LL,,Exempt,AQNONRDX,Expense,
DEFRA,Core Defra,01/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002928,"26,180.16",Provision of Research Programme Management Services - June 2013,NR33 0HT,,Exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,13008909,"140,961.00",Quality assurance of the Automatic Urban and Rural Network - fees and expenses,SE1 2TX,,Exempt,AQNONRDX,Expense,
DEFRA,Core Defra,01/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,URS Infrastructure & Environment UK Ltd,5558919,"37,500.00",Noise Monitoring Study,RG21 7PP,,Exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,13011102,"144,839.00",Quality assurance of the Automatic Urban and Rural Network - fees for May 2013,SE1 2TX,SME,Exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens Kew,KEWGIA041314,"2,500,000.00",Grant-in-Aid payment - July 2013,TW9 3AB,SME,Exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAJULY13,"45,000,000.00",Grant in Aid Payment - July 2013,BS1 5AH,,18523,0,Expense,
DEFRA,Core Defra,01/07/2013,Programme Income (E),Policy Delivery DG,Welsh Government,260613,"352,530.37",European Union funding to the Welsh Government for the 2011 Bovine Tuberculosis Eradication Plan,CF10 3NQ,SME,exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Grant-in Aid Payments,Policy Delivery DG,Natural England,240613,"14,000,000.00",Grant in aid payment - July 2013,YO1 7PX,,exempt,0,Expense,
DEFRA,Core Defra,01/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000026682,"40,728.84",Poultrymeat Marketing - March 2013,YO1 7PX,SME,18506,0,Expense,
DEFRA,Core Defra,01/07/2013,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Gov,280613,"250,000.00",Local services support grant,HP2 4XN,SME,,EXITCLYS,Expense,
DEFRA,Core Defra,01/07/2013,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,10713,"2,000,000.00",Grant-in-Aid payment - July 2013,NE4 7YH,SME,18570,0,Expense,
DEFRA,Core Defra,03/07/2013,Hardware Services/Non-Standard Hardware items,Chief Operating Officer DG,IBM United Kingdom Ltd,5806131440,"67,477.28",AHVLA relocation project costs - June 2013,GU1 2LD,,18577,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Peak District National Park Auth,180613,"1,800,000.00",Grant payment - Quarter 2 2013-14,DE45 1AE,SME,18567,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,South Downs National Park Authority,180613,"2,559,235.00",Grant payment - Quarter 2 2013-14,GU29 9SB,SME,18569,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Northumberland Nat Park Authority,180613,"717,000.00",Grant payment - Quarter 2 2013-14,NE46 1BS,SME,18574,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,North York Moors National Park,180613,"1,138,224.00",Grant payment - Quarter 2 2013-14,YO62 5BP,SME,18571,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Lake District National Park Auth,180613,"1,401,275.00",Grant payment - Quarter 2 2013-14,LA9 7RL,SME,18578,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Exmoor National Park Authority,180613,"868,000.00",Grant payment - Quarter 2 2013-14,TA22 9HL,SME,18575,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Yorkshire Dales National Authority,180613,"1,131,997.00",Grant payment - Quarter 2 2013-14,DL8 3EL,SME,18573,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,New Forest National Park Auth,180613,"823,380.00",Grant payment - Quarter 2 2013-14,SO41 9ZG,SME,20108,DARWINXX,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Dartmoor National Park Authority,180613,"1,117,024.00",Grant payment - Quarter 2 2013-14,TQ13 9JQ,,20110,DARWDFID,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,South Georgia Heritage Trust,130613,"54,889.50",Darwin Initiative grant: South Georgia Habitat Restoration Project: Mouse eradication sub-project (2013-2016) - June 2013 payment,DD1 5BT,,20147,DARWDFID,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Global Diversity Foundation,150613,"26,675.00","Darwin Initiative grant: Medicinal plant trade, conservation and local livelihoods in southern Morocco (2013-16)  - June 2013 payment",CT1 2TU,SME,Exempt,0,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,R S P B,170513,"26,406.00",Darwin Initiative grant: Enhancing habitat connectivity through sustainable development around the Gola Rainforest (Sierra Leone) (2013-16)  - June 2013 payment,SG19 2DL,SME,Exempt,DARWDFID,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Joint Nature Conservation Committee,100513,"29,712.50",Darwin Initiative grant: Mapping St Helena's marine biodiversity to create a Marine Management Plan (2012-14) - July 2013 payment,PE1 1JY,SME,FRW10040-00,P12ER020,Expense,
DEFRA,Core Defra,03/07/2013,Current Grants E,Policy Delivery DG,Birdlife International,1.40613E+12,"26,046.00",Darwin Initiative grant: Ecosystem conservation for climate change adaptation in East Africa (2012-15) - June 2013 payment,CB3 ONA,SME,FRW10040-00,P12TR180,Expense,
DEFRA,Core Defra,03/07/2013,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5806130944,"66,033.78",Delivering Public Sector Networks Compliance to Defra and extending Wide Area Network to RPA (Rural Payments Agency) - June 2013,GU1 2LD,SME,FRW10040-00,P12TR100,Expense,
DEFRA,Core Defra,03/07/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5806131097,"50,789.99",ICT (Information Communications and Technology) technology refresh - June 2013,GU1 2LD,,IGS Funding,EUI00925,Revenue,
DEFRA,Core Defra,03/07/2013,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5806131277,"38,298.02",Websphere Process Choreographer Replacement - June 2013,GU1 2LD,SME,14265,WFUNDCON,Expense,
DEFRA,Core Defra,03/07/2013,Programme Income (E),Policy Delivery DG,Department Of Agriculture & Rur Dev,260613,"490,382.94","European Union funding to DARDNI (Department of Agriculture and Rural Development, Northern Ireland) for the 2011 Tuberculosis Eradication Plan - July 2013",BT4 3SB,SME,14265,WFUNDCON,Expense,
DEFRA,Core Defra,03/07/2013,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101201,"212,646.08",Local Partnerships Contract for Private Finance Initiative (PFI) projects - July 2013,SW1P 3HZ,,,0,Expense,
DEFRA,Core Defra,03/07/2013,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101215,"216,975.02",Local Partnerships Contract for Private Finance Initiative (PFI) projects - July 2013,SW1P 3HZ,,14822/1,FERAREDE,Asset,
DEFRA,Core Defra,04/07/2013,Business Rates,Chief Operating Officer DG,D T Z,DEFRA195,"307,410.23","Payments of rent, rates and service charges for various properties within the Defra Network for the month of July 2013",B3 2ED,,18380,0,Expense,
DEFRA,Core Defra,04/07/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00024776,"59,257.01",Initial feasibility/design study for operation of new laboratory equipment - March 2013,BS32 4NH,,WT1503,0,Expense,
DEFRA,Core Defra,04/07/2013,Current Subsidies To Public Corporations,Policy Delivery DG,Canal & River Trust,90700548,"9,000,000.00",Quarterly 2013-14 grant - July 2013 payment,MK9 1BB,SME,CAP010,0,Expense,
DEFRA,Core Defra,05/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,H R Wallingford Ltd,HR048311,"34,426.80",Evidence on impacts of new authorisations on abstractors - June 2013,OX10 8BA,SME,CAP010,0,Expense,
DEFRA,Core Defra,05/07/2013,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL669993,"100,614.00","Agile IT development. This invoice is for work which was carried out post-April 1st 2013, so were for Defra to pay and not RPA. The CAP Delivery Finance team have been carefully reviewing payments made to SCC relating to the Agile element of CAP Delivery, and have ensured that they and RPA have paid the correct invoices relating to work done especially over the year-end transition period",B11 2LE,SME,CAP010,0,Expense,
DEFRA,Core Defra,05/07/2013,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL670606,"171,411.90","Agile IT development consultancy. This invoice is for work which was carried out post-April 1st 2013, so were for Defra to pay and not RPA. The CAP Delivery Finance team have been carefully reviewing payments made to SCC relating to the Agile element of CAP Delivery, and have ensured that they and RPA have paid the correct invoices relating to work done especially over the year-end transition period",B11 2LE,,17965P,0,Expense,
DEFRA,Core Defra,05/07/2013,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL670605,"130,405.56","Agile IT development consultancy. This invoice is for work which was carried out post-April 1st 2013, so were for Defra to pay and not RPA. The CAP Delivery Finance team have been carefully reviewing payments made to SCC relating to the Agile element of CAP Delivery, and have ensured that they and RPA have paid the correct invoices relating to work done especially over the year-end transition period",B11 2LE,SME,Exempt,AQNONRDX,Expense,
DEFRA,Core Defra,05/07/2013,Capital LA Grant E,Policy Delivery DG,Oxford City Council,511515576,"50,000.00",Air quality grant 2012-13 - July 2013 payment,OX1 1DF,,Exempt,AQRDXXXX,Expense,
DEFRA,Core Defra,05/07/2013,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,116621,"119,531.93",Polycyclic aromatic hydrocarbons monitoring network (2010-14),TW11 0LW,SME,exempt,CA040100,Expense,
DEFRA,Core Defra,05/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6152799,"50,983.00",UK National atmospheric emissions inventory - June 2013,OX11 0QR,SME,,TBCC0001,Expense,
DEFRA,Core Defra,05/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Frontier Economics Ltd,6173,"39,082.50",Economics of Climate Resilience 2012-13 - July 2013 payment,WC1V 6DA,SME,18179,0,Expense,
DEFRA,Core Defra,05/07/2013,Evidence Non R&D,Policy Delivery DG,LRS Consultancy Ltd,1810,"33,375.00",Evaluation and update of National Sustainable Public Procurement Programme (NSPPP) courses and assessment of key procurement courses' coverage of sustainable procurement - July 2013,WC2A 1HR,,10321,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,Natural England,8000012762,"118,721.79",Reimbursement of legal charges incurred in preparation of Project Milton as a candidate for Special Area of Conservation (SAC) under the Habitats Directive - July 2013,YO1 7PX,,10321,0,Expense,
DEFRA,Core Defra,09/07/2013,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00026778,"579,838.68",Facilities Management core contract costs - June 2013,BS32 4NH,,CB0462,0,Expense,
DEFRA,Core Defra,09/07/2013,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00026777,"2,108,865.96",Facilities Management core contract costs - June 2013,BS32 4NH,SME,exempt,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,71060004583,"112,969.00",Intelligent Ecotoxicology of Chemicals in UK Rivers - Development of a Systems-Based Approach  - July 2013,SN2 1EU,SME,17479,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002998,"54,483.00",Memorandum of Understanding agreement with Cefas for the provision of Research and Development Services to Chemicals and Emerging Technologies Division - Quarter 1 2013-14,NR33 0HT,SME,17479,0,Expense,
DEFRA,Core Defra,09/07/2013,Capital Grant to NDPB,Policy Delivery DG,The Coal Authority,CA106099,"290,278.80",Remediation of waters at the abandoned metal mine at Saltburn Gill - June 2013,NG18 4RG,,IGS,FSTRMGEN,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,The Coal Authority,CA106100,"230,623.20",Feasibility studies into remediation of metal mines - July 2013,NG18 4RG,,Exempt,AQRDXXXX,Expense,
DEFRA,Core Defra,09/07/2013,Inwards Secondments,Chief Operating Officer DG,H M R C,1.8E+13,"107,552.00",Payment to Civil Service Resourcing (Her Majesty's Revenue and Customs) for Corporate Fast Stream Intake 2013-14.  First quarter payment - June 2013,BN12 4XH,,Exempt,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6152836,"45,000.00",UK National Atmospheric Emissions Inventory ,OX11 0QR,,Exempt,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0030245,"1,743,148.00",Plant Health memorandum of understanding,YO41 1LZ,,exempt,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ministry Of Justice,10RL110186,"25,000.00",Memorandum of Understanding with Law Commission for Conservation Covenants project - Quarter 1 2012-13,NP20 9FN,,GIA,0,Expense,
DEFRA,Core Defra,09/07/2013,Current Grants E,Policy Delivery DG,South Devon AONB Unit,20713,"42,884.00",South Devon Area of Outstanding Natural Beauty 2012-13 grant - July 2013 payment,TQ9 5NE,SME,,TBCC0001,Expense,
DEFRA,Core Defra,09/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,20713,"1,250,000.00",Local services support grant - July 2013,HP2 4XN,SME,Exempt,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000026677,"180,920.41",Disease investigation payments and funding for Transmissible Spongiform Encephalopathies 2012-13,KT15 3NB,SME,14265,WFUNDCON,Expense,
DEFRA,Core Defra,09/07/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000027117,"82,145.77",Fallen stock sampling fees - March 2013,KT15 3NB,,Exempt,0,Expense,
DEFRA,Core Defra,09/07/2013,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101230,"214,160.20",Local services support grant - June 2013,SW1P 3HZ,,Exempt,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,NERC Proudman Oceanographic Laboratory,NERC10432,"400,000.00",Contribution to the Ocean Acidification Programme 2013-14 ,SN2 1FF,,EV0530,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10070,"115,248.80",Nature Conservancy Council pension payment - June 2013,SN2 1FF,,,0,Expense,
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6152842,"31,321.80",Evaluation of the Waste Reward and Recognition Fund - July 2013,OX11 0QJ,,17005J,0,Expense,
DEFRA,Core Defra,11/07/2013,Business Rates,Chief Operating Officer DG,D T Z,DEFRA196,"67,851.57","Payments of rent, rates and service charges for various properties within the Defra Network for the month of July 2013",B3 2ED,SME,10040,0,Expense,
DEFRA,Core Defra,11/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Rother District Council,40019392,"34,086.00",Reward and Recognition Fund (2nd Round) - Rother District Council - Grant Determination - June 2013,TN39 3JX,SME,FRW10040-00,07499TSW,Asset,
DEFRA,Core Defra,11/07/2013,Application Services/Applications On-Boarding,Chief Operating Officer DG,IBM United Kingdom Ltd,5806130194,"26,881.96",Logical data model consultancy - June 2013,GU1 2LD,,Exempt,AQNONRDX,Expense,
DEFRA,Core Defra,11/07/2013,OGD Recharge,Policy Delivery DG,IBM United Kingdom Ltd,5806131279,"103,152.62",Automatic Licence Verification System (ALVS) Extension Project - June 2013,GU1 2LD,,14621,AQNONRDX,Expense,
DEFRA,Core Defra,11/07/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152817,"26,423.00",Baseline measurements - UK Stratospheric Ozone and Spectral Ultraviolet - June 2013,OX11 0QR,SME,,0,Asset,
DEFRA,Core Defra,11/07/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152825,"30,975.58",Management of the Air Quality Data Dissemination - June 2013,OX11 0QR,SME,,0,Asset,
DEFRA,Core Defra,11/07/2013,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,60565,"213,194.47","Hotel, rail and air travel costs - June 2013",BD1 3AZ,SME,Grant,0,Expense,
DEFRA,Core Defra,11/07/2013,GPC Card,Central Finance Group,Barclaycard Business Issuing,4.71532E+21,"40,659.78",Payment of the monthly invoice for purchases made through Barclaycard,TS17 6YG,SME,GIA,0,Expense,
DEFRA,Core Defra,11/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Chilterns Conservation Board,180613,"111,634.00",Chilterns Area of Outstanding Natural Beauty Conservation Board Grant Payment for 2013-14 - payment for 1 July-30 September 2013,OX39 4HA,SME,GIA,ORPTCB01,Expense,
DEFRA,Core Defra,11/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Cotswolds Conservation Board,280613,"115,076.75",Cotswolds Area of Outstanding Natural Beauty Conservation Board 2013-14 Grant - payment for 1 July-30 September 2013,GL54 3JH,SME,14518,0,Expense,
DEFRA,Core Defra,11/07/2013,Other Current Payments UK,Policy Delivery DG,Soil Association Certification Ltd,179871,"31,035.50",Payment to Organic Control Bodies 1 April 2013-31 March 2014.,BS1 3NX,,,0,Expense,
DEFRA,Core Defra,11/07/2013,Evidence Non R&D,Policy Delivery DG,Sea Mammal Research Unit,RG042362,"59,739.79",Cetacean Bycatch Observer Monitoring Scheme 2012-13 to 2014-15 - payment for April-June 2013,KY16 8LB,,exempt,0,Expense,
DEFRA,Core Defra,15/07/2013,Property Lease Costs,Chief Operating Officer DG,D T Z,DEFRA197,"148,109.71","Payments of rent, rates and service charges for various properties within the Defra Network for the month of July 2013",B3 2ED,SME,Exempt,0,Expense,
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Waste & Resources Action Programme,1869,"333,146.67",Waste and Resources Action Programme field experiments contribution,OX16 0AH,SME,FUNDING,0,Expense,
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003005,"26,180.16",Provision of Research Programme Management Services - July 2013,NR33 0HT,,14350,0,Expense,
DEFRA,Core Defra,15/07/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8003015,"318,140.32",Cefas Higher Level Agreement payment for aquatics - July 2013,NR33 0HT,SME,IGS,RESCOORD,Expense,
DEFRA,Core Defra,15/07/2013,Consultancy Non-Scheme,Policy Delivery DG,Bureau Veritas UK Ltd,13010839,"33,723.73",Technical Acoustic Advisory contract - June 2013,M20 2RE,,exempt,0,Expense,
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Department Of Energy and Climate Change,1100007797,"1,025,000.00",Payment to DECC (Department for Energy and Climate Change) for Meteorological Office Hadley Centre 2013-14 Climate Programme,SW1A 2HD,SME,exempt,BRBR0118,Expense,
DEFRA,Core Defra,15/07/2013,Evidence Non R&D,Policy Delivery DG,University Of Plymouth,6046905,"29,878.00",Adding tree health value to UK monitoring networks - July 2013,PL21 GUL,SME,Exempt,DARWINXX,Expense,
DEFRA,Core Defra,15/07/2013,Other Current Payments (GB),"Strategy, Evidence and Customers DG",Resource Decisions Ltd,6.07133E+11,"27,540.00","The Red Tape Challenge - Cross-cutting reform review. ""Smarter Environmental Regulation for a Greener Economy"" April-June 2013",W12 8JW,SME,exempt,DARWDFID,Expense,
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,2000613,"29,740.25",Darwin Initiative grant: Conservation of the newly-discovered Burmese (Myanmar) snub-nosed monkey (2012-15) - payment for July-September 2013,CB1 2JD,,Grant,DARWDFID,Expense,
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,130613,"25,653.00",Darwin Initiative grant: Integrating Batwa cultural values into national parks management in Uganda (2012-15) - payment for April-June 2013,CB1 2JD,,Grant,DARWDFID,Expense,
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Royal Botanic Gardens Kew,200613,"27,295.00",Darwin Initiative grant: Madagascar Agroforestry livelihoods project (2013-16) - payment for April-June 2013,TW9 3AB,SME,Exempt,DARWINXX,Expense,
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Royal Botanic Gardens Kew,1.07133E+11,"27,295.00",Darwin Initiative grant: Madagascar Agroforestry livelihoods project (2013-16) - payment for July-September 2013,TW9 3AB,SME,Exempt,AHVLA001,Expense,
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,210613,"25,297.75",Darwin Initiative grant: Building capacity of the next generation of Liberian conservation professionals (2012-15) - payment for July-September 2013,CB1 2JD,SME,Exempt,AHVLA001,Expense,
DEFRA,Core Defra,15/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024895,"7,376,402.71",Service Level Agreement payments for Bovine Tuberculosis testing - February 2013,YO1 7PX,SME,Exempt,AHVLA001,Expense,
DEFRA,Core Defra,15/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000026684,"5,862,907.06",Service Level Agreement payments for Bovine Tuberculosis testing - March 2013,KT15 3NB,,IGS,0,Expense,
