Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,16/11/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",C E F A S,8005321,61415.25, PO 371252 AQUATICS EVIDENCE R AND D 15/16 ,NR33 0HT,SME,IGS,0,Expense,
DEFRA,DEFRA,24/11/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",C E F A S,8005322,238609.83, PO 379449 AQUATICS NON R AND D FUNDING RFY 15/16 ,NR33 0HT,SME,FDP,0,Expense,
DEFRA,DEFRA,16/11/2015,Other Current Payments E,Policy Delivery DG,Cabi Bioscience (Egham),SI6437,47500, PO 350904 WFD CRASSULA PHASE 2 ,TW20 9TY,SME,,INNWFDXX,Expense,
DEFRA,DEFRA,30/11/2015,Inwards Secondments,"Strategy, International and Biosecurity DG",Cabinet Office,250013425,29163.79, PO 381045 SECONDMENT RECOVERY OD SEAN ,FY5 3TA,,IGS,0,Expense,
DEFRA,DEFRA,06/11/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10072707,56534.99, REFERENCE PRE - BILLER P48034 FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 24.10.2015 ,SL6 1DP,,,0,Asset,
DEFRA,DEFRA,12/11/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10074119,108051.66, REFERENCE PRE-BILLER P48204 FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 31.10.2015 ,SL6 1DP,,,0,Asset,
DEFRA,DEFRA,24/11/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10075943,79271.28," REF- PRE- BILLER P48499, FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 07/11/2015 ",SL6 1DP,,,0,Asset,
DEFRA,DEFRA,26/11/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10077102,30683.51, REFERENCE PRE BILLER P48698 FEES AND EXPENSES INCLUDED WITHIN PERIOD : 14.NOV.2015 ,SL6 1DP,,,0,Asset,
DEFRA,DEFRA,09/11/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR104,306690.58, CHAPS PAYMENT Payment of Defra's Building utility bills.  CAPITA Invoice No. CAPFR104 ,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA,16/11/2015,Property Lease Costs,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR105,48175.4, CHAPS PAYMENT PAYMENT OF DEFRA'S BUILDING UTILITY BILLS CAPITA INVOICE NO CAPFR105 ,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA,23/11/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR106,1326550.39, CHAPS PAYMENT PAYMENT OF DEFRA BUILDING UTILITY BILLS CAPITA INVOICE NO CAPFR106 ,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA,30/11/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR107,61450.97, CHAPS PAYMENT Payment of Defra's Building utility bills.  CAPITA Invoice No. CAPFR107 ,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA,24/11/2015,Capital LA Grant E,Policy Delivery DG,Carlisle City Council,5361000193,25497.44," PO 371628,  GRANT TO  RRG04 ",CA3 8QG,,IGS,0,Expense,
DEFRA,DEFRA,10/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060008053,43701.6, PO 376499 FD2692 MANAGED SERVICE PROVIDER FOR EVIDENCE REVIEWS IN THE CONTEXT OF WATER RESOURCES AND FLOOD RISK MGMNT ,OX10 8BB,SME,FD2692,0,Expense,
DEFRA,DEFRA,02/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060008796,40628," PO 366505, IDENTIFICATION OF POTENTIAL REMEDIES FOR AIR POLLUTION ",SN2 1EU,SME,AQ0834,AQRDXXXX,Expense,
DEFRA,DEFRA,10/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060008809,76289.23, PO 371626 NEC 05217 POLLINATORS CONTRACT ,SN2 1EU,SME,WC1101,BIODECOS,Expense,
DEFRA,DEFRA,10/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060008819,25423.14," PO 376031, NEC05522, PROJECT BE0112 ",SN2 1EU,SME,BE0112,BIODECOS,Expense,
DEFRA,DEFRA,25/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-565004-53489,40092, SP1210 15/16 Milestones -'Lowland peatland systems in England & Wales - evaluating greenhouse gas fluxes & carbon balances' (16/8/11 to 15/8/15) 2 Suppliers ,SN2 1EU,SME,exempt,0,Expense,
DEFRA,DEFRA,30/11/2015,Gas,Chief Operating Officer DG,Corona Energy,10600018,68817.42, SITE 281 GAS 01/10/2015 to 01/11/2015  A/C Site 281 ,WD17 1JW,,,B2810000,Expense,
DEFRA,DEFRA,27/11/2015,Gas,Chief Operating Officer DG,Corona Energy,10615221,-76332.83, SITE 087 GAS 01/09/2015 TO 01/10/2015 A/C 20404458/1 ,WD17 1JW,,,B0870000,Expense,
DEFRA,DEFRA,26/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Cranfield University,1446874,34998.75, PO 371426 FORMATION OF DPBS ,MK43 0AL,,WT1291,0,Expense,
DEFRA,DEFRA,10/11/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",D L O Holding/Prionics AG,40630,188743.7, FOREIGN PAYMENT CONTRACT 20298 - TUBERCULIN ORDER 50411 INVOICE 40630 ,8952,,,TUBP0468,Expense,
DEFRA,DEFRA,27/11/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",D L O Holding/Prionics AG,40688,175416, FOREIGN PAYMENTS CONTRACT 20298 TUBERCULIN ORDER 50827 ,8952,,,TUBP0468,Expense,
DEFRA,DEFRA,16/11/2015,Other Current Payments E,Policy Delivery DG,D S T L,MST009182,51599.91, PO 374066 WATER CYBER ASSESSMENTS ,PO14 9HL,,21502,0,Expense,
DEFRA,DEFRA,02/11/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Deloitte & Touche,2410095448,74760," PO 370811, CAP DELIVERY PROGRAMME, TIME CHARGE ",MK9 1FD,,,CAPDFA03,Asset,
DEFRA,DEFRA,18/11/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Deloitte & Touche,2410096486,66916.8, PO 370811 TIME CHARGES ,MK9 1FD,,,CAPDFA03,Asset,
DEFRA,DEFRA,10/11/2015,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,51115,833333," PO 377136,  FY 15-16 LSSG GRANT PAYMENT NOV 15 ",HP2 4XN,,IGS,0,Expense,
DEFRA,DEFRA,02/11/2015,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Gov,301015,250000," PO 346070,  LSSG CONTRIBUTION FROM DEFRA FOR NOV. 2015 ",HP2 4XN,,IGS,0,Expense,
DEFRA,DEFRA,24/11/2015,Electricity,Chief Operating Officer DG,E D F Energy,1021829,541448.67, SITE 516 ELECT 01/10/2015 to 31/10/2015  A/C 0553210000 ,EX1 3UT,,,B0790000,Expense,
DEFRA,DEFRA,24/11/2015,Inwards Secondments,Chief Operating Officer DG,Environment Agency,1176660,72331.64, PO 380870 REIMBURSEMENT SECONDEE SALARY ,PE2 8YD,,IGS,0,Expense,
DEFRA,DEFRA,10/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Environment Agency,1177854,64000, PO 373263 FUNDING FOR THE OPERATION AND MAINTENANCE OF THE FLYCAPTURE DATABASE JULY 31 2015 ,BS1 5AH,,IGS,WPWC0004,Expense,
DEFRA,DEFRA,16/11/2015,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIADEC115,40000000, PO 376669 & 376604 EA GIA 1 - DECEMBER 15 ,BS1 5AH,,G.I.A,0,Expense,
DEFRA,DEFRA,02/11/2015,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIANOV15,50000000, PO  376669 AND 376604 EA GIA NOVEMBER 15 ,BS1 5AH,,G.I.A,0,Expense,
DEFRA,DEFRA,26/11/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",European Commission,201115,27869.38, VENDOR NO - 378691 FOREIGN PAYMENTS THIS ANNUAL MEMBERSHIP CONTRIBUTION FOR 2015 RELATES TO TRUST FUND NO 9042 FOOT AND MOUTH DISEASE ,153,,,0,Expense,
DEFRA,DEFRA,10/11/2015,Current Grants E,"Strategy, International and Biosecurity DG",Fauna & Flora International,131015,30445.75, PO 377413 QTR 3 REF 22-019 PERIOD 1 OCT 2015 TO 31 DEC 2015 DARWIN GRANT CLAIM FORM ,CB1 2JD,SME,GIA,DARWDFID,Expense,
DEFRA,DEFRA,18/11/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Fera Science Limited,6138004270,317900, PO 377435 OCT SPECIALIST FACILITIES SERVICES FOR FY 2015/16 FSLG ,YO41 1LZ,,IGS,0,Expense,
DEFRA,DEFRA,18/11/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Fera Science Limited,6138004271,556836, PO 377434 OCT PLANT & BEE HEALTH SERVICES FOR FY 2015/16 BEE HEALTH CAPABILITY WALES LTSA ,YO41 1LZ,,FDP,0,Expense,
DEFRA,DEFRA,26/11/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Fera Science Limited,6138004844,317900, PO 377435 NOVEMBER SPECIALISTS FACILITIES SERVICES FOR FY 2015/2016 LTSA SPECIALISTS FACILITIES ,YO41 1LZ,,IGS,0,Expense,
DEFRA,DEFRA,26/11/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Fera Science Limited,6138004847,556836, PO 377434 NOVEMBER PLANT AND BEE HEALTH SERVICES FOR FY 2015/16 BEE HEALTH CAPACITY WALES LTSA T35 ,YO41 1LZ,,FDP,0,Expense,
DEFRA,DEFRA,02/11/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Food Standards Agency,1703222,34346.05," PO 377907,  BRAINSTEM SURVEY SAMPLES ",YO1 2YX,,FDP,TSE002SH,Expense,
DEFRA,DEFRA,10/11/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Food Standards Agency,1703233,26961.13, PO 378400 FS317 OTHER SERVICES ENGLAND ,YO1 2YX,,IGS,ABPO0001,Expense,
DEFRA,DEFRA,24/11/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Food Standards Agency,1703269,27690.47, PO 378400 OTHER SERVICES ,YO1 2YX,,IGS,ABPO0001,Expense,
DEFRA,DEFRA,26/11/2015,Capital LA Grant E,Policy Delivery DG,Gedling Borough Council,406198787,66133.65," PO 376370,  RRG CLAIM SCHEME 1 ",NG5 6LU,,EXEMPT,0,Expense,
DEFRA,DEFRA,26/11/2015,Other Current Payments E,Chief Operating Officer DG,Getmapping Plc,DEFRA021,101166.67, PO 372595 SUPPLY OF AERIAL PHOTOGRAPHY ,RG27 8NW,SME,20041,AERPHOTO,Expense,
DEFRA,DEFRA,16/11/2015,Other Current Payments E,Policy Delivery DG,Health & Safety Commission & Executive,169114,2156883, PO 380691 2015/16 DEFRA KSE MOU FOR CA FUNCTION QTR 1-3 FUND ONE ,L20 3LZ,,IGS,0,Expense,
DEFRA,DEFRA,24/11/2015,Evidence Non R&D,Policy Delivery DG,Health & Safety Commission & Executive,169138,648750, PO 380692 2015-16 DEFRA KSE MOU FOR CA FUNCTION QTR 1-3 FUND TWO ,L20 3LZ,,IGS,0,Expense,
DEFRA,DEFRA,24/11/2015,Consultancy Non-Scheme,Policy Delivery DG,Health & Safety Commission & Executive,169139,40500, PO 380693 2015-16 DEFRA HSE MOU FOR CA FUNCTION QTR 1-3 FUND THREE ,L20 3LZ,,IGS,0,Expense,
DEFRA,DEFRA,10/11/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Hitachi Consulting,2260007917,92976.72, PO 365305 TOTAL CONSULTING SERVICES ,SE1 2AP,SME,CAP080,CAPDFA03,Asset,
DEFRA,DEFRA,10/11/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Hitachi Consulting,2260007918,50721.19, PO 365305 CR FOR INFRASTRUCTURE ,SE1 2AP,SME,CAP080,CAPDFA03,Asset,
DEFRA,DEFRA,20/11/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Hitachi Consulting,2260008286,44605.69, PO 365305 CR76 FR2/3 JULY 1ST GO LIVE ,SE1 2AP,SME,CAP080,CAPDFA03,Asset,
DEFRA,DEFRA,16/11/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Hitachi Consulting,2260008287,86208.75, PO 365305 CR31 FR4 GO LIVE EXTENSION ,SE1 2AP,SME,CAP080,CAPDFA03,Asset,
DEFRA,DEFRA,30/11/2015,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260008288,25349.63, PO 378628 CR FOR INFRASTRUCTURE SEPTEMBER EFFORT ,SE1 2AP,SME,CAP414,CAPDFA03,Expense,
DEFRA,DEFRA,20/11/2015,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260008519,136774.67, PO 380810 CR31 FR4 GO LIVE EXTENSION ,SE1 2AP,SME,CAP493,CAPDFA03,Expense,
DEFRA,DEFRA,12/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Hortisystems UK Ltd,INV13213,45236.88, PO 379304 TO SUPPLY AND FIT CORRIDOR CONTROL PANELS ,RH20 2PR,SME,22261,FMR1516R,Asset,
DEFRA,DEFRA,30/11/2015,Software Services/Non-Standard Software,Chief Operating Officer DG,IBM United Kingdom Ltd,5810150193,38417.33," PO 376213, APR 13- 152 ",GU1 2LD,SME,10040,CAPDFA08,Expense,
DEFRA,DEFRA,26/11/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5810150816,25811.6, PO 376787 APR 14G 028 PERIOD 01.10.15 TO 31.10.15 ,GU1 2LD,SME,10040,PTRS1000,Expense,
DEFRA,DEFRA,18/11/2015,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5810151276,32828.46, PO 378069 APR 15-001 FROM 04/09/2015 TO 25/09/2015 ,GU1 2LD,SME,10040,CAPDFA08,Expense,
DEFRA,DEFRA,06/11/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5810151314,37369.11, PO 371933 APR 14G 007 PERIOD 31.07.15 TO 28.08.15 ,GU1 2LD,SME,10040,PTRS0800,Expense,
DEFRA,DEFRA,06/11/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5810151315,31081.16, PO 378053 APR 14AH 024 PERIOD 01.10.15 TO 31.10.15 ,GU1 2LD,SME,10040,PTRS0801,Expense,
DEFRA,DEFRA,26/11/2015,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5811150228,5631748.43, PO 380392 FROM 01/11/2015 TO 30/11/2015 ,GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA,30/11/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5811150918,31081.16, PO 378053 APR 14 AH 01/11/2015 TO 30/11/2015 ,GU1 2LD,SME,10040,PTRS0801,Expense,
DEFRA,DEFRA,06/11/2015,Decommissioned Application Operations,Chief Operating Officer DG,IBM United Kingdom Ltd,5910150170,-41584.2," PO 378160, CREDIT NOTE FOR REF INV NO - 5808150324 ",GU1 2LD,SME,10040,PTRS6000,Expense,
DEFRA,DEFRA,04/11/2015,Contractor - Management Cover,Chief Operating Officer DG,Indigo Blue Consulting Ltd,1510579,27000," PO 378079,  RPA RECHARGE CONTRACTOR SEP 2015 ",SW1Y 6JP,SME,CAP392,CAPDBA00,Expense,
DEFRA,DEFRA,30/11/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Indigo Blue Consulting Ltd,1510610,30132, PO 376915 OCT 2015  ,SW1Y 6JP,SME,CAP269,CAPDPROG,Asset,
DEFRA,DEFRA,24/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Institute Of Grocery Distribution,SINV00000082463,27840, PO 377278 CUSTOMISED PROJECT 2015 ,WD25 8GD,SME,21706,SFFS0003,Expense,
DEFRA,DEFRA,10/11/2015,IT Software,"Strategy, International and Biosecurity DG",Intelogy Limited,8242,49228.8, PO 380533 PRESS OFFICE MANAGEMENT TOOL ,TW16 7DY,SME,22638,0,Expense,
DEFRA,DEFRA,24/11/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,International Development UEA,1061976,31480.49, PO 367477 SUSTAINABLE AGRICULTURE INNOVATION BETWORK FOR 01.07.15 TO 30.09.15 ,NR4 7TJ,,20017,0,Expense,
DEFRA,DEFRA,10/11/2015,Current Grants E,"Strategy, International and Biosecurity DG",International Inst For Env & Dev,1.21E+12,31026.25, PO 370197 QTR 3 REF IWT01 PERIOD OCT 2015 TO DEC 2015 DARWIN GRANT CLAIM FORM ,WC1X 8NH,SME,Grant/21063,IWTXXXXX,Expense,
DEFRA,DEFRA,24/11/2015,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047261,113698.56, PO 371956 BILLING FOR COMPLETED BCP WORKS ,BS32 4NH,,10040,0,Asset,
DEFRA,DEFRA,06/11/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047263,83259.67," MULTIPLE PO,  SBEWS/SWM CONTRACT ",BS32 4NH,,10195L,B0790000,Expense,
DEFRA,DEFRA,16/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049011,70249.88, PO 358172 BILLING SEP 2015 PROJECTS VALUATION BCP REF 3462 ,BS32 4NH,,17567,B196P010,Asset,
DEFRA,DEFRA,16/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049015,26530.06, PO 367763 BILLING SEP 2015 PROJECTS VALUATION BCP REF 5092 ,BS32 4NH,,10195L,B196P010,Asset,
DEFRA,DEFRA,20/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049021,31390.87, PO 376051 BILLING SEP 2015 PROJECTS VALUATION BCP REF 6492 ,BS32 4NH,,10226,FMR1415A,Asset,
DEFRA,DEFRA,20/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049022,31243.91, PO 376052 BILLING SEP 2015 PROJECTS VALUATION BCP REF 6493 ,BS32 4NH,,10226,FMR1415A,Asset,
DEFRA,DEFRA,20/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049024,39897.68, PO 377814 BILLING SEP 2015 PROJECTS VALUATION BCP REF 6617 ,BS32 4NH,,10226,FMR1415A,Asset,
DEFRA,DEFRA,16/11/2015,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049901,596128.45," PO 378496, REACTIVE MAINTENANCE FUND ",BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA,16/11/2015,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00049902,2594461.51," PO 378495,  CORE CONTRACT,  01/10/15 - 31/10/15 ",BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA,06/11/2015,Publications - Storage & Distribution (C),Chief Operating Officer DG,Iron Mountain (UK) Ltd,SJ31914SJ31931,25159.78," PO 374503,  CHARGE FOR RECORD MANAGEMENT ",EH54 7DF,,21461,NCSIM015,Expense,
DEFRA,DEFRA,12/11/2015,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,51115,700000, PO 376879 GIA PAYMENT FOR JNCC ,PE1 1JY,SME,GIA,0,Expense,
DEFRA,DEFRA,26/11/2015,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,191115,890000, PO 376879 GRANT IN AID PAYMENT JNCC DECEMBER 2015 ,PE1 1JY,SME,GIA,0,Expense,
DEFRA,DEFRA,02/11/2015,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10564,109685.11," PO 376876, AUGUST 2015 PENSION NCC ",SN2 1UH,,,0,Expense,
DEFRA,DEFRA,02/11/2015,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10595,42689.3, PO 370269 OCT 2051 PENSIONS HRI ,SN2 1FF,,16500,0,Expense,
DEFRA,DEFRA,02/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Facilities Services Ltd,15030635,93399.38," PO 380213,  INVOICE AS PER INTERIM NO.- 1 PRE CONSTRUCTION WORKS ",RG21 4HG,,10195J,B085P002,Asset,
DEFRA,DEFRA,10/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Facilities Services Ltd,15040007,140856.94, PO 380194 EDEN BRIDGE HOUSE ,RG21 4HG,,10195J,B177P003,Asset,
DEFRA,DEFRA,30/11/2015,ED FM Projects - Repairs,Chief Operating Officer DG,Kier Facilities Services Ltd,15041087,38096.99," PO 380780,  STERLING HOUSE ROOF REPAIRS ",RG21 4HG,,21565,B8030000,Expense,
DEFRA,DEFRA,20/11/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Kier Facilities Services Ltd,15050296,61519.78, PO 380213 INVOICE AS PER INTERIM NO. 1 PRE-CONSTRUCTION WORKS ,RG21 4HG,,10195J,B085P002,Asset,
DEFRA,DEFRA,24/11/2015,Current Grants E,"Strategy, International and Biosecurity DG",L T S International Ltd,2654,43004.34, PO 346173 W/S 1/4 APPLICATION AND SUPPORT TO DEC ,EH26 0PH,SME,20211,0,Expense,
