Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA ,05/01/2016,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10629,49606.62,"PO 370269, DECEMBER 2015 PENSION HRI",SN2 1FF,,16500,0,Expense,
DEFRA,DEFRA ,29/01/2016,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584203584,130996.19,PO 379699 CLOUD ASC SERVICES,WV10 6UH,,CAP441,CAPDFA08,Expense,
DEFRA,DEFRA ,19/01/2016,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A2338,63000,PO 377853 TO OUR PROFESSIONAL WORK FROM 1 JAN TO 31 MAR 16,WC2B 4TS,,LEGAL,0,Expense,
DEFRA,DEFRA ,29/01/2016,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100002068,262991.54,PO 366914 DEFRA JAN SERVICE CHARGE SUPPORTING DOCUMENTATION,HP2 7AH,,27761096,0,Expense,
DEFRA,DEFRA ,13/01/2016,Evidence Non R&D,Environment and Rural DG Group,Jacobs UK Ltd,B206880016,25626.69,PO 376959 FEE FPR PROFESSIONAL SERVICES,LS11 9DX,,BRAVO 21119,0,Expense,
DEFRA,DEFRA ,07/01/2016,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5812151933,33582.02,PO 371444 APR 14G-006 100% BASED ON T&M 30.10.2015 TO 27.11.2015,GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA ,11/01/2016,Computer & IT Services,Chief Operating Officer DG,Adapt Services Ltd,AI016035,30474,PO 381643 ENVIRONMENT PROVISION,CF3 0LW,SME,ecm_42945,0,Expense,
DEFRA,DEFRA ,07/01/2016,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812151141,111724.5,"PO 376649, 380133 APR 14F-007 100% BASED ON T&M 03.07.2015 TO 25.09.2015",GU1 2LD,SME,10040,PITF0400,Expense,
DEFRA,DEFRA ,04/01/2016,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5811151764,66017.54,"PO 381110,  JULY 15 VOLUMETRIC TRUEUP,  01/07/2015 TO 31/07/2015",GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA ,07/01/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,University Of Kent,533502,37327.76,PO 374771 INVOICE OF MILESTONES 9 & 10,CT2 7NZ,,WC1108,BIODECOS,Expense,
DEFRA,DEFRA ,19/01/2016,Recruitment Charges,Chief Operating Officer DG,H M Revenue & Customs,1.8E+13,29659.2,PO 379560 JULY 44 POSTS,BN12 4XH,,IGS,0,Expense,
DEFRA,DEFRA ,18/01/2016,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR113,760435.11,CHAPS PAYMENT  of Defra's Building Utility Bills.  CAPITA Invoice No. CAPFR113,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA ,21/01/2016,Evidence Non R&D,Environment and Rural DG Group,Ricardo-A E A Ltd,6162211,67764.75,PO 377990 MONTHLY INVOICE FOR 1ST -18TH DECEMBER 2015,OX11 0QR,,21316,AQNONRDX,Expense,
DEFRA,DEFRA ,07/01/2016,Other Current Payments (Evidence R&D),,A D A S UK Ltd,RIRP087973,100205,PO 366946 YAS1007 GHG INVENTORY DELIVERY,WV9 5AP,,SCF0102,0,Expense,
DEFRA,DEFRA ,11/01/2016,Other Current Payments (GB),,Dept For Communities & Local Gov,81215,250000,PO 346070 LSSG contribution from Defra for December 2015,HP2 4XN,,IGS,0,Expense,
DEFRA,DEFRA ,29/01/2016,Other Current Payments (GB),,Fera Science Limited,6138005975,317900,"PO 377435,  SPECIALIST FACILITIES WILDLIFE",YO41 1LZ,,20350,0,Expense,
DEFRA,DEFRA ,27/01/2016,Other Current Payments (Evidence R&D),,University Of Reading,ERS-567060-53898,49636.66,AC0122 - Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems -  University of Reading - Jan 16,RG6 6AH,,,SFFS0005,Expense,
DEFRA,DEFRA ,05/01/2016,IT Software,Chief Operating Officer DG,Rural Payments Agency,ARI000610,65026.77,PO 379871 ,RG1 1AF,SME,DFP,CAPDFA08,Expense,
DEFRA,DEFRA ,04/01/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Indigo Blue Consulting Ltd,1511654,26640,PO 378488 CONSULTANT FEE NOV 2015,SW1Y 6JP,SME,CAP236,CAPDFA02,Asset,
DEFRA,DEFRA ,29/01/2016,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584203586,37561.28,PO 379699 DEFRA CAPD PAAS,WV10 6UH,,CAP441,CAPDFA08,Expense,
DEFRA,DEFRA ,29/01/2016,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5801160692,45490.87,PO 378069 APR 15 FROM 30/10/15 TO 27/11/15,GU1 2LD,SME,10040,CAPDFA08,Expense,
DEFRA,DEFRA ,27/01/2016,ED FM Projects - Repairs,Chief Operating Officer DG,Kier Facilities Services Ltd,15051020,41143.12,PO 380780 VAL2 STERLING HOUSE ROOF REPAIRS,RG21 4HG,,21565,B8030000,Expense,
DEFRA,DEFRA ,15/01/2016,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,118037,123359.79,DEFRA DEC 2015 BILL,BD1 3AZ,SME,,0,Asset,
DEFRA,DEFRA ,07/01/2016,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812151139,72632.13,PO 376649 APR 14F-007 100% BASED ON T&M 15.05.2015 TO 24.07.2015,GU1 2LD,SME,10040,PITF0400,Expense,
DEFRA,DEFRA ,11/01/2016,Current Grants - Local Authorities,Environment and Rural DG Group,Dept For Communities & Local Gov,60116,833333,"PO 377136, FY 15-16 LSSG GRANT PAYMENT JAN 16",HP2 4XN,,IGS,0,Expense,
DEFRA,DEFRA ,05/01/2016,Grant-in Aid Payments,Environment and Rural DG Group,Environment Agency,EAGIADEC15,85000000,"PO 376669 & 376604, EA GIA DECEMBER 2015",BS1 5AH,,G.I.A,0,Expense,
DEFRA,DEFRA ,15/01/2016,Current grants to charitable bodies,Policy Delivery DG,Waste & Resources Action Programme,Jan-01,1099340,PO 380851 GRANT DRAWDOWN REQUEST FROM DEFRA JAN 2016,OX16 0AH,,21806,0,Expense,
DEFRA,DEFRA ,27/01/2016,Other Current Payments E,Chief Operating Officer DG,Getmapping Plc,DEFRA023,101166.67,PO 372595 SUPPLY OF AERIAL PHOTOGRAPHY,RG27 8NW,SME,20041,AERPHOTO,Expense,
DEFRA,DEFRA ,05/01/2016,Current Grants E,Environment and Rural DG Group,Broads Authority,91215,797238,PO 377275 GRANT CLAIM FOR APR 2015- MAR 2016 QTR 4,NR1 1RY,SME,GIA,BROADS01,Expense,
DEFRA,DEFRA ,05/01/2016,Current Grants E,Environment and Rural DG Group,Yorkshire Dales National Authority,81015,1017601,PO 377266 NATIONAL PARK GRANT CLAIM QTR 4,DL8 3EL,SME,IGS,YORKDALE,Expense,
DEFRA,DEFRA ,04/01/2016,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR112,28948.63,CHAPS PAYMENT FOR DEFRA  CAPITA FUNDING REQUEST INVOICE NO - CAPFR112,EC2V 7NQ,,,0,Expense,
DEFRA,DEFRA ,29/01/2016,Other Current Payments (Evidence R&D),Policy Delivery DG,Fera Science Limited,6138005539,30470.4,PO 378723 COMPLETION OF OBJECTIVE 1B & INTERIM REPORT,YO41 1LZ,,PS2377,0,Expense,
DEFRA,DEFRA ,27/01/2016,Other Current Payments (Evidence R&D),,The Pirbright Institute,ERS-567258-53928,76051.67,SE1128 - Planned R&D in support of FMD diagnostic capability - The Pirbright Institute -  Jan 16,GU24 0NF,,,0,Expense,
DEFRA,DEFRA ,25/01/2016,Other Current Payments (Evidence R&D) (Agency),,Animal and Plant Health Agency,ERS-567272-53946,274814,SE3247 (CCN06) - Development of an oral BCG vaccine for badgers - regulatory component - AHVLA FY2015/16,KT15 3NB,SME,DFP,0,Expense,
DEFRA,DEFRA ,19/01/2016,Agency Recharge,Chief Operating Officer DG,Merrick UK Ltd,113,29130,PO 378905 B268 REFURBISHMENT JUNE 2015,80111,,21603,B087P005,Asset,
DEFRA,DEFRA ,27/01/2016,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101920,74451,PO 378270 LOCAL PARTNERSHIP SUPPORT,SW1P 3HZ,SME,22131,WFUNDCON,Expense,
DEFRA,DEFRA ,15/01/2016,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00052103,596128.45,"PO 378496,  REACTIVE MAINTENANCE FUND, 01/12/15 - 31/12/15",BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA ,29/01/2016,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10082575,70226.4,REFERENCE PRE BILLER P49546 FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 12.12.2015,SL6 1DP,,,0,Asset,
DEFRA,DEFRA ,29/01/2016,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584203585,101436.12,PO 379699 GB 706082 CLOUD ASC SERVICES,WV10 6UH,,CAP441,CAPDFA08,Expense,
DEFRA,DEFRA ,19/01/2016,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584202686,37048.86,PO 378238 G CLOUD SERVICES,WV10 6UH,,CAP214,CAPDFA08,Expense,
DEFRA,DEFRA ,27/01/2016,Telephone Call Charges (C),Chief Operating Officer DG,Level 3 Communications UK Limited,80415259,134525.17,PO 377406 CHARGES,RG24 8NA,,TELECOMS,0,Expense,
DEFRA,DEFRA ,27/01/2016,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5.90116E+11,-110427.55,CREDIT NOTE CATCH UP CREDIT CCN6136 & CCN6145,GU1 2LD,SME,,0,Expense,
DEFRA,DEFRA ,07/01/2016,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5812151938,30845.97,PO 371933 APR 14G-007 100% BASED ON T&M 30.10.2015 TO 27.11.2015,GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA ,05/01/2016,Current Grants E,Environment and Rural DG Group,Peak District National Park Auth,231215,907122,PO 377269 NATIONAL PARK GRANT CLAIM QTR 4,DE45 1AE,SME,IGS,PEAKDIST,Expense,
DEFRA,DEFRA ,05/01/2016,Current Grants E,Environment and Rural DG Group,Lake District National Park Auth,221215,1217648,PO 377273 GRANT CLAIM 2015/16 QTR 4,LA9 7RL,SME,IGS,LAKEDIST,Expense,
DEFRA,DEFRA ,05/01/2016,Current Grants E,Environment and Rural DG Group,Dartmoor National Park Authority,221215,784818,PO 377272 GRANT 2015/16 QTR 4 GRANT CLAIM,TQ13 9JQ,SME,GIA,DARTMOOR,Expense,
DEFRA,DEFRA ,19/01/2016,Other Current Payments (Evidence R&D),,B B S R C,BBSR13038,25975,"PO 373026,  Q3 15/16 CO FUNDING OFF SYSTEM GRANT",SN2 1UH,,TH0135,0,Expense,
DEFRA,DEFRA ,25/01/2016,Evidence Non R&D,,Office For National Statistics,1031354,28295.5,PO 354138 SHEEP & GOAT SURVEY,NP10 9XG,,,0,Expense,
DEFRA,DEFRA ,27/01/2016,Other Current Payments E,,South Western B P S (UK) Ltd,30000323,29554.56,PO 377755 NO. OF ELECTRONIC MOVES,NW1 5RA,SME,17731,0,Expense,
DEFRA,DEFRA ,27/01/2016,Other Current Payments (Evidence R&D),,The Pirbright Institute,ERS-567268-53930,66567.41,SE2815 - Developing improved methods to quantify transmission of foot-and-mouth disease virus - Pirbright Institute - Jan 16,GU24 0NF,,SE2815,0,Expense,
DEFRA,DEFRA ,19/01/2016,Current Grants E,,L T S International Ltd,2686,27515.56,PO 346173 APPLICATIONS & SUPPORT,EH26 0PH,SME,20211,0,Expense,
DEFRA,DEFRA ,19/01/2016,Evidence Non R&D,,C E F A S,8005489,1558420.73,PO 377543 NON EVIDENCE,NR33 0HT,SME,DFP,0,Expense,
DEFRA,DEFRA ,25/01/2016,Other Current Payments (Evidence R&D) (Agency),,Animal and Plant Health Agency,ERS-567149-53935,51068.16,"SE3268 CCN1 & 2 -  Antigen mining, DIVA assays and other diagnostic approaches - APHA",KT15 3NB,SME,DFP,0,Expense,
DEFRA,DEFRA ,04/01/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM089095,66273.34,PO 380483 AAPTBCON01,B11 2LE,SME,CAP473,CAPDFA07,Expense,
DEFRA,DEFRA ,04/01/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Atos IT Services UK Ltd,5584202412,33326.42,PO 378627 GENESIS SI AM,WV10 6UH,,CAP433,CAPDFA10,Asset,
DEFRA,DEFRA ,13/01/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,S Q W Ltd,17721,34696.8,PO 360142 FINAL IMPACT/ ECONOMIC EVOLUTION,NW1 1JD,SME,RE0250,0,Expense,
DEFRA,DEFRA ,29/01/2016,IT Maintenance,Chief Operating Officer DG,Oracle Corporation UK Ltd,1514455,117328.06,PO 381276 01.01.2016 TO 31.01.2016 SEVERITY 1 FIXES & FINANCIALS LEGISLATIVE UPDATES,RG6 1RA,,13255,0,Expense,
DEFRA,DEFRA ,19/01/2016,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5912150234,-135352.86,CREDIT NOTE OCT 15 VOLUMETRIC RRC TRUE UP,GU1 2LD,SME,,0,Expense,
DEFRA,DEFRA ,07/01/2016,Application Services/Minor Enhancements,Chief Operating Officer DG,IBM United Kingdom Ltd,5812151327,41396.05,PO 378969 DEFRA AMS SIACS DECEMBER SIACS 01.12.2015 TO 31.12.2015,GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA ,05/01/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Natural Environ Research Council,NERC16594,50000,PO 377149 2015/16 CONTRIBUTION,SN2 1EU,,WC1118,BIODECOS,Expense,
DEFRA,DEFRA ,11/01/2016,Other Current Payments E,Environment and Rural DG Group,JSS Pensions Administration,RCPS10635,106359.69,PO 376876 DECEMBER 2015 PENSIONS NCC,SN2 1UH,,,0,Expense,
DEFRA,DEFRA ,04/01/2016,Grant-in Aid Payments,Environment and Rural DG Group,Royal Botanic Gardens Kew,KEWGIA111516,1500000,PO 376825 GRANT IN AID PROGRAMME ADMIN CAPITAL,TW9 3AB,,GIA,0,Expense,
DEFRA,DEFRA ,27/01/2016,Electricity,Chief Operating Officer DG,E D F Energy,1233146,494037.92,SITE 516 ELECT 01/12/2015 to 31/12/2015  A/C 0553210000,EX1 3UT,,,B0790000,Expense,
DEFRA,DEFRA ,19/01/2016,Other Current Payments E,Policy Delivery DG,Soil Association Certification Ltd,192190,34231.61,PO 371796 CLAIM FOR PAYMENT UNDER THE AGREEMENT FOR DEFRA AID TO THE ORGANIC CONTROL BODIES FOR THE PERIOD 01.10.15 TO 30.12.2015,BS1 3NX,SME,,0,Expense,
DEFRA,DEFRA ,21/01/2016,Other Current Payments (Evidence R&D),,I N R A Jouy-en-Josas,200116,67753.54,FOREIGN PAYMENT DEFRA PROJECT SE2019,78352,SME,,0,Expense,
DEFRA,DEFRA ,04/01/2016,Other Current Payments (GB),,Fera Science Limited,6138005429,317900,"PO 377435,  DEC PLANT & BEE HEALTH SERVICE FY 2015-16",YO41 1LZ,,20350,0,Expense,
DEFRA,DEFRA ,29/01/2016,Other Current Payments (GB),,Fera Science Limited,6138005974,556836,"PO 377434,  BEE HEALTH CAPABILITY WALES LTSA T35",YO41 1LZ,,FDP,0,Expense,
DEFRA,DEFRA ,29/01/2016,Other Current Payments (Evidence R&D),,Marine Biological Association,1154,32170,"PO 380966,  COLLATING BASELINE NON NATIVE SPECIES",PL1 2PB,SME,ME5223,0,Expense,
DEFRA,DEFRA ,27/01/2016,Other Current Payments E,,A H D B,180024105,55000,PO 377610 EAML2 BPEX PROJECT MANAGEMENT AND SERVER HOSTING 2015 QTR 3,CV8 2TL,,17019,AHDB0002,Expense,
DEFRA,DEFRA ,25/01/2016,Other Current Payments (Evidence R&D) (Agency),,Animal Health and Veterinary Laboratories Agency,ERS-567148-53910,43478.26,"SE3268 - Antigen mining, DIVA assays and other diagnostic approaches - AHVLA  FY2015/16",KT15 3NB,SME,SE3268,0,Expense,
DEFRA,DEFRA,29/01/2016,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260008711,51726.83,"PO 378626,  DEFRA MANAGED SERVICE NOVEMBER SUPPORT",SE1 2AP,SME,CAP275,CAPDFA07,Expense,
DEFRA,DEFRA,27/01/2016,IT Software,Chief Operating Officer DG,Hitachi Consulting,2260008710,25578,PO 378628 CR FOR INFRASTRUCTURE,SE1 2AP,SME,CAP414,CAPDFA03,Expense,
DEFRA,DEFRA,04/01/2016,IBM Base Services Control,Chief Operating Officer DG,Rackspace Ltd,611572,25147.01,"PO 371976,  CLOUD BLOCK STORAGE",UB3 4AZ,SME,CAP490,CAPDFA08,Expense,
DEFRA,DEFRA,07/01/2016,Travel UK,Chief Operating Officer DG,Networkers International (UK) Plc,411129993,36108.9,PO 379108  26.07.15,BR1 1HP,,CAP442,CAPDFA08,Expense,
DEFRA,DEFRA,29/01/2016,IBM Base Services Control,Chief Operating Officer DG,IBM United Kingdom Ltd,5801160758,5600404.07,"PO 381787,  JAN 2016 CORE DEFRA IT BASE, PERIOD 01/01/2016 TO 31/01/2016",GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA,26/01/2016,Other Current Payments (Evidence R&D),Environment and Rural DG Group,Centre For Ecology & Hydrology,7060009137,-47997,PO 376718 CREDIT NOTE FOR REF INV NO - 7060008906,SN2 1EU,SME,BE0113,BIODECOS,Expense,
DEFRA,DEFRA,05/01/2016,Current Grants E,Environment and Rural DG Group,South Downs National Park Authority,81215,2832030,PO 377268 NATIONAL PARK GRANT - SOUTH DOWN NATIONAL PARK AUTHORITY,GU29 9SB,,IGS,SDOWNS01,Expense,
DEFRA,DEFRA,13/01/2016,Grant-in Aid Payments,Environment and Rural DG Group,Joint Nature Conservation Committee,40116,930000,"PO 376879, GIA PAYMENT FOR JNCC JANUARY 2016",PE1 1JY,SME,GIA,0,Expense,
DEFRA,DEFRA,05/01/2016,Grant-in Aid Payments,Environment and Rural DG Group,Natural England,9E+12,9000000,PO376763 GRANT IN AID PAYMENT FOR NE JAN 2016,YO1 7PX,,DFP,0,Expense,
DEFRA,DEFRA,11/01/2016,Other Current Payments E,Environment and Rural DG Group,Acre.,6416,578000,"PO 377263,  DEFRA FUNDING TO ACRE",GL7 6JJ,,GIA,0,Expense,
DEFRA,DEFRA,19/01/2016,Evidence Non R&D,Environment and Rural DG Group,Bureau Veritas UK Ltd,16000169,183434,PO 378237 PROJECT MANAGEMENT COSTS STAFF COSTS,SE1 2TX,,21314,AQNONRDX,Expense,
DEFRA,DEFRA,29/01/2016,Other Current Payments (Evidence R&D),Policy Delivery DG,Rothamsted Research..,INV104438,218460,PO 381395 FIRST CATCHMENT CHARECTRISATION,EX20 2SB,SME,LM0304,0,Expense,
DEFRA,DEFRA,19/01/2016,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8005466,61053,PO 353976 CB0467 FUNDING 15/16,NR33 0HT,SME,CB0467,0,Expense,
DEFRA,DEFRA,19/01/2016,Other Current Payments E,Policy Delivery DG,Health & Safety Commission & Executive,173971,718961,PO 380691 2015-16 DEFRA HSE MOU FOR CA FUNCITON QTR 4 FUND ONE,L20 3LZ,,IGS,0,Expense,
DEFRA,DEFRA,11/01/2016,Other Current Payments (Evidence R&D),,C E F A S,8005350,198063,PO 374546 MILESTONE 2.2,NR33 0HT,SME,DFP,0,Expense,
DEFRA,DEFRA,19/01/2016,Payments to Agencies GB,,C E F A S,8005491,238609.83,PO 379449 AQUATICS NON R&D FUNDING,NR33 0HT,SME,FDP,0,Expense,
DEFRA,DEFRA,19/01/2016,Evidence Non R&D,,Animal and Plant Health Agency,5000077455,47742.79,PO 377904 PASTHROUGH FALLEN STOCK NOV 15,YO1 7PX,SME,FDP,0,Expense,
DEFRA,DEFRA,26/01/2016,Other Current Payments (Evidence R&D),,Marine Biological Association,1193,-32170,PO 380966 CREDIT NOTE FOR REF INV 1154,PL1 2PB,SME,ME5223,0,Expense,
DEFRA,DEFRA,25/01/2016,Other Current Payments E,,Animal and Plant Health Agency,5000077780,10497776,PO 377681 BFC INCOME,YO1 7PX,SME,DFP,0,Expense,
DEFRA,DEFRA,19/01/2016,Other Current Payments E,,Rural Payments Agency,ARI000766,69928.73,PO 377126 CPMACREV RECHARGES OF SEP OCT & NOV,RG1 1AF,SME,EXEMPT,EREPMACD,Expense,
DEFRA,DEFRA,14/01/2016,Current Grants E,,British High Commission,221215,31379.08,FOREIGN PAYMENT INVOICE 22-12-2015 UN / PROSPERITY DEFRA/ IMPROVING JUDICIAL CAPACITY IN KENYA PROJECT,100,,,IWTXXXXX,Expense,
DEFRA,DEFRA ,04/01/2016,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM089097,580730.91,PO 380552 CONSULTANCY,B11 2LE,SME,CAP476,CAPDFARE,Asset,
DEFRA,DEFRA ,04/01/2016,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM089096,143067.65,PO 380576 AATBCON01,B11 2LE,SME,CAP447,CAPDFARE,Expense,
DEFRA,DEFRA ,29/01/2016,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10084865,60202.51,REFERENCE PRE BILLER P49931 FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING 19.12.2015,SL6 1DP,,,0,Asset,
DEFRA,DEFRA ,04/01/2016,IT Maintenance,Chief Operating Officer DG,Specialist Computer Centres,OPM094061,36278.32,PO 380630 CONSULTANCY,B11 2LE,SME,CAP471,CAPDFA07,Expense,
DEFRA,DEFRA ,25/01/2016,Grant-in Aid Payments,Environment and Rural DG Group,Consumer Council for Water (CCW),180116,1282500,PO 376671 CCW GIA FOR JANUARY TO MARCH 2016,B2 4AJ,,,0,Expense,
DEFRA,DEFRA ,19/01/2016,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100002069,-35315.23,PO 366914 CREDIT NOTE,HP2 7AH,,27761096,0,Expense,
DEFRA,DEFRA ,07/01/2016,Application Services/Applications Delivery,Chief Operating Officer DG,IBM United Kingdom Ltd,5812151939,27939.51,PO 371933 APR 14G-007 100% BASED ON T&M 01.10.2015 TO 23.10.2015,GU1 2LD,SME,10040,0,Expense,
DEFRA,DEFRA ,07/01/2016,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5812151138,42708.83,PO 380133 APR 14F-007 FROM 02.10.2015 TO 23.10.2015,GU1 2LD,SME,10040,PITF0400,Expense,
DEFRA,DEFRA ,05/01/2016,Current Grants E,Environment and Rural DG Group,New Forest National Park Auth,231215,751726,PO 377264 NEW GOREST NATIONAL PARK AUTHORITY - Q4 GRANT CLAIM 2015/16,SO41 9ZG,SME,IGS,NEFOREST,Expense,
DEFRA,DEFRA ,05/01/2016,Current Grants E,Environment and Rural DG Group,Exmoor National Park Authority,161215,689962,PO 377274 NATIONAL PARK GRANT CLAIM QTR 4 2015-16,TA22 9HL,SME,GIA,EXMOOR01,Expense,
DEFRA,DEFRA ,05/01/2016,Electricity,Chief Operating Officer DG,British Gas Trading Ltd,955046729,29697.92,SITE 577 ELECT 16/10/2015 TO 19/10/2015 A/C 601376449,OX4 2JY,,,B0840000,Expense,
DEFRA,DEFRA ,19/01/2016,Evidence Non R&D,Policy Delivery DG,Health & Safety Commission & Executive,173970,216250,PO 380692 2015-16 DEFRA MOU FOR CA FUNCTION QTR 4 FUND TWO,L20 3LZ,,IGS,0,Expense,
DEFRA,DEFRA ,11/01/2016,Other Current Payments (GB),,Dept For Communities & Local Gov,50116,250000,PO 346070 LOCAL SERVICE SUPPORT GRANT  JAN 2016,HP2 4XN,,IGS,0,Expense,
