Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,Home Office,28/03/2011,GRANTS,CPG - Crime & Policing Group,DERBYSHIRE POLICE AUTHORITY 1 (G),1942568,"£42,460.00"
Home Office,Home Office,31/03/2011,Other Government Departments,CPG - Crime & Policing Group,HM REVENUE & CUSTOMS (G),1942562,"£201,762.00"
Home Office,Home Office,25/03/2011,Professional & Admin Services.Business admin services - PROG,CPG - Crime & Policing Group,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1941750,"£38,123.54"
Home Office,Home Office,24/03/2011,Professional & Admin Services.Seconded in Staff costs - ADMN,CPG - Crime & Policing Group,ACPO (ASSOCIATION OF CHIEF POLICE OFFICERS),1941733,"£91,228.37"
Home Office,Home Office,24/03/2011,Asylum Services.Public Expense Removals,PFD*,CARLSON WAGONLIT TRAVEL,1941499,"£122,808.82"
Home Office,Home Office,22/03/2011,Professional & Admin Services.Consultancy - Advice - PROG,CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY,1940294,"£28,420.00"
Home Office,Home Office,23/03/2011,Fleet,PFD*,ENTERPRISE RENT-A-CAR UK LTD,1940267,"£43,388.61"
Home Office,Home Office,21/03/2011,GRANTS,CPG - Crime & Policing Group,METROPOLITAN POLICE SERVICE (G),1939455,"£211,775.30"
Home Office,Home Office,24/03/2011,GRANTS,CPG - Crime & Policing Group,CITY OF STOKE ON TRENT (G),1939368,"£48,196.04"
Home Office,Home Office,24/03/2011,GRANTS,CPG - Crime & Policing Group,SEFTON BOROUGH COUNCIL (G),1939363,"£32,313.48"
Home Office,Home Office,24/03/2011,GRANTS,CPG - Crime & Policing Group,LONDON BOROUGH OF ISLINGTON (G),1939354,"£27,204.25"
Home Office,Home Office,24/03/2011,GRANTS,CPG - Crime & Policing Group,KINGSTON UPON HULL CITY COUNCIL 2 (G),1939345,"£25,000.00"
