Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,78.26 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,78.26 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,78.26 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,85.87 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,25.78 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,24-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,LOCKHEED MARTIN UK LIMITED,1138529,"35,755.46 ","NOMS291 CR273B LOCKHEED £119,155 T&M cap: Discovery & Initiation for Transformation of the Rehab Programme"
Ministry of Justice,MoJ HQ,07-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,HP ENTERPRISE SERVICES UK LTD,1136828,"21,284.26 ",RFS9138 - IAPS Hosting
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,HP ENTERPRISE SERVICES UK LTD,1138174,"389,957.35 ",RFS 9095-03 TR Prison-NOMIS for TS1 Offer v1.0
Ministry of Justice,MoJ HQ,17-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,HP ENTERPRISE SERVICES UK LTD,1137837,"76,724.81 ",RFS9095-4 Element 1 TRPICT OASYs Ancillary Work Element 1 - Performance & Scalability- One Off charges for 14/15
Ministry of Justice,MoJ HQ,24-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1138656,"29,692.17 ",Performance Baseline Testing Service for Q4 nDelius Release (PPD 122130 v0.8)
Ministry of Justice,MoJ HQ,10-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,HOME OFFICE IT,4743,"90,665.07 ",HOIT Testing Services Memorandum of Understanding: Transforming Rehabilitation Programme - Transition Phase 1
Ministry of Justice,MoJ HQ,03-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1136423,"24,700.00 ",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,03-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1136423,"4,940.00 ",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1138129,"22,950.00 ",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1138129,"4,590.00 ",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1138129,"22,525.00 ",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1138129,"4,505.00 ",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1138129,"27,550.00 ",Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,CMC PARTNERSHIP (UK) LTD,1138129,"5,510.00 ",VAT - Specification 3579-1 CMC - PMO Managed Service.  Rehabilition Programme - Fees in respect of Programme manager
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,23.24 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,34.86 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,11.62 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,11.62 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,03-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1136639,"158,911.21 ",ICT Transition/Change Service (RFS122126)
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,82.78 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,11.62 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1138932,11.62 ,"Provision of IT equipment, applications and services to the Rehabilitation Programme team"
Ministry of Justice,MoJ HQ,14-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1137601,"77,751.00 ",Proposal Document signed off by the Authority-Completion of nDelius Application Business Assurance Testing-nDelius Reporting/Extracts Phase 1 Business Acceptance Testing 40.0%-Reporting/Extracts Phase 2 Business Acceptance Testing
Ministry of Justice,MoJ HQ,14-Jul-14 ,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1137601,"62,200.80 ",Proposal Document signed off by the Authority-Completion of nDelius Application Business Assurance Testing-nDelius Reporting/Extracts Phase 1 Business Acceptance Testing 40.0%-Reporting/Extracts Phase 2 Business Acceptance Testing
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1138932,25.78 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1138932,25.78 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,01-Jul-14 ,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,CCRC (CRIMINAL CASES REVIEW COMMISSION),4723,"550,000.00 ",Monthly Grant in Aid payment to CCRC (July)
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,258.33 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,164.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,164.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,46.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,46.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,11.62 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,113.16 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,17.16 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,164.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1138932,46.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,03-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,AVON & SOMERSET POLICE AUTHORITY,1136374,"141,043.00 ",Acquisition of TrackMyCrime IT system from Avon & Somerset Constabulary
Ministry of Justice,MoJ HQ,03-Jul-14 ,265000-IT & Telecommunications,RB999-JPG - CJRD,AVON & SOMERSET POLICE AUTHORITY,1136374,"28,208.60 ",VAT on payment for acquisition of TrackMyCrime IT system from Avon & Somerset Constabulary 
Ministry of Justice,MoJ HQ,07-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,NSPCC,1136889,"48,360.00 ",Payment of Q2 2014/15 budget
Ministry of Justice,MoJ HQ,07-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,DOMESTIC VIOLENCE SERVICES (KEIGHLEY),1136782,"25,029.50 ",Payment of Q2 2014/15 budget
Ministry of Justice,MoJ HQ,07-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,DOMESTIC VIOLENCE AND ABUSE SERVICE (SOUTH AND WEST DEVON),1136781,"29,121.50 ",Payment of Q2 2014/15 budget
Ministry of Justice,MoJ HQ,07-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,COVENTRY RAPE AND SEXUAL ABUSE CENTRE (CRASAC),1136763,"25,623.00 ",Payment of Q2 2014/15 budget
Ministry of Justice,MoJ HQ,07-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,LIGHTHOUSE WOMEN'S AID LTD TRADING AS IPSWICH WOMEN'S AID,1136852,"29,863.00 ",Payment of Q2 2014/15 budget
Ministry of Justice,MoJ HQ,07-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,VICTIM SUPPORT,1137011,"8,500,000.00 ",Victims support Q2 GiA payment
Ministry of Justice,MoJ HQ,07-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,VICTIM SUPPORT,1137011,"600,000.00 ",Victims support Q2 Homicide Service Grant
Ministry of Justice,MoJ HQ,15-Jul-14 ,246000-Current Grants,RB999-JPG - CJRD,PCC FOR SUFFOLK,1137629,"126,548.00 ",Payment to Police & Crime Commissioner of 2014/15 budget
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1138932,11.62 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1138932,82.78 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,10-Jul-14 ,263000-Other Contracted Out Services,RC999-Criminal Justice Group - OMS,MEDOMSLEY TRAINING SERVICES LTD,1137271,"685,912.80 ",Secure Training Centre run by Hassockfield
Ministry of Justice,MoJ HQ,17-Jul-14 ,263000-Other Contracted Out Services,RC999-Criminal Justice Group - OMS,ECD (COOKHAM WOOD) LTD,1137765,"983,406.38 ",Secure Training Centre run by Medway
Ministry of Justice,MoJ HQ,14-Jul-14 ,263000-Other Contracted Out Services,RC999-Criminal Justice Group - OMS,ECD (ONLEY) LTD,1137500,"1,018,987.20 ",Secure Training Centre run by Rainsbrook
Ministry of Justice,MoJ HQ,01-Jul-14 ,245000-Grants in Aid to NDPBs,RC999-Criminal Justice Group - OMS,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,4731,"5,000,000.00 ",Monthly Grant in Aid payment to YJB (July) 
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1138932,46.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1138932,25.78 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1138932,58.47 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1138932,66.86 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,01-Jul-14 ,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,THE PAROLE BOARD,4726,"1,100,000.00 ",Monthly Grant in Aid payment to Parole Board (July) 
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,69.75 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,282.62 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,69.75 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,10.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,181.02 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,46.00 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,25.78 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,25.78 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,25.78 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,297.12 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,46.22 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,381.33 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,46.22 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,381.33 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1138932,46.22 ,Provision of IT Equipment
Ministry of Justice,MoJ HQ,21-Jul-14 ,265000-IT & Telecommunications,MA100-Digital Services Division,CORPORATE DOCUMENT SERVICES LTD,1138136,"29,400.00 ",Consultant Contract Extension 1 - 12/02/14 - 02/05/14
Ministry of Justice,MoJ HQ,14-Jul-14 ,265000-IT & Telecommunications,MA100-Digital Services Division,CORPORATE DOCUMENT SERVICES LTD,1137481,"23,100.00 ",Extension of services to provide 'Red Dot' support service - Covers period of 12/02/14 - 02/05/14
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,MA100-Digital Services Division,ATOS IT SERVICES UK LTD,1138932,309.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,MA100-Digital Services Division,ATOS IT SERVICES UK LTD,1138932,25.78 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,MA100-Digital Services Division,ATOS IT SERVICES UK LTD,1138932,46.00 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,MA100-Digital Services Division,ATOS IT SERVICES UK LTD,1138932,66.86 ,IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,532000-Tangible GBV - Additions,MA100-Digital Services Division,MISCO,1139072,"25,307.88 ",IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,532000-Tangible GBV - Additions,MA100-Digital Services Division,MISCO,1139072,"25,601.85 ",IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,31-Jul-14 ,265000-IT & Telecommunications,MA100-Digital Services Division,ATOS IT SERVICES UK LTD,1138932,"1,820.70 ",IT peripherals/individual ordered software and equipment
Ministry of Justice,MoJ HQ,17-Jul-14 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1137766,"4,535.88 ",Clive House Electricity supply
Ministry of Justice,MoJ HQ,17-Jul-14 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1137766,"22,679.40 ",Clive House Electricity supply
Ministry of Justice,MoJ HQ,17-Jul-14 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1137766,"4,535.88 ",Clive House Electricity supply
Ministry of Justice,MoJ HQ,17-Jul-14 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1137766,34.35 ,Clive House Electricity supply
Ministry of Justice,MoJ HQ,17-Jul-14 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1137766,"-4,535.88 ",Clive House Electricity supply
Ministry of Justice,MoJ HQ,07-Jul-14 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,GVA GRIMLEY LTD T/A GVA,1136811,"24,019.75 ","Quarter rent Jul-Sep14 - 67 Albion Street, Leeds"
Ministry of Justice,MoJ HQ,07-Jul-14 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,GVA GRIMLEY LTD T/A GVA,1136811,"4,803.95 ","Quarter rent Jul-Sep14 - 67 Albion Street, Leeds"
Ministry of Justice,MoJ HQ,10-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1137283,"119,946.80 ",Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.1 Security
Ministry of Justice,MoJ HQ,10-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1137283,"119,951.38 ",Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.1 Security
Ministry of Justice,MoJ HQ,21-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1138206,"73,467.91 ",Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.1 Security
Ministry of Justice,MoJ HQ,03-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1136575,"56,684.78 ",Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.8 Internal Moves
Ministry of Justice,MoJ HQ,21-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1138206,"61,684.35 ",Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.8 Internal Moves
Ministry of Justice,MoJ HQ,10-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1137283,"37,906.40 ",Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.9 Management
Ministry of Justice,MoJ HQ,10-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1137283,4.58 ,Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.9 Management
Ministry of Justice,MoJ HQ,10-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1137283,"37,906.40 ",Fixed Soft Services for the MOJ HQ Apr14 - Mar15.                  3.9 Management
Ministry of Justice,MoJ HQ,14-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1137442,208.67 ,HQ TFM Contract - Hard Fixed Services - Grounds Maintenance
Ministry of Justice,MoJ HQ,14-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1137442,"12,866.99 ",HQ TFM Contract - Hard Fixed Services - Internal Repair & Maintenance
Ministry of Justice,MoJ HQ,14-Jul-14 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,AMEY COMMUNITY LTD,1137442,"47,612.04 ",HQ TFM Contract - Hard Fixed Services - M&E Repair & Maintenance
