Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,12/01/2016,Medical treatment & stores and welfare services,HO+CS,THE GUIDE DOGS FOR THE BLIND ASSOCIATION,RG7 3YG,90686,Specific Grants to Charities,"£4,700,000.00"
Ministry of Defence,Ministry of Defence,27/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,94602,Estate core services charge,"£4,467,793.24"
Ministry of Defence,Ministry of Defence,26/01/2016,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,94123,Fees for professional services excluding legal fees,"£4,077,837.09"
Ministry of Defence,Ministry of Defence,27/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,95147,Fiscal asset under construction - capital in year addition,"£3,863,206.80"
Ministry of Defence,Ministry of Defence,27/01/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,95048,Fees for professional services excluding legal fees,"£3,647,081.20"
Ministry of Defence,Ministry of Defence,25/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,93429,Equipment support non-project costs,"£3,106,836.40"
Ministry of Defence,Ministry of Defence,25/01/2016,Fees for professional services,DES Bespoke Trading Entity,ERNST & YOUNG LLP,SE1 2AF,93593,Fees for professional services excluding legal fees,"£3,043,511.80"
Ministry of Defence,Ministry of Defence,27/01/2016,Rental of plant and machinery,Defence Equipment + Support,ALC (SPC) LIMITED,OX25 2LD,94514,Plant + machinery private finance initiative - service concession arrangements service charge,"£2,973,976.88"
Ministry of Defence,Ministry of Defence,29/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,95794,Estate core services charge,"£2,955,540.28"
Ministry of Defence,Ministry of Defence,29/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BUNDESKASSE HALLE,,6000010993,Works - estate management,"£2,941,176.47"
Ministry of Defence,Ministry of Defence,18/01/2016,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,92269,Grant in aid to the council of reserve forces and cadet associations,"£2,874,635.00"
Ministry of Defence,Ministry of Defence,14/01/2016,International contributions,HO+CS,CTBTO PREPARATORY COMMISSION,,6000010212,UK contribution to the comprehensive test ban treaty,"£2,802,819.12"
Ministry of Defence,Ministry of Defence,06/01/2016,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,88657,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,518,078.19"
Ministry of Defence,Ministry of Defence,14/01/2016,Development costs for military equipment,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,91540,Intangible single use military equipment asset  - in year capital addition,"£2,392,849.00"
Ministry of Defence,Ministry of Defence,25/01/2016,Development costs for military equipment,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,93891,Intangible single use military equipment asset  - in year capital addition,"£2,392,849.00"
Ministry of Defence,Ministry of Defence,12/01/2016,Development costs for military equipment,JFC,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,90392,Intangible fiscal asset  - in year capital addition,"£2,362,508.08"
Ministry of Defence,Ministry of Defence,15/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,H M REVENUE & CUSTOMS,CF14 5XZ,91851,Post design services which are not capitalised,"£2,263,980.60"
Ministry of Defence,Ministry of Defence,28/01/2016,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,95291,Grant in aid to the council of reserve forces and cadet associations,"£2,176,504.00"
Ministry of Defence,Ministry of Defence,18/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,92159,Fiscal asset under construction - capital in year addition,"£2,157,404.18"
Ministry of Defence,Ministry of Defence,07/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000009968,Works - estate management,"£2,156,051.65"
Ministry of Defence,Ministry of Defence,26/01/2016,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 6BS,94090,External military training ,"£2,140,563.65"
Ministry of Defence,Ministry of Defence,06/01/2016,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 6BS,88567,External military training ,"£2,131,998.48"
Ministry of Defence,Ministry of Defence,04/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,88302,Fiscal asset under construction - capital in year addition,"£2,117,776.80"
Ministry of Defence,Ministry of Defence,06/01/2016,Grants to Reserves Forces and Cadets Association,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,88645,Grants to reserve forces and cadet associations,"£2,042,144.73"
Ministry of Defence,Ministry of Defence,12/01/2016,Purchase of buildings and military equipment ,JFC,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,90392,Fiscal asset under construction - capital in year addition,"£1,979,885.59"
Ministry of Defence,Ministry of Defence,14/01/2016,Fees for professional services,DES Bespoke Trading Entity,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,91257,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£1,964,145.77"
Ministry of Defence,Ministry of Defence,12/01/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,90369,Spend on Inventory - General,"£1,951,706.02"
Ministry of Defence,Ministry of Defence,25/01/2016,Purchase of buildings and military equipment ,JFC,FUJITSU SERVICES LIMITED,W1U 3BW,93619,Fiscal asset under construction - capital in year addition,"£1,920,837.87"
Ministry of Defence,Ministry of Defence,08/01/2016,Fees for professional services,DES Bespoke Trading Entity,ERNST & YOUNG LLP,SE1 2AF,89417,Fees for professional services excluding legal fees,"£1,865,209.55"
Ministry of Defence,Ministry of Defence,12/01/2016,Spend on Inventory - General,Defence Equipment + Support,SOURCE VAGABOND SYSTEMS LTD,,3201244,Spend on Inventory - General,"£1,855,355.74"
Ministry of Defence,Ministry of Defence,28/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000010877,Estate core services charge,"£1,852,508.07"
Ministry of Defence,Ministry of Defence,18/01/2016,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,92169,Transport fighting equipment operating lease,"£1,799,864.14"
Ministry of Defence,Ministry of Defence,27/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,94602,Fiscal asset under construction - capital in year addition,"£1,770,155.96"
Ministry of Defence,Ministry of Defence,15/01/2016,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,91713,External military training ,"£1,760,120.76"
Ministry of Defence,Ministry of Defence,25/01/2016,Medical treatment & stores and welfare services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,93938,Welfare services including sports equipment and ministers of religion.,"£1,721,166.00"
Ministry of Defence,Ministry of Defence,18/01/2016,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,92283,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,695,937.43"
Ministry of Defence,Ministry of Defence,28/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,95210,Equipment support non-project costs,"£1,694,478.00"
Ministry of Defence,Ministry of Defence,26/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,SAAB AB (PUBL),,3201285,Single use military equipment asset under construction - capital in year addition,"£1,679,049.00"
Ministry of Defence,Ministry of Defence,15/01/2016,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,92033,Fees for professional services excluding legal fees,"£1,659,452.61"
Ministry of Defence,Ministry of Defence,18/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000010403,Estate core services charge,"£1,635,307.28"
Ministry of Defence,Ministry of Defence,11/01/2016,Medical treatment & stores and welfare services,HO+CS,SKILL FORCE DEVELOPMENT,NG21 9PR,90263,Specific Grants to Charities,"£1,625,000.00"
Ministry of Defence,Ministry of Defence,06/01/2016,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,88684,Property dwellings private finance initiative - service concession arrangement service charge,"£1,538,076.16"
Ministry of Defence,Ministry of Defence,15/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,91701,Fiscal asset under construction - capital in year addition,"£1,533,078.89"
Ministry of Defence,Ministry of Defence,12/01/2016,Medical treatment & stores and welfare services,HO+CS,JON EGGING TRUST,CV33 9NZ,90511,Specific Grants to Charities,"£1,500,000.00"
Ministry of Defence,Ministry of Defence,08/01/2016,IT and communication services,JFC,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,89479,Information technology services,"£1,480,218.76"
Ministry of Defence,Ministry of Defence,15/01/2016,Fees for professional services,DES Bespoke Trading Entity,CH2M HILL INTERNATIONAL NUCLEAR SERVICES LTD,W6 7EF,91767,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£1,419,040.40"
Ministry of Defence,Ministry of Defence,04/01/2016,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,88339,Spend on Inventory - General,"£1,321,439.39"
Ministry of Defence,Ministry of Defence,14/01/2016,International contributions,HO+CS,CTBTO PREPARATORY COMMISSION,,2000001882,UK contribution to the comprehensive test ban treaty,"£1,315,938.93"
Ministry of Defence,Ministry of Defence,06/01/2016,Research and development,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,88658,Research and development excluding defence science and technology laboratory,"£1,302,413.64"
Ministry of Defence,Ministry of Defence,13/01/2016,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,91083,Spend on Inventory - General,"£1,260,342.72"
Ministry of Defence,Ministry of Defence,08/01/2016,Grants to NDPBs,Land Forces,NATIONAL ARMY MUSEUM,SW3 4HT,89574,Operating costs grant in aid to the National Army museum,"£1,250,000.00"
Ministry of Defence,Ministry of Defence,18/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,92818,Estate + facilities management services - accommodation inventory + service,"£1,238,209.03"
Ministry of Defence,Ministry of Defence,18/01/2016,Medical treatment & stores and welfare services,Land Forces,HELP FOR HEROES,SP5 3RB,92438,Welfare services including sports equipment and ministers of religion.,"£1,180,871.00"
Ministry of Defence,Ministry of Defence,26/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,94237,Works services - excluding United States forces/NATO + married quarters,"£1,162,124.66"
Ministry of Defence,Ministry of Defence,26/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000010559,Fiscal asset under construction - capital in year addition,"£1,136,046.98"
Ministry of Defence,Ministry of Defence,07/01/2016,Grants to Reserves Forces and Cadets Association,Land Forces,THE ARMY CADET FORCE ASSOCIATION,EC2A 4DW,89201,Grants to reserve forces and cadet associations,"£1,130,565.98"
Ministry of Defence,Ministry of Defence,24/01/2016,Spend on Inventory - General,Defence Equipment + Support,SOURCE VAGABOND SYSTEMS LTD,,3201275,Spend on Inventory - General,"£1,122,743.76"
Ministry of Defence,Ministry of Defence,18/01/2016,Externally delivered education and training,Land Forces,MABWAY LIMITED,PO9 2SN,92520,External military training ,"£1,115,677.55"
Ministry of Defence,Ministry of Defence,13/01/2016,Inventory Accruals,Defence Equipment + Support,JAMES FISHER NUCLEAR LIMITED,PR5 6AW,90939,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,114,718.40"
Ministry of Defence,Ministry of Defence,26/01/2016,Fees for professional services,DES Bespoke Trading Entity,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,94344,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£1,114,416.00"
Ministry of Defence,Ministry of Defence,12/01/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,90422,Cost of food services,"£1,109,672.48"
Ministry of Defence,Ministry of Defence,29/01/2016,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,96149,Cost of food purchases,"£1,089,828.37"
Ministry of Defence,Ministry of Defence,26/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,"LEIDOS EUROPE, LIMITED",CB25 9QE,94254,Equipment support non-project costs,"£1,080,562.03"
Ministry of Defence,Ministry of Defence,13/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,90843,Fiscal asset under construction - capital in year addition,"£1,078,294.00"
Ministry of Defence,Ministry of Defence,28/01/2016,Property leases,JFC,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,95461,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,061,628.12"
Ministry of Defence,Ministry of Defence,27/01/2016,"Public relations, including marketing and advertising",Navy Command,DENTSU AEGIS LONDON LIMITED,NW1 3BF,94657,Public relations services including items such as sales marketing and advertising,"£1,045,650.74"
Ministry of Defence,Ministry of Defence,29/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,BRAMBLE HUB LIMITED,SE1 7SP,95770,Fiscal asset under construction - capital in year addition,"£1,038,806.88"
Ministry of Defence,Ministry of Defence,14/01/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,91239,Spend on Inventory - General,"£1,020,090.71"
Ministry of Defence,Ministry of Defence,13/01/2016,Spend on Inventory - General,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,91125,Spend on Inventory - General,"£1,015,830.00"
Ministry of Defence,Ministry of Defence,15/01/2016,Medical treatment & stores and welfare services,HO+CS,NATIONAL ARMY MUSEUM,SW3 4HT,91937,Specific Grants to Charities,"£1,000,000.00"
Ministry of Defence,Ministry of Defence,15/01/2016,Medical treatment & stores and welfare services,HO+CS,CARE AFTER COMBAT,PO15 7FJ,91761,Specific Grants to Charities,"£1,000,000.00"
Ministry of Defence,Ministry of Defence,15/01/2016,Externally delivered education and training,Land Forces,MABWAY LIMITED,PO9 2SN,91908,External military training ,"£968,824.72"
Ministry of Defence,Ministry of Defence,14/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,91238,Equipment support non-project costs,"£923,651.75"
Ministry of Defence,Ministry of Defence,27/01/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,94765,Cost of food services,"£920,375.04"
Ministry of Defence,Ministry of Defence,13/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,90928,Estate core services charge,"£900,033.24"
Ministry of Defence,Ministry of Defence,29/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,2000001984,Equipment support non-project costs,"£873,040.26"
Ministry of Defence,Ministry of Defence,25/01/2016,IT and communication services,Land Forces,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9GZ,94002,IT Services -internal costs,"£822,674.40"
Ministry of Defence,Ministry of Defence,18/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000010403,Works - estate management,"£821,729.62"
Ministry of Defence,Ministry of Defence,11/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,89920,Fiscal asset under construction - capital in year addition,"£806,546.00"
Ministry of Defence,Ministry of Defence,12/01/2016,Payment of utilities,Navy Command,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,90445,Utilities consumed - electricity,"£797,331.55"
Ministry of Defence,Ministry of Defence,26/01/2016,IT and communication services,JFC,CGI IT UK LIMITED,KT22 7LP,94135,Information technology services,"£794,071.21"
Ministry of Defence,Ministry of Defence,26/01/2016,Purchase of general transport equipment,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001140,Transport other asset - in year capital addition,"£783,904.10"
Ministry of Defence,Ministry of Defence,29/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,95794,Works services - excluding United States forces/NATO + married quarters,"£774,263.15"
Ministry of Defence,Ministry of Defence,25/01/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,93517,Fees for professional services excluding legal fees,"£761,565.00"
Ministry of Defence,Ministry of Defence,27/01/2016,Service and civilian recruitment,Air Command,DENTSU AEGIS LONDON LIMITED,NW1 3BF,94657,Service recruitment excluding recruitment related external assistance,"£757,554.44"
Ministry of Defence,Ministry of Defence,26/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,"LEIDOS EUROPE, LIMITED",CB25 9QE,94254,Fiscal asset under construction - capital in year addition,"£752,682.65"
Ministry of Defence,Ministry of Defence,26/01/2016,Research and development,DES Bespoke Trading Entity,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,94273,Research and development excluding defence science and technology laboratory,"£747,792.00"
Ministry of Defence,Ministry of Defence,13/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK AEROSPACE LIMITED,BH23 6BS,90765,Estate + facilities management services - accommodation inventory + service,"£747,431.28"
Ministry of Defence,Ministry of Defence,28/01/2016,International contributions,JFC,EUROPEAN UNION SATELLITE CENTRE,,6000010893,UK contribution to the western european satellite centre,"£745,623.54"
Ministry of Defence,Ministry of Defence,25/01/2016,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,93427,Movement of service personnel,"£733,334.02"
Ministry of Defence,Ministry of Defence,25/01/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,93949,Cost of food services,"£713,070.14"
Ministry of Defence,Ministry of Defence,08/01/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,HENRY BROTHERS (MAGHERAFELT)LIMITED,BT45 6HJ,11578,Fiscal asset under construction - capital in year addition,"£705,794.41"
Ministry of Defence,Ministry of Defence,14/01/2016,Fees for professional services,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,91241,Fees for professional services excluding legal fees,"£701,144.15"
Ministry of Defence,Ministry of Defence,27/01/2016,Fees for professional services,HO+CS,SERCO LIMITED,RG27 9UY,95038,Fees for professional services excluding legal fees,"£700,505.21"
Ministry of Defence,Ministry of Defence,26/01/2016,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000001929,Defence equipment CLS/IOS service charge,"£697,735.57"
Ministry of Defence,Ministry of Defence,26/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,GOVERNMENT LEGAL DEPARTMENT,WC2B 4TS,94216,Equipment support project costs,"£691,821.19"
Ministry of Defence,Ministry of Defence,08/01/2016,IT and communication services,JFC,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,89733,Information technology services,"£688,915.21"
Ministry of Defence,Ministry of Defence,26/01/2016,Spend on Inventory - General,Defence Equipment + Support,SOURCE VAGABOND SYSTEMS LTD,,3201287,Spend on Inventory - General,"£669,294.08"
Ministry of Defence,Ministry of Defence,25/01/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,93415,Consumption of medical dental and veterinary inventory,"£666,004.78"
Ministry of Defence,Ministry of Defence,26/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000010572,Works - estate management,"£665,958.48"
Ministry of Defence,Ministry of Defence,25/01/2016,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,SELEX ES LTD,EH5 2XS,93934,Raw materials and consumable engineering and technical single use military equipment inventory purchased,"£665,886.00"
Ministry of Defence,Ministry of Defence,08/01/2016,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,89710,Operating costs grant in aid to the royal navy marine society and sea cadets.,"£651,065.00"
Ministry of Defence,Ministry of Defence,25/01/2016,IT and communication services,JFC,CGI IT UK LIMITED,CF31 9AP,93530,Information technology services,"£649,264.87"
Ministry of Defence,Ministry of Defence,15/01/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,92039,Estate + facilities management services - accommodation inventory + service,"£648,605.59"
Ministry of Defence,Ministry of Defence,15/01/2016,Inventory Accruals,Defence Equipment + Support,TERBERG DTS (UK) LIMITED,HX5 9DA,92067,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£640,626.81"
Ministry of Defence,Ministry of Defence,11/01/2016,Fees for professional services,HO+CS,RIGHT MANAGEMENT LIMITED,EC4N 7BE,90227,Fees for professional services excluding legal fees,"£638,130.91"
Ministry of Defence,Ministry of Defence,18/01/2016,Development costs for military equipment,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,92132,Intangible fiscal asset  - in year capital addition,"£635,015.00"
Ministry of Defence,Ministry of Defence,25/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,93702,Fiscal asset under construction - capital in year addition,"£627,505.20"
Ministry of Defence,Ministry of Defence,18/01/2016,Design services and minor equipment purchases,Defence Equipment + Support,CUBIC DEFENSE APPLICATIONS INC.,,92275,Post design services which are not capitalised,"£617,970.60"
Ministry of Defence,Ministry of Defence,18/01/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,92150,Cost of food services,"£615,829.59"
Ministry of Defence,Ministry of Defence,08/01/2016,Fees for professional services,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,89297,Fees for professional services excluding legal fees,"£612,776.53"
Ministry of Defence,Ministry of Defence,15/01/2016,Medical treatment & stores and welfare services,HO+CS,PORTSMOUTH CITY COUNCIL,PO1 2AR,91992,Specific Grants to Charities,"£600,000.00"
Ministry of Defence,Ministry of Defence,12/01/2016,Grants to NDPBs,Air Command,ROYAL AIR FORCE MUSEUM,NW9 5LL,90646,Operating costs grant in aid to the Royal Air Force museum,"£600,000.00"
Ministry of Defence,Ministry of Defence,25/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,93565,Fiscal asset under construction - capital in year addition,"£598,830.96"
Ministry of Defence,Ministry of Defence,12/01/2016,General services and support,Defence Equipment + Support,SAAB AB,,3201242,Defence equipment CLS/IOS service charge,"£587,302.00"
Ministry of Defence,Ministry of Defence,15/01/2016,Development costs for military equipment,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,TF1 6QW,91722,Intangible single use military equipment asset  - in year capital addition,"£584,738.10"
Ministry of Defence,Ministry of Defence,25/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,BRAMBLE HUB LIMITED,SE1 7SP,93490,Fiscal asset under construction - capital in year addition,"£582,160.08"
Ministry of Defence,Ministry of Defence,26/01/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,94167,Fiscal asset under construction - capital in year addition,"£580,004.23"
Ministry of Defence,Ministry of Defence,27/01/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,94535,Spend on Inventory - General,"£556,884.72"
