Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,02/10/2014,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-526492-93788.,"37,184.00",Clinician Scientist Awards,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,02/10/2014,Research & development,DG: RDD,LEICESTER UNIVERSITY OF,ERS-526492-93788.,"27,333.00",NIHR Fellowships,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE FIT FOR WORK TEAM,ERS-527477-94501,"45,333.33",SPP001 - The Fit for Work Team - SPP 2014-15 Oct Payment,LE1 5SN,SME,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,CARERS TRUST,ERS-527479-94521,"45,333.33",SPP002 - Carers Trust - SPP 2014-15 Oct Payment,IG8 8HD,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE MENS HEALTH FORUM,ERS-527481-94522,"51,666.66",SPP003 - Men's Health Forum - SPP 2014-15 Oct Payment,SE1 0EH,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,LIFELINE COMMUNITY PROJECTS,ERS-527482-94523,"38,333.33",SPP004 - Faith Action - SPP 2014-15 Oct Payment,RM8 3QS,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,COMMUNITY SERVICE VOLUNTEERS,ERS-527485-94524,"48,333.33",SPP005 - CSV - SPP 2014-15 Oct Payment,N1 9NJ,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL COUNCIL FOR VOLUNTARY YOUTH SERVICES,ERS-527486-94525,"45,333.33",SPP006 - The Young People's Partnership - SPP 2014-15 Oct Payment,N1 6DZ,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,AGE UK,ERS-527488-94526,"45,333.33",SPP007 - Age UK - SPP 2014-15 Oct Payment,SW16 4ER,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,RACE EQUALITY FOUNDATION,ERS-527489-94527,"45,333.33",SPP008 - Race Equality Foundation - SPP 2014-15 Ot Payment,NW5 1LB,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL HOUSING FEDERATION,ERS-527490-94528,"45,333.33",SPP009 - National Housing Federation - SPP 2014-15Oct Payment,WC1V 6NY,SME,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL VOICES,ERS-527491-94529,"51,666.66",SPP010 - Regional Voices - SPP 2014-15 Oct Payment,EC4Y 8EE,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,INVOLVE YORKSHIRE & HUMBER,ERS-527494-94530,"51,666.66",SPP011 - Involve Yorkshire & Humber - SPP 2014-15 Oct Payment,LS3 1AB,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,MENTAL HEALTH PROVIDERS FORUM,ERS-527496-94541,"45,333.33",SPP013 - The Mental Health Provider Forum - SPP 2014-15 Oct Payment,EC1V 9BE,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL ASSOCIATION OF VOLUNTARY AND COMMUNITY ACTION,ERS-527497-94542,"45,333.33",SPP019 - NAVCA - SPP 2014-15 Oct Payment,S1 4QL,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,UK HEALTH FORUM,ERS-527498-94543,"51,666.66",SPP020 - UK Health Forum - SPP 2014-15 Oct Payment,EC4Y 8JX,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE LESBIAN AND GAY FOUNDATION,ERS-527499-94544,"47,000.00",SPP014 - National LGB&T Partnership - SPP 2014-15 Oct Payment,M1 3HF,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NACRO,ERS-527504-94561,"45,333.33",SPP015 - NACRO - SPP 2014-15 Oct Payment,B6 4US,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NATIONAL CHILDRENS BUREAU LTD,ERS-527505-94562,"45,333.33",SPP016 - National Children's Bureau - SPP 2014-15 Oct Payment,EC1V 7QE,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,ERS-527506-94563,"45,333.33",SPP017 - NCPC - SPP 2014-15 Oct Payment,N7 9AS,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,DISABILITY RIGHTS UK,ERS-527507-94564,"45,333.33",SPP021 - Disability Rights UK - SPP 2014-15 Oct Payment,EC1V 8AF,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ROYAL MENCAP SOCIETY,ERS-527508-94581,"38,333.33",SPP018 - The Disability Partnership - SPP 2014-15 Oct Payment,EC1Y 0RT,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,WOMEN'S RESOURCE CENTRE,ERS-527509-94601,"45,333.33",SPP022 - Women's Resource Centre - SPP 2014-15 Oct Payment,N7 9DP,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,ADDACTION,ERS-527540-94641,"39,540.00",Addaction - AIMS REF 2581182 - 3 Year Grant,EC1M 6PU,VCS,,,Other
Department of Health,Department of Health,02/10/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011128,"66,635.34",CPA for ESR Contract - CCN 126 NHS Payslip Printing & Delivery Charges FY14/15,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,02/10/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011245,"48,172.00",CPA for ESR Contract - CCN 126 NHS Payslip Printing & Delivery Charges FY14/15,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,02/10/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011311,"33,388.45",CPA for ESR Contract - CCN 126 NHS Payslip Printing & Delivery Charges FY14/15,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,02/10/2014,Addition Clearing - IT,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011312,"69,191.46",CPA for ESR Contract - FY14/15 Capital drawdown & Pipeline development,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,02/10/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011312,"17,530.54",CPA for ESR Contract - FY14/15 Capital drawdown & Pipeline development,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,02/10/2014,Addition Clearing - IT,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011338,"36,254.12",CPA for ESR Contract - FY14/15 Capital drawdown & Pipeline development,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,02/10/2014,Outsourcing Contract,DG: ERD,MCKESSON INFORMATION SOLUTIONS UK LTD,INV011338,"9,185.44",CPA for ESR Contract - FY14/15 Capital drawdown & Pipeline development,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,03/10/2014,Secondees in invoiced costs,DG: IGT,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12668049,"28,280.66",Secondee costs 1st April 2014 to 30th June 2014,LS1 6AE,PUBLIC,,,Admin
Department of Health,Department of Health,03/10/2014,Secondees in invoiced costs,DG: IGT,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12668049,0.01,,LS1 6AE,PUBLIC,,,Admin
Department of Health,Department of Health,03/10/2014,Rates,DG: GOAD,LAMBETH LONDON BOROUGH COUNCIL,325683913-OCT-DEC2014,"327,555.00",Wellington House - Annual Business Rates 2014 - 2015  Ref:325683913,SW2 1RW,PUBLIC,,,Admin
Department of Health,Department of Health,03/10/2014,Rates,DG: GOAD,WESTMINSTER CITY COUNCIL,400871826-OCT-DEC2014,"496,980.00",Richmond House - Annual Business Rate 2014 - 2015 Ref:400871826,WC2N 6NU,PUBLIC,,,Admin
Department of Health,Department of Health,03/10/2014,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584167167,"37,748.40",PPR0205-02: Z90D7 Replacement Deployment,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,03/10/2014,Outsourcing Contract,DG: SFNHS,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6285853,"203,917.00",2014-15 Funding to cover direct costs of providing hosting services for  Ambulance Radio Programme,EX2 7HY,PUBLIC,,,Programme
Department of Health,Department of Health,03/10/2014,Outsourcing Contract,DG: SCLGCP,INSTITUTE FOR PUBLIC POLICY RESEARCH,66,"66,900.00",Think Ahead Programme Resource costs,WC2N 6DF,PUBLIC,,,Programme
Department of Health,Department of Health,03/10/2014,Research & development,DG: RDD,KLEIJNEN SYSTEMATIC REVIEWS LTD,A00649,"161,569.00",Reviews Infrastructure (Existing),YO19 6FD,SME,,,Programme
Department of Health,Department of Health,03/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,NAM PUBLICATIONS,ERS-527564-94661,"34,000.00","2014-15 IESD Fund award for ""Positive Partnership: improving the sustainability and impact of HIV information support""",SW9 6DE,VCS,,,Other
Department of Health,Department of Health,03/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,LEEDS GATE,ERS-527577-94681,"35,520.00",2012/13 AIMS REF 1753843 - Leeds Gate - Project: National gypsy and travellers health inclusion,LS9 0BD,VCS,,,Other
Department of Health,Department of Health,03/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,FRIENDS FAMILIES AND TRAVELLERS,ERS-527582-94701,"36,944.00",2012/13 AIMS REF 1753843 - FFT - Project: National gypsy and travellers health inclusion,BN1 3XG,VCS,,,Other
Department of Health,Department of Health,03/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE NATIONAL CARE FORUM,ERS-527592-94721,"34,510.00",SPP012 - The National Care Forum (VODG) - SPP 2014-15 Oct Payment,CV1 2DY,VCS,,,Other
Department of Health,Department of Health,03/10/2014,Rates,DG: GOAD,SOUTHWARK LONDON BOROUGH COUNCIL,NN25560080000001-09-SEPT-2014,"509,395.81",Skipton House - Annual Business Rates 2014 - 2015  Ref:6323717,SE17 1RX,PUBLIC,,,Admin
Department of Health,Department of Health,06/10/2014,Outsourcing Contract,DG: PHD,NATIONAL GAMETE DONATION TRUST,00104/01/10/2014,"30,406.25",Gamete Donation Funding 2014/15.  ,WR14 9GX.,VCS,,,Programme
Department of Health,Department of Health,06/10/2014,Addition Clearing - IT,DG: GOAD,COMPUTACENTER UK LTD,3880275068,"179,222.40",IBM Software licenses -  Term,AL10 9TW,LARGE,,,Admin
Department of Health,Department of Health,06/10/2014,IT minor costs non capital,DG: GOAD,COMPUTACENTER UK LTD,3880275068,"218,457.60",IBM Software licenses -  Perpetual,AL10 9TW,LARGE,,,Admin
Department of Health,Department of Health,06/10/2014,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),447474,"522,732.39",NHS Mail 2: revenue core contract 1 July 2014 - 31 March 2015,RG12 1RW,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),447476,"23,440.75",NHS Mail 2: revenue core contract 1 July 2014 - 31 March 2015,RG12 1RW,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Addition Clearing - SW LIC,DG: IGT,CSC COMPUTER SCIENCES LTD,5201382121,"609,360.47",Capital: LSP NME CSC - F/Y 2014/15 - Non Lorenzo Deployment. Capital cash requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201382122,"464,941.21",Revenue: LSP NME CSC - F/Y 2014/15 Lorenzo Service Charge Revenue requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584164502,"110,635.16",Revenue: Atos e-RS Termination and Exit CCN ACCN -0547 EX834  - Service Charges,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584165483,"750,000.00",Revenue: Atos e-RS Termination and Exit CCN ACCN -0547 EX834  - Service Charges,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Service charge,DG: IGT,ATOS IT SOLUTIONS AND SERVICES LTD,5584167561,"500,000.00",Revenue: Atos e-RS Termination and Exit CCN ACCN -0547 EX834  - Service Charges,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584168152,"40,011.60",PPR-199: IWS licence maintenance renwal Yr2 for AI SyncPoint 18/09/2014 - 17/09/215,WS11 0JA,LARGE,,,Admin
Department of Health,Department of Health,06/10/2014,Rates,DG: GOAD,LEEDS CITY COUNCIL,901349235/01/04/2014,"71,940.00",Blenheim House - Annual Business Rate 2014 - 2015 Q4 - Ref:90319235 - Part ground and whole 1st & 2nd & 3rd Floors,LS1 1UR,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Outsourcing Contract,DG: RDD,LEEDS UNIVERSITY OF,90200445,"804,452.10",Information Systems,LS2 9JT,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Addition Clearing - SW LIC,DG: IGT,MASTEK UK LTD,90332970,"182,246.90",Capital: SUS spine MASTEK 14/15,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Addition Clearing - SW LIC,DG: IGT,MASTEK UK LTD,90332971,"175,896.40",Capital: SUS spine MASTEK 14/15,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Addition Clearing - SW LIC,DG: IGT,MASTEK UK LTD,90332972,"128,123.30",Capital: SUS spine MASTEK 14/15,RG1 8BW,LARGE,,,Programme
Department of Health,Department of Health,06/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,CORC LTD,ERS-527628-94741,"242,798.00",IESD 2014-15 AIMS 54152572 - CORC - Year 1 Payment,NW3 5SD,VCS,,,Other
Department of Health,Department of Health,06/10/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE NATIONAL AUTISTIC SOCIETY,ERS-527668-94761,"93,098.00",Grant The National Autistic Society - AIMS REF 2533626 - 3 YEAR GRANT,EC1V 1NG,VCS,,,Other
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-527673-94782,"73,425.00",Other (CLOSED),OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-527674-94791,"39,055.30",HTA Customer Priority Research,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-527675-94781,"52,157.00",Network Research Capability Funding,BS99 1YF,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527677-94787,"251,907.00",Invention for Innovation,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-527678-94786,"303,195.00",Invention for Innovation,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527679-94788,"117,180.22",HTA Researcher Lead,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-527682-94785,"30,540.00",Research for Patient Benefit,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Research & development,DG: RDD,EAST & NORTH HERTFORDSHIRE NHS TRUST,ERS-527684-94783,"34,171.00",Research for Patient Benefit,BS1 2NP,PUBLIC,,,Programme
Department of Health,Department of Health,06/10/2014,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,BARTS HEALTH NHS TRUST,HAFS-17466,"3,995,000.00",,E1 8PR,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,HAFS-17467,"2,500,000.00",,UB9 6JH,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions FT Financing Facility Loans,DG: Holding CT Core,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,HAFS-17468,"1,400,000.00",,DN15 7BH,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions FT Financing Facility Loans,DG: Holding CT Core,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-17469,"10,000,000.00",,NW3 2QG,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Revenue Support NHS T Temporary,DG: Holding CT Core,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-17470,"7,000,000.00",,TN37 7PT,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,HAFS-17471,"250,000.00",,RG24 9NA,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Revenue Support NHS FT Temporary,DG: Holding CT Core,MID STAFFORDSHIRE NHS FOUNDATION TRUST,HAFS-17472,"5,100,000.00",,ST16 3SA,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Revenue Support NHS FT Temporary,DG: Holding CT Core,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-17473,"1,280,000.00",,MK6 5LD,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Capital Support NHS T Permenant,DG: Holding CT Core,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-17474,"400,000.00",,NG5 1PT,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Revenue Support NHS T Temporary,DG: Holding CT Core,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-17475,"3,500,000.00",,PO6 3LY,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions-PDC permanent,DG: Holding CT Core,ROYAL UNITED HOSPITAL BATH NHS TRUST,HAFS-17476,"27,000.00",,BA1 3NG,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-17477,"1,084,000.00",,NG17 4JL,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Revenue Support NHS FT Temporary,DG: Holding CT Core,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-17479,"1,549,000.00",,NG17 4JL,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions-PDC permanent,DG: Holding CT Core,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,HAFS-17480,"670,000.00",,TA6 5YA,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions-PDC permanent,DG: Holding CT Core,THE DUDLEY GROUP NHS FOUNDATION TRUST,HAFS-17481,"2,000,000.00",,DY8 5QX,PUBLIC,,,Other
Department of Health,Department of Health,06/10/2014,Additions PDC Revenue Support NHS T Permenant,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-17482,"12,500,000.00",,LN2 5QY,PUBLIC,,,Other
