Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,06/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,WATER PROGRAMME - WATER QUALITY,THE COAL AUTHORITY,2003000358,189817,A/C NO 614DE03,NG18 4RG,SUPPLIER,,0,Expense,598585068
DEFRA,DEFRA,06/12/2016,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,STRATEGIC WORKFORCE PLANNING AND BUSINESS ANALYSIS,H M REVENUE & CUSTOMS,1003010098,59026,"JULY85 POSTS, AUG87POSTS, SEP67POST,ADHOCE 17CASEAS",BN12 4XH,Tax Authority,IGS,0,Expense,
DEFRA,DEFRA,07/12/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,CAPITA PROPERTY & INFRASTRUCTURE LTD,10000505,409036.54,FUNDING REQUEST CAPFR150-BEMD-NM-8713-3011,EC2V 7NQ,SUPPLIER,,0,Expense,
DEFRA,DEFRA,07/12/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,CAPITA PROPERTY & INFRASTRUCTURE LTD,10000505,71400.41,FUNDING REQUEST CAPFR150-BEMD-NM-8713-3011,EC2V 7NQ,SUPPLIER,,0,Expense,
DEFRA,DEFRA,07/12/2016,EXP - CAPITAL GRANTS TO LOCAL GOVERNMENT,AIR QUALITY,LEEDS CITY COUNCIL,1003010162,50000,AIR QUALITY GRANT CLAIM TO DEFRA IN LEEDS REF:22863,LS11 0LS,SUPPLIER,,0,Expense,171459162
DEFRA,DEFRA,07/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,ANIMAL HEALTH: PUBLIC HEALTH,APHA,2003000363,48381.23,DEFAULT -FALLEN STOCK SEPETMEBR 2016,YO41 1LZ,Government Agency,DFP,0,Expense,
DEFRA,DEFRA,07/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE NON R&D,ANIMAL HEALTH: PUBLIC HEALTH,APHA,2003000363,48262.12,DEFAULT -FALLEN STOCK AUGUST 2016,YO41 1LZ,Government Agency,DFP,0,Expense,
DEFRA,DEFRA,07/12/2016,EXP - CAPITAL GRANTS TO LOCAL GOVERNMENT,AIR QUALITY,LEEDS CITY COUNCIL,1003010162,39850,AIR QUALITY GRANT CLAIMS TO DEFRA REINSTANTANEOUS EMISSIONS MODELLING,LS11 0LS,SUPPLIER,,0,Expense,171459162
DEFRA,DEFRA,07/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",GOVERNMENT OF ST HELENA,1003010149,30419.25,DPLUS039 EXPENDITURE FROM OCT 2016 TO DEC 2016 SUSTAINABLE DEVELOPMENT AND MENEGEMENT OF ST.HELENA FISHERIES AND MARINE TOURISM,STHL 1ZZ,CUSTOMER,,DEA10153,Expense,
DEFRA,DEFRA,07/12/2016,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,NETWORK PROPERTY HOLDING COSTS,BRITISH GAS BUSINESS,1003010157,25565.34,BRITISH GAS - ELECTRIC-CONSOLIDATED- INVOICES FOR DEC 2016,GU95 1AW,SUPPLIER,,0,Expense,
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - COMPUTER & IT SERVICES,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003010210,255289,GENESIS LEGACY CHARGES OCT 16,WV10 6UH,SUPPLIER,,0,Expense,232327983
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,SEA FISHERIES AND CONSERVATION,C E F A S,2003000366,195167,MILSTONE 1.2 ORGANISE,NR33 0HT,Government Agency,,0,Expense,
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003010178,92231.2,FOR PROFESSIONAL SERVICES RENDERD 28 OCTOBER 2016,EC4M 7WS,SUPPLIER,43362,0,Expense,
DEFRA,DEFRA,08/12/2016,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003010203,75078.73,FEES & EXPENSES INCLUDED WITHIN PERIOD ENDING : 26/11/2016,SL6 1DP,SUPPLIER,,0,Expense, GB618184140
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF G&S - ICT OUTSOURCING & MAINT/SUPPORT - COMPUTER & IT SERVICES,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003010210,64764,GENESIS APPLICATION DEVELOPMENT  OCT 2016 CHARGE,WV10 6UH,SUPPLIER,,0,Expense,232327983
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,FINANCIAL TRANSACTIONS,CAPITA BUSINESS SERVICES LTD,1003010203,55571.75,FEES & EXPENSES INCLUDED  WITHIN PERIOD  ENDING 22.10.2016,SL6 1DP,SUPPLIER,,0,Expense, GB618184140
DEFRA,DEFRA,08/12/2016,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003010210,37659,CWM SERVICES DELIVERY OCT 16,WV10 6UH,SUPPLIER,ecm_41504,0,Expense,232327983
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PUBLICATIONS,KNOWLEDGE AND INFORMATION MANAGEMENT,CAMBRIDGE INFORMATION LTD,1003010205,35773,ELSEVIER JOURNALS ONLINE 101499-06,IP14 2EN,SUPPLIER,21373,DEA12039,Expense,
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003010178,35686.36,UNITY PROGRAMME,EC4M 7WS,SUPPLIER,ecm_43362,0,Expense,
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,PLANT HEALTH,FERA SCIENCE LIMITED,1003010199,34542.75,CHARGES IN RESPECT TO PROFESSIONAL SERVICES,YO41 1LZ,SUPPLIER(1),18228,0,Expense,207199894
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,GROUP ICT - ENABLING TECHNOLOGY PROJECT,DENTONS UK MEA LLP,1003010178,34500.84,UNITY PROGRAMME,EC4M 7WS,SUPPLIER,43362,0,Expense,
DEFRA,DEFRA,08/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNIVERSITY OF OXFORD,1003010219,32207.75,RE ENTERED INV 23-013/Q1/1617 WITH THE CORRECT AMT,OX1 2JD,SUPPLIER,23188,0,Expense,
DEFRA,DEFRA,08/12/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY - NON SCHEME,"WATER PROGRAMME - WATER SUPPLY, WASTE WATER & INFRASTRUCTURE",ASHURST LLP,1003010202,30114.61,"THAMES TIDEWAY TUNNEL, PERIOD 29/10/2016 - 25/11/2016",EC2A 2HA,SUPPLIER,,0,Expense,
DEFRA,DEFRA,09/12/2016,INC - SALES OF OTHER GOODS AND SERVICES - PROGRAMME INCOME,TB,D A R D,10000506,5322741,EU INCOME RELATING TO TB ERADICATION PROGRAMME 2015,BT30 6GQ,SUPPLIER(1),,DEA10193,Revenue,
DEFRA,DEFRA,09/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CFER PAYOVER,TB,HM TREASURY CONSOLIDATED FUND,30000073,4995449,EU INCOME RELATEING TO TB ERADICATION PROGRAMME 2015,SW1A 2HQ,SUPPLIER,,0,Expense,
DEFRA,DEFRA,09/12/2016,INC - SALES OF OTHER GOODS AND SERVICES - PROGRAMME INCOME,TB,WELSH GOVERNMENT,30000072,3993823,EU INCOME RELATING TO TB ERADICATION PROGRAMME 2015,CF10 3NQ,SUPPLIER,,DEA10193,Revenue,888 8350 56
DEFRA,DEFRA,09/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - INTERNATIONAL SUBSCRIPTIONS,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,IPBES TRUST FUND (C/O UNEP TRUST FUNDS),20000182,182000,UK GOVERMENT 2016 CONTRIBUTION TO THE TRUST FUND,53113,SUPPLIER,,0,Expense,
DEFRA,DEFRA,09/12/2016,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT - WORK PACKAGE/WPO IMPLEMENTATION,IBM SERVICES - ADMIN COSTS,IBM UNITED KINGDOM LTD,1003010279,29568.62,"APR 15F-003-01, 26/08/2016 TO 21/10/2016",GU1 2LD,SUPPLIER,,0,Expense,
DEFRA,DEFRA,09/12/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,DEFRA ESTATES - CAPITAL INVESTMENTS,MERRICK UK LTD,1003010258,26508.92,APHA WAYBRIDGE NCS TECH COORD,UNITED STATES,SUPPLIER(1),,0,Expense,117350635
DEFRA,DEFRA,12/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,SHARED SERVICE CONNECTED LIMITED (SSCL),SHARED SERVICES CONNECTED LTD,1003010341,270340.99,CHAREGS FOR SERVICE BETWEEN 1ST NOV AND 30THNOV 2016,HP2 7AH,SUPPLIER,ecm_4524,0,Expense,171798078
DEFRA,DEFRA,12/12/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,DEFRA ESTATES - CAPITAL INVESTMENTS,INTERSERVE (FACILITIES MNGMNT) LTD,1003010343,253725.24,KINGS POOL FLOOD REINSTATEMENT PROJECT BCP 7783,BS32 4NH,SUPPLIER(1),fwk10195L,DE051608,Asset,
DEFRA,DEFRA,12/12/2016,EXP - MISCELLANEOUS EXPENDITURE - OVERHEAD INCIDENTAL EXPENSES,SHARED SERVICE CONNECTED LIMITED (SSCL),SHARED SERVICES CONNECTED LTD,1003010341,66243,ORACLE LICENCE FEE,HP2 7AH,SUPPLIER,,0,Expense,171798078
DEFRA,DEFRA,12/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",FALKLAND ISLANDS GOVERNMENT,20000184,61449.75,DEFRA PAYMENT. SAERI PROJECT-DARWIN CETACEAN GRANT. QUARTERS 2 AND 3 2016-17 CLAIM. DOLPHINS OF THE KELP.DATA PRIORITIES FOR FALKLANDS INSHORE CETACEANS,FIQQ 1ZZ,SUPPLIER(1),,DEA10153,Expense,
DEFRA,DEFRA,12/12/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,DEFRA ESTATES - CAPITAL INVESTMENTS,SEWELL CONSTRUCTION LIMITED,1003010336,37711.54,BLOCKS OF 16AND 26 RECONFIGURATION WORKS.,HU7 0DG,SUPPLIER(1),21451,DE028113,Expense,167399416
DEFRA,DEFRA,12/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,SHARED SERVICE CONNECTED LIMITED (SSCL),SHARED SERVICES CONNECTED LTD,1003010341,-45522.78,CREDIT NOTE FOR REF INV NO- 100003590,HP2 7AH,SUPPLIER,ecm_4524,0,Expense,171798078
DEFRA,DEFRA,13/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,NON IBM IT SERVICES,SOFTCAT LTD,1003010401,697411.83,SERVICENOW APPROVE USER(2016),SL7 1LW,SUPPLIER,48078,0,Expense,
DEFRA,DEFRA,13/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,NON IBM IT SERVICES,SOFTCAT LTD,1003010401,158175.65,SERVICENOW APPROVE USER(2016),SL7 1LW,SUPPLIER,48078,0,Expense,
DEFRA,DEFRA,13/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,NON IBM IT SERVICES,SOFTCAT LTD,1003010401,82847.37,SERVICENOW APPROVE USER(2016),SL7 1LW,SUPPLIER,48078,0,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,WASTE INFRASTRUCTURE POLICY AND DELIVERY,DEPT FOR COMMUNITIES & LOCAL GOV,2003000379,26691028,PFI WASTE INFRASTRUCTURE GRANT PAYMENT FOR THIRD QUARTER 2016/17,HP2 4XN,SUPPLIER,,0,Expense,
DEFRA,DEFRA,14/12/2016,EXP - SUBSIDIES TO PRIVATE SECTOR - COMPANIES,WATER SERVICES,SOUTH WEST WATER SERVICES LTD,1003010529,8169635,DEFRA 3RD PAYMENT 2016/2017,EX2 7HS,SUPPLIER(1),FDP,0,Expense,540465165
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION &BLDNG MNGMT- RENT TO LANDLORDS,NETWORK PROPERTY HOLDING COSTS,CAPITA PROPERTY & INFRASTRUCTURE LTD,10000510,5161291.1,FUNDING REQUEST CAPFR161,EC2V 7NQ,SUPPLIER,,0,Expense,
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT - INSURANCE,NETWORK PROPERTY HOLDING COSTS,CAPITA PROPERTY & INFRASTRUCTURE LTD,10000510,502031.69,FUNDING REQUEST CAPFR161,EC2V 7NQ,SUPPLIER,,0,Expense,
DEFRA,DEFRA,14/12/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (OFFICE ESTATE),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,234142.48,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),FWK10195L,0,Asset,
DEFRA,DEFRA,14/12/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,192208.5,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),FWK10195L,DE008732,Asset,
DEFRA,DEFRA,14/12/2016,EXP - PURCH OF G & S - ICT OUTSOURCING & MAINT/SUPP - FIXED STEADY STATE SERVICE,NON IBM IT SERVICES,ATOS IT SERVICES UK LTD,1003010523,168048.47,TCR 41 EXTENDED APPS,WV10 6UH,SUPPLIER,ECM_43191,0,Expense,232327983
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PUBLICATIONS,KNOWLEDGE AND INFORMATION MANAGEMENT,CAMBRIDGE INFORMATION LTD,1003010538,98990,101499-04 ELSEVIER JOURNALS ONLINE,IP14 2EN,SUPPLIER,21373,DEA12044,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",TUSK TRUST,1003010531,97095,TUSK TRUST,SP8 4AA,CUSTOMER,,DEA10161,Expense,934447118
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNIVERSITY OF LEEDS,1003010588,84557.25,UNIVERSITY OF LEEDS,LS2 9JT,Public Body,23191,0,Expense,
DEFRA,DEFRA,14/12/2016,CA - OTHER RECEIVABLES - AGENCY RECHARGE,NETWORK ESTATES - DELIVERY TEAM  (SAND HUTTON – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,72914.12,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),,DE009400,Asset,
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF G&S - ACCOM & BLDNG MGMT - ESTATES IFM CORE MAINTENANCE,NETWORK ESTATES - DELIVERY TEAM  (SAND HUTTON – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,56510.51,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),FWK10195L,DE016800,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",TUSK TRUST,1003010531,52341,TUSK TRUST,SP8 4AA,CUSTOMER,,DEA10161,Expense,934447118
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - EVIDENCE R&D,FUTURE FARMING STATISTICS,UNIVERSITY OF READING,1003010587,52050.66,Receipt Invoice automatically created on 05-DEC-16,RG6 6AH,Public Body,,0,Expense,
DEFRA,DEFRA,14/12/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (OFFICE ESTATE),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,46828.5,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),FWK10195L,0,Asset,
DEFRA,DEFRA,14/12/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,43494.8,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),,DE008732,Asset,
DEFRA,DEFRA,14/12/2016,PPE - POA & AUC (OWNED) - COST - ADDITIONS,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,38441.69,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),FWK10195L,DE008732,Asset,
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PUBLICATIONS,KNOWLEDGE AND INFORMATION MANAGEMENT,CAMBRIDGE INFORMATION LTD,1003010538,32735,101638-00 ASM JOURNALS  ONLINE COLLECTIONS,IP14 2EN,SUPPLIER,21373,DEA12044,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",INTERNATIONAL INST FOR ENV & DEV,1003010521,32268.75,INTERNATIONAL INSTITUTE FOR ENVIRONMENT AND DEVELOPMENT,WC1X 8NH,SUPPLIER(1),,DEA10161,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",INTERNATIONAL INST FOR ENV & DEV,1003010521,32268.75,INTERNATIONAL INSTITUTE FOR ENVIRONMENT AND DEVELOPMENT,WC1X 8NH,SUPPLIER(1),,DEA10161,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,UNIVERSITY OF OXFORD,1003010527,32207.75,UNIVERSITY OF OXFORD,OX1 2JD,SUPPLIER,23188,0,Expense,
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER - CURRENT PAYMENTS,FARMING SECTORS,UNIVERSITY OF READING,1003010600,31361.25,RESEARCH PROJECT NUMBER H5186500,RG6 6AH,Public Body,,DEA10105,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",ROYAL BOTANIC GARDENS KEW,1003010517,29920,"ROYAL BOTANIC GARDENS, KEW",TW9 3AB,NDPB,,DEA10155,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",TRAFFIC INTERNATIONAL,1003010597,29767,TRAFFIC INTERNATIONAL,CB3 0DL,Public Body,,DEA10155,Expense,
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,NETWORK ESTATES - DELIVERY TEAM  (SAND HUTTON – LAB),INTERSERVE (FACILITIES MNGMNT) LTD,1003010539,27496.62,PROJECT WORK - POST 1 APRIL 2016,BS32 4NH,SUPPLIER(1),,0,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO CENTRAL GOVERNMENT,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,ROYAL BOTANIC GARDENS KEW,1003010517,27467.5,"ROYAL BOTANIC GARDENS, KEW",TW9 3AB,NDPB,23204,0,Expense,
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO CENTRAL GOVERNMENT,FLS - OFFICIAL DEVELOPMENT ASSISTANCE,ROYAL BOTANIC GARDENS KEW,1003010517,26598.5,"ROYAL BOTANIC GARDENS, KEW",TW9 3AB,NDPB,23171,0,Expense,
DEFRA,DEFRA,14/12/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - MANAGEMENT COVER,NETWORK ESTATES - DELIVERY TEAM  (WEYBRIDGE – LAB),MERRICK UK LTD,1003010511,26509,BIOCONTAINMENT AND ASSOCIATED SERVICES BILLING PERIOD 31/8/2016,UNITED STATES,SUPPLIER(1),FWK22173,0,Expense,117350635
DEFRA,DEFRA,14/12/2016,EXP - CURRENT GRANTS TO PRIVATE SECTOR - NON PROFIT INSTITUTIONS SERVING H'HOLD,"INTERNATIONAL BIODIVERSITY, ECOSYSTEMS AND EVIDENCE",ROYAL BOTANIC GARDENS KEW,1003010517,25877.25,"ROYAL BOTANIC GARDENS, KEW",TW9 3AB,NDPB,,DEA10155,Expense,
DEFRA,DEFRA,15/12/2016,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,FOOD AND GREEN ECONOMY EVIDENCE,OFFICE FOR NATIONAL STATISTICS,2003000382,60824.59,LIVING COST & FOOD SURVEY FINANANCIAL YEAR 2016-17 QUARTER 3,NP10 8XG,SUPPLIER,IGS,DEA10118,Expense,GD460
