Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,06/03/2014,Rental of plant and machinery,Defence Equipment + Support,ALC (SPC) LIMITED,OX25 2LD,313146,Plant + machinery private finance initiative - service concession arrangements service charge,"3,369,409.55"
Ministry of Defence,Ministry of Defence,14/03/2014,Property leases,DEFENCE INFRASTRUCTURE,SEVERN TRENT SERVICES DEFENCE LIMITED,B37 7YG,317073,Property non dwellings private finance initiative - service concession arrangement service charge,"3,303,455.69"
Ministry of Defence,Ministry of Defence,24/03/2014,Property leases,DEFENCE INFRASTRUCTURE,SEVERN TRENT SERVICES DEFENCE LIMITED,B37 7YG,320402,Property non dwellings private finance initiative - service concession arrangement service charge,"3,297,095.94"
Ministry of Defence,Ministry of Defence,24/03/2014,Payment of utilities,DEFENCE INFRASTRUCTURE,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,319989,Utilities consumed - gas,"3,202,155.24"
Ministry of Defence,Ministry of Defence,27/03/2014,Transport hire charges,Land Forces,BUSVERKEHR OSTWESTFALEN GMBH,(blank),5000111688,Transport other hire charge,"3,113,293.62"
Ministry of Defence,Ministry of Defence,27/03/2014,Spend on Inventory - General,Defence Equipment + Support,SUN TEST SYSTEMS BV,(blank),3000010313,Spend on Inventory - General,"2,944,786.00"
Ministry of Defence,Ministry of Defence,17/03/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,317336,Fiscal asset under construction - capital in year addition,"2,775,245.49"
Ministry of Defence,Ministry of Defence,26/03/2014,Estate management,DEFENCE INFRASTRUCTURE,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,5000111584,Estate core services charge,"2,615,654.78"
Ministry of Defence,Ministry of Defence,26/03/2014,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,321201,Property non dwellings private finance initiative - service concession arrangement service charge,"2,430,808.48"
Ministry of Defence,Ministry of Defence,05/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,312416,Fiscal asset under construction - capital in year addition,"2,324,356.88"
Ministry of Defence,Ministry of Defence,05/03/2014,Grants to Reserves Forces and Cadets Association,DEFENCE INFRASTRUCTURE,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,312416,Grants to reserve forces and cadet associations,"2,304,470.57"
Ministry of Defence,Ministry of Defence,26/03/2014,Fees for professional services,Defence Equipment + Support,MCKINSEY & COMPANY INC  UNITED KINGDOM,SW1Y 4UH,321352,The provision of advice and guidance related to management of ongoing programmes and projects,"2,298,730.80"
Ministry of Defence,Ministry of Defence,13/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,MODUS SERVICES LIMITED,SW1A 2HB,316253,Fiscal private finance initiative asset under construction - capital in year addition,"2,266,255.61"
Ministry of Defence,Ministry of Defence,12/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,315686,Fiscal asset under construction - capital in year addition,"2,246,987.49"
Ministry of Defence,Ministry of Defence,26/03/2014,Fees for professional services,DEFENCE INFRASTRUCTURE,DELOITTE LLP,MK9 1FD,321205,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","2,143,263.00"
Ministry of Defence,Ministry of Defence,25/03/2014,Property leases,Defence Equipment + Support,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,320807,Property non dwellings private finance initiative - service concession arrangement service charge,"2,134,844.05"
Ministry of Defence,Ministry of Defence,24/03/2014,Rent and rates,DEFENCE INFRASTRUCTURE,TOUCHSTONE CORPORATE PROPERTY SERVICES LIMITED,BA2 2AF,320495,Rent land - non civil estate property + married quarter property,"2,132,905.48"
Ministry of Defence,Ministry of Defence,06/03/2014,Property leases,DEFENCE INFRASTRUCTURE,VEOLIA WATER NEVIS LIMITED,WS11 8JP,313732,Property non dwellings private finance initiative - service concession arrangement service charge,"2,028,351.21"
Ministry of Defence,Ministry of Defence,21/03/2014,IT and communication services,Defence Equipment + Support,ATOS IT SERVICES UK LIMITED,WV10 6UH,319315,Information technology services,"1,983,221.00"
Ministry of Defence,Ministry of Defence,26/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,321360,Fiscal asset under construction - capital in year addition,"1,960,412.32"
Ministry of Defence,Ministry of Defence,10/03/2014,Fees for professional services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,314769,Fees for professional services excluding legal fees,"1,899,599.00"
Ministry of Defence,Ministry of Defence,19/03/2014,Research and development,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,318239,Research and development excluding defence science and technology laboratory,"1,896,269.00"
Ministry of Defence,Ministry of Defence,07/03/2014,Estate management,DEFENCE INFRASTRUCTURE,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,313895,Estate + facilities management services - accommodation inventory + service,"1,896,036.32"
Ministry of Defence,Ministry of Defence,06/03/2014,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,313280,Property non dwellings private finance initiative - service concession arrangement service charge,"1,882,625.30"
Ministry of Defence,Ministry of Defence,06/03/2014,Estate management,DEFENCE INFRASTRUCTURE,ISS MEDICLEAN LIMITED,GU21 5RW,313389,Estate + facilities management services - accommodation inventory + service,"1,826,388.93"
Ministry of Defence,Ministry of Defence,28/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,TRAX KENYA LTD,(blank),3000010320,Fiscal asset under construction - capital in year addition,"1,779,390.11"
Ministry of Defence,Ministry of Defence,21/03/2014,Payment of utilities,DEFENCE INFRASTRUCTURE,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,319415,Utilities consumed - gas,"1,762,477.27"
Ministry of Defence,Ministry of Defence,18/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000110811,Works - estate management,"1,751,046.71"
Ministry of Defence,Ministry of Defence,05/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,LEND LEASE CONSTRUCTION (EMEA) LIMITED,B91 3TA,312638,Fiscal asset under construction - capital in year addition,"1,749,571.16"
Ministry of Defence,Ministry of Defence,06/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000110193,Works - estate management,"1,665,098.54"
Ministry of Defence,Ministry of Defence,17/03/2014,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,317233,Transport fighting equipment operating lease,"1,613,131.43"
Ministry of Defence,Ministry of Defence,05/03/2014,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,312961,External military training ,"1,597,175.08"
Ministry of Defence,Ministry of Defence,27/03/2014,Fees for professional services,Defence Equipment + Support,DELOITTE MCS LIMITED,MK9 1FD,321786,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","1,576,700.00"
Ministry of Defence,Ministry of Defence,19/03/2014,Payment of utilities,DEFENCE INFRASTRUCTURE,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,318295,Utilities consumed - gas,"1,570,495.10"
Ministry of Defence,Ministry of Defence,07/03/2014,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,314233,Fees for professional services excluding legal fees,"1,534,242.23"
Ministry of Defence,Ministry of Defence,17/03/2014,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,317234,External military training ,"1,533,843.75"
Ministry of Defence,Ministry of Defence,07/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,ASPIRE DEFENCE LIMITED,SP9 7QD,313797,Fiscal private finance initiative asset under construction - capital in year addition,"1,518,573.54"
Ministry of Defence,Ministry of Defence,05/03/2014,Property leases,DEFENCE INFRASTRUCTURE,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,312512,Property dwellings private finance initiative - service concession arrangement service charge,"1,516,796.88"
Ministry of Defence,Ministry of Defence,06/03/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,313586,Cost of food purchases,"1,481,216.96"
Ministry of Defence,Ministry of Defence,10/03/2014,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,314768,Equipment support non-project costs,"1,441,726.08"
Ministry of Defence,Ministry of Defence,20/03/2014,Payment of utilities,DEFENCE INFRASTRUCTURE,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,318803,Utilities consumed - gas,"1,402,868.10"
Ministry of Defence,Ministry of Defence,10/03/2014,Grants to NDPBs,Air Command,ROYAL AIR FORCE MUSEUM,NW9 5LL,314748,Operating costs grant in aid to the Royal Air Force museum,"1,394,000.00"
Ministry of Defence,Ministry of Defence,27/03/2014,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,321986,Equipment support non-project costs,"1,393,026.00"
Ministry of Defence,Ministry of Defence,19/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,DEBUT SERVICES LIMITED,B75 7RL,318305,Fiscal asset under construction - capital in year addition,"1,357,983.61"
Ministry of Defence,Ministry of Defence,17/03/2014,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,317236,External military training ,"1,343,433.44"
Ministry of Defence,Ministry of Defence,25/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,320811,Fiscal asset under construction - capital in year addition,"1,337,463.73"
Ministry of Defence,Ministry of Defence,27/03/2014,IT and communication services,Defence Equipment + Support,KELWAY (UK) LIMITED,EC4M 7RB,321977,Computer equipment costing below the capitalisation threshold,"1,334,327.40"
Ministry of Defence,Ministry of Defence,25/03/2014,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,320592,External military training ,"1,329,741.13"
Ministry of Defence,Ministry of Defence,28/03/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,GU14 6YU,322569,Equipment support non-project costs,"1,326,517.50"
Ministry of Defence,Ministry of Defence,28/03/2014,IT and communication services,Defence Equipment + Support,ATOS IT SERVICES UK LIMITED,WV10 6UH,322547,Information technology services,"1,313,565.00"
Ministry of Defence,Ministry of Defence,20/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,CARILLION CONSTRUCTION LIMITED,WV1 4HY,318776,Fiscal asset under construction - capital in year addition,"1,287,640.00"
Ministry of Defence,Ministry of Defence,27/03/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,322299,Cost of food purchases,"1,269,125.80"
Ministry of Defence,Ministry of Defence,10/03/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,IBM UNITED KINGDOM LIMITED,PO6 3AE,314594,Fiscal asset under construction - capital in year addition,"1,268,704.91"
Ministry of Defence,Ministry of Defence,17/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000110722,Works - estate management,"1,230,452.14"
Ministry of Defence,Ministry of Defence,13/03/2014,Grants to Reserves Forces and Cadets Association,HO+CS,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,316082,Grants to reserve forces and cadet associations,"1,210,500.00"
Ministry of Defence,Ministry of Defence,06/03/2014,Fees for professional services,Defence Equipment + Support,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,313576,Fees for professional services excluding legal fees,"1,195,024.85"
Ministry of Defence,Ministry of Defence,18/03/2014,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,317932,Equipment support non-project costs,"1,138,248.20"
Ministry of Defence,Ministry of Defence,27/03/2014,Estate management,DEFENCE INFRASTRUCTURE,DEBUT SERVICES LIMITED,B75 7RL,321779,Works - estate management,"1,118,056.12"
Ministry of Defence,Ministry of Defence,21/03/2014,Fees for professional services,JFC,CRANFIELD UNIVERSITY,MK43 0AL,319418,Fees for professional services excluding legal fees,"1,115,681.58"
Ministry of Defence,Ministry of Defence,10/03/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,314725,Cost of food purchases,"1,107,660.66"
Ministry of Defence,Ministry of Defence,05/03/2014,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,312282,Equipment support non-project costs,"1,059,910.43"
Ministry of Defence,Ministry of Defence,21/03/2014,Rental of plant and machinery,Defence Equipment + Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,319356,Plant + machinery private finance initiative - service concession arrangements service charge,"1,059,242.34"
Ministry of Defence,Ministry of Defence,27/03/2014,Fees for professional services,Defence Equipment + Support,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,322288,Fees for professional services excluding legal fees,"1,028,738.39"
Ministry of Defence,Ministry of Defence,03/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,311926,Works services - excluding United States forces/NATO + married quarters,"999,992.93"
Ministry of Defence,Ministry of Defence,27/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,321778,Fiscal asset under construction - capital in year addition,"995,107.58"
Ministry of Defence,Ministry of Defence,21/03/2014,Spend on Inventory - General,Defence Equipment + Support,SUN TEST SYSTEMS BV,(blank),3000010290,Spend on Inventory - General,"925,992.00"
Ministry of Defence,Ministry of Defence,18/03/2014,Payment of utilities,DEFENCE INFRASTRUCTURE,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,317860,Utilities consumed - electricity,"905,274.01"
Ministry of Defence,Ministry of Defence,07/03/2014,Environmental clear up,DEFENCE INFRASTRUCTURE,ASPIRE DEFENCE LIMITED,SP9 7QD,313797,Non nuclear environmental decommissioning liability provision payment against provision,"889,896.31"
Ministry of Defence,Ministry of Defence,18/03/2014,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,318038,Cost of food purchases,"885,972.27"
Ministry of Defence,Ministry of Defence,06/03/2014,Estate management,DEFENCE INFRASTRUCTURE,CARILLIONENTERPRISE LIMITED,B75 7RL,313234,Estate core services charge,"882,215.32"
Ministry of Defence,Ministry of Defence,07/03/2014,Service and civilian recruitment,Air Command,GROUPM UK LIMITED,WC1X 8RX,313995,Service recruitment excluding recruitment related external assistance,"880,095.85"
Ministry of Defence,Ministry of Defence,12/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,315624,Works - estate management,"876,692.85"
Ministry of Defence,Ministry of Defence,13/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,316185,Works - estate management,"873,779.89"
Ministry of Defence,Ministry of Defence,05/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,TRANT CONSTRUCTION LTD,SO40 9LT,313068,Fiscal asset under construction - capital in year addition,"842,221.49"
Ministry of Defence,Ministry of Defence,20/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,LOVELL PARTNERSHIPS LIMITED,EN4 0DR,318987,Fiscal asset under construction - capital in year addition,"835,950.00"
Ministry of Defence,Ministry of Defence,21/03/2014,Payment of utilities,DEFENCE INFRASTRUCTURE,NEW AG,41236,5000111364,Utilities consumed - gas,"831,845.65"
Ministry of Defence,Ministry of Defence,28/03/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,2000021709,Fiscal asset under construction - capital in year addition,"831,012.94"
Ministry of Defence,Ministry of Defence,20/03/2014,Estate management,DEFENCE INFRASTRUCTURE,SODEXO LTD,M50 0AL,319183,Estate + facilities management services - accommodation inventory + service,"822,584.34"
Ministry of Defence,Ministry of Defence,21/03/2014,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3000010288,Spend on Inventory - General,"817,275.08"
Ministry of Defence,Ministry of Defence,03/03/2014,Estate management,DEFENCE INFRASTRUCTURE,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,312183,Works - estate management,"810,950.07"
Ministry of Defence,Ministry of Defence,14/03/2014,Fees for professional services,HO+CS,SERCO LIMITED,RG27 9UY,317070,Fees for professional services excluding legal fees,"794,382.71"
Ministry of Defence,Ministry of Defence,21/03/2014,Payment of utilities,DEFENCE INFRASTRUCTURE,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,5000111287,Utilities consumed - electricity,"781,959.77"
Ministry of Defence,Ministry of Defence,05/03/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,312872,Fiscal asset under construction - capital in year addition,"767,699.02"
Ministry of Defence,Ministry of Defence,06/03/2014,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,313276,Research and development excluding defence science and technology laboratory,"763,521.70"
Ministry of Defence,Ministry of Defence,07/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000110248,Works - estate management,"760,324.74"
Ministry of Defence,Ministry of Defence,17/03/2014,"Purchase of major spares armaments, medical & general stores",Defence Equipment + Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,317674,Capital spares engineering and technical inventory single use military equip capital in year addition,"751,249.84"
Ministry of Defence,Ministry of Defence,12/03/2014,Grants to Reserves Forces and Cadets Association,Land Forces,THE ARMY CADET FORCE ASSOCIATION,EC2A 4DW,315890,Grants to reserve forces and cadet associations,"750,000.00"
Ministry of Defence,Ministry of Defence,26/03/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 3HH,181104,Equipment support non-project costs,"746,384.22"
Ministry of Defence,Ministry of Defence,20/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,318729,Fiscal asset under construction - capital in year addition,"735,316.80"
Ministry of Defence,Ministry of Defence,27/03/2014,Property leases,DEFENCE INFRASTRUCTURE,TRICOMM HOUSING LIMITED,EH3 7HL,322440,Property dwellings private finance initiative - service concession arrangement service charge,"732,331.22"
Ministry of Defence,Ministry of Defence,19/03/2014,Estate management,DEFENCE INFRASTRUCTURE,INTERSERVE (DEFENCE) LTD,BS32 4NH,318392,Works services - excluding United States forces/NATO + married quarters,"731,000.00"
Ministry of Defence,Ministry of Defence,25/03/2014,IT and communication services,HO+CS,IBM UNITED KINGDOM LIMITED,PO6 3AE,320753,Advice on business solutions covering communications and information systems/services including strategic studies and development of specific projects,"730,200.00"
Ministry of Defence,Ministry of Defence,27/03/2014,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,321725,Fees for professional services excluding legal fees,"718,675.00"
Ministry of Defence,Ministry of Defence,06/03/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE,RAMBOLL UK LIMITED,W1T 3DA,313594,Fiscal asset under construction - capital in year addition,"704,479.05"
Ministry of Defence,Ministry of Defence,19/03/2014,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,318213,Equipment support non-project costs,"702,638.00"
Ministry of Defence,Ministry of Defence,21/03/2014,Externally delivered education and training,DEFENCE INFRASTRUCTURE,BUNDESWEHR DIENSTLEISTUNGSZENTRUM BERGEN,D29303,5000111251,External military training ,"702,479.34"
Ministry of Defence,Ministry of Defence,06/03/2014,Development costs for military equipment,Defence Equipment + Support,AMHERST SYSTEMS INC,(blank),2000021509,Intangible single use military equipment asset  - in year capital addition,"686,912.57"
Ministry of Defence,Ministry of Defence,13/03/2014,"Public relations, including marketing and advertising",Navy Command,GROUPM UK LIMITED,WC1X 8RX,316159,Public relations services including items such as sales marketing and advertising,"683,692.41"
Ministry of Defence,Ministry of Defence,28/03/2014,Estate management,DEFENCE INFRASTRUCTURE,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,323181,Works - estate management,"682,695.20"
Ministry of Defence,Ministry of Defence,18/03/2014,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,2000021594,Equipment support non-project costs,"682,634.73"
Ministry of Defence,Ministry of Defence,06/03/2014,General services and support,HO+CS,AEGIS ENGINEERING LTD,WA1 4RQ,313134,Purchase of defence support equipment below capitalisation threshold of £25k.,"682,377.60"
Ministry of Defence,Ministry of Defence,03/03/2014,Estate management,DEFENCE INFRASTRUCTURE,BABCOCK FLAGSHIP LIMITED,BH23 6BS,311766,Estate + facilities management services - accommodation inventory + service,"670,450.77"
Ministry of Defence,Ministry of Defence,19/03/2014,Estate management,DEFENCE INFRASTRUCTURE,BABCOCK FLAGSHIP LIMITED,BH23 6BS,318214,Estate + facilities management services - accommodation inventory + service,"670,450.77"
Ministry of Defence,Ministry of Defence,11/03/2014,Payment of utilities,Defence Equipment + Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,315035,Utilities consumed - electricity,"664,978.26"
Ministry of Defence,Ministry of Defence,05/03/2014,Fees for professional services,Defence Equipment + Support,JACOBS U.K. LIMITED,G2 7HX,312608,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","661,119.98"
