Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2015,Research and Development Expenditure,"Skills, Deregulation and Local Growth - Vocational Education Directorate",THE LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,112531,99970.20,-Research and Development Expenditure,WC2A 2AE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2015,Research and Development Expenditure,"Skills, Deregulation and Local Growth - Vocational Education Directorate",THE LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,112531,150029.80,-Research and Development Expenditure,WC2A 2AE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2015,Professional Subscriptions,"People, Strategy and Higher Education - Human Resources",COVENTRY UNIVERSITY,112727,-640.18,-Professional Subscriptions,CV1 5FB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2015,Professional Subscriptions,"People, Strategy and Higher Education - Human Resources",COVENTRY UNIVERSITY,112727,640.18,-Professional Subscriptions,CV1 5FB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2015,Personnel-related Expenditure,"People, Strategy and Higher Education - Human Resources",COVENTRY UNIVERSITY,112727,606.92,-Personnel-related Expenditure,CV1 5FB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2015,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",VODAFONE LTD,113078,967.24,-Central Telecommunications Services,MK3 5JP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2015,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",VODAFONE LTD,113085,2929.69,-Central Telecommunications Services,MK3 5JP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/11/2015,Central Telecommunications Services,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",VODAFONE LTD,113086,933.31,-Central Telecommunications Services,RG14 1LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2015,Learning and Dev - CS Skills,Government Office for Science -  Government Office for Science,THE CONDE NAST PUBLICATIONS LTD T/A WIRED EVENTS,113097,-383.60,-Learning and Dev - CS Skills,W1S 1JU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2015,Learning and Dev - CS Skills,Government Office for Science -  Government Office for Science,THE CONDE NAST PUBLICATIONS LTD T/A WIRED EVENTS,113097,99.60,-Learning and Dev - CS Skills,W1S 1JU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2015,Learning and Dev - CS Skills,Government Office for Science -  Government Office for Science,THE CONDE NAST PUBLICATIONS LTD T/A WIRED EVENTS,113097,383.60,-Learning and Dev - CS Skills,W1S 1JU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2015,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE CONDE NAST PUBLICATIONS LTD T/A WIRED EVENTS,113097,-2556.00,-Research and Development Expenditure,W1S 1JU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2015,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE CONDE NAST PUBLICATIONS LTD T/A WIRED EVENTS,113097,4544.00,-Research and Development Expenditure,W1S 1JU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2015,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",FCO SERVICES,113479,2500.00,-Hire of Interim Managers,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2015,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",FCO SERVICES,113479,6000.00,-Hire of Interim Managers,MK19 7BH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/11/2015,Legal Services and Advice Agency,"Skills, Deregulation and Local Growth - Vocational Education Directorate",GERRY FACENNA,114054,350.00,-Legal Services and Advice Agency,WC1R 5NR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",24/11/2015,Learning and Dev - CS Skills,Business and Science - International Knowledge and Innovation,CAPITA BUSINESS SERVICES LTD,114289,199.00,-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2015,External Legal Advice and Service,"Skills, Deregulation and Local Growth - Vocational Education Directorate",THOMAS SEBASTIAN,114291,1733.33,-External Legal Advice and Service,WC1R 5NR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114384,5.31,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114386,21.14,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114387,11.31,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114388,1712.53,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114389,213.51,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114390,26.91,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Air Travel,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114391,1412.56,-Air Travel,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114393,16.07,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114394,607.08,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114395,281.12,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114396,5.31,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114397,454.96,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114398,465.59,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114400,5.31,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114401,86.67,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114402,79.28,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114403,22.89,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114404,2.32,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114405,3.05,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114406,7.54,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114407,3.77,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114408,3.20,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114409,1.89,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114410,3.93,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114411,325.09,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),114412,90.41,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/11/2015,Rentals Under Non-PFI Operating Leases - Buildings,"Finance, Commercial & Digital Transformation - Estates",CUSHMAN & WAKEFIELD LLP,114791,900.00,-Rentals Under Non-PFI Operating Leases - Buildings,B2 2JT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2015,Minor Works,"Finance, Commercial & Digital Transformation - Estates",ARCADIS SOLUTIONS LTD,114833,29864.68,-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2015,Minor Works,"Finance, Commercial & Digital Transformation - Estates",ARCADIS SOLUTIONS LTD,114834,15219.19,-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2015,Publications,Legal Services - Legal Services,LEXISNEXIS (A DIVISION OF REED ELSEVIER (UK) LTD),115084,557.95,-Publications,SM2 5AS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,THE BRITISH COUNCIL,115183,100000.00,-Current Grants To Private Sector - NPISH,SW1A 2BN,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/11/2015,Audit Services,"Finance, Commercial & Digital Transformation - Internal Audit",PRICEWATERHOUSECOOPERS LLP,115252,4694.44,-Audit Services,SE1 2RD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/11/2015,Internal Audit Services,"Finance, Commercial & Digital Transformation - Internal Audit",PRICEWATERHOUSECOOPERS LLP,115252,25613.06,-Internal Audit Services,SE1 2RD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115416,853.19,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115417,3.00,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115418,1748.76,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115419,1686.00,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115420,1063.23,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115421,47.64,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115422,374.26,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115423,1317.14,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115424,60.17,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115425,267.24,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115426,3584.42,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115427,187.67,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115428,530.23,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Air Travel,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115429,1137.24,-Air Travel,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Air Travel,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115430,268.31,-Air Travel,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115431,308.45,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115432,702.57,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Air Travel,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115433,2222.48,-Air Travel,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115434,86.67,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115435,1299.58,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115436,0.84,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115437,2.51,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115438,0.68,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115439,1.85,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115440,2.54,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115441,6.14,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115442,11.18,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115443,1.39,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115444,1.42,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115445,1.39,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115532,5.04,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115533,1.42,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/11/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),115534,5.02,-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
