"Department of Health, August 2013, spend over £25,000",,,,,,,,,,,,,
Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code ,Expenditure Type
Department of Health,Department of Health,01/08/2013,Travel & subsistence secondees,DG: Central Technical,KINGS COLLEGE LONDON,SINV1036010,12000,Expenses  on secondment to Dept of Health - 1 Sept 2011 to 31 Aug 2012,SE1 8WA,PUBLIC,,,Admin
Department of Health,Department of Health,01/08/2013,Travel & subsistence secondees,DG: Central Technical,KINGS COLLEGE LONDON,SINV1036010,1131.77,Travel and subsistence costs 1 Sept 2012 - 31 Oct 2012,SE1 8WA,PUBLIC,,,Admin
Department of Health,Department of Health,02/08/2013,Outsourcing Contract,DG: ERD,NHS EMPLOYERS LTD,12949,150000,Contract variation 32 Better contracts better care,LS10 1JR,SME,,,Programme
Department of Health,Department of Health,02/08/2013,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3117440,236000,Provision of RST services for 2013/14 - Business Support & Staffing,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,02/08/2013,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3117441,1200,Provision of RST services for 2013/14 - Supporting Implementation (VAT not reclaimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,02/08/2013,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3117441,3000,Provision of RST services for 2013/14 - Supporting Implementation (VAT claimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,02/08/2013,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3117441,17000,Provision of RST services for 2013/14 - Reseach & Quality Improvement (VAT reclaimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,02/08/2013,Outsourcing Contract,DG: ERD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3117441,289000,Provision of RST services for 2013/14 - Business Support & Staffing,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,02/08/2013,Consultancy/Professional Advice,DG: Central Technical,IPSOS MORI UK LTD,13001404,235467.43,Additional Costs arising from McKinseys Contract - Ipsos Mori,HA1 1PT,LARGE,,,Programme
Department of Health,Department of Health,02/08/2013,Expense clearing GPC (ST),DG: Central Technical,BARCLAYCARD BUSINESS,3647001-06-AUG-13,446.79,,TS17 6YG,SME,,,Other
Department of Health,Department of Health,02/08/2013,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90138319,81000,WO/2012/22 - Research and Development,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,02/08/2013,Other programme expenditure,DG: SFNHS,FUTUREBUILDERS ENGLAND FUND MANAGEMENT LTD,CHAPS2/8/13,332900.43,,EC4A 3AE,SME,,,Programme
Department of Health,Department of Health,02/08/2013,Revenue Grants to non-profit institutions,DG: ERD,SKILLS FOR HEALTH LTD,ERS-500088-77482,266000,2013/002 - Skills for Health Ltd - project: Workforce development project- policy grant ,,PUBLIC,,,Programme
Department of Health,Department of Health,02/08/2013,Professional fees,DG: SFNHS,HM REVENUE AND CUSTOMS HMRC,1.80E+13,36408,GORS Subscription charges for Operational Researchers in DH for 2013,BN12 4XH,PUBLIC,,,Admin
Department of Health,Department of Health,02/08/2013,Revenue Grants to non-profit institutions,DG: SCLGCP,TOGETHER FOR SHORT LIVES,ERS-500080-77481,99459,2012/085 - Together for short lives - project: Christmas 2012 X Factor Single - policy grant,BS1 1QB,VCS,,,Programme
Department of Health,Department of Health,03/08/2013,Expense clearing GPC (ST),DG: Central Technical,BARCLAYCARD BUSINESS,3647001-06-AUG-13,40.09,,TS17 6YG,SME,,,Other
Department of Health,Department of Health,05/08/2013,Additions PDC Revenue Support NHS T Temporary,DG: Central Technical,SHREWSBURY & TELFORD HOSPITALS NHS TRUST,HAFS-15977,900000,,TF6 6TF,PUBLIC,,,Other
Department of Health,Department of Health,05/08/2013,Additions FT Financing Facility Loans,DG: Central Technical,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,HAFS-15978,650000,,TQ2 7AN,PUBLIC,,,Other
Department of Health,Department of Health,05/08/2013,Additions FT Financing Facility Loans,DG: Central Technical,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,HAFS-15979,700000,,TQ2 7AN,PUBLIC,,,Other
Department of Health,Department of Health,05/08/2013,Professional fees,DG: SCLGCP,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,S0511860,56553,Fees for Section 12 MH management Contract 2013-14,NW1 7QY,PUBLIC,,,Admin
Department of Health,Department of Health,05/08/2013,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00290199RI,88759.46,Upgrading existing analogue CCTV  equipment to digital - WEL,SO53 3YE,LARGE,,,Admin
Department of Health,Department of Health,05/08/2013,Library services,DG: GOAD,SWETS INFORMATION SERVICES LTD,8000059563,114000,Journal Subscriptions Prepayment 2013-14,OX14 1UQ,LARGE,,,Admin
Department of Health,Department of Health,05/08/2013,Research & development,DG: RDD,CORIN LTD,MISC006,38091.91,Invention for Innovation,GL7 6JJ,LARGE,,,Programme
Department of Health,Department of Health,05/08/2013,Professional fees,DG: SCLGCP,MINISTRY OF JUSTICE (MOJ),386140,29816.28,Audits of High Secure Hospitals 201213,NP209BB,PUBLIC,,,Programme
Department of Health,Department of Health,05/08/2013,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,44128821,23364,RDD Programme Support - Miscellaneous,SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,05/08/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,7683315,22181,RDD Programme Support - Miscellaneous,NG7 2RD,PUBLIC,,,Programme
Department of Health,Department of Health,05/08/2013,Revenue Grants to non-profit institutions,DG: SCLGCP,ADFAM,ERS-500148-77521,37871,2011-12 IESD Payment - Families First Project - 3 Years,N1 6DR,VCS,,,Programme
Department of Health,Department of Health,06/08/2013,Outsourcing Contract,DG: Central Technical,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2000046815,100000,Innovation Challenge Round 3. Prize money for Early Cancer Diagnosis - HEADSMART – Be Brain Tumour Aware.,NG5 1PF,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Outsourcing Contract,DG: SFNHS,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6282462,199167,Monthly charge for hosting of the Ambulance Radio Programme,EX2 7HY,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-500222-77543,66887,Programme Grants for NHS Trusts,M23 9LT,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-500223-77542,88604,Programme Grants for NHS Trusts,SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-500224-77544,95379,Programme Grants for NHS Trusts,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,THE LEEDS COMMUNITY HEALTHCARE NHS TRUST,ERS-500225-77564,117619,Programme Grants for NHS Trusts,LS6 1PF,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-500230-77563,113418,Programme Grants for NHS Trusts,NW1 0PE,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,THE SOLENT NHS TRUST,ERS-500301-77603,104890,Programme Grants for NHS Trusts,SO16 4XE,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Addition Clearing - SW LIC,DG: Informatics,BT GROUP PLC,326248,394638.5,LSP London: capital 13/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,BT GROUP PLC,330306,775902.48,LSP South: revenue 2013/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,BT GROUP PLC,330320,3197314.23,LSP London: revenue 2013/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,BT GROUP PLC,330322,1231511.26,LSP London: revenue 2013/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,BT GROUP PLC,330336,2593432.95,LSP South: revenue 2013/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,BT GROUP PLC,330364,81306.42,LSP London: revenue 2013/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,BT GROUP PLC,330399,81306.42,LSP London: revenue 2013/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,BT GROUP PLC,331641,246860.51,Revenue: Spine F/Y 2013/14 Committed,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,CSC COMPUTER SCIENCES LTD,5201334747,3194282.68,Revenue: FY 2013/14 Service Charge Revenue Requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Addition Clearing - SW LIC,DG: Informatics,CSC COMPUTER SCIENCES LTD,5201334748,742711.31,Capital: FY 2013/14 Deployment Capital Cash Requirements (committed costs only),PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,ATOS IT SOLUTIONS AND SERVICES LTD,5581135897,21662.72,Choose & Book: revenue 2013/14,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,ATOS IT SOLUTIONS AND SERVICES LTD,5584135895,23198.4,Choose & Book: revenue 2013/14,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,ATOS IT SOLUTIONS AND SERVICES LTD,5584135896,22584.12,Choose & Book: revenue 2013/14,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Outsourcing Contract,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90138969,133024.21,CS/2012/02 - Horizon Scanning,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,CAPITA BUSINESS SERVICES LTD,93095855,464567.92, Choices  Exit Costs,DL1 9HN,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,CAPITA BUSINESS SERVICES LTD,93095855,356739.41,Choices Exit Costs,DL1 9HN,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Service charge,DG: Informatics,CAPITA BUSINESS SERVICES LTD,93095855,-0.01,,DL1 9HN,LARGE,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,TECHNOLOGY STRATEGY BOARD (TSB),ERS-500242-77548,502190.5,Invention for Innovation,SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,TECHNOLOGY STRATEGY BOARD (TSB),ERS-500243-77549,34616.72,Invention for Innovation,SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,IT minor costs non capital,DG: GOAD,XMA LTD,T496721,54400,"Call Off (mini competition against the Framework RM1692, ITH & S, Lot 11",NG11 7EP,LARGE,13890,,Admin
Department of Health,Department of Health,06/08/2013,IT minor costs non capital,DG: GOAD,XMA LTD,T496721,10880,,NG11 7EP,LARGE,,,Admin
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY OF,ERS-500229-77559,82610.26,NIHR Public Health Research ( NETSCC ),NG7 2RD,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-500240-77553,26883,Clinician Scientist Awards,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,NOTTINGHAM TRENT UNIVERSITY,ERS-500244-77558,28738,Invention for Innovation,NG1 4BU,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-500299-77602,29700,PROJECTS,CV4 7AL,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-500300-77601,73918,EME - ( NETSCC ),SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Outsourcing Contract,DG: SCLGCP,KINGS COLLEGE LONDON,RDI-12133600,31000,Extension for IDTS Evaluation King's College London Institute of Psychiatry for 2012/2013,SE5 8AF,PUBLIC,,,Programme
Department of Health,Department of Health,06/08/2013,Revenue Grants to non-profit institutions,DG: SCLGCP,AGAINST VIOLENCE AND ABUSE (AVA),ERS-500272-77581,35382.5,ref 2520675- Against violence and abuse (AVA) - project: Increasing the capacity of Mental Health Trusts to effectively respond to domestic and sexual violence experienced by service users,SE1 9BG,VCS,,,Programme
Department of Health,Department of Health,06/08/2013,Revenue Grants to non-profit institutions,DG: SCLGCP,CHILD BRAIN INJURY TRUST,ERS-500305-77621,30250,2011/038 Child Brain Injury Trust - project: Helpline and Information Project (HIP),OX27 7SG,VCS,,,Programme
Department of Health,Department of Health,06/08/2013,Outsourcing Contract,DG: PHD,THE TERRENCE HIGGINS TRUST,29000612,245000,Targeted HIV prevention work 2013/14.,WC1X 8DP,VCS,,,Programme
Department of Health,Department of Health,07/08/2013,Rent of Land & Buildings (non-PFI operating lease),DG: SFNHS,ABPGP S1 LTD & ABPGP S2 LTD,SIAS1Q 1972,49747.36,"SO5400 - 4630 Kingsgate, Oxford Business Park  - ABPGP Ltd - rent",SN1 1DA,LARGE,,,Programme
Department of Health,Department of Health,07/08/2013,Policy Payments,DG: SCLGCP,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,40209462,80000,Extension to MOU to LGA to support Healthwatch & NHS Complaints Advocacy,EC1M 5LG,VCS,,,Programme
Department of Health,Department of Health,07/08/2013,Policy Payments,DG: SCLGCP,IMPROVEMENT AND DEVELOPMENT AGENCY FOR LOCAL GOVERNMENT,40209468,62150,Extension to MOU to LGA to support Healthwatch & NHS Complaints Advocacy,EC1M 5LG,VCS,,,Programme
Department of Health,Department of Health,07/08/2013,Revenue Grants to non-profit institutions,DG: SCLGCP,RAPE CRISIS (ENGLAND AND WALES),ERS-500389-77681,31709.5,2011-12 IESD Award - Rape Crisis - Regional Development Work Programme Project,WC1N 3XX,VCS,,,Programme
Department of Health,Department of Health,07/08/2013,Revenue Grants to non-profit institutions,DG: SCLGCP,CARERS TRUST,ERS-500415-77701,29472.5,2012-13 - IESD - Carers Trust - Project: The triangle of Care - a new approach to supporting carers of people with mental health problems - AIMS 1807299,IG8 8HD,VCS,,,Programme
Department of Health,Department of Health,08/08/2013,PCT and SHA Transition Cash accounts,DG: Central Technical,HERTFORDSHIRE PCT,ADDITIONALFUNDING AUG13,5200000,,AL8 6JL,PUBLIC,,,Admin
Department of Health,Department of Health,08/08/2013,PCT and SHA Transition Cash accounts,DG: Central Technical,SANDWELL PCT,ADDITIONALFUNDINGJULY/AUG13,500000,,B70 9LD,PUBLIC,,,Admin
Department of Health,Department of Health,08/08/2013,PCT and SHA Transition Cash accounts,DG: Central Technical,COVENTRY TEACHING PCT,ADDTLFUNDINGJULY/AUG13.,300000,,CV1 2GQ,PUBLIC,,,Admin
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-500487-77722,1295046,CLARHCs,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-500488-77724,63624,Research for Patient Benefit,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,PCT and SHA Transition Cash accounts,DG: Central Technical,CORNWALL & ISLES OF SCILLY PCT,FUNDINGJULY/AUG13,500000,,PL25 5AS,PUBLIC,,,Admin
Department of Health,Department of Health,08/08/2013,Agency Interim Staff,DG: ERD,ROYAL LIVERPOOL & BROADGREEN UNI HOSP,50004117,115399.92,MANAGEMENT SUPPORT APRIL-JUNE13,L7 8XP,,,,
Department of Health,Department of Health,08/08/2013,Printing,DG: GOAD,XEROX BUSINESS SERVICES,900108789,29389.66,"Reprographics  - Management Fees @ £24,491.38 mthly FY2013-14 (7mths)",UB8 1HS,LARGE,,,Admin
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,PROYKUMA TECHNOLOGIES LTD,PK002-2013,35755.07,Invention for Innovation,L3 5TF,SME,,,Programme
Department of Health,Department of Health,08/08/2013,Storage costs,DG: SFNHS,BRISTOL LABORATORIES LTD,9022973,39926.61,,,SME,,,
Department of Health,Department of Health,08/08/2013,Storage costs,DG: SFNHS,BRISTOL LABORATORIES LTD,9022973,0.01,,,SME,,,
Department of Health,Department of Health,08/08/2013,Policy Payments,DG: GOAD,CABINET OFFICE,250007566,318260,CIVIL SERVICE HR EXPERT SERVICES: DH CONTRIBUTION TO CORE SERVICES 2013/14,FY5 3TA,PUBLIC,,,Admin
Department of Health,Department of Health,08/08/2013,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5025964,528722.29,"Quarry House Leeds - Accomm. Costs April 2013 - March 2014 Facilty Price Rent & Prime Variable Charge Recovery @£540,857.90 mthly.",FY5 3TA,PUBLIC,,,Admin
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-500480-77726,32874,Invention for Innovation,EX4 4QJ,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,NEWCASTLE UNIVERSITY,ERS-500482-77730,51920,Professorship Awards,NE1 7RU,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,OXFORD UNIVERSITY,ERS-500483-77732,114884,Professorship Awards,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-500485-77729,103894.9,Invention for Innovation,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-500486-77727,30770,PROJECTS,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,Research & development,DG: RDD,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-500491-77728,74360,PRU,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,08/08/2013,Outsourcing Contract,DG: SFNHS,MULTIPLE SCLEROSIS TRUST,5335,74764.17,Management of Multiple Sclerosis Risk Sharing Scheme (from Feb 2012 to end of Jan 2014),SG6 4ET,VCS,,,Programme
Department of Health,Department of Health,09/08/2013,Revenue Grants to Other Bodies,DG: ERD,NHS INJURY BENEFITS SCHEME,ERS-500600-77741,4509346.24,"Injury Allowance Recharging Payment, Aug 2013",FY7 8LG,PUBLIC,,,Programme
Department of Health,Department of Health,09/08/2013,Addition Clearing - SW LIC,DG: Informatics,BJSS LTD,10404,173130.76,Capital: NHS Spine 2 Collaborative Development. CCN BJSS Increase contract value,LS1 2TW,LARGE,,,Programme
Department of Health,Department of Health,09/08/2013,Service charge,DG: Informatics,THE ACCENTURE GROUP,3003215226,101150,PACS East: 13/14 costs (all revenue),EC4N 4TW,LARGE,,,Programme
Department of Health,Department of Health,09/08/2013,Service charge,DG: Informatics,THE ACCENTURE GROUP,3003215226,101150,Revenue: PACS NE F/Y 2013/14,EC4N 4TW,LARGE,,,Programme
Department of Health,Department of Health,09/08/2013,Service charge,DG: Informatics,THE ACCENTURE GROUP,3003218181,1699718.87,Revenue: PACS NE F/Y 2013/14,EC4N 4TW,LARGE,,,Programme
Department of Health,Department of Health,09/08/2013,Service charge,DG: Informatics,THE ACCENTURE GROUP,3003218181,1388847.75,PACS East: 13/14 costs (all revenue),EC4N 4TW,LARGE,,,Programme
Department of Health,Department of Health,09/08/2013,Service charge,DG: Informatics,BT GROUP PLC,332364,136883.3,Revenue: N3 Services - Foundation Catalogue & Incentive Charges for Feb & March 2013,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,09/08/2013,Service charge,DG: Informatics,BT GROUP PLC,332364,7975777.22,N3: 2013/14,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,09/08/2013,Service charge,DG: Informatics,CABLE AND WIRELESS COMMUNICATION (VODAFONE),437762,325000,NHS Mail: Revenue Costs (Vodafone),RG12 1RW,LARGE,,,Programme
