Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,17/01/2014,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,295643,Estate + facilities management services - accommodation inventory + service,"5,318,476.49"
Ministry of Defence,Ministry of Defence,27/01/2014,Estate management,Defence Infrastructure Organisation ,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,298672,Estate core services charge,"5,193,339.00"
Ministry of Defence,Ministry of Defence,30/01/2014,Estate management,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,300130,Works - estate management,"4,803,075.02"
Ministry of Defence,Ministry of Defence,13/01/2014,Fees for professional services,Head Office & Corporate Services,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,293376,Fees for professional services excluding legal fees,"4,696,123.00"
Ministry of Defence,Ministry of Defence,21/01/2014,Estate management,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,296653,Estate core services charge,"4,620,937.19"
Ministry of Defence,Ministry of Defence,14/01/2014,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,293834,Estate core services charge,"4,123,107.70"
Ministry of Defence,Ministry of Defence,10/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,LEND LEASE CONSTRUCTION (EMEA) LIMITED,B91 3TA,180109,Fiscal asset under construction - capital in year addition,"4,027,903.35"
Ministry of Defence,Ministry of Defence,13/01/2014,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,293288,Transport fighting equipment operating lease,"3,613,131.41"
Ministry of Defence,Ministry of Defence,21/01/2014,Purchase of buildings and military equipment ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,296691,Fiscal asset under construction - capital in year addition,"3,556,010.75"
Ministry of Defence,Ministry of Defence,03/01/2014,Fees for professional services,Head Office & Corporate Services,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,290911,Fees for professional services excluding legal fees,"3,545,016.31"
Ministry of Defence,Ministry of Defence,23/01/2014,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,297560,Utilities consumed - gas,"3,539,805.50"
Ministry of Defence,Ministry of Defence,09/01/2014,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,292265,Utilities consumed - electricity,"3,262,789.10"
Ministry of Defence,Ministry of Defence,29/01/2014,Research and development,Defence Equipment & Support,BOEING DEFENCE U K LTD,BS16 1EJ,299519,Research and development excluding defence science and technology laboratory,"3,244,000.00"
Ministry of Defence,Ministry of Defence,21/01/2014,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,296679,Utilities consumed - gas,"2,927,374.85"
Ministry of Defence,Ministry of Defence,09/01/2014,Estate management,Defence Infrastructure Organisation ,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,5000107236,Estate core services charge,"2,637,451.90"
Ministry of Defence,Ministry of Defence,13/01/2014,Property leases,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,293385,Property non dwellings private finance initiative - service concession arrangement service charge,"2,430,808.48"
Ministry of Defence,Ministry of Defence,17/01/2014,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,295431,Works - estate management,"2,387,832.33"
Ministry of Defence,Ministry of Defence,22/01/2014,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,THE ACCOUNTING OFFICER MINISTRY OF DEFENCE,B75 7RL,297381,Cost of claims/compensation and related expenses against MOD,"2,300,000.00"
Ministry of Defence,Ministry of Defence,28/01/2014,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"2,170,737.00"
Ministry of Defence,Ministry of Defence,28/01/2014,Grants to Reserves Forces and Cadets Association,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,298930,Grants to reserve forces and cadet associations,"2,079,869.36"
Ministry of Defence,Ministry of Defence,02/01/2014,Purchase of general transport equipment,Defence Equipment & Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,290789,Transport other asset - in year capital addition,"2,065,932.00"
Ministry of Defence,Ministry of Defence,23/01/2014,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,297875,Cost of food purchases,"1,988,871.00"
Ministry of Defence,Ministry of Defence,20/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,296166,Fiscal asset under construction - capital in year addition,"1,957,164.88"
Ministry of Defence,Ministry of Defence,14/01/2014,Design services and minor equipment purchases,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,293804,Equipment support non-project costs,"1,954,633.00"
Ministry of Defence,Ministry of Defence,17/01/2014,IT and communication services,Defence Equipment & Support,ATOS IT SERVICES UK LIMITED,WV10 6UH,295423,Information technology services,"1,932,400.50"
Ministry of Defence,Ministry of Defence,10/01/2014,Fees for professional services,Head Office & Corporate Services,SERVICES SOUND & VISION CORPORATION,SL9 8TN,293141,Fees for professional services excluding legal fees,"1,887,867.40"
Ministry of Defence,Ministry of Defence,23/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,297467,Fiscal private finance initiative asset under construction - capital in year addition,"1,865,853.88"
Ministry of Defence,Ministry of Defence,16/01/2014,Grants to NDPBs,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,294939,Grant in aid to the council of reserve forces and cadet associations,"1,863,569.45"
Ministry of Defence,Defence Science and Technology Laboratory,17/01/2014,Facility Management Costs,Infrastructure,SERCO LIMITED,,V - 9000156852 - 00177176,Facility Management Costs,"1,839,854.17"
Ministry of Defence,Ministry of Defence,20/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,296165,Fiscal asset under construction - capital in year addition,"1,809,081.59"
Ministry of Defence,Ministry of Defence,21/01/2014,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,296827,Estate core services charge,"1,750,449.72"
Ministry of Defence,Ministry of Defence,16/01/2014,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,294953,Property non dwellings private finance initiative - service concession arrangement service charge,"1,679,398.08"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2014,Sub Contracted Research,Operations,MBDA UK LIMITED,,V - 9000157067 - 00176879,Sub Contracted Research,"1,553,489.00"
Ministry of Defence,Ministry of Defence,31/01/2014,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,THE ACCOUNTING OFFICER MINISTRY OF DEFENCE,B75 7RL,301229,Cost of claims/compensation and related expenses against MOD,"1,512,000.00"
Ministry of Defence,Ministry of Defence,20/01/2014,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,296240,Fiscal asset under construction - capital in year addition,"1,507,395.26"
Ministry of Defence,Ministry of Defence,08/01/2014,Property leases,Defence Infrastructure Organisation ,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,291791,Property dwellings private finance initiative - service concession arrangement service charge,"1,479,443.13"
Ministry of Defence,Ministry of Defence,24/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,298069,Fiscal asset under construction - capital in year addition,"1,468,564.01"
Ministry of Defence,Ministry of Defence,31/01/2014,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,300989,Estate core services charge,"1,458,581.34"
Ministry of Defence,Ministry of Defence,10/01/2014,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,293139,Fees for professional services excluding legal fees,"1,445,576.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2014,IT Hardware,Infrastructure,STERIA LIMITED,,V - 9000157090 - 00178042,IT Hardware,"1,408,372.80"
Ministry of Defence,Ministry of Defence,27/01/2014,Design services and minor equipment purchases,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,2000021160,Equipment support non-project costs,"1,390,243.90"
Ministry of Defence,Ministry of Defence,28/01/2014,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,298838,External military training ,"1,337,018.16"
Ministry of Defence,Ministry of Defence,14/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TRAX KENYA LTD,,3000010016,Fiscal asset under construction - capital in year addition,"1,322,692.31"
Ministry of Defence,Ministry of Defence,30/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,300130,Fiscal asset under construction - capital in year addition,"1,315,939.03"
Ministry of Defence,Ministry of Defence,10/01/2014,General services and support,Defence Equipment & Support,SAAB AB,,3000010008,Defence equipment CLS/IOS service charge,"1,295,621.00"
Ministry of Defence,Ministry of Defence,28/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODUS SERVICES LIMITED,SW1A 2HB,299104,Fiscal private finance initiative asset under construction - capital in year addition,"1,285,027.67"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2014,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000157114 - 00176913,Capital Asset expenditure,"1,262,440.15"
Ministry of Defence,Ministry of Defence,27/01/2014,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,298710,Cost of food purchases,"1,247,531.17"
Ministry of Defence,Ministry of Defence,31/01/2014,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,301108,Cost of food purchases,"1,222,882.41"
Ministry of Defence,Ministry of Defence,24/01/2014,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,5000107769,Works - estate management,"1,220,607.47"
Ministry of Defence,Ministry of Defence,28/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,298930,Fiscal asset under construction - capital in year addition,"1,213,394.23"
Ministry of Defence,Ministry of Defence,09/01/2014,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER UK LIMITED,OX5 1QZ,5000107240,Equipment support project costs,"1,181,160.83"
Ministry of Defence,Ministry of Defence,31/01/2014,Design services and minor equipment purchases,Defence Equipment & Support,EUROCOPTER UK LIMITED,OX5 1QZ,5000108077,Equipment support project costs,"1,181,160.83"
Ministry of Defence,Ministry of Defence,28/01/2014,Dilapidation charges  ,Defence Equipment & Support,NATO SUPPORT AGENCY (NSPA),,5000107851,Other provisions payment against provision,"1,120,000.00"
Ministry of Defence,Ministry of Defence,16/01/2014,Fees for professional services,Joint Forces Command,CRANFIELD UNIVERSITY,MK43 0AL,294943,Fees for professional services excluding legal fees,"1,115,681.58"
Ministry of Defence,Ministry of Defence,29/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,299553,Fiscal asset under construction - capital in year addition,"1,112,280.13"
Ministry of Defence,Ministry of Defence,28/01/2014,Estate management,Defence Infrastructure Organisation ,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,299068,Estate core services charge,"1,103,652.14"
Ministry of Defence,Ministry of Defence,14/01/2014,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,293834,Works - estate management,"1,083,212.95"
Ministry of Defence,Ministry of Defence,14/01/2014,Spend on Inventory - General,Defence Equipment & Support,NATO SUPPORT AGENCY (NSPA),,5000107360,Spend on Inventory - General,"1,076,062.84"
Ministry of Defence,Ministry of Defence,22/01/2014,Rental of plant and machinery,Defence Equipment & Support,BRIGGS EQUIPMENT UK LIMITED,OX14 1RG,297072,Plant + machinery private finance initiative - service concession arrangements service charge,"1,055,940.80"
Ministry of Defence,Ministry of Defence,28/01/2014,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS MARINE LTD,GU14 6YU,298851,Equipment support non-project costs,"1,049,979.00"
Ministry of Defence,Ministry of Defence,28/01/2014,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,299418,Works - estate management,"1,022,526.08"
Ministry of Defence,Ministry of Defence,30/01/2014,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,300266,Works services - excluding United States forces/NATO + married quarters,"1,005,627.46"
Ministry of Defence,Ministry of Defence,16/01/2014,Property leases,Joint Forces Command,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,295124,Property non dwellings private finance initiative - service concession arrangement service charge,"1,001,070.27"
Ministry of Defence,Ministry of Defence,27/01/2014,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,RHEINMETALL SOLDIER ELECTRONICS GMBH,,180346,Raw materials and consumable aviation fuel inventory purchased,"984,949.20"
Ministry of Defence,Ministry of Defence,16/01/2014,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,ALABARE CHRISTIAN CARE CENTRES,SP2  7UD,294825,Cost of claims/compensation and related expenses against MOD,"976,269.00"
Ministry of Defence,Ministry of Defence,16/01/2014,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,294948,Research and development excluding defence science and technology laboratory,"974,063.78"
Ministry of Defence,Ministry of Defence,16/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,294947,Fiscal asset under construction - capital in year addition,"966,463.34"
Ministry of Defence,Ministry of Defence,29/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,299593,Fiscal asset under construction - capital in year addition,"957,838.62"
Ministry of Defence,Ministry of Defence,14/01/2014,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,294214,Works - estate management,"954,624.39"
Ministry of Defence,Ministry of Defence,29/01/2014,Grants to NDPBs,Land Forces,ROYAL HOSPITAL,SW3 4SR,299894,Operating costs grant in aid to the Royal Hospital Chelsea,"948,750.00"
Ministry of Defence,Ministry of Defence,14/01/2014,Externally delivered education and training,Defence Equipment & Support,DELOITTE MCS LIMITED,MK9 1FD,293937,External training - civilian,"937,700.00"
Ministry of Defence,Ministry of Defence,17/01/2014,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,295974,Works - estate management,"917,991.22"
Ministry of Defence,Ministry of Defence,31/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,300699,Fiscal asset under construction - capital in year addition,"916,819.08"
Ministry of Defence,Ministry of Defence,09/01/2014,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,292528,Cost of food purchases,"914,856.66"
Ministry of Defence,Ministry of Defence,17/01/2014,Estate management,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,295431,Estate core services charge,"910,430.29"
Ministry of Defence,Ministry of Defence,31/01/2014,Design services and minor equipment purchases,Defence Equipment & Support,MARSHALL LAND SYSTEMS LTD,CB5 8RX,180420,Equipment support non-project costs,"909,773.90"
Ministry of Defence,Ministry of Defence,29/01/2014,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,ST JOHN & RED CROSS DEFENCE MEDICAL WELFARE SERVICE,SP11 9AQ,299937,Cost of claims/compensation and related expenses against MOD,"896,296.00"
Ministry of Defence,Ministry of Defence,21/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLION CONSTRUCTION LIMITED,WV1 4HY,296652,Fiscal asset under construction - capital in year addition,"892,682.64"
Ministry of Defence,Ministry of Defence,20/01/2014,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,296165,Estate core services charge,"889,231.68"
Ministry of Defence,Ministry of Defence,22/01/2014,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,297205,Works - estate management,"870,866.93"
Ministry of Defence,Ministry of Defence,29/01/2014,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,299678,Works - estate management,"870,866.93"
Ministry of Defence,Ministry of Defence,27/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,DEBUT SERVICES LIMITED,B75 7RL,298613,Fiscal asset under construction - capital in year addition,"864,046.53"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2014,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000157090 - 00178032,IS Support Service,"843,286.34"
Ministry of Defence,Ministry of Defence,17/01/2014,Payment of utilities,Defence Infrastructure Organisation ,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,295504,Utilities consumed - gas,"826,185.09"
Ministry of Defence,Ministry of Defence,13/01/2014,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,293678,Operating costs grant in aid to the royal navy marine society and sea cadets.,"824,442.00"
Ministry of Defence,Ministry of Defence,15/01/2014,Research and development,Defence Equipment & Support,GMK LIMITED,PO15 5RL,294448,Research and development excluding defence science and technology laboratory,"808,790.59"
Ministry of Defence,Ministry of Defence,17/01/2014,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,295860,Cost of food purchases,"801,642.92"
Ministry of Defence,Defence Science and Technology Laboratory,17/01/2014,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000156850 - 00177106,Sub Contracted Work,"799,850.00"
Ministry of Defence,Ministry of Defence,07/01/2014,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,291400,Cost of food services,"792,409.94"
Ministry of Defence,Ministry of Defence,08/01/2014,Research and development,Defence Equipment & Support,GMK LIMITED,PO15 5RL,291816,Research and development excluding defence science and technology laboratory,"784,650.24"
Ministry of Defence,Ministry of Defence,06/01/2014,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,291264,Cost of food purchases,"771,848.53"
Ministry of Defence,Ministry of Defence,17/01/2014,Purchase of buildings and military equipment ,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,295523,Fiscal asset under construction - capital in year addition,"762,541.38"
Ministry of Defence,Ministry of Defence,27/01/2014,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,298737,Estate + facilities management services - accommodation inventory + service,"754,478.99"
Ministry of Defence,Ministry of Defence,20/01/2014,Property leases,Defence Infrastructure Organisation ,TRICOMM HOUSING LIMITED,EH3 7HL,296525,Property dwellings private finance initiative - service concession arrangement service charge,"736,368.98"
Ministry of Defence,Ministry of Defence,20/01/2014,Fees for professional services,Defence Equipment & Support,L.E.K. CONSULTING LLP,SW1X 7JL,296285,Fees for professional services excluding legal fees,"731,567.00"
Ministry of Defence,Ministry of Defence,23/01/2014,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,GU11 2PP,297930,Estate + facilities management services - accommodation inventory + service,"729,439.56"
Ministry of Defence,Ministry of Defence,17/01/2014,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,CAIS LTD,LL30 2RA,180199,Cost of claims/compensation and related expenses against MOD,"715,288.95"
Ministry of Defence,Ministry of Defence,28/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,299103,Fiscal asset under construction - capital in year addition,"710,048.71"
Ministry of Defence,Ministry of Defence,17/01/2014,Payment of utilities,Defence Infrastructure Organisation ,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,5000107473,Utilities consumed - electricity,"692,489.52"
Ministry of Defence,Ministry of Defence,24/01/2014,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,298075,Equipment support non-project costs,"691,438.00"
Ministry of Defence,Ministry of Defence,31/01/2014,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,301175,Estate + facilities management services - accommodation inventory + service,"677,901.35"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2014,Sub Contracted Research,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000157066 - 00178036,Sub Contracted Research,"675,953.48"
Ministry of Defence,Ministry of Defence,14/01/2014,Estate management,Defence Infrastructure Organisation ,BABCOCK FLAGSHIP LIMITED,BH23 6BS,293835,Estate + facilities management services - accommodation inventory + service,"670,450.77"
Ministry of Defence,Ministry of Defence,21/01/2014,Estate management,Defence Infrastructure Organisation ,BABCOCK FLAGSHIP LIMITED,BH23 6BS,296605,Estate + facilities management services - accommodation inventory + service,"670,450.77"
Ministry of Defence,Ministry of Defence,20/01/2014,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,296031,Movement of service personnel,"663,662.30"
Ministry of Defence,Ministry of Defence,16/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,294939,Fiscal asset under construction - capital in year addition,"650,000.00"
Ministry of Defence,Ministry of Defence,07/01/2014,IT and communication services,Defence Equipment & Support,MICROSOFT LTD,,291433,Information technology services,"646,615.00"
Ministry of Defence,Ministry of Defence,14/01/2014,Payment of utilities,Defence Equipment & Support,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,293958,Utilities consumed - electricity,"640,493.19"
Ministry of Defence,Ministry of Defence,21/01/2014,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS32 4NH,296765,Works services - excluding United States forces/NATO + married quarters,"635,368.29"
Ministry of Defence,Ministry of Defence,28/01/2014,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,298906,IT Services -internal costs,"631,257.87"
Ministry of Defence,Ministry of Defence,07/01/2014,Payment of utilities,Defence Infrastructure Organisation ,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,291399,Utilities consumed - electricity,"631,252.69"
Ministry of Defence,Ministry of Defence,02/01/2014,Spend on Inventory - General,Defence Equipment & Support,SELEX ES LTD,SS14 3EL,290864,Spend on Inventory - General,"614,466.77"
Ministry of Defence,Ministry of Defence,30/01/2014,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,300490,Fiscal asset under construction - capital in year addition,"601,482.36"
Ministry of Defence,Ministry of Defence,10/01/2014,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,292773,Fees for professional services excluding legal fees,"600,594.24"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2014,Sub Contracted Research,Operations,SELEX ES LIMITED,,V - 9000157115 - 00176077,Sub Contracted Research,"600,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/01/2014,Sub Contracted Work,Operations,IBM UNITED KINGDOM LIMITED,,V - 9000157063 - 00177854,Sub Contracted Work,"598,510.58"
Ministry of Defence,Ministry of Defence,13/01/2014,Fees for professional services,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,293290,Fees for professional services excluding legal fees,"591,703.65"
Ministry of Defence,Ministry of Defence,09/01/2014,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,292586,Cost of food services,"589,011.25"
Ministry of Defence,Ministry of Defence,29/01/2014,Fees for professional services,Defence Equipment & Support,L.E.K. CONSULTING LLP,SW1X 7JL,299699,Fees for professional services excluding legal fees,"586,547.00"
Ministry of Defence,Ministry of Defence,17/01/2014,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,295499,Estate + facilities management services - accommodation inventory + service,"584,721.10"
Ministry of Defence,Ministry of Defence,24/01/2014,IT and communication services,Land Forces,AIRWAVE SOLUTIONS LIMITED,SL1 2EJ,298048,Hire charges IT and communications,"576,663.55"
Ministry of Defence,Ministry of Defence,15/01/2014,Purchase of buildings and military equipment ,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,294470,Fiscal asset under construction - capital in year addition,"575,070.00"
