Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,14/03/2013,Estate management,Joint Forces Command,SODEXO LTD,M50 0AL,181164,Estate + facilities management services - accommodation inventory + service,"3,564.61"
Ministry of Defence,Ministry of Defence,20/03/2013,Food and clothing,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,183641,Cost of purchasing and repairing clothing,"3,564.36"
Ministry of Defence,Ministry of Defence,22/03/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,184049,Cost of other material consumed,"3,548.63"
Ministry of Defence,Ministry of Defence,14/03/2013,Fees for professional services,Joint Forces Command,RIGHT MANAGEMENT LIMITED,EC4N 7BE,181124,Fees for professional services excluding legal fees,"3,528.60"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,181426,Cost of other material consumed,"3,513.78"
Ministry of Defence,Ministry of Defence,04/03/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,175230,Cost of ground unleaded fuel consumed,"3,512.80"
Ministry of Defence,Ministry of Defence,15/03/2013,Estate management,Head Office & Corporate Services,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,181491,Estate core services charge,"3,487.14"
Ministry of Defence,Ministry of Defence,22/03/2013,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,HP2 4UL,2000018577,Bulk aviation fuel consumed,"3,484.74"
Ministry of Defence,Ministry of Defence,06/03/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,JOSEPH GLEAVE & SON LTD,M32 0NB,176754,Spend on Inventory - General,"3,482.39"
Ministry of Defence,United Kingom Hydrographic Office,05/03/2013,Rail Travel,GPC,RBS,TA1 2DN,101575894,Rail Travel,"3,480.23"
Ministry of Defence,Ministry of Defence,28/03/2013,Externally delivered education and training,Land Forces,KINGS COLLEGE LONDON,SE1 8WA,188120,External military training ,"3,465.00"
Ministry of Defence,Ministry of Defence,26/03/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,186456,Cost of other material consumed,"3,458.52"
Ministry of Defence,Ministry of Defence,05/03/2013,IT and communication services,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,176295,Information technology services,"3,439.36"
Ministry of Defence,Ministry of Defence,22/03/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,184486,Cost of ground unleaded fuel consumed,"3,436.12"
Ministry of Defence,Ministry of Defence,05/03/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,175665,Cost of clothing and textile services received,"3,431.31"
Ministry of Defence,Ministry of Defence,22/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,KIDDE GRAVINER LIMITED,SL3 0HB,184601,Equipment support non-project costs,"3,424.48"
Ministry of Defence,Ministry of Defence,26/03/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,186933,Cost of other material consumed,"3,413.98"
Ministry of Defence,Ministry of Defence,07/03/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,177769,Cost of other material consumed,"3,406.53"
Ministry of Defence,Ministry of Defence,27/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Aircraft landing fees,"3,395.51"
Ministry of Defence,Ministry of Defence,04/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,CRONOS CONTAINERS LTD,SL7 3AB,175186,Freight movement costs,"3,384.31"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Consumable Materials,Operations,BARCLAYCARD,,G - 9000150387 - 00159119,,3377.79
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,180538,Consumption of medical dental and veterinary inventory,"3,370.53"
Ministry of Defence,Defence Support Group,26/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10196786,Indirect Agency,"3,354.50"
Ministry of Defence,Ministry of Defence,26/03/2013,Purchase of inventory and services ,Joint Forces Command,SERCO LIMITED,RG27 9UY,186838,Cost of other material consumed,"3,351.41"
Ministry of Defence,Ministry of Defence,28/03/2013,Externally delivered education and training,Air Command,BRISTOL MANAGEMENT CENTRE  LIMITED,BS1 4BQ,187705,External military training ,"3,333.34"
Ministry of Defence,Ministry of Defence,07/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"3,330.64"
Ministry of Defence,Ministry of Defence,28/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,188067,Equipment support non-project costs,"3,330.49"
Ministry of Defence,Ministry of Defence,11/03/2013,"Adminstration, claims, compensation and awards",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,178532,Cost of claims/compensation and related expenses against MOD,"3,328.13"
Ministry of Defence,Ministry of Defence,27/03/2013,Spend on Inventory - General,Defence Equipment & Support,SCOTT HEALTH & SAFETY LTD,WN8 9RA,187449,Spend on Inventory - General,"3,320.79"
Ministry of Defence,Ministry of Defence,14/03/2013,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,180633,Fees for professional services excluding legal fees,"3,319.38"
Ministry of Defence,Ministry of Defence,22/03/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,184092,Utilities consumed - electricity,"3,311.96"
Ministry of Defence,Ministry of Defence,13/03/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,179974,Consumption of medical dental and veterinary inventory,"3,311.86"
Ministry of Defence,Ministry of Defence,25/03/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,185749,Cost of clothing and textile services received,"3,304.72"
Ministry of Defence,Ministry of Defence,22/03/2013,Fees for professional services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,184546,Fees for professional services excluding legal fees,"3,295.36"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Joint Forces Command,LAW ENFORCEMENT INTERNATIONAL  LIMITED,AL4 0WA,178875,Consumption of general inventory,"3,294.00"
Ministry of Defence,Ministry of Defence,14/03/2013,Medical treatment & stores and welfare services,Land Forces,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,180901,Medical health services,"3,288.53"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,178431,Cost of other material consumed,"3,287.08"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Travel & Subsistence,Operations,BARCLAYCARD,,G - 9000150387 - 00159114,,3283.72
Ministry of Defence,Ministry of Defence,19/03/2013,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Rent buildings - non civil estate property and married quarter property,"3,277.79"
Ministry of Defence,Defence Support Group,26/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10196786,Indirect Agency,"3,250.34"
Ministry of Defence,Ministry of Defence,01/03/2013,Fees for professional services,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,174462,Fees for professional services excluding legal fees,"3,247.80"
Ministry of Defence,Ministry of Defence,25/03/2013,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,185843,Computer equipment costing below the capitalisation threshold,"3,240.00"
Ministry of Defence,Ministry of Defence,20/03/2013,Medical treatment & stores and welfare services,Land Forces,COMPASS GROUP PLC,B45 9PZ,183494,Welfare services including sports equipment and ministers of religion.,"3,235.65"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,182002,Cost of other material consumed,"3,225.98"
Ministry of Defence,Ministry of Defence,12/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,179430,Equipment support non-project costs,"3,224.55"
Ministry of Defence,Ministry of Defence,08/03/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,177832,Cost of other material consumed,"3,223.60"
Ministry of Defence,Ministry of Defence,14/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,RACAL ACOUSTICS LIMITED,HA1 4TR,181111,Equipment support non-project costs,"3,222.18"
Ministry of Defence,Ministry of Defence,19/03/2013,Design services and minor equipment purchases,Defence Infrastructure Organisation ,VEOLIA ES (UK) LIMITED,WS11 8JP,183350,Equipment support non-project costs,"3,207.48"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,180594,Cost of other material consumed,"3,196.69"
Ministry of Defence,Ministry of Defence,08/03/2013,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,177922,Freight movement costs,"3,195.00"
Ministry of Defence,Ministry of Defence,28/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,TEXTAINER EQUIPMENT MANAGEMENT (U.K.) LTD,KT3 4QS,176303,Freight movement costs,"3,194.00"
Ministry of Defence,Defence Support Group,26/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10196480,Indirect Agency,"3,193.30"
Ministry of Defence,Ministry of Defence,04/03/2013,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,175533,Equipment support non-project costs,"3,177.11"
Ministry of Defence,Ministry of Defence,28/03/2013,Fuel for military use,Land Forces,HENTY OIL LTD,SW1E 5BH,188058,Cost of ground diesel fuel consumed,"3,172.34"
Ministry of Defence,Ministry of Defence,26/03/2013,Estate management,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Estate core services charge,"3,169.00"
Ministry of Defence,Ministry of Defence,19/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,183039,Equipment support non-project costs,"3,152.88"
Ministry of Defence,Ministry of Defence,19/03/2013,Rent and rates,Defence Equipment & Support,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Rent buildings - non civil estate property and married quarter property,"3,143.45"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,178532,Cost of other material consumed,"3,139.59"
Ministry of Defence,Defence Support Group,20/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10195574,Indirect Agency,"3,128.47"
Ministry of Defence,Defence Support Group,26/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10196480,Indirect Agency,"3,105.10"
Ministry of Defence,Ministry of Defence,26/03/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Medical-non hospital treatment,"3,101.00"
Ministry of Defence,Ministry of Defence,15/03/2013,Spend on Inventory - General,Navy Command,FORBO FLOORING UK LIMITED,DE5 3NT,181594,Spend on Inventory - General,"3,099.89"
Ministry of Defence,Ministry of Defence,22/03/2013,Purchase of inventory and services ,Joint Forces Command,PATTERSON MEDICAL LIMITED,NG17 2HU,184898,Consumption of medical dental and veterinary inventory,"3,090.43"
Ministry of Defence,Ministry of Defence,11/03/2013,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,179286,Cost of purchasing and repairing clothing,"3,075.54"
Ministry of Defence,Ministry of Defence,11/03/2013,Administration,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,178788,General administration,"3,068.15"
Ministry of Defence,Ministry of Defence,15/03/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,182002,Cost of other material consumed,"3,050.47"
Ministry of Defence,Ministry of Defence,18/03/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,182071,Cost of other material consumed,"3,042.31"
Ministry of Defence,Ministry of Defence,28/03/2013,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,187732,Spend on Inventory - General,"3,035.18"
Ministry of Defence,Ministry of Defence,05/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,176267,Military short term detached duty,"3,032.20"
Ministry of Defence,Ministry of Defence,27/03/2013,Administration,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,General administration,"3,020.58"
Ministry of Defence,Ministry of Defence,08/03/2013,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,177879,Fees for professional services excluding legal fees,"3,017.55"
Ministry of Defence,Defence Support Group,20/03/2013,Indirect Agency,Business Stream 1,MPI AVIATION LTD,,10195574,Indirect Agency,"3,001.90"
Ministry of Defence,Ministry of Defence,06/03/2013,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,176754,Spend on Inventory - General,"3,001.12"
Ministry of Defence,Ministry of Defence,25/03/2013,IT and communication services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,185843,Computer equipment costing below the capitalisation threshold,"3,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000150388 - 00159116,,2983.08
Ministry of Defence,Ministry of Defence,25/03/2013,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,185416,Cost of other material consumed,"2,955.23"
Ministry of Defence,Ministry of Defence,18/03/2013,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,182129,Spend on Inventory - General,"2,944.47"
Ministry of Defence,Ministry of Defence,27/03/2013,Externally delivered education and training,Air Command,SYSTEM GROUP LTD,CA6 4NW,187497,External military training ,"2,918.00"
Ministry of Defence,Ministry of Defence,26/03/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Line + telephone rental including commercial charge for use of radio frequencies,"2,897.00"
Ministry of Defence,Ministry of Defence,25/03/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,185416,Cost of other material consumed,"2,896.86"
Ministry of Defence,Ministry of Defence,22/03/2013,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,183996,Cost of clothing and textile services received,"2,876.58"
Ministry of Defence,Ministry of Defence,08/03/2013,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,177843,Consumption of engineering and technical inventory,"2,874.90"
Ministry of Defence,Ministry of Defence,21/03/2013,Fees for professional services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Fees for professional services excluding legal fees,"2,863.55"
Ministry of Defence,Ministry of Defence,01/03/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,DN4 5PN,174459,Freight movement costs,"2,823.31"
Ministry of Defence,Ministry of Defence,25/03/2013,IT and communication services,Defence Equipment & Support,STERIA LIMITED,HP2 7AH,186231,Computer equipment costing below the capitalisation threshold,"2,810.00"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,181284,Cost of other material consumed,"2,806.50"
Ministry of Defence,Ministry of Defence,26/03/2013,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,186600,Capital spares engineering and technical inventory fiscal capital in year addition,"2,782.22"
Ministry of Defence,United Kingom Hydrographic Office,05/03/2013,Training Expenses,GPC,RBS,TA1 2DN,101575894,Training Expenses,"2,760.74"
Ministry of Defence,Ministry of Defence,07/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,177215,Equipment support project costs,"2,746.90"
Ministry of Defence,Ministry of Defence,25/03/2013,Food and clothing,Land Forces,ISS MEDICLEAN LIMITED,GU21 5RW,185864,Cost of food services,"2,741.42"
Ministry of Defence,Ministry of Defence,11/03/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,178532,Military air travel costs for short term detached duty,"2,741.36"
Ministry of Defence,Ministry of Defence,19/03/2013,Rent and rates,Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Rent buildings - non civil estate property and married quarter property,"2,729.68"
Ministry of Defence,Ministry of Defence,12/03/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,179382,Cost of other material consumed,"2,722.39"
Ministry of Defence,Ministry of Defence,18/03/2013,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,182087,Consumption of engineering and technical inventory,"2,716.80"
Ministry of Defence,Ministry of Defence,05/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,176267,Civilian short term detached duty,"2,713.50"
Ministry of Defence,Ministry of Defence,15/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,181558,Equipment support non-project costs,"2,711.75"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,180538,Consumption of medical dental and veterinary inventory,"2,711.48"
Ministry of Defence,Ministry of Defence,22/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,ROCKWELL COLLINS UK LIMITED,RG6 1LA,184974,Equipment support non-project costs,"2,697.22"
Ministry of Defence,Ministry of Defence,06/03/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,176754,Spend on Inventory - General,"2,686.15"
Ministry of Defence,Ministry of Defence,22/03/2013,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,185044,Cost of food services,"2,684.39"
Ministry of Defence,Ministry of Defence,07/03/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,177769,Cost of other material consumed,"2,680.11"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,188644,Cost of other material consumed,"2,676.50"
Ministry of Defence,Ministry of Defence,15/03/2013,Administration,Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,181862,General administration,"2,652.17"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,180594,Cost of other material consumed,"2,642.95"
Ministry of Defence,Ministry of Defence,14/03/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,180594,Cost of other material consumed,"2,638.38"
Ministry of Defence,Ministry of Defence,05/03/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,175699,Cost of other material consumed,"2,637.73"
Ministry of Defence,Ministry of Defence,19/03/2013,Estate management,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,183039,Estate + facilities management services - accommodation inventory + service,"2,633.62"
Ministry of Defence,Ministry of Defence,25/03/2013,"Public relations, including marketing and advertising",Navy Command,M-INTEGRATED SOLUTIONS PLC,TW8 9LY,185922,Public relations services including items such as sales marketing and advertising,"2,620.80"
Ministry of Defence,Ministry of Defence,05/03/2013,Property leases,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,176009,Property dwellings private finance initiative - service concession arrangement service charge,"2,614.00"
Ministry of Defence,Ministry of Defence,26/03/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,186536,Freight movement costs,"2,611.44"
Ministry of Defence,Ministry of Defence,11/03/2013,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,179286,Cost of purchasing and repairing clothing,"2,596.69"
Ministry of Defence,Ministry of Defence,15/03/2013,IT and communication services,Air Command,PROBRAND LIMITED,B1 3BP,181827,Computer equipment costing below the capitalisation threshold,"2,594.21"
Ministry of Defence,Ministry of Defence,07/03/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,177172,Cost of other material consumed,"2,593.38"
Ministry of Defence,Ministry of Defence,26/03/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Defence military assistance fund international subscriptions and other payments,"2,580.04"
Ministry of Defence,Ministry of Defence,13/03/2013,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,CLEANING AND PAPER DISPOSABLES  PLC,HU5 1SG,180074,Building maintenance accommodation inventory,"2,548.32"
Ministry of Defence,Ministry of Defence,18/03/2013,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,182147,Estate + facilities management services - accommodation inventory + service,"2,537.83"
Ministry of Defence,Ministry of Defence,04/03/2013,Fees for professional services,Defence Infrastructure Organisation ,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,175190,Fees for professional services excluding legal fees,"2,520.78"
Ministry of Defence,Ministry of Defence,13/03/2013,Administration,Air Command,PEARSON EDUCATION LIMITED,WC1V 7BH,174964,General administration,"2,520.00"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,188004,Consumption of engineering and technical inventory,"2,517.78"
Ministry of Defence,Ministry of Defence,20/03/2013,Payment of utilities,Air Command,BRITISH GAS TRADING LIMITED,OX4 2JY,183448,Utilities consumed - electricity,"2,515.35"
Ministry of Defence,Ministry of Defence,14/03/2013,Building maintenance and accommodation stores,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,180982,Building maintenance accommodation inventory,"2,509.92"
Ministry of Defence,Ministry of Defence,14/03/2013,Design services and minor equipment purchases,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,5000093474,Equipment support non-project costs,"2,507.87"
Ministry of Defence,Ministry of Defence,27/03/2013,Spend on Inventory - General,Defence Equipment & Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,186957,Spend on Inventory - General,"2,505.28"
Ministry of Defence,Ministry of Defence,15/03/2013,IT and communication services,Air Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,181465,Computer equipment costing below the capitalisation threshold,"2,494.80"
Ministry of Defence,Ministry of Defence,18/03/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,182039,Cost of clothing and textile services received,"2,486.99"
Ministry of Defence,Ministry of Defence,26/03/2013,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,SOFTCAT LIMITED,SL7 1TB,186851,Capital spares engineering and technical inventory single use military equip capital in year addition,"2,473.92"
Ministry of Defence,Ministry of Defence,11/03/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,178474,Cost of other material consumed,"2,466.76"
Ministry of Defence,United Kingom Hydrographic Office,05/03/2013,Car Hire,GPC,RBS,TA1 2DN,101575894,Car Hire,"2,463.98"
Ministry of Defence,Ministry of Defence,22/03/2013,Design services and minor equipment purchases,Defence Equipment & Support,ROLLS-ROYCE PLC,BS34 7QE,184980,Equipment support non-project costs,"2,455.20"
Ministry of Defence,Ministry of Defence,06/03/2013,IT and communication services,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,176981,Information technology services,"2,445.17"
Ministry of Defence,Ministry of Defence,05/03/2013,Payment of utilities,Land Forces,GB OILS LIMITED,FK5 4RB,176026,Utilities consumed - heating oil,"2,445.12"
Ministry of Defence,Ministry of Defence,28/03/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,187673,Cost of other material consumed,"2,443.89"
Ministry of Defence,Ministry of Defence,18/03/2013,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,182147,Cost of clothing and textile services received,"2,434.49"
Ministry of Defence,Ministry of Defence,05/03/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,176402,Cost of other material consumed,"2,414.84"
Ministry of Defence,Ministry of Defence,18/03/2013,Estate management,Air Command,SODEXO LTD,M50 0AL,182725,Estate + facilities management services - accommodation inventory + service,"2,408.25"
Ministry of Defence,Ministry of Defence,19/03/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,183363,Cost of other material consumed,"2,397.86"
Ministry of Defence,Ministry of Defence,18/03/2013,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,182347,Spend on Inventory - General,"2,394.29"
Ministry of Defence,Ministry of Defence,18/03/2013,"Transportation of personnel, freight and travel expenses",Land Forces,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,182762,Freight movement costs,"2,393.20"
Ministry of Defence,Ministry of Defence,19/03/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,182905,Cost of clothing and textile services received,"2,390.09"
Ministry of Defence,Ministry of Defence,26/03/2013,IT and communication services,Air Command,SOFTCAT LIMITED,SL7 1TB,186851,Computer equipment costing below the capitalisation threshold,"2,382.87"
Ministry of Defence,Ministry of Defence,12/03/2013,Estate management,Air Command,SODEXO LTD,M50 0AL,179870,Estate + facilities management services - accommodation inventory + service,"2,381.05"
Ministry of Defence,Ministry of Defence,14/03/2013,Administration,Land Forces,CANON (UK) LIMITED,RH2 8BF,5000093474,General administration,"2,373.91"
Ministry of Defence,Ministry of Defence,26/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Military short term detached duty,"2,370.60"
Ministry of Defence,Ministry of Defence,14/03/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,180570,Cost of food purchases,"2,368.45"
Ministry of Defence,Ministry of Defence,15/03/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,181888,Cost of food services,"2,354.39"
Ministry of Defence,Ministry of Defence,07/03/2013,IT and communication services,Land Forces,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000093054,Line + telephone rental including commercial charge for use of radio frequencies,"2,354.21"
Ministry of Defence,Ministry of Defence,28/03/2013,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,188393,Spend on Inventory - General,"2,348.18"
Ministry of Defence,Ministry of Defence,19/03/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Civilian short term detached duty,"2,345.37"
Ministry of Defence,Defence Science and Technology Laboratory,15/03/2013,Stationery & Imagery,Operations,BARCLAYCARD,,G - 9000150387 - 00159119,,2333.14
Ministry of Defence,Ministry of Defence,26/03/2013,Spend on Inventory - General,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,186905,Spend on Inventory - General,"2,332.51"
Ministry of Defence,Ministry of Defence,01/03/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,175068,Cost of other material consumed,"2,330.50"
