Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,WWG SUMMARY,CAPITA RESOURCING LIMITED,2018935947,"1,446.31"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2018935947,"9,735.02"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2018935947,"1,912.31"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2018935947,"5,674.96"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2018935947,"20,319.46"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2018935947,"21,243.46"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2018935947,"45,005.91"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate and Support Services,CAPITA RESOURCING LIMITED,2018935947,"3,671.17"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate and Support Services,CAPITA RESOURCING LIMITED,2018935947,939.88
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2018935947,815.16
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2018935947,"38,228.13"
Department for Work and Pensions,DWP,10/01/2011,TEMPORARY (TEMP) STAFF COSTS,WWG SUMMARY,CAPITA RESOURCING LIMITED,2018935947,"1,479.91"
Department for Work and Pensions,DWP,11/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,MANCHESTER CITY COUNCIL,2018948700,"36,895.59"
Department for Work and Pensions,DWP,13/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,COMMISSION FOR RURAL COMMUNITIES,2019033992,"28,675.84"
Department for Work and Pensions,DWP,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019042569,"1,460.82"
Department for Work and Pensions,DWP,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019042569,"1,284.00"
Department for Work and Pensions,DWP,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019042569,589.96
Department for Work and Pensions,DWP,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019042569,"12,127.93"
Department for Work and Pensions,DWP,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019042569,"11,737.82"
Department for Work and Pensions,DWP,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2019042569,"1,580.40"
Department for Work and Pensions,DWP,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019042569,"14,751.31"
,,,,,,,
Department for Work and Pensions,DWP,19/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,WALES CO OPERATIVE CENTRE LTD,2019142823,"31,784.23"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,WWG SUMMARY,CAPITA RESOURCING LIMITED,2019151508,973.88
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,WWG SUMMARY,CAPITA RESOURCING LIMITED,2019151508,"3,022.80"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,WWG SUMMARY,CAPITA RESOURCING LIMITED,2019151508,520.80
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019151508,"59,910.49"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019151508,"3,164.40"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019151508,"4,599.12"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2019151508,"1,669.20"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019151508,"2,131.44"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019151508,"42,543.76"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019151508,"89,662.33"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2019151508,"1,201.10"
Department for Work and Pensions,DWP,21/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019151508,"138,786.96"
Department for Work and Pensions,DWP,25/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,GLASGOW HOUSING ASSOCIATION,2019167937,"26,126.75"
Department for Work and Pensions,Jobcentre Plus,27/01/2011,TEMPORARY (TEMP) STAFF COSTS,Jobcentre Plus,JP MORGAN COMMERCIAL CARDS,2019259493,185.15
Department for Work and Pensions,DWP,27/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,TOYNBEE HALL,2019261793,"60,090.00"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019269074,"26,176.52"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019269074,"3,012.48"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,Group Finance,CAPITA RESOURCING LIMITED,2019269074,"5,748.90"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CAPITA RESOURCING LIMITED,2019269074,"2,086.50"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019269074,"56,676.98"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019269074,"88,148.04"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,LSPG,CAPITA RESOURCING LIMITED,2019269074,"1,374.95"
Department for Work and Pensions,DWP,31/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT ,CAPITA RESOURCING LIMITED,2019269074,"93,592.93"
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,203.76
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,-47.62
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,151.40
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,23.94
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,333.68
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,164.94
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,143.04
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,365.44
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,54.66
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,26.17
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,-19.99
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,84.01
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Universal Credit,CARLSON WAGONLIT TRAVEL,2018930041,294.07
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,127.25
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,892.78
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,WWG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,-122.68
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,317.30
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,198.44
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,251.13
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,283.17
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,246.22
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,495.43
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,115.62
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,63.89
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,-134.26
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,-62.26
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,30.41
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,48.78
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,103.11
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,399.94
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,323.46
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,206.39
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,-112.97
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,30.96
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,189.47
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,15.70
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,EG SUMMARY,CARLSON WAGONLIT TRAVEL,2018930041,91.74
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,704.99
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,69.68
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,-36.25
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,97.11
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,57.87
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,43.09
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,456.14
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,70.92
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,448.45
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,158.15
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,329.45
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,15.70
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,171.67
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,-109.64
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,50.49
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,190.52
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,133.98
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,308.22
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,754.30
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,-17.72
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,194.76
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,-105.24
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,297.81
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,-298.13
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,34.95
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,13.77
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,20.98
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,-75.81
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,285.79
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,14.45
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,362.39
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,210.79
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,19.70
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,318.71
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,5.00
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,119.12
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,14.04
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,147.47
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,60.86
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Group Finance,CARLSON WAGONLIT TRAVEL,2018930041,94.73
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,69.74
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,-28.91
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,71.34
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,52.37
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,35.20
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,237.60
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,93.03
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,206.02
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,87.09
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,187.54
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,-117.31
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,86.08
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,153.37
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,241.01
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,309.72
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,841.61
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,53.53
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,139.43
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,501.71
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,64.24
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,-75.29
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,32.12
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,56.08
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,532.01
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,190.87
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,94.06
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,-355.83
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,CHANGE MANAGEMENT DIRECTORATE,CARLSON WAGONLIT TRAVEL,2018930041,162.57
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,122.93
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,172.98
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,215.52
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,23.48
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,57.93
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,255.26
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,781.23
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,281.87
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,198.63
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,87.21
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,20.03
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,250.51
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,231.32
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,246.03
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,-18.73
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,154.02
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,49.09
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,-33.34
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,266.60
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,217.92
Department for Work and Pensions,DWP,07/01/2011,STAFF COSTS,Corporate IT ,CARLSON WAGONLIT TRAVEL,2018930041,327.39
