Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend
Home Office,Home Office,18/05/2012,Professional & Admin Services.Consultant - Imp & Del - PROG,OSCT - Office of Security and Counter - Terrorism,SYSTEMS CONSULTANTS SERVICES LTD,1001258081,"£72,546.16"
Home Office,Home Office,18/05/2012,Professional & Admin Services.Consultant - Imp & Del - PROG,OSCT - Office of Security and Counter - Terrorism,SYSTEMS CONSULTANTS SERVICES LTD,1001258081,"£63,005.05"
Home Office,Home Office,29/05/2012,Professional & Admin Services.Seconded in Staff costs,OSCT - Office of Security and Counter - Terrorism,MINISTRY OF DEFENCE,3000044865,"£53,067.34"
Home Office,Home Office,28/05/2012,Grants,OSCT - Office of Security and Counter - Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001262303,"£49,220.00"
Home Office,Home Office,28/05/2012,"IT, TelecommsManaged Service.Software as Service (SaaS)",OSCT - Office of Security and Counter - Terrorism,HEWLETT PACKARD,1001261849,"£49,063.20"
Home Office,Home Office,08/05/2012,Funding Contribution,OSCT - Office of Security and Counter - Terrorism,MINISTRY OF JUSTICE,3000044762,"£48,973.00"
Home Office,Home Office,10/05/2012,Professional & Admin Services.Seconded in Staff costs.ADMN,OSCT - Office of Security and Counter - Terrorism,MINISTRY OF DEFENCE,3000044774,"£34,336.13"
Home Office,Home Office,25/05/2012,"IT, TelecommsManaged Service.Support (General)",OSCT - Office of Security and Counter - Terrorism,HEWLETT PACKARD,1001261249,"£32,763.74"
Home Office,Home Office,15/05/2012,Facilities management Services.Residential Rental,OSCT - Office of Security and Counter - Terrorism,LGC LTD,1001256181,"£29,548.80"
Home Office,Home Office,31/05/2012,Grants,OSCT - Office of Security and Counter - Terrorism,LONDON BOROUGH OF EALING 1 (G),1001264252,"£29,099.68"
Home Office,Home Office,02/05/2012,Professional & Admin Services.Seconded in Staff costs.ADMN,OSCT - Office of Security and Counter - Terrorism,NATIONAL AUDIT OFFICE,3000044744,"£28,149.00"
Home Office,Home Office,02/05/2012,Professional & Admin Services.Seconded in Staff costs.ADMN,OSCT - Office of Security and Counter - Terrorism,NATIONAL AUDIT OFFICE,3000044744,"£28,143.48"
Home Office,Home Office,04/05/2012,Professional & Admin Services.Seconded in Staff costs,OSCT - Office of Security and Counter - Terrorism,WEST YORKSHIRE POLICE AUTHORITY,1001252174,"£26,445.86"
Home Office,Home Office,11/05/2012,Service Charges,OSCT - Office of Security and Counter - Terrorism,THE FOOD AND ENVIRONMENT RESEARCH AGENCY,1001255130,"£25,373.00"
Home Office,IPCC - Independent Police Complaints Commission,28/05/2012,Rental & Service Charges,Corporate Services,OMD SERVICES LIMITED,RCT0039957,"£65,939.90"
Home Office,IPCC - Independent Police Complaints Commission,28/05/2012,Rental & Service Charges,Corporate Services,EASTERN BUSINESS PARK,RCT0039920,"£32,767.20"
Home Office,IPCC - Independent Police Complaints Commission,03/05/2012,Rental & Service Charges,Corporate Services,WM MORRISON SUPERMARKETS PLC,RCT0039684,"£31,500.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Chief Executice Office,Cable & Wireless Communications,5100063690,"£44,428.84"
Home Office,NPIA - National Policing Improvement Agency,09/05/2012,IT software,Chief Executice Office,Cable & Wireless Communications,5100063895,"£43,606.07"
Home Office,NPIA - National Policing Improvement Agency,14/05/2012,IT maintenance,Chief Executice Office,Specialist Computer Centres PLC,1900065794,"£29,560.18"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT maintenance,Chief Executice Office,Specialist Computer Centres PLC,5100064711,£624.48
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Chief Executice Office,Cable & Wireless Communications,5100063690,"-£44,428.84"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,ProcServe Shared Services Limited,5100063654,"£1,075,000.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100065342,"£220,502.00"
Home Office,NPIA - National Policing Improvement Agency,22/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100065391,"£218,386.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100064496,"£147,001.00"
Home Office,NPIA - National Policing Improvement Agency,28/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,5100065048,"£137,830.55"
Home Office,NPIA - National Policing Improvement Agency,11/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Northgate Information Solutions UK,5100064461,"£113,285.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100064798,"£91,875.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,5100064853,"£68,144.16"
Home Office,NPIA - National Policing Improvement Agency,28/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,5100065048,"£62,995.20"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100064576,"£58,772.14"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,1900065930,"£53,607.12"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,1700006391,"£53,348.80"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,1900065874,"£52,526.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,"£50,705.29"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,1900065486,"£36,750.00"
Home Office,NPIA - National Policing Improvement Agency,28/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,5100065048,"£27,921.48"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,ProcServe Shared Services Limited,5100065012,"£25,080.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100064672,"£24,900.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,"£18,017.28"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100064672,"£11,900.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100064672,"£10,126.90"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,"£5,546.57"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,"£2,257.82"
Home Office,NPIA - National Policing Improvement Agency,28/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,5100065048,"£1,711.89"
Home Office,NPIA - National Policing Improvement Agency,28/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,5100065048,"£1,541.63"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,"£1,014.10"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,£360.34
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,£110.93
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Telephone charges,Information & Communications Technology & Science Directorate,BT Billing Enquiries,5100064738,£45.16
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT software,Information & Communications Technology & Science Directorate,Trustmarque Solutions,5100064853,£14.14
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100064576,£4.00
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Home Office,5100065191,-£0.81
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Home Office,5100065191,-£2.37
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Information Support,Information & Communications Technology & Science Directorate,Siemens Enterprise Comm Ltd,5100064672,-£11.90
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,ProcServe Shared Services Limited,5100065012,-£16.25
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Stationery,Information & Communications Technology & Science Directorate,Home Office,5100065191,-£700.00
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Home Office,5100065191,"-£1,290.19"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Home Office,5100065191,"-£1,840.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Home Office,5100065191,"-£14,000.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Home Office,5100065191,"-£21,000.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Managed Services,Information & Communications Technology & Science Directorate,Home Office,5100065191,"-£26,250.00"
Home Office,NPIA - National Policing Improvement Agency,02/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100064448,"£14,780,163.73"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065208,"£6,745,618.12"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Hardware,Operations Directorate,Home Office,5100064977,"£402,210.85"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Cluster Hot Standby Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065206,"£292,634.64"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065200,"£269,124.87"
Home Office,NPIA - National Policing Improvement Agency,28/05/2012,IT Managed Services,Operations Directorate,Airwave Solutions Ltd,5100065048,"£244,817.10"
Home Office,NPIA - National Policing Improvement Agency,02/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100064447,"£226,057.22"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Managed Services,Operations Directorate,Airwave Solutions Ltd,5100065247,"£200,731.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Rent/lease - Offices,Operations Directorate,Cable & Wireless Communications,5100064779,"£175,983.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065191,"£175,893.81"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave in London Underground Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065202,"£168,450.96"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065204,"£103,348.04"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065191,"£93,244.92"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065198,"£93,223.72"
Home Office,NPIA - National Policing Improvement Agency,11/05/2012,IT Hardware,Operations Directorate,Home Office,1900065485,"£80,442.17"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Hardware,Operations Directorate,Specialist Computer Centres PLC,5100064711,"£66,146.22"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£51,309.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Cluster Hot Standby Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065210,"£40,584.31"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064781,"£39,752.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£35,889.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Stamford Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065217,"£35,608.72"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£35,242.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Rent/lease - Offices,Operations Directorate,Cable & Wireless Communications,5100064779,"£35,196.60"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,SCC,5100065230,"£34,560.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£34,092.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Managed Services,Operations Directorate,IPL Information Processing Ltd.,5100064738,"£34,023.60"
Home Office,NPIA - National Policing Improvement Agency,21/05/2012,IT Information Support,Operations Directorate,Specialist Computer Centres PLC,5100065340,"£31,851.86"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,SCC,5100065230,"£29,978.22"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£29,432.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£28,867.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,Specialist Computer Centres PLC,5100065230,"£28,396.80"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Hardware,Operations Directorate,Specialist Computer Centres PLC,5100063596,"£26,741.91"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£26,369.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£26,080.00"
Home Office,NPIA - National Policing Improvement Agency,21/05/2012,IT Managed Services,Operations Directorate,ProcServe Shared Services Limited,5100065340,"£25,063.75"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£24,835.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£23,819.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Hardware,Operations Directorate,Home Office,5100063690,"£21,184.93"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£20,964.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£20,948.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£20,834.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£20,621.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£20,285.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£19,092.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£18,736.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£18,253.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064781,"£16,994.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,Stationery,Operations Directorate,Capita Secure Information Solution,5100064798,"£16,189.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£14,881.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Information Support,Operations Directorate,Specialist Computer Centres PLC,5100065217,"£14,400.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Hardware,Operations Directorate,Specialist Computer Centres PLC,5100063596,"£13,287.50"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£12,519.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£12,021.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£10,061.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT software,Operations Directorate,Capita Secure Information Solution,5100064798,"£10,004.00"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT maintenance,Operations Directorate,Specialist Computer Centres PLC,5100063613,"£9,628.56"
Home Office,NPIA - National Policing Improvement Agency,21/05/2012,IT Information Support,Operations Directorate,Specialist Computer Centres PLC,5100065340,"£6,401.74"
Home Office,NPIA - National Policing Improvement Agency,21/05/2012,IT Information Support,Operations Directorate,SCC,5100065232,"£5,995.64"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,Specialist Computer Centres PLC,5100065230,"£5,760.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,Specialist Computer Centres PLC,5100065230,"£5,649.60"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Hardware,Operations Directorate,Specialist Computer Centres PLC,5100063596,"£5,260.72"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Hardware,Operations Directorate,Home Office,5100063690,"£4,217.86"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT Information Support,Operations Directorate,Specialist Computer Centres PLC,5100065217,"£2,880.00"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,SCC,5100065230,"£2,279.74"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,IT maintenance,Operations Directorate,Specialist Computer Centres PLC,5100063613,"£1,927.98"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065209,£347.18
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065199,£21.19
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Cluster Hot Standby Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065207,£15.06
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065201,£13.86
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Managed Services,Operations Directorate,ProcServe Shared Services Limited,5100065342,£11.29
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave in London Underground Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065203,£8.67
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065205,£5.32
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Stamford Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065217,£1.32
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065217,£0.66
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065206,-£5.32
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave in London Underground Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065204,-£8.67
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065202,-£13.85
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Cluster Hot Standby Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065208,-£15.06
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065198,-£21.19
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065210,-£347.18
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,SCC,5100063693,-£353.93
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,SCC,5100063693,"-£1,925.81"
Home Office,NPIA - National Policing Improvement Agency,21/05/2012,IT Information Support,Operations Directorate,SCC,5100065340,"-£5,995.64"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Managed Services,Operations Directorate,ProcServe Shared Services Limited,5100065342,"-£25,075.04"
Home Office,NPIA - National Policing Improvement Agency,25/05/2012,IT Information Support,Operations Directorate,SCC,5100063693,"-£29,978.22"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065205,"-£35,802.14"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave in London Underground Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065203,"-£58,355.30"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065191,"-£93,223.72"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065201,"-£93,231.06"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065200,"-£93,244.92"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Cluster Hot Standby Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065207,"-£101,375.39"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Ground Based Network Resilience Serv. Chg,Operations Directorate,Airwave Solutions Ltd,5100065199,"-£175,893.81"
Home Office,NPIA - National Policing Improvement Agency,16/05/2012,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100065209,"-£2,336,837.65"
Home Office,NPIA - National Policing Improvement Agency,21/05/2012,Land and Buildings maintenance,Resources Directorate,Interserve Project Services Limited,5100065232,"£295,794.00"
